Unnamed: 0,1_덕은동종점,2_덕은동입구,3_대덕동주민센터,4_월드컵파크9.10.11.12단지,5_DMC첨단산업센터,6_수색교,7_수색역앞,8_디지털미디어시티역,9_북가좌동삼거리,10_DMC래미안e.편한세상요진아파트,11_모래내시장.가좌역,12_사천교,13_연희104고지앞.구성산회관,14_서대문우체국,15_연세대앞,16_세브란스병원앞,17_이대후문,18_영천시장,19_서대문역,20_경찰청.동북아역사재단,21_서울역버스환승센터,22_갈월동,23_숙대입구역,24_삼각지역,25_KT용산지사,26_신용산역,27_한강대교북단.LG유플러스,28_노들섬,29_상도터널노량진동,30_상도터널상도동,31_상도시장,32_상도동중앙하이츠빌.상도전통시장,33_숭실대입구역,34_봉현초등학교,35_성현동동아아파트,36_봉원중학교.행운동우성아파트,37_봉천사거리.위버폴리스,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_서울대학교치과병원.동물병원,44_서울여상.서울문영여중고앞,45_관악구청,46_봉천사거리.봉천중앙시장,47_봉원중학교.행운동우성아파트,48_관악푸르지오아파트,49_봉천고개.관악현대아파트,50_숭실대입구역,51_상도동중앙하이츠빌.상도전통시장,52_상도시장,53_상도터널상도동,54_상도터널노량진동,55_노들섬,56_한강대교북단.LG유플러스,57_신용산역,58_KT용산지사,59_삼각지역,60_숙대입구역,61_갈월동,62_경찰청.동북아역사재단,63_서대문.서울시교육청,64_독립문(가상),65_독립문공원.극동아파트,66_이대후문,67_세브란스병원앞,68_연세대앞,69_서대문우체국,70_연희104고지앞.구성산회관,71_사천교,72_모래내시장.가좌역,73_DMC래미안e.편한세상요진아파트,74_북가좌동삼거리,75_디지털미디어시티역,76_수색역앞,77_수색교,78_DMC첨단산업센터,79_월드컵파크9.10.11.12단지,80_대덕동주민센터,81_덕은동입구,82_덕은동종점
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,1,2,1,3,2,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,1,2,5,4,6,7,9,7,11,12,13,11,12,11,10,11,17,13,13,7,6,6,4,5,4,6,0,4,5,1,6,8,7,7,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 07:00:00,0,0,0,0,0,0,0,0,0,10,11,15,14,16,16,18,19,27,26,22,15,14,14,17,16,14,15,15,14,15,16,17,24,23,22,23,18,21,20,8,2,4,3,5,16,18,27,40,46,41,45,49,50,50,37,43,39,35,34,38,38,21,18,17,22,10,6,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0
2022-03-17 08:00:00,0,0,1,4,0,4,0,7,7,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,9,11,6,2,3,0,0,8,17,31,42,54,50,56,57,64,55,48,48,44,44,38,49,46,25,23,16,34,20,11,8,8,12,10,8,10,11,13,19,21,8,4,2,0,0
2022-03-17 09:00:00,0,0,1,3,5,8,11,18,20,23,29,35,37,35,33,28,27,37,32,28,25,24,20,21,18,24,25,20,18,13,0,14,7,5,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,17,10,7,4,3,3,1,2,2,1,6,4,7,3,1,0,0,0
2022-03-17 10:00:00,0,0,0,2,5,7,9,12,9,10,13,13,12,13,16,15,16,16,17,16,12,11,15,19,17,20,26,25,26,21,21,19,14,13,12,11,12,16,15,13,8,4,0,0,3,5,7,9,16,17,20,21,26,27,17,25,24,23,21,18,19,17,9,8,14,9,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7,8,8,7,8,6,5,3,2,0,0,0,0,1,1,5,9,10,12,13,11,15,17,20,20,18,17,17,16,14,13,16,11,15,13,11,11,9,7,6,6,5,3,1,3,5,4,3,2,0,0,0,0
2022-03-17 12:00:00,0,1,2,8,9,2,7,8,9,8,11,12,14,17,17,17,22,22,19,18,16,15,13,2,8,19,16,18,2,0,1,2,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,16,9,10,9,14,13,6,3,5,3,3,2,4,4,5,4,2,3,1,0,0,0
2022-03-17 13:00:00,0,1,0,2,0,4,1,4,0,6,8,8,10,8,11,9,15,18,14,14,14,13,16,24,13,30,21,32,31,29,28,25,25,20,17,15,8,7,2,6,3,6,8,7,10,10,11,11,14,18,19,19,20,21,9,19,13,12,10,9,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 14:00:00,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,10,0,8,5,0,0,11,9,6,4,2,2,0,0,1,4,2,1,5,7,8,4,10,13,14,12,17,20,5,20,21,21,10,27,27,20,16,15,19,23,22,8,7,12,8,7,7,5,2,3,4,1,0,0,0,0
2022-03-17 15:00:00,0,2,2,6,7,12,10,9,6,5,5,8,9,10,12,17,27,25,26,28,19,17,17,18,17,21,21,22,21,18,17,14,14,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,13,12,12,14,11,8,0,13,24,22,24,22,18,19,18,12,9,7,6,4,5,1,0,0,0
2022-03-17 16:00:00,0,7,7,0,9,8,8,13,10,10,9,9,10,9,13,26,39,27,34,30,22,20,22,22,23,28,29,32,32,25,26,25,24,21,19,16,12,8,2,1,0,14,24,21,20,20,21,22,22,19,18,18,23,24,22,22,14,14,10,10,7,7,5,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,19,18,18,19,19,23,22,22,20,29,29,23,16,8,6,1,0,0,32,48,48,34,29,31,30,30,33,34,34,40,39,36,30,29,29,26,25,26,20,22,20,22,26,26,26,24,24,21,18,16,11,11,11,2,4,1,0,0,0
2022-03-17 18:00:00,1,2,6,13,21,19,14,13,11,10,9,7,11,12,17,20,24,19,21,26,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,24,23,18,18,15,15,16,21,27,26,30,33,33,35,39,33,27,21,20,16,14,10,7,4,2,0,0,0
2022-03-17 19:00:00,1,1,5,4,10,6,10,7,8,1,8,2,7,6,10,13,23,21,24,23,22,20,22,28,26,31,34,37,36,30,27,25,26,17,15,8,7,3,2,0,0,4,5,4,8,16,20,18,17,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 20:00:00,0,0,1,2,0,3,2,2,3,4,4,0,5,5,12,14,18,15,17,22,17,19,17,23,24,28,29,28,29,25,24,16,17,11,8,6,5,2,1,0,0,8,9,1,10,17,14,14,11,16,15,14,18,15,14,16,19,17,15,15,17,11,9,10,12,14,14,13,13,12,11,10,8,6,4,2,0,0,0,0,0,0
2022-03-17 21:00:00,0,0,0,0,2,0,0,0,1,0,0,0,0,2,3,4,11,10,11,0,0,0,0,0,0,0,24,25,24,20,19,15,14,12,10,9,5,3,1,0,0,6,8,6,11,20,19,20,18,14,19,17,20,18,14,19,17,18,18,18,18,14,12,10,12,11,8,13,16,14,11,9,7,6,7,4,3,3,0,0,0,0
2022-03-17 22:00:00,0,0,0,1,1,0,0,1,1,0,3,2,4,3,9,14,20,15,17,20,19,15,17,21,20,25,25,10,13,9,13,12,11,6,3,0,2,2,1,0,0,3,4,0,8,12,0,0,10,11,0,0,0,0,0,0,0,0,0,0,6,3,6,5,6,7,11,13,12,13,10,7,6,5,13,9,5,3,1,0,0,0
2022-03-17 23:00:00,0,0,0,1,0,0,2,1,0,0,0,2,2,3,7,13,17,14,14,15,13,13,16,18,19,18,18,0,26,27,21,22,18,14,9,5,2,3,0,0,0,5,3,6,13,14,15,14,13,15,11,13,15,13,12,12,17,11,15,12,9,9,9,7,9,8,9,10,9,6,3,2,0,0,1,0,0,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,0,0,2,1,3,3,3,4,6,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,2,1,0,2,5,5,6,8,9,12,18,17,16,14,15,13,10,14,17,14,7,7,3,8,7,4,9,10,8,6,4,5,7,7,7,6,4,4,3,3,2,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 07:00:00,0,0,0,0,0,0,0,0,7,12,14,15,14,18,21,19,18,25,22,20,12,12,11,12,8,13,15,14,16,18,21,23,23,22,24,22,17,11,9,4,2,5,3,6,10,13,18,25,38,37,40,49,44,43,42,39,33,28,25,27,29,20,19,7,20,8,4,3,4,0,3,0,0,0,4,5,0,0,0,0,0,0
2022-03-18 08:00:00,0,1,2,5,0,12,9,12,15,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,17,9,5,4,0,5,15,19,24,31,40,40,46,48,52,48,45,44,41,39,38,38,45,16,18,0,37,28,23,13,11,8,7,5,7,9,18,20,22,7,6,3,0,0
2022-03-18 09:00:00,0,1,0,5,7,9,12,18,22,21,20,24,25,26,26,25,25,28,24,19,19,15,13,16,14,17,22,21,23,19,24,24,22,23,19,14,10,8,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,3,5,3,4,5,6,5,6,5,0,2,1,0,0,0
2022-03-18 10:00:00,0,0,2,1,4,7,6,9,9,13,15,16,16,15,17,17,18,17,16,15,13,12,12,17,17,21,13,7,13,14,12,12,12,11,10,8,8,5,2,2,1,1,1,1,5,12,15,15,18,20,23,28,35,36,36,29,25,24,21,18,18,14,12,4,11,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 11:00:00,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,9,5,20,16,9,10,9,6,7,0,6,5,4,3,2,1,3,2,2,9,9,15,12,15,16,17,21,23,22,21,16,21,17,19,19,23,14,12,9,14,11,9,8,10,6,4,5,5,4,4,5,3,0,1,0,0,0
2022-03-18 12:00:00,0,2,3,5,6,3,6,5,5,8,10,7,10,12,13,18,28,29,28,25,19,17,17,14,11,11,9,0,14,6,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,9,21,20,16,15,15,11,7,6,5,5,4,4,4,2,3,3,1,2,1,0,0,0
2022-03-18 13:00:00,0,0,0,1,0,2,1,6,7,8,10,11,14,16,18,16,22,25,22,20,21,20,17,17,16,22,23,22,20,17,14,20,14,12,11,8,9,9,7,5,4,5,6,5,7,8,7,12,14,18,19,20,23,24,22,19,13,13,11,14,12,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 14:00:00,0,0,0,0,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,6,4,5,0,7,6,4,3,2,1,0,3,0,4,7,7,8,7,11,15,22,24,22,20,0,19,17,13,14,14,19,16,19,15,24,18,14,19,19,18,11,8,6,0,7,6,4,3,0,0,0,0
2022-03-18 15:00:00,0,1,2,6,10,12,12,8,8,9,6,5,8,9,13,16,24,26,21,23,21,14,15,16,17,22,10,0,21,22,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,12,9,9,13,8,0,14,13,11,10,8,10,7,7,6,4,4,6,0,3,1,2,0,0
2022-03-18 16:00:00,1,5,0,6,7,7,9,4,6,7,8,8,10,11,15,26,40,34,31,29,25,24,26,27,26,30,31,33,33,28,27,22,26,19,15,10,8,3,1,0,1,11,16,30,26,29,23,24,28,22,24,26,25,26,16,27,26,25,22,18,15,14,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,19,29,26,37,36,35,31,29,25,26,31,36,33,21,11,4,3,2,1,21,37,33,25,23,27,28,27,29,33,38,50,53,50,43,41,37,31,28,25,27,21,20,22,27,32,42,42,34,29,25,18,19,15,9,8,5,1,0,0,0
2022-03-18 18:00:00,0,4,6,10,19,18,16,9,8,7,8,8,11,12,17,21,39,37,38,40,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,27,39,35,31,29,23,20,15,24,34,26,28,24,31,37,34,33,34,32,30,25,26,23,23,15,13,7,2,0,0,0
2022-03-18 19:00:00,0,1,5,2,8,3,7,6,7,6,8,10,11,12,14,15,26,30,34,34,28,27,28,28,28,31,32,33,30,26,23,24,26,22,18,15,9,6,3,1,0,4,10,1,4,11,13,9,9,8,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,0,0
2022-03-18 20:00:00,0,0,0,3,2,4,2,1,1,2,3,6,5,5,7,12,18,17,17,23,20,21,19,22,25,29,31,30,30,29,27,19,20,15,9,5,4,2,5,0,4,7,10,0,8,15,16,15,14,15,17,16,17,19,13,17,15,15,16,13,10,10,11,9,12,12,11,15,10,9,8,9,8,7,8,0,0,0,0,0,0,0
2022-03-18 21:00:00,0,0,0,0,2,1,0,0,2,0,0,3,0,0,6,13,19,15,13,0,0,0,0,0,0,0,26,25,23,20,15,14,12,14,11,9,4,1,0,0,0,10,9,0,14,16,17,17,17,15,12,13,14,8,14,15,15,11,15,13,14,15,20,9,23,19,17,19,18,16,12,11,12,8,7,6,6,3,2,0,0,0
2022-03-18 22:00:00,0,0,0,1,1,0,0,4,0,3,5,6,5,2,9,17,22,20,18,18,19,19,22,30,24,32,26,33,33,30,24,23,23,18,15,13,3,1,0,0,0,3,0,0,4,7,8,0,7,6,5,0,10,0,0,0,0,0,0,0,12,10,17,15,14,14,15,17,15,15,12,10,8,8,8,5,3,3,1,0,0,0
2022-03-18 23:00:00,0,0,0,1,0,0,0,0,2,0,3,0,4,5,15,16,17,14,12,18,16,15,23,26,35,39,41,29,35,30,30,25,20,15,14,9,9,2,0,0,0,4,3,0,8,17,17,14,9,16,17,16,15,14,13,11,11,12,22,21,25,23,27,26,25,10,24,25,21,16,13,11,9,11,7,6,3,2,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,1,1,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,0,2,1,0,2,2,3,4,3,3,3,5,6,7,8,7,11,4,2,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 07:00:00,0,0,0,1,2,1,0,4,4,6,8,10,12,15,14,15,16,21,22,23,7,5,6,6,4,7,5,6,5,4,4,5,6,5,6,3,1,2,0,1,0,0,0,0,3,4,6,11,15,12,13,15,16,4,3,5,3,1,2,5,7,5,4,0,0,3,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0
2022-03-19 08:00:00,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,0,9,5,0,6,5,4,1,1,5,1,0,0,3,5,8,12,14,18,14,20,21,21,20,16,14,11,9,8,8,6,6,3,10,7,8,7,3,4,3,2,2,2,3,4,1,3,1,0,0,0
2022-03-19 09:00:00,0,2,1,4,1,6,8,10,11,9,8,10,10,14,14,10,19,18,19,15,10,7,9,8,5,7,6,0,6,5,6,7,6,8,9,8,4,5,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,2,2,1,2,1,0,0,0,4,0,1,0,0,2,0,0
2022-03-19 10:00:00,0,0,0,1,0,1,2,5,6,7,7,9,9,10,14,14,24,22,24,22,16,16,15,15,14,13,12,0,10,10,7,9,9,8,8,8,4,3,5,0,4,2,3,1,7,8,11,14,20,16,21,20,29,30,27,22,19,15,12,11,8,6,5,0,2,4,3,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0
2022-03-19 11:00:00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,6,6,6,7,10,11,12,8,5,2,0,0,1,5,2,0,8,14,17,21,24,21,24,28,33,35,25,29,23,22,18,16,15,14,13,12,10,10,10,9,11,8,7,7,4,5,5,3,1,1,0,0,0,0
2022-03-19 12:00:00,0,2,1,6,8,6,4,6,4,8,10,13,12,12,10,14,21,27,26,22,13,12,11,13,14,12,0,13,10,9,10,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,10,11,8,7,11,14,10,9,5,8,6,5,4,3,3,2,0,0,1,0,0,0,0
2022-03-19 13:00:00,0,0,0,1,1,2,0,5,6,7,7,9,9,10,13,14,17,17,16,17,19,17,14,19,17,19,13,13,20,16,11,11,11,13,12,11,11,8,4,3,1,3,1,1,6,11,13,16,19,14,15,19,18,19,20,20,11,10,8,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 14:00:00,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,6,11,9,8,13,16,19,16,11,8,4,6,4,0,3,11,10,9,9,15,17,18,24,21,25,27,29,34,23,28,20,18,18,19,17,15,17,10,21,19,14,12,9,8,4,4,6,5,5,4,3,2,1,0,0,0
2022-03-19 15:00:00,0,6,0,7,5,8,11,13,10,14,14,15,10,16,13,15,19,29,30,28,20,19,11,17,6,17,3,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,14,11,12,10,8,9,3,9,10,8,5,6,6,7,1,5,1,3,2,2,0,1,0,0,0
2022-03-19 16:00:00,1,5,6,9,7,8,8,8,9,13,13,13,15,16,20,33,34,29,24,27,21,18,17,16,14,19,16,17,18,17,19,20,24,19,17,11,11,10,11,0,0,3,4,2,12,18,21,29,32,33,40,40,45,43,40,36,28,26,23,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,22,23,19,23,22,24,24,25,18,19,18,16,13,11,13,11,5,3,2,2,1,4,4,2,7,12,14,21,23,26,29,31,38,40,38,34,27,24,19,17,16,19,18,17,18,17,16,15,14,10,11,12,11,9,3,2,0,0,0,0,0,0
2022-03-19 18:00:00,0,0,1,2,2,0,0,4,4,3,4,5,7,9,13,11,17,19,16,15,13,8,7,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,12,15,18,25,24,0,21,19,17,10,12,13,13,14,11,21,16,12,11,12,11,9,8,6,6,7,6,5,3,0,0,0,0
2022-03-19 19:00:00,0,2,0,3,1,2,2,3,3,4,5,6,5,5,10,7,12,11,13,14,15,13,8,13,11,13,15,18,20,16,13,13,14,13,12,10,4,2,0,0,0,2,0,0,4,6,6,7,6,8,0,7,6,7,10,10,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,2,5,7,9,13,15,16,16,13,10,11,12,13,24,25,27,25,20,21,17,16,15,10,8,6,2,0,0,0,1,3,2,4,7,8,7,7,8,6,8,11,10,14,13,12,10,9,18,19,20,19,17,19,18,18,14,10,10,7,3,2,4,6,4,2,1,0,0,0,0
2022-03-19 21:00:00,0,0,1,0,2,1,2,1,1,0,3,0,6,3,12,13,12,10,11,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,5,5,5,6,5,7,0,10,9,0,7,10,11,9,9,4,6,7,9,8,9,9,7,6,4,5,7,6,3,1,0,0,0,0
2022-03-19 22:00:00,0,0,0,1,0,0,0,3,0,2,2,1,3,3,8,18,22,14,14,14,14,12,17,18,16,21,21,22,23,16,18,16,20,17,11,10,8,2,1,0,0,2,3,0,1,4,0,0,0,0,0,6,9,0,0,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,1,0,1,0,0,1,0,2,5,10,11,12,10,11,9,13,10,16,25,23,26,21,18,24,19,17,15,15,10,8,3,4,3,1,0,0,3,5,4,6,11,13,14,12,12,12,14,13,12,0,10,12,7,10,13,13,13,12,4,9,5,5,7,6,5,4,0,5,4,4,3,2,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
