Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_신도중학교,12_폭포동.은평노인종합복지관,13_은평경찰서,14_연신초등학교,15_불광지구대,16_새장골유래비,17_연서시장,18_연신내역,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_서대문역,32_경찰청.동북아역사재단,33_서울역버스환승센터,34_숭례문,35_남대문시장앞.이회영활동터,36_롯데영프라자,37_우리은행종로지점,38_종로2가.삼일교,39_을지로2가.기업은행본점.서울노동청,40_롯데백화점,41_북창동.남대문시장,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_경찰청.동북아역사재단,46_영천시장,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역3.6호선,56_동명여고.천주교불광동성당,57_연신내역,58_연서시장,59_종로약국,60_불광지구대,61_북한산대창센시티아파트,62_은평경찰서,63_폭포동,64_은평노인종합복지관.신도중학교,65_기자촌11단지앞,66_제각말5단지.은평뉴타운도서관,67_하나고.삼천사.진관사입구,68_삼천리골입구56사단북한산부대,69_푸르지오618동앞.관음사입구,70_진관초교관음사입구,71_진관중고교약수사입구,72_지축교앞,73_진관공영차고지
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,1,0,0,0,0,1,0,0,2,0,4,4,5,6,3,10,11,12,13,15,4,16,17,19,0,18,18,17,11,5,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,0,0,0,0,1,0,0,0,4,2,0,1,6,5,6,6,8,11,15,7,15,14,14,15,14,13,8,15,13,11,8,5,2,0,1,0,0,3,0,2,0,4,9,8,8,8,8,3,10,11,9,0,10,11,12,4,11,11,12,13,0,0,12,7,5,4,3,1,0,0,0,0
2022-04-09 06:00:00,0,1,0,1,0,1,0,2,0,2,3,4,5,6,9,8,5,4,9,5,10,11,12,14,17,0,18,0,9,21,20,20,6,3,1,0,0,0,0,0,1,0,1,7,3,6,0,4,5,6,4,5,4,6,5,3,3,4,6,5,3,5,4,3,0,3,1,1,0,0,0,0,0
2022-04-09 07:00:00,0,0,0,0,0,1,0,0,2,4,5,6,7,10,12,12,7,9,10,13,14,13,14,15,17,19,0,13,11,18,14,7,3,0,1,1,0,0,0,1,2,0,0,3,2,3,4,3,2,4,2,3,3,2,4,0,5,6,5,4,3,4,3,0,1,2,1,0,0,0,0,0,0
2022-04-09 08:00:00,0,1,0,0,0,3,4,0,6,9,11,13,13,30,38,33,20,23,26,30,32,34,34,31,31,33,34,7,19,18,14,11,4,3,0,0,0,0,2,1,3,0,1,8,11,9,7,7,8,7,0,7,0,9,8,4,7,15,16,18,9,19,18,14,12,7,6,2,1,0,0,0,0
2022-04-09 09:00:00,0,0,0,0,0,2,0,1,4,7,8,11,16,23,28,27,20,21,24,25,22,23,26,25,26,26,26,28,32,32,28,23,9,6,2,1,0,0,2,2,2,0,3,7,10,10,14,15,16,19,12,25,24,26,24,22,21,29,14,26,31,35,9,34,28,19,2,1,0,0,0,0,0
2022-04-09 10:00:00,1,1,3,0,0,2,2,3,10,14,13,14,17,20,25,23,21,23,15,21,24,26,27,26,32,34,36,33,35,37,34,33,19,12,9,2,0,3,4,3,3,0,3,11,11,10,12,10,10,13,14,17,16,13,24,23,20,40,41,32,40,14,4,30,40,35,3,1,0,0,0,0,0
2022-04-09 11:00:00,0,0,1,0,1,3,4,6,9,15,12,17,12,24,26,20,16,16,20,18,22,24,21,26,30,32,34,33,37,34,32,28,15,13,6,0,1,0,1,4,3,0,4,8,11,7,13,18,13,13,11,12,13,11,12,11,11,21,20,17,16,13,14,10,9,6,3,2,0,0,0,0,0
2022-04-09 12:00:00,1,0,2,1,1,4,3,2,10,17,17,18,19,21,26,23,17,19,17,19,22,24,21,22,25,26,27,25,31,24,25,22,15,14,9,7,5,3,4,5,5,0,8,11,10,12,14,14,11,18,12,19,16,14,16,14,9,15,13,12,12,13,12,10,11,8,6,5,3,0,2,0,0
2022-04-09 13:00:00,0,2,1,2,0,3,0,2,13,18,23,23,23,25,24,22,18,18,17,17,19,21,20,19,27,29,32,30,29,28,26,23,15,11,7,6,5,6,7,8,15,14,9,17,20,21,22,21,20,16,23,26,24,24,22,18,15,17,18,17,16,14,13,5,10,7,5,2,3,0,0,0,0
2022-04-09 14:00:00,0,1,1,2,0,0,3,10,21,22,18,23,23,27,24,23,17,19,22,24,29,34,33,32,29,30,32,24,32,36,35,32,21,14,5,2,2,5,3,15,19,0,20,26,30,19,5,11,0,22,26,28,27,18,17,15,14,21,20,18,14,18,18,16,15,13,6,4,3,1,0,0,0
2022-04-09 15:00:00,1,0,0,1,0,2,3,4,29,32,33,33,32,29,29,27,19,20,19,19,21,19,20,19,21,24,26,23,25,23,20,19,9,6,4,4,5,5,6,11,16,0,17,26,29,30,32,31,32,31,32,32,35,28,18,24,21,23,22,19,13,0,11,12,18,14,5,4,3,0,0,0,0
2022-04-09 16:00:00,2,0,1,1,2,3,3,14,27,31,32,31,33,37,39,35,36,33,33,31,17,13,15,12,15,8,0,27,33,30,22,22,10,9,7,3,0,3,2,15,18,0,17,25,26,28,30,26,24,26,27,32,34,29,31,27,18,25,25,20,15,16,15,14,13,12,4,3,0,0,0,0,0
2022-04-09 17:00:00,2,0,3,0,4,5,1,2,18,20,22,25,21,23,25,26,22,15,13,16,15,13,10,14,15,11,15,16,18,13,10,11,8,7,4,3,0,10,3,19,29,0,31,41,41,42,38,38,37,36,34,37,34,29,28,26,23,22,21,19,18,17,7,8,18,13,10,10,1,9,0,0,0
2022-04-09 18:00:00,0,1,0,0,1,2,6,4,15,16,16,9,14,9,9,12,11,11,11,12,10,12,11,13,17,16,15,14,17,14,14,13,6,3,2,2,0,1,3,6,9,0,10,25,22,29,31,28,24,25,27,29,30,24,23,24,19,21,23,20,13,13,11,8,5,3,0,0,2,0,6,3,0
2022-04-09 19:00:00,0,0,0,0,0,0,0,1,9,10,4,11,10,15,0,15,8,8,13,11,15,16,9,10,10,11,7,6,13,9,8,6,3,1,5,6,0,7,1,16,13,5,17,31,31,27,29,28,26,17,19,18,13,16,17,12,16,19,20,18,14,14,12,10,5,4,4,3,2,0,0,0,0
2022-04-09 20:00:00,0,0,2,0,0,1,4,2,9,8,0,3,8,6,8,7,3,5,6,6,6,5,6,5,6,8,2,7,0,2,5,1,0,0,0,3,2,0,3,11,7,10,11,19,19,18,15,23,16,19,27,21,20,23,21,16,12,21,19,17,13,14,11,12,7,4,3,1,1,1,0,0,0
2022-04-09 21:00:00,0,0,0,0,0,0,0,3,5,7,5,4,6,7,6,4,4,7,0,8,9,10,11,10,6,15,16,0,13,5,2,0,2,1,3,1,2,2,3,8,0,0,5,24,25,24,23,9,23,24,23,23,23,21,21,18,15,25,22,17,16,20,15,12,8,4,3,0,0,1,0,0,0
2022-04-09 22:00:00,0,0,0,1,0,2,0,3,0,6,7,7,7,6,7,5,7,10,11,11,13,9,8,6,7,6,6,0,6,5,3,1,0,0,0,2,1,2,2,8,3,0,3,17,19,23,22,21,19,21,11,20,17,17,16,13,15,28,25,18,15,14,12,8,7,3,2,1,1,1,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,4,0,3,0,4,2,0,0,7,1,4,2,0,0,0,1,0,0,5,7,2,0,6,11,12,10,9,9,7,9,15,14,12,14,12,11,13,22,17,16,11,10,8,9,7,4,2,2,0,1,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,0,1,1,2,0,0,0,1,3,0,0,1,4,1,2,2,0,3,0,5,0,0,6,7,0,0,0,4,3,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,0,0,0,1,0,0,0,0,1,0,2,4,5,5,4,5,7,0,9,10,9,13,11,12,11,10,5,10,5,5,3,2,0,1,0,0,1,3,4,0,1,5,1,4,6,0,1,5,5,5,5,3,5,4,2,5,7,7,8,0,9,8,7,5,3,1,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,0,0,0,0,0,1,2,1,3,4,5,0,3,4,7,3,8,2,3,2,9,11,0,0,6,5,0,3,1,0,0,0,0,0,1,4,3,0,0,6,1,0,2,3,0,2,4,2,1,3,2,4,4,1,3,3,4,0,0,2,0,1,0,0,0,2,1,0,0
2022-04-10 07:00:00,0,1,0,0,0,0,0,0,1,3,0,2,7,14,21,21,13,14,13,17,5,6,0,4,7,2,3,0,7,10,8,5,2,0,0,0,0,0,1,2,1,0,0,4,5,2,0,4,3,3,4,5,6,4,5,4,2,5,4,3,4,0,0,2,0,2,0,0,2,1,0,0,0
2022-04-10 08:00:00,0,2,0,0,3,2,3,4,2,6,7,4,7,16,18,16,11,10,12,10,13,17,16,17,20,21,21,22,23,20,18,14,4,1,0,0,0,1,3,0,1,0,2,5,6,7,9,10,9,10,11,5,5,3,4,3,3,5,0,4,3,0,0,2,0,2,1,0,0,0,0,0,0
2022-04-10 09:00:00,0,0,1,0,0,5,0,3,6,9,10,11,10,13,14,13,15,13,15,15,14,17,16,20,20,24,24,23,27,29,30,26,11,8,2,0,0,0,2,1,0,0,0,4,6,8,8,10,13,19,21,23,26,23,16,17,16,19,18,18,15,0,11,14,11,8,6,0,0,1,0,0,0
2022-04-10 10:00:00,0,1,2,4,0,5,6,7,9,14,15,15,18,19,23,19,15,17,12,15,15,15,14,14,19,0,20,21,9,13,20,19,10,0,6,0,1,1,0,3,0,0,0,12,5,2,6,3,0,10,9,10,9,10,9,7,15,24,25,22,0,15,8,14,21,14,6,0,0,0,0,0,0
2022-04-10 11:00:00,0,2,4,0,0,5,3,8,10,12,17,19,20,26,25,23,17,18,21,24,21,20,17,19,24,18,19,23,22,21,19,16,13,10,4,3,0,0,2,2,2,0,3,8,8,11,10,7,9,7,7,12,14,12,16,15,13,19,21,20,19,22,18,0,17,15,5,2,0,0,0,0,0
2022-04-10 12:00:00,0,0,1,0,0,2,0,6,14,17,20,7,19,22,24,23,18,16,17,17,15,18,16,14,15,18,17,17,20,19,13,11,10,6,3,3,0,0,1,3,4,0,0,10,16,16,10,13,12,18,20,15,18,17,14,13,11,22,23,18,18,20,8,19,17,15,4,1,0,0,0,1,0
2022-04-10 13:00:00,0,0,0,1,0,7,9,7,22,32,33,31,32,32,36,32,26,19,22,25,26,25,23,23,24,30,31,29,24,23,23,20,9,8,5,1,1,2,2,11,6,0,4,15,12,14,15,11,14,24,26,24,4,13,17,12,23,26,23,20,19,21,20,19,15,12,4,1,1,0,0,0,0
2022-04-10 14:00:00,0,0,0,0,0,3,5,10,28,33,35,42,40,47,44,36,24,14,13,21,19,20,19,20,25,26,23,0,24,27,27,21,13,11,6,2,0,3,0,4,6,0,12,17,19,21,20,0,18,16,0,17,22,16,26,18,20,31,35,35,34,16,15,17,14,15,5,3,0,2,0,0,0
2022-04-10 15:00:00,0,2,0,0,0,3,4,6,21,26,27,25,20,23,27,25,17,17,14,17,21,22,21,22,18,0,18,17,25,24,22,19,8,8,5,2,0,0,0,11,13,0,14,24,23,20,23,21,22,21,22,24,23,20,21,20,11,20,20,21,14,33,31,28,26,20,7,5,4,2,0,0,0
2022-04-10 16:00:00,0,0,1,0,0,2,3,8,40,44,45,43,19,43,39,30,16,16,13,19,21,19,15,15,14,15,15,16,15,15,15,13,7,5,5,2,0,3,1,5,13,0,3,35,35,21,20,18,17,16,15,15,16,15,17,0,18,23,23,21,23,23,21,19,17,13,11,6,5,0,4,0,0
2022-04-10 17:00:00,0,2,0,3,2,4,3,5,25,19,24,27,27,29,30,29,23,16,15,14,14,13,14,15,12,8,10,9,13,9,14,10,5,0,5,4,1,4,3,7,9,8,3,28,29,33,34,32,33,31,32,30,22,23,21,19,18,24,27,26,24,25,24,23,20,14,11,7,5,0,0,0,0
2022-04-10 18:00:00,0,2,0,0,0,1,4,9,20,19,14,16,13,16,17,14,9,14,11,11,11,13,12,10,11,12,0,0,11,9,7,5,3,1,0,2,0,1,5,5,8,0,9,27,27,24,26,10,23,18,19,17,16,12,11,11,11,16,11,11,10,9,7,6,3,7,5,2,0,1,0,0,0
2022-04-10 19:00:00,0,0,0,0,0,0,1,2,10,14,15,0,8,14,11,9,7,5,9,9,9,11,8,8,9,10,5,0,13,14,12,13,4,4,4,6,4,1,3,12,12,0,15,26,22,27,26,24,25,26,22,29,30,26,22,21,21,21,24,21,9,7,8,6,6,1,2,1,1,0,0,0,0
2022-04-10 20:00:00,0,1,0,0,0,2,4,4,7,3,9,0,3,6,3,4,6,5,0,8,8,9,13,12,13,9,8,0,12,6,10,11,2,1,0,0,1,0,4,10,8,0,9,17,19,18,20,17,18,22,16,20,19,13,16,14,11,19,20,19,14,13,8,9,7,6,4,2,1,0,0,0,0
2022-04-10 21:00:00,0,0,0,0,0,0,1,4,5,1,0,0,0,5,6,5,3,4,4,7,6,8,5,4,4,0,2,0,6,8,7,6,1,0,0,0,1,3,5,7,9,0,8,18,13,14,17,10,14,13,0,12,13,13,12,11,12,16,15,12,10,6,9,7,5,2,1,0,0,0,0,0,0
2022-04-10 22:00:00,0,0,0,0,1,0,0,3,0,4,6,0,1,8,8,9,7,6,4,4,5,5,0,3,1,0,0,0,3,4,2,3,1,0,0,0,0,1,3,2,4,0,3,31,29,29,28,24,24,22,24,23,20,14,14,11,9,22,19,13,7,6,6,5,4,2,2,0,1,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,5,4,3,4,2,2,0,1,0,3,3,0,0,1,0,0,0,0,0,3,1,0,0,1,9,11,14,0,12,11,8,10,6,0,6,5,2,7,11,10,9,7,0,6,4,3,3,0,0,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,1,1,2,0,3,4,3,4,2,3,1,0,9,14,19,22,23,24,25,28,29,13,30,37,40,40,41,43,45,38,26,10,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,0,1,1,0,0,0,3,2,0,4,10,12,13,9,10,11,13,8,14,13,13,15,16,18,12,20,26,21,15,7,5,2,5,3,1,2,3,0,0,3,8,7,6,6,7,4,10,10,10,7,9,10,9,7,9,9,10,3,0,2,9,7,6,5,3,2,0,0,1,0
2022-04-11 06:00:00,0,1,0,1,1,2,0,0,3,11,17,22,23,29,28,23,15,17,18,20,23,24,26,34,47,52,54,55,56,54,45,24,9,3,2,1,0,1,0,0,0,0,1,6,6,8,6,8,7,9,10,9,6,7,5,6,4,6,10,9,7,8,6,5,3,5,1,4,0,2,1,0,0
2022-04-11 07:00:00,0,2,4,4,6,8,8,9,13,23,28,30,36,46,53,47,31,25,36,38,42,42,40,48,60,63,50,61,66,57,42,35,13,8,4,1,0,0,3,2,1,0,0,17,6,12,9,11,18,25,29,35,34,33,38,24,24,20,21,18,18,22,19,20,18,16,12,9,8,7,0,0,0
2022-04-11 08:00:00,0,2,3,0,0,2,1,3,5,19,25,26,35,53,62,55,33,36,35,35,46,53,58,64,67,69,59,59,68,68,52,37,16,12,7,1,0,0,3,0,1,0,2,18,10,10,9,9,7,10,13,33,44,49,53,48,46,50,48,26,16,17,14,14,13,11,9,5,2,6,3,0,0
2022-04-11 09:00:00,0,1,0,1,0,2,4,1,6,18,21,24,25,28,35,32,17,16,18,20,27,29,31,31,38,42,45,46,54,50,37,28,12,9,2,1,0,1,1,2,2,0,4,7,6,8,7,6,6,5,6,5,6,5,5,6,10,11,9,7,10,5,4,0,3,2,1,0,0,1,0,0,0
2022-04-11 10:00:00,0,3,0,0,1,5,0,3,6,11,13,16,17,21,23,21,17,19,20,18,20,21,19,20,21,20,21,21,27,29,24,20,12,8,3,1,0,1,3,3,2,0,3,6,6,7,7,5,0,10,12,12,11,9,10,7,12,17,17,14,14,12,6,7,5,10,8,2,0,0,0,1,0
2022-04-11 11:00:00,0,1,1,0,0,2,0,4,4,8,9,10,7,11,12,10,8,9,10,11,12,14,17,16,20,21,22,21,23,25,23,24,15,10,3,3,0,1,3,5,5,4,3,10,11,15,9,13,14,4,8,9,7,10,11,9,10,15,13,12,10,13,4,12,11,9,4,2,1,1,1,0,0
2022-04-11 12:00:00,1,0,0,0,0,1,0,0,6,8,9,5,13,17,18,17,16,14,13,13,16,18,18,16,19,20,19,20,21,18,19,18,15,11,3,1,2,3,2,4,6,2,8,10,16,19,12,18,17,15,14,14,15,13,12,10,10,17,18,15,14,12,10,11,9,8,5,3,2,1,0,0,0
2022-04-11 13:00:00,0,1,0,2,1,5,0,5,9,12,13,12,11,15,17,18,13,13,15,14,15,14,13,13,14,15,15,12,21,17,18,16,9,7,5,4,2,3,3,5,13,7,11,16,17,20,11,13,14,17,14,16,15,16,17,16,8,25,13,20,18,18,16,14,12,9,3,0,0,0,0,0,0
2022-04-11 14:00:00,0,1,0,0,0,3,1,4,7,10,12,11,12,36,36,35,22,18,16,16,19,16,13,11,16,14,18,19,17,16,15,17,12,9,5,4,4,6,6,10,16,0,17,21,24,24,24,23,18,23,24,24,18,18,17,14,12,18,16,12,10,9,6,5,2,4,2,1,0,0,0,0,0
2022-04-11 15:00:00,0,0,0,2,2,4,9,1,13,10,15,8,16,18,33,33,27,26,26,25,22,14,18,17,16,17,12,16,17,14,12,12,8,6,8,6,5,5,9,12,17,0,19,24,29,35,32,31,33,34,22,31,29,23,26,22,13,19,18,18,16,13,13,11,9,6,2,4,2,1,0,0,0
2022-04-11 16:00:00,1,2,0,3,2,4,0,7,15,14,11,17,15,17,19,18,17,16,33,34,33,31,28,25,29,26,28,27,25,23,17,19,6,5,3,5,3,3,7,12,17,0,16,22,23,24,23,21,19,20,23,23,26,23,21,20,18,23,25,21,18,18,17,17,14,9,6,7,4,1,0,0,0
2022-04-11 17:00:00,1,2,3,2,0,3,3,4,8,13,15,14,14,17,18,18,10,11,12,13,12,10,9,8,10,9,13,12,15,16,16,15,3,4,3,2,3,2,6,10,20,0,26,40,40,44,45,41,39,39,37,31,28,27,27,23,18,26,29,26,22,19,16,10,10,8,4,5,2,2,0,1,0
2022-04-11 18:00:00,0,0,0,0,0,1,2,7,11,10,12,11,14,15,17,16,13,14,15,16,24,26,25,24,24,20,21,21,19,12,13,14,4,4,5,1,1,4,7,14,17,16,16,30,50,49,51,48,45,48,50,46,43,46,54,35,36,52,48,38,24,23,20,17,12,7,6,5,3,1,0,0,0
2022-04-11 19:00:00,1,2,0,0,0,3,1,1,6,8,9,7,10,10,13,12,7,8,7,10,10,10,9,12,8,10,11,12,7,12,13,21,2,0,0,1,0,1,3,4,12,0,14,27,36,38,38,37,37,36,36,32,28,23,20,26,24,35,31,26,29,26,21,18,11,6,2,4,2,0,0,0,0
2022-04-11 20:00:00,0,0,0,0,0,2,1,3,3,3,0,2,5,5,6,8,6,7,8,11,15,13,13,10,8,6,8,0,6,4,6,6,1,0,0,0,0,1,3,14,18,0,19,25,26,28,30,27,24,22,23,22,21,17,21,21,24,38,33,28,21,21,18,16,6,2,1,1,0,0,0,0,0
2022-04-11 21:00:00,0,0,0,0,0,0,1,3,5,2,0,6,3,2,5,4,5,3,6,5,6,12,6,10,11,6,12,7,14,12,11,9,3,1,0,1,0,1,3,4,5,0,6,18,19,25,24,19,19,20,20,20,20,21,21,19,19,25,24,16,15,9,14,10,6,2,1,0,0,0,0,0,0
2022-04-11 22:00:00,0,0,1,0,0,1,0,3,1,6,7,0,0,2,9,0,5,0,0,4,5,0,4,1,5,8,0,0,6,5,4,2,1,0,0,1,0,0,2,5,8,0,5,17,24,22,20,21,18,17,16,15,11,15,14,12,16,19,17,11,8,13,9,9,6,2,1,2,0,0,1,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,4,5,3,5,0,4,8,8,10,3,2,0,1,4,5,1,2,3,0,4,8,15,11,13,12,10,9,10,11,9,10,10,7,12,18,5,17,14,15,14,12,8,4,3,0,1,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,0,1,0,2,3,0,4,3,0,2,5,9,13,20,23,10,24,18,28,29,26,27,38,39,41,40,40,38,30,23,13,9,7,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,0,1,1,0,0,2,3,4,0,3,6,10,11,9,10,10,11,12,13,14,14,15,17,22,23,25,28,27,16,7,4,2,5,2,0,1,5,0,0,6,8,9,5,7,10,9,8,10,13,13,14,10,6,6,8,11,5,2,0,10,8,6,5,4,5,4,3,0,0,0
2022-04-12 06:00:00,0,0,0,0,1,2,1,1,4,11,13,15,18,25,22,18,11,12,14,15,18,19,21,22,34,37,41,22,41,38,26,14,4,3,1,1,0,0,2,0,1,0,1,6,3,3,6,5,0,7,9,7,8,8,6,7,4,10,6,6,0,8,1,7,1,2,4,2,0,1,2,0,0
2022-04-12 07:00:00,0,1,3,3,4,7,8,10,10,30,39,44,46,58,61,50,33,34,33,34,38,40,39,43,55,57,57,55,57,51,38,29,16,8,4,1,0,1,2,4,0,0,3,9,7,10,10,12,11,21,22,33,41,42,26,17,15,21,24,22,19,21,21,21,22,17,10,8,4,3,1,0,0
2022-04-12 08:00:00,0,2,1,3,0,3,3,5,8,16,27,21,22,54,65,56,31,35,40,45,54,55,57,56,67,66,71,70,70,65,41,27,14,10,4,2,1,1,3,3,2,1,2,15,5,5,6,4,0,4,6,17,21,20,38,36,27,41,38,20,15,15,14,13,4,5,2,2,0,1,2,0,0
2022-04-12 09:00:00,1,1,1,0,0,3,2,4,5,9,11,13,16,23,31,28,19,20,24,26,26,29,30,28,33,35,40,39,40,33,28,24,14,5,2,2,1,0,2,2,2,1,3,9,5,5,5,6,8,10,9,13,13,11,11,10,9,18,16,12,11,10,9,6,5,7,2,0,0,1,0,0,0
