Unnamed: 0,1_도원교통차고지(가상),2_청덕초교,3_국민대학교앞,4_롯데아파트,5_일성아파트,6_평창동주민센터,7_평창파출소,8_갑을씨티텔앞,9_세검정초등학교,10_상명대입구.석파랑,11_하림각,12_자하문터널입구.석파정,13_경기상고,14_신교동,15_통인시장종로구보건소,16_경복궁역,17_세종문화회관,18_시청앞.덕수궁,19_삼성본관앞,20_서울역버스환승센터,21_갈월동,22_갈월동4호선숙대입구,23_남영역,24_용산경찰서,25_용산꿈나무종합타운.원효로우체국,26_원효로2가,27_용문시장,28_중앙하이츠빌라앞,29_도원삼성래미안아파트,30_도화동현대아파트,31_공덕역10번출구,32_서울대동창회관,33_공덕역,34_공덕역10번출구,35_도화동현대아파트,36_도원삼성래미안아파트,37_중앙하이츠빌라앞,38_용문시장,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역,45_갈월동,46_서울역버스환승센터.강우규의거터,47_시청앞,48_서울신문사,49_KT광화문지사,50_경복궁역,51_통인시장종로구보건소,52_효자동,53_경기상고,54_자하문터널입구.석파정,55_하림각,56_상명대입구.세검정교회,57_세검정초등학교,58_화정박물관,59_서울예술고등학교.평창동주민센터,60_예능교회,61_벽산평창힐스아파트,62_롯데아파트,63_평창동삼성아파트,64_국민대앞,65_청덕초등학교,66_도원교통차고지(가상)
2022-04-09 13:00:00,5,5,6,9,13,16,20,19,27,27,28,31,32,31,28,26,23,13,12,11,7,5,8,8,13,8,10,6,4,4,3,4,5,6,10,17,19,8,23,24,24,23,21,19,23,27,25,29,26,26,26,27,20,16,16,12,14,12,7,5,4,4,3,2,0,0
2022-04-09 14:00:00,1,6,10,24,27,33,35,37,37,40,40,42,46,45,41,32,29,27,26,18,14,13,15,16,15,16,16,14,12,11,7,5,4,6,8,11,13,14,15,13,14,13,9,22,16,24,29,22,31,35,29,28,23,29,30,29,26,22,16,15,13,8,6,7,3,0
2022-04-09 15:00:00,2,2,6,12,13,15,18,19,22,26,27,29,32,36,38,43,39,22,19,15,12,11,17,14,15,3,14,15,8,7,3,1,4,7,8,11,14,19,8,17,15,15,15,23,25,26,18,18,17,30,26,24,23,21,18,14,16,12,10,9,9,6,4,2,0,0
2022-04-09 16:00:00,1,5,11,18,20,24,34,36,41,49,48,39,47,45,47,36,34,24,23,17,13,10,14,15,14,14,14,16,10,7,6,10,5,7,8,12,9,12,14,13,13,14,12,15,16,23,29,30,31,28,26,27,25,23,22,21,16,13,10,6,4,4,3,1,2,0
2022-04-09 17:00:00,3,8,7,14,16,18,22,26,32,32,32,33,32,34,38,50,45,41,34,30,18,13,22,24,23,21,16,16,14,12,6,9,12,13,13,14,13,12,14,10,11,9,11,15,18,24,29,28,37,28,29,28,26,26,27,26,25,25,20,19,13,7,3,4,2,0
2022-04-09 18:00:00,3,4,8,11,0,13,17,12,17,19,22,25,30,32,34,29,28,22,23,19,13,8,13,14,13,12,11,12,8,5,5,4,9,12,13,13,18,17,13,11,16,16,13,21,22,22,30,28,27,31,33,33,33,31,29,28,23,20,20,17,16,8,13,12,11,0
2022-04-09 19:00:00,2,3,1,6,4,9,13,14,17,13,16,20,0,19,25,25,26,15,19,14,13,11,16,18,17,14,13,12,9,8,2,1,6,9,9,6,10,14,6,2,13,5,8,10,9,12,21,22,25,28,29,25,23,24,24,23,23,16,14,9,7,5,4,4,3,0
2022-04-09 20:00:00,1,3,1,9,10,5,7,6,2,7,10,3,9,11,13,20,24,21,25,17,16,13,12,7,11,10,9,8,7,5,2,0,5,10,8,6,4,2,2,2,4,0,6,10,8,12,13,18,22,26,27,24,25,23,24,23,21,16,10,8,5,4,3,3,2,0
2022-04-09 21:00:00,0,2,3,3,2,4,8,0,5,7,7,0,9,10,13,17,19,18,21,20,17,14,13,13,15,13,12,8,6,5,3,1,7,10,6,5,3,4,6,5,4,4,7,12,9,12,15,18,19,23,18,19,18,15,14,13,13,10,12,8,6,4,3,3,2,0
2022-04-09 22:00:00,1,2,1,3,1,6,9,0,12,13,1,3,0,12,12,12,18,17,15,14,8,7,14,12,10,11,9,7,5,3,2,2,3,4,5,4,4,3,6,7,5,6,7,11,10,14,15,20,27,29,28,26,25,10,24,11,21,17,11,10,8,6,2,5,1,0
2022-04-09 23:00:00,0,1,0,0,0,0,3,0,3,0,0,2,2,0,3,6,26,24,3,17,7,5,3,4,8,7,4,6,2,1,0,0,4,8,6,0,1,2,5,6,8,7,8,7,5,10,16,18,19,21,18,19,17,19,18,16,15,11,8,6,4,4,1,2,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,0,0,0,1,0,2,1,2,3,2,0,0,0,4,5,0,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,2,0,2,0,1,3,0,4,3,4,3,0,4,3,3,4,2,0,1,3,0,1,0,2,0,1,0,3,1,0,1,1,1,0,3,1,4,0,0,0,0,0,1,3,1,4,0,6,7,5,0,4,0,2,3,0,2,0,0,2,0,0,0,0,0
2022-04-10 06:00:00,4,1,0,4,2,5,4,6,1,7,4,9,11,11,9,8,7,5,1,2,3,2,1,1,1,0,0,0,1,1,0,2,1,2,2,2,3,4,2,3,2,4,3,5,6,4,4,5,7,8,7,4,4,3,3,2,2,1,0,0,0,1,0,1,0,0
2022-04-10 07:00:00,8,9,5,10,10,11,13,7,10,14,11,10,15,9,8,9,8,6,5,3,2,1,2,3,2,2,0,1,1,1,1,0,1,1,3,5,6,4,3,2,7,5,6,9,9,11,8,11,11,15,10,11,8,5,3,0,2,2,1,2,1,0,0,0,0,0
2022-04-10 08:00:00,2,5,6,7,7,8,12,10,15,13,18,17,19,22,15,11,9,7,5,6,4,4,7,4,4,3,3,2,3,0,2,1,1,3,5,4,4,6,6,6,4,5,7,9,8,10,8,12,16,16,17,13,8,4,7,3,4,3,6,5,0,1,3,1,0,0
2022-04-10 09:00:00,1,3,5,6,11,11,14,15,16,19,20,26,25,33,37,30,24,16,12,13,12,6,5,5,3,4,2,5,9,9,5,4,1,4,5,10,12,10,11,10,11,8,10,13,18,21,24,26,31,45,43,41,25,7,24,23,16,13,12,10,8,5,3,1,0,0
2022-04-10 10:00:00,0,4,5,7,7,11,15,16,22,23,24,27,27,26,23,19,15,13,12,6,6,4,8,5,7,5,5,7,8,7,4,4,5,7,9,8,11,10,11,9,10,12,12,16,20,22,18,20,25,32,22,28,15,17,0,16,14,13,7,6,4,2,2,1,0,0
2022-04-10 11:00:00,3,6,4,9,10,12,18,19,20,21,22,23,36,35,31,22,19,16,15,14,11,6,8,7,6,6,8,9,7,5,4,3,2,4,6,7,10,12,13,3,14,13,15,21,24,24,24,25,18,16,14,11,16,13,11,12,11,10,7,4,0,6,5,2,1,0
2022-04-10 12:00:00,2,4,8,9,11,17,24,31,33,36,35,35,38,39,38,27,25,21,13,15,10,11,11,9,10,7,10,8,8,6,4,2,3,5,7,9,9,9,8,0,8,10,13,17,20,18,17,18,18,15,14,13,6,13,12,11,11,5,9,1,7,3,2,1,1,0
2022-04-10 13:00:00,2,5,7,9,11,18,23,24,25,24,25,26,33,34,37,28,23,14,15,14,11,9,11,12,10,6,9,7,6,6,4,5,4,6,6,7,5,10,11,11,13,16,13,19,30,37,36,37,27,22,14,18,17,16,13,10,15,8,8,8,7,5,3,0,0,0
2022-04-10 14:00:00,2,4,5,8,9,15,20,20,24,29,26,29,30,29,31,26,23,25,28,29,24,21,25,25,16,18,14,8,10,10,9,5,3,6,9,9,10,10,8,5,10,4,11,17,20,26,33,32,33,34,35,27,21,20,19,18,13,12,9,7,6,3,5,3,1,0
2022-04-10 15:00:00,1,4,7,7,8,13,15,16,19,24,28,27,28,28,34,32,26,22,23,16,17,16,13,9,13,12,9,6,4,5,4,3,3,5,5,7,11,9,7,8,12,8,12,18,12,22,23,26,31,24,24,22,22,17,23,16,18,16,11,10,9,7,4,3,2,0
2022-04-10 16:00:00,1,2,7,9,8,12,14,15,18,20,22,22,26,27,28,31,39,32,27,22,19,15,18,20,10,13,14,14,9,5,7,5,7,11,12,13,12,10,10,8,11,8,10,12,11,13,21,23,26,31,30,31,23,29,27,26,25,18,15,13,10,9,5,4,0,0
2022-04-10 17:00:00,1,1,4,9,10,16,20,21,22,26,25,29,28,29,33,27,38,34,31,21,19,18,18,19,17,16,11,12,8,6,3,4,6,9,7,9,8,9,10,8,11,11,9,18,16,22,25,27,36,26,26,27,20,24,21,20,15,14,11,9,8,5,0,5,3,0
2022-04-10 18:00:00,0,4,5,6,7,9,12,10,16,19,20,20,23,21,28,36,26,23,27,18,11,11,18,18,15,14,12,10,5,4,2,0,5,9,10,10,11,12,10,9,12,12,11,12,10,15,20,19,23,22,24,22,21,24,22,22,19,16,14,10,8,6,3,4,3,0
2022-04-10 19:00:00,1,3,2,3,2,6,9,4,10,12,15,18,18,17,22,20,23,28,28,20,17,17,13,12,10,12,13,11,11,8,2,5,7,8,9,7,5,8,0,6,11,10,14,18,7,22,26,31,37,37,38,38,36,34,32,30,20,18,15,12,8,9,5,7,3,0
2022-04-10 20:00:00,1,1,3,3,5,7,9,10,3,10,12,5,8,11,12,9,10,15,8,18,15,13,11,10,9,11,8,9,3,2,1,2,3,10,4,8,10,11,13,10,8,4,6,9,9,14,22,21,24,32,30,31,30,28,27,26,20,15,11,8,4,5,6,5,2,0
2022-04-10 21:00:00,0,2,1,4,3,4,6,5,4,7,5,0,6,7,11,13,18,17,9,15,10,8,12,11,6,9,7,4,3,1,0,1,3,6,5,7,9,8,3,0,6,2,6,10,11,12,13,22,28,33,34,33,32,31,28,25,21,18,15,12,8,8,7,5,3,0
2022-04-10 22:00:00,1,1,4,0,2,6,3,4,3,4,5,5,6,6,7,11,35,30,25,9,8,6,8,9,6,9,6,8,7,5,2,0,3,6,8,11,4,6,4,5,11,8,12,11,10,12,16,17,18,22,23,24,22,23,23,21,17,14,13,10,8,7,6,4,2,0
2022-04-10 23:00:00,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6,10,14,12,13,12,5,6,7,7,8,5,6,4,1,2,1,1,2,3,2,3,1,2,0,0,1,2,3,5,5,11,9,12,14,20,15,20,19,18,18,17,15,12,10,9,9,8,8,7,2,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2,0,3,4,3,5,6,9,11,13,2,16,18,20,20,19,12,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,7,8,6,5,7,7,7,9,11,12,13,11,12,14,13,10,8,5,5,4,2,2,3,2,0,2,2,2,1,1,2,1,2,3,3,5,6,6,1,6,7,3,7,10,11,10,10,11,12,9,7,6,5,4,0,1,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,3,5,5,8,9,12,16,17,21,20,23,23,24,25,21,19,15,11,5,4,5,5,5,4,3,3,2,3,3,3,2,1,0,3,5,3,5,6,4,6,5,7,6,11,15,16,15,10,10,14,9,12,9,6,8,4,4,7,4,2,0,1,1,2,0,0
2022-04-11 07:00:00,9,13,15,19,31,35,46,49,54,54,55,55,54,48,44,37,29,16,14,7,8,7,6,5,6,5,4,5,8,8,7,4,1,8,9,18,20,18,20,22,22,22,17,27,25,24,27,26,39,46,45,39,30,28,27,24,26,24,13,10,7,7,6,4,1,0
2022-04-11 08:00:00,2,3,4,11,15,22,30,29,36,44,47,46,54,51,47,33,27,17,21,19,17,15,16,13,12,9,8,9,16,16,11,9,6,21,23,33,35,37,37,23,37,32,32,40,44,53,49,48,51,62,59,53,50,49,48,38,36,35,31,28,27,24,19,6,1,0
2022-04-11 09:00:00,2,5,6,11,12,17,23,24,26,27,28,31,30,31,29,20,19,12,12,10,8,7,10,7,6,6,7,6,7,8,4,4,5,16,23,32,28,25,21,20,22,20,24,26,26,28,28,37,33,37,33,31,29,30,28,27,25,23,23,22,20,17,16,4,3,0
2022-04-11 10:00:00,1,2,4,6,8,11,14,14,19,21,23,24,28,27,26,21,18,11,10,10,9,5,7,4,6,5,7,8,7,4,3,4,3,6,5,8,9,9,7,7,9,11,9,14,13,23,23,22,37,42,42,41,26,38,34,18,12,16,12,19,18,10,14,3,1,0
2022-04-11 11:00:00,1,2,9,10,12,31,40,18,41,44,22,20,20,23,18,15,14,10,11,10,8,7,10,10,11,10,10,7,5,5,4,6,7,8,9,10,10,10,10,9,11,10,9,10,11,17,21,26,26,33,34,31,30,25,33,20,29,26,23,20,19,17,14,2,2,0
2022-04-11 12:00:00,2,2,13,15,14,18,24,20,21,25,25,24,24,45,36,32,22,15,13,7,8,6,7,7,7,7,10,7,7,6,4,4,2,4,6,9,10,7,9,8,7,8,8,11,16,18,20,25,31,32,32,31,22,20,29,25,22,19,12,18,17,16,14,2,0,0
2022-04-11 13:00:00,1,4,11,9,12,15,18,12,20,21,22,17,20,20,21,21,17,16,9,8,8,8,11,13,12,12,10,6,8,7,2,3,5,4,7,6,8,8,8,9,7,10,10,11,10,16,13,14,21,25,24,24,18,21,20,18,30,28,27,26,13,23,20,2,1,0
2022-04-11 14:00:00,0,5,10,11,12,13,17,18,22,27,29,31,38,31,36,24,18,16,16,12,12,10,16,15,14,12,10,7,7,5,3,2,2,5,7,7,8,11,12,11,12,11,9,14,16,18,20,23,26,29,28,26,34,33,30,23,19,18,16,14,12,10,7,3,2,0
2022-04-11 15:00:00,2,3,13,18,20,40,42,45,47,50,51,52,53,52,51,33,28,21,22,16,14,10,13,16,16,12,10,9,8,5,3,4,4,5,6,4,7,6,8,5,9,8,10,10,10,19,20,18,22,27,24,28,21,19,30,29,24,16,13,12,11,8,7,2,2,0
2022-04-11 16:00:00,0,6,30,32,34,38,43,44,46,36,35,32,45,51,46,38,30,23,24,18,10,8,17,23,22,23,23,18,11,8,4,7,6,12,11,13,12,13,14,13,11,11,12,13,8,13,13,19,25,32,35,39,39,37,39,36,29,27,19,16,15,14,13,8,5,0
2022-04-11 17:00:00,1,8,24,31,33,47,53,52,54,64,63,64,66,69,70,52,42,30,31,27,16,16,27,29,25,22,21,14,13,9,4,3,9,14,11,11,8,8,9,8,10,9,9,13,14,14,23,26,27,31,30,29,29,26,25,32,28,23,21,19,14,9,6,2,1,0
2022-04-11 18:00:00,1,8,19,26,28,32,38,39,42,44,45,46,49,55,65,63,56,38,40,29,28,25,30,27,21,23,30,27,22,19,5,2,12,17,12,11,12,14,16,17,18,24,24,15,19,24,33,39,46,51,49,45,45,43,43,43,38,22,15,14,13,10,8,8,7,0
2022-04-11 19:00:00,1,3,8,13,14,14,16,0,19,23,20,23,23,25,31,25,27,29,29,30,28,18,22,20,15,14,16,15,10,8,4,4,11,13,10,8,5,7,9,5,9,12,13,10,11,13,17,23,27,34,52,51,49,48,49,47,41,29,24,21,16,13,12,8,2,0
2022-04-11 20:00:00,2,2,7,6,7,15,17,18,18,21,13,20,22,27,26,26,23,20,21,20,14,10,11,11,7,4,10,12,7,5,3,3,4,8,7,5,4,5,4,4,5,5,8,11,11,13,18,23,28,34,30,25,28,26,25,24,22,15,13,10,8,6,5,0,4,0
2022-04-11 21:00:00,3,1,13,5,8,15,13,14,15,18,17,16,19,23,17,19,13,13,15,12,9,8,13,12,14,13,11,10,7,5,3,3,3,6,6,4,6,8,7,3,5,6,5,7,7,12,14,17,25,31,29,28,30,27,17,26,22,18,15,12,9,6,4,3,2,0
2022-04-11 22:00:00,2,5,17,6,17,18,11,0,17,10,4,4,20,19,20,19,17,16,15,11,9,5,12,13,10,8,10,9,8,5,3,2,4,6,5,6,6,3,6,0,5,6,7,11,4,10,12,24,26,31,28,28,28,27,26,24,22,19,17,13,11,9,6,4,1,0
2022-04-11 23:00:00,0,0,1,2,0,7,3,0,0,8,0,7,0,6,6,5,6,7,9,8,6,5,12,5,10,8,3,4,3,2,1,0,3,4,3,2,0,3,2,1,2,1,2,5,4,9,10,12,16,23,10,21,20,16,15,12,11,9,7,6,3,5,4,1,3,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,1,2,8,3,9,14,16,19,21,0,23,23,0,24,4,15,11,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,4,1,1,8,4,11,13,4,9,10,8,9,10,12,12,14,14,9,2,5,3,3,4,2,1,0,1,1,2,3,1,2,1,2,4,6,10,4,3,0,11,11,10,12,14,13,10,8,6,8,3,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0
2022-04-12 06:00:00,11,3,4,7,9,14,19,23,26,24,28,26,22,24,21,20,14,10,11,8,6,3,5,4,3,2,2,3,2,2,1,0,1,4,5,5,6,6,5,6,9,9,11,11,13,13,12,16,15,16,12,10,9,6,7,6,7,6,3,1,2,1,2,1,0,0
2022-04-12 07:00:00,11,16,18,23,27,32,45,48,50,48,47,50,42,41,40,29,25,16,11,10,7,5,4,3,3,3,3,3,8,9,6,3,1,6,11,19,22,22,26,28,30,33,19,30,32,33,36,37,42,52,47,35,28,28,24,29,29,26,14,11,9,3,7,5,1,0
2022-04-12 08:00:00,2,8,4,10,12,16,27,29,34,45,38,43,49,52,54,44,28,18,14,14,14,15,18,17,15,14,12,9,14,16,8,7,5,16,19,24,25,22,24,29,37,39,44,45,41,41,45,52,52,64,61,50,49,48,44,35,33,31,28,26,23,21,16,4,1,0
2022-04-12 09:00:00,2,5,4,7,11,13,18,19,26,31,33,32,34,36,35,30,25,12,11,8,7,8,11,9,7,5,4,6,7,7,5,5,8,9,14,21,19,18,20,20,19,19,28,25,25,23,22,29,38,42,39,30,36,26,35,33,30,28,27,20,26,24,23,13,1,0
2022-04-12 10:00:00,1,1,2,7,14,16,22,23,22,21,24,27,28,30,29,22,22,13,12,7,5,3,6,6,6,5,4,5,4,3,1,2,3,5,8,15,15,16,15,16,19,18,14,23,19,21,23,35,49,49,32,30,48,28,44,23,24,19,23,17,21,16,18,2,0,0
2022-04-12 11:00:00,1,2,6,7,10,10,15,15,16,19,22,21,15,27,25,19,17,13,10,7,7,4,8,6,7,7,5,3,4,4,3,2,4,7,5,8,7,10,12,11,9,7,8,8,9,10,14,14,17,22,21,20,20,19,17,16,19,16,19,16,15,14,11,5,2,0
2022-04-12 12:00:00,2,5,10,12,9,14,16,17,18,20,23,26,28,28,25,18,15,11,9,7,8,7,9,8,7,6,4,4,6,6,4,3,3,4,6,7,9,11,14,15,7,11,13,13,14,15,19,22,27,29,29,27,26,14,18,22,19,21,19,17,14,14,12,2,1,0
2022-04-12 13:00:00,0,3,8,10,12,15,19,7,20,21,22,22,22,23,21,18,22,18,14,10,9,7,13,14,10,11,9,11,9,6,4,3,6,13,8,9,11,13,14,6,12,13,10,12,9,18,21,21,25,31,33,34,13,34,22,32,29,26,25,23,8,21,14,2,0,0
2022-04-12 14:00:00,5,5,17,11,8,33,36,37,40,41,42,32,34,46,43,35,28,20,20,13,10,9,12,13,13,9,10,9,7,5,2,2,3,5,4,7,9,11,10,3,12,11,10,17,16,17,22,24,25,25,26,27,21,24,21,18,17,17,13,9,8,8,4,3,2,0
2022-04-12 15:00:00,2,6,12,13,15,22,29,25,30,40,41,42,57,47,55,47,31,22,18,14,9,7,19,22,24,14,23,18,12,12,8,3,7,9,8,8,8,12,11,10,11,10,8,10,11,12,20,21,24,32,30,29,28,28,26,25,23,18,15,13,11,11,7,1,0,0
2022-04-12 16:00:00,2,6,18,23,25,41,50,50,50,54,56,58,59,63,61,45,32,30,30,25,16,13,20,19,19,18,15,14,12,10,3,4,5,10,10,12,11,12,13,10,9,7,9,13,11,14,18,25,29,32,31,39,39,37,36,27,35,26,22,19,16,12,11,7,3,0
2022-04-12 17:00:00,2,6,24,30,31,38,44,37,47,54,55,57,58,61,58,55,45,31,31,22,18,14,21,23,22,21,19,19,12,10,5,3,4,8,8,9,11,7,14,15,14,15,9,14,17,30,41,47,40,38,36,36,34,33,33,32,23,19,18,14,11,9,8,3,1,0
2022-04-12 18:00:00,1,6,20,26,30,35,39,40,42,54,55,54,59,66,65,61,57,42,52,39,34,29,35,29,25,26,31,30,24,21,9,6,10,24,18,15,12,13,15,16,21,22,23,25,23,28,29,38,39,46,49,54,55,44,54,53,46,33,25,20,16,13,9,8,7,0
2022-04-12 19:00:00,0,3,9,11,12,15,14,13,16,20,21,18,22,24,25,28,24,21,22,14,16,13,15,11,17,16,28,26,16,10,3,4,10,15,10,9,9,9,8,7,10,7,8,7,10,16,19,25,28,38,39,38,39,36,40,38,30,23,20,18,14,10,9,6,4,0
2022-04-12 20:00:00,1,2,6,6,7,12,17,9,17,21,8,21,22,25,26,31,26,19,19,14,11,11,14,13,13,11,12,11,8,6,4,4,7,9,7,4,3,5,8,7,8,7,9,8,9,15,18,22,26,31,28,25,24,26,24,22,19,17,12,10,9,6,2,5,2,0
2022-04-12 21:00:00,1,5,15,16,17,18,19,12,18,17,14,13,21,20,25,24,25,24,28,15,11,10,16,17,14,14,15,13,6,3,2,2,4,8,6,5,7,7,0,1,9,9,8,9,8,10,13,19,20,28,27,27,21,26,21,21,20,14,12,10,7,5,4,2,3,0
2022-04-12 22:00:00,0,1,5,8,4,7,12,13,12,11,10,0,11,17,15,18,14,15,19,17,10,9,17,21,20,19,16,12,7,3,1,1,5,10,7,5,6,5,5,5,6,6,5,7,9,10,15,23,29,32,27,28,26,23,25,24,18,13,12,8,7,5,4,3,1,0
2022-04-12 23:00:00,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,4,3,4,4,6,3,0,8,6,5,3,6,5,4,4,3,2,5,3,2,1,1,0,0,0,1,2,2,5,6,8,10,12,17,19,15,18,17,17,15,13,12,11,8,7,6,4,3,3,3,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,2,4,6,0,8,10,13,15,17,0,21,22,23,24,21,11,7,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,3,2,5,3,7,8,5,8,9,10,11,12,8,14,13,12,6,3,5,3,2,2,2,0,1,1,1,2,4,3,2,2,3,3,4,8,7,5,3,8,9,8,8,7,8,6,2,5,5,4,3,0,0,0,0,1,2,1,0,2,0,0,0,0,0
2022-04-13 06:00:00,3,5,5,9,10,12,16,19,20,21,21,22,20,20,23,18,11,7,5,4,3,2,4,2,3,3,0,4,4,5,2,1,2,2,3,5,6,6,4,5,7,7,9,8,9,10,9,9,10,13,11,8,7,0,0,0,8,7,5,0,4,3,1,0,0,0
2022-04-13 07:00:00,12,15,16,22,28,33,44,47,52,53,55,57,43,42,44,37,25,16,13,11,5,4,5,4,6,2,4,4,9,9,7,3,1,8,10,23,23,23,29,32,30,29,23,25,26,32,31,31,51,51,46,38,29,27,26,22,18,16,9,8,7,6,5,2,1,0
