Unnamed: 0,1_우신운수종점(기점가상),2_남태령역,3_사당역,4_이수역,5_이수역,6_방배초등학교,7_방배고개,8_내방역,9_방배1동주민센터.방배아크로타워,10_방배역,11_신동아아파트앞,12_서울고등학교,13_서초중학교,14_남부터미널,15_국제전자센터,16_서일초등학교,17_서초그랑자이아파트,18_뱅뱅사거리,19_서초문화예술정보학교,20_양재역.양재1동민원분소,21_매봉역,22_도곡개포한신아파트,23_군인공제회관,24_도곡역3번출구,25_대치동우성아파트,26_대치역8번출구,27_대치동미도아파트,28_쌍용아파트,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_강남경찰서.강남운전면허시험장,33_잠실종합운동장,34_종합운동장사거리,35_잠실새내역4번출구,36_잠실트리지움아파트앞,37_잠실역.롯데월드,38_잠실역1번.11번출구,39_잠실역9번출구,40_잠실역8번출구,41_잠실역.롯데월드,42_잠실5단지,43_잠실새내역.잠실2동주민센터,44_잠실엘스아파트앞,45_종합운동장사거리,46_잠실종합운동장,47_강남경찰서면허시험장,48_삼성역,49_휘문고.대치2동주민센터,50_대치동은마아파트,51_은마아파트,52_대치역1번출구,53_래미안대치팰리스,54_도곡역2번출구.동부센트레빌,55_숙명여고,56_매봉삼성아파트SK리더스뷰,57_매봉역양재최의원,58_양재역말죽거리.강남베드로병원,59_뱅뱅사거리.구영동중학교,60_뱅뱅사거리,61_서초그랑자이아파트,62_서일초등학교,63_국제전자센터,64_남부터미널.한일시멘트,65_서초중학교,66_서울고등학교,67_방배동신동아아파트,68_방배역,69_방배역.방배서리풀이편한세상,70_방일초교,71_내방역,72_방배고개,73_이수역,74_사당동우체국앞,75_방배노인종합복지관,76_사당역,77_사당자동차학원,78_남태령역,79_우신운수종점(종점가상)
2022-04-11 21:00:00,1,1,3,6,8,8,8,8,7,8,10,11,10,8,9,8,8,7,6,7,7,4,5,7,10,15,14,10,15,16,17,11,15,9,5,4,3,3,5,10,8,12,9,10,12,13,10,19,18,15,14,17,20,18,17,15,15,14,14,13,12,10,10,16,17,19,25,22,24,15,16,13,8,6,2,5,3,0,0
2022-04-11 22:00:00,0,0,1,4,5,4,4,8,8,10,9,7,10,11,10,10,8,7,8,11,9,10,10,11,13,23,24,19,22,21,21,20,17,14,8,4,2,1,4,9,7,10,5,12,12,11,13,13,14,12,11,22,26,23,25,23,20,19,19,19,18,20,19,16,18,18,17,17,19,16,15,12,8,7,5,4,3,0,0
2022-04-11 23:00:00,0,0,0,1,2,0,1,6,0,4,5,4,4,6,7,6,5,3,5,5,10,9,9,7,8,16,15,14,8,13,4,12,9,8,6,4,2,1,3,6,8,8,9,11,10,6,12,14,7,13,6,7,6,8,8,6,5,7,5,6,6,6,7,12,12,10,8,9,10,7,10,9,5,5,3,2,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,13,25,27,30,29,29,30,29,4,28,21,32,32,33,31,28,18,16,0,13,11,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,4,7,11,18,17,11,15,16,13,12,11,11,14,12,11,10,12,11,11,12,9,13,8,7,6,9,10,5,4,7,6,7,4,6,5,2,1,0,3,4,0,4,0,0,0,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,3,2,8,11,12,13,12,6,11,12,11,12,9,7,6,6,7,6,5,6,4,2,4,2,2,5,7,2,5,4,1,5,0,4,0,2,1,0,2,4,5,6,0,5,6,3,8,6,5,5,4,3,4,4,4,3,5,6,8,4,7,7,5,6,7,4,6,6,5,5,3,3,2,4,4,3,0,0
2022-04-12 07:00:00,6,8,16,26,23,27,32,38,40,44,43,28,28,22,22,18,21,17,14,18,14,17,14,10,11,11,13,21,20,12,11,9,6,5,4,2,4,1,2,5,7,11,12,21,16,19,18,19,19,32,41,33,33,25,14,13,10,9,11,15,24,26,19,18,13,15,12,10,8,5,8,10,11,11,10,3,2,1,0
2022-04-12 08:00:00,7,27,29,30,37,38,39,59,60,63,61,56,48,38,36,30,25,19,18,22,22,20,19,20,20,21,20,26,20,16,10,9,8,9,10,11,9,3,2,6,12,15,14,16,25,27,23,25,20,20,18,18,19,17,16,18,11,9,11,16,21,21,16,40,28,21,23,20,20,17,15,12,8,8,7,6,5,0,0
2022-04-12 09:00:00,0,7,11,13,23,23,21,36,35,35,37,31,24,24,27,23,21,14,12,18,16,16,13,13,8,14,14,15,18,12,9,8,7,8,8,4,4,2,1,3,5,6,6,7,9,10,11,14,12,12,11,9,12,10,10,9,9,8,10,10,13,14,12,16,18,19,18,24,20,17,12,7,3,2,1,1,0,0,0
2022-04-12 10:00:00,0,4,5,15,19,18,17,19,16,17,24,23,23,19,18,14,13,10,9,10,11,9,14,15,10,15,14,20,22,23,19,17,17,16,15,12,5,2,2,6,5,4,4,9,8,9,10,10,9,7,8,10,9,9,8,9,8,4,5,7,8,9,8,9,10,8,10,22,19,18,10,10,5,6,5,3,0,0,0
2022-04-12 11:00:00,0,2,3,6,7,8,7,10,19,18,8,16,14,12,10,9,12,10,12,9,11,9,12,13,12,13,14,15,20,10,13,8,12,12,10,7,3,1,2,4,6,8,8,9,8,7,7,11,4,10,7,9,9,8,9,8,8,6,6,8,10,9,5,7,14,13,8,12,12,8,10,11,8,6,6,1,0,0,0
2022-04-12 12:00:00,0,2,5,6,8,8,7,12,13,11,8,10,12,8,9,11,13,8,11,10,11,6,13,13,11,12,15,14,15,16,14,15,14,11,13,11,9,1,2,8,6,6,4,5,6,7,7,9,8,8,7,8,6,4,10,8,8,7,10,9,9,10,9,13,14,15,14,13,13,12,10,8,5,4,1,1,1,0,0
2022-04-12 13:00:00,0,2,4,7,12,12,9,21,20,18,18,15,14,11,14,13,10,8,10,11,10,12,17,19,19,22,23,22,22,14,19,19,9,6,5,3,4,2,3,9,12,11,9,13,14,10,11,13,13,13,11,11,10,8,8,7,7,9,13,16,17,8,15,17,19,21,17,25,21,19,18,15,10,7,6,4,2,0,0
2022-04-12 14:00:00,0,8,6,10,11,11,10,16,14,13,13,13,15,14,16,18,18,19,20,14,18,17,21,22,24,25,27,27,25,23,20,17,14,20,16,11,6,7,10,12,14,15,10,10,11,11,12,13,14,13,14,15,14,9,11,8,15,15,21,21,14,20,22,22,27,26,27,17,16,15,16,17,14,7,6,1,0,0,0
2022-04-12 15:00:00,3,2,5,6,8,10,11,11,10,15,10,13,12,11,12,13,14,13,11,20,25,24,36,38,37,27,26,21,18,17,16,15,19,14,10,9,5,3,5,6,8,8,8,13,12,13,14,18,17,18,15,17,10,15,23,23,23,23,17,22,22,21,20,24,25,26,27,27,28,25,21,18,15,8,6,3,2,1,0
2022-04-12 16:00:00,0,2,6,9,15,15,16,17,22,25,26,24,39,32,29,19,15,14,13,22,25,25,26,24,22,21,20,23,20,19,19,15,13,11,9,5,5,6,8,9,10,12,16,18,23,34,36,36,32,32,22,19,8,12,13,13,13,15,22,24,12,14,16,22,25,50,49,45,40,38,31,23,9,8,6,3,2,0,0
2022-04-12 17:00:00,1,0,6,8,14,14,13,13,16,14,14,16,17,17,28,29,25,27,18,21,27,26,29,18,27,25,24,28,37,36,28,27,25,18,17,17,6,6,7,13,21,22,20,17,17,19,19,22,23,20,21,18,20,17,22,19,21,15,18,29,33,43,34,34,39,39,38,30,32,32,27,23,16,11,10,3,1,0,0
2022-04-12 18:00:00,2,4,8,11,20,20,23,36,38,35,38,35,35,32,31,28,28,21,15,29,36,37,39,25,22,26,29,29,36,36,33,32,23,21,16,13,6,7,12,17,14,18,18,17,22,23,25,35,37,38,32,37,32,31,29,26,28,24,26,35,39,39,38,42,47,47,51,41,39,36,34,32,23,18,13,6,3,0,0
2022-04-12 19:00:00,1,2,4,6,12,14,12,19,17,17,16,15,15,13,18,13,13,9,7,18,18,17,20,32,27,23,23,21,24,25,21,22,20,13,10,7,3,6,8,17,19,17,20,17,16,15,16,21,21,21,15,20,26,24,27,27,19,16,16,19,22,20,21,34,31,32,35,40,38,35,26,20,15,12,11,2,2,1,0
2022-04-12 20:00:00,1,2,4,5,5,6,4,9,8,9,8,10,8,8,10,11,6,3,6,7,6,7,7,9,8,16,18,12,19,17,16,14,16,13,8,5,4,1,4,6,6,8,7,8,7,10,8,9,10,10,20,17,18,7,21,21,15,13,14,19,18,20,19,24,27,27,26,23,22,19,19,16,11,7,6,3,1,0,0
2022-04-12 21:00:00,1,1,4,6,11,6,11,15,12,10,10,9,8,11,10,10,11,10,9,8,7,7,10,12,13,18,19,21,19,15,11,10,10,8,5,3,1,3,4,8,10,11,12,8,8,25,25,24,21,17,16,15,15,14,14,15,17,17,15,14,14,16,17,19,22,22,17,22,22,18,17,16,12,7,5,3,2,0,0
2022-04-12 22:00:00,0,1,7,8,12,13,14,10,10,11,10,12,11,9,7,9,8,9,7,7,10,8,9,8,23,30,36,33,36,14,33,31,23,15,9,3,2,4,2,6,6,3,4,7,7,9,9,10,13,15,13,24,31,33,37,11,34,27,24,26,24,23,25,30,26,26,24,26,24,24,21,16,13,8,6,1,0,0,0
2022-04-12 23:00:00,0,0,0,1,4,4,0,6,6,7,8,10,10,12,17,15,19,17,16,19,17,15,14,7,11,8,11,10,9,5,8,7,6,5,6,3,2,0,1,5,9,10,10,7,7,7,5,8,1,7,6,11,9,10,9,8,11,13,12,6,8,9,9,10,12,12,10,12,12,10,13,11,10,5,3,2,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,14,24,30,32,31,32,33,19,34,35,34,38,39,40,37,29,25,22,20,14,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,2,4,10,16,15,14,15,14,9,13,13,12,15,13,13,12,10,14,16,15,12,10,8,7,6,9,8,7,3,2,5,5,4,3,4,1,0,0,3,4,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,3,2,4,8,9,7,11,12,13,15,13,13,11,10,8,6,6,5,4,5,6,4,5,4,2,3,5,5,5,4,4,2,1,3,2,0,1,0,1,3,3,3,0,2,3,4,0,8,4,4,3,5,4,0,4,2,2,5,6,3,8,7,5,6,2,9,4,7,2,6,3,0,3,2,2,0,0,0,0
2022-04-13 07:00:00,0,8,14,20,27,32,37,44,45,51,49,29,29,26,26,22,21,19,19,24,32,31,23,18,18,19,26,32,30,21,13,5,4,4,5,5,3,2,2,3,5,8,6,10,16,19,19,25,21,30,40,34,30,20,12,15,13,11,9,13,19,22,17,18,15,12,14,13,9,8,5,8,9,10,8,5,0,0,0
2022-04-13 08:00:00,1,26,36,42,50,48,39,51,53,62,54,49,46,35,40,33,25,16,16,20,19,16,15,20,22,20,24,26,27,18,9,10,7,7,4,5,3,4,2,6,3,7,9,11,12,15,12,29,22,25,23,21,20,17,18,16,14,11,15,15,18,19,19,23,27,25,23,25,19,23,21,10,8,10,9,7,6,1,0
2022-04-13 09:00:00,6,9,19,20,29,29,25,34,35,37,36,37,33,31,28,23,22,14,14,11,17,15,15,16,17,13,15,21,20,17,10,9,7,9,7,5,1,2,4,7,8,9,10,11,8,14,15,18,11,9,7,9,8,9,8,8,6,8,9,11,13,14,13,24,22,16,17,17,12,14,9,6,4,5,7,2,1,0,0
2022-04-13 10:00:00,0,2,4,8,11,12,11,18,17,13,15,14,13,12,12,10,9,10,9,13,12,9,16,14,12,14,16,20,19,18,13,12,11,9,8,6,4,2,2,3,4,5,6,5,9,7,8,10,9,7,6,7,6,4,5,6,4,5,6,7,8,8,7,7,13,13,12,14,14,12,10,8,6,4,3,2,1,0,0
2022-04-13 11:00:00,1,2,4,9,10,9,8,14,15,15,13,14,12,14,12,9,10,8,9,10,11,9,10,12,13,12,13,16,16,15,11,8,8,7,7,4,5,2,3,6,6,7,6,7,6,2,6,7,9,10,9,10,7,5,5,7,5,5,10,12,13,11,11,13,15,13,15,11,14,15,14,13,6,5,1,1,0,0,0
2022-04-13 12:00:00,3,2,5,5,10,6,11,14,10,12,14,13,13,12,10,10,11,12,6,7,9,8,10,9,9,9,10,15,14,7,10,8,5,7,5,4,3,4,3,2,5,8,7,6,7,9,10,10,8,7,6,5,4,4,4,0,5,6,8,9,13,14,10,13,15,16,18,17,15,13,11,9,6,5,3,3,1,0,0
2022-04-13 13:00:00,0,5,6,6,12,12,11,17,15,16,14,16,12,9,10,10,9,7,9,26,27,25,25,32,31,32,28,28,27,14,12,12,11,10,8,7,2,3,2,4,5,9,3,5,7,7,9,12,11,9,10,10,11,10,10,9,8,7,6,7,10,11,8,10,10,10,12,12,12,11,10,9,6,6,4,2,1,0,0
2022-04-13 14:00:00,1,2,4,7,10,9,10,16,16,14,12,14,12,9,11,8,10,8,6,9,14,13,15,15,16,19,18,16,18,16,15,10,12,11,11,6,9,4,4,5,9,10,10,12,13,14,13,15,21,18,14,12,6,0,7,6,8,7,9,12,14,15,14,11,12,13,12,14,17,16,15,13,10,7,7,2,1,0,0
2022-04-13 15:00:00,0,3,6,6,11,8,10,10,11,12,11,12,11,9,11,11,10,10,8,10,11,12,32,13,12,12,12,11,12,10,11,8,8,9,6,4,3,5,6,6,10,11,10,12,10,14,11,13,12,13,10,11,10,13,12,11,9,9,11,12,13,12,13,18,18,31,29,27,23,23,22,14,8,5,4,2,1,0,0
2022-04-13 16:00:00,4,3,5,6,8,9,9,11,13,12,14,14,17,16,12,15,15,13,11,13,13,10,14,34,29,25,21,16,16,15,13,12,10,9,6,5,5,7,10,9,13,14,16,19,27,20,26,28,26,25,21,17,14,17,19,20,19,16,21,23,23,26,24,33,41,43,43,37,32,31,28,24,15,11,9,3,1,0,0
2022-04-13 17:00:00,0,5,10,12,17,15,15,23,23,22,22,21,25,19,20,18,20,21,18,17,25,19,19,19,19,21,21,24,25,21,20,23,20,13,11,9,4,5,5,6,8,9,15,15,20,25,25,25,24,21,18,15,17,16,19,19,15,11,14,18,18,21,19,25,38,48,45,37,36,32,31,27,17,11,9,8,3,0,0
2022-04-13 18:00:00,2,6,12,12,15,20,17,29,27,30,28,26,26,27,25,21,19,17,11,18,20,25,31,32,36,38,38,41,45,44,39,36,25,19,17,13,4,5,6,10,11,8,0,11,13,11,16,18,25,27,21,21,22,21,24,25,25,27,30,33,35,31,26,32,41,47,45,40,39,33,35,33,27,18,15,5,3,0,0
2022-04-13 19:00:00,2,3,7,5,9,12,11,15,12,18,16,15,16,14,14,13,11,11,8,13,19,18,23,19,19,18,18,12,19,17,18,17,19,14,7,6,2,3,4,8,12,11,13,14,15,6,17,23,22,19,18,17,16,15,17,15,18,19,17,21,23,24,18,27,26,31,26,33,32,30,24,21,15,11,7,4,3,0,0
2022-04-13 20:00:00,1,1,3,3,7,8,6,13,14,12,11,10,14,10,9,11,10,12,10,10,11,9,11,9,11,12,11,12,13,12,13,8,11,9,5,4,2,4,3,4,6,6,5,7,11,10,12,18,16,16,13,13,14,14,13,15,14,14,11,12,13,14,14,20,21,24,24,25,24,17,17,13,10,9,6,1,0,0,0
2022-04-13 21:00:00,1,1,4,6,10,9,7,7,10,12,13,12,12,10,12,7,7,5,5,6,7,6,7,8,11,11,15,14,11,14,9,11,8,8,10,7,4,3,6,7,5,6,7,8,6,9,6,12,13,9,12,11,13,14,14,12,11,11,12,12,12,12,11,15,17,20,20,23,26,23,21,18,10,6,4,2,0,0,0
2022-04-13 22:00:00,1,1,4,4,5,4,4,10,11,10,9,11,12,13,16,12,9,10,7,8,8,9,9,10,11,23,21,18,19,10,13,11,20,13,8,6,3,3,6,7,10,12,8,12,11,24,23,25,24,17,16,26,31,32,32,34,31,19,19,19,17,17,14,18,18,21,22,22,24,22,18,14,9,5,7,8,1,0,0
2022-04-13 23:00:00,0,0,0,1,2,3,2,6,4,4,4,4,4,6,7,5,4,3,4,4,6,7,9,0,10,12,11,11,10,9,9,7,7,5,4,3,1,3,2,5,8,9,3,5,7,4,8,6,5,4,3,8,4,9,11,9,11,12,10,12,13,11,9,14,14,11,10,15,16,16,15,14,10,6,3,2,1,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,1,13,24,26,27,26,28,28,24,28,28,29,32,34,35,33,24,19,18,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,1,5,12,15,17,15,15,17,13,0,12,11,14,12,9,12,11,15,17,15,9,9,8,8,4,9,10,4,0,10,7,3,4,0,3,1,0,0,3,4,0,3,0,0,5,6,5,4,3,3,2,1,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,3,5,7,9,7,7,10,11,10,12,12,14,9,8,10,7,7,7,3,6,7,5,3,5,4,6,8,2,3,6,3,2,0,0,1,0,0,1,1,3,1,4,4,5,8,7,8,7,5,4,3,0,4,5,5,4,3,4,2,6,4,4,4,0,6,5,5,4,2,3,1,2,3,3,0,0,1,0
2022-04-14 07:00:00,0,14,20,17,28,32,36,43,49,54,48,31,31,23,28,18,19,13,12,17,16,18,14,13,16,17,23,24,21,15,11,3,8,6,2,2,4,2,3,4,5,9,9,11,13,12,13,16,17,24,28,25,21,19,11,13,10,9,8,8,15,17,10,14,15,14,15,10,7,7,5,6,6,5,7,6,0,0,0
2022-04-14 08:00:00,0,18,36,44,52,54,52,65,55,69,66,58,51,51,54,41,28,24,21,18,17,19,16,17,16,18,19,22,19,14,10,8,9,9,8,9,6,3,3,7,11,12,12,14,17,25,23,31,23,22,25,27,25,21,23,25,19,12,18,21,28,31,23,33,29,26,22,24,22,18,15,12,9,9,8,7,4,0,0
2022-04-14 09:00:00,10,7,13,14,19,20,19,37,34,30,30,26,25,21,24,21,18,12,10,10,12,11,10,10,11,13,9,17,20,14,8,7,8,5,5,3,3,2,6,6,6,2,7,9,9,12,11,14,10,12,10,10,9,9,10,10,8,8,9,10,16,14,10,11,12,11,9,14,16,12,11,9,7,5,5,4,3,0,0
2022-04-14 10:00:00,0,5,6,10,15,18,17,17,17,16,12,17,15,10,9,8,9,8,6,8,9,9,9,12,16,17,16,18,16,14,9,9,7,7,6,5,2,3,1,2,2,3,3,5,5,6,8,5,6,6,4,7,5,6,7,6,6,5,8,12,16,14,10,10,13,14,11,13,11,10,8,9,5,6,3,2,1,0,0
2022-04-14 11:00:00,0,2,6,7,11,12,13,18,22,21,20,20,18,18,18,14,8,8,5,7,10,10,11,12,11,14,15,14,19,17,15,12,11,14,12,11,7,3,1,4,7,8,9,9,7,10,9,11,9,11,7,6,5,4,8,9,5,4,6,7,8,9,6,12,12,11,11,9,11,7,12,11,5,5,4,3,2,0,0
2022-04-14 12:00:00,0,2,2,6,14,10,13,19,9,19,18,15,11,8,7,13,11,11,9,9,13,12,16,17,18,19,19,17,18,17,15,4,14,13,9,8,3,5,6,6,7,8,9,7,7,9,9,11,8,9,8,7,6,6,11,8,7,9,10,4,9,8,4,10,9,7,9,10,11,13,13,13,8,2,5,3,1,0,0
2022-04-14 13:00:00,3,2,4,6,8,8,9,14,14,15,12,14,14,11,11,10,8,8,11,12,17,18,21,19,21,21,22,24,23,23,20,19,18,16,13,7,2,4,4,6,8,7,7,8,11,13,9,13,8,11,12,8,7,0,7,5,8,10,9,12,13,15,13,16,23,22,21,16,15,15,14,11,10,6,5,3,1,0,0
2022-04-14 14:00:00,1,5,7,7,10,12,13,17,9,15,11,14,11,9,10,9,7,8,7,11,13,14,14,12,11,13,14,17,20,18,12,9,9,10,11,3,7,5,6,14,15,14,13,12,12,11,14,19,17,16,13,14,10,11,10,11,7,10,12,14,15,16,14,15,16,19,21,17,16,14,13,14,11,7,9,8,5,0,0
2022-04-14 15:00:00,4,3,5,5,8,8,14,19,18,15,13,14,16,16,14,13,13,11,11,19,18,18,34,22,20,17,16,18,11,10,17,15,13,8,11,9,7,2,5,4,9,6,11,8,12,13,13,15,17,14,13,10,9,8,9,11,12,11,11,12,11,13,11,15,15,16,18,18,21,17,16,15,8,6,8,4,2,0,0
