Unnamed: 0,1_한성여객종점,2_청구빌라.연촌초등학교,3_하계1치안센터,4_한천중학교,5_서울과학기술대앞,6_공릉동.동신아파트앞,7_원자력병원입구,8_안마을,9_두산힐스빌아파트,10_태릉사거리,11_묵동구길,12_묵1동주민센터입구.먹골역,13_먹골역,14_한국전력동부지사,15_지하철7호선중화역,16_국민은행중화동지점,17_중랑역.동부시장,18_중랑교,19_삼육서울병원,20_시조사삼거리,21_떡전교사거리.동대문노인복지관,22_서울성심병원,23_청량리미주상가앞,24_청량리역환승센터,25_동대문경찰서,26_영휘원사거리.(구)홍릉사거리,27_정화여자중.상업고등학교,28_제기동한신아파트,29_제기시장,30_고려대학교앞,31_고려대역.고대앞삼거리,32_정화여자중.상업고등학교,33_동부아파트,34_청량리한신아파트.청량사입구,35_동대문노인종합복지관,36_떡전교앞,37_서울시립대학교앞,38_전농로터리시장.동부교육지원청,39_전농래미안크레시티아파트,40_동대문중학교,41_답십리1동주민센터.래미안위브,42_신답역앞,43_청계한신휴플러스아파트,44_동대문구청.용두역3번출구,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_하계1치안센터,66_청구빌라.연촌초등학교,67_한성여객종점
2022-04-02 18:00:00,6,1,2,7,4,5,7,8,4,9,9,10,10,8,15,16,7,7,6,6,2,0,4,6,7,6,4,3,2,4,4,4,2,4,0,0,0,4,0,0,2,3,5,11,14,10,13,12,14,13,14,14,12,10,9,14,4,14,13,7,4,4,2,1,1,0,0
2022-04-02 19:00:00,0,2,3,1,3,1,6,8,10,7,6,8,10,9,5,4,4,1,2,3,1,4,1,5,4,4,4,1,5,2,4,3,3,3,4,3,3,2,3,0,6,2,2,3,5,9,8,11,11,12,14,13,12,8,9,10,8,7,7,5,4,1,3,0,0,0,0
2022-04-02 20:00:00,3,4,0,0,4,0,3,4,2,4,4,6,5,0,4,0,4,2,1,0,0,0,1,4,3,1,2,1,2,1,2,3,2,1,2,1,1,0,0,0,2,2,0,7,2,10,9,8,5,9,10,8,9,7,4,7,7,4,7,5,5,3,2,0,2,0,0
2022-04-02 21:00:00,3,4,6,2,3,5,6,7,9,9,9,8,6,8,5,4,4,4,4,5,3,0,1,4,3,2,2,0,1,3,0,4,3,4,0,0,0,2,1,0,1,2,2,7,3,8,9,8,6,8,16,13,12,11,7,8,9,8,7,3,2,1,2,1,0,0,0
2022-04-02 22:00:00,6,0,7,0,5,7,7,9,9,5,7,9,10,9,5,4,3,3,1,3,2,0,1,5,4,3,1,2,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,3,0,7,9,10,11,10,9,8,7,9,9,11,9,10,7,4,2,2,0,2,1,0,0
2022-04-02 23:00:00,0,1,0,0,0,2,3,0,4,7,0,10,9,0,6,4,4,3,2,2,1,2,1,3,2,1,0,0,2,1,3,2,0,0,0,5,3,3,2,1,1,0,2,3,0,3,3,2,4,5,7,6,6,3,4,8,11,9,8,5,4,4,2,1,1,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,1,0,0,1,0,1,2,3,4,2,1,3,3,4,4,5,3,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,3,3,2,2,0,0,1,1,2,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,1,2,0,0,0,0,3,2,0,0,4,5,4,5,5,6,5,4,3,3,2,2,1,1,0,2,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,2,3,3,1,0,1,0,2,2,1,1,3,1,2,1,0,2,1,0
2022-04-03 07:00:00,0,1,0,1,0,1,5,7,3,5,6,7,8,9,3,11,13,10,8,9,7,3,6,6,5,4,2,1,1,0,0,2,0,1,0,2,0,0,0,1,2,2,0,1,3,5,1,0,3,0,4,1,3,1,0,2,0,0,1,2,1,2,0,0,0,1,0
2022-04-03 08:00:00,1,1,1,0,2,2,7,8,8,7,6,6,7,8,10,10,8,7,6,5,6,3,4,3,0,0,1,1,0,1,2,0,0,0,1,0,0,1,2,0,3,1,0,2,1,2,4,1,1,5,4,5,4,3,3,2,0,0,3,1,2,3,2,2,2,0,0
2022-04-03 09:00:00,1,3,0,0,0,2,7,9,10,8,11,11,10,11,11,13,13,15,12,12,10,9,4,4,2,0,3,2,1,2,2,2,1,1,2,7,4,1,3,1,2,0,3,2,2,4,1,2,4,0,7,9,6,5,5,6,4,3,3,3,3,3,2,2,1,0,0
2022-04-03 10:00:00,1,0,2,1,0,3,7,12,13,12,4,11,12,4,10,10,9,9,6,8,6,5,3,9,8,4,3,0,1,0,6,5,1,1,0,2,2,3,4,1,2,3,3,4,4,4,3,2,5,3,3,4,4,5,4,5,5,7,6,5,5,4,3,3,2,0,0
2022-04-03 11:00:00,1,3,0,4,5,0,3,4,3,0,4,5,8,0,7,8,6,7,3,6,5,6,4,4,3,3,1,1,0,2,1,0,3,4,0,1,5,1,5,4,5,4,5,8,9,7,8,7,5,6,6,5,3,6,4,5,5,6,5,3,2,3,3,3,2,1,0
2022-04-03 12:00:00,0,2,3,0,3,4,7,8,6,5,8,9,8,7,11,12,11,11,14,0,13,1,8,4,2,4,1,0,2,2,5,4,3,4,0,3,5,2,2,0,6,8,4,8,8,11,7,12,13,15,14,15,17,20,19,18,17,16,13,10,8,6,0,5,0,0,0
2022-04-03 13:00:00,1,3,1,7,9,11,15,18,23,16,8,14,10,13,16,16,11,9,7,8,7,6,3,2,0,1,0,0,0,1,3,2,3,2,3,2,2,1,2,0,3,3,3,5,5,10,14,12,12,6,13,12,11,11,9,8,6,7,8,6,7,4,5,0,4,2,0
2022-04-03 14:00:00,1,0,0,0,0,3,4,5,7,9,8,9,12,7,10,9,8,6,6,5,4,5,3,3,0,0,2,0,0,3,4,5,4,0,2,0,0,5,6,5,3,0,5,7,7,6,4,3,6,7,6,6,2,8,7,12,9,4,0,6,6,6,5,0,5,4,0
2022-04-03 15:00:00,2,0,3,5,7,4,7,9,6,8,8,10,10,10,6,6,5,7,4,5,6,4,3,6,2,2,0,1,4,3,4,4,3,6,0,5,3,3,3,1,5,2,5,8,11,15,6,13,11,9,14,15,14,12,15,17,16,3,13,8,7,3,2,0,0,0,0
2022-04-03 16:00:00,2,0,3,2,3,0,2,8,4,7,5,7,8,8,8,7,8,5,4,5,5,4,3,7,5,3,2,2,1,2,2,4,3,4,1,3,4,3,2,2,3,3,3,7,8,15,14,13,11,12,15,12,10,6,8,9,8,6,6,4,5,6,3,1,0,1,0
2022-04-03 17:00:00,4,5,0,1,7,6,6,9,10,0,12,11,9,9,8,9,7,6,3,2,0,2,1,5,6,5,2,3,2,1,3,4,3,4,4,3,1,2,4,2,3,3,1,10,12,12,13,11,12,13,11,10,11,7,11,11,9,9,8,7,4,3,2,0,3,2,0
2022-04-03 18:00:00,2,3,3,0,1,4,3,7,4,8,6,5,5,6,7,6,4,5,3,4,3,3,3,8,9,4,7,6,3,2,3,2,1,3,2,3,1,0,0,0,1,2,4,9,9,21,18,11,18,17,13,10,12,11,9,13,7,12,11,8,5,3,2,0,0,0,0
2022-04-03 19:00:00,2,2,0,0,4,7,5,12,8,8,8,11,10,11,15,13,8,6,9,9,8,7,5,5,4,3,2,0,0,3,2,0,1,0,0,0,0,1,2,0,2,0,2,7,8,9,10,7,8,8,9,10,9,4,7,7,8,8,8,6,5,4,3,0,2,1,0
2022-04-03 20:00:00,0,0,0,1,2,4,5,5,5,7,2,7,2,6,3,4,5,3,2,0,2,3,2,3,2,1,0,0,0,1,3,2,0,0,0,0,1,1,1,0,1,0,2,3,5,10,10,10,8,11,13,12,8,9,11,7,7,7,6,6,7,6,5,2,0,4,0
2022-04-03 21:00:00,1,2,2,3,2,0,2,4,3,2,2,5,3,5,6,7,4,4,2,1,2,1,2,3,1,2,1,1,0,0,2,1,0,1,0,2,0,1,1,0,0,0,1,8,0,13,13,10,11,11,12,9,10,8,3,11,9,10,10,8,4,3,0,1,0,0,0
2022-04-03 22:00:00,5,3,0,6,3,7,6,7,0,9,11,10,8,7,4,2,3,4,3,1,2,3,1,7,6,5,2,1,1,2,3,2,0,4,3,1,1,1,0,0,1,2,2,4,4,5,5,9,8,5,8,7,7,4,6,11,10,2,8,5,6,4,3,2,1,0,0
2022-04-03 23:00:00,0,0,0,0,1,3,1,3,4,6,9,11,3,10,9,10,9,5,3,7,3,8,0,5,0,1,4,0,1,3,2,0,1,0,2,2,0,1,2,1,1,0,2,1,0,3,1,0,4,6,10,7,7,9,8,8,7,9,10,7,3,2,2,0,1,1,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,1,1,0,0,3,6,7,9,0,11,0,4,10,9,8,9,0,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,2,1,2,1,0,2,4,4,0,3,1,2,7,8,9,5,6,3,6,4,5,0,4,3,2,2,0,2,1,0,2,1,0,3,4,3,0,2,2,1,2,3,3,5,3,5,6,8,8,9,10,8,5,6,6,0,6,5,0,0,0,4,2,0,0,0,0
2022-04-04 06:00:00,2,1,2,3,2,0,3,4,4,2,3,2,3,4,4,0,4,2,6,5,5,4,1,4,1,2,3,2,1,1,2,3,2,3,2,3,2,1,2,3,2,3,5,6,7,4,5,2,3,3,3,7,10,11,4,4,11,5,4,0,2,6,6,2,0,1,0
2022-04-04 07:00:00,5,6,7,5,4,7,8,14,14,12,16,14,17,19,20,23,23,22,19,10,14,13,11,9,7,6,5,3,6,5,10,11,4,13,12,20,18,8,6,7,11,12,12,6,6,6,3,5,6,7,23,19,16,20,16,16,18,25,26,27,26,27,17,6,0,4,0
2022-04-04 08:00:00,1,4,5,5,3,7,10,19,21,23,23,23,25,27,27,27,26,23,22,22,23,19,18,14,12,8,6,7,5,1,11,10,5,11,6,12,12,11,11,8,8,8,6,7,7,10,12,15,14,16,20,18,19,22,26,27,29,34,25,31,27,25,20,8,6,3,0
2022-04-04 09:00:00,0,2,2,1,3,7,12,17,18,14,20,15,14,13,13,16,14,14,14,11,12,10,10,6,4,3,2,0,2,1,3,4,5,7,5,7,7,5,5,7,6,8,9,9,6,4,5,3,4,4,4,5,4,4,5,5,8,11,12,10,6,6,5,0,4,0,0
2022-04-04 10:00:00,0,2,3,4,2,4,5,7,8,5,8,7,9,8,8,7,7,7,6,3,5,8,7,6,6,4,3,0,0,2,1,0,1,2,2,5,2,3,3,0,3,4,4,7,4,7,6,0,7,8,6,5,7,6,5,6,7,4,4,7,6,5,2,1,0,0,0
2022-04-04 11:00:00,1,0,1,0,4,5,9,10,12,11,11,10,11,11,13,12,9,7,4,3,6,3,2,6,2,0,0,3,1,3,1,3,0,2,3,4,3,4,4,3,3,3,4,5,8,11,6,10,8,8,8,8,9,8,9,10,12,13,12,11,10,9,3,4,3,2,0
2022-04-04 12:00:00,1,2,3,0,4,3,10,11,10,9,13,11,10,11,13,8,11,8,7,3,9,4,8,5,4,2,3,0,2,3,4,5,5,4,5,3,0,6,0,0,3,3,2,5,6,7,5,7,7,8,8,9,11,11,10,16,16,18,19,17,17,13,7,1,6,2,0
2022-04-04 13:00:00,2,3,0,1,2,3,6,9,7,8,7,9,11,12,12,13,10,6,10,8,7,5,2,2,2,3,3,2,3,3,6,5,6,7,8,6,3,4,5,5,5,5,5,6,5,6,7,9,8,8,13,12,12,13,12,11,9,8,8,10,7,9,5,4,5,1,0
2022-04-04 14:00:00,2,3,3,4,7,5,7,8,9,8,7,8,9,8,13,11,10,11,13,12,8,6,4,2,1,0,0,2,2,3,4,3,4,4,3,5,4,4,1,5,4,5,3,7,8,11,12,11,9,7,7,6,8,9,8,11,13,11,9,7,4,3,1,1,0,0,0
2022-04-04 15:00:00,3,6,13,20,23,22,22,13,11,20,15,13,15,15,15,16,8,7,8,1,6,5,5,8,7,5,4,3,3,3,5,6,5,6,1,9,7,4,6,0,7,9,6,8,8,9,11,9,11,11,15,12,13,13,12,14,16,21,19,18,16,14,11,9,1,1,0
2022-04-04 16:00:00,4,8,2,27,34,38,39,40,17,17,14,15,15,16,19,19,15,14,11,9,8,7,8,6,5,5,5,0,3,3,5,5,4,5,8,12,8,12,0,7,5,6,6,6,11,14,17,16,17,21,28,23,20,19,10,12,13,14,12,8,9,8,7,0,5,4,0
2022-04-04 17:00:00,2,4,5,5,8,9,12,11,9,9,11,14,14,13,11,8,7,7,5,2,1,7,6,3,3,3,2,0,1,3,5,6,5,7,2,5,6,4,3,2,2,3,4,11,14,19,23,22,23,23,29,24,22,21,17,17,16,16,13,11,5,5,5,3,3,2,0
2022-04-04 18:00:00,3,6,0,10,11,10,14,16,14,11,12,12,15,18,18,22,15,15,15,13,11,10,9,14,9,4,3,4,2,3,7,6,6,4,3,5,4,3,4,0,6,12,14,18,20,32,34,32,28,29,32,30,27,26,22,21,19,20,16,13,8,6,5,4,3,2,0
2022-04-04 19:00:00,1,1,3,3,8,9,11,11,9,10,7,8,10,6,8,9,7,6,0,4,2,3,2,11,11,8,5,1,3,6,7,5,4,4,3,4,0,4,3,3,2,5,4,10,11,18,19,17,35,36,38,26,24,20,17,22,18,18,16,7,4,3,1,0,0,2,0
2022-04-04 20:00:00,0,1,0,3,8,11,12,6,11,9,7,8,5,6,7,6,5,4,2,6,5,6,0,13,9,8,6,2,1,1,2,1,2,3,0,5,3,5,4,4,2,3,4,12,9,10,12,13,14,13,17,15,15,14,10,12,12,13,12,9,5,1,4,0,0,3,0
2022-04-04 21:00:00,7,2,3,3,5,8,9,9,8,7,7,7,7,7,5,7,6,3,5,2,5,4,1,12,9,3,2,1,0,2,3,4,0,2,2,3,2,3,0,2,3,2,3,10,1,8,11,8,9,7,9,5,13,12,8,10,8,5,6,4,2,0,0,1,0,0,0
2022-04-04 22:00:00,1,0,2,0,6,4,8,11,1,13,10,11,0,9,4,2,4,2,3,2,0,2,0,9,7,4,1,0,1,4,0,0,0,1,3,0,2,0,1,0,2,2,1,4,5,6,6,3,7,7,7,6,6,6,4,8,8,7,6,4,1,2,0,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,1,2,2,0,0,0,3,8,7,7,7,5,5,3,3,0,2,0,2,5,3,1,2,0,1,3,4,1,3,1,2,5,5,1,4,1,1,0,0,2,0,2,2,3,4,7,9,8,3,7,8,6,6,7,5,3,2,3,0,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,1,1,0,0,3,6,4,8,9,4,5,11,0,10,13,11,0,0,7,7,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,1,2,3,0,0,2,3,2,1,2,3,4,6,7,6,1,7,3,6,5,4,3,3,5,4,3,2,0,1,0,1,0,1,2,3,2,1,0,0,0,2,2,3,2,2,3,3,5,6,7,10,8,9,8,8,8,9,8,7,0,6,4,3,0,1,0,0
2022-04-05 06:00:00,2,2,3,3,1,4,5,6,5,2,5,7,5,9,6,10,8,5,6,7,4,4,2,1,0,0,1,0,1,0,3,4,2,2,3,3,0,1,4,3,1,2,4,3,4,1,3,4,3,4,4,6,8,9,7,3,6,4,0,2,4,4,3,0,0,2,0
2022-04-05 07:00:00,4,5,2,6,5,7,17,23,24,22,25,23,25,26,24,26,21,19,19,15,13,9,8,7,8,5,4,2,4,4,9,9,10,11,10,11,5,8,7,8,9,5,4,3,4,6,5,5,5,5,13,16,17,17,13,17,22,24,23,21,19,21,15,7,3,4,0
2022-04-05 08:00:00,2,3,6,2,5,4,12,27,27,23,22,23,31,32,33,34,27,29,28,28,22,21,17,11,9,8,7,6,5,1,6,5,4,11,12,14,13,12,14,12,10,8,7,8,4,6,9,7,12,17,28,25,27,26,24,20,21,19,12,14,10,9,8,6,5,1,0
2022-04-05 09:00:00,1,3,4,1,0,1,9,12,13,11,15,14,16,16,14,15,10,9,12,13,12,11,8,7,5,2,3,2,2,1,3,4,5,3,3,6,5,4,6,4,5,4,8,6,6,7,8,7,7,6,10,10,8,10,12,13,14,14,13,11,10,5,3,0,2,1,0
2022-04-05 10:00:00,1,2,1,2,5,3,8,10,7,7,13,10,10,12,11,11,14,13,10,8,5,9,7,4,5,3,0,2,2,3,3,3,0,2,4,3,1,4,0,1,2,4,5,9,6,7,6,6,7,4,10,8,7,7,8,8,8,10,9,10,5,8,2,0,0,1,0
2022-04-05 11:00:00,9,2,3,3,10,7,13,15,16,16,13,12,4,9,9,7,6,8,6,6,4,4,5,7,3,3,2,1,1,2,4,0,0,2,3,4,2,6,5,6,5,5,7,5,9,9,5,7,7,4,6,7,6,6,7,9,7,10,9,12,8,6,4,3,2,1,0
2022-04-05 12:00:00,1,3,2,0,4,3,6,7,14,6,6,5,6,6,5,5,7,6,8,7,6,7,5,5,2,0,2,2,0,2,3,2,1,0,1,3,3,3,2,1,2,3,3,5,3,7,5,3,7,8,9,8,7,9,0,8,7,8,10,7,6,7,4,0,3,3,0
2022-04-05 13:00:00,3,2,0,0,3,5,11,14,12,14,13,11,6,12,11,11,7,9,7,7,7,6,4,3,3,4,0,0,1,3,4,5,3,5,5,3,3,3,3,2,4,5,2,8,7,6,6,5,6,6,11,10,9,8,6,5,6,9,8,5,4,3,1,1,0,0,0
2022-04-05 14:00:00,2,2,3,5,6,10,12,14,16,16,18,18,16,14,12,10,3,1,2,3,3,3,1,5,5,0,2,1,0,4,3,4,2,3,0,3,0,5,7,6,7,5,2,9,9,10,9,9,12,10,14,13,13,15,13,11,13,13,14,11,12,9,6,4,2,3,0
2022-04-05 15:00:00,3,5,0,13,17,18,20,21,11,11,10,16,21,19,16,16,8,8,5,7,6,3,3,6,6,4,3,1,2,2,2,0,1,4,0,3,3,3,2,4,6,3,5,8,12,11,14,14,15,17,16,13,9,13,12,11,12,12,10,9,6,4,5,6,0,5,0
2022-04-05 16:00:00,3,5,3,21,30,36,34,22,33,20,17,18,20,18,15,13,6,4,6,4,6,0,3,14,10,7,6,5,3,4,5,4,3,1,3,5,6,7,5,4,6,5,3,8,12,18,19,19,11,21,19,19,16,14,13,11,13,12,9,10,7,4,5,1,4,3,0
2022-04-05 17:00:00,1,3,4,5,8,10,15,16,15,16,12,13,13,11,13,12,4,6,4,3,2,3,2,7,5,3,2,3,5,7,9,7,7,7,6,7,5,4,5,4,4,3,0,10,11,16,20,20,23,25,33,33,29,23,21,25,19,15,15,12,7,6,7,5,6,4,0
2022-04-05 18:00:00,5,7,8,9,13,15,18,22,21,22,23,22,23,22,17,15,10,10,9,6,5,3,2,11,10,7,3,2,2,2,9,9,8,7,6,7,5,3,3,1,4,9,9,15,18,23,25,21,24,24,27,27,28,24,20,19,17,15,13,10,6,5,5,4,0,2,0
2022-04-05 19:00:00,2,5,0,6,8,13,14,14,12,12,12,9,9,8,6,9,9,5,4,3,1,0,2,14,11,7,5,4,1,9,7,8,6,3,2,3,2,4,3,2,2,4,5,8,13,21,21,21,21,22,31,27,31,29,19,27,25,24,19,16,11,7,7,2,4,2,0
2022-04-05 20:00:00,3,2,0,0,4,7,4,8,6,8,7,6,7,3,8,9,8,7,3,6,5,1,0,6,5,4,3,2,0,3,5,4,2,2,0,4,2,3,4,4,4,3,5,15,16,16,15,16,20,21,23,22,23,24,19,16,16,17,12,9,6,5,0,4,3,0,0
2022-04-05 21:00:00,5,7,6,2,5,8,10,11,12,12,10,9,7,6,3,3,4,4,3,3,0,1,1,5,6,3,2,0,1,3,4,4,3,3,5,4,1,4,2,0,3,1,2,5,5,14,13,8,11,10,12,11,10,8,9,11,10,12,10,8,7,3,3,2,0,1,0
2022-04-05 22:00:00,1,0,1,0,4,7,8,13,11,10,11,13,11,10,7,6,5,3,2,1,1,0,3,8,6,4,3,2,2,2,3,2,2,0,3,4,3,3,2,0,0,4,1,4,0,6,7,6,6,5,11,8,11,10,9,11,7,9,5,7,4,1,3,2,0,0,0
2022-04-05 23:00:00,0,2,0,0,4,4,5,7,6,5,7,6,6,7,10,11,8,7,4,4,3,0,3,7,6,5,3,1,0,4,5,4,2,1,3,2,2,1,2,0,1,2,1,3,0,3,4,3,5,2,8,6,5,0,4,7,4,4,5,2,2,1,0,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,1,1,1,0,5,7,8,10,0,4,6,7,0,8,0,7,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,1,2,0,3,2,2,4,5,4,2,5,11,13,14,13,9,7,6,3,4,0,2,2,1,0,0,0,0,1,2,0,0,3,2,2,0,2,2,3,1,2,2,3,4,5,6,0,6,7,12,0,13,0,14,13,9,7,6,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,3,0,1,4,2,4,6,9,10,8,7,8,9,4,9,10,10,4,2,4,3,2,3,4,0,3,2,1,0,0,1,2,0,3,0,3,0,2,0,3,4,4,3,5,4,1,6,4,3,1,5,7,5,6,5,0,6,6,0,5,5,3,3,2,2,1,0
2022-04-06 07:00:00,3,4,5,5,12,14,21,19,20,17,17,13,15,17,17,21,22,20,18,17,15,12,11,7,4,5,4,4,3,5,8,11,9,12,11,13,11,7,7,1,8,8,9,6,6,5,5,9,7,8,17,17,22,21,22,23,25,30,29,30,31,31,23,6,3,2,0
2022-04-06 08:00:00,2,4,6,4,5,9,15,27,25,23,30,30,36,40,34,34,33,32,30,29,29,29,24,11,9,8,7,4,3,2,9,9,7,10,11,12,12,12,11,12,14,12,8,8,8,6,10,11,14,14,19,21,22,25,24,26,28,36,36,33,32,30,21,7,4,4,0
2022-04-06 09:00:00,0,2,3,4,2,3,9,11,10,9,10,12,18,19,21,24,22,18,15,12,10,10,7,5,5,6,1,5,7,4,5,6,0,5,5,4,4,5,6,2,5,5,5,7,8,7,6,6,6,9,16,17,15,15,16,16,15,17,10,17,16,7,4,0,1,1,0
2022-04-06 10:00:00,1,2,0,1,1,3,5,13,13,14,13,10,10,9,8,6,10,1,9,8,8,2,4,4,3,1,2,0,0,1,2,5,2,4,2,3,4,3,3,4,3,4,5,4,4,3,4,5,7,8,10,9,10,9,10,9,9,10,9,10,9,7,3,0,3,1,0
