Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내차량사업소입구,11_동서울교회,12_양원리,13_양원역입구,14_경남아파트,15_망우금호어울림아파트,16_망우동고개,17_금란교회앞,18_삼용사입구,19_용마공원입구,20_우리은행망우동지점,21_혜원여중고후문,22_농협앞,23_면목역,24_면목복개천,25_하나은행면목지점,26_면목5동주민센터,27_늘푸른근린공원,28_홈플러스면목동점,29_면목두산아파트2차,30_사가정역,31_사가정시장,32_면목동금호어울림아파트,33_면목동대원칸타빌아파트,34_용마폭포공원,35_용마산역,36_면목동,37_용암사입구,38_대원고교앞,39_중곡동종점,40_중곡보건지소,41_중곡우체국앞,42_중곡동성당앞,43_종합의료복합단지,44_중곡역.국립정신건강센터,45_용곡삼거리,46_면목동,47_용마산역,48_용마폭포공원,49_면목동금호어울림아파트,50_용마산교차로,51_사가정시장,52_사가정역,53_면목두산아파트2차,54_사가정센트럴아이파크아파트,55_늘푸른근린공원,56_장안시장,57_하나은행면목지점,58_면목복개천,59_지하철7호선면목역,60_농협앞,61_혜원여중고후문,62_면일초등학교,63_용마공원입구,64_삼용사입구,65_금란교회앞,66_망우동고개,67_망우동금호어울림아파트,68_서울특별시북부병원,69_양원역입구,70_양원리,71_동서울교회,72_신내역1번출구,73_신내능마을,74_중랑경찰서후문,75_우디안아파트114동앞,76_새솔초등학교,77_신내데시앙포레아파트222동앞,78_신내데시앙포레아파트220동앞,79_당너머,80_중랑공영차고지.종점
2022-03-08 08:00:00,0,13,11,1,6,19,2,20,12,34,1,34,24,22,21,23,25,25,31,36,51,41,9,7,9,10,19,24,23,10,11,11,15,13,14,10,13,10,7,7,8,9,7,7,7,11,7,7,9,9,6,6,5,4,6,7,10,10,20,20,19,19,21,20,16,18,17,16,18,16,13,11,15,9,8,6,4,3,0,0
2022-03-08 09:00:00,0,7,6,1,2,4,3,5,1,5,0,6,6,0,5,7,10,13,21,25,25,20,4,4,4,7,8,11,10,9,9,8,8,8,10,9,9,9,8,5,9,8,4,4,3,4,4,5,4,0,4,3,5,3,4,3,5,4,13,11,9,8,8,9,4,5,4,5,6,0,0,3,4,5,0,3,3,2,0,0
2022-03-08 10:00:00,0,1,0,0,0,2,0,0,1,2,0,4,5,4,2,6,7,4,11,10,14,10,4,4,4,3,6,6,4,5,5,4,7,5,7,6,5,4,3,4,3,4,4,2,2,3,3,1,0,2,3,4,4,0,3,3,5,3,10,10,3,8,5,5,3,1,0,0,1,5,4,3,1,2,0,0,0,1,0,0
2022-03-08 11:00:00,0,1,0,0,1,1,0,1,2,2,0,3,4,0,0,4,6,6,10,9,10,7,4,5,2,4,5,3,2,3,5,5,7,6,5,2,5,2,4,3,2,3,3,5,2,0,4,0,2,0,2,2,3,1,3,0,3,4,9,10,6,6,5,4,4,4,0,10,3,7,0,6,5,1,4,0,0,0,0,0
2022-03-08 12:00:00,0,0,0,2,2,3,4,2,0,2,1,4,3,1,3,4,3,6,6,20,11,17,9,8,6,4,6,7,7,7,5,4,6,6,3,2,2,2,3,3,1,4,2,3,2,3,4,4,6,7,6,7,2,3,6,2,6,6,9,8,10,16,18,17,13,7,5,6,6,6,0,5,3,2,0,4,0,0,0,0
2022-03-08 13:00:00,0,2,0,1,2,2,2,1,0,2,0,4,5,6,9,9,10,8,8,10,11,10,6,5,2,5,7,8,8,9,9,8,3,5,6,8,7,5,2,2,2,8,2,2,7,3,3,2,3,3,2,5,1,5,3,0,4,5,7,10,9,8,8,8,5,4,4,2,2,3,0,3,0,2,1,0,0,2,0,0
2022-03-08 14:00:00,0,2,0,0,2,7,0,1,3,3,0,6,5,6,8,8,13,11,13,12,12,11,6,2,5,5,6,7,6,6,7,6,5,4,5,3,3,2,2,2,1,2,2,4,6,4,5,4,4,2,4,6,6,5,4,3,4,5,9,9,11,9,10,10,8,7,8,30,28,29,22,21,1,27,25,17,2,0,0,0
2022-03-08 15:00:00,0,2,1,1,3,9,0,6,0,4,2,6,6,3,6,6,7,8,11,9,10,7,5,7,6,5,5,9,10,8,11,9,2,8,7,6,3,4,4,2,2,3,2,3,4,3,5,4,1,2,3,7,6,7,6,3,2,4,15,15,13,10,9,8,7,5,4,5,6,5,5,4,1,7,5,3,3,1,0,0
2022-03-08 16:00:00,0,2,0,2,3,5,0,5,5,7,7,11,13,13,14,15,17,14,18,15,14,12,8,6,4,8,6,7,6,9,12,10,7,7,8,9,4,5,3,5,2,4,8,11,11,11,9,11,9,5,8,7,0,7,9,9,8,7,12,13,11,10,10,11,6,5,5,8,19,20,6,19,6,17,16,7,2,1,0,0
2022-03-08 17:00:00,0,0,0,5,6,3,0,5,5,7,0,8,7,7,8,9,13,17,14,13,16,14,8,8,7,4,4,6,4,6,10,9,8,6,5,4,5,5,4,5,4,5,6,8,8,8,7,6,0,5,5,9,2,7,5,4,7,5,27,30,26,14,9,9,7,8,6,3,8,3,7,4,2,8,7,0,3,2,0,0
2022-03-08 18:00:00,1,3,0,7,3,8,4,14,1,14,0,15,14,13,12,12,15,16,15,16,21,15,6,4,5,6,5,5,4,7,11,9,6,7,4,6,4,4,2,6,6,7,9,10,9,9,13,9,6,8,10,14,11,8,8,7,10,9,25,25,23,17,8,14,11,14,6,7,14,9,6,4,8,12,11,10,2,5,0,0
2022-03-08 19:00:00,0,1,0,5,0,6,7,4,10,12,0,13,13,0,11,11,11,19,22,20,21,18,13,14,12,8,8,9,9,18,20,16,13,9,8,9,7,4,0,7,8,12,11,20,23,23,20,16,16,14,7,14,10,8,9,12,20,21,45,46,42,37,27,19,16,14,12,7,10,7,6,4,3,6,4,1,1,1,0,0
2022-03-08 20:00:00,0,1,0,0,1,1,0,2,4,3,0,0,1,2,0,5,8,8,9,8,7,4,4,6,5,6,7,8,3,10,13,11,9,5,8,6,5,3,0,4,6,6,8,5,9,7,8,7,2,8,5,7,8,6,4,5,4,6,14,14,12,11,6,5,4,8,7,8,9,8,5,4,3,5,4,3,1,1,0,0
2022-03-08 21:00:00,0,1,0,1,3,3,0,5,3,7,5,6,5,4,3,3,4,7,6,5,3,5,5,3,3,2,1,3,2,5,10,9,7,5,4,0,2,1,0,2,3,8,4,7,9,6,8,5,4,0,4,7,0,6,4,4,4,0,14,14,15,12,8,6,4,2,3,2,2,0,0,0,0,5,0,4,0,1,0,0
2022-03-08 22:00:00,0,1,0,1,1,2,0,3,0,3,4,4,3,2,1,5,4,5,6,5,0,6,5,3,3,2,0,3,1,5,6,3,3,2,2,0,1,2,1,1,1,2,0,3,7,0,2,6,0,2,1,2,1,1,2,2,3,0,15,12,14,14,8,7,5,2,0,4,3,2,0,3,2,0,1,1,0,2,0,0
2022-03-08 23:00:00,0,2,0,1,0,1,0,0,0,3,0,2,4,0,5,4,5,5,4,5,3,0,4,6,4,1,0,5,2,3,4,4,0,1,3,2,2,0,2,1,0,4,3,3,4,1,5,6,5,4,3,9,8,6,5,5,4,0,13,11,5,5,7,7,5,3,1,0,2,4,0,0,0,6,5,4,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,4,4,5,6,3,2,1,2,0,3,0,2,3,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,0,2,3,0,0,0,0,0,0,1,0,2,1,3,2,5,6,7,6,1,2,4,5,5,6,7,6,3,7,6,5,4,4,0,2,1,2,0,2,0,1,2,3,3,0,4,0,0,2,0,1,0,0,1,1,4,3,0,3,4,0,2,0,0,0,3,1,2,0,1,0,0,0,0,1,0,0
2022-03-09 07:00:00,0,0,0,2,0,4,0,6,7,0,0,2,6,0,1,4,5,5,11,13,19,18,8,1,7,5,6,4,4,3,1,2,2,1,3,0,1,2,2,4,0,4,2,3,2,0,4,1,3,4,2,2,3,0,2,3,4,5,16,19,6,8,7,7,4,4,2,4,3,0,0,2,1,3,0,2,0,2,1,0
2022-03-09 08:00:00,0,3,0,0,1,3,0,1,4,2,0,5,4,3,5,6,9,10,7,10,11,13,8,7,8,7,3,7,5,7,6,4,7,6,5,5,6,2,2,5,6,5,5,4,1,6,8,9,10,11,8,11,12,1,6,5,7,7,20,16,17,16,11,8,7,7,5,4,2,5,6,5,3,4,0,0,6,2,0,0
2022-03-09 09:00:00,0,0,0,0,2,3,0,0,0,4,0,0,3,0,3,2,5,5,8,9,6,6,2,0,2,4,5,7,6,6,6,2,7,6,5,0,4,3,4,4,4,0,6,4,1,2,5,3,0,5,4,5,4,3,5,5,7,7,9,8,7,7,6,5,4,4,1,0,6,2,5,4,3,0,1,2,3,2,0,0
2022-03-09 10:00:00,0,0,0,0,1,2,0,1,3,2,0,3,4,5,3,4,5,5,7,12,7,9,6,6,4,8,9,7,6,7,6,8,5,9,2,3,0,6,5,3,3,3,0,2,4,3,5,4,5,4,3,2,0,2,4,0,4,3,6,4,4,4,4,5,2,3,4,3,2,1,0,0,0,1,0,0,0,2,0,0
2022-03-09 11:00:00,0,0,0,0,3,4,2,0,0,4,0,5,3,0,5,4,4,6,8,15,16,11,6,8,6,8,8,11,11,8,7,5,7,6,4,2,2,0,4,4,3,4,5,3,4,6,7,4,4,3,4,3,1,0,1,2,5,3,7,6,5,8,7,5,6,7,4,0,0,4,1,0,0,3,2,2,3,2,0,0
2022-03-09 12:00:00,0,0,0,1,0,4,4,0,0,0,0,6,7,3,7,5,8,9,12,13,15,12,4,3,3,3,3,5,2,4,7,5,8,6,5,1,4,0,2,2,3,5,3,4,5,6,7,6,7,2,3,6,6,6,7,6,5,8,10,14,15,13,10,8,5,6,5,0,2,6,5,0,3,2,2,1,0,1,0,0
2022-03-09 13:00:00,0,1,0,0,2,7,0,7,0,8,0,4,5,2,3,7,5,6,7,8,10,10,9,8,9,2,9,14,3,9,11,12,10,9,6,4,4,3,2,3,4,2,5,8,7,6,7,6,7,6,5,7,6,0,4,4,3,3,8,8,8,9,6,5,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2022-03-09 14:00:00,0,1,0,0,1,2,0,1,0,7,0,4,5,8,7,10,12,11,15,14,13,11,6,0,5,6,7,8,4,7,8,5,4,3,3,1,1,0,2,4,3,5,5,3,1,4,5,3,6,7,3,4,0,8,10,9,8,9,15,16,11,11,9,5,3,6,3,4,5,7,0,6,2,4,0,3,1,2,0,0
2022-03-09 15:00:00,0,0,0,1,2,4,0,3,0,0,0,4,6,5,7,10,9,11,13,13,16,11,5,6,3,4,5,5,6,5,6,6,7,5,6,5,3,2,3,3,2,2,3,3,7,8,9,14,16,15,12,10,6,9,7,5,8,5,13,14,13,11,7,9,7,5,3,5,4,4,1,2,0,0,3,2,1,1,0,0
2022-03-09 16:00:00,0,0,0,1,1,1,0,0,0,4,0,5,3,4,5,9,8,11,10,15,21,19,7,6,5,4,4,10,9,11,15,14,2,11,10,9,8,7,3,5,4,4,5,7,0,5,6,4,0,8,7,9,7,8,8,8,7,3,14,15,14,10,10,7,3,4,0,4,3,2,1,2,0,4,1,1,0,1,0,0
2022-03-09 17:00:00,0,0,0,3,0,2,0,1,0,2,0,6,3,4,7,4,8,9,14,15,9,10,6,5,3,7,8,11,3,12,7,11,10,2,8,7,5,3,4,4,3,4,5,4,2,4,4,1,6,2,7,9,8,7,6,5,5,5,16,14,11,14,11,7,8,7,6,3,4,2,0,0,0,0,1,0,2,3,0,0
2022-03-09 18:00:00,0,1,0,0,0,1,1,2,0,3,4,5,0,6,7,9,10,11,11,7,13,12,7,6,5,6,5,5,7,6,9,8,6,5,6,5,5,3,2,3,1,5,4,4,6,7,5,6,1,5,5,8,9,5,6,3,8,7,14,13,11,8,4,5,4,4,3,4,3,3,2,1,0,4,3,2,1,2,0,0
2022-03-09 19:00:00,0,1,0,5,7,1,0,8,3,2,0,4,0,6,9,11,14,14,15,16,17,14,9,9,7,8,10,13,10,8,7,7,8,7,6,0,3,4,4,6,3,10,13,15,12,11,11,9,10,9,7,8,5,4,6,7,6,7,21,19,17,14,12,9,7,8,0,5,6,5,3,0,0,3,3,1,1,0,0,0
2022-03-09 20:00:00,0,0,0,0,0,0,2,0,0,3,0,0,2,3,4,4,4,7,6,5,7,5,3,4,4,8,11,5,10,7,7,5,1,3,5,3,1,2,2,3,0,3,5,8,0,6,5,4,5,0,2,6,7,2,11,2,13,5,20,21,17,15,11,6,3,1,5,0,4,2,0,0,0,2,3,1,1,0,0,0
2022-03-09 21:00:00,0,0,0,2,1,0,0,3,1,0,1,2,0,0,2,3,5,3,7,3,4,2,3,1,2,3,2,4,2,5,8,2,7,5,4,2,3,2,1,2,1,2,3,7,6,0,1,6,5,1,6,6,4,5,6,2,6,7,17,19,16,11,6,7,4,3,3,0,4,2,0,1,0,1,0,0,0,0,0,0
2022-03-09 22:00:00,0,1,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,8,7,8,7,6,4,3,1,2,4,5,4,5,6,4,5,3,4,3,0,0,0,2,3,3,4,5,6,0,2,5,1,4,3,7,6,6,3,3,6,0,16,15,14,12,9,7,6,5,4,0,5,3,0,0,0,2,1,2,1,0,0,0
2022-03-09 23:00:00,0,1,0,2,0,3,0,0,0,2,0,0,0,0,1,1,6,2,1,5,1,3,1,6,5,1,2,4,3,4,6,5,0,1,0,2,2,1,0,1,0,3,5,7,6,7,5,2,3,4,0,5,0,1,3,5,2,6,10,11,10,7,6,5,4,2,0,0,1,2,0,1,1,1,0,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,5,2,4,6,4,13,7,2,2,1,1,3,0,0,2,0,0,0,3,0,2,0,1,2,0,1,1,0,1,0,0,0,2,2,0,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,2,0,1,2,1,0,2,0,2,0,3,2,2,3,2,5,9,15,16,21,18,12,1,4,3,6,7,7,4,0,3,5,4,5,4,2,2,2,3,3,2,2,1,2,3,3,2,0,3,2,3,2,1,4,4,4,3,6,8,6,10,9,6,7,6,7,5,3,6,3,4,2,0,0,0,3,1,0,0
2022-03-10 07:00:00,0,1,0,2,8,23,25,5,27,17,0,19,7,4,7,7,11,18,29,29,43,35,5,7,5,7,11,14,13,9,10,7,11,11,12,16,13,8,3,6,7,7,7,5,6,6,8,4,9,8,7,6,6,7,10,11,13,18,18,17,13,15,15,14,13,7,7,7,7,8,7,5,4,3,0,1,3,8,0,0
2022-03-10 08:00:00,5,19,17,0,4,19,2,22,11,27,0,34,26,20,21,23,25,27,34,44,58,48,8,7,6,8,14,26,23,10,15,17,9,15,11,10,9,6,5,5,8,10,3,9,10,12,14,13,14,17,15,13,14,13,12,11,21,23,29,33,29,30,30,30,27,26,27,19,15,16,8,15,9,8,7,6,5,4,0,0
2022-03-10 09:00:00,0,9,1,0,2,5,7,8,0,3,0,11,12,14,11,9,12,13,16,19,22,18,7,6,7,7,7,11,9,5,4,6,9,5,7,6,5,3,4,5,5,4,5,3,2,2,0,4,5,6,2,2,3,4,3,5,5,4,7,7,7,6,8,6,4,4,3,1,5,4,0,0,4,3,0,4,3,2,0,0
2022-03-10 10:00:00,0,0,0,0,1,2,0,0,2,0,1,5,0,2,3,6,4,7,9,11,11,10,3,4,5,4,7,9,5,6,8,7,5,3,5,6,5,5,4,7,7,2,6,2,3,2,2,3,2,2,1,2,3,2,2,3,4,1,7,7,6,8,9,10,7,4,3,4,3,3,0,2,2,1,1,0,1,1,0,0
2022-03-10 11:00:00,0,1,2,1,2,3,0,3,0,3,2,3,2,3,3,2,5,6,8,10,10,9,7,8,6,6,6,8,8,6,6,6,7,7,8,7,6,3,3,3,4,2,2,5,0,6,6,6,0,5,4,3,4,2,3,3,6,7,8,6,9,8,5,4,2,4,3,2,1,3,0,0,1,0,0,0,0,0,0,0
2022-03-10 12:00:00,0,3,0,1,1,4,0,5,0,4,0,4,0,3,0,4,6,6,6,10,9,8,6,5,4,5,5,6,8,8,8,6,6,3,0,2,0,3,2,3,1,4,5,6,5,0,4,7,7,4,0,2,0,0,4,3,4,2,6,7,7,16,15,16,14,13,12,2,10,7,0,2,3,5,2,1,0,1,0,0
2022-03-10 13:00:00,0,3,0,1,3,4,0,3,4,3,0,5,4,5,5,5,7,7,9,5,12,8,4,3,3,3,2,3,3,4,7,5,4,4,5,0,4,4,3,2,1,2,3,4,2,5,7,3,0,8,5,6,5,6,5,6,5,7,10,11,11,12,12,11,9,7,5,5,4,0,3,3,2,2,0,2,0,1,0,0
2022-03-10 14:00:00,0,0,0,2,4,5,0,2,3,6,4,3,4,3,4,5,5,9,10,7,10,6,3,3,4,5,4,5,4,5,7,0,6,5,3,4,4,4,0,5,5,6,5,3,0,5,5,6,3,4,3,2,2,2,3,4,4,4,6,8,8,9,8,7,5,4,4,3,4,2,3,3,2,0,1,0,0,0,0,0
2022-03-10 15:00:00,0,6,0,4,3,4,0,5,0,2,1,3,4,2,4,7,7,7,8,7,8,6,3,4,5,5,8,7,6,6,11,11,10,7,4,2,0,4,3,3,0,5,5,6,7,5,5,3,2,2,6,8,7,4,4,3,4,4,7,11,9,11,9,10,9,9,8,28,30,28,13,7,27,28,24,16,2,0,0,0
2022-03-10 16:00:00,0,0,0,0,1,3,4,4,3,4,6,7,7,8,11,13,14,12,13,18,22,20,10,9,7,9,8,10,12,13,14,11,10,9,9,8,5,8,6,7,2,6,7,13,4,13,10,4,11,9,8,8,4,6,6,4,6,5,15,15,16,10,10,7,6,6,5,6,18,5,0,4,16,3,13,4,1,1,0,0
2022-03-10 17:00:00,0,2,0,3,4,4,0,6,5,5,0,7,8,7,7,8,11,10,15,12,15,11,5,5,5,5,6,8,6,9,14,15,11,10,8,7,5,3,6,6,3,5,6,9,8,10,10,9,7,5,4,8,6,7,6,8,5,6,13,12,12,10,9,8,6,6,8,9,9,8,4,7,5,5,0,4,5,4,0,0
2022-03-10 18:00:00,0,4,0,3,4,0,3,9,5,10,11,10,10,6,7,11,12,16,17,15,15,9,5,6,8,7,7,7,7,13,15,12,10,7,9,3,7,1,4,4,5,8,10,14,15,13,18,13,8,10,8,14,13,13,10,11,12,14,36,35,31,20,12,12,9,9,11,9,6,5,5,4,4,5,4,2,1,1,0,0
2022-03-10 19:00:00,0,4,0,9,2,3,10,13,8,14,0,3,16,0,15,14,17,19,16,14,14,11,6,4,4,6,7,8,6,7,14,10,9,6,8,4,6,7,7,9,7,12,14,18,22,20,18,15,14,12,9,15,16,11,7,6,10,12,38,37,34,28,22,19,12,13,0,5,17,16,15,12,11,10,0,8,1,10,5,0
2022-03-10 20:00:00,0,1,0,0,2,3,0,1,0,4,0,1,2,3,3,5,6,5,7,7,8,7,3,2,4,3,4,7,0,7,9,8,6,1,5,4,2,1,1,2,4,6,7,7,4,10,10,8,8,7,7,10,9,6,6,7,6,6,16,17,18,15,9,7,5,3,4,0,4,3,2,1,0,5,7,2,1,1,0,0
2022-03-10 21:00:00,0,1,0,2,1,3,0,4,2,2,0,2,4,4,5,6,6,5,6,7,6,8,5,6,4,3,3,7,4,6,8,6,5,4,4,3,3,1,2,3,3,3,0,9,9,7,5,6,4,5,4,7,6,4,4,3,2,5,16,15,16,11,9,8,5,4,2,2,2,2,0,0,1,0,0,0,0,1,0,0
2022-03-10 22:00:00,0,1,1,1,1,2,2,0,0,4,1,3,0,3,4,3,3,4,4,5,4,3,4,3,4,2,1,1,1,3,5,3,3,0,2,3,1,4,3,1,2,3,3,5,6,0,5,4,2,2,0,8,7,1,4,5,6,4,19,18,14,7,4,3,4,3,0,1,1,3,0,0,1,4,1,3,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,3,3,4,4,4,3,2,4,1,3,2,4,0,3,5,3,0,1,2,1,1,2,1,2,0,3,2,3,3,4,4,2,3,1,3,3,2,2,2,0,0,5,12,8,13,10,7,7,5,4,3,0,1,1,0,0,0,2,0,0,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,1,1,0,0,0,2,0,1,2,0,2,3,2,3,7,8,11,10,2,1,2,0,2,0,2,2,2,3,3,3,2,1,0,0,1,2,1,1,3,2,0,0,0,3,4,0,0,0,4,0,0,4,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,1,0,0,2,2,0,2,0,0,1,2,3,2,3,5,8,9,10,11,17,8,2,2,4,3,5,6,5,6,5,3,4,4,3,1,3,2,2,3,4,3,4,3,2,4,2,3,2,4,3,2,2,0,2,2,4,2,7,11,9,8,9,6,7,6,5,4,5,5,4,4,2,3,1,0,2,1,0,0
2022-03-11 07:00:00,4,1,0,2,9,25,27,12,28,14,0,9,12,10,13,12,14,14,20,23,24,20,5,6,7,8,12,14,11,7,6,6,14,13,16,19,2,8,5,4,5,7,5,4,5,5,6,5,4,6,5,4,4,5,9,8,16,20,18,20,16,11,11,8,8,8,10,4,10,8,7,4,2,2,0,0,7,10,0,0
2022-03-11 08:00:00,0,10,8,2,5,14,2,15,13,20,21,30,23,22,21,23,23,26,27,37,50,35,20,8,6,7,13,17,15,13,15,10,11,15,15,13,12,8,6,4,6,6,5,5,5,7,7,8,9,10,7,7,8,6,5,7,9,12,14,19,23,26,23,23,20,18,16,17,17,13,9,18,14,7,6,5,6,4,0,0
2022-03-11 09:00:00,0,8,7,0,2,4,4,2,0,3,0,4,3,0,3,3,7,6,7,10,13,11,5,6,7,9,9,11,10,6,3,5,7,5,6,3,5,1,3,4,5,6,5,3,4,3,5,6,5,6,4,6,5,6,4,2,6,7,9,8,12,11,11,10,7,4,6,4,8,6,7,5,4,4,3,8,5,1,0,0
2022-03-11 10:00:00,0,1,0,0,4,3,0,3,0,2,0,5,5,6,5,6,5,8,9,11,14,10,5,0,4,3,3,5,5,6,3,2,5,7,4,0,0,6,5,2,3,2,1,2,2,3,3,0,1,1,1,2,2,0,1,3,4,3,8,8,7,8,7,7,4,3,3,2,3,3,2,0,0,1,0,0,0,1,0,0
2022-03-11 11:00:00,1,0,0,0,1,2,2,0,0,0,0,4,5,1,1,3,4,4,6,8,10,10,3,2,2,5,6,7,8,6,4,4,3,1,0,0,4,4,3,4,1,4,4,5,4,3,4,5,0,3,3,4,1,0,3,4,4,1,8,7,5,6,5,2,4,3,2,4,1,2,0,3,2,1,1,2,1,2,0,0
