Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_문현고등학교,5_문현중학교,6_건영아파트,7_문덕초등학교.문정고등학교,8_문정동푸르지오아파트,9_문정동래미안아파트,10_가락동쌍용아파트,11_가락동극동아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_송파동한양1차아파트,16_송파2동한양아파트,17_잠실여고후문,18_송파사거리,19_송파책박물관.헬리오시티,20_석촌동남현교회앞,21_배명중고교,22_송파구민회관구의회,23_삼전역,24_잠실우성4차현대아파트,25_잠실근린공원.성현교회,26_아시아선수촌아파트,27_잠실종합운동장,28_강남경찰서면허시험장,29_삼성역7번출구,30_봉은사역5번출구.광동한방병원,31_노블발렌티웨딩홀,32_서울의료원강남분원,33_강남경찰서.강남운전면허시험장,34_잠실종합운동장,35_아시아선수촌아파트,36_아시아선수촌아파트삼거리.성현교회,37_잠실우성4차현대아파트,38_삼전역,39_송파구민회관구의회,40_배명중고교,41_석촌동남현교회앞,42_송파책박물관.헬리오시티,43_송파사거리.석촌시장,44_잠실여고후문,45_한양공원,46_송파2동한양삼성아파트,47_삼익아파트미성아파트,48_송파경찰서.오금역,49_가락래미안앞,50_송파중학교,51_문정래미안현대아파트앞,52_문정동대우아파트,53_문덕초등학교.문정고등학교,54_건영아파트앞,55_문현중학교,56_송파구립산모건강증진센터,57_송파파인타운10단지.13단지,58_송파파인타운11단지,59_아이코리아앞,60_장지공영차고지
2022-03-05 04:00:00,1,1,0,3,4,0,0,1,3,0,0,5,8,7,0,0,6,0,0,5,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,1,2,2,1,2,4,3,4,1,1,4,2,2,2,1,0,1,3,1,3,3,3,4,2,3,1,3,2,0,0,3,0,4,5,5,3,3,5,4,3,5,0,0,5,4,2,2,0,1,0,2,0,0,2,0,0,1,0
2022-03-05 06:00:00,1,2,0,3,4,1,1,5,0,4,2,3,2,1,2,2,2,4,5,7,3,5,4,5,7,6,4,1,1,2,0,0,1,5,4,3,2,3,4,1,4,4,3,2,2,1,3,3,2,3,1,1,1,0,2,2,0,0,0,0
2022-03-05 07:00:00,0,1,0,0,4,1,5,4,3,5,6,8,6,2,4,7,6,5,5,6,6,5,6,8,8,5,3,2,2,1,1,0,0,3,5,4,3,3,3,3,4,1,0,3,3,4,4,4,2,5,4,3,2,2,2,3,0,3,0,0
2022-03-05 08:00:00,1,2,2,5,7,8,7,10,9,9,8,8,5,5,6,10,5,8,9,10,12,12,16,16,19,15,7,5,4,3,2,0,0,2,3,5,6,8,10,12,13,15,11,14,13,14,9,6,5,7,10,7,3,4,3,1,1,0,0,0
2022-03-05 09:00:00,2,1,0,3,5,9,11,8,14,17,18,19,10,7,12,12,12,10,10,12,13,12,12,14,17,13,9,6,3,3,3,2,0,6,5,8,10,9,8,8,7,9,8,9,8,9,9,6,5,8,9,6,5,4,2,1,0,1,0,0
2022-03-05 10:00:00,1,2,1,4,3,0,6,7,6,5,9,9,22,23,23,9,22,18,8,9,8,9,12,11,15,10,6,5,5,3,2,0,3,7,4,3,4,5,5,7,7,9,7,6,5,8,8,6,7,7,6,7,2,5,2,1,0,0,0,0
2022-03-05 11:00:00,2,3,1,3,7,2,4,8,9,6,8,9,12,9,8,12,13,13,12,13,12,15,14,14,15,13,7,5,2,3,4,3,5,6,6,9,10,12,10,14,14,10,10,6,7,8,6,9,7,11,11,7,6,1,5,3,1,1,0,0
2022-03-05 12:00:00,2,3,4,3,4,6,9,11,13,12,12,11,10,13,9,10,6,6,7,10,11,12,12,13,19,15,9,8,5,3,2,4,5,8,6,8,9,10,14,15,17,17,16,13,10,9,9,8,9,10,8,8,5,3,1,2,0,0,0,0
2022-03-05 13:00:00,0,2,0,3,5,0,7,10,10,8,6,8,9,9,11,11,12,13,11,12,11,13,14,13,14,13,8,4,5,3,3,0,4,8,10,8,8,10,11,15,15,13,14,10,9,8,10,6,5,5,3,4,2,2,1,1,0,0,0,0
2022-03-05 14:00:00,2,2,0,2,5,5,7,4,4,6,7,8,9,10,9,9,10,8,11,8,12,9,13,17,17,14,7,4,2,4,3,1,2,9,12,12,10,10,10,12,14,17,16,11,10,10,7,6,5,13,15,16,15,12,4,1,1,0,1,0
2022-03-05 15:00:00,2,1,2,3,5,6,7,6,6,7,3,10,10,10,11,8,9,12,16,17,12,11,12,14,11,9,5,3,2,4,3,1,4,8,8,7,6,11,12,13,10,11,12,12,11,9,10,9,10,13,12,16,12,9,3,6,3,2,1,0
2022-03-05 16:00:00,2,0,2,2,9,8,9,10,12,4,9,11,9,10,9,10,10,12,12,11,11,12,12,10,12,10,6,5,6,7,7,8,6,21,22,12,13,15,15,16,15,12,12,12,10,11,10,10,11,12,12,7,11,9,3,6,2,4,2,0
2022-03-05 17:00:00,2,3,0,2,7,4,8,9,8,8,10,10,9,9,10,11,5,10,13,14,14,15,14,12,13,10,5,3,2,3,4,4,7,12,17,13,10,10,9,10,9,10,9,11,12,12,12,7,5,9,6,6,5,0,3,4,4,2,1,0
2022-03-05 18:00:00,4,1,5,5,6,7,7,7,7,6,2,6,6,7,9,11,5,12,11,11,9,9,9,10,8,4,4,2,2,6,1,5,4,14,15,9,10,9,10,13,13,12,14,12,10,9,9,10,8,10,10,7,6,7,5,4,3,2,2,0
2022-03-05 19:00:00,1,0,0,2,5,6,4,8,9,5,3,5,7,7,5,9,13,10,7,9,4,6,4,7,6,4,5,4,5,7,4,2,0,11,12,10,11,11,10,12,12,11,6,5,7,6,6,7,6,5,4,3,4,0,0,4,0,3,0,0
2022-03-05 20:00:00,1,0,0,0,4,3,6,7,5,5,4,10,6,6,3,5,6,5,8,6,7,6,7,3,5,4,3,2,4,3,5,0,6,15,12,10,9,9,8,8,6,6,10,9,7,5,7,5,5,5,3,2,2,1,2,4,2,1,0,0
2022-03-05 21:00:00,0,0,0,1,6,7,9,4,3,9,6,7,6,4,6,5,5,6,9,7,10,9,2,5,4,2,3,4,3,4,1,2,5,11,12,9,8,6,8,6,5,8,5,8,3,7,6,3,4,3,2,1,1,1,0,5,4,1,1,0
2022-03-05 22:00:00,1,0,0,1,4,2,5,6,5,4,2,3,3,6,7,7,4,6,4,3,5,6,4,1,5,4,1,2,4,5,6,5,6,16,20,18,16,17,18,18,14,11,9,10,9,7,7,3,5,5,4,2,1,1,4,5,3,4,2,0
2022-03-05 23:00:00,0,0,1,0,3,5,6,7,7,6,2,5,6,7,6,4,5,5,5,3,3,4,2,0,1,0,0,0,0,1,2,2,1,14,17,9,8,9,11,11,8,6,7,6,5,5,8,7,3,4,3,2,2,2,1,4,0,3,2,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,4,0,0,0,4,5,0,0,0,0,3,4,2,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,0,2,3,2,0,3,1,0,0,2,2,0,3,0,3,0,4,0,3,3,2,3,3,2,1,2,1,2,0,0,4,0,0,1,5,6,2,5,0,5,4,4,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2022-03-06 06:00:00,2,3,0,2,3,0,0,1,2,0,1,2,2,0,3,0,0,1,5,2,1,3,4,5,6,1,4,1,2,1,2,0,2,1,0,1,1,2,3,3,2,3,2,1,0,2,3,3,2,2,0,1,1,2,1,2,0,1,0,0
2022-03-06 07:00:00,0,0,0,3,2,0,3,0,4,5,2,4,6,2,4,5,2,3,8,9,9,7,5,3,5,2,2,1,2,0,1,0,1,2,2,1,0,0,3,3,3,3,3,2,0,3,3,1,0,3,1,4,0,2,2,1,0,0,1,0
2022-03-06 08:00:00,1,1,0,4,5,6,9,10,9,6,5,5,4,3,4,5,5,7,8,7,8,7,8,7,12,7,5,4,2,0,1,2,3,4,5,3,4,5,5,7,8,10,8,6,5,3,4,4,4,4,5,4,3,2,1,2,0,1,1,0
2022-03-06 09:00:00,3,5,0,6,8,9,11,13,5,5,5,5,9,5,6,6,5,5,6,9,10,10,11,15,19,16,10,8,3,2,3,0,4,5,6,5,6,8,7,9,10,11,12,11,5,11,14,13,12,11,6,11,9,7,3,1,0,0,0,0
2022-03-06 10:00:00,1,1,0,3,8,9,10,13,15,12,6,3,14,10,8,8,9,7,8,10,9,9,11,14,19,14,8,6,2,0,3,0,0,8,2,5,6,5,6,5,5,8,7,3,3,4,4,5,4,4,4,1,1,1,2,1,0,0,0,0
2022-03-06 11:00:00,0,2,0,1,3,5,6,7,4,4,4,5,5,6,5,6,7,8,9,8,10,13,12,13,16,15,8,7,1,0,2,0,1,3,5,5,6,8,9,8,10,8,8,8,5,8,6,7,6,10,10,8,7,6,3,1,1,0,0,0
2022-03-06 12:00:00,1,2,2,2,3,4,3,5,7,7,12,13,12,10,11,8,8,10,11,11,12,13,20,15,21,19,11,8,4,4,1,0,2,12,11,6,7,10,13,19,17,13,12,7,11,12,8,6,3,8,6,9,8,5,4,3,1,0,0,0
2022-03-06 13:00:00,0,0,1,3,4,4,8,9,5,10,3,8,8,11,11,11,12,11,14,14,14,11,11,15,19,13,6,4,2,2,1,1,0,8,9,12,14,13,15,16,15,13,13,11,7,12,13,10,8,9,10,8,7,5,0,1,0,1,0,0
2022-03-06 14:00:00,1,3,1,2,4,5,8,11,5,7,7,3,5,5,7,7,5,8,9,10,11,9,8,12,19,16,4,3,4,4,3,0,3,7,9,5,6,8,7,10,11,10,10,8,9,9,9,9,7,10,10,12,6,10,5,4,3,2,0,0
2022-03-06 15:00:00,3,0,0,3,7,0,8,5,10,11,9,8,10,10,11,11,10,11,9,10,11,9,12,11,12,7,6,7,2,2,3,4,7,11,10,14,12,12,12,10,11,13,10,14,11,9,9,9,8,11,13,12,10,6,4,3,0,2,1,0
2022-03-06 16:00:00,4,5,0,6,8,9,11,12,10,8,4,7,8,10,12,0,11,5,8,7,7,6,8,5,12,9,5,4,2,3,2,0,3,12,13,10,11,9,10,9,12,13,12,6,5,12,8,8,8,9,8,8,5,4,3,5,4,2,3,0
2022-03-06 17:00:00,1,0,1,2,8,9,5,10,11,7,6,9,12,8,6,8,7,6,6,7,6,7,5,6,8,5,4,3,2,5,10,0,6,12,15,13,11,11,10,8,10,9,11,12,11,7,10,8,4,9,8,7,5,4,3,1,0,0,1,0
2022-03-06 18:00:00,1,0,0,2,6,6,7,7,6,5,7,8,9,5,6,5,7,7,9,10,6,4,5,5,8,9,6,2,4,5,6,4,5,12,12,11,11,9,10,9,8,7,11,10,10,7,7,6,5,5,3,2,1,2,3,9,7,4,2,0
2022-03-06 19:00:00,0,1,0,0,2,3,5,4,1,1,3,3,5,5,8,2,8,9,6,8,7,5,6,6,6,5,2,2,5,2,6,0,3,13,13,10,11,9,9,11,11,10,7,5,5,4,4,5,6,8,6,6,5,4,1,7,6,4,3,0
2022-03-06 20:00:00,1,0,0,2,3,1,4,5,3,4,5,3,4,5,7,8,6,9,11,11,8,2,8,3,5,5,3,2,2,2,2,2,3,9,10,9,9,8,9,8,7,9,4,4,5,5,4,3,2,4,1,3,5,4,3,2,2,1,0,0
2022-03-06 21:00:00,1,0,0,2,4,6,7,8,6,3,4,3,7,5,4,0,4,8,9,10,7,3,6,5,7,6,2,3,3,2,2,0,5,10,12,10,8,8,6,8,5,4,5,5,6,6,5,5,5,4,3,2,2,3,2,1,1,0,0,0
2022-03-06 22:00:00,0,0,1,0,3,3,5,6,1,4,4,3,2,3,5,4,0,3,3,3,2,2,2,2,3,2,0,0,3,1,2,4,3,11,13,10,11,11,11,10,9,7,8,6,7,7,12,14,14,12,11,9,4,6,6,4,3,2,0,0
2022-03-06 23:00:00,0,0,0,0,5,6,7,6,1,1,1,1,2,2,1,0,2,5,1,2,1,1,3,0,2,2,0,2,2,4,2,1,1,9,8,7,8,6,7,7,6,3,7,7,6,3,1,5,4,5,4,2,2,0,2,3,2,2,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,2,4,0,5,8,0,0,7,1,0,0,9,8,7,5,0,0,0,0,0,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,2,1,0,3,2,1,2,2,1,0,0,2,4,3,3,4,2,2,3,4,5,6,8,7,9,6,3,4,2,1,1,0,0,3,2,2,3,3,4,5,0,8,7,1,0,4,0,3,2,2,3,2,3,2,2,1,0,0,0,0
2022-03-07 06:00:00,0,1,1,2,4,3,1,2,1,3,4,4,4,3,5,3,0,3,7,8,10,10,10,12,14,14,11,3,5,3,1,1,0,5,2,3,2,5,3,4,7,5,4,3,4,5,8,6,4,5,7,6,3,3,6,6,5,4,3,0
2022-03-07 07:00:00,11,10,10,8,8,7,9,14,17,18,16,18,19,13,17,13,13,13,21,23,21,28,30,37,51,42,18,9,15,13,3,1,1,6,4,4,7,10,11,14,17,23,23,11,15,19,20,12,13,23,18,13,7,7,3,3,0,1,1,0
2022-03-07 08:00:00,2,2,3,5,9,7,14,16,17,19,20,23,24,24,23,24,23,23,29,35,38,38,38,39,44,46,30,23,32,37,4,2,3,16,14,12,13,15,16,17,19,25,20,24,23,20,24,11,10,16,13,11,9,7,5,5,4,3,2,0
2022-03-07 09:00:00,2,4,2,6,5,7,8,9,10,8,10,10,9,7,6,8,9,10,10,15,16,17,20,27,31,27,14,8,9,7,5,2,1,5,4,3,4,5,6,8,12,14,10,9,8,8,9,5,6,12,14,11,9,5,2,2,1,1,0,0
2022-03-07 10:00:00,1,2,2,2,3,4,5,7,5,5,6,6,5,4,6,5,7,6,7,8,9,7,10,12,14,14,6,3,5,3,2,0,2,8,0,6,5,6,7,8,9,7,7,5,7,5,11,5,5,6,5,3,2,1,3,1,3,0,0,0
2022-03-07 11:00:00,1,2,1,2,3,3,4,5,7,5,6,6,7,8,7,8,6,7,7,7,7,10,11,9,11,9,10,3,4,2,2,1,2,4,5,4,5,5,3,6,5,6,7,6,4,5,6,5,6,7,6,4,3,3,3,1,1,2,1,0
2022-03-07 12:00:00,0,0,1,2,6,4,8,6,6,8,6,8,5,7,8,0,8,7,7,7,8,10,10,12,13,9,5,3,4,4,2,3,4,9,9,9,8,13,14,16,14,14,11,10,7,6,6,5,5,8,6,4,1,2,2,1,0,0,0,0
2022-03-07 13:00:00,1,2,0,2,4,3,5,6,7,6,7,6,6,10,11,11,10,10,14,12,11,13,12,15,15,12,7,4,3,3,4,0,5,10,13,12,10,7,7,9,9,10,9,6,6,7,14,14,7,6,5,5,6,4,2,3,2,1,1,0
2022-03-07 14:00:00,1,2,2,7,9,8,13,20,15,9,6,6,7,6,8,3,7,10,9,9,9,11,12,10,10,8,3,3,4,4,4,5,6,29,32,27,25,23,11,12,14,16,18,15,13,7,6,6,4,5,4,4,14,3,13,5,2,3,11,0
2022-03-07 15:00:00,3,4,5,4,6,7,9,8,8,10,8,8,8,9,6,10,9,10,10,11,10,12,10,9,11,8,5,4,2,4,7,6,6,12,14,10,11,10,11,23,23,24,23,19,17,13,9,10,12,11,9,6,7,6,3,2,2,0,1,0
2022-03-07 16:00:00,2,1,5,3,9,9,11,10,13,12,10,11,15,12,13,16,17,13,12,10,11,10,9,10,10,10,4,3,4,3,5,5,8,18,18,16,15,11,11,13,14,14,11,18,16,14,14,10,10,13,13,12,8,8,7,11,10,8,7,0
2022-03-07 17:00:00,2,2,4,5,6,5,8,9,11,10,10,11,15,15,13,12,10,10,10,12,12,12,10,11,7,10,6,2,6,6,11,12,14,22,24,21,17,16,17,17,17,17,18,18,16,14,12,12,14,12,13,11,9,6,5,5,4,3,2,0
2022-03-07 18:00:00,2,3,2,5,11,14,19,22,22,17,14,11,11,12,13,11,14,13,15,15,14,12,14,15,16,14,3,2,4,7,13,18,27,45,43,32,27,22,26,31,28,26,24,22,20,21,25,20,20,21,18,14,10,9,7,11,9,4,0,0
2022-03-07 19:00:00,1,1,1,2,7,7,10,17,16,15,14,11,17,12,9,9,11,11,14,17,15,11,8,7,7,9,5,5,3,7,6,5,8,24,31,26,23,21,21,17,13,13,14,13,11,12,10,9,7,7,7,4,8,6,5,5,8,5,2,0
2022-03-07 20:00:00,1,2,0,3,4,2,6,7,6,8,8,9,11,11,10,10,8,8,6,7,5,6,5,5,6,6,5,4,4,5,9,4,9,18,17,16,15,12,9,7,6,5,7,6,4,8,9,8,7,7,5,5,5,4,4,5,1,2,3,0
2022-03-07 21:00:00,1,0,0,0,5,4,7,8,9,6,7,7,8,6,6,7,8,9,8,7,6,7,6,4,5,5,5,3,2,3,7,4,7,21,24,19,17,15,13,11,12,9,11,9,9,7,5,6,5,7,6,5,3,4,4,9,7,6,4,0
2022-03-07 22:00:00,1,0,0,0,5,6,7,9,5,8,7,4,7,9,9,5,9,7,6,6,5,4,5,5,6,5,4,1,3,4,4,3,5,19,24,19,17,17,15,13,10,8,8,9,8,6,7,11,10,9,8,6,3,2,3,8,5,4,3,0
2022-03-07 23:00:00,1,0,0,0,3,1,9,3,7,0,5,6,5,4,4,0,2,5,6,1,3,2,2,5,2,7,5,4,2,2,1,0,4,13,12,10,9,8,4,7,5,3,4,4,2,3,5,4,0,3,2,2,0,0,2,3,2,0,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,1,0,3,6,3,2,1,3,0,0,8,10,9,9,3,7,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,1,2,2,1,1,4,3,3,2,0,3,4,3,1,2,0,2,3,4,5,9,7,6,6,6,5,4,2,1,1,0,2,0,1,3,5,5,1,6,0,7,8,0,7,2,7,4,4,2,1,2,3,0,0,0,0,0,0,0
2022-03-08 06:00:00,2,2,1,2,3,4,3,5,2,3,6,5,5,6,4,1,0,5,5,6,7,9,10,13,21,19,7,3,3,4,3,1,0,4,5,3,3,3,4,4,5,6,4,4,5,4,8,4,4,5,6,7,6,2,4,4,0,0,3,0
2022-03-08 07:00:00,18,4,19,15,17,18,7,10,15,17,17,17,16,16,17,16,16,16,24,26,31,33,34,39,41,34,13,9,10,7,3,1,2,5,4,7,11,16,18,16,19,21,19,14,13,11,11,9,8,20,21,14,12,10,3,4,0,1,0,0
2022-03-08 08:00:00,6,7,8,8,10,6,14,15,15,13,12,16,15,15,17,15,13,16,24,29,30,31,37,46,60,47,23,13,29,29,9,1,2,12,9,9,9,11,13,16,17,19,18,21,23,22,20,13,12,14,14,13,10,9,4,6,4,5,2,0
2022-03-08 09:00:00,2,3,2,4,5,5,4,6,6,6,7,9,8,7,8,8,11,10,13,15,19,21,22,26,35,29,16,8,8,6,4,2,2,6,14,8,9,9,8,10,9,11,9,8,7,7,7,6,5,5,11,9,8,5,4,3,2,0,1,0
2022-03-08 10:00:00,1,2,3,2,4,4,4,4,5,7,6,8,5,5,6,5,6,5,6,9,10,10,10,14,18,14,7,6,3,4,3,1,2,6,4,6,7,5,6,7,6,6,7,5,5,6,5,5,5,5,6,4,3,4,2,1,3,0,0,0
2022-03-08 11:00:00,1,1,1,1,3,5,4,5,5,4,4,6,7,6,7,5,5,6,6,7,11,8,9,12,13,10,6,2,1,3,3,2,4,7,8,7,8,12,9,11,10,7,7,7,6,6,7,5,4,5,3,5,4,3,3,2,1,0,0,0
2022-03-08 12:00:00,1,0,2,2,3,3,4,6,3,5,5,4,7,17,19,18,16,7,8,10,8,10,12,17,19,16,5,3,2,3,4,3,4,9,9,8,7,7,8,10,9,10,8,6,7,6,12,9,9,8,6,6,6,5,3,2,2,1,1,0
2022-03-08 13:00:00,2,0,1,2,3,3,5,5,5,4,6,5,8,10,12,11,10,9,10,11,13,14,14,13,17,14,9,4,2,4,3,4,6,15,16,14,11,9,11,9,8,10,12,10,8,9,10,8,7,8,5,4,4,3,3,4,0,1,3,0
2022-03-08 14:00:00,1,1,0,2,6,5,10,19,20,16,10,9,9,10,8,9,9,8,7,9,7,7,5,8,8,7,3,3,2,3,3,4,7,21,20,18,15,13,15,10,14,13,13,10,9,9,10,9,8,10,8,6,9,8,7,5,4,0,1,0
2022-03-08 15:00:00,2,2,3,8,13,12,15,13,12,11,10,11,9,10,11,10,10,9,9,11,7,8,7,8,6,5,2,4,5,3,5,7,6,11,11,10,11,7,12,14,13,12,9,7,6,7,5,9,8,13,11,11,10,7,4,3,2,1,0,0
2022-03-08 16:00:00,3,2,5,7,7,9,16,10,18,15,12,12,11,11,11,16,21,21,21,15,13,10,10,8,12,9,4,3,1,3,4,2,7,11,16,13,12,9,13,23,23,21,20,22,18,20,18,15,13,12,13,11,10,8,6,6,4,1,0,0
2022-03-08 17:00:00,2,2,4,5,9,10,11,14,16,15,10,15,13,13,14,14,13,12,13,12,13,11,10,9,11,10,8,4,5,4,7,9,12,21,19,20,17,21,19,15,13,13,15,16,18,14,10,11,8,11,11,8,7,6,3,7,4,3,6,0
2022-03-08 18:00:00,3,4,3,5,12,7,14,14,15,14,16,14,23,22,22,21,17,15,15,15,14,16,12,14,16,12,9,6,5,6,11,18,25,39,38,29,27,23,24,24,25,22,21,20,21,20,14,18,15,16,15,13,10,6,4,10,8,6,4,0
2022-03-08 19:00:00,2,2,0,2,6,6,7,9,12,10,9,9,16,11,9,7,9,9,11,10,9,7,9,8,7,5,4,3,3,4,4,5,9,22,24,20,22,20,20,21,22,17,16,15,14,13,10,9,8,9,7,7,4,6,4,9,8,5,2,0
2022-03-08 20:00:00,0,1,0,2,4,5,5,8,7,7,7,8,11,9,7,10,8,11,12,11,7,5,6,5,5,3,3,2,2,6,8,6,10,16,20,13,13,16,15,15,12,11,10,4,4,9,11,9,8,9,5,7,4,1,2,3,2,5,4,0
2022-03-08 21:00:00,0,0,0,0,4,5,7,9,8,8,6,7,8,5,4,5,4,8,9,10,9,7,5,5,7,7,5,3,2,2,3,1,17,13,16,15,14,13,11,10,7,7,7,4,5,5,6,8,5,6,6,5,4,3,2,4,1,2,0,0
2022-03-08 22:00:00,2,0,0,1,5,6,7,6,7,6,6,5,7,9,9,4,11,10,9,6,5,5,3,5,4,5,3,2,4,3,4,6,8,15,16,17,9,11,13,11,8,9,10,10,9,9,11,9,7,10,9,10,8,5,4,6,3,2,1,0
2022-03-08 23:00:00,2,0,0,3,5,3,5,3,4,4,7,6,4,4,3,5,6,8,7,4,6,2,5,4,2,4,3,1,2,1,2,0,3,15,16,12,11,10,11,9,6,6,7,6,6,6,5,4,4,5,4,3,3,0,1,3,1,3,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,2,0,4,7,0,0,6,3,0,0,6,7,6,5,4,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,3,1,0,4,3,0,4,2,3,1,0,5,6,4,1,5,1,2,3,6,4,6,5,5,3,0,1,2,0,1,0,0,0,1,0,2,3,1,0,0,2,4,3,2,2,3,2,3,3,2,1,2,0,0,1,0,0,0,0,0
2022-03-09 06:00:00,3,0,0,4,5,2,1,0,3,3,0,4,2,1,1,2,2,2,3,2,0,4,4,5,3,4,2,0,5,3,1,0,1,3,5,4,3,2,0,3,4,5,4,3,3,3,5,5,2,5,3,1,1,2,0,2,0,0,0,0
