Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_삼덕단지.성북구립최만린미술관,5_정릉3동주민센터앞,6_고려대사범대학부속고등학교,7_청덕초교,8_국민대학교앞,9_롯데아파트,10_일성아파트,11_평창동주민센터,12_평창파출소,13_갑을씨티텔앞,14_세검정초등학교,15_상명대입구.석파랑,16_하림각,17_자하문터널입구.석파정,18_부암동주민센터.무계원,19_자하문고개.윤동주문학관,20_청운중학교,21_경복고교,22_신교동,23_통인시장종로구보건소,24_경복궁역,25_경복궁,26_안국동,27_조계사,28_종로1가,29_KT광화문지사,30_경복궁역,31_통인시장종로구보건소,32_효자동,33_경복고교,34_청운중학교,35_자하문고개.윤동주문학관,36_부암동주민센터.무계원,37_자하문터널입구.석파정,38_하림각,39_상명대입구.세검정교회,40_세검정.상명대,41_세검정초등학교,42_화정박물관,43_서울예술고등학교.평창동주민센터,44_예능교회,45_벽산평창힐스아파트,46_롯데아파트,47_평창동삼성아파트,48_국민대앞,49_청덕초등학교,50_정릉3동주민센터앞,51_삼덕단지.성북구립최만린미술관,52_정릉4동주민센터.경국사,53_정릉대우아파트,54_정릉북한산국립공원입구
2022-03-09 18:00:00,2,3,4,5,6,3,0,2,8,9,9,11,13,13,21,21,20,14,16,0,17,16,15,12,13,11,6,11,20,24,22,24,25,15,19,24,20,21,20,19,16,14,13,9,5,10,8,9,8,9,8,7,3,0
2022-03-09 19:00:00,2,2,2,2,0,3,2,1,4,3,4,5,0,6,6,7,5,6,12,9,10,13,11,9,5,6,8,8,14,19,20,18,18,20,21,18,17,19,16,12,16,14,10,8,7,7,0,11,3,7,4,3,1,0
2022-03-09 20:00:00,1,4,2,2,3,3,2,1,3,1,3,4,0,0,5,5,8,10,9,12,3,4,10,9,3,8,8,6,11,14,15,8,18,11,13,14,15,12,18,16,15,12,11,9,7,6,3,5,11,7,6,3,3,0
2022-03-09 21:00:00,1,2,0,0,1,1,2,1,0,2,1,4,0,6,7,0,2,4,12,0,10,15,13,8,7,5,4,8,13,18,18,17,10,9,11,16,17,11,12,16,13,10,8,3,8,6,0,4,4,4,3,1,0,0
2022-03-09 22:00:00,0,1,0,1,2,0,1,0,3,0,4,6,7,6,5,4,3,4,3,0,0,3,5,4,1,4,3,4,7,18,15,16,15,8,14,11,10,6,10,8,9,9,7,6,4,5,1,3,2,5,3,1,1,0
2022-03-09 23:00:00,1,1,2,0,1,0,0,0,0,1,2,3,0,3,1,2,0,1,0,0,0,0,2,3,0,0,3,7,11,15,13,14,6,0,8,5,13,13,13,9,12,8,8,4,5,5,2,8,5,4,3,2,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,2,4,5,0,4,0,5,4,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,0,1,1,0,1,0,2,3,4,4,2,5,7,2,5,1,3,0,1,2,4,4,3,3,1,2,3,5,2,4,3,0,2,1,0,0,0,0,3,2,1,2,0,0,1,2,0,0,1,2,0,0
2022-03-10 06:00:00,1,3,3,4,6,7,4,3,5,5,0,6,7,6,0,7,5,7,10,4,7,6,7,5,3,2,1,2,4,7,7,2,4,3,3,1,1,1,0,4,2,1,1,2,0,2,1,2,0,1,1,0,0,0
2022-03-10 07:00:00,4,8,12,11,13,15,17,19,20,20,23,30,34,34,31,40,45,50,52,44,22,25,24,12,8,7,11,11,20,40,38,29,16,12,5,11,3,12,3,1,2,1,0,3,0,3,0,2,0,0,1,0,0,0
2022-03-10 08:00:00,3,9,11,12,14,13,14,13,12,16,19,20,23,24,23,29,38,40,42,33,26,34,30,16,13,10,10,13,21,35,32,28,24,21,19,18,21,16,22,22,15,13,10,9,8,6,4,6,4,3,2,1,1,0
2022-03-10 09:00:00,2,6,9,12,13,12,12,8,10,9,11,16,17,17,16,19,19,20,22,20,21,25,28,14,11,8,3,4,12,23,23,21,15,11,14,9,8,7,6,9,9,8,7,5,6,4,3,2,0,2,0,1,0,0
2022-03-10 10:00:00,2,1,3,4,10,9,10,5,7,8,10,13,15,11,12,12,14,15,17,0,12,18,17,14,10,9,5,5,12,14,12,16,15,7,14,12,10,8,4,0,5,2,4,2,3,1,1,4,3,2,0,1,0,0
2022-03-10 11:00:00,0,1,1,3,8,7,8,3,2,4,7,10,5,15,18,19,20,23,24,7,25,25,21,14,13,7,4,3,7,14,16,14,11,5,8,9,10,9,9,8,7,8,7,6,4,3,3,3,1,4,1,0,0,0
2022-03-10 12:00:00,1,3,4,3,5,6,5,5,7,7,8,9,7,11,12,11,10,7,12,0,9,13,11,8,7,5,7,5,8,16,20,13,14,13,12,10,9,7,8,10,8,7,4,6,3,3,3,4,2,3,2,0,4,0
2022-03-10 13:00:00,1,3,1,2,7,2,8,9,11,5,14,9,8,14,12,13,13,12,11,0,13,14,13,10,9,8,6,7,12,15,14,15,15,14,11,11,6,11,9,3,10,10,9,2,4,3,0,4,3,2,0,0,1,0
2022-03-10 14:00:00,2,3,8,9,4,6,9,9,4,6,10,15,5,14,15,16,17,17,13,0,14,14,13,14,12,9,8,5,9,10,11,11,13,12,11,9,7,11,10,11,11,12,9,8,8,7,5,6,4,10,11,10,6,0
2022-03-10 15:00:00,3,2,3,4,4,2,3,6,6,7,12,9,11,13,14,12,10,14,15,16,19,16,16,10,8,5,7,10,13,15,16,15,17,46,14,13,11,11,10,12,12,13,9,8,7,7,6,7,8,9,8,5,4,0
2022-03-10 16:00:00,1,4,4,5,5,4,4,9,10,13,13,17,17,18,19,9,19,17,9,18,27,26,25,12,10,8,6,9,17,16,15,17,28,45,43,44,35,37,33,34,32,25,16,9,12,10,6,6,7,9,12,8,3,0
2022-03-10 17:00:00,1,1,3,3,5,4,3,8,9,0,11,15,17,14,20,18,19,15,16,7,17,21,19,12,10,9,11,12,24,28,30,22,26,25,22,23,22,22,23,19,19,18,15,12,14,13,11,11,9,9,6,4,2,0
2022-03-10 18:00:00,1,0,2,3,4,1,1,9,10,8,12,11,7,12,16,17,14,18,20,21,28,33,32,17,13,14,9,20,32,38,40,41,40,27,39,36,26,34,34,33,28,21,19,16,14,12,11,13,10,12,10,4,3,0
2022-03-10 19:00:00,2,1,4,5,2,4,2,6,6,6,6,8,6,0,7,9,5,6,10,7,6,12,9,6,4,6,6,9,14,24,24,23,23,20,23,24,23,19,20,21,26,20,16,18,15,10,9,12,8,6,7,2,1,0
2022-03-10 20:00:00,2,0,3,1,3,3,4,2,4,3,3,3,2,2,3,0,1,2,5,2,1,5,5,5,3,2,4,7,10,18,15,17,15,0,15,14,11,12,10,10,8,8,7,6,8,7,7,4,6,4,3,4,3,0
2022-03-10 21:00:00,1,1,2,1,2,1,1,1,3,2,3,5,3,4,1,3,2,4,5,0,5,8,7,4,3,4,2,7,13,24,21,20,18,9,15,13,13,11,2,9,11,8,6,6,5,4,0,7,8,3,3,3,1,0
2022-03-10 22:00:00,0,1,1,1,2,2,2,3,3,2,3,4,0,4,5,3,2,4,4,0,5,6,5,5,4,2,7,13,20,23,21,11,9,20,19,18,11,9,9,9,15,12,7,11,5,7,4,6,5,6,3,5,5,0
2022-03-10 23:00:00,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,2,1,0,4,4,6,11,15,12,11,10,5,8,9,8,5,7,7,6,5,2,4,3,3,0,3,2,2,2,2,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,1,2,4,0,0,3,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,2,1,1,0,3,2,1,2,1,3,3,2,3,2,3,4,0,3,3,0,4,2,3,2,3,1,3,2,2,2,0,1,0,3,1,0,0,2,0,5,3,3,0,2,0,0,3,2,1,0,2,0,0
2022-03-11 06:00:00,1,2,2,3,4,5,4,5,4,4,6,8,9,5,6,7,6,10,9,7,10,6,9,4,3,2,0,2,3,6,4,2,3,1,2,0,1,0,0,0,4,0,0,3,2,1,1,0,1,0,0,0,0,0
2022-03-11 07:00:00,4,9,12,10,11,11,13,14,16,17,17,22,28,30,27,33,36,37,38,33,19,21,16,11,8,6,5,8,17,26,25,22,8,5,0,4,1,0,3,0,4,3,4,3,2,1,0,1,0,1,0,0,0,0
2022-03-11 08:00:00,3,10,12,9,15,14,13,11,16,13,18,25,28,33,32,34,35,35,32,29,28,31,25,17,11,8,7,9,28,35,27,22,20,18,14,13,13,11,12,4,18,14,13,6,14,12,11,4,3,2,2,1,2,0
2022-03-11 09:00:00,1,2,4,4,8,6,7,5,7,8,10,11,11,11,12,13,12,13,22,11,22,24,23,14,12,8,3,4,13,15,13,13,9,12,13,10,5,6,9,5,8,4,7,3,6,5,3,3,2,1,0,1,1,0
2022-03-11 10:00:00,2,5,9,9,12,8,1,7,8,8,6,10,8,14,12,12,13,13,11,10,12,15,14,14,14,9,5,4,5,7,6,7,5,5,6,5,7,2,6,0,2,2,8,2,10,8,6,6,5,4,3,1,1,0
2022-03-11 11:00:00,1,2,3,5,7,7,6,6,8,8,9,11,13,15,11,12,11,14,15,8,13,13,11,13,12,6,5,8,11,13,14,13,11,9,9,10,0,9,12,13,10,8,4,3,4,2,0,3,1,2,1,1,0,0
2022-03-11 12:00:00,3,4,5,4,6,6,6,5,6,9,9,10,11,13,17,16,13,17,18,11,13,18,18,9,7,5,5,4,9,12,14,14,13,12,10,9,7,8,6,7,8,7,6,5,6,5,1,3,4,2,3,1,1,0
2022-03-11 13:00:00,2,1,3,4,8,7,6,4,6,5,8,12,14,14,14,12,13,15,16,7,12,11,14,12,10,11,6,9,12,22,20,20,16,19,14,13,12,10,9,8,9,9,7,4,6,5,4,3,3,4,0,3,2,0
2022-03-11 14:00:00,0,2,3,2,2,3,3,4,6,7,12,14,15,16,13,11,11,15,12,13,15,12,14,13,11,12,9,9,9,12,12,9,13,10,12,13,11,12,14,16,15,15,15,12,14,10,8,11,4,11,8,7,2,0
2022-03-11 15:00:00,1,2,3,2,4,2,6,7,0,4,7,11,6,12,11,12,11,12,14,16,22,27,21,18,14,12,14,14,20,18,21,21,40,39,35,37,34,31,29,26,21,17,14,10,4,6,9,9,7,5,5,4,3,0
2022-03-11 16:00:00,2,1,3,2,3,3,4,6,5,8,10,13,9,12,15,16,15,16,21,22,24,25,21,15,10,9,8,12,17,23,24,26,22,41,39,38,33,31,28,32,28,21,14,13,10,9,6,9,7,5,3,2,1,0
2022-03-11 17:00:00,2,4,3,6,10,11,12,13,18,8,19,21,10,22,24,22,23,26,32,33,33,34,27,16,13,9,7,13,22,27,30,29,29,14,19,20,19,17,14,21,19,18,16,17,17,11,10,10,10,7,8,4,2,0
2022-03-11 18:00:00,1,4,5,7,2,7,9,5,10,11,8,14,12,13,16,15,15,16,17,10,17,29,27,13,15,10,10,19,29,30,30,26,31,30,27,27,27,25,18,26,24,21,18,17,18,17,15,14,13,11,9,4,0,0
2022-03-11 19:00:00,1,2,2,1,2,3,2,4,6,5,5,9,7,9,11,11,0,18,17,2,17,18,15,5,8,7,8,12,17,22,17,22,23,14,20,21,20,28,30,17,20,15,13,12,9,7,5,9,7,8,6,4,2,0
2022-03-11 20:00:00,0,1,2,1,0,1,3,2,2,4,0,5,4,4,7,4,5,6,8,0,9,7,7,5,2,4,4,10,11,21,20,16,17,16,12,13,14,13,10,14,10,11,10,8,6,7,7,9,6,8,8,3,1,0
2022-03-11 21:00:00,0,1,1,2,2,5,6,2,3,3,4,5,3,5,0,4,2,6,4,0,0,5,5,4,4,5,5,8,13,15,17,16,11,11,15,10,9,9,9,8,8,7,7,5,5,4,4,4,5,2,7,6,5,0
2022-03-11 22:00:00,0,2,1,3,2,1,2,0,0,0,3,4,0,3,2,0,0,1,3,0,6,1,4,4,2,3,4,7,13,18,15,14,18,7,17,15,16,14,8,12,11,9,8,5,8,6,5,7,0,5,5,4,2,0
2022-03-11 23:00:00,1,2,1,0,0,6,7,0,3,8,0,3,0,8,3,2,0,3,3,0,0,5,7,5,4,6,4,5,8,12,12,11,10,0,6,5,4,9,2,10,9,8,7,6,4,3,3,4,3,2,1,2,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,0,1,0,1,0,0,0,1,3,1,0,5,2,6,0,5,0,0,0,0,1,4,3,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0
2022-03-12 06:00:00,1,1,2,2,0,5,3,4,3,4,4,5,6,7,0,8,3,2,7,2,6,7,6,2,1,0,0,1,4,7,0,4,3,1,2,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,1,2,1,0
2022-03-12 07:00:00,1,1,2,2,3,3,3,1,4,0,4,5,6,5,7,4,5,8,9,2,4,8,8,5,3,1,2,4,2,5,4,4,3,0,2,1,0,2,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0
2022-03-12 08:00:00,1,1,1,2,1,2,4,5,3,6,3,7,4,6,7,9,9,11,12,0,6,14,11,8,7,4,2,1,5,8,5,10,9,8,6,2,7,3,1,4,8,7,7,7,6,6,5,5,3,1,0,0,0,0
2022-03-12 09:00:00,2,3,2,3,5,20,7,19,8,9,11,13,6,16,11,15,16,13,11,0,10,14,13,11,10,8,4,4,10,11,10,10,9,8,5,3,3,7,2,3,3,0,5,4,0,2,3,5,4,5,6,3,0,0
2022-03-12 10:00:00,1,2,6,5,8,4,6,1,20,21,22,23,10,24,25,15,15,23,16,12,16,15,16,12,11,8,9,6,9,25,27,26,27,24,12,12,11,12,11,10,5,3,6,0,7,6,1,4,3,2,3,3,3,0
2022-03-12 11:00:00,1,1,2,3,5,5,3,4,9,15,17,20,20,12,19,20,19,20,27,28,27,18,16,16,8,6,8,6,14,22,24,16,23,21,9,7,7,8,3,3,11,8,6,6,3,3,4,4,3,4,2,2,1,0
2022-03-12 12:00:00,3,4,5,7,10,13,9,16,12,19,20,23,0,24,25,18,26,26,27,26,27,30,32,23,15,10,6,12,16,22,22,21,20,19,15,13,12,14,11,12,10,6,5,4,4,3,3,4,4,7,3,4,2,0
2022-03-12 13:00:00,4,2,6,8,11,4,11,9,11,13,15,13,7,17,20,21,9,22,23,22,25,26,25,20,12,11,8,10,15,29,30,22,21,21,15,15,14,15,14,3,13,11,10,10,9,14,13,9,6,4,3,2,5,0
2022-03-12 14:00:00,2,3,3,5,6,7,4,11,10,12,17,16,6,18,16,18,20,26,28,0,30,30,32,26,18,9,8,12,13,21,26,21,21,15,16,13,0,15,16,13,12,10,9,7,8,4,3,4,4,5,4,3,0,0
2022-03-12 15:00:00,3,4,2,3,6,7,4,13,18,8,20,22,0,11,13,23,24,25,30,22,31,23,23,19,15,10,6,12,20,23,24,22,25,23,20,13,14,13,12,13,13,10,10,9,5,11,6,10,9,7,1,0,2,0
2022-03-12 16:00:00,6,8,4,7,8,0,7,7,8,10,11,11,10,11,11,15,12,12,22,13,27,26,28,21,14,9,12,10,17,21,20,21,18,16,17,17,11,11,15,15,17,15,11,10,9,8,13,7,9,6,5,3,1,0
2022-03-12 17:00:00,1,4,5,5,4,7,4,8,10,7,11,12,10,17,10,15,14,21,28,27,27,32,29,20,20,14,9,8,18,30,26,21,21,20,15,17,15,13,9,15,16,13,13,12,13,12,13,7,13,8,8,6,0,0
2022-03-12 18:00:00,5,3,6,3,2,3,2,6,5,2,7,12,7,13,9,12,11,15,19,6,11,20,23,19,13,14,5,7,13,20,20,20,19,0,19,16,15,18,17,12,14,14,10,12,10,7,4,11,10,10,7,5,1,0
2022-03-12 19:00:00,1,2,0,2,3,3,1,0,4,1,3,3,0,2,0,5,5,10,11,0,1,9,10,11,10,9,6,10,13,13,15,14,11,0,10,15,12,14,15,10,13,9,8,7,4,8,5,7,6,6,5,2,1,0
2022-03-12 20:00:00,0,2,1,0,2,3,4,0,4,0,2,4,3,0,4,3,0,7,6,6,5,7,9,7,1,6,5,11,13,14,12,11,9,10,0,11,7,13,14,14,11,6,5,9,6,5,4,3,3,4,1,3,1,0
2022-03-12 21:00:00,3,4,1,2,2,2,5,1,0,5,4,6,1,6,6,5,3,4,5,1,4,6,9,6,3,5,5,6,12,18,17,16,16,0,15,17,16,15,14,7,15,13,10,5,8,7,0,9,7,2,2,3,0,0
2022-03-12 22:00:00,0,2,1,2,1,2,3,1,0,1,2,2,1,0,4,3,0,3,5,1,0,5,0,3,1,3,5,8,9,14,12,8,10,7,13,12,8,12,10,9,9,8,6,5,2,4,5,6,5,3,3,2,1,0
2022-03-12 23:00:00,0,2,1,1,2,0,0,0,3,4,4,5,0,4,5,4,1,5,0,4,0,0,3,4,3,5,5,3,4,9,3,9,1,0,8,4,6,9,6,5,8,6,5,5,1,3,3,5,2,3,2,3,2,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,1,1,1,0,0,2,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,4,1,3,4,0,0,3,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0
2022-03-13 06:00:00,1,3,4,5,4,8,3,2,0,0,5,0,0,6,1,0,0,5,7,5,1,0,2,1,0,0,0,0,2,4,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-13 07:00:00,1,0,2,2,3,3,0,0,4,0,0,7,5,9,10,4,0,1,8,8,6,7,5,4,5,5,4,3,6,7,8,7,6,4,3,1,0,0,0,0,1,1,0,0,2,0,1,0,2,2,2,0,1,0
2022-03-13 08:00:00,3,4,3,0,2,3,4,2,2,3,1,3,4,5,6,0,6,0,5,4,2,5,4,2,3,2,1,2,6,10,9,10,9,4,3,4,0,0,0,0,0,3,0,0,0,0,0,2,1,0,2,0,1,0
2022-03-13 09:00:00,2,3,5,4,3,4,0,0,5,6,6,7,0,9,8,7,8,7,7,3,12,10,9,7,5,5,4,6,5,14,0,0,15,5,13,5,6,9,10,0,1,9,8,4,2,3,3,3,2,2,0,0,0,0
2022-03-13 10:00:00,3,7,3,3,3,2,1,4,4,5,5,7,4,11,12,12,6,9,7,0,10,9,7,5,2,1,1,7,9,11,9,10,8,0,8,5,4,5,6,3,4,4,3,0,2,1,0,3,5,6,5,2,1,0
2022-03-13 11:00:00,2,3,9,8,7,6,6,8,9,10,8,13,11,12,14,13,8,14,10,5,13,15,17,12,9,5,4,3,3,8,9,6,8,5,3,4,1,3,4,2,4,3,3,1,0,3,0,2,0,2,0,0,0,0
2022-03-13 12:00:00,2,3,4,3,5,4,6,7,5,1,7,9,6,12,11,13,10,11,13,0,13,17,13,10,6,4,5,5,7,11,9,8,6,0,4,5,4,6,1,3,6,4,3,4,2,4,1,3,4,4,5,4,1,0
2022-03-13 13:00:00,1,0,3,5,6,0,4,5,10,9,11,11,2,13,12,14,16,20,22,0,21,24,20,19,15,9,6,5,8,12,12,13,12,0,11,13,14,13,0,5,8,12,11,10,9,0,11,9,1,5,3,1,2,0
2022-03-13 14:00:00,0,3,4,5,5,6,7,6,4,0,5,9,0,10,11,10,11,10,8,11,12,14,12,13,10,8,4,6,10,19,11,19,14,13,13,14,8,13,12,6,7,12,11,8,7,6,5,6,7,7,6,5,2,0
2022-03-13 15:00:00,3,3,4,2,3,3,5,5,5,6,11,17,10,16,9,12,14,14,15,0,11,16,13,11,11,11,6,7,13,14,13,10,9,0,12,11,9,9,7,10,10,9,8,4,7,3,0,6,4,6,5,2,1,0
2022-03-13 16:00:00,0,1,3,5,6,4,8,3,5,1,9,8,0,9,10,15,11,14,15,17,14,19,20,16,10,5,5,11,13,13,12,12,12,8,10,9,9,7,6,8,9,8,6,0,5,5,4,6,3,4,3,1,1,0
2022-03-13 17:00:00,5,7,6,4,4,6,3,6,6,7,7,9,8,9,8,7,6,7,9,0,12,13,15,11,7,4,8,8,16,18,16,9,15,14,6,13,7,8,12,7,8,7,7,6,5,5,2,9,8,7,6,4,2,0
2022-03-13 18:00:00,1,0,1,1,2,4,5,4,4,0,5,5,2,1,6,3,2,8,7,0,7,5,5,12,12,7,8,8,11,18,19,14,15,13,12,13,11,12,10,11,9,7,7,6,5,1,1,4,5,4,6,5,4,0
2022-03-13 19:00:00,2,3,3,1,1,2,5,0,3,5,4,5,0,0,2,3,6,7,4,0,8,7,8,7,2,8,6,11,14,19,17,18,19,20,9,15,14,13,14,12,14,13,12,6,11,10,8,6,4,4,3,2,1,0
2022-03-13 20:00:00,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,2,6,0,0,7,4,3,1,1,2,4,9,12,11,7,11,0,8,12,6,11,7,5,8,7,6,5,4,3,4,3,4,3,1,2,0,0
2022-03-13 21:00:00,0,1,0,1,0,0,0,2,2,0,1,0,1,2,2,0,1,0,0,2,1,1,3,1,0,4,5,7,9,15,17,14,13,9,0,11,11,9,8,7,10,8,7,5,5,5,4,7,6,2,4,1,0,0
2022-03-13 22:00:00,0,1,1,1,1,0,2,0,0,2,4,0,0,0,0,1,0,2,4,0,1,0,0,3,2,1,4,6,8,14,13,5,6,0,12,10,5,9,4,4,8,8,7,5,4,3,3,3,2,2,2,1,1,0
2022-03-13 23:00:00,0,0,1,0,2,0,4,0,0,5,0,1,0,3,4,2,0,0,0,0,0,3,0,3,0,1,2,8,13,18,15,12,11,0,8,0,0,7,0,6,4,0,3,2,2,1,0,3,1,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,1,2,4,5,0,4,0,0,4,0,0,1,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,2,0,3,2,4,4,3,4,4,4,3,3,3,3,3,0,2,1,1,1,3,1,2,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
2022-03-14 06:00:00,1,3,2,5,4,10,7,6,10,6,11,5,10,9,5,8,0,12,7,11,6,4,6,2,2,1,1,3,6,12,11,6,4,0,3,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0
2022-03-14 07:00:00,5,23,32,13,12,11,11,14,19,18,21,26,29,33,38,42,42,43,45,41,22,20,18,12,9,6,3,12,21,36,32,34,15,13,12,11,8,13,14,13,14,12,9,0,2,5,0,3,0,2,2,1,2,0
