Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_목동중학교,12_목동8단지.한전,13_목동8단지지하도,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역.홍익병원,17_홍익병원목동관,18_금호어울림.대원칸타빌아파트,19_목동3단지후문,20_영도초등학교,21_신목중학교.목동2단지후문,22_월촌초등학교,23_목원초등학교.서울지방식품의약품안전청,24_신목동역2번출구,25_신목동역.서울지방식품의약품안전청,26_월촌중학교.목동1단지,27_목동5단지B상가.목5동주민센터,28_목동이대병원.목동6단지앞,29_한신아파트.선유도역,30_선유도역.롯데제과,31_당산역,32_당산역,33_선유도역.롯데제과,34_한신아파트.선유도역,35_월촌중학교.목동1단지,36_목동5단지B상가.목5동주민센터,37_목동이대병원.목동6단지앞,38_목동YMCA.서울에너지공사,39_목동한신청구아파트,40_목원초등학교.서울지방식품의약품안전청,41_신목동역2번출구,42_신목동역,43_신목동역1번출구,44_목원초등학교.서울지방식품의약품안전청,45_월촌초등학교.우성아파트,46_신목중학교,47_목동스카이아파트.목동3단지,48_금호어울림.대원칸타빌아파트,49_목동사거리,50_목동역.홍익병원,51_진명여고,52_서울남부지방법원.서울남부지방검찰청,53_양천구청.양천보건소,54_양천문화회관.양천일자리센터,55_목동10단지상가,56_신트리공원,57_신트리아파트,58_정랑고개.양천벤처타운,59_금옥중.금옥여고.백암고등학교,60_신정현대아파트.서부트럭터미널,61_양천공영차고지
2022-04-13 10:00:00,1,1,4,5,8,7,5,8,7,2,0,6,0,4,4,6,4,5,4,4,4,5,3,2,1,3,4,7,5,4,2,6,0,7,0,1,3,0,3,0,2,1,5,0,4,4,5,7,7,6,5,2,4,0,5,3,1,1,0,0,0
2022-04-13 11:00:00,0,1,2,1,3,0,2,3,6,4,5,6,0,7,7,7,8,10,7,9,8,7,6,2,1,0,4,5,4,3,2,1,0,1,1,0,1,0,2,0,1,2,3,2,2,3,5,5,6,4,4,4,3,2,0,0,1,2,1,0,0
2022-04-13 12:00:00,1,4,2,7,8,9,10,8,7,6,2,4,5,3,5,8,8,9,6,3,4,5,2,2,2,0,2,5,0,0,1,4,2,2,2,1,0,3,0,0,0,2,4,5,6,8,11,9,13,6,8,7,6,5,8,3,5,4,2,1,0
2022-04-13 13:00:00,1,3,6,5,5,7,7,5,8,5,6,3,0,2,8,8,9,9,7,6,6,4,5,4,6,3,8,10,6,6,5,6,3,6,2,4,1,1,0,2,0,1,3,0,4,6,12,13,14,7,7,4,5,1,3,3,0,1,1,0,0
2022-04-13 14:00:00,0,3,7,8,9,5,12,11,9,7,8,9,11,10,9,12,9,9,8,7,6,2,4,3,2,1,3,3,1,3,3,7,6,7,5,4,4,0,3,0,1,3,3,2,4,6,15,6,14,8,9,8,8,9,8,4,6,1,3,2,0
2022-04-13 15:00:00,1,4,20,17,17,16,14,14,13,9,16,7,12,5,13,15,14,13,12,7,6,5,5,4,5,4,7,10,7,4,3,5,7,8,8,6,5,4,5,0,2,4,7,8,8,9,10,11,13,11,9,7,6,7,6,4,2,1,0,0,0
2022-04-13 16:00:00,4,14,19,14,20,20,19,15,11,0,11,13,12,16,30,35,34,29,23,21,14,14,11,8,9,5,8,13,11,7,2,4,4,5,5,3,2,1,0,3,3,4,8,7,7,6,16,12,14,15,14,13,9,10,10,5,6,5,3,2,0
2022-04-13 17:00:00,2,5,7,9,9,0,15,10,10,8,8,7,6,7,9,36,36,28,20,15,11,10,8,4,5,3,7,14,12,14,9,19,14,16,11,4,4,4,6,1,6,4,10,12,10,13,18,18,18,14,20,18,13,11,10,9,7,5,2,1,0
2022-04-13 18:00:00,1,5,20,21,20,10,15,13,22,4,8,23,26,27,32,45,45,32,18,11,6,4,2,1,4,2,6,11,10,9,10,17,14,19,8,7,6,6,5,6,6,8,18,17,14,13,16,15,15,13,35,18,37,37,40,33,20,17,6,3,0
2022-04-13 19:00:00,0,2,6,0,10,0,8,4,13,12,15,14,15,13,12,20,16,10,6,5,6,7,2,1,7,4,2,6,7,9,6,9,10,11,6,4,2,0,0,0,2,3,14,13,12,10,12,11,8,7,19,19,21,19,19,16,11,14,8,3,0
2022-04-13 20:00:00,0,1,2,2,3,0,4,4,0,4,0,5,5,6,5,15,11,7,4,8,7,5,2,2,3,1,2,3,3,0,4,6,9,12,8,7,4,2,1,0,3,3,6,7,6,5,4,5,4,4,8,5,6,13,6,13,4,12,5,3,0
2022-04-13 21:00:00,0,0,0,0,1,0,3,4,7,6,6,0,8,7,11,12,11,10,9,6,3,1,2,3,3,2,2,4,5,3,4,9,10,9,8,5,3,0,3,0,4,5,6,2,5,7,4,5,3,4,8,0,10,12,6,8,5,1,4,0,0
2022-04-13 22:00:00,2,2,3,1,0,3,3,4,6,7,3,9,10,5,14,21,20,16,11,8,9,7,6,4,3,0,9,10,6,2,4,7,8,11,9,7,6,0,0,6,5,7,9,9,8,9,9,6,8,10,14,12,11,15,12,11,10,7,4,1,0
2022-04-13 23:00:00,1,0,0,1,1,0,3,4,5,0,3,0,3,5,6,10,6,5,3,0,2,2,4,2,0,0,2,4,2,3,6,9,2,10,8,4,2,1,0,0,6,5,7,3,8,7,8,7,6,2,13,13,14,13,12,11,5,4,1,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,1,2,0,3,3,0,4,5,4,6,5,7,5,6,6,0,3,1,4,4,5,4,1,1,1,0,1,0,0,0,1,2,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,1,2,0,4,4,5,7,3,0,4,4,0,5,5,6,3,5,6,8,9,16,15,1,2,2,5,6,6,6,2,3,1,3,2,1,1,1,2,1,3,0,1,3,5,7,8,9,10,10,8,0,8,2,7,5,6,0,3,2,0
2022-04-14 07:00:00,3,3,10,11,14,16,23,15,20,18,11,17,10,13,11,11,11,15,16,17,25,28,28,6,8,11,23,26,19,18,5,5,5,5,5,3,1,3,4,0,0,2,0,4,8,27,41,54,49,44,27,20,21,32,23,34,26,33,4,2,0
2022-04-14 08:00:00,3,13,19,23,16,24,25,19,17,14,9,6,0,13,14,14,16,17,22,26,32,38,25,3,5,7,18,25,14,10,13,25,11,9,6,4,0,1,4,2,0,1,1,0,1,9,19,28,34,18,23,23,10,11,5,10,7,4,3,2,0
2022-04-14 09:00:00,3,6,8,8,11,14,12,13,12,10,4,11,13,12,15,10,7,7,5,8,20,21,19,4,5,3,3,10,8,9,2,12,6,7,5,4,1,0,3,2,1,0,2,0,4,7,12,17,22,12,13,11,7,6,7,6,4,3,2,0,0
2022-04-14 10:00:00,0,2,5,2,7,8,9,8,7,7,8,0,2,7,8,6,6,9,6,9,10,12,8,5,8,5,6,8,5,4,2,5,4,2,0,0,2,0,0,0,1,2,4,0,4,6,7,8,9,7,5,6,5,3,4,2,3,2,0,0,0
2022-04-14 11:00:00,1,4,2,3,4,2,3,0,4,0,5,0,0,4,6,6,3,6,8,9,7,10,9,3,4,3,7,7,7,2,1,2,0,2,1,2,2,0,0,1,0,1,2,3,3,5,8,9,8,8,5,3,3,3,2,1,1,0,0,0,0
2022-04-14 12:00:00,1,4,5,7,8,8,7,5,5,4,1,5,6,5,6,8,7,6,4,3,0,5,1,1,3,4,2,3,0,2,1,1,0,0,2,0,1,0,2,0,1,1,1,0,1,5,11,10,12,7,8,1,6,4,6,5,3,3,2,0,0
2022-04-14 13:00:00,1,2,1,1,3,4,5,7,3,2,0,3,0,5,6,6,5,4,5,3,5,3,4,1,4,2,3,4,3,3,6,9,8,7,7,5,3,1,0,2,3,4,2,3,1,5,11,12,15,12,11,4,8,8,9,2,3,2,0,1,0
2022-04-14 14:00:00,1,3,5,6,4,5,6,7,8,8,6,7,0,9,9,11,11,10,5,5,3,6,1,4,4,3,4,4,3,0,1,4,4,5,2,1,3,2,2,1,0,0,5,1,6,7,9,8,8,6,8,7,6,7,3,5,2,0,1,0,0
2022-04-14 15:00:00,2,4,6,5,6,7,8,12,13,14,15,9,6,9,15,17,15,13,7,16,16,15,7,4,0,1,4,6,2,5,6,8,6,6,6,4,6,0,4,0,3,0,7,4,3,7,14,13,16,13,14,0,14,14,12,12,11,6,1,0,0
2022-04-14 16:00:00,1,25,39,38,37,39,32,23,24,15,15,13,17,20,47,50,51,43,33,22,7,8,7,4,5,3,5,8,10,13,3,4,0,7,7,2,3,5,6,0,6,4,7,9,10,16,19,18,13,12,13,14,13,10,9,8,6,4,1,0,0
2022-04-14 17:00:00,1,5,12,13,16,17,18,14,15,19,18,17,18,18,15,18,15,12,8,8,5,5,4,3,6,4,7,11,10,10,5,10,7,7,4,6,6,0,2,3,4,7,8,9,8,11,18,17,13,9,13,12,13,7,13,11,8,5,3,1,0
2022-04-14 18:00:00,3,6,9,9,10,10,12,11,14,6,0,16,11,17,20,38,34,29,16,5,3,3,4,2,7,4,6,12,10,10,19,22,21,20,14,9,5,1,11,5,8,9,17,15,18,18,19,14,11,8,33,34,33,33,35,25,21,16,6,4,0
2022-04-14 19:00:00,0,3,5,6,9,8,7,8,9,8,7,7,9,9,9,16,15,11,8,4,5,3,2,1,4,3,4,5,3,8,9,13,13,18,12,7,3,2,4,3,2,3,10,7,7,6,8,7,9,9,22,20,18,17,20,15,11,10,5,2,0
2022-04-14 20:00:00,1,0,2,3,1,0,2,3,4,2,5,3,0,6,6,12,9,8,7,6,5,2,3,0,5,4,0,3,2,3,3,7,4,6,5,4,5,0,2,1,6,3,8,9,8,9,12,13,8,5,10,0,6,10,10,7,3,5,1,0,0
2022-04-14 21:00:00,1,2,1,0,0,3,5,6,3,5,6,6,7,7,9,15,9,12,6,7,5,5,5,3,4,5,6,6,6,6,7,7,8,8,6,2,3,2,1,0,2,2,7,0,5,6,8,5,6,6,11,6,10,7,11,6,4,9,4,1,0
2022-04-14 22:00:00,4,4,1,0,1,0,3,6,10,5,9,8,9,12,16,21,20,13,13,8,6,6,3,2,2,1,5,12,8,7,4,7,8,14,9,6,5,5,3,3,2,2,10,9,8,9,10,8,11,8,10,12,16,15,19,15,10,9,7,2,0
2022-04-14 23:00:00,0,1,2,0,2,0,5,4,0,3,5,8,4,0,9,8,7,5,7,4,2,3,2,1,2,1,3,0,2,3,2,4,2,5,3,1,2,0,1,0,0,0,6,8,6,6,5,4,2,4,9,4,8,10,9,2,8,5,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,1,2,2,0,2,0,4,0,4,3,0,4,0,4,2,3,3,2,3,4,5,3,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,2,0,1,0,5,3,3,4,0,2,4,5,0,4,5,6,0,6,8,11,8,16,15,4,6,7,7,11,9,8,1,3,2,4,2,2,0,1,0,0,0,1,1,4,2,7,8,11,6,4,3,5,3,5,4,3,3,3,1,0,0
2022-04-15 07:00:00,3,5,11,12,15,0,18,17,18,15,0,17,7,16,11,11,10,12,14,21,28,31,24,5,6,7,14,19,16,18,8,7,4,5,1,5,2,3,5,3,1,1,0,6,9,26,32,44,41,37,9,6,9,13,14,14,2,13,1,1,0
2022-04-15 08:00:00,3,10,12,16,20,21,23,24,23,18,14,15,0,18,14,15,17,20,19,24,29,32,22,10,5,9,14,20,13,11,10,26,10,8,7,4,1,0,1,0,0,2,0,0,2,9,18,24,30,20,25,24,10,9,10,7,8,7,2,2,0
2022-04-15 09:00:00,1,3,4,5,9,8,10,9,4,5,8,9,0,10,10,9,8,6,4,3,4,7,6,6,7,6,7,10,7,6,6,11,8,4,5,3,3,2,2,1,0,3,2,0,3,5,14,16,15,10,9,10,9,5,5,4,6,4,1,0,0
2022-04-15 10:00:00,1,1,4,3,6,7,8,5,9,8,8,7,0,7,7,7,7,7,6,4,8,5,5,3,3,1,7,8,6,2,0,3,2,4,0,1,3,0,0,0,0,0,1,0,4,6,8,11,10,11,4,2,4,2,3,0,3,0,1,0,0
2022-04-15 11:00:00,0,3,5,6,9,5,10,9,7,7,8,4,0,9,5,4,5,8,6,5,3,6,4,3,1,1,3,4,3,3,1,3,5,5,3,2,3,2,3,1,4,2,3,5,3,5,8,6,7,9,11,10,8,6,0,0,1,0,0,0,0
2022-04-15 12:00:00,1,1,3,5,3,2,6,9,10,9,10,8,8,8,8,9,11,10,5,6,6,5,0,2,0,1,4,9,10,2,3,5,3,5,4,3,3,0,1,1,0,2,3,4,3,6,8,10,13,7,8,7,7,8,5,8,5,4,1,0,0
2022-04-15 13:00:00,2,2,3,4,4,5,5,3,4,2,5,4,0,1,8,13,7,11,9,8,8,10,5,4,5,4,5,3,1,2,3,6,6,7,5,5,2,0,1,0,0,0,4,3,3,4,8,8,8,6,9,8,10,6,6,3,3,2,0,0,0
2022-04-15 14:00:00,1,7,9,10,11,6,6,6,9,8,9,10,11,10,11,8,7,7,6,4,2,4,5,0,2,3,4,4,3,2,1,3,3,4,4,3,3,3,5,4,2,4,3,4,3,6,13,14,14,8,7,5,5,5,1,0,3,0,0,0,0
2022-04-15 15:00:00,2,7,15,16,19,15,20,17,15,13,13,13,14,36,52,52,50,42,33,20,14,15,8,4,6,4,4,8,6,6,3,4,2,6,3,1,3,0,4,0,2,3,7,7,8,8,21,21,21,21,19,7,10,8,7,6,4,3,2,1,0
2022-04-15 16:00:00,2,9,11,11,14,0,13,11,10,7,9,10,11,15,19,23,23,15,12,12,10,9,4,2,4,2,5,3,9,0,2,4,4,10,8,6,6,4,5,2,1,0,5,2,6,9,9,11,12,6,5,4,15,9,10,7,2,0,1,0,0
2022-04-15 17:00:00,2,6,10,11,13,13,16,15,15,14,16,15,12,15,17,20,17,16,11,8,7,9,3,3,5,3,7,14,12,13,9,13,12,13,8,4,3,0,0,0,3,4,8,9,10,13,15,15,17,12,17,16,16,17,16,11,10,5,3,2,0
2022-04-15 18:00:00,4,5,6,3,8,5,9,15,21,20,20,22,6,21,16,32,27,19,8,7,7,10,6,3,3,3,7,8,8,9,11,12,17,20,15,9,9,7,7,6,4,9,16,18,17,17,15,12,9,7,21,21,20,23,24,23,20,20,10,3,0
2022-04-15 19:00:00,2,3,5,4,5,8,3,4,8,7,8,3,0,9,8,13,13,7,5,4,4,5,6,2,2,1,5,9,9,9,17,20,21,28,9,3,2,1,2,0,3,4,10,11,10,11,9,7,7,6,28,27,25,23,27,25,16,12,5,3,0
2022-04-15 20:00:00,2,4,4,2,0,2,3,0,4,0,2,5,5,6,8,14,14,11,10,10,8,6,3,3,4,2,5,10,6,5,7,8,7,6,5,3,1,0,1,0,4,3,5,4,5,10,9,8,11,9,9,8,11,13,14,11,6,1,0,1,0
2022-04-15 21:00:00,1,1,2,2,2,0,3,4,3,2,4,5,0,6,8,14,12,9,8,6,5,3,1,2,0,3,8,8,5,5,2,4,3,5,4,4,3,0,0,0,0,2,3,0,1,7,10,8,8,6,6,7,9,10,11,7,7,6,5,1,0
2022-04-15 22:00:00,1,1,0,0,3,0,4,7,8,7,8,7,8,9,15,15,13,12,8,8,6,5,4,3,0,2,2,2,1,2,4,6,5,10,5,3,3,2,0,0,3,0,6,4,5,8,14,11,11,9,8,0,16,16,16,15,13,12,8,1,0
2022-04-15 23:00:00,0,1,2,1,1,0,1,2,3,3,4,5,0,6,6,16,16,9,7,7,5,4,3,2,0,0,0,2,0,1,5,6,8,10,5,6,3,3,2,0,0,2,4,3,0,3,4,3,3,1,4,3,9,8,8,7,4,1,1,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
