Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_구로1동우체국,11_구일우성아파트,12_가산디지털단지역입구,13_디지털단지오거리.가산파출소,14_디지털단지오거리,15_가산초등학교,16_모두의학교.금천문화예술정보학교,17_관악구보훈회관.신림푸르지오,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신림역,22_서원동승리교앞,23_서원동문화교앞,24_서림동주민센터.신화단지,25_삼성동시장,26_대학동고시촌입구,27_서울산업정보학교.삼성교,28_관악산입구.관악아트홀.중앙도서관,29_서울대학교,30_서울대학교치과병원.동물병원,31_서울여상.서울문영여중고앞,32_관악구청,33_서울대입구역,34_봉천사거리,35_낙성대동,36_낙성대입구,37_인헌중고.서울미술고,38_예술인마을.사당초등학교,39_남서울농협남현동지점,40_사당역4번출구,41_사당역,42_사당역9번출구앞,43_사당1동관악시장앞,44_예술인마을,45_서울미술고.인헌중고,46_낙성대입구,47_행운동주민센터,48_관악구청,49_관악경찰서.관악소방서,50_서울여상.서울문영여중고앞,51_서울대학교치과병원.동물병원,52_서울대학교,53_신림중.삼성고.관악아트홀.도서관,54_서울산업정보학교.삼성교,55_신성초등학교,56_영광메디컬센터,57_쑥고개입구,58_서원동문화교앞,59_신림사거리,60_신림사거리.신림역,61_남부초등학교,62_호림박물관,63_난곡입구,64_관악구보훈회관.신림푸르지오,65_천주교성령봉사회관.등불교회,66_KT구로지사,67_삼부르네상스.효성아파트,68_가리봉파출소,69_디지털단지오거리,70_구일우성아파트,71_구로1동우체국,72_구일우성아파트,73_디지털단지입구,74_디지털3단지.롯데정보통신,75_디지털3단지.영창실업,76_가산디지털단지역,77_디지털3단지.한일합섬,78_디지털3단지운동장,79_한일유앤아이아파트,80_가산동종점
2022-03-08 07:00:00,6,8,11,3,9,18,21,5,17,29,30,15,15,18,19,21,25,28,29,27,14,13,15,17,18,22,34,38,37,33,27,18,12,12,12,11,9,16,13,2,6,14,15,21,25,29,31,28,26,11,6,10,7,13,22,42,54,53,26,25,22,17,24,17,22,23,15,12,10,10,14,15,20,18,12,1,0,0,0,0
2022-03-08 08:00:00,3,1,1,4,3,40,36,7,8,30,31,25,25,25,30,34,42,43,43,38,15,16,18,22,30,35,36,38,33,36,34,27,16,13,14,11,12,15,13,0,6,17,18,26,25,32,30,26,23,19,15,13,10,13,24,25,44,50,21,30,34,36,35,39,37,36,32,26,24,20,23,22,19,15,8,5,3,0,1,0
2022-03-08 09:00:00,2,3,4,3,3,12,14,4,5,9,10,10,10,10,12,15,17,16,20,26,10,11,14,18,18,19,27,26,24,23,20,16,12,11,12,9,10,10,9,1,4,8,9,10,11,10,11,28,26,25,18,16,14,13,10,12,20,21,15,17,19,19,18,20,18,21,18,9,5,8,9,0,10,6,6,4,2,1,0,0
2022-03-08 10:00:00,1,0,0,0,0,2,2,2,3,9,0,6,7,4,6,6,6,9,8,10,11,12,14,13,16,18,18,20,18,19,18,15,14,14,11,7,5,10,9,1,3,5,7,8,7,8,10,12,11,10,9,6,8,5,10,11,14,15,10,10,7,7,7,7,8,10,7,7,6,6,7,5,8,6,7,3,0,0,2,0
2022-03-08 11:00:00,2,2,0,0,1,3,4,4,2,4,5,4,4,4,4,7,8,9,6,8,8,8,7,6,8,15,19,22,23,24,23,20,15,16,14,15,14,11,10,0,4,7,8,7,9,10,11,13,11,10,8,7,6,8,8,8,15,16,10,10,10,8,6,5,5,6,5,3,4,5,7,4,6,5,4,1,0,0,0,0
2022-03-08 12:00:00,1,0,2,3,2,4,6,5,4,4,5,6,4,6,2,6,10,11,14,8,12,11,10,10,9,13,19,17,18,16,41,44,39,41,38,27,8,8,7,0,8,11,13,12,14,13,13,13,9,12,11,9,7,6,11,13,15,13,7,11,10,1,9,10,9,8,9,8,6,4,3,2,2,3,1,2,0,1,0,0
2022-03-08 13:00:00,1,1,1,2,0,3,4,4,4,6,7,8,3,6,7,8,9,8,9,9,10,10,10,10,11,12,16,17,16,16,15,16,17,13,12,26,22,15,9,0,3,7,11,10,18,20,21,19,18,17,15,12,11,9,9,10,14,17,13,10,9,9,6,6,6,6,5,8,4,4,5,0,2,3,3,1,1,0,0,0
2022-03-08 14:00:00,0,1,0,2,1,6,5,6,5,7,8,9,8,11,8,9,9,8,9,8,5,7,8,7,12,12,14,16,17,16,15,16,13,8,13,10,10,6,8,2,3,8,9,9,9,11,12,15,15,15,14,16,16,13,12,13,14,15,11,11,11,10,7,7,6,5,3,3,3,5,4,0,5,0,4,1,0,0,0,0
2022-03-08 15:00:00,2,1,1,1,3,5,6,7,6,5,0,9,9,8,9,8,10,11,8,9,10,12,13,12,9,10,13,15,21,22,21,18,11,12,11,10,10,8,5,1,4,11,11,7,13,21,22,27,28,16,16,15,15,17,18,16,16,14,7,11,10,9,7,7,3,8,6,4,3,2,3,2,0,2,3,0,0,0,0,0
2022-03-08 16:00:00,1,0,0,1,1,5,9,10,9,9,6,11,9,12,14,12,12,15,16,17,13,15,14,10,11,15,28,33,34,36,39,35,28,22,21,21,18,20,14,1,6,9,13,13,15,21,19,24,16,25,15,18,22,22,19,29,31,34,20,22,21,20,19,17,15,13,14,9,8,3,5,3,4,6,3,2,0,1,0,0
2022-03-08 17:00:00,2,4,7,2,9,14,15,17,11,14,14,17,22,24,26,24,25,24,25,27,21,21,21,18,15,14,22,23,42,43,43,39,28,21,22,19,18,17,13,1,5,14,17,14,20,23,24,29,28,22,26,25,28,20,23,25,24,17,14,25,23,21,19,14,12,9,8,4,9,8,8,7,6,6,5,3,3,1,1,0
2022-03-08 18:00:00,0,3,5,14,19,15,19,24,21,20,27,37,44,49,49,42,39,35,36,33,26,27,25,20,18,19,34,38,54,59,31,46,29,22,17,17,14,13,10,0,10,29,26,17,18,27,27,30,28,16,17,28,26,26,35,38,41,35,16,31,26,22,20,19,17,14,12,10,10,6,3,5,7,20,16,3,0,1,0,0
2022-03-08 19:00:00,3,1,2,5,3,15,16,18,11,12,13,14,19,23,28,27,24,23,21,18,24,22,19,17,17,10,15,13,23,26,26,23,17,16,13,10,9,7,6,2,13,22,23,17,16,20,18,32,31,28,27,25,24,22,22,20,17,11,10,35,29,26,21,18,13,20,15,15,12,5,4,7,0,8,7,2,2,1,1,0
2022-03-08 20:00:00,1,2,3,4,4,9,12,14,9,8,9,9,14,11,15,12,13,11,13,15,17,19,18,16,12,10,10,10,17,19,18,12,10,11,6,6,7,5,4,2,17,20,21,23,24,25,27,31,22,0,23,32,29,19,13,11,13,11,10,16,13,12,11,9,10,7,5,3,5,4,1,3,2,5,4,3,0,2,0,0
2022-03-08 21:00:00,0,0,2,1,4,9,13,13,10,8,9,14,8,15,17,16,14,13,15,7,10,11,10,9,8,10,13,5,15,17,0,17,12,10,10,9,8,6,5,0,7,13,17,16,17,18,18,22,22,17,0,19,21,17,10,8,7,6,6,15,12,12,9,8,5,5,7,5,5,4,3,2,0,0,1,5,0,0,2,0
2022-03-08 22:00:00,1,0,2,3,1,4,6,6,5,5,0,6,7,8,7,6,8,10,7,11,11,12,11,8,8,18,19,0,11,20,21,18,16,13,12,11,9,8,6,1,5,24,25,23,26,33,32,31,30,0,19,26,23,18,12,11,6,9,9,15,12,10,9,7,8,8,7,6,4,2,2,3,4,0,2,3,1,0,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,3,4,0,9,12,12,10,8,14,17,7,6,7,15,11,7,9,10,11,11,8,4,1,6,21,24,14,14,14,15,21,31,30,0,14,27,21,12,10,8,6,9,7,10,11,8,7,4,9,5,3,3,3,1,0,1,1,0,2,0,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,1,0,3,2,2,0,0,2,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,1,0,1,0,3,0,2,3,4,1,2,0,3,0,3,5,2,10,12,14,14,17,0,16,0,0,13,6,7,5,0,4,3,3,0,5,6,7,9,3,3,4,3,0,0,0,0,3,1,4,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,2,0,1,0,4,4,2,5,0,5,5,7,1,6,7,2,1,3,2,4,7,9,9,8,0,6,7,3,5,6,1,6,4,3,0,2,5,5,6,5,0,7,4,0,0,1,0,1,4,6,7,8,8,7,10,9,5,8,8,6,5,4,2,2,3,5,0,0,1,3,1,0,0,0,0
2022-03-09 07:00:00,1,0,2,0,1,1,2,0,3,5,4,4,4,5,4,5,9,10,9,10,8,7,6,7,8,9,11,13,0,0,12,11,7,6,5,4,5,5,4,0,8,3,3,4,10,11,12,12,11,0,0,9,8,6,6,8,9,10,7,10,10,6,5,8,7,5,6,4,2,3,0,1,1,2,0,1,0,0,0,0
2022-03-09 08:00:00,1,0,0,0,3,1,0,2,1,6,7,6,5,7,7,9,10,12,14,14,12,11,10,12,12,11,13,12,13,15,12,11,3,5,6,5,4,5,6,0,3,8,7,9,11,14,9,12,12,6,5,0,8,5,7,11,17,17,11,9,9,10,8,8,7,8,5,4,0,6,0,6,4,3,3,0,0,0,0,0
2022-03-09 09:00:00,1,0,2,2,0,2,0,2,4,7,7,10,9,9,12,13,18,20,21,23,22,11,24,25,24,28,26,21,20,0,19,17,13,11,10,9,11,4,10,1,3,4,8,5,9,12,11,8,6,7,3,4,5,5,6,9,11,14,11,10,10,11,10,8,9,10,9,9,6,0,5,0,4,2,3,0,0,0,0,0
2022-03-09 10:00:00,1,0,0,0,0,1,1,0,3,7,6,10,8,3,11,12,11,16,20,20,15,10,16,17,20,22,21,15,12,14,13,15,12,9,10,7,8,8,5,1,3,4,8,11,13,8,13,13,12,10,11,7,14,9,12,13,17,20,14,17,15,13,12,13,10,9,7,6,3,5,5,0,6,0,3,1,0,0,0,0
2022-03-09 11:00:00,0,0,0,0,0,2,6,0,6,8,9,10,11,10,11,14,12,14,12,14,11,8,9,12,14,25,29,34,26,32,25,21,15,14,13,13,10,10,6,0,5,9,11,12,13,14,12,13,13,0,11,12,11,11,15,18,21,22,13,12,11,11,11,11,10,10,9,7,8,6,8,9,8,7,5,1,0,0,0,0
2022-03-09 12:00:00,0,1,0,0,0,1,2,1,3,7,7,9,10,9,10,13,19,22,22,17,15,14,18,17,20,19,23,22,24,0,24,20,16,19,14,15,12,19,16,0,4,7,8,13,15,16,16,21,20,19,19,19,23,19,25,26,29,31,13,11,10,9,10,9,6,5,3,2,3,3,5,0,0,3,5,4,1,0,0,0
2022-03-09 13:00:00,3,2,3,4,3,3,0,0,1,7,8,6,5,6,7,12,15,19,19,22,14,13,12,10,11,27,34,38,39,37,35,23,13,13,12,15,16,15,10,0,7,13,14,4,14,19,19,33,14,32,14,21,13,14,17,18,16,17,15,11,10,0,10,9,7,9,8,6,5,6,8,7,5,2,3,3,2,1,0,0
2022-03-09 14:00:00,0,1,0,0,0,3,3,0,2,9,11,7,12,5,9,10,12,13,16,16,13,18,21,14,17,17,20,31,33,34,34,28,26,23,21,18,10,10,7,0,3,10,14,14,18,17,15,16,13,9,12,15,23,21,30,33,32,31,22,18,14,15,16,14,12,15,15,11,7,6,3,5,4,0,3,0,0,0,0,0
2022-03-09 15:00:00,1,4,5,1,6,5,6,6,5,5,6,6,11,7,10,14,15,14,15,17,9,9,9,11,12,19,22,29,32,33,32,27,26,28,15,22,16,17,12,0,5,10,13,14,19,23,27,22,19,23,10,26,17,19,24,26,31,29,21,21,11,18,11,12,11,8,10,6,5,2,6,6,2,0,4,3,0,0,0,0
2022-03-09 16:00:00,0,1,0,0,3,5,7,7,7,12,8,14,13,16,19,18,15,19,21,21,20,19,17,18,18,20,26,35,37,31,36,33,24,22,20,23,19,24,14,1,7,13,14,12,9,12,15,25,13,0,11,24,28,24,23,21,20,19,17,25,19,16,14,11,10,10,7,6,4,4,6,4,2,0,1,3,0,0,0,0
2022-03-09 17:00:00,0,1,2,4,0,6,8,7,7,5,6,8,11,10,12,19,12,18,18,18,21,21,21,19,16,19,29,34,38,39,30,26,16,15,13,11,11,10,7,1,5,14,17,19,19,22,26,34,33,15,28,25,26,26,20,21,24,26,21,16,15,13,10,10,8,9,8,7,5,7,5,0,2,0,1,9,0,5,0,0
2022-03-09 18:00:00,1,0,1,2,1,4,5,6,7,7,5,8,10,14,18,20,19,23,23,22,22,24,19,16,13,17,21,19,26,24,23,27,15,16,16,15,13,13,10,0,6,16,16,13,12,12,18,22,23,24,17,23,21,16,19,20,16,20,15,19,20,19,15,13,15,11,9,5,7,5,0,4,0,6,2,4,2,0,0,0
2022-03-09 19:00:00,1,0,0,2,2,4,2,3,4,5,0,7,6,4,7,7,9,8,9,8,13,12,19,14,10,12,13,14,16,0,0,12,14,14,15,11,12,10,5,0,5,16,16,16,14,19,20,19,13,0,0,17,15,13,13,14,16,18,15,17,16,15,13,11,3,9,7,6,7,3,4,0,3,0,0,1,0,0,0,0
2022-03-09 20:00:00,1,0,0,0,1,3,4,5,5,4,5,6,8,6,8,8,10,9,8,9,11,13,11,11,10,9,14,9,15,17,15,14,11,12,8,9,8,6,5,0,5,8,11,11,14,17,21,19,18,0,0,19,18,13,11,10,10,11,10,12,10,11,8,7,9,6,8,4,7,2,4,0,3,2,1,2,0,0,1,0
2022-03-09 21:00:00,1,2,2,1,4,5,7,0,7,7,2,7,3,9,6,8,9,7,0,8,9,9,8,6,5,7,7,0,9,0,0,9,7,8,9,10,8,6,4,0,10,19,19,15,17,24,24,21,20,12,20,20,20,15,10,9,10,13,9,15,13,11,7,7,9,9,7,6,4,2,2,0,0,3,2,1,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,1,3,4,6,5,5,0,7,0,7,6,8,9,8,9,0,8,0,7,6,7,11,17,0,18,18,17,12,14,13,12,10,9,7,4,0,6,14,16,15,14,24,26,28,27,0,0,26,22,19,22,20,14,14,12,13,12,10,7,11,10,8,5,2,3,1,1,1,0,0,0,2,0,0,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,4,5,6,11,10,8,9,7,9,11,2,12,0,13,9,6,8,6,6,6,5,2,1,5,15,16,13,14,18,19,15,16,0,25,24,22,17,11,7,6,6,8,17,17,16,11,10,9,8,7,4,5,3,2,1,0,0,0,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,1,2,6,6,6,6,5,6,9,10,12,13,16,17,18,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,2,0,1,1,0,0,2,4,5,4,4,5,6,7,6,8,0,4,9,10,11,27,25,32,34,32,13,31,9,22,17,19,5,19,21,18,15,0,3,9,10,11,11,0,10,9,0,1,0,0,7,6,3,4,6,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,3,0,0,0,0,3,3,1,2,6,7,6,8,9,8,7,6,5,8,8,7,4,6,5,9,10,11,9,0,8,6,9,7,6,7,5,8,11,10,0,3,6,9,12,7,3,8,7,5,6,5,0,7,5,7,11,12,15,10,10,6,4,11,12,13,12,9,9,8,10,13,13,16,14,12,2,0,0,0,0
2022-03-10 07:00:00,6,2,4,7,6,9,8,5,10,20,23,17,16,18,23,25,28,27,29,28,19,12,15,16,21,30,39,42,30,35,28,22,19,17,15,14,17,21,20,0,5,9,16,17,22,28,30,30,26,14,12,10,9,10,16,20,32,35,30,22,23,15,25,28,20,19,16,10,7,7,11,12,20,19,14,4,2,0,1,0
2022-03-10 08:00:00,5,6,0,3,5,18,18,2,4,19,20,21,16,17,17,24,26,29,31,41,20,17,18,18,28,33,43,47,45,42,39,29,21,20,19,15,14,17,19,0,4,10,16,19,29,33,31,31,28,24,22,20,16,11,16,27,36,42,24,31,31,29,35,36,36,34,24,21,19,17,20,16,15,13,10,3,1,0,0,0
2022-03-10 09:00:00,2,0,3,1,2,12,11,2,6,15,5,14,12,11,13,17,16,14,9,37,9,4,10,17,22,26,27,26,23,23,20,15,14,16,14,9,7,7,7,0,4,10,12,14,15,18,19,23,20,17,15,14,12,10,12,17,31,41,20,18,21,21,23,25,26,26,22,15,12,9,9,7,11,8,7,2,1,0,0,0
2022-03-10 10:00:00,1,0,1,3,0,2,2,4,6,8,0,8,5,6,0,4,6,6,7,9,6,7,7,8,10,13,17,17,16,17,16,14,12,13,12,10,8,7,6,0,3,6,8,7,6,7,10,13,11,11,7,4,10,9,8,10,18,20,9,11,10,8,7,7,2,6,5,3,3,2,6,4,9,7,7,1,0,0,0,0
2022-03-10 11:00:00,0,2,3,3,3,6,4,5,4,4,0,6,5,0,7,8,5,7,2,5,8,4,6,8,9,11,13,14,15,15,14,13,11,9,10,10,8,10,6,0,4,7,9,10,13,16,18,16,15,12,13,11,8,7,12,13,15,14,9,6,5,2,6,5,3,5,5,3,6,5,4,3,4,2,2,1,0,0,0,0
2022-03-10 12:00:00,0,1,0,1,1,3,4,3,2,6,4,5,3,6,8,10,10,9,10,11,9,10,9,7,10,17,20,21,22,16,16,13,11,10,8,9,12,11,8,1,8,11,13,14,17,20,18,14,8,13,13,12,12,10,12,12,12,10,8,8,5,8,3,7,8,5,7,2,6,4,4,3,5,0,1,2,0,0,1,0
2022-03-10 13:00:00,0,1,3,5,0,3,6,6,7,8,9,8,2,6,7,5,6,7,6,9,6,8,5,10,11,13,17,19,19,20,32,31,28,23,23,20,13,11,8,0,5,7,12,11,10,13,14,22,20,19,18,17,16,12,16,14,14,13,12,13,9,7,7,7,9,6,11,10,5,2,4,5,6,5,3,1,0,0,0,0
2022-03-10 14:00:00,0,1,1,2,3,5,6,6,4,6,7,5,6,10,10,11,12,14,15,14,7,6,6,7,10,10,15,16,22,26,25,19,18,16,14,14,12,9,5,0,2,10,8,9,12,13,15,15,17,14,11,14,10,8,22,25,28,30,12,8,5,4,7,6,1,3,5,1,2,4,3,5,3,3,3,1,0,0,0,0
2022-03-10 15:00:00,2,0,2,2,3,3,5,6,4,6,4,8,10,11,12,11,12,12,11,13,9,7,8,8,8,12,14,16,32,33,31,24,19,17,15,10,9,8,6,1,5,11,12,10,12,13,15,19,17,11,19,20,17,17,13,13,12,14,12,14,12,12,11,10,4,7,6,6,5,4,5,0,4,6,4,2,1,0,0,0
2022-03-10 16:00:00,1,0,1,2,2,6,7,9,8,13,14,13,17,17,16,11,11,11,15,14,16,15,12,14,10,14,23,28,28,33,43,36,23,22,22,19,16,14,13,2,7,14,17,16,13,16,20,26,21,30,29,30,32,46,39,40,18,39,32,22,16,13,14,11,8,12,13,7,6,6,5,2,4,5,3,1,0,0,0,0
2022-03-10 17:00:00,1,2,2,3,8,10,14,17,14,14,17,19,19,22,27,24,27,22,20,20,17,14,16,14,11,16,21,22,31,43,37,28,20,18,18,18,18,12,9,1,8,22,24,21,23,25,27,22,21,21,20,19,21,16,17,20,20,21,17,27,23,19,11,16,11,6,7,9,6,3,4,3,6,8,7,3,2,1,0,0
2022-03-10 18:00:00,2,3,2,7,11,13,17,22,19,20,17,26,29,29,29,29,28,27,26,28,33,36,32,21,19,16,18,22,41,44,46,40,18,19,17,13,11,9,9,1,13,29,28,22,21,21,20,44,45,0,35,44,39,27,21,20,22,24,14,39,37,32,23,18,14,10,9,11,11,6,2,3,2,11,12,4,3,1,0,0
2022-03-10 19:00:00,2,3,5,8,9,13,15,15,13,9,10,15,20,19,21,20,21,19,17,20,18,20,16,15,9,6,10,11,17,20,16,19,11,12,11,8,8,8,5,1,10,20,19,16,16,17,18,41,39,0,37,36,32,19,11,9,10,9,7,20,21,21,17,12,11,9,9,8,8,4,5,4,1,4,4,6,0,4,2,0
2022-03-10 20:00:00,0,1,3,3,4,7,10,14,10,9,6,12,13,15,19,20,13,17,12,15,14,16,15,14,9,8,10,10,15,16,9,11,11,10,7,9,8,3,6,0,4,14,19,17,18,22,25,26,28,18,0,19,26,14,12,9,13,13,10,13,10,9,7,7,4,9,8,2,8,6,4,1,3,1,2,3,2,0,0,0
2022-03-10 21:00:00,0,0,3,1,4,8,10,13,11,10,11,12,16,14,16,15,15,17,16,9,20,18,12,12,9,12,10,7,18,14,15,16,12,11,7,8,6,6,3,0,8,16,14,14,15,20,19,17,16,18,17,17,15,13,12,10,9,10,7,16,15,14,14,10,7,7,4,2,4,2,2,0,2,1,1,3,0,0,2,0
2022-03-10 22:00:00,0,0,1,1,3,7,9,4,7,6,0,7,6,7,6,6,5,7,9,10,11,14,14,12,10,17,18,17,19,20,16,19,18,14,15,14,11,9,9,1,5,19,18,13,12,18,20,25,24,0,25,24,23,16,13,8,7,5,6,14,11,3,10,7,5,9,7,3,5,3,2,2,0,0,0,7,6,0,3,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,4,0,5,7,7,12,13,12,10,7,4,7,3,7,2,4,7,6,5,4,7,4,2,2,0,5,10,16,11,16,16,18,19,18,17,0,16,15,10,9,9,7,6,4,8,7,6,5,6,2,7,8,2,6,4,2,0,1,0,0,1,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,1,2,5,5,4,0,2,3,7,6,9,10,11,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,0,0,1,1,0,1,3,4,4,2,5,6,8,10,11,12,12,14,14,29,30,31,32,34,32,12,31,0,26,16,16,3,15,16,14,15,0,3,6,7,8,7,8,0,0,7,6,4,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,4,0,0,0,0,2,0,2,4,10,5,8,7,8,10,9,9,11,12,13,6,0,6,6,6,10,14,14,10,13,12,11,6,5,5,7,6,11,10,0,4,4,6,6,6,7,9,7,0,5,3,0,3,4,5,7,9,14,12,14,14,12,14,15,14,16,15,13,8,8,14,15,16,14,9,2,1,0,0,0
2022-03-11 07:00:00,4,4,5,5,0,12,14,4,13,21,24,23,12,14,16,15,18,17,19,18,11,11,16,18,21,26,33,37,36,34,28,24,16,15,14,11,16,24,20,0,2,11,12,16,22,27,28,26,21,9,8,3,10,11,19,21,32,39,19,30,31,19,21,22,22,21,20,16,14,12,16,11,16,15,9,2,1,0,0,0
2022-03-11 08:00:00,4,0,2,3,3,23,25,4,6,20,22,21,18,25,26,25,25,25,28,31,15,14,14,17,24,30,47,45,42,40,36,28,20,16,17,15,15,14,12,1,5,14,14,13,20,22,27,27,29,25,22,21,19,14,14,22,35,42,25,29,29,33,30,31,33,33,27,24,19,17,18,20,20,17,10,6,2,1,0,0
2022-03-11 09:00:00,2,1,2,0,3,7,12,3,5,13,0,12,12,15,17,18,19,26,28,31,11,7,12,13,14,19,22,21,20,14,18,16,13,12,13,15,12,13,13,2,7,11,16,15,16,15,18,19,17,16,13,11,9,13,21,20,25,27,19,18,18,20,22,24,23,23,17,13,8,7,8,10,9,7,5,2,1,0,0,0
