Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_MBC,5_SBS.YTN,6_공항철도디지털미디어시티역,7_디지털미디어시티역,8_청구아파트.참누리아파트,9_중동현대아파트,10_가좌행복주택.건영월드컵아파트,11_가좌역,12_월드컵아이파크,13_성산2교,14_성미약수터,15_경성중고.홍대부속여중고입구,16_성서초등학교,17_망원시장.망원동월드컵시장입구,18_기업은행서교동지점(최규하대통령가옥),19_성산초등학교입구,20_마포한강푸르지오,21_합정역,22_서울화력발전소입구,23_상수역,24_서강초등학교,25_광흥창역,26_신수중학교,27_한국출판콘텐츠센터,28_신석초등학교,29_용강동주민센터,30_마포대교입구,31_마포역,32_공덕역,33_아현동주민센터,34_마포경찰서,35_아현초등학교,36_아현동가구단지,37_종근당.충정로역,38_한국경제신문사.서소문역사공원,39_서울역버스환승센터,40_남대문시장.회현역,41_남대문시장.회현역,42_한국경제신문사.서소문역사공원,43_충정로역2호선,44_아현초등학교,45_마포경찰서,46_아현동주민센터,47_공덕역,48_마포역,49_용강동입구,50_용강동주민센터,51_신석초등학교,52_래미안웰스트림아파트,53_신수중학교,54_광흥창역,55_서강초등학교,56_상수역,57_서울화력발전소입구,58_합정역,59_메세나폴리스,60_성산초등학교입구,61_기업은행서교동지점(최규하대통령가옥),62_망원시장.망원동월드컵시장입구,63_성서초등학교,64_경성중고.홍대부속여중고입구,65_성미약수터,66_성산2교,67_월드컵아이파크,68_가좌역1번출구,69_가좌행복주택.건영월드컵아파트,70_중동현대아파트,71_청구아파트.참누리아파트,72_디지털미디어시티역,73_공항철도디지털미디어시티역,74_SBS.YTN,75_MBC,76_DMC첨단산업센터,77_덕은교.은평차고지앞,78_은평공영차고지(가상)
2022-03-08 09:00:00,0,1,2,3,3,4,2,0,6,7,8,9,10,8,10,11,13,15,8,14,14,11,8,8,8,9,11,10,12,9,10,8,10,12,8,6,11,8,5,0,0,0,0,5,6,6,4,3,5,5,4,5,4,4,5,4,4,4,4,0,5,7,6,5,5,0,4,8,8,11,11,17,31,27,15,1,0,0
2022-03-08 10:00:00,1,1,4,5,0,5,5,0,7,5,6,7,6,8,9,8,6,7,5,0,8,7,6,0,2,5,3,6,6,4,7,3,3,8,10,9,8,7,8,1,3,1,0,1,2,3,3,7,5,6,1,7,7,0,11,4,10,8,5,3,0,2,0,0,1,1,0,2,0,3,1,0,6,4,1,0,0,0
2022-03-08 11:00:00,0,1,1,4,5,4,2,2,1,0,0,1,5,6,6,7,5,0,4,8,8,5,3,4,4,3,6,7,9,9,7,6,8,12,10,9,10,11,7,0,2,0,2,4,3,3,2,3,4,4,6,0,3,3,4,6,8,7,9,8,7,6,5,6,7,9,8,8,6,10,7,2,8,5,2,0,0,0
2022-03-08 12:00:00,1,2,4,5,3,3,5,3,1,3,4,4,7,7,8,6,10,11,10,10,10,11,10,5,10,10,14,13,7,11,14,12,5,11,11,14,13,2,10,0,2,2,3,4,6,5,4,3,1,0,5,7,8,9,11,11,12,6,3,0,4,4,5,4,3,3,0,5,5,3,0,6,6,5,2,1,0,0
2022-03-08 13:00:00,0,0,2,2,3,2,3,1,2,0,2,0,6,7,9,10,9,8,7,9,9,8,6,6,5,6,6,7,5,4,6,5,7,7,5,0,11,0,11,1,8,8,9,7,10,12,11,9,8,6,8,5,7,8,8,7,6,7,8,3,8,5,5,2,3,0,4,0,5,7,0,7,9,8,1,0,0,0
2022-03-08 14:00:00,1,3,2,10,11,7,8,7,7,6,4,0,6,7,8,10,9,9,8,11,9,8,8,3,5,6,5,5,6,5,4,2,2,4,6,8,10,9,4,1,4,6,7,6,7,8,3,9,4,10,10,9,12,11,8,10,11,11,14,12,10,11,10,10,8,4,3,7,5,4,5,4,3,2,2,0,0,0
2022-03-08 15:00:00,1,0,5,8,4,6,3,5,5,0,0,6,3,9,4,10,11,14,13,13,15,16,16,14,14,11,13,12,8,6,4,7,8,9,8,7,0,8,2,0,6,0,7,9,8,8,9,13,15,14,15,15,16,14,9,0,5,7,9,8,11,10,9,6,8,6,5,4,6,4,3,4,6,4,1,3,0,0
2022-03-08 16:00:00,1,2,4,8,12,10,5,4,5,7,7,8,4,10,14,20,16,18,17,13,7,7,8,8,6,5,3,4,3,3,4,0,0,0,8,7,4,3,3,1,9,8,8,7,8,9,10,12,11,11,9,11,11,10,9,13,14,14,12,10,11,12,12,13,13,12,0,12,11,10,8,6,11,9,8,6,4,0
2022-03-08 17:00:00,1,0,26,36,37,15,10,7,5,3,5,3,5,9,13,13,12,15,12,12,14,11,9,7,6,8,8,6,6,5,7,8,13,9,8,6,3,6,3,2,9,11,11,13,14,14,15,17,17,11,13,15,17,15,14,13,15,10,12,12,8,9,6,8,7,0,7,8,2,10,4,3,9,7,7,3,5,0
2022-03-08 18:00:00,0,0,21,42,36,27,17,15,11,10,9,9,15,19,22,25,29,27,24,19,21,18,17,17,16,13,7,8,7,6,3,5,6,7,4,4,7,8,2,0,6,10,13,17,18,13,18,18,15,18,17,15,16,25,23,23,21,16,21,0,20,20,21,17,13,12,13,12,12,13,5,10,9,5,4,3,0,0
2022-03-08 19:00:00,0,0,35,56,51,25,9,8,6,7,5,0,0,6,6,0,9,5,8,11,6,8,7,7,10,9,6,3,8,6,7,4,6,6,7,5,5,0,2,0,7,8,7,8,8,9,11,9,10,12,17,18,6,19,0,11,4,7,17,16,16,13,10,8,10,8,9,8,7,0,2,3,1,2,0,0,0,0
2022-03-08 20:00:00,0,0,9,15,15,6,6,4,3,1,0,0,9,6,7,8,6,8,4,10,9,10,10,7,6,8,5,4,0,2,3,4,5,5,5,4,0,3,1,0,7,7,3,0,7,5,0,8,9,9,10,10,11,12,11,5,6,4,8,9,10,7,9,7,5,4,1,7,5,5,0,6,12,9,7,0,5,0
2022-03-08 21:00:00,0,0,2,8,9,8,6,0,0,3,4,0,1,5,2,4,7,6,0,4,11,11,10,8,6,7,4,3,2,2,1,4,2,6,4,4,3,5,1,0,0,0,1,1,3,6,0,10,10,9,5,0,6,6,5,7,6,4,8,7,4,8,8,7,7,6,0,3,5,0,5,6,5,6,4,2,2,0
2022-03-08 22:00:00,0,0,9,1,1,5,4,3,4,0,0,0,0,3,0,0,3,4,0,0,7,9,8,7,5,7,5,4,4,0,1,5,2,1,0,0,0,1,0,0,1,0,0,1,1,0,2,3,4,6,3,5,6,0,4,5,7,6,11,10,7,8,6,7,8,9,8,8,3,6,4,2,2,0,1,0,1,0
2022-03-08 23:00:00,0,0,0,2,0,2,1,0,1,2,0,0,0,0,0,0,2,3,4,0,5,4,7,0,0,7,6,3,1,1,2,3,2,1,0,0,0,0,1,0,0,2,3,2,1,0,2,0,0,1,0,2,0,0,0,6,10,14,20,1,19,18,14,10,8,8,0,9,8,6,5,6,5,0,4,0,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,2,3,4,3,4,0,3,2,0,4,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,2,0,3,0,4,5,0,5,0,4,5,5,0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,2,0,0,3,2,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-09 07:00:00,0,1,0,1,0,0,1,0,0,1,0,0,2,3,0,0,1,0,0,0,2,0,1,2,1,0,2,3,0,0,3,3,2,3,0,1,4,3,2,0,1,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,1,2,3,0,1,0,0,0
2022-03-09 08:00:00,0,0,0,2,3,1,0,0,0,0,0,0,0,2,0,0,4,0,3,3,2,3,0,0,0,6,7,6,4,0,7,10,9,2,0,3,8,2,5,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,5,4,3,2,0,0,3,2,2,1,2,0,1,3,5,3,4,2,0,1,0,0,0
2022-03-09 09:00:00,2,0,3,4,0,0,2,3,0,0,0,1,2,3,0,2,4,5,0,8,9,10,10,0,0,9,9,7,10,0,7,8,8,5,8,9,8,6,5,0,0,0,1,2,3,4,3,2,0,0,0,2,3,6,5,0,0,3,3,2,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0
2022-03-09 10:00:00,0,1,0,1,0,1,2,0,4,3,3,4,6,9,13,11,8,7,0,8,8,6,0,2,1,5,5,4,5,5,9,8,8,9,8,9,9,11,9,0,1,0,3,4,6,0,2,0,0,2,0,6,0,0,8,8,0,4,5,0,4,6,5,4,2,4,3,0,0,0,0,0,1,0,0,0,0,0
2022-03-09 11:00:00,1,2,0,4,0,5,5,0,0,7,0,9,10,9,0,0,7,7,8,8,10,11,10,8,3,7,9,9,8,8,4,7,9,10,11,0,10,0,9,0,4,5,4,3,0,7,9,12,13,12,12,11,13,10,12,15,11,9,6,3,6,5,6,5,0,5,4,3,0,4,0,3,5,3,1,6,1,0
2022-03-09 12:00:00,0,0,1,2,0,4,5,4,5,1,2,0,5,6,0,0,7,0,0,8,8,9,8,10,9,0,0,0,0,0,8,0,10,12,13,12,0,11,5,0,0,0,4,4,3,4,5,5,0,10,9,10,10,10,11,14,0,14,15,12,10,8,6,5,2,3,0,4,3,0,0,4,4,2,2,0,1,0
2022-03-09 13:00:00,0,0,0,3,5,4,4,6,5,6,9,0,11,17,16,8,8,7,5,3,9,11,12,11,10,14,13,12,14,12,10,11,14,14,11,9,0,9,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,5,7,7,5,4,0,3,0,0,4,0,6,4,3,2,0,0,0
2022-03-09 14:00:00,0,0,2,4,9,1,10,9,7,7,3,2,3,4,6,19,19,21,17,11,7,8,5,4,7,7,11,13,12,6,11,9,13,13,10,11,12,0,10,0,9,0,0,0,6,0,7,5,0,8,0,11,13,5,0,10,9,8,11,9,10,9,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
2022-03-09 15:00:00,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,4,6,8,5,6,3,0,0,2,0,1,2,0,1,7,0,9,10,9,10,10,11,8,3,3,10,8,6,8,0,9,11,12,11,9,9,9,8,9,10,9,3,5,0,5,8,7,6,6,5,4,4,4,4,2,1,6,5,1,0,0,0
2022-03-09 16:00:00,0,0,1,2,0,3,2,1,1,6,7,9,10,6,11,12,8,9,10,7,7,9,10,8,0,8,7,7,0,5,2,1,0,0,0,0,0,2,0,0,12,0,11,12,12,10,11,11,12,11,10,10,8,0,0,8,13,9,15,14,17,13,15,13,12,11,0,7,7,5,4,3,3,1,0,0,1,0
2022-03-09 17:00:00,0,1,1,6,8,6,4,5,5,6,8,10,7,9,12,14,17,19,16,13,13,13,11,11,10,9,10,0,12,10,7,6,0,0,0,5,5,4,2,2,10,8,8,10,11,10,6,7,8,7,6,7,8,6,5,4,3,2,6,5,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-09 18:00:00,1,0,1,2,3,5,3,0,3,5,0,0,8,11,12,12,11,12,12,7,17,14,11,11,8,0,4,2,3,1,0,3,5,6,5,3,1,0,0,0,4,5,5,5,11,10,9,9,12,11,9,8,7,7,5,8,11,9,15,12,11,12,10,4,3,2,0,1,0,2,1,2,2,1,0,1,0,0
2022-03-09 19:00:00,0,1,0,1,0,8,10,10,7,5,6,0,0,5,6,7,7,8,10,9,11,13,0,11,0,0,0,8,7,6,4,2,6,4,0,0,3,1,0,0,5,0,1,4,2,0,5,6,9,10,10,11,12,12,0,12,11,10,4,0,3,7,0,2,5,3,1,1,2,0,1,0,5,4,1,0,0,0
2022-03-09 20:00:00,1,0,0,2,1,4,0,0,3,4,5,0,4,3,5,4,5,4,6,3,11,10,4,9,7,8,6,5,4,5,5,5,0,4,3,2,0,0,1,0,3,0,2,0,3,0,2,3,0,0,0,4,3,4,0,7,7,8,13,13,13,16,11,8,10,9,8,7,0,6,4,0,0,1,0,0,3,0
2022-03-09 21:00:00,0,0,2,4,6,6,4,4,3,2,0,0,3,0,1,3,0,5,0,7,12,12,13,0,9,5,0,3,2,4,0,0,5,4,0,0,0,3,2,0,4,5,5,6,6,7,9,11,0,9,7,6,6,5,0,5,7,4,9,0,10,11,10,7,5,2,0,5,4,3,0,5,6,0,2,0,0,0
2022-03-09 22:00:00,0,0,0,1,0,4,5,1,2,2,1,0,1,0,3,2,4,4,0,0,11,8,9,0,0,8,4,2,0,0,3,1,2,2,2,0,1,0,0,0,2,0,3,1,0,3,2,5,6,4,5,0,0,4,0,2,4,2,4,2,0,1,0,2,3,4,0,3,2,0,2,0,4,1,2,0,0,0
2022-03-09 23:00:00,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,3,5,0,7,0,7,13,10,9,7,6,5,3,2,0,1,0,0,3,0,1,0,0,2,1,2,1,0,0,0,0,0,2,1,0,2,0,0,0,1,2,4,0,0,0,5,6,4,7,0,2,5,0,0,4,0,0,0,2,0,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,2,2,0,1,0,0,2,0,0,0,2,1,0,0,2,0,1,8,7,0,10,0,10,11,18,16,15,13,11,11,8,8,7,5,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,0,0,3,0,2,3,2,3,0,2,1,0,1,0,2,2,0,0,1,5,0,4,0,5,4,4,4,4,1,4,5,6,0,3,7,7,6,2,0,0,0,0,0,0,1,0,1,2,2,3,2,0,2,0,3,0,0,3,0,2,3,1,0,0,0,0,4,3,0,0,0,6,5,0,0,0,0
2022-03-10 07:00:00,1,2,3,9,7,7,5,6,10,9,6,4,5,5,6,4,4,0,4,4,6,7,5,7,6,5,13,18,18,14,8,11,10,13,14,3,13,7,7,0,1,0,3,4,6,5,2,0,2,3,4,6,4,7,6,8,8,7,8,8,0,1,1,0,0,0,0,0,1,4,1,3,8,3,1,0,0,0
2022-03-10 08:00:00,0,2,1,4,3,4,4,6,10,7,7,8,5,7,8,10,12,11,13,12,13,13,14,12,6,13,11,13,15,12,15,14,16,19,20,20,22,18,9,1,4,3,5,9,7,7,1,5,5,5,3,9,15,12,11,10,7,4,5,4,0,5,6,8,10,12,13,13,17,22,19,24,33,28,15,0,0,0
2022-03-10 09:00:00,0,1,2,7,6,4,5,2,6,8,11,0,6,5,6,7,8,0,4,7,3,1,5,7,2,4,6,5,6,7,12,8,5,8,9,9,10,9,7,1,4,1,4,3,4,3,1,5,4,4,5,10,8,11,8,12,11,6,8,7,7,9,1,6,0,2,0,7,6,12,9,13,29,24,11,0,0,0
2022-03-10 10:00:00,1,0,0,2,1,5,5,6,7,5,5,5,6,6,7,8,9,11,10,11,11,0,12,8,10,11,8,10,0,3,0,5,9,8,4,5,9,7,5,0,3,0,2,3,0,3,3,3,2,4,4,7,6,6,8,9,9,7,0,6,4,5,5,4,5,2,6,6,5,3,4,4,14,11,4,0,0,0
2022-03-10 11:00:00,1,3,5,6,5,3,0,4,4,3,4,5,13,0,11,13,7,6,8,7,7,6,5,3,0,6,8,0,9,7,9,5,5,7,8,0,6,5,4,0,4,3,3,4,6,7,8,9,5,6,12,10,7,7,9,8,7,6,3,2,4,7,0,0,6,5,0,0,4,0,2,3,9,5,2,0,1,0
2022-03-10 12:00:00,1,2,0,1,2,3,0,4,3,4,3,4,4,5,7,5,6,7,4,3,6,7,6,3,7,5,9,8,5,4,8,9,8,13,12,10,3,9,4,0,1,3,4,4,5,6,5,7,0,8,6,10,10,13,14,10,7,9,8,5,3,3,2,4,0,6,4,6,5,6,7,6,10,10,5,2,0,0
2022-03-10 13:00:00,0,0,4,6,8,7,8,0,7,6,6,7,10,12,0,8,10,11,13,5,11,10,10,10,7,5,10,9,9,6,8,6,7,7,6,0,4,0,3,1,8,2,7,6,5,0,7,8,10,9,9,8,11,11,0,9,8,5,6,5,3,8,4,9,9,5,4,6,0,3,3,0,3,2,2,0,0,0
2022-03-10 14:00:00,1,0,7,11,13,7,8,8,0,6,5,0,6,9,8,9,6,6,8,4,5,4,4,3,11,8,10,10,14,12,6,9,8,11,9,10,7,8,3,0,3,3,5,7,8,13,5,14,0,9,4,3,4,9,7,4,5,3,4,3,2,2,0,0,3,0,0,0,9,2,1,8,9,3,3,2,0,0
2022-03-10 15:00:00,0,1,1,5,6,5,5,0,6,7,2,0,8,0,9,9,11,12,13,12,13,15,15,13,11,9,11,11,10,9,5,8,3,4,0,0,2,4,3,1,7,0,9,10,15,2,13,13,12,10,10,8,12,8,13,11,14,13,15,13,12,10,2,0,5,1,0,4,5,1,0,4,6,4,3,0,2,0
2022-03-10 16:00:00,0,0,4,10,10,12,7,5,6,6,0,5,8,7,8,13,6,7,6,4,5,8,11,12,11,0,9,8,4,4,2,3,0,8,7,5,3,5,2,2,8,7,9,10,11,13,12,12,14,12,9,11,12,5,13,12,13,10,8,8,11,12,10,9,13,11,0,12,12,11,9,7,9,7,4,3,1,0
2022-03-10 17:00:00,2,3,6,13,15,15,16,0,7,0,8,9,9,6,9,15,17,17,15,15,13,13,14,11,10,9,10,10,9,8,8,9,11,13,12,13,3,4,1,2,10,9,7,11,11,11,12,17,11,15,17,18,16,17,18,19,18,12,14,14,11,14,15,13,9,9,8,8,10,10,8,6,8,3,0,1,1,0
2022-03-10 18:00:00,0,0,7,17,23,20,16,17,16,14,12,0,11,14,15,14,12,13,12,9,11,8,12,13,12,8,10,8,3,8,6,9,13,14,14,15,10,12,2,2,4,6,14,14,14,13,12,16,16,16,14,17,15,17,19,17,19,17,19,18,16,16,0,8,8,7,0,6,8,8,7,4,9,7,5,4,2,0
2022-03-10 19:00:00,0,1,9,23,24,14,4,3,2,2,3,0,7,8,10,8,9,6,5,5,6,7,3,7,0,5,4,5,4,3,5,5,7,6,5,5,3,6,0,0,5,6,7,6,5,5,8,11,10,12,12,11,10,8,8,10,9,7,11,0,10,16,11,5,9,12,3,13,11,10,9,8,4,3,3,0,0,0
2022-03-10 20:00:00,0,0,10,16,15,12,13,10,9,6,5,7,7,5,3,5,5,0,0,0,12,5,11,12,11,6,5,3,2,1,3,8,7,4,5,4,3,2,1,0,3,2,6,2,8,5,7,8,8,11,10,10,13,15,14,9,8,6,6,0,9,12,11,9,10,8,0,7,0,6,0,0,6,0,5,2,0,0
2022-03-10 21:00:00,0,0,5,16,16,8,5,3,0,2,3,2,2,1,1,0,7,7,8,9,9,6,7,5,4,3,3,0,4,1,2,0,4,6,6,6,4,0,4,3,7,1,6,6,6,6,9,9,11,10,10,11,10,9,0,7,8,10,12,14,6,6,7,8,9,5,4,7,6,4,2,3,4,1,2,0,0,0
2022-03-10 22:00:00,0,1,4,5,0,6,4,5,4,4,2,0,0,5,3,2,1,2,2,4,7,8,8,7,0,6,5,4,4,3,3,5,0,6,7,0,3,2,0,0,5,2,4,2,6,0,7,9,0,9,7,6,5,6,4,11,13,10,12,5,13,11,12,11,10,10,0,6,4,3,0,2,2,0,0,1,0,0
2022-03-10 23:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,6,7,8,7,8,5,6,4,0,2,2,3,0,6,5,5,0,1,0,3,0,4,5,3,5,5,6,8,10,9,0,8,9,0,10,9,5,5,0,6,7,6,6,6,3,0,4,4,3,0,2,2,1,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,0,0,2,2,1,0,0,2,1,0,2,3,4,0,5,4,0,3,2,3,2,8,0,8,9,13,3,13,7,6,6,5,4,4,3,2,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,0,3,5,1,2,0,3,0,1,0,0,0,1,0,0,0,0,2,0,2,1,0,0,2,4,3,7,2,2,4,4,0,4,4,0,7,0,3,0,1,0,0,2,3,3,1,2,1,0,2,2,3,0,0,0,0,2,3,2,2,2,0,0,3,0,0,2,3,0,0,4,2,0,0,0,0,0
2022-03-11 07:00:00,0,1,4,5,5,5,3,5,10,8,7,8,9,8,5,5,5,0,6,4,8,7,6,8,5,6,8,12,13,8,6,7,9,9,17,9,12,9,5,0,1,0,3,5,5,4,0,3,0,3,0,5,7,4,5,0,1,2,3,4,5,2,2,1,0,4,3,5,10,15,13,11,12,10,4,0,0,0
2022-03-11 08:00:00,0,1,3,0,0,1,3,5,6,5,3,4,6,8,9,10,12,0,11,12,13,11,12,8,13,11,12,12,14,10,12,16,18,21,21,17,16,12,5,1,3,1,5,11,10,10,9,6,7,6,3,7,6,4,9,11,11,11,14,13,12,12,11,11,14,15,16,19,19,23,24,38,57,48,31,2,0,0
2022-03-11 09:00:00,0,0,2,5,6,9,9,0,2,11,10,11,9,11,11,12,10,10,10,10,11,9,6,4,0,6,8,8,8,4,8,5,0,8,0,8,9,8,10,0,0,1,1,5,4,4,3,4,5,5,4,8,7,7,6,10,11,8,11,12,11,9,8,6,4,4,0,4,5,7,6,18,29,28,19,0,0,0
2022-03-11 10:00:00,0,2,0,4,0,4,3,3,4,3,2,0,4,5,4,5,4,0,3,6,7,0,7,5,6,5,6,7,8,0,7,7,8,10,12,12,12,11,9,1,3,1,5,6,2,6,6,0,8,4,3,6,7,3,4,5,4,3,4,0,3,2,0,0,4,0,0,2,2,3,3,6,10,8,4,0,0,0
2022-03-11 11:00:00,0,0,3,2,6,5,6,0,5,6,5,6,5,7,5,6,7,7,7,10,12,12,8,10,9,8,12,11,13,12,10,12,15,14,5,0,6,0,8,1,8,9,6,7,4,5,7,8,0,1,9,6,7,5,5,7,7,4,7,6,5,5,6,5,4,4,3,4,5,0,5,2,4,4,2,1,1,0
2022-03-11 12:00:00,0,1,5,9,11,7,6,5,4,4,5,7,10,3,4,0,5,8,0,9,11,11,10,3,12,11,4,10,9,3,7,7,7,8,12,0,9,10,7,2,3,1,4,7,7,6,7,5,0,4,4,1,4,6,6,6,7,9,9,8,9,9,8,0,4,1,0,3,0,2,1,1,3,2,0,1,0,0
2022-03-11 13:00:00,0,0,2,4,5,8,10,9,10,8,10,0,8,14,16,18,16,14,14,10,11,11,9,10,10,11,8,12,11,10,5,0,5,10,11,12,10,9,5,1,6,7,6,5,6,5,4,5,3,4,5,4,5,6,0,8,8,5,8,4,7,10,11,3,10,9,8,7,4,2,3,1,7,0,4,2,0,0
