Unnamed: 0,1_우신운수종점(가상),2_남태령역,3_사당역,4_이수역,5_총신대입구역.남성시장입구앞,6_경문고등학교,7_정금마을,8_이수교,9_구반포역.세화고등학교,10_신반포역.세화여중고,11_고속터미널,12_신반포자이아파트,13_잠원성당,14_잠원한신아파트,15_래미안신반포리오센트아파트,16_신사중학교,17_광림교회.현대고등학교,18_현대아파트,19_압구정파출소,20_한양아파트.압구정로데오역,21_청담초등학교앞,22_프리마호텔,23_영동교입구,24_청담역.경기고교,25_봉은사.삼성1파출소앞,26_무역센타,27_삼성역,28_휘문고.대치2동주민센터,29_우성아파트,30_아주중학교,31_아시아선수촌아파트,32_종합운동장사거리,33_잠실새내역4번출구,34_새마을시장,35_농협앞,36_영동일고레이크팰리스앞,37_갤러리아팰리스,38_잠실역,39_잠실중학교,40_잠실나루역,41_잠실진주아파트,42_올림픽회관,43_올림픽대교남단교차로,44_풍납중학교앞,45_풍성중학교.잠실올림픽아이파크,46_서울아산병원앞,47_서울아산병원동관,48_한강극동아파트,49_풍납동강변현대아파트,50_갑을.미성아파트,51_풍납1동동아한가람아파트,52_풍납동신성노바빌,53_풍납동씨티극동아파트,54_풍납토성,55_천호역.풍납시장,56_풍납1치안센터입구,57_토성오거리,58_풍납2동주민센터,59_토성초등학교,60_풍납동영어체험마을,61_아산병원기숙사앞,62_아산병원동관,63_아산병원정문앞,64_풍납중학교,65_잠실파크리오아파트상가.올림픽회관,66_잠실4동주민센터.파크리오B상가,67_잠실파크리오아파트앞,68_잠실나루역,69_잠실중학교.장미종합상가,70_잠실역.롯데월드,71_잠실트리지움,72_영동일고트리지움APT정문앞,73_잠실트리지움,74_잠실새내역앞,75_잠실엘스아파트앞,76_아시아선수촌아파트,77_아주중학교,78_탄천교,79_새마을운동중앙회,80_총회회관.휘문고입구,81_삼성역,82_삼성역7번출구,83_봉은사역3번출구.삼성1파출소,84_청담역.경기고교,85_우리은행청담지점.청담삼익아파트,86_프리마호텔,87_청담초등학교,88_한양아파트.압구정로데오역,89_압구정파출소,90_현대아파트,91_광림교회.현대고등학교,92_신사중학교,93_신반포18차아파트,94_잠원한신아파트,95_잠원성당.아크로리버뷰아파트,96_뉴코아아울렛,97_고속터미널,98_신반포역.세화여중고,99_구반포역.세화고등학교,100_갯마을앞,101_정금마을.방배경찰서,102_경문고교.배나무골앞,103_총신대입구역.남성시장입구앞,104_사당동우체국앞,105_방배노인종합복지관,106_사당역,107_사당자동차학원,108_남태령역,109_우신운수종점(종점가상),1_풍납1동동아한가람아파트,2_풍납동신성노바빌,3_풍납동씨티극동아파트,4_풍납토성,5_천호역.풍납시장,6_풍납1치안센터입구,7_토성오거리,8_풍납2동주민센터,9_토성초등학교,10_풍납동영어체험마을,11_아산병원기숙사앞,12_아산병원동관,13_아산병원정문앞,14_풍납중학교,15_잠실파크리오아파트상가.올림픽회관,16_잠실4동주민센터.파크리오B상가,17_잠실파크리오아파트앞,18_잠실나루역,19_잠실중학교.장미종합상가,20_잠실역.롯데월드,21_잠실트리지움,22_영동일고트리지움APT정문앞,23_잠실트리지움,24_잠실새내역앞,25_잠실엘스아파트앞,26_아시아선수촌아파트,27_아주중학교,28_탄천교,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_프리마호텔,37_청담초등학교,38_한양아파트.압구정로데오역,39_압구정파출소,40_현대아파트,41_광림교회.현대고등학교,42_신사중학교,43_신반포18차아파트,44_잠원한신아파트,45_잠원성당.아크로리버뷰아파트,46_뉴코아아울렛,47_고속터미널,48_신반포역.세화여중고,49_구반포역.세화고등학교,50_갯마을앞,51_정금마을.방배경찰서,52_경문고교.배나무골앞,53_총신대입구역.남성시장입구앞,54_사당동우체국앞,55_방배노인종합복지관,56_사당역,57_사당자동차학원,58_남태령역,59_우신운수종점(가상),60_남태령역,61_사당역,62_이수역,63_총신대입구역.남성시장입구앞,64_경문고등학교,65_정금마을,66_이수교,67_구반포역.세화고등학교,68_신반포역.세화여중고,69_고속터미널,70_신반포자이아파트,71_잠원성당,72_잠원한신아파트,73_래미안신반포리오센트아파트,74_신사중학교,75_광림교회.현대고등학교,76_현대아파트,77_압구정파출소,78_한양아파트.압구정로데오역,79_청담초등학교앞,80_프리마호텔,81_영동교입구,82_청담역.경기고교,83_봉은사.삼성1파출소앞,84_무역센타,85_삼성역,86_휘문고.대치2동주민센터,87_우성아파트,88_아주중학교,89_아시아선수촌아파트,90_종합운동장사거리,91_잠실새내역4번출구,92_새마을시장,93_농협앞,94_영동일고레이크팰리스앞,95_갤러리아팰리스,96_잠실역,97_잠실중학교,98_잠실나루역,99_잠실진주아파트,100_올림픽회관,101_올림픽대교남단교차로,102_풍납중학교앞,103_풍성중학교.잠실올림픽아이파크,104_서울아산병원앞,105_서울아산병원동관,106_한강극동아파트,107_풍납동강변현대아파트,108_갑을.미성아파트
2022-04-07 06:00:00,2,2,5,8,11,14,17,19,17,15,11,9,6,10,4,9,7,5,6,7,4,2,3,4,5,3,4,2,4,7,6,5,3,4,5,4,6,12,13,14,8,16,19,0,18,14,2,5,4,5,9,11,12,9,24,0,26,28,32,33,29,8,7,5,6,0,6,4,3,3,0,3,4,5,5,4,5,4,5,4,3,3,4,2,8,6,5,6,7,5,4,3,5,6,9,12,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0,4,5,5,5,6,0,4,0,4,3,5,4,0,0,0,0,2,11,7,8,10,8,13,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,1,20,24,30,37,40,46,45,23,22,26,26,31,37,41,30,24,24,23,11,6,6,5,10,11,13,5,2,6,13,9,8,7,9,12,12,11,21,22,19,24,32,32,25,31,23,12,11,13,20,31,36,36,22,29,32,34,35,43,50,37,27,12,19,20,24,27,26,13,14,10,10,15,12,13,14,16,14,18,17,12,14,19,14,17,17,10,4,5,9,7,11,18,19,25,26,14,11,9,9,8,8,12,11,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,21,23,22,25,24,20,19,20,19,23,21,16,11,12,13,10,7,5,5,8,7,6,6,4,4,14,12,10,8,5,7,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 08:00:00,22,18,45,37,43,49,44,55,46,38,36,35,31,31,29,23,20,23,22,29,21,17,12,27,47,50,41,13,7,17,15,13,8,10,12,16,19,26,25,28,27,38,36,35,33,18,5,8,10,16,25,34,30,20,42,44,49,47,51,57,50,28,22,17,30,35,37,27,9,12,12,11,15,14,16,17,15,12,17,14,13,22,30,27,25,14,13,12,10,9,10,11,16,24,31,29,18,15,12,10,15,14,11,9,6,3,0,0,0,9,17,17,9,28,31,30,30,24,32,28,12,9,11,8,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,27,27,25,20,16,14,13,11,9,7,10,17,25,25,31,14,4,5,1,10,5,7,7,8,12,16,17,20,21,23,20,21,19,16,7,0,0,0
2022-04-07 09:00:00,11,8,19,19,25,26,27,33,30,29,31,29,27,28,28,22,19,22,17,22,19,10,9,14,17,12,16,8,5,15,14,11,7,7,7,11,9,16,15,17,19,23,23,21,21,16,7,9,11,11,17,18,21,5,31,13,12,30,29,31,27,12,11,13,15,0,13,10,9,8,10,8,8,9,5,6,10,9,14,12,9,15,27,26,30,17,12,13,10,11,9,8,11,10,12,12,8,9,7,7,11,10,6,7,6,3,2,0,0,1,2,4,6,15,14,0,14,15,18,16,6,8,8,9,6,9,6,5,8,10,3,9,8,9,5,9,8,13,12,6,13,16,16,17,10,9,5,4,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,0,20,17,19,15,11,1,0,0,0
2022-04-07 10:00:00,4,3,14,15,17,19,20,22,18,21,19,17,16,21,22,17,11,10,9,11,6,5,5,5,7,6,7,5,7,13,8,11,10,12,12,10,11,23,21,10,0,24,23,10,24,20,11,12,12,14,17,18,19,6,20,21,19,18,18,23,16,16,23,24,23,15,22,19,13,9,8,8,8,7,6,5,5,2,11,11,4,5,15,16,14,7,8,6,4,6,4,6,10,10,15,17,10,10,10,12,10,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,1,0,2,3,0,3,2,0,5,8,0,9,8,9,9,9,5,6,8,10,12,11,9,5,4,0,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 11:00:00,2,3,7,15,15,17,19,24,22,22,19,18,19,20,17,18,16,14,13,11,8,5,6,6,8,6,4,4,4,5,4,5,3,8,7,8,9,20,18,19,10,20,18,6,9,7,10,8,5,8,10,6,10,3,9,4,8,12,11,14,13,11,15,17,17,0,16,18,15,8,6,5,8,6,6,6,7,6,7,6,10,11,14,13,9,12,11,9,9,9,14,15,17,19,14,9,9,5,6,8,7,5,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,2,0,0,1,4,2,0,0,0,0,6,15,13,18,20,22,12,23,21,19,21,24,23,25,22,14,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 12:00:00,2,5,8,10,17,17,0,18,17,16,16,15,16,15,12,9,11,12,12,9,7,6,7,7,6,5,4,3,4,4,4,5,6,4,8,11,12,16,17,17,16,16,14,13,13,9,9,9,10,11,14,13,11,9,24,22,10,22,9,22,20,9,12,13,12,10,12,10,11,9,8,8,9,8,7,6,9,7,6,4,4,7,7,8,7,8,9,9,10,11,14,16,12,13,13,15,14,13,9,10,10,9,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,15,17,17,18,20,19,17,15,10,15,15,18,16,17,16,13,10,11,12,12,10,7,9,6,4,5,6,5,7,7,7,4,5,9,11,13,0,12,10,0,0,0,0,0,0,0
2022-04-07 13:00:00,6,5,10,9,14,15,14,17,17,15,15,19,19,17,19,17,13,10,8,16,13,14,15,14,10,8,7,5,6,6,7,9,8,9,9,11,11,17,18,19,18,21,19,20,20,18,15,14,12,9,9,9,10,6,11,0,11,11,14,17,11,11,14,15,14,0,13,12,9,8,5,7,7,9,10,9,11,6,6,6,7,8,10,11,12,12,13,12,12,12,12,10,12,14,15,14,17,17,16,14,13,12,9,7,5,2,0,0,0,1,2,3,3,14,11,12,13,14,16,14,10,7,5,6,6,6,7,8,7,0,0,7,7,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,5,4,5,4,6,8,7,7,6,7,12,16,18,0,20,10,0,7,16,4,0,0,0
2022-04-07 14:00:00,4,3,6,9,11,11,13,18,15,14,15,13,14,14,11,10,8,9,9,9,7,7,8,8,8,6,7,5,6,6,5,6,5,8,7,8,9,15,12,16,15,19,17,15,16,14,17,18,20,8,9,8,7,5,12,7,12,12,12,13,14,14,14,12,15,16,10,15,13,9,8,8,9,8,10,4,5,2,7,3,6,7,11,10,9,8,10,11,9,7,9,15,17,18,18,17,16,17,18,12,10,11,7,4,5,2,0,0,0,0,0,0,0,7,0,0,11,12,9,12,13,15,16,9,15,10,12,14,10,9,9,11,8,7,6,7,4,6,6,8,8,7,6,8,4,3,2,5,6,8,6,4,10,9,14,12,7,0,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 15:00:00,0,6,8,8,11,8,9,12,11,12,15,14,12,13,14,11,9,12,17,12,9,10,9,8,9,14,15,11,12,10,9,11,12,15,13,12,6,20,21,20,12,21,25,39,40,36,43,41,34,29,24,23,23,9,14,13,13,11,9,10,7,22,28,27,24,24,20,20,18,12,12,12,12,6,7,11,7,5,12,11,9,16,15,14,9,13,13,12,19,14,20,30,35,34,29,25,28,38,37,29,26,21,11,9,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,7,8,7,7,9,10,19,25,26,29,2,36,30,32,0,25,24,20,9,8,8,5,4,0,0,3,8,9,14,16,16,16,0,17,16,13,13,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 16:00:00,2,2,19,23,19,22,11,21,28,40,36,27,17,16,15,16,16,18,16,12,11,18,16,14,9,7,8,7,12,24,22,20,22,21,18,26,23,24,21,23,15,18,17,14,13,36,51,46,46,37,43,41,39,9,15,11,18,12,14,13,12,21,31,27,25,19,20,22,24,16,14,20,17,18,23,20,13,7,18,15,10,10,10,8,11,15,17,17,18,26,26,29,30,28,30,28,25,31,35,31,28,22,18,14,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,14,26,20,29,28,24,15,17,15,12,16,12,11,10,7,8,14,15,17,26,21,21,19,17,13,12,10,11,8,10,9,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 17:00:00,5,5,9,9,10,12,12,16,17,18,24,31,24,17,15,14,9,12,20,18,26,36,37,35,27,21,19,22,33,38,34,30,15,10,14,14,15,20,20,19,18,20,17,16,10,28,51,48,49,48,48,47,42,9,15,8,14,12,10,10,10,18,35,35,25,22,22,20,20,15,14,13,14,10,16,18,11,6,15,16,17,23,25,13,10,21,22,15,17,17,26,34,41,41,40,43,34,37,39,33,31,24,19,16,11,7,2,0,0,1,3,4,7,16,11,16,10,8,7,8,27,41,40,30,28,29,24,22,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,16,16,8,5,7,8,26,28,17,12,8,6,0,10,11,11,13,7,8,6,8,9,14,15,14,12,10,10,8,4,7,7,4,0,0
2022-04-07 18:00:00,0,5,12,9,12,14,14,26,22,26,22,25,28,19,19,16,22,31,28,29,30,53,56,48,29,22,14,17,22,17,16,16,17,22,21,25,25,33,25,32,32,33,33,30,28,28,45,42,43,41,38,39,38,11,27,26,21,18,15,12,14,25,37,35,29,28,29,25,26,19,19,16,13,13,13,13,6,3,19,26,24,25,24,13,17,43,46,34,35,21,29,35,32,32,33,37,41,39,38,36,31,27,17,16,12,5,2,0,0,2,3,0,8,13,0,0,0,0,8,8,24,33,36,35,0,33,28,28,20,18,16,15,15,21,17,16,11,30,31,26,33,31,19,19,25,34,28,24,15,19,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,8,9,12,11,11,13,0,18,20,22,22,17,18,16,15,10,9,7,4,0
2022-04-07 19:00:00,2,2,6,6,8,8,8,12,7,11,24,27,22,20,16,12,12,17,16,13,18,41,40,39,24,15,16,18,16,15,15,15,12,10,10,11,12,20,18,22,20,21,18,13,15,16,24,19,15,12,11,14,12,8,22,21,15,10,6,7,7,20,24,21,17,18,17,13,15,11,10,18,18,15,18,18,12,5,9,14,9,10,11,7,8,12,22,25,25,16,19,26,28,29,0,27,32,32,34,23,21,19,14,11,10,3,1,0,0,2,0,0,5,18,0,17,10,6,5,6,9,11,9,10,7,6,6,6,6,4,5,6,5,6,9,6,3,4,5,4,9,7,6,0,13,15,16,13,10,20,24,28,32,22,35,35,33,33,28,25,23,18,17,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 20:00:00,0,1,3,7,7,8,8,8,6,7,18,20,20,17,12,10,6,10,8,10,12,12,14,13,11,11,9,11,12,9,6,10,8,7,7,8,7,16,14,18,16,19,17,16,18,18,25,18,17,16,15,12,12,5,13,3,15,13,7,5,4,8,9,7,8,9,5,7,10,10,10,9,8,7,8,8,5,4,4,5,5,7,6,4,5,6,10,7,13,12,12,14,13,16,15,13,28,29,26,22,19,17,13,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7,7,6,9,14,16,7,17,14,26,29,31,24,23,18,15,13,11,4,1,0,0,0,6,5,6,12,11,13,7,7,14,14,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 21:00:00,0,0,4,3,7,6,5,7,5,6,7,8,7,7,7,10,11,12,11,10,9,11,11,10,10,9,10,10,10,7,8,8,9,8,7,7,8,17,18,17,18,20,17,15,14,13,14,12,11,10,8,6,7,4,19,17,18,17,14,12,13,7,10,9,7,2,6,4,6,8,9,7,8,8,11,12,5,3,8,9,6,9,11,8,7,14,14,16,15,14,20,19,18,18,17,23,22,26,25,24,22,17,11,8,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,8,7,6,5,0,11,10,10,9,7,9,10,9,5,6,8,11,9,14,7,10,13,15,13,7,0,5,6,5,7,9,0,13,16,16,15,21,0,0,0,0,0,0,0,0
2022-04-07 22:00:00,0,1,7,8,7,13,11,10,8,9,20,19,20,12,7,6,6,8,7,7,9,16,12,10,7,9,14,13,14,18,19,15,15,8,14,15,12,22,23,25,23,21,18,15,13,12,13,8,6,5,3,3,7,8,12,11,2,10,6,6,4,3,5,4,4,2,5,2,6,7,0,6,5,8,6,8,6,5,10,10,13,13,11,8,11,11,11,13,14,23,35,34,28,24,18,20,25,27,25,20,18,18,12,8,11,4,2,0,0,1,2,0,4,16,14,12,11,6,3,2,3,2,3,4,5,4,3,2,6,2,5,3,3,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,9,12,9,0,8,11,22,22,20,18,15,12,11,11,9,14,13,15,14,15,19,16,0,10,8,3,1,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,4,5,4,5,3,5,4,4,4,3,4,4,5,4,6,6,5,13,7,15,13,8,11,7,6,8,12,11,9,7,7,5,6,4,8,7,10,7,3,4,3,6,7,5,5,0,1,4,3,8,6,5,5,4,4,5,3,4,0,0,1,5,1,0,2,1,0,11,13,13,14,19,15,11,10,12,14,23,16,17,13,11,15,14,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,2,1,0,0,3,5,4,0,2,0,5,7,4,7,5,5,4,5,0,5,0,7,5,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,2,4,9,11,13,6,14,9,8,12,0,6,0,10,9,9,19,17,20,19,12,11,9,7,5,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,19,25,27,28,30,11,12,27,26,3,27,28,0,24,23,18,11,0,0,10,9,7,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,7,11,13,14,13,16,15,12,11,9,8,11,9,7,7,10,11,16,12,14,12,10,10,9,7,5,4,6,3,5,6,6,6,7,3,14,13,0,11,13,0,12,9,8,3,4,1,5,8,9,6,9,21,12,21,20,22,24,23,3,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,12,0,13,0,11,14,13,18,22,22,8,0,21,19,4,4,1,0,4,6,8,7,6,5,4,1,0,0,3,0,3,6,5,6,5,4,0,4,5,5,7,6,5,0,0,4,5,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,1,4,8,12,10,8,12,9,8,12,11,6,8,7,5,5,5,5,5,3,4,3,3,3,1,3,2,3,6,3,4,3,4,4,5,5,15,14,10,4,15,16,0,17,15,4,3,4,6,9,13,13,9,21,15,17,23,27,23,22,9,6,7,6,6,5,4,3,4,4,3,4,3,6,5,4,3,5,6,4,5,6,3,5,3,0,1,3,3,1,3,3,5,7,4,6,8,0,7,0,5,5,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,4,3,2,0,3,2,5,0,4,3,0,0,2,0,0,3,2,1,0,0,0,0,6,9,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
