Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유역.강북구청,11_대한병원,12_수유중앙시장,13_광산사거리,14_쌍문초등학교,15_숭미초등학교,16_둘리뮤지엄.대우이안극동아파트,17_세그루학원,18_방학3동주민센터,19_방학동신동아타워,20_방학동신동아아파트,21_국민은행방학지점,22_신한은행방학동지점,23_방학사거리,24_창동아이파크,25_창동쌍용아파트,26_자운고등학교앞,27_창동동아청솔아파트,28_창동농협물류센터,29_창동역동측,30_창동동아아파트,31_창동주공19단지,32_창동주공18단지,33_서울외국어고등학교,34_녹천역,35_서울외국어고등학교,36_창동주공18단지,37_창동주공19단지,38_창동동아아파트,39_창동역동측(도봉방면),40_창동농협물류센터,41_창동동아청솔아파트,42_자운고등학교앞,43_창동쌍용.성원아파트,44_서울문화고등학교,45_방학사거리,46_신한은행방학동지점,47_국민은행방학지점,48_방학동신동아아파트,49_방학3동신동아프라자,50_방학3동주민센터,51_세그루학원,52_둘리뮤지엄.대우이안극동아파트,53_숭미초등학교,54_쌍문초등학교,55_강북중학교,56_강북구청,57_수유역.강북구청,58_대한병원,59_수유중앙시장,60_광산사거리,61_수유2동주민센터우이시장,62_북부성모의원,63_국립4.19민주묘지입구사거리,64_국립4.19민주묘지,65_무량사입구,66_강북청소년수련관,67_선일교통종점(가상)
2022-03-05 04:00:00,0,0,0,1,2,3,4,6,5,6,7,0,8,10,9,0,10,12,14,0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,1,2,3,5,5,6,7,4,4,3,4,4,7,5,9,8,6,8,9,10,7,12,12,7,0,5,8,4,0,2,1,1,1,1,2,1,1,1,4,0,0,2,3,0,2,0,1,3,5,5,7,0,10,11,3,0,1,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,3,2,3,3,4,6,8,7,6,0,2,7,3,0,8,2,9,5,3,4,5,3,4,5,3,3,2,1,0,2,0,0,1,2,0,1,1,2,0,0,0,4,1,3,3,0,1,5,4,6,7,3,8,3,7,4,2,0,1,3,2,1,0,0,0,0
2022-03-05 07:00:00,0,4,5,4,6,7,10,11,8,3,2,4,6,7,9,10,10,8,9,10,9,5,4,5,8,0,0,6,1,0,0,0,0,1,3,6,7,0,2,0,1,0,3,3,4,2,2,2,3,7,9,11,12,13,14,11,7,2,1,2,5,4,3,2,0,0,0
2022-03-05 08:00:00,0,2,3,4,7,12,18,20,15,4,3,3,6,5,6,5,4,5,6,6,7,9,8,9,12,8,9,10,1,0,0,0,0,3,6,9,11,10,6,8,2,3,5,7,6,5,3,5,6,8,10,11,12,12,12,10,7,6,4,8,9,1,9,6,3,0,0
2022-03-05 09:00:00,0,9,12,13,12,13,17,15,10,3,3,4,6,3,11,10,6,10,11,14,13,12,11,12,13,11,10,9,3,2,0,0,0,3,9,13,4,6,3,4,5,3,6,8,9,9,8,7,10,12,13,15,14,13,14,11,8,1,2,3,4,3,4,3,2,0,0
2022-03-05 10:00:00,0,7,9,7,10,9,14,15,12,5,4,4,3,7,5,6,8,10,11,13,6,8,11,8,14,10,8,9,2,2,1,1,1,4,7,9,12,10,6,7,10,4,13,5,12,11,9,6,4,7,8,12,14,16,15,14,6,7,6,5,5,3,6,5,1,0,0
2022-03-05 11:00:00,0,7,8,8,10,13,14,11,12,7,6,7,6,7,8,7,6,6,5,5,6,6,8,7,10,8,7,9,6,1,4,0,0,3,3,5,7,6,6,7,6,8,6,9,15,14,15,13,12,12,16,17,12,16,16,12,8,5,5,6,10,9,7,2,1,0,0
2022-03-05 12:00:00,1,3,5,7,11,12,15,17,14,10,8,9,12,12,15,17,18,11,12,11,9,8,10,10,12,11,12,10,5,4,2,0,2,4,6,7,7,8,5,9,8,7,6,8,11,12,13,15,14,14,18,19,24,26,27,20,14,14,8,14,13,9,11,8,4,0,0
2022-03-05 13:00:00,0,5,10,12,14,15,19,19,13,12,7,13,12,9,10,11,11,20,11,16,15,15,14,16,8,8,15,9,4,5,0,4,2,7,3,3,6,5,7,12,7,9,13,15,13,8,7,9,8,14,17,15,18,21,25,17,11,5,5,9,8,8,7,3,3,0,0
2022-03-05 14:00:00,0,6,7,9,13,11,20,12,15,13,12,13,13,13,14,12,8,8,9,7,9,9,7,7,13,12,14,10,6,4,3,2,1,5,8,10,2,8,11,11,10,9,8,10,13,12,11,7,12,14,14,15,16,14,15,13,12,10,3,9,8,7,7,4,2,0,0
2022-03-05 15:00:00,0,4,8,6,11,13,19,18,13,11,10,12,14,13,12,9,11,12,14,15,14,13,12,12,13,8,5,11,4,4,3,3,2,2,5,5,6,4,7,14,0,12,6,10,14,15,13,14,12,10,16,14,16,14,9,10,10,8,0,4,6,7,6,2,5,0,0
2022-03-05 16:00:00,0,12,13,15,16,9,17,14,11,12,12,15,18,18,16,14,10,9,12,13,14,11,9,8,8,6,4,7,5,3,0,2,2,5,4,6,5,2,13,16,12,11,14,14,17,15,12,11,10,13,15,15,16,15,12,9,10,10,7,10,10,11,8,5,4,1,1
2022-03-05 17:00:00,0,9,5,11,13,17,18,16,11,11,11,13,12,10,10,13,10,11,10,9,10,8,9,8,13,14,15,13,6,6,3,1,3,3,4,8,8,7,8,12,13,12,13,15,15,17,16,18,16,16,16,15,15,11,10,7,9,7,8,9,9,10,8,5,2,0,0
2022-03-05 18:00:00,0,5,14,17,16,17,16,15,12,17,17,10,22,21,19,14,14,12,12,11,14,16,14,10,4,2,9,3,4,0,0,0,2,3,4,5,6,7,11,11,11,11,13,13,12,11,11,7,11,8,10,9,10,11,7,5,16,20,10,23,20,19,14,8,5,0,0
2022-03-05 19:00:00,0,4,5,8,11,6,13,11,10,12,13,15,17,15,13,14,12,9,6,6,5,4,4,5,6,2,7,6,8,6,5,4,5,1,2,4,0,1,7,9,5,8,7,10,10,9,7,6,5,7,5,7,6,6,8,2,11,13,13,12,10,9,5,3,2,0,0
2022-03-05 20:00:00,0,1,0,2,2,4,4,5,5,12,11,11,10,14,12,12,7,6,7,4,7,3,7,3,8,3,7,6,3,1,0,2,0,3,0,3,2,5,9,12,10,8,6,2,8,7,6,4,3,3,4,5,5,4,4,2,9,11,13,12,10,8,5,2,0,0,0
2022-03-05 21:00:00,0,4,2,0,5,7,7,5,4,8,3,9,8,7,9,3,9,6,5,9,10,3,4,3,3,0,4,1,8,5,3,0,1,1,1,0,0,1,8,9,8,7,6,2,7,7,8,8,7,7,4,3,3,2,2,3,15,15,17,15,11,9,7,6,2,0,0
2022-03-05 22:00:00,0,2,1,2,2,3,3,1,2,15,14,13,13,12,12,11,9,7,7,4,3,9,8,6,2,1,2,2,8,3,3,3,1,1,1,0,2,0,18,18,14,13,11,7,11,9,6,5,6,2,5,4,3,4,0,3,10,11,10,9,9,7,7,3,2,0,0
2022-03-05 23:00:00,0,0,1,1,3,2,3,3,3,10,7,15,19,18,17,13,8,6,3,4,3,2,3,0,0,0,2,1,6,5,3,2,0,0,0,0,0,0,7,6,7,5,4,8,8,8,7,8,7,7,6,6,6,4,2,2,6,6,7,8,9,8,5,3,1,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,1,0,0,0,0,0,6,3,5,4,5,0,0,4,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,2,2,4,5,2,5,3,0,5,6,0,7,5,6,5,4,4,3,1,7,7,6,4,5,2,6,5,2,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,3,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,3,2,3,2,3,5,2,2,2,3,2,3,1,2,2,2,2,1,1,3,4,6,7,0,6,1,2,1,1,0,0,0,1,2,2,3,3,4,0,3,0,1,0,2,1,0,2,2,2,3,4,3,4,0,3,4,3,1,1,0,2,0,0,0,0,0
2022-03-06 07:00:00,0,2,2,3,4,3,4,5,3,4,2,2,0,2,2,1,2,0,4,3,5,6,6,3,5,3,4,3,2,0,0,0,0,0,1,0,0,1,2,1,2,0,0,1,2,1,0,0,3,4,5,5,6,7,5,5,3,4,0,2,0,0,1,0,0,0,0
2022-03-06 08:00:00,0,2,1,3,4,6,13,13,10,5,0,2,5,4,6,3,3,5,4,5,5,8,9,10,13,7,10,10,2,0,0,0,0,3,2,3,5,3,5,6,6,5,4,5,5,6,5,1,5,8,11,12,14,12,10,8,5,4,3,3,3,1,1,2,1,0,0
2022-03-06 09:00:00,0,3,5,6,9,10,11,13,12,4,4,5,6,5,8,3,6,5,6,9,11,14,12,13,17,0,11,12,2,0,0,0,1,2,3,3,2,2,3,3,1,2,5,7,7,4,3,8,5,10,12,13,16,15,13,11,6,5,4,5,5,3,4,3,1,0,0
2022-03-06 10:00:00,0,2,4,7,12,10,13,13,10,3,0,4,4,4,7,7,7,8,8,9,10,11,6,8,5,6,3,5,3,1,1,0,0,1,4,2,5,4,4,4,2,3,6,5,6,4,5,8,13,9,12,13,15,15,20,13,6,5,4,4,3,3,0,2,0,0,0
2022-03-06 11:00:00,0,3,6,7,8,10,12,8,7,5,4,0,6,5,5,7,7,7,4,4,4,6,5,3,4,4,4,2,3,0,2,0,2,4,3,6,6,5,3,5,4,3,5,8,10,9,7,9,9,13,11,12,13,10,12,9,11,8,6,7,5,4,8,4,1,0,0
2022-03-06 12:00:00,0,5,6,9,14,11,17,17,14,4,5,6,9,10,9,8,6,7,7,9,10,11,8,7,8,4,6,4,4,1,3,0,0,2,5,8,9,9,8,10,7,0,12,13,10,11,7,8,8,12,14,16,16,19,15,15,18,20,22,13,14,19,12,5,4,0,0
2022-03-06 13:00:00,0,4,7,8,13,12,20,22,14,4,5,5,7,8,8,9,14,9,12,12,13,16,14,14,13,14,14,10,6,2,2,3,1,4,5,7,8,7,8,11,6,5,12,13,15,4,16,13,15,15,14,17,20,20,18,9,7,6,0,5,5,7,4,3,3,0,0
2022-03-06 14:00:00,0,3,8,10,11,15,18,16,11,10,7,8,12,10,16,13,12,12,11,9,13,12,10,13,12,13,11,9,9,3,1,6,4,3,1,4,3,2,3,4,5,3,4,5,5,8,4,0,7,7,10,11,12,13,13,12,9,8,9,5,3,4,3,2,0,0,0
2022-03-06 15:00:00,0,5,5,6,8,7,11,9,10,10,5,6,10,12,13,10,6,5,7,8,9,13,10,8,8,7,6,7,4,3,1,2,1,3,3,6,4,5,4,6,5,6,8,9,12,11,10,9,9,10,10,11,10,8,10,8,11,6,10,12,9,11,10,6,5,0,0
2022-03-06 16:00:00,0,5,7,6,9,7,8,9,8,9,8,2,11,13,16,15,10,9,8,10,7,7,8,7,8,2,8,7,6,0,4,1,0,1,4,4,3,2,6,10,8,0,8,9,11,8,9,9,11,13,11,12,10,11,8,8,12,7,6,11,10,6,4,2,1,0,0
2022-03-06 17:00:00,0,8,4,11,12,13,15,16,13,9,5,11,12,11,6,12,6,7,6,8,8,7,6,7,7,8,7,7,8,4,2,6,3,1,3,5,5,2,7,9,7,6,7,7,10,8,11,9,10,10,12,11,10,8,9,6,8,6,6,7,11,5,6,3,0,0,0
2022-03-06 18:00:00,1,3,8,9,8,5,7,7,5,9,9,10,10,9,6,8,10,10,7,8,10,9,8,9,11,2,12,10,5,6,5,4,3,3,4,3,4,3,12,15,10,13,12,8,10,7,7,9,9,9,13,14,17,13,11,8,9,11,14,14,12,13,8,7,2,0,0
2022-03-06 19:00:00,0,2,3,4,5,4,5,7,4,10,9,12,11,6,10,8,7,4,5,5,4,3,3,3,5,0,3,1,4,4,6,5,0,1,0,1,3,2,5,11,0,0,8,9,10,9,8,7,8,5,9,10,6,8,6,3,9,7,11,9,10,10,7,5,3,0,0
2022-03-06 20:00:00,0,3,5,6,4,5,7,9,7,9,11,10,12,10,11,9,8,6,5,8,6,5,4,4,4,0,0,3,8,6,7,6,1,3,2,3,3,2,7,7,5,2,6,8,9,5,6,5,6,7,9,6,5,4,2,1,8,10,10,9,6,4,3,2,1,0,0
2022-03-06 21:00:00,0,4,0,1,2,3,3,2,3,12,8,9,10,9,10,8,7,4,3,5,3,6,4,4,3,5,0,4,6,1,1,4,3,1,2,1,1,2,5,5,3,7,5,6,8,7,6,5,4,6,5,1,2,4,0,3,8,6,7,5,5,0,3,1,0,0,0
2022-03-06 22:00:00,0,1,0,2,3,0,4,0,2,12,11,9,10,6,5,8,3,2,3,3,4,4,5,4,3,0,2,1,4,0,3,2,1,1,0,0,0,1,5,7,6,8,6,0,8,6,7,9,2,6,6,5,4,4,0,1,5,2,9,8,7,2,6,5,3,0,0
2022-03-06 23:00:00,0,0,0,0,1,0,1,0,0,7,9,7,10,9,7,6,3,3,2,2,2,2,0,1,0,1,0,0,2,0,1,1,1,0,0,1,1,1,4,6,2,5,0,3,0,7,8,5,7,4,3,2,3,1,2,1,7,0,5,6,5,4,2,3,2,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,1,2,5,1,3,8,7,10,11,6,7,14,16,0,15,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,3,3,3,4,6,8,9,5,4,4,3,5,6,8,7,8,5,6,21,10,20,20,16,17,2,8,13,8,0,4,0,1,1,1,0,1,2,1,0,0,0,2,0,1,0,0,0,3,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,4,9,9,10,11,12,14,11,3,3,5,5,6,0,3,3,3,5,6,6,8,6,10,18,7,9,13,2,1,1,0,0,1,2,3,7,6,3,3,4,0,4,4,5,1,3,6,7,10,7,7,9,11,14,10,9,3,4,5,2,3,2,1,0,0,0
2022-03-07 07:00:00,0,6,12,14,15,21,27,28,24,12,12,13,14,15,16,15,17,21,25,33,44,45,34,51,46,32,34,29,8,4,9,8,1,2,9,13,19,17,15,14,12,6,13,28,30,31,16,32,34,31,24,17,19,17,21,18,14,1,0,7,4,3,1,1,1,0,0
2022-03-07 08:00:00,0,5,8,11,16,17,23,24,16,8,7,9,11,13,9,14,12,15,16,16,18,17,18,17,21,23,33,31,30,27,4,0,1,3,9,12,14,11,7,8,7,5,8,9,10,12,12,11,15,23,31,32,32,32,32,20,12,9,12,14,12,5,7,5,5,0,0
2022-03-07 09:00:00,0,8,7,9,13,14,17,18,15,5,3,6,5,6,7,7,8,7,8,7,9,10,9,7,9,10,8,8,3,2,1,1,0,2,3,4,7,6,5,6,5,4,8,9,8,7,8,7,10,15,18,20,21,20,19,15,7,8,2,7,6,7,6,5,4,0,0
2022-03-07 10:00:00,0,8,4,10,14,11,14,14,10,6,4,2,6,5,4,3,4,6,7,8,9,8,6,6,7,8,0,6,4,1,0,2,0,1,5,5,6,4,3,3,0,4,3,6,5,6,4,6,8,5,8,10,11,10,11,8,6,4,6,4,5,5,4,2,3,0,0
2022-03-07 11:00:00,0,3,4,7,8,5,14,14,11,4,4,2,6,7,7,8,8,6,7,6,8,7,8,4,4,4,3,3,4,3,2,0,1,1,2,4,3,5,5,9,4,5,4,7,8,5,5,4,5,5,6,9,8,7,8,8,9,6,5,5,4,3,5,4,2,0,0
2022-03-07 12:00:00,3,4,6,7,8,9,9,7,5,7,5,3,6,7,7,6,5,4,4,6,8,7,8,9,9,9,7,8,5,6,4,3,1,4,6,10,11,7,10,11,10,9,7,23,22,21,18,16,14,13,16,7,9,5,8,5,8,8,7,7,6,6,7,6,5,0,0
2022-03-07 13:00:00,2,3,4,5,7,7,10,11,10,4,4,5,3,4,7,6,5,5,5,7,8,6,6,7,9,8,7,5,2,1,2,0,0,2,4,5,6,3,9,11,9,10,11,11,12,9,9,10,8,8,10,11,13,11,10,8,8,6,0,6,6,8,7,4,3,0,0
2022-03-07 14:00:00,0,3,4,5,9,10,8,9,7,6,4,7,9,7,6,6,6,6,7,5,7,7,5,6,7,6,8,7,5,1,3,2,1,1,3,5,18,24,29,25,10,7,9,10,9,7,5,7,7,9,11,12,8,6,7,6,8,6,4,6,8,7,5,3,2,0,0
2022-03-07 15:00:00,0,5,6,8,10,11,10,9,7,7,7,8,9,11,10,25,24,21,22,23,24,23,22,12,8,9,10,9,8,6,4,3,2,2,4,5,5,4,7,9,13,32,34,33,30,26,20,16,17,12,10,9,8,10,6,7,10,11,10,9,5,6,6,2,1,0,0
2022-03-07 16:00:00,2,4,5,8,12,8,11,9,7,11,12,14,17,16,16,15,16,15,14,17,15,12,13,12,12,11,12,8,7,7,6,3,3,2,22,23,22,19,14,16,9,16,15,16,16,14,11,16,17,16,40,41,37,37,38,19,9,9,8,9,8,7,6,5,1,0,0
2022-03-07 17:00:00,0,6,7,9,10,11,12,14,11,17,17,18,19,18,15,15,29,28,25,27,26,30,31,19,20,20,19,18,8,7,4,3,2,2,5,6,3,4,14,16,15,14,14,15,16,15,11,11,11,13,25,26,26,25,24,19,12,13,13,13,12,10,9,6,5,0,0
2022-03-07 18:00:00,0,7,3,8,9,9,10,11,10,30,31,22,28,23,22,17,12,11,12,11,11,11,12,12,11,12,8,9,13,12,9,6,2,2,4,5,4,3,23,25,24,22,22,21,20,18,14,12,11,10,10,10,11,9,9,7,30,32,31,27,21,13,9,6,3,0,0
2022-03-07 19:00:00,0,4,5,8,3,4,6,7,6,33,31,35,37,36,32,26,19,13,9,7,5,4,3,5,6,7,0,6,14,10,7,4,0,3,2,4,4,5,17,18,14,14,16,14,14,13,11,10,10,13,15,14,14,9,8,2,23,25,25,21,16,15,16,8,6,0,0
2022-03-07 20:00:00,0,4,5,9,8,0,3,6,5,20,22,21,23,23,21,17,16,13,9,7,8,7,7,6,4,6,7,6,5,4,2,2,1,1,2,3,1,1,18,18,15,16,13,15,16,13,13,11,8,6,7,3,6,6,8,3,16,16,17,15,13,9,6,4,2,0,0
2022-03-07 21:00:00,0,1,0,3,1,3,1,2,3,15,15,14,15,14,13,11,10,9,7,6,5,4,4,4,4,6,2,0,4,4,3,2,3,1,1,2,0,1,10,10,4,10,6,9,10,12,9,8,5,4,4,3,2,2,1,1,16,17,4,15,11,10,8,5,3,0,0
2022-03-07 22:00:00,0,1,2,2,3,1,3,1,2,10,7,9,11,10,9,8,17,18,17,16,4,3,15,10,8,7,5,5,7,3,6,4,1,0,1,1,0,3,14,13,11,12,10,11,11,10,9,8,6,3,11,6,10,7,4,2,4,3,5,4,3,8,7,5,3,0,0
2022-03-07 23:00:00,0,0,0,1,1,3,0,0,4,11,12,12,13,12,9,8,6,4,3,2,6,4,2,0,5,3,2,0,8,7,5,2,0,1,1,2,0,1,8,5,6,5,3,5,5,5,5,4,4,3,4,2,1,3,1,2,19,4,16,13,12,11,7,6,4,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,3,4,1,0,0,3,7,8,9,10,11,12,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,3,3,4,5,10,5,7,4,11,10,2,5,4,9,9,5,7,6,16,18,17,18,16,10,9,11,11,2,0,1,0,1,2,1,0,2,1,0,0,2,0,3,0,0,0,0,0,1,4,5,4,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,5,11,12,16,5,7,5,6,3,0,3,5,5,4,3,4,3,4,4,5,5,4,6,8,5,8,7,1,0,2,0,0,1,3,5,7,2,5,4,1,0,3,3,5,6,0,4,10,11,12,10,12,12,13,9,3,4,1,0,2,3,0,2,1,0,0
2022-03-08 07:00:00,0,6,8,11,15,22,26,30,20,11,11,13,16,19,17,17,10,15,17,24,36,37,36,37,40,20,15,17,8,7,7,3,1,2,5,11,15,18,12,14,11,8,10,21,24,28,17,14,34,38,24,19,22,27,30,24,17,2,0,2,3,1,2,1,0,0,0
2022-03-08 08:00:00,0,6,9,14,22,24,33,35,25,8,8,11,13,14,16,17,15,17,16,16,15,15,17,18,27,26,37,34,26,17,6,3,1,5,10,13,18,17,9,8,7,7,7,11,11,10,10,11,16,21,26,29,32,32,36,34,11,10,5,11,8,9,9,7,5,0,0
2022-03-08 09:00:00,0,5,9,11,15,16,18,17,14,3,3,4,5,5,7,5,7,7,6,8,10,10,10,9,10,9,9,7,3,1,1,1,0,3,7,9,10,8,5,4,4,3,3,5,5,6,5,4,6,9,12,13,15,14,13,12,9,8,5,7,7,8,5,2,2,0,0
2022-03-08 10:00:00,0,5,6,6,9,9,12,11,7,5,6,5,7,4,8,7,7,8,7,10,9,8,10,9,7,8,8,7,3,2,3,2,2,2,3,4,6,5,5,5,6,5,6,7,8,7,7,7,8,11,16,15,16,16,15,11,3,4,1,4,3,4,3,2,2,0,0
2022-03-08 11:00:00,0,4,6,5,7,9,12,10,8,6,7,4,7,6,6,4,5,7,7,7,7,7,6,5,7,5,7,6,5,3,2,1,1,2,3,5,6,5,5,8,3,2,4,4,12,9,10,9,11,9,10,10,9,10,10,6,7,8,7,6,4,5,6,2,1,0,0
2022-03-08 12:00:00,0,5,6,8,9,5,8,9,7,9,10,12,13,6,10,9,7,6,9,9,8,9,8,7,9,6,9,6,6,4,5,4,1,0,10,6,13,6,10,11,9,10,7,7,6,7,6,6,6,7,7,7,8,9,8,7,9,7,7,9,4,11,4,7,4,0,0
2022-03-08 13:00:00,0,3,8,8,10,11,14,8,11,7,8,7,7,8,10,7,10,8,6,7,6,5,4,7,8,10,9,3,5,3,0,2,1,3,3,5,4,6,9,10,9,8,9,15,13,8,14,13,11,10,10,11,12,9,13,9,7,6,7,6,5,2,5,1,4,0,0
2022-03-08 14:00:00,1,9,9,10,9,10,11,10,7,10,9,5,7,8,7,5,5,5,3,4,6,8,7,7,6,3,5,5,4,3,1,0,0,2,3,4,14,9,14,15,7,6,6,9,13,13,14,5,9,11,10,12,12,11,13,10,10,10,3,8,5,3,4,3,2,0,0
2022-03-08 15:00:00,0,4,5,7,10,11,12,11,9,9,5,7,11,10,16,10,18,16,11,7,10,14,11,11,9,6,11,9,5,3,3,2,1,1,2,4,5,5,6,7,6,5,7,10,10,8,10,9,12,12,10,12,13,15,13,8,10,7,9,7,6,4,2,7,1,0,0
2022-03-08 16:00:00,0,5,7,11,12,12,17,15,12,11,13,12,14,14,12,18,22,25,23,22,19,16,15,14,17,19,19,16,9,10,8,5,4,2,16,18,19,21,17,18,18,34,35,35,33,32,23,18,14,10,44,45,42,39,36,22,14,15,14,13,10,10,9,8,4,0,0
2022-03-08 17:00:00,0,5,6,7,8,9,12,8,10,12,9,14,13,12,10,11,35,35,30,32,34,34,28,24,22,23,21,17,8,6,5,4,3,1,3,4,6,5,11,16,14,15,16,18,16,14,13,11,11,11,40,41,42,40,35,27,14,13,14,13,12,8,6,4,3,0,0
2022-03-08 18:00:00,0,13,7,14,16,13,13,12,9,28,29,28,30,29,22,23,17,15,15,17,16,15,13,15,11,7,10,8,10,9,8,3,2,2,2,4,6,8,16,19,15,16,18,17,20,21,17,10,14,11,13,13,12,10,10,9,25,23,23,20,18,15,11,9,7,0,0
2022-03-08 19:00:00,0,6,7,2,8,9,11,11,6,26,23,26,28,29,24,22,14,11,9,8,8,7,5,5,6,4,7,4,7,8,3,7,1,2,3,3,5,6,18,21,19,19,16,14,17,15,13,13,12,10,15,9,12,12,10,7,31,17,30,27,23,23,17,8,5,0,0
2022-03-08 20:00:00,2,3,3,2,0,4,4,4,4,12,14,15,12,14,12,11,11,10,9,7,6,5,5,4,5,2,4,5,6,7,5,0,2,1,2,2,0,0,6,5,0,8,9,8,9,8,9,8,6,5,7,4,7,6,5,4,14,0,15,14,15,11,8,6,4,1,0
2022-03-08 21:00:00,0,2,0,2,3,4,1,4,3,18,19,9,11,10,9,9,10,9,9,6,10,8,6,5,5,4,4,3,6,6,4,2,2,1,1,0,0,2,15,17,4,17,13,12,14,12,7,6,6,7,6,7,8,4,4,1,10,10,4,8,9,8,5,4,2,0,0
