Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_태릉입구역,14_태릉입구역7번출구.서울생활사박물관,15_주유소앞다운복지관,16_화랑대역1번출구,17_예수사랑교회,18_화랑타운아파트,19_공릉우방아파트,20_공릉해링턴플레이스,21_서울과학기술대학교후문,22_삼익선경아파트,23_서울온천,24_노원경찰서.혜성여고,25_동천학교,26_서라벌고등학교,27_불암중학교,28_중계주공10단지.중계건영3차아파트,29_노원구민체육센터,30_상명고등학교.성원아파트,31_상계중학교정문,32_중앙하이츠2차아파트,33_와우패션클럽,34_롯데백화점노원점,35_노원역1번출구,36_상계6.7동주민센터,37_상계중학교,38_상명고등학교,39_노원구민체육센터,40_롯데우성아파트,41_불암중학교,42_서라벌고등학교,43_동천학교,44_노원경찰서,45_하계1동주민센터,46_대진고등학교.하계우방아파트,47_서울과학기술대학교후문,48_효성화운트빌원자력병원후문,49_태릉현대아파트,50_청솔아파트,51_화랑대역2번출구,52_경춘선숲길.토끼굴앞,53_서울생활사박물관.농협앞,54_태릉입구역,55_한진한화그랑빌아파트,56_석계역2번출구,57_석계역1번출구.A,58_석계역굴다리앞,59_석계역,60_한천초등학교,61_월계미성아파트,62_월계미륭아파트,63_월계삼호아파트,64_월계삼호4차아파트,65_월계동진아교통
2022-03-12 20:00:00,2,1,5,2,6,2,2,0,4,11,2,10,10,16,8,15,16,14,13,6,12,11,13,11,10,0,10,8,9,7,8,7,9,17,25,24,23,21,21,19,20,19,13,17,17,15,14,11,10,6,6,3,7,9,7,3,8,0,8,7,3,7,5,1,1
2022-03-12 21:00:00,5,0,4,4,0,6,0,3,2,7,8,0,6,14,13,17,22,19,22,5,6,5,6,7,4,3,3,4,5,4,3,2,5,7,11,12,10,11,11,11,8,10,9,10,10,7,8,7,7,5,4,0,4,7,6,4,7,5,3,6,4,1,2,3,0
2022-03-12 22:00:00,7,3,6,5,3,0,0,4,0,9,3,4,6,15,13,19,18,16,10,9,21,16,13,10,9,8,8,7,6,4,1,3,5,6,19,20,15,17,18,20,18,17,16,16,20,17,15,12,9,5,3,1,2,4,1,3,5,3,12,10,6,4,0,0,0
2022-03-12 23:00:00,3,0,1,1,0,0,0,4,0,9,4,11,8,16,15,16,15,11,9,0,7,3,5,8,7,2,4,5,1,4,3,0,8,15,33,34,34,32,30,29,26,23,22,20,18,15,6,11,7,4,4,5,4,4,3,3,3,4,4,4,2,2,3,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,3,0,0,0,0,2,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,2,2,1,2,0,4,3,1,2,1,3,2,3,0,2,3,2,3,4,0,2,1,2,2,0,2,2,1,1,2,0,1,2,1,2,0,3,1,0,2,1,2,2,1,5,0,3,4,2,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,0,0,2,0,0,0,1,0,1,1,0,0,2,1,2,3,3,2,1,0,2,2,0,2,1,0,1,0,1,1,0,1,1,2,3,0,0,0,2,3,0,2,3,3,4,0,4,3,3,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,1,0,1,1,2,2,2,2,2,2,1,0,1,3,4,3,3,5,5,0,4,3,2,5,0,6,7,8,2,2,2,1,1,4,3,4,2,3,0,3,0,4,5,5,7,0,6,7,6,4,2,4,3,0,2,1,0,2,0,0,0,1,0,0
2022-03-13 08:00:00,1,4,3,5,0,6,3,2,4,1,3,0,3,5,6,1,7,7,10,9,2,9,7,5,7,5,9,10,9,9,8,8,4,2,9,9,0,4,8,8,7,1,10,9,6,9,7,8,9,8,8,4,6,5,3,3,2,0,2,0,0,0,0,0,0
2022-03-13 09:00:00,1,2,3,3,5,0,4,4,3,2,0,2,1,3,5,7,10,6,11,7,10,8,9,11,14,9,14,15,16,18,19,16,6,2,4,4,0,2,2,3,3,2,8,7,8,9,7,9,9,8,7,6,5,5,2,4,1,0,0,0,0,0,0,0,0
2022-03-13 10:00:00,1,0,2,0,2,5,2,6,4,4,5,6,3,7,4,6,10,8,14,14,13,13,14,15,14,13,15,14,13,14,15,12,9,5,6,8,9,10,0,9,10,9,8,12,11,12,11,12,14,10,8,0,9,6,2,3,1,0,0,0,0,0,0,0,0
2022-03-13 11:00:00,2,3,2,2,3,4,5,5,4,4,4,5,4,5,4,4,9,5,7,9,0,10,12,7,14,13,12,15,16,17,17,15,7,10,9,8,9,9,7,8,10,9,8,7,6,9,7,10,11,7,6,0,8,2,0,4,2,0,2,0,0,0,0,0,0
2022-03-13 12:00:00,2,3,3,6,7,5,8,4,6,3,4,5,3,7,3,9,13,12,13,9,12,11,13,16,20,13,22,24,25,25,23,19,9,8,14,17,16,19,17,14,14,12,13,14,15,14,11,13,15,16,13,10,11,10,10,9,6,0,7,6,5,4,3,0,0
2022-03-13 13:00:00,5,1,7,2,3,8,0,3,6,4,0,6,6,8,10,9,11,6,16,17,16,16,16,14,18,13,16,17,19,24,19,16,13,6,11,8,10,10,9,11,10,11,12,14,15,16,15,16,17,12,8,6,7,6,5,4,3,4,6,5,3,1,0,0,0
2022-03-13 14:00:00,4,3,3,2,4,0,0,2,1,6,7,8,8,10,7,11,13,12,13,11,12,14,12,13,13,10,12,16,18,19,28,24,15,13,14,10,15,8,9,11,11,10,11,8,10,8,9,10,10,9,7,4,6,5,2,4,3,1,2,0,1,2,1,0,0
2022-03-13 15:00:00,1,0,2,4,2,4,5,4,3,7,8,8,2,9,0,13,14,11,17,15,16,18,21,13,23,13,23,22,20,21,22,17,11,14,18,16,17,16,15,12,16,17,15,16,11,17,17,12,8,7,6,7,6,6,4,3,4,2,4,0,3,1,2,1,0
2022-03-13 16:00:00,2,4,1,3,0,2,0,3,3,8,10,6,8,9,10,11,15,15,8,16,15,13,11,10,11,12,14,15,12,17,16,15,14,16,19,22,19,19,20,20,19,18,13,15,15,16,15,13,13,11,8,5,6,6,4,5,2,5,6,3,3,1,2,1,0
2022-03-13 17:00:00,1,4,3,5,0,2,7,6,4,6,7,3,6,11,10,12,16,16,17,16,17,15,13,11,14,8,15,16,14,16,13,17,12,7,23,17,17,16,15,22,21,10,9,19,12,14,14,18,14,9,6,5,6,6,4,5,2,2,3,1,1,0,0,0,0
2022-03-13 18:00:00,1,3,4,7,4,3,0,6,4,9,4,8,5,15,7,18,18,16,14,14,13,12,14,12,13,12,12,12,14,13,12,12,10,18,20,22,21,22,19,15,14,11,14,7,12,16,15,16,9,7,5,6,4,4,6,1,7,0,8,4,2,2,1,0,0
2022-03-13 19:00:00,3,1,4,5,3,0,0,0,1,6,4,8,5,10,9,11,11,9,7,8,5,7,7,5,6,6,9,7,9,8,8,9,8,9,19,20,8,19,16,14,12,5,10,14,9,15,15,12,8,7,5,4,4,6,5,3,6,6,10,7,4,2,3,2,0
2022-03-13 20:00:00,1,1,0,1,2,0,1,0,2,3,4,4,3,12,13,14,13,11,8,9,4,9,6,7,3,3,6,6,3,6,5,7,6,4,13,11,12,7,7,9,6,5,7,10,10,11,8,10,6,5,5,2,5,6,5,3,4,2,0,3,2,3,1,1,0
2022-03-13 21:00:00,1,2,1,1,2,1,0,0,1,6,1,8,9,16,7,18,17,16,14,7,11,7,4,5,5,4,4,4,0,3,3,0,7,7,22,23,13,22,12,12,10,9,10,9,10,13,6,7,8,7,3,6,2,4,2,3,4,3,6,3,4,2,1,0,0
2022-03-13 22:00:00,0,0,1,1,0,2,0,0,1,5,2,4,9,9,10,14,13,10,6,7,4,7,6,3,3,3,2,5,4,3,3,1,6,8,16,16,13,15,18,15,16,16,15,13,16,15,7,10,9,8,6,5,6,4,3,1,4,5,6,2,5,4,1,0,0
2022-03-13 23:00:00,1,0,0,2,0,3,0,2,0,4,0,5,4,6,5,10,9,8,4,2,0,3,4,2,3,0,2,3,1,2,1,1,1,5,15,11,16,3,10,15,12,8,11,10,9,7,4,5,4,2,1,0,1,2,0,1,3,2,4,3,1,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,2,0,0,1,0,0,0,0,0,2,2,3,0,1,0,0,0,1,2,3,0,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,2,3,3,5,4,5,2,4,4,3,4,5,4,3,2,4,6,3,7,6,0,0,5,2,5,4,1,7,6,7,9,6,4,4,2,5,4,5,0,8,9,0,11,14,15,18,17,16,19,16,12,0,11,8,0,7,1,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,3,4,6,4,8,4,9,10,3,3,5,3,2,6,5,1,8,4,6,4,5,6,4,5,7,0,10,11,16,15,13,12,6,4,4,2,4,5,5,7,6,5,7,10,10,16,15,19,30,27,17,7,17,15,6,11,1,0,1,0,0,0,0,0,0
2022-03-14 07:00:00,7,13,7,19,21,22,26,23,12,7,5,8,8,11,12,22,34,42,52,56,53,39,37,31,34,26,31,31,34,30,34,33,10,4,20,22,21,21,22,30,33,33,36,31,31,33,30,33,38,36,21,19,12,11,9,8,3,1,0,0,2,3,0,0,0
2022-03-14 08:00:00,2,7,10,17,25,26,29,25,8,7,8,12,11,21,20,20,21,20,21,19,18,19,17,19,21,20,24,30,31,35,40,40,11,5,26,26,28,29,28,31,31,29,25,23,26,28,17,20,38,37,18,21,12,12,12,11,3,4,5,3,2,1,3,0,0
2022-03-14 09:00:00,3,4,6,8,9,10,8,9,7,7,8,10,9,9,10,13,16,18,20,20,13,13,15,15,17,5,16,18,19,14,15,12,7,2,11,13,10,12,11,12,10,10,11,14,15,17,16,14,20,18,15,14,12,8,7,6,6,0,5,5,4,4,3,2,0
2022-03-14 10:00:00,3,4,5,5,9,7,10,7,6,6,3,5,5,6,4,7,7,8,10,9,9,9,11,13,16,10,16,17,18,19,21,19,12,6,9,8,7,10,10,13,14,9,13,14,14,15,14,16,16,16,13,11,9,8,6,7,4,5,8,2,3,7,6,1,0
2022-03-14 11:00:00,3,4,5,3,8,12,4,10,7,7,0,8,7,9,9,10,10,9,9,10,10,12,12,14,15,8,15,17,14,12,15,10,7,8,10,12,10,11,12,14,17,11,15,19,18,19,18,15,13,11,6,4,4,4,6,3,2,0,3,4,5,0,1,4,0
2022-03-14 12:00:00,1,2,3,4,4,3,3,3,2,4,5,6,4,10,4,13,15,15,16,16,15,15,14,15,18,15,17,15,14,17,16,14,8,6,16,15,14,17,15,14,12,5,14,15,16,19,19,18,15,12,11,10,8,8,6,5,3,0,6,3,1,3,1,0,0
2022-03-14 13:00:00,4,2,2,3,8,11,12,11,8,7,0,6,6,10,9,13,18,15,20,19,16,16,17,15,17,16,15,17,18,18,19,17,7,9,14,15,14,15,14,15,16,5,18,18,18,20,19,13,14,15,13,12,11,10,10,7,3,3,4,0,5,2,1,2,0
2022-03-14 14:00:00,2,7,1,2,4,4,2,5,2,10,11,12,9,17,12,18,17,14,13,14,14,12,11,27,26,10,19,18,12,18,16,15,7,9,18,22,24,27,26,24,23,20,14,26,26,25,25,24,17,14,9,6,7,6,5,4,4,4,5,3,2,2,3,2,0
2022-03-14 15:00:00,3,2,5,6,7,8,8,5,5,10,11,10,9,14,13,21,22,20,25,26,26,26,21,22,23,23,19,22,22,20,21,21,9,11,21,22,23,22,14,22,23,31,36,38,37,36,39,30,27,16,12,11,10,9,6,8,9,1,5,8,6,2,1,0,0
2022-03-14 16:00:00,4,4,5,8,9,6,5,4,3,10,7,10,9,15,17,21,28,22,27,26,28,25,28,34,36,30,32,30,30,27,25,23,15,12,18,17,18,33,32,33,34,33,34,35,40,52,52,46,22,19,18,17,12,13,11,10,7,4,8,6,7,6,5,3,0
2022-03-14 17:00:00,3,2,3,4,3,9,6,7,5,13,13,14,12,21,22,26,37,36,35,36,35,33,34,35,35,34,27,24,26,28,25,25,13,13,26,19,21,23,24,27,23,22,20,22,23,27,33,28,25,25,16,14,13,17,17,14,15,15,20,18,13,8,5,3,0
2022-03-14 18:00:00,3,5,6,7,0,7,0,6,3,18,19,21,25,40,41,51,55,47,36,36,37,30,27,25,27,26,19,17,18,17,15,23,12,20,41,42,40,39,35,27,28,26,27,29,30,25,23,18,23,22,18,9,12,11,8,7,11,4,11,8,8,7,5,4,0
2022-03-14 19:00:00,3,4,1,4,8,3,2,7,3,15,9,16,16,36,38,44,42,33,24,26,24,25,20,18,17,15,11,12,10,9,9,8,12,15,63,61,57,43,34,25,21,20,21,19,19,18,17,15,16,12,10,7,10,8,9,6,14,11,23,20,15,14,9,7,0
2022-03-14 20:00:00,2,2,3,0,0,0,0,1,2,6,6,7,7,20,21,26,27,24,13,12,13,10,12,11,12,4,8,9,7,9,10,5,9,14,32,34,33,27,23,19,19,18,17,14,11,16,13,11,8,8,6,0,5,5,3,2,8,7,10,8,5,3,2,1,0
2022-03-14 21:00:00,6,2,1,5,2,3,4,5,3,7,0,6,7,10,11,14,12,11,9,6,9,9,10,8,6,3,6,6,4,4,2,2,3,6,25,24,23,24,18,19,20,18,15,17,17,16,14,11,12,11,7,3,3,5,3,4,4,5,6,5,4,1,2,1,0
2022-03-14 22:00:00,7,8,2,2,0,0,0,0,5,8,8,8,9,21,15,20,19,17,13,0,12,11,9,7,8,5,6,7,9,7,4,6,6,12,28,27,26,25,25,34,33,33,14,33,30,29,30,21,10,9,7,4,6,5,4,3,5,0,6,5,4,5,2,1,0
2022-03-14 23:00:00,0,1,0,0,1,0,0,2,0,6,7,10,8,9,12,15,18,16,7,8,6,6,7,6,5,4,4,4,2,2,2,1,3,3,15,14,11,10,9,8,5,7,8,8,8,9,6,7,5,3,3,3,4,4,3,0,2,2,3,2,2,1,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,2,0,0,3,0,0,0,0,1,1,1,0,0,2,0,0,5,0,1,6,0,0,5,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,3,4,2,3,0,1,2,1,2,4,5,3,3,2,2,3,1,5,1,0,4,2,2,5,4,4,5,5,6,6,4,3,2,3,4,4,2,6,7,9,8,10,12,11,12,10,9,9,8,5,0,4,3,0,2,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,3,3,4,5,5,6,4,2,4,5,6,4,5,4,7,9,7,13,6,12,5,5,6,7,1,10,12,14,16,20,18,4,2,4,4,3,6,7,6,6,0,9,10,8,16,5,16,22,17,13,4,12,9,3,5,1,0,1,0,0,0,0,0,0
2022-03-15 07:00:00,3,6,8,9,10,12,13,10,6,4,4,6,5,7,8,13,23,25,35,38,34,27,30,28,27,18,20,27,30,28,39,37,11,3,19,25,27,30,31,34,31,24,25,28,27,33,29,29,47,42,18,16,13,10,7,6,1,2,0,2,1,0,0,0,0
2022-03-15 08:00:00,2,8,9,10,11,11,14,13,8,8,9,11,10,16,15,25,29,26,27,27,26,28,26,25,27,14,31,35,40,43,46,43,11,4,16,20,20,23,22,24,24,23,21,24,24,26,20,24,41,38,28,24,16,10,9,9,3,3,6,4,3,2,2,2,1
2022-03-15 09:00:00,1,4,4,9,9,11,12,10,7,3,5,6,5,9,10,11,13,11,19,22,19,18,21,19,20,16,22,28,29,28,26,22,7,5,11,13,14,15,14,11,12,13,14,14,13,13,11,12,18,18,16,11,13,7,3,8,3,0,4,0,1,2,0,1,0
2022-03-15 10:00:00,2,4,5,7,11,7,12,10,7,5,4,6,7,8,10,9,11,10,11,12,10,10,11,11,11,6,13,18,16,18,19,13,8,5,8,9,7,11,9,8,10,6,11,12,14,15,13,12,13,11,8,7,9,8,7,6,3,4,1,0,3,2,0,1,0
2022-03-15 11:00:00,2,2,2,0,3,3,4,0,2,5,4,7,8,9,8,12,13,9,13,13,8,11,9,10,12,12,13,11,11,12,11,10,7,10,8,8,9,9,8,11,13,12,10,10,11,15,16,16,18,17,12,11,9,6,3,5,9,8,5,2,0,7,0,0,0
2022-03-15 12:00:00,2,3,4,6,3,7,8,2,6,8,7,8,4,12,7,13,16,13,15,15,18,18,17,19,21,22,22,17,21,20,20,21,14,9,14,14,16,17,17,13,15,14,14,12,13,13,11,11,16,15,10,9,8,7,6,4,3,0,3,3,2,1,2,0,0
2022-03-15 13:00:00,1,3,6,9,12,13,14,10,5,7,5,8,7,10,11,16,19,18,20,20,18,15,16,15,18,16,18,21,22,24,12,18,11,9,15,16,17,17,14,15,16,10,17,19,15,13,12,11,12,12,7,6,3,6,5,4,3,4,5,0,4,2,3,1,0
2022-03-15 14:00:00,7,9,3,10,11,7,7,5,4,8,9,11,9,12,12,15,18,19,16,15,16,15,15,15,14,11,14,15,19,16,17,16,12,12,21,22,23,16,15,20,19,12,17,20,18,18,24,17,15,12,8,8,5,3,1,2,2,0,4,3,1,0,2,0,0
2022-03-15 15:00:00,4,6,4,5,6,2,5,6,3,6,7,7,6,12,13,14,19,20,24,26,25,21,20,17,18,20,21,18,20,19,16,15,7,10,21,20,17,21,18,20,17,29,30,33,32,31,32,23,21,16,12,8,11,13,11,4,6,2,4,3,5,2,0,0,0
2022-03-15 16:00:00,7,4,8,6,9,8,6,8,4,9,6,10,10,15,14,20,26,21,27,29,28,29,25,25,26,24,25,25,23,22,19,19,12,12,20,20,20,30,27,28,27,28,28,27,34,50,50,36,25,20,13,10,10,10,9,7,7,0,7,3,4,0,5,1,0
2022-03-15 17:00:00,3,4,5,5,5,6,5,5,5,11,11,11,9,18,18,23,29,27,36,41,44,46,46,42,45,44,39,34,23,26,26,24,20,17,34,33,32,33,26,24,23,23,24,24,21,22,26,22,22,22,13,12,9,8,7,5,6,6,12,8,6,4,3,2,0
2022-03-15 18:00:00,4,1,3,4,5,3,6,5,2,20,0,18,21,33,32,45,45,37,35,35,32,25,24,26,29,27,26,29,28,27,27,24,12,15,43,42,38,34,25,22,23,21,20,20,20,21,25,20,15,12,9,6,8,11,10,9,15,15,21,18,8,8,4,1,0
2022-03-15 19:00:00,3,0,4,3,4,0,0,0,3,12,12,15,16,31,29,35,33,31,24,18,24,22,19,15,18,17,18,17,15,15,15,16,12,16,56,57,53,45,37,32,27,23,20,20,19,15,14,13,13,12,14,6,12,12,10,9,15,3,19,15,10,8,4,4,0
2022-03-15 20:00:00,1,1,1,1,3,0,1,1,1,7,2,5,7,16,17,22,20,24,17,18,18,16,15,11,8,10,8,6,7,8,8,7,6,14,32,31,29,28,23,22,19,16,19,20,19,19,19,13,11,8,7,6,7,6,7,6,9,4,12,10,9,6,3,2,0
2022-03-15 21:00:00,3,0,1,4,0,5,3,1,3,9,10,10,8,13,13,20,16,14,14,12,11,9,9,9,9,8,7,8,7,7,6,1,6,8,26,22,17,13,14,14,6,12,10,11,12,16,15,11,9,6,5,3,3,5,4,4,8,7,10,8,5,7,2,6,0
2022-03-15 22:00:00,5,0,2,3,1,0,0,2,4,13,8,14,13,22,24,28,28,25,20,21,21,17,19,16,9,7,14,12,9,5,5,3,9,17,42,43,39,37,32,31,30,27,26,27,28,25,24,20,15,12,10,9,7,6,5,5,6,0,6,5,4,2,1,0,0
2022-03-15 23:00:00,2,3,1,0,0,0,0,0,2,8,6,8,7,10,10,14,14,13,7,5,7,8,9,5,10,9,6,5,3,2,0,1,4,7,16,20,19,7,18,20,17,12,10,10,9,11,6,9,6,4,1,3,4,5,4,3,5,4,6,4,2,2,1,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,1,0,0,1,1,0,2,0,0,2,3,0,2,1,0,0,0,1,3,4,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,3,4,4,3,6,0,4,1,5,4,5,4,2,1,5,5,4,5,4,4,5,5,3,5,1,4,5,6,6,7,5,2,2,1,7,2,4,8,9,10,9,11,11,12,14,13,11,12,10,7,5,1,5,1,3,1,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,3,5,7,8,9,10,2,9,4,5,6,7,5,3,0,4,5,6,6,6,1,5,6,4,7,0,8,10,10,10,12,11,5,3,4,2,3,1,3,5,6,4,6,7,7,13,4,15,22,22,10,5,9,7,8,7,2,0,1,0,0,0,0,1,0
2022-03-16 07:00:00,1,7,8,10,12,14,18,15,9,6,0,9,8,12,14,18,24,29,41,49,47,36,35,33,30,21,21,29,30,29,31,30,12,2,15,16,16,17,19,24,25,23,25,26,23,30,29,33,37,33,23,15,18,16,12,14,2,0,1,6,0,3,0,1,0
2022-03-16 08:00:00,3,8,15,21,26,27,29,25,14,8,11,12,11,28,31,39,36,27,29,27,24,24,23,22,26,25,33,34,35,38,39,39,11,8,23,27,28,29,26,27,27,25,25,26,25,27,23,22,51,49,31,29,23,17,16,13,4,0,4,3,2,2,0,0,0
2022-03-16 09:00:00,1,3,4,6,7,8,8,6,5,5,5,6,5,10,8,18,23,20,15,16,13,13,13,13,23,22,23,28,27,29,27,19,11,4,9,9,11,8,10,12,11,12,13,15,14,19,19,19,19,19,12,10,9,12,6,6,3,2,4,1,5,6,0,5,0
2022-03-16 10:00:00,3,6,5,3,7,9,4,8,5,4,5,6,6,8,6,12,11,11,12,16,16,15,16,15,14,16,8,15,19,19,19,20,13,4,10,10,7,2,9,10,11,8,12,13,15,17,13,14,15,15,12,8,8,8,7,5,3,0,2,0,2,0,1,0,0
2022-03-16 11:00:00,2,4,3,5,5,6,2,5,2,5,2,8,7,18,17,22,21,18,10,9,12,11,10,10,10,0,12,13,13,15,16,12,7,8,12,11,11,11,9,10,11,10,11,11,10,12,13,13,14,13,11,10,4,8,1,7,4,5,2,1,0,1,0,0,0
2022-03-16 12:00:00,1,4,0,4,1,0,5,4,3,5,2,6,4,9,8,11,16,10,14,18,19,18,15,16,14,20,19,17,16,20,21,21,7,6,14,15,16,17,16,19,18,16,18,19,20,20,17,16,20,14,8,7,7,6,3,2,3,4,3,6,3,1,0,5,0
2022-03-16 13:00:00,1,2,0,3,2,3,4,3,2,6,2,6,5,9,8,13,14,13,19,22,21,18,19,17,20,20,21,18,17,14,15,19,8,6,16,17,16,15,17,21,12,20,21,21,18,17,15,13,15,14,9,9,8,7,4,6,3,2,3,1,1,0,2,0,0
2022-03-16 14:00:00,10,15,7,6,16,14,9,8,4,10,0,11,11,15,8,16,19,14,12,13,12,15,15,16,22,21,22,24,24,26,27,15,7,10,17,19,14,22,17,18,16,16,15,16,16,15,16,12,10,12,9,8,5,5,4,5,6,0,2,0,4,1,3,2,0
2022-03-16 15:00:00,7,5,4,7,5,6,7,6,1,8,9,11,10,12,12,13,17,16,25,28,20,26,21,18,20,21,19,18,20,21,21,20,11,13,20,17,16,17,16,16,22,40,42,45,41,40,39,29,19,20,14,13,10,7,6,4,5,8,10,6,4,3,2,0,0
