Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_위례아이파크아파트앞,4_서울위례별초교.위례별유치원,5_스타필드시티.위례지웰푸르지오,6_위례포레샤인17단지후문,7_덕수고등학교,8_위례포레샤인17단지정문,9_위례포레샤인18단지,10_비호아파트,11_송파파크센트럴,12_거여역4번출구,13_거여역,14_보인고교.오금동삼성아파트,15_오금동상아아파트,16_송파중학교,17_가락동쌍용아파트앞,18_가락동미륭아파트,19_문정1동주민센터.로데오거리,20_문정로데오거리입구,21_가락시장.가락시장역,22_송파역,23_석촌역,24_석촌호수.한솔병원,25_잠실역.롯데월드,26_잠실5단지,27_잠실새내역.잠실2동주민센터,28_잠실엘스아파트앞,29_종합운동장사거리,30_잠실종합운동장,31_강남경찰서면허시험장,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_영동교입구.청담자이아파트,37_영동대교북단,38_노룬산시장,39_건대입구역6번출구,40_건대입구(가상),41_건대입구역사거리.건대병원,42_어린이대공원역.화양천주교회,43_화양리,44_화양사거리,45_성수사거리.성수초등학교,46_경수중학교,47_영동대교북단,48_영동교입구,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_석촌호수.한솔병원,59_석촌역,60_송파역,61_가락시장.가락시장역,62_문정1동주민센터.로데오거리,63_문정현대아파트,64_가락동쌍용아파트,65_가락동극동아파트,66_개롱역3번출구,67_삼환아파트,68_거여역현대아파트,69_거여역5번출구,70_송파파크센트럴,71_종점,72_비호아파트,73_위례포레샤인18단지,74_위례포레샤인17단지정문,75_덕수고등학교,76_송파위례리슈빌,77_스타필드시티.위례스타힐스,78_서울위례별초교,79_송파꿈에그린아파트,80_위례포레샤인.위례31단지후문,81_복정역환승주차장
2022-03-05 04:00:00,2,1,1,0,0,1,0,1,2,4,9,12,14,15,8,14,0,12,5,9,6,0,6,0,6,0,0,7,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,5,3,2,1,2,3,2,3,4,0,5,6,7,5,8,9,6,7,0,7,4,2,3,3,5,0,3,4,0,0,0,3,7,6,1,0,5,5,3,2,0,0,2,4,0,0,8,6,0,0,5,0,6,0,3,0,7,9,9,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,7,5,8,6,7,7,7,2,7,3,8,7,8,5,9,6,10,11,4,9,7,6,3,7,6,0,5,2,0,1,0,6,7,5,2,4,2,1,1,0,1,2,2,5,6,5,6,5,4,3,3,1,2,0,4,4,6,6,6,7,11,7,8,9,0,10,0,7,12,6,11,3,7,6,5,4,3,4,2,1,0
2022-03-05 07:00:00,2,3,0,4,4,6,2,8,10,9,11,13,15,16,8,14,8,13,11,9,8,7,6,5,4,2,3,2,4,3,2,4,5,4,0,5,4,3,1,2,3,3,3,1,4,5,6,5,3,2,3,2,0,0,2,1,2,0,3,1,5,3,2,3,2,5,0,5,4,5,0,10,11,6,5,4,1,2,2,3,0
2022-03-05 08:00:00,2,3,2,4,5,8,0,10,11,6,10,10,14,12,9,11,10,11,12,11,11,9,8,10,9,3,8,6,7,6,5,5,9,7,7,5,6,7,2,1,2,3,4,6,5,7,10,7,6,6,4,5,4,3,3,3,4,4,4,5,6,7,8,0,9,12,9,6,9,8,0,7,5,5,0,3,8,7,5,4,0
2022-03-05 09:00:00,5,5,6,5,5,6,7,12,14,13,13,14,16,17,18,17,16,16,16,15,11,11,8,13,6,5,2,4,2,1,3,3,6,1,5,6,5,5,4,3,4,3,4,6,5,8,12,10,11,7,3,6,4,2,4,3,4,4,7,9,14,11,9,5,10,12,12,11,11,13,14,13,11,9,0,11,6,5,4,3,0
2022-03-05 10:00:00,6,5,7,7,8,12,13,17,20,18,17,18,23,22,21,21,18,21,22,19,19,20,18,16,9,6,7,7,8,9,7,6,9,6,3,3,4,3,2,2,8,8,9,7,7,10,15,14,12,9,8,5,0,3,4,2,6,7,6,9,10,17,17,15,12,11,12,10,13,0,14,0,12,10,5,10,8,7,3,3,0
2022-03-05 11:00:00,5,5,5,7,8,10,0,15,22,11,22,22,25,25,23,21,23,26,23,21,23,25,24,18,13,11,6,5,6,5,5,5,8,7,6,9,7,7,3,2,7,3,7,6,9,10,10,10,11,9,8,3,7,8,7,6,8,10,12,15,19,16,16,17,16,15,13,12,13,9,13,4,11,13,14,11,10,9,5,9,0
2022-03-05 12:00:00,12,6,11,10,12,15,14,15,21,15,19,16,22,22,23,22,24,25,24,27,26,25,21,18,13,14,11,11,12,11,10,13,15,15,12,8,12,11,10,2,12,11,10,9,8,10,12,11,6,9,8,6,6,4,10,11,11,11,12,14,13,12,14,13,11,15,16,15,21,19,20,21,22,21,20,19,11,6,4,4,0
2022-03-05 13:00:00,7,10,11,13,14,14,0,18,20,19,17,21,21,20,20,20,20,20,22,21,20,20,20,20,10,12,9,8,8,7,7,10,12,10,12,12,10,9,6,4,8,8,9,8,9,5,10,11,9,10,5,8,7,10,11,12,15,11,14,11,20,21,17,16,15,17,15,11,14,15,18,0,16,14,6,18,14,10,5,4,0
2022-03-05 14:00:00,3,5,7,10,18,20,19,21,21,18,15,19,20,23,22,22,21,21,21,22,21,22,19,19,15,16,13,13,11,11,10,9,14,12,8,11,11,9,6,3,5,3,4,6,5,5,12,10,7,7,7,6,6,5,11,9,16,18,20,19,20,22,19,20,22,22,21,15,14,15,19,19,20,21,20,12,12,10,6,0,0
2022-03-05 15:00:00,9,8,8,7,13,15,14,15,16,13,12,14,15,17,20,21,24,11,24,21,22,26,19,17,10,12,12,9,3,8,7,9,11,12,11,9,10,10,8,3,17,13,12,11,12,12,15,14,14,11,10,12,12,15,25,26,23,21,20,18,22,18,16,16,17,22,20,13,16,17,18,20,17,16,5,15,9,8,7,4,0
2022-03-05 16:00:00,4,4,12,12,16,19,17,18,16,14,14,16,12,17,18,24,33,35,34,34,35,31,26,18,18,17,14,13,11,10,6,10,15,14,13,14,10,8,4,6,6,5,8,10,4,0,7,11,13,12,13,14,22,21,21,8,15,16,18,17,18,17,17,17,18,21,13,18,21,22,21,22,16,17,16,18,8,7,4,4,0
2022-03-05 17:00:00,5,2,9,14,24,26,23,24,22,20,20,18,17,15,17,17,17,19,19,17,19,18,18,20,15,14,13,9,6,8,9,10,12,0,10,13,13,11,6,5,9,7,7,12,3,8,9,11,5,5,6,8,10,9,10,18,17,28,23,28,30,23,16,22,17,20,19,16,13,13,12,13,10,8,3,8,10,7,4,5,0
2022-03-05 18:00:00,7,6,11,9,16,15,13,19,20,17,14,13,14,9,10,11,4,15,16,16,16,11,11,12,10,10,4,5,7,5,5,12,15,15,0,16,14,9,11,10,11,10,10,9,10,8,7,13,7,12,15,14,11,12,12,6,24,24,21,24,27,32,27,23,25,23,22,17,27,12,28,26,20,17,16,12,11,9,5,4,0
2022-03-05 19:00:00,9,7,12,14,14,0,10,15,17,16,11,7,10,3,10,5,9,8,12,11,10,9,8,7,10,9,9,7,7,4,0,8,9,4,11,7,5,4,4,3,4,3,2,5,4,6,7,8,7,4,5,4,2,5,14,5,21,20,22,25,28,22,20,19,15,20,21,18,24,22,14,20,16,11,10,8,8,6,3,2,0
2022-03-05 20:00:00,5,4,8,9,18,12,11,10,9,9,7,7,9,8,8,8,9,8,9,7,7,6,5,5,2,0,0,1,3,0,2,5,7,0,0,8,4,7,6,5,5,4,3,5,0,3,6,8,1,8,7,1,8,9,11,7,18,18,19,19,18,17,13,12,11,12,12,11,15,14,15,13,10,8,6,7,5,3,4,5,0
2022-03-05 21:00:00,5,5,11,13,21,12,0,19,14,14,12,9,10,7,9,10,8,7,7,7,5,4,3,5,4,2,3,5,2,0,3,9,7,0,5,11,9,8,6,1,8,2,7,6,7,9,10,8,10,9,13,6,14,13,12,7,18,20,21,23,12,24,22,22,20,16,9,14,11,12,10,8,10,7,2,3,6,0,5,1,0
2022-03-05 22:00:00,7,4,8,6,26,23,0,0,15,19,18,11,12,11,0,9,8,8,15,14,5,13,10,9,4,0,2,6,2,1,0,7,8,3,9,10,7,6,5,8,7,5,4,5,4,7,8,8,0,6,5,9,10,10,14,13,22,17,24,23,25,24,22,20,11,22,23,21,20,17,16,15,13,11,10,5,9,7,5,5,0
2022-03-05 23:00:00,0,0,0,0,0,0,4,5,0,5,3,9,9,8,11,12,11,10,11,10,10,5,4,5,4,3,0,4,6,5,4,6,7,0,0,5,2,5,6,0,6,6,3,4,5,4,5,6,5,5,3,0,4,3,14,0,28,22,22,26,25,22,21,18,15,15,12,13,14,9,14,13,8,6,6,4,3,0,2,3,2
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,1,0,0,0,2,0,0,0,3,4,2,5,8,0,0,4,7,0,6,4,2,3,4,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,2,0,1,0,1,0,0,0,0,1,2,2,0,0,0,1,0,1,2,2,0,1,2,0,0,0,1,1,0,0,2,0,0,0,2,1,1,0,1,0,0,1,3,2,2,2,2,0,3,7,0,6,2,5,4,0,7,8,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,2,3,0,0,1,3,1,2,3,1,4,1,2,3,1,4,3,2,0,3,4,5,2,0,2,1,0,1,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,4,5,5,6,7,5,5,0,0,0,3,2,1,2,3,2,3,2,3,4,5,4,3,6,5,11,4,6,3,2,0,1,7,3,1,0,1,0
2022-03-06 07:00:00,3,4,4,4,2,4,0,4,2,5,5,6,8,6,0,4,9,8,7,5,4,0,5,4,3,0,2,2,1,3,0,3,2,0,1,0,1,2,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,1,1,3,4,0,1,3,4,2,2,0,2,1,0,3,0,4,4,9,7,5,3,4,3,0,3,0
2022-03-06 08:00:00,4,0,5,8,5,6,0,9,10,7,11,13,18,11,18,18,15,16,15,14,11,7,7,7,7,5,4,3,2,1,2,3,1,1,0,2,1,1,1,0,1,2,2,3,2,6,8,7,7,5,3,0,2,1,2,0,4,6,9,8,4,8,6,6,5,5,6,3,7,4,8,5,2,4,0,6,7,3,2,2,0
2022-03-06 09:00:00,6,6,0,4,4,3,6,4,8,9,8,7,8,9,10,8,8,11,10,8,10,11,10,8,5,5,3,3,4,2,3,3,3,1,2,2,3,7,6,0,1,2,4,7,8,8,7,5,7,5,1,4,4,3,5,0,7,4,10,8,9,11,12,11,9,8,2,7,8,0,8,9,10,5,8,11,6,4,3,4,0
2022-03-06 10:00:00,4,4,7,4,5,7,7,12,9,13,13,14,16,17,19,16,15,16,16,14,16,16,13,8,6,6,5,4,4,1,0,3,3,0,1,3,2,0,5,4,6,4,4,4,6,7,9,8,7,5,3,0,3,0,3,5,6,7,2,6,7,5,5,8,0,8,8,9,8,0,0,7,6,8,7,8,6,5,4,5,1
2022-03-06 11:00:00,3,4,5,7,7,9,0,10,11,12,12,10,13,10,10,8,11,10,10,12,11,14,12,9,6,6,5,5,4,2,3,3,4,0,0,6,5,4,4,0,4,5,4,10,12,13,15,7,10,7,5,6,4,2,7,4,3,5,4,5,0,6,0,7,8,5,3,5,5,7,9,6,8,7,0,8,8,8,4,6,0
2022-03-06 12:00:00,6,3,6,9,17,16,7,20,20,19,17,13,13,12,16,30,35,38,38,35,33,28,22,15,8,9,8,8,9,10,8,6,12,14,16,17,14,15,6,0,7,7,8,6,5,4,6,4,4,3,4,2,2,3,6,8,7,8,10,11,9,11,8,9,12,11,8,14,14,12,12,16,14,15,9,14,15,13,9,7,0
2022-03-06 13:00:00,4,4,5,5,11,12,11,16,16,17,18,14,15,16,16,19,18,19,22,20,19,20,20,20,10,9,10,9,10,9,8,7,7,0,10,8,6,4,5,4,7,8,5,5,6,4,9,6,0,9,9,3,11,8,13,11,20,13,8,11,9,8,7,9,9,6,0,7,9,8,11,0,12,10,9,10,9,8,2,4,0
2022-03-06 14:00:00,5,5,6,4,8,10,11,11,15,16,16,18,21,21,21,24,23,23,21,21,22,21,19,22,14,7,7,5,4,0,3,7,10,0,9,13,14,2,5,3,6,7,9,11,9,12,14,15,12,8,9,8,11,12,7,3,12,21,23,22,21,16,15,14,12,11,11,9,12,12,10,13,11,13,12,7,12,8,5,4,0
2022-03-06 15:00:00,6,5,9,6,13,18,13,16,18,16,16,15,18,16,10,11,17,20,19,18,17,18,15,16,11,7,9,7,1,6,5,9,11,0,11,11,13,13,7,6,9,7,8,7,7,0,7,3,0,4,5,1,7,5,13,12,9,10,10,10,17,16,14,14,15,13,12,14,15,13,15,15,13,14,5,12,13,11,6,8,0
2022-03-06 16:00:00,4,4,11,11,14,15,13,14,17,16,14,11,21,23,24,25,26,25,21,21,19,17,19,20,14,12,9,7,7,6,0,6,8,5,5,7,6,5,8,5,10,9,6,9,10,7,8,7,8,9,11,12,10,9,11,10,12,19,16,17,17,14,14,12,11,16,16,15,12,10,11,13,11,12,11,12,12,10,7,2,0
2022-03-06 17:00:00,6,3,9,9,22,23,10,22,23,16,15,9,13,14,12,10,12,11,12,11,12,13,13,13,10,4,6,5,3,7,8,14,18,17,15,12,8,7,9,1,4,3,3,3,4,4,1,0,0,5,7,8,9,9,16,14,22,24,8,20,18,17,17,15,16,18,20,17,17,16,17,16,14,13,10,11,14,12,6,4,0
2022-03-06 18:00:00,4,4,8,8,18,20,19,18,19,15,15,11,12,12,14,13,10,9,8,7,8,10,8,7,7,3,4,6,5,2,3,5,4,1,0,4,3,7,7,0,5,4,2,3,4,2,2,6,7,6,9,8,6,8,7,9,22,17,20,19,22,19,17,15,16,19,20,16,21,22,23,0,20,13,17,14,11,9,6,3,0
2022-03-06 19:00:00,7,6,8,9,10,9,5,10,11,7,10,8,10,7,7,11,11,11,10,9,8,6,11,10,9,3,9,8,5,5,6,7,8,7,8,6,7,4,5,0,5,3,1,4,0,3,5,3,4,6,6,0,0,5,8,0,17,16,17,20,18,15,17,7,16,11,9,9,15,13,12,7,9,6,7,3,7,5,4,2,0
2022-03-06 20:00:00,4,4,6,6,18,20,0,21,20,17,16,10,10,0,9,6,12,11,10,8,6,3,5,2,6,3,2,4,5,0,7,10,9,10,8,7,5,7,4,0,6,5,5,6,7,5,5,4,4,5,0,6,5,5,8,0,14,13,16,18,20,27,28,25,24,25,25,23,13,11,12,12,13,8,8,6,10,9,8,7,0
2022-03-06 21:00:00,3,3,10,11,24,20,0,19,19,17,15,12,14,13,14,12,10,7,10,9,8,9,3,4,8,5,0,3,4,5,4,9,12,0,13,18,10,8,6,5,8,6,6,3,4,1,4,5,2,5,4,5,1,6,8,7,20,18,19,19,18,18,17,18,19,18,19,21,16,14,13,12,10,8,9,8,13,7,11,8,0
2022-03-06 22:00:00,8,4,7,6,31,30,29,0,27,21,17,12,12,10,6,11,10,11,13,11,8,7,4,5,3,0,4,5,6,3,4,6,9,0,0,12,10,0,9,0,10,5,2,1,3,3,2,4,3,4,10,3,9,11,19,6,26,22,23,22,24,20,16,14,13,13,15,11,16,14,13,12,9,9,6,6,7,7,0,5,0
2022-03-06 23:00:00,0,0,0,0,0,2,0,0,1,0,0,2,3,5,0,4,0,5,4,3,4,4,1,0,0,0,5,6,5,0,0,2,7,6,0,3,4,3,7,5,6,4,3,2,4,3,4,3,2,2,0,3,1,2,10,11,11,14,15,16,18,18,14,12,0,13,12,12,13,0,4,11,9,4,3,7,1,2,1,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,1,0,0,1,0,0,2,3,9,17,23,25,26,13,0,24,7,6,19,17,18,17,3,0,0,0,16,15,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,2,1,0,0,3,4,0,3,4,3,4,4,6,6,7,8,8,8,8,9,7,1,5,0,6,4,4,3,1,2,4,4,4,4,0,3,2,5,2,0,0,1,2,6,3,4,13,10,9,5,10,9,9,9,9,0,9,9,10,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,4,6,8,3,6,8,9,14,15,14,12,11,12,13,14,17,15,9,15,14,13,11,6,12,9,1,8,2,2,6,5,6,4,2,3,2,2,1,2,0,1,0,2,3,4,5,8,7,5,3,0,2,1,1,2,0,5,7,8,7,10,7,6,10,1,6,5,7,11,5,6,4,4,5,3,6,7,8,7,5,0
2022-03-07 07:00:00,6,5,5,11,14,30,29,35,45,41,38,32,34,29,31,31,33,34,31,31,29,28,27,28,14,13,9,9,10,10,6,10,17,16,16,9,7,7,4,2,7,10,14,14,14,19,27,16,14,7,6,4,3,3,5,5,8,8,9,10,9,11,10,12,13,13,11,11,13,11,13,13,12,11,7,17,15,14,16,21,0
2022-03-07 08:00:00,5,7,7,10,15,24,14,27,31,34,39,32,39,40,44,51,48,49,50,47,46,42,40,39,20,18,15,13,18,14,9,16,31,29,26,11,13,11,3,1,14,18,19,24,30,36,40,35,30,19,12,7,6,4,3,4,11,11,10,12,15,15,15,17,18,19,14,15,17,17,16,17,19,20,18,17,24,21,20,21,0
2022-03-07 09:00:00,5,5,6,7,9,13,11,14,15,15,15,15,22,14,24,26,28,27,30,29,28,27,22,21,11,11,8,9,9,8,7,8,16,15,12,6,9,10,6,5,20,25,33,20,22,23,22,17,14,12,6,4,3,3,4,2,6,5,7,7,10,10,11,12,8,13,14,11,12,11,9,9,10,11,0,11,9,8,11,10,0
2022-03-07 10:00:00,4,3,6,8,5,7,0,9,10,10,11,13,14,15,17,15,14,11,12,11,11,10,12,10,10,8,7,3,2,0,6,8,6,4,6,5,4,5,3,1,6,8,7,4,6,7,9,8,10,6,5,3,7,7,6,3,4,6,6,5,8,9,8,8,8,9,6,7,7,8,7,6,7,8,7,7,6,5,5,6,0
2022-03-07 11:00:00,5,4,5,3,7,9,10,7,14,15,9,12,14,13,12,11,12,11,13,12,10,11,8,10,7,6,7,9,10,9,7,4,6,5,4,6,5,3,4,3,5,4,5,4,4,4,6,4,4,2,3,2,1,2,5,1,6,6,7,8,10,8,9,8,7,7,5,5,6,0,5,0,6,8,4,9,7,7,7,6,0
2022-03-07 12:00:00,6,2,5,6,8,9,10,9,11,9,9,12,13,11,10,12,14,13,16,17,15,15,9,13,8,7,6,6,5,3,6,6,5,0,8,8,8,5,4,3,4,3,4,7,7,8,11,7,6,4,4,3,4,2,5,0,8,12,11,7,12,10,9,9,10,12,13,14,12,11,12,13,11,10,9,11,10,8,4,4,0
2022-03-07 13:00:00,5,4,5,4,6,6,5,8,11,9,11,10,12,12,13,17,14,18,16,14,16,15,12,15,12,11,8,7,6,6,5,8,8,7,9,7,8,3,5,6,7,7,8,6,5,6,9,8,8,6,6,5,7,3,8,7,9,12,12,13,12,12,11,7,10,10,11,12,13,7,14,15,12,8,10,9,10,8,4,4,0
2022-03-07 14:00:00,6,5,4,5,6,7,8,11,17,17,16,16,13,13,14,16,16,16,16,15,13,11,12,11,10,5,10,9,8,6,5,4,7,8,7,9,6,7,4,0,4,1,2,4,3,6,7,8,3,7,7,8,25,28,24,22,25,25,27,27,29,14,17,13,15,14,14,14,15,13,10,12,10,12,10,8,6,4,5,4,0
2022-03-07 15:00:00,6,5,7,8,13,15,10,13,14,15,13,15,16,16,17,13,13,13,16,15,13,12,8,10,7,6,5,5,5,4,6,12,13,14,15,19,17,13,10,8,10,8,6,7,7,8,8,8,9,10,8,7,7,6,14,13,15,17,18,20,25,29,25,25,24,21,22,17,13,11,10,11,11,11,10,8,10,10,5,3,0
2022-03-07 16:00:00,8,7,8,10,12,16,18,23,25,23,19,17,22,21,19,19,15,16,17,11,17,15,13,12,9,8,8,6,3,5,5,7,9,0,11,12,8,7,7,6,6,5,9,7,6,6,10,8,7,6,5,6,7,7,12,11,18,17,16,34,35,31,32,32,29,25,25,21,25,25,23,22,18,17,18,16,14,11,7,6,0
2022-03-07 17:00:00,15,14,20,22,16,16,17,17,19,22,18,15,18,17,17,18,20,19,24,21,22,19,11,20,16,15,10,6,2,9,8,8,13,12,10,13,9,9,9,8,7,3,3,4,5,7,9,11,12,9,13,13,14,13,18,19,25,28,29,29,26,30,27,27,23,26,29,25,27,28,26,25,21,18,20,19,12,10,6,6,0
2022-03-07 18:00:00,24,18,17,18,18,20,0,19,23,20,21,22,29,27,27,29,30,29,28,26,26,27,27,25,18,15,13,11,11,8,19,22,28,19,29,27,17,14,13,12,12,6,5,12,19,20,20,26,23,21,21,24,21,23,26,26,37,39,39,40,43,38,36,32,28,30,29,20,27,26,27,26,23,21,19,19,14,11,7,6,0
2022-03-07 19:00:00,16,9,21,21,18,16,14,14,13,10,8,9,15,17,15,11,11,9,10,9,9,10,8,9,5,4,3,4,7,4,10,15,20,17,17,19,11,12,9,7,7,7,5,10,12,7,12,12,14,10,6,11,8,16,22,11,31,30,33,35,39,39,39,37,37,34,33,34,45,44,45,42,32,30,28,20,18,12,6,1,0
2022-03-07 20:00:00,10,8,12,10,11,9,6,8,5,7,12,9,12,7,11,11,10,11,11,10,9,6,5,7,5,6,5,5,5,4,6,8,11,10,10,10,8,7,6,5,6,4,5,5,3,7,7,8,7,7,9,8,10,10,12,13,18,20,19,19,23,24,19,20,20,23,23,20,25,24,25,23,18,16,13,7,6,4,4,0,0
2022-03-07 21:00:00,5,2,7,6,11,7,10,9,6,8,6,11,14,18,17,18,13,13,15,14,11,10,7,8,6,5,1,6,10,9,8,8,8,0,9,11,9,6,6,5,5,6,4,5,1,6,6,8,9,8,12,11,10,14,17,18,28,30,28,27,29,24,23,19,18,18,16,14,21,18,19,18,13,13,10,9,4,4,2,1,0
2022-03-07 22:00:00,13,3,12,11,25,22,3,20,21,16,14,7,7,7,9,8,8,17,17,7,12,7,6,3,4,3,5,7,6,7,6,15,19,17,15,17,13,12,7,11,8,5,4,4,7,3,7,4,6,4,6,6,5,7,9,7,21,21,20,22,21,21,17,18,17,21,7,19,22,21,24,22,12,11,10,5,7,2,4,3,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5,4,3,3,0,4,3,0,0,0,0,0,2,3,1,3,5,6,4,5,4,7,9,8,7,2,4,5,3,2,0,3,2,2,3,4,4,4,3,3,5,7,9,6,10,6,13,9,10,7,8,7,7,8,13,12,13,12,8,4,3,5,3,1,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,0,0,0,1,0,0,3,3,9,14,19,23,24,18,0,23,16,21,14,11,10,9,0,0,0,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,3,2,3,0,3,4,0,4,3,3,4,6,7,5,6,4,6,6,0,5,5,5,4,5,7,6,3,5,4,8,6,6,11,0,1,10,9,10,8,2,0,1,3,8,9,10,16,14,11,10,8,7,0,6,7,0,8,0,9,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
