Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_증산교앞,7_증산종합시장.증산중학교입구,8_증산역.증산동주민센터,9_연서중학교입구,10_와산교,11_새절역.숭실고입구,12_응암오거리,13_은평문화예술정보학교,14_응암초등학교,15_명지전문대.충암중고등학교,16_명지중고등학교,17_명지대삼거리,18_명지대,19_DMC센트럴아이파크아파트,20_명지대사거리제일은행앞,21_백련시장,22_연희파크푸르지오앞,23_홍연시장,24_연희홍연아파트,25_서대문구청,26_서대문구보건소별관,27_정원여중,28_홍은현대아파트.스위스그랜드호텔,29_홍제역(중).서대문세무서,30_홍제삼거리.인왕산한신휴플러스,31_무악재역,32_안산초등학교,33_독립문역.한성과학고,34_영천시장,35_서대문역,36_경찰청.동북아역사재단,37_서울역버스환승센터,38_숭례문,39_남대문시장앞.이회영활동터,40_롯데영프라자,41_우리은행종로지점,42_청계1가.광교,43_을지로2가.기업은행본점.서울노동청,44_롯데백화점,45_북창동.남대문시장,46_숭례문.한국일보,47_경찰청.동북아역사재단,48_서대문경찰서.농협은행.유관순활동터,49_영천시장,50_독립문역.한성과학고,51_무악재역,52_인왕산.홍제원아파트,53_홍제역(중).서대문세무서,54_홍은현대아파트,55_정원여중.스위스그랜드호텔,56_서대문문화체육회관입구,57_홍연2교두산아파트앞,58_홍남교,59_백련시장,60_명지대사거리국민은행앞,61_명지대,62_명지대삼거리,63_명지중고등학교,64_명지전문대.충암중고등학교,65_응암초등학교,66_은평문화예술정보학교,67_응암오거리,68_새절역.숭실고입구,69_와산교,70_연서중학교입구,71_증산역.증산동주민센터,72_증산종합시장.증산중학교입구,73_디지털미디어시티역,74_수색역앞,75_수색교,76_덕은교.은평차고지앞,77_은평공영차고지(가상)
2022-03-11 17:00:00,4,5,7,9,13,13,13,12,9,13,24,19,18,15,17,22,24,27,25,27,31,30,32,31,31,32,32,34,27,25,25,19,26,23,17,15,8,6,6,5,5,2,8,14,27,28,32,37,40,39,43,39,45,42,42,39,35,34,28,18,19,19,17,23,20,32,26,9,8,10,8,7,6,5,2,1,0
2022-03-11 18:00:00,2,3,7,9,17,16,16,13,12,13,14,15,14,14,17,19,23,25,23,25,30,32,32,33,37,37,38,35,26,20,23,21,18,19,20,32,6,5,4,4,4,4,21,34,40,42,49,57,55,59,58,60,64,61,57,53,48,41,35,21,11,9,20,28,26,24,19,8,4,4,9,11,6,5,4,3,0
2022-03-11 19:00:00,1,1,3,3,6,4,7,9,8,7,21,19,16,11,7,6,7,7,8,11,12,13,10,14,15,14,14,16,14,12,11,10,12,9,11,10,5,4,2,3,4,3,10,19,25,26,27,32,33,34,35,33,38,34,32,30,26,24,19,17,15,13,12,11,12,10,8,7,3,4,6,5,2,2,1,0,0
2022-03-11 20:00:00,1,1,3,3,4,1,5,5,0,4,16,13,11,8,9,7,7,10,8,11,12,5,15,4,16,17,5,10,13,12,9,11,8,8,7,7,2,1,1,1,1,2,6,8,12,15,22,17,20,21,20,22,28,29,28,26,21,18,16,14,14,11,9,11,12,9,8,4,4,5,5,3,4,3,2,0,0
2022-03-11 21:00:00,1,0,1,3,6,2,4,9,7,4,8,8,6,5,4,4,5,6,7,5,5,8,7,2,6,7,4,4,8,8,6,1,6,7,5,4,2,1,0,1,2,0,3,7,8,9,14,15,16,18,19,18,22,21,14,19,19,17,12,10,10,11,9,10,9,8,7,3,4,1,4,4,3,2,0,0,0
2022-03-11 22:00:00,1,2,3,2,3,5,5,7,6,7,13,13,9,11,9,7,7,9,8,9,9,10,9,0,10,10,7,8,10,8,8,5,4,7,9,6,2,1,2,3,3,0,10,11,14,15,19,25,27,23,21,19,24,20,25,22,20,17,12,9,8,8,8,9,8,8,6,3,2,3,2,5,2,1,1,0,0
2022-03-11 23:00:00,0,2,0,0,2,0,0,4,0,0,5,5,4,6,5,4,5,3,6,5,6,0,5,5,2,6,2,6,6,3,0,5,3,4,7,10,6,3,1,1,5,2,6,8,14,17,21,24,24,14,21,18,22,22,17,21,17,12,16,13,10,11,11,10,9,7,9,8,9,10,4,11,7,4,2,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,1,0,0,2,0,0,1,1,0,1,2,3,7,0,0,9,10,11,12,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,0,1,0,1,0,1,1,0,0,1,0,2,3,3,0,4,7,4,9,7,8,10,11,17,21,14,22,16,15,11,0,13,12,11,10,4,2,2,0,0,0,1,0,0,0,1,2,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,1,2,0,1,0,1,0,1,1,0,8,9,8,9,5,6,8,9,6,7,10,11,7,9,10,9,11,15,12,11,10,11,9,9,7,6,3,0,1,1,0,0,1,2,0,3,1,5,3,0,3,3,5,3,4,2,5,0,4,3,4,3,4,7,9,8,5,3,4,3,4,0,3,3,0,1,0
2022-03-12 07:00:00,0,1,3,2,4,0,3,3,0,2,3,5,4,4,6,7,5,8,10,10,11,12,14,17,16,19,21,23,15,16,14,13,15,14,10,6,6,4,2,1,0,0,1,0,2,2,3,5,6,5,4,3,7,6,4,5,4,2,3,2,2,2,5,6,7,8,10,2,1,0,2,3,1,1,0,0,0
2022-03-12 08:00:00,2,2,4,3,5,4,8,4,0,4,7,10,7,9,8,9,13,8,14,18,21,21,22,23,24,29,17,31,26,18,27,18,25,22,15,14,7,3,2,0,0,0,1,1,3,4,4,5,6,3,4,6,9,9,9,8,9,8,5,7,8,10,9,8,14,15,10,5,3,3,4,3,2,0,0,0,0
2022-03-12 09:00:00,2,5,4,3,5,0,7,9,10,4,18,20,22,16,13,13,12,15,20,22,24,28,31,28,30,37,39,42,36,37,22,37,37,33,25,19,13,8,3,1,1,0,0,3,6,2,8,8,9,8,8,7,10,8,11,10,11,6,9,5,7,6,8,8,6,8,8,5,5,4,6,5,3,2,1,0,0
2022-03-12 10:00:00,1,2,3,4,7,6,6,6,5,4,7,7,10,12,10,12,15,16,14,22,25,25,24,31,32,27,28,30,23,26,24,25,23,27,29,25,12,12,5,2,0,2,4,4,6,5,6,7,10,9,14,16,21,20,21,22,18,14,11,12,11,6,8,10,11,7,8,6,7,6,5,5,1,0,0,0,0
2022-03-12 11:00:00,0,2,3,5,3,1,3,5,5,4,6,7,7,8,8,8,9,13,15,19,24,25,27,28,29,28,32,31,30,18,31,26,30,28,26,21,16,13,6,4,0,0,3,7,8,8,9,13,14,21,15,22,25,25,21,22,23,6,14,12,10,9,13,11,10,10,7,3,2,0,4,5,3,1,1,0,0
2022-03-12 12:00:00,2,3,4,5,6,8,8,10,5,9,11,9,12,11,14,14,12,13,16,17,22,25,26,24,28,30,31,35,30,30,29,30,34,37,32,26,17,10,4,4,1,0,6,9,9,11,10,10,13,18,19,15,22,23,13,24,22,19,14,16,14,9,16,9,10,12,8,4,5,3,4,6,3,2,1,1,0
2022-03-12 13:00:00,1,3,6,6,5,2,5,4,4,6,14,14,15,13,15,11,13,13,14,16,21,23,22,24,25,26,27,28,24,24,23,26,28,28,26,26,13,16,5,2,2,2,5,8,16,19,14,18,18,19,18,17,18,17,19,18,17,14,14,12,17,19,16,18,19,20,10,3,4,4,4,2,2,2,1,0,0
2022-03-12 14:00:00,0,2,3,6,3,4,7,6,7,0,9,14,15,13,12,11,12,9,11,13,17,19,20,23,22,23,24,25,24,25,26,26,28,22,22,21,15,11,4,3,0,0,3,13,28,33,28,26,28,31,30,26,25,23,19,21,16,15,17,17,16,18,21,19,20,11,10,6,6,2,6,6,3,3,0,2,0
2022-03-12 15:00:00,1,4,3,6,8,5,7,8,9,7,11,12,16,14,14,16,13,20,19,26,31,13,27,29,32,41,41,42,29,28,27,26,22,16,12,7,8,7,4,1,1,0,6,14,21,22,21,24,27,27,26,25,28,26,27,25,21,18,16,14,14,13,18,18,18,18,13,5,3,3,5,5,3,2,0,0,0
2022-03-12 16:00:00,0,2,3,4,7,2,8,6,3,5,13,12,14,15,10,10,9,12,16,13,17,16,18,20,20,22,21,25,20,18,18,17,17,16,14,14,10,7,4,1,1,0,3,11,18,24,22,24,25,27,29,26,36,34,34,32,29,25,20,16,13,15,17,13,9,11,5,7,5,5,9,11,3,2,0,4,0
2022-03-12 17:00:00,0,2,3,4,10,9,8,8,10,5,14,16,14,14,14,13,9,15,14,14,16,17,17,20,20,21,22,25,23,22,21,23,18,18,14,13,6,5,5,3,2,0,5,17,17,25,23,24,24,24,21,20,28,26,28,28,24,18,17,11,12,14,14,18,19,14,15,7,2,6,4,4,2,0,0,0,0
2022-03-12 18:00:00,1,2,0,2,5,3,6,6,7,7,16,15,13,13,11,11,10,9,9,10,12,12,14,17,19,18,21,15,18,17,14,18,14,15,11,11,3,1,2,2,2,0,4,16,24,25,27,26,24,25,23,22,29,28,27,25,25,23,21,12,10,11,9,9,8,8,8,6,3,6,5,5,3,1,0,0,0
2022-03-12 19:00:00,0,1,0,3,6,0,4,5,4,6,13,9,8,7,8,7,6,9,10,10,10,10,12,6,13,12,13,12,15,9,14,11,9,8,6,2,3,2,1,3,2,2,6,13,15,16,18,19,20,22,23,22,26,27,22,26,23,22,17,14,12,12,10,9,7,9,7,5,2,5,4,2,3,3,1,1,0
2022-03-12 20:00:00,0,0,0,1,4,0,0,9,7,0,5,5,6,5,5,4,5,7,7,7,10,9,12,14,15,18,0,14,11,9,9,8,9,9,8,5,3,0,0,0,1,0,3,15,21,24,23,22,21,15,20,15,23,22,17,20,15,12,11,10,12,10,11,10,13,10,11,7,9,8,6,4,3,1,0,0,0
2022-03-12 21:00:00,2,1,3,2,5,4,2,2,1,0,4,5,4,2,4,5,5,8,4,7,9,6,9,10,11,11,9,10,12,4,5,6,13,11,5,1,2,0,0,2,1,0,7,12,14,16,16,15,14,11,14,18,21,20,17,18,16,14,14,14,12,11,11,8,7,6,3,4,5,1,4,5,3,2,1,0,0
2022-03-12 22:00:00,0,0,1,2,4,2,3,6,5,3,4,5,4,3,4,3,2,3,1,3,5,5,10,0,2,11,0,12,8,9,7,6,5,6,3,2,1,1,0,0,2,0,8,14,15,16,15,17,19,17,16,14,19,18,17,18,13,12,7,7,5,3,4,3,3,4,3,1,2,0,2,4,5,3,3,0,0
2022-03-12 23:00:00,0,2,0,0,4,0,0,3,0,0,0,4,0,2,0,0,0,6,5,6,0,5,2,0,2,5,3,4,5,4,5,0,2,1,2,3,1,0,0,0,0,0,2,4,5,6,6,8,11,7,2,11,21,19,17,16,14,12,11,8,6,5,5,5,0,4,2,3,3,0,5,0,3,2,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,1,0,0,1,0,2,0,0,1,1,0,2,0,0,3,4,0,7,8,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,2,0,0,1,0,0,1,3,2,0,2,5,2,0,5,4,6,0,4,0,3,11,6,13,10,10,0,9,8,8,6,0,2,0,1,0,0,2,0,0,1,1,0,2,2,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,2,1,2,2,3,3,4,5,7,10,9,8,4,0,0,0,4,8,6,3,1,1,0,0,0,0,1,1,2,2,0,4,5,2,4,3,4,2,3,4,5,3,2,3,2,2,3,3,3,4,2,3,0,1,5,4,2,1,0,0,0
2022-03-13 07:00:00,0,1,1,0,1,0,1,0,2,0,0,1,1,3,2,2,1,3,4,3,5,6,7,8,8,8,7,8,8,7,0,0,7,6,6,5,2,1,0,0,0,0,1,1,0,2,2,1,0,2,4,3,5,3,4,3,2,2,2,1,2,2,1,5,6,6,2,2,0,1,1,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,2,1,3,0,1,3,2,1,6,8,10,8,9,8,7,8,8,10,11,11,14,16,11,17,20,20,13,13,12,14,13,12,8,7,4,2,0,0,1,0,3,0,5,1,1,6,0,1,0,5,5,0,5,6,5,4,4,2,4,5,5,6,4,8,9,5,7,7,6,3,7,3,1,0,0
2022-03-13 09:00:00,1,3,0,2,3,3,4,2,3,0,3,5,7,7,7,5,6,7,9,9,11,11,14,16,17,19,20,18,16,13,14,15,14,14,12,12,4,2,3,0,2,0,0,0,1,1,2,3,4,6,5,6,5,2,8,6,6,0,5,4,3,3,5,7,7,6,6,3,2,0,3,0,1,0,0,0,0
2022-03-13 10:00:00,1,2,5,6,4,0,5,6,7,3,9,11,10,11,11,10,10,11,10,11,15,13,13,14,15,17,19,22,16,14,15,16,16,19,16,18,11,8,5,0,1,0,3,1,0,5,6,7,7,7,9,8,7,5,8,9,8,6,7,9,8,9,8,10,10,8,8,3,2,3,4,6,2,0,1,0,0
2022-03-13 11:00:00,0,1,3,2,2,0,2,3,0,6,9,9,10,11,10,10,10,11,11,11,13,14,18,19,18,25,28,33,23,22,23,21,16,16,15,10,9,7,2,0,1,0,0,1,3,6,7,8,8,2,9,11,13,9,10,11,12,9,7,8,6,5,3,5,7,9,5,3,4,2,3,3,1,0,0,0,0
2022-03-13 12:00:00,1,3,0,2,5,4,6,5,3,5,7,7,10,12,10,12,12,17,15,19,24,15,19,20,20,22,24,28,20,27,25,23,23,23,19,13,4,1,3,3,2,0,2,5,9,6,8,7,9,9,13,8,16,17,13,15,14,9,13,11,8,7,11,10,9,7,7,2,1,1,2,2,4,2,0,0,0
2022-03-13 13:00:00,1,7,8,9,6,3,7,8,3,9,7,9,12,9,14,15,14,12,11,9,10,11,13,16,15,20,14,18,17,13,16,11,14,17,15,14,9,7,5,2,3,0,0,5,7,10,13,15,18,23,10,19,20,22,21,20,21,18,12,12,9,7,8,9,11,10,8,5,1,0,0,2,1,0,0,0,0
2022-03-13 14:00:00,3,1,5,7,8,0,6,8,5,7,14,14,18,11,17,19,21,16,11,11,14,14,16,18,17,20,0,21,15,15,14,12,17,20,15,14,8,5,9,8,5,0,6,10,12,3,5,13,15,13,14,13,15,8,6,8,7,6,4,4,9,7,9,9,7,5,4,2,2,5,5,3,3,1,0,2,0
2022-03-13 15:00:00,1,2,3,4,6,2,4,10,9,9,11,13,12,9,6,8,8,12,7,13,20,18,16,17,18,21,24,28,19,14,15,18,17,15,13,10,6,3,7,2,0,0,0,6,10,11,12,15,14,21,23,22,25,21,22,19,18,15,15,14,13,12,10,11,2,8,8,6,3,5,5,5,3,2,1,0,0
2022-03-13 16:00:00,0,1,0,2,3,4,3,5,4,2,10,11,13,12,7,8,7,11,4,13,8,10,12,14,14,17,16,18,19,20,19,17,18,14,11,9,6,0,3,2,2,0,3,10,11,16,18,20,23,19,23,22,23,22,19,16,12,11,10,11,7,10,11,12,14,12,9,5,2,1,5,4,3,1,0,0,0
2022-03-13 17:00:00,1,2,4,0,5,4,3,2,1,1,8,6,5,8,8,11,10,10,13,10,16,18,20,15,21,23,18,24,18,19,17,15,15,12,11,9,3,0,1,1,2,0,2,8,11,14,15,17,18,19,19,15,25,24,22,20,17,16,9,8,12,8,10,11,15,13,4,8,6,0,3,4,2,2,3,2,0
2022-03-13 18:00:00,0,1,1,3,4,0,2,5,2,2,6,10,10,11,11,10,8,7,9,9,11,11,12,13,13,13,12,15,14,9,13,0,16,15,12,10,4,2,1,2,1,0,4,7,10,13,18,17,17,9,12,17,23,22,22,21,14,8,12,9,9,7,8,10,4,4,4,4,0,3,3,3,1,0,0,1,0
2022-03-13 19:00:00,0,0,2,0,5,0,4,4,2,5,6,8,9,8,9,9,9,8,8,9,10,11,8,9,10,10,5,12,9,8,5,6,4,11,9,5,1,0,0,3,0,0,5,7,9,10,13,18,21,20,21,20,26,22,19,18,15,12,8,9,7,7,6,4,5,7,5,1,0,4,5,4,3,2,0,1,0
2022-03-13 20:00:00,1,1,2,1,6,4,0,6,0,5,12,13,13,13,10,8,9,9,10,9,8,6,8,10,0,7,7,12,8,8,6,3,5,6,0,5,6,5,1,0,0,0,7,14,10,16,15,18,19,20,18,17,23,22,23,20,17,15,16,13,12,12,13,10,8,9,8,4,0,0,0,5,2,1,0,1,0
2022-03-13 21:00:00,0,0,1,0,4,1,6,6,0,5,8,8,9,10,9,6,7,6,4,5,7,8,9,10,9,8,9,8,7,6,7,7,4,5,6,4,3,2,1,2,3,0,7,10,12,13,14,19,21,20,22,20,21,22,21,18,19,19,17,16,12,9,10,8,9,0,7,4,3,0,2,2,2,0,0,0,0
2022-03-13 22:00:00,0,1,0,1,3,0,2,5,3,0,9,10,6,8,6,4,5,7,5,5,7,6,5,7,0,8,4,7,7,6,4,5,2,6,3,1,2,0,1,0,2,2,3,4,6,8,9,12,15,12,14,12,14,13,13,12,11,9,9,8,11,10,9,10,10,9,8,6,7,6,2,1,2,0,0,0,0
2022-03-13 23:00:00,0,2,3,0,4,0,2,4,3,0,6,8,0,7,6,6,4,6,0,7,8,6,0,0,5,7,2,6,4,2,1,0,0,1,1,0,1,0,0,0,0,0,2,1,1,8,9,4,10,2,13,10,22,23,23,21,19,17,16,15,7,9,6,5,3,4,2,1,2,0,2,0,1,0,0,0,0
