Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e.편한세상요진아파트,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_서대문우체국,12_연세대앞,13_세브란스병원앞,14_이대후문,15_영천시장,16_서대문역,17_경찰청.동북아역사재단,18_서울역버스환승센터,19_갈월동,20_숙대입구역,21_삼각지역,22_KT용산지사,23_신용산역,24_한강대교북단.LG유플러스,25_노들섬,26_상도터널노량진동,27_상도터널상도동,28_상도시장,29_상도동중앙하이츠빌.상도전통시장,30_숭실대입구역,31_봉현초등학교,32_성현동동아아파트,33_봉원중학교.행운동우성아파트,34_봉천사거리.위버폴리스,35_관악구청,36_관악경찰서.관악소방서,37_서울여상.서울문영여중고앞,38_서울대학교치과병원.동물병원,39_서울대학교,40_서울대학교치과병원.동물병원,41_서울여상.서울문영여중고앞,42_관악구청,43_봉천사거리.봉천중앙시장,44_봉원중학교.행운동우성아파트,45_관악푸르지오아파트,46_봉천고개.관악현대아파트,47_숭실대입구역,48_상도동중앙하이츠빌.상도전통시장,49_상도시장,50_상도터널상도동,51_상도터널노량진동,52_노들섬,53_한강대교북단.LG유플러스,54_신용산역,55_KT용산지사,56_삼각지역,57_숙대입구역,58_갈월동,59_경찰청.동북아역사재단,60_서대문.서울시교육청,61_독립문(가상),62_독립문공원.극동아파트,63_이대후문,64_세브란스병원앞,65_연세대앞,66_서대문우체국,67_연희104고지앞.구성산회관,68_사천교,69_모래내시장.가좌역,70_DMC래미안e.편한세상요진아파트,71_북가좌동삼거리,72_디지털미디어시티역,73_수색역앞,74_수색교,75_덕은교.은평차고지앞,76_은평공영차고지(가상)
2022-03-07 10:00:00,1,3,4,2,4,5,7,9,8,9,7,3,9,15,11,10,9,7,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,2,4,7,7,8,13,16,18,20,25,26,30,31,23,18,16,15,18,17,15,14,15,11,9,9,8,10,7,5,4,3,2,0,0,0,0
2022-03-07 11:00:00,1,1,3,0,3,3,5,7,9,12,9,11,12,16,19,19,18,15,13,13,22,20,21,22,14,25,21,23,22,14,11,11,9,8,7,6,5,4,2,5,0,4,6,8,6,8,12,14,13,13,0,7,6,0,5,4,6,6,0,0,0,0,0,0,0,0,0,3,2,3,2,1,0,0,0,0
2022-03-07 12:00:00,0,0,0,0,0,0,1,5,5,8,7,10,13,20,22,21,19,17,19,20,23,20,23,14,22,19,18,15,12,13,12,11,13,9,6,5,5,3,6,9,23,21,26,27,22,18,13,16,18,19,20,14,17,15,15,15,16,16,14,11,6,17,13,10,8,6,5,4,5,4,3,0,0,0,0,0
2022-03-07 13:00:00,0,1,4,0,4,7,3,8,9,13,15,16,12,12,10,9,8,6,0,10,14,13,7,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,1,0,3,6,11,13,28,26,26,26,24,24,25,24,25,20,18,17,16,21,17,15,13,14,12,11,10,9,5,4,5,6,0,2,1,0,0,0
2022-03-07 14:00:00,1,0,2,2,7,8,8,9,10,12,13,16,22,31,27,24,24,19,16,20,26,23,25,27,8,10,15,17,15,11,12,9,5,5,2,0,1,1,4,2,4,4,7,7,9,14,16,17,7,18,8,17,5,0,6,6,0,0,0,0,0,5,2,2,3,1,7,5,5,5,4,3,4,2,0,0
2022-03-07 15:00:00,0,0,0,0,0,1,0,2,3,5,6,8,21,23,17,15,13,13,12,17,17,17,19,18,26,25,18,16,17,16,13,11,9,8,4,3,2,1,10,11,10,11,13,18,20,18,21,24,24,25,27,24,21,17,17,15,19,22,13,12,8,17,14,12,14,7,16,12,9,0,3,2,1,0,1,0
2022-03-07 16:00:00,3,4,2,6,11,0,11,10,9,8,10,11,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,9,11,12,12,12,13,12,15,18,17,17,17,18,19,17,20,19,25,24,20,22,21,24,24,23,24,24,23,16,12,9,7,4,2,1,1,0
2022-03-07 17:00:00,2,2,5,6,11,12,10,12,13,15,18,23,31,51,38,39,41,26,26,25,29,27,37,42,42,48,31,26,25,29,21,18,14,10,2,0,0,0,12,21,20,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,21,20,18,12,14,11,6,3,1,1,0
2022-03-07 18:00:00,0,1,2,4,3,6,5,5,4,10,12,17,23,49,37,52,57,46,46,42,39,43,50,54,48,54,50,44,39,45,32,22,16,14,6,5,2,0,27,40,24,26,34,35,38,40,38,37,38,37,38,34,30,28,22,17,28,31,18,16,12,11,14,14,14,0,11,8,8,7,0,0,0,0,0,0
2022-03-07 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,22,26,27,27,22,24,24,29,20,19,13,10,8,6,0,0,22,20,22,14,15,18,18,17,28,27,25,23,21,19,21,19,17,18,19,21,18,20,19,17,19,17,14,16,13,11,10,7,8,19,11,16,12,0
2022-03-07 20:00:00,0,0,1,1,2,3,2,2,0,2,3,12,14,11,15,19,16,14,10,13,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,7,8,9,12,13,6,15,18,23,26,23,21,16,15,10,6,4,3,3,2,0
2022-03-07 21:00:00,0,0,0,1,3,4,3,4,5,5,5,9,11,16,12,13,16,16,15,16,20,19,29,30,27,27,21,22,18,18,15,13,7,6,2,0,0,0,4,5,4,7,8,6,8,7,10,8,0,10,9,9,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,21,20,18,15,13,12,8,6,7,7,5,2,1,0,8,9,0,8,16,18,16,12,8,11,11,13,15,11,15,12,11,11,14,13,9,10,9,11,6,9,10,9,8,7,5,3,3,6,5,4,2,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,4,3,9,4,8,6,6,5,6,5,3,6,0,3,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,5,5,5,6,9,19,23,25,28,29,26,25,24,19,16,12,7,6,7,8,9,9,8,8,7,4,0,1,0,2,0,6,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,4,3,4,5,4,5,10,13,14,17,14,8,8,9,9,8,6,0,8,9,7,6,1,4,5,8,7,9,9,7,10,9,5,6,5,0,3,1,0,0,4,7,8,10,12,9,10,12,12,13,0,14,13,12,14,19,18,16,18,3,22,4,23,26,25,26,32,31,0,29,0,0,0,0,0
2022-03-08 06:00:00,0,0,2,0,0,0,0,0,0,0,0,0,0,5,8,8,8,6,8,6,4,0,5,4,0,4,3,3,4,0,3,4,3,2,3,2,1,0,1,0,0,4,4,6,13,17,17,22,26,26,27,22,21,21,13,15,16,16,14,16,7,17,10,10,9,6,8,10,4,8,26,19,7,6,5,0
2022-03-08 07:00:00,11,15,16,17,17,20,26,34,39,37,37,42,42,29,36,33,29,23,19,19,18,0,15,9,0,12,9,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,19,23,27,19,19,27,26,25,22,19,22,12,10,9,17,8,8,6,3,5,3,3,8,4,2,1,0,0,0
2022-03-08 08:00:00,7,11,20,22,24,29,36,39,40,45,45,47,41,44,48,33,36,27,25,26,33,34,38,34,22,33,24,25,22,24,24,24,25,25,24,22,18,11,6,5,3,11,15,17,24,29,28,28,30,39,36,35,22,22,21,17,16,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,11,11,12,15,20,21,22,23,25,21,18,19,22,26,26,22,19,13,12,13,7,9,1,0,2,8,10,17,27,31,28,32,31,39,38,35,30,28,25,27,25,25,19,18,14,26,16,13,6,5,3,4,3,2,1,1,0,0,0,0
2022-03-08 10:00:00,2,0,2,1,4,5,3,6,7,8,10,16,20,21,20,13,12,9,7,7,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,12,10,13,14,29,31,30,29,24,21,17,15,16,10,9,8,15,9,8,9,7,6,4,3,2,2,3,0,0,1,0
2022-03-08 11:00:00,2,1,3,3,4,2,5,8,9,12,13,15,16,21,21,21,18,17,15,13,15,16,28,29,30,26,16,15,13,10,9,7,6,5,7,6,2,3,2,2,1,4,6,7,9,11,7,7,9,10,10,0,6,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 12:00:00,0,0,0,0,0,3,0,1,3,4,10,6,14,20,26,27,22,17,17,13,27,11,23,12,5,25,18,17,14,15,14,13,8,7,6,8,7,3,5,7,36,37,34,37,35,32,27,28,27,20,15,17,16,19,16,21,24,28,23,20,19,23,18,14,10,6,9,7,4,5,4,5,0,0,0,0
2022-03-08 13:00:00,1,0,1,0,3,0,3,5,3,4,6,8,9,12,9,15,18,13,13,7,10,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,5,6,7,15,16,6,33,21,19,26,23,19,20,24,24,23,21,21,20,18,16,15,16,13,7,8,9,7,5,5,5,2,3,2,1,4,0
2022-03-08 14:00:00,0,0,2,3,5,5,4,4,6,8,10,14,17,29,26,23,21,19,17,18,18,17,18,16,17,20,18,19,13,11,10,9,7,6,5,1,2,2,6,6,0,11,11,12,9,11,14,12,0,14,11,0,11,9,0,0,0,0,0,3,2,3,12,13,12,11,12,7,6,5,1,2,1,1,0,0
2022-03-08 15:00:00,0,0,0,0,0,0,3,0,4,0,1,3,10,16,16,18,17,17,19,17,19,18,21,19,21,24,19,17,15,15,16,13,8,5,2,1,0,0,9,10,8,10,13,16,16,19,22,20,22,24,23,21,22,21,22,17,18,17,15,12,11,13,26,28,26,23,19,13,8,6,6,4,0,3,0,0
2022-03-08 16:00:00,2,1,5,6,9,8,8,8,7,8,9,13,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,11,16,15,15,17,19,18,24,24,18,22,18,19,21,21,19,15,17,16,16,29,33,36,35,32,23,19,14,8,7,4,2,0,0
2022-03-08 17:00:00,1,1,4,7,9,8,11,17,13,14,16,22,33,55,50,43,42,30,30,28,31,27,34,33,27,37,32,30,29,29,23,21,16,9,5,1,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,14,13,10,10,8,6,5,3,0,2,0,0
2022-03-08 18:00:00,0,2,4,6,9,10,10,12,13,14,13,24,32,55,39,54,57,49,47,40,38,35,46,55,43,47,37,36,30,48,49,37,23,17,6,5,4,3,33,39,36,32,45,48,48,46,37,37,38,50,48,43,43,34,32,24,23,24,22,26,0,31,32,29,31,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,15,37,37,41,37,34,30,24,24,17,10,8,4,3,0,2,7,12,8,17,21,22,22,21,24,22,23,26,25,26,27,23,22,19,21,26,23,19,12,16,21,21,21,33,30,24,23,18,15,22,14,13,10,0
2022-03-08 20:00:00,1,0,2,1,5,1,3,3,5,4,5,10,10,14,15,15,14,12,0,12,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,10,15,16,12,20,19,20,22,23,23,12,23,19,17,13,10,10,7,4,1,0
2022-03-08 21:00:00,1,1,2,4,5,2,6,4,7,7,9,12,15,22,19,15,19,19,20,21,31,33,38,39,40,26,17,26,15,16,12,8,5,4,2,0,0,0,4,5,2,6,8,7,7,8,10,10,10,8,9,7,12,9,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,8,12,13,24,20,23,18,15,14,12,6,4,1,1,6,8,1,9,19,20,19,20,19,17,14,15,12,16,16,14,15,15,14,14,13,12,11,8,7,7,8,7,5,5,3,2,5,4,3,3,2,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,10,8,5,6,8,6,7,4,5,2,3,4,3,2,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,2,0,0,1,2,3,4,4,5,3,4,2,4,8,5,4,3,3,4,5,4,4,3,0,0,0,0,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,2,1,1,5,3,5,8,7,6,6,4,5,7,6,3,5,4,5,4,1,4,6,0,5,6,5,0,7,7,8,5,3,3,0,2,0,4,0,0,2,1,3,0,2,4,2,3,5,6,0,4,2,1,1,7,5,5,0,0,6,0,5,2,4,5,8,7,0,5,4,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,0,4,0,0,3,0,5,5,0,0,1,3,0,3,0,4,2,0,3,3,0,2,4,4,4,3,2,0,1,0,0,1,1,1,5,6,8,8,10,9,9,10,13,8,12,10,7,5,6,7,8,7,9,0,10,9,9,8,7,7,5,2,0,3,4,3,2,2,0
2022-03-09 07:00:00,1,1,2,2,6,3,6,1,7,0,5,3,0,0,4,5,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,9,9,0,10,9,8,6,6,2,4,5,7,6,7,0,8,4,5,3,0,4,1,0,3,2,2,1,0,0,0
2022-03-09 08:00:00,1,4,3,5,7,5,7,9,12,14,13,14,15,15,13,13,9,5,6,5,6,5,6,6,3,7,7,8,8,14,13,11,8,7,5,4,4,2,1,1,0,2,6,6,10,13,14,17,19,24,24,0,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,13,12,4,3,4,5,6,7,7,3,6,2,4,5,6,7,9,5,4,11,0,10,8,2,3,1,5,9,9,11,18,15,18,17,19,20,20,19,16,16,12,9,10,8,8,6,10,8,8,7,6,1,5,3,0,0,2,0,0,0,0
2022-03-09 10:00:00,3,0,1,2,3,0,3,4,5,3,5,8,9,6,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,15,17,19,20,20,16,14,14,13,10,12,13,11,8,7,9,9,6,5,6,3,3,3,3,3,1,1,0,0,0
2022-03-09 11:00:00,0,2,3,7,8,9,10,12,11,11,12,11,11,15,23,25,25,15,14,17,18,17,16,12,11,14,14,14,16,15,14,15,13,8,6,0,0,0,3,4,0,5,8,16,19,17,18,17,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 12:00:00,0,0,0,0,0,0,0,0,7,8,10,18,0,20,23,22,21,21,19,17,20,10,19,17,9,14,15,14,14,16,15,15,13,6,6,4,0,3,8,2,6,13,21,25,22,30,29,34,35,46,46,43,41,32,28,18,14,16,12,9,8,11,9,9,7,6,6,4,3,2,0,1,0,0,0,0
2022-03-09 13:00:00,1,2,6,0,9,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,12,18,19,17,20,20,23,32,32,31,32,30,29,22,20,19,18,15,13,17,13,13,12,12,10,7,4,6,5,4,3,1,0,0
2022-03-09 14:00:00,0,3,2,5,8,1,12,14,12,16,14,15,14,15,16,16,14,14,9,9,11,12,14,9,7,13,11,10,12,15,14,16,7,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2022-03-09 15:00:00,0,3,5,1,4,3,3,6,5,10,13,17,19,20,18,19,20,21,22,21,25,28,35,35,32,30,29,26,25,24,23,15,15,12,5,4,0,0,7,8,9,8,13,16,19,20,22,24,24,23,25,18,24,18,18,14,13,12,8,7,6,11,9,6,5,0,1,1,1,0,0,0,0,0,0,0
2022-03-09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,25,20,16,18,17,12,11,6,6,4,0,3,2,9,9,0,12,22,23,23,18,22,18,23,25,25,24,25,21,19,16,12,14,14,13,12,15,13,14,12,12,12,11,11,10,9,5,6,4,2,0
2022-03-09 17:00:00,0,2,3,2,6,6,5,7,8,9,14,15,16,22,25,26,26,21,18,19,21,16,14,0,16,12,0,13,10,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,18,18,17,20,15,14,14,15,17,15,14,14,13,8,5,4,1,0
2022-03-09 18:00:00,0,0,0,1,3,5,0,5,4,4,6,10,11,15,16,13,17,15,17,21,26,17,34,35,36,38,31,30,31,30,20,17,13,7,3,1,1,0,9,10,4,8,18,13,15,13,12,15,16,18,18,19,16,11,8,7,7,10,7,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,14,18,21,19,16,9,13,11,9,8,8,5,2,1,1,0,2,3,0,5,8,12,10,7,10,5,11,14,5,15,17,14,13,14,12,14,13,11,7,10,10,9,6,4,6,4,5,2,4,5,2,0,0,0
2022-03-09 20:00:00,1,0,2,0,3,4,1,5,5,4,3,6,8,8,6,6,5,6,7,8,13,9,26,25,26,25,4,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,15,13,11,10,4,3,11,10,8,8,8,5,3,3,4,4,2,1,0
2022-03-09 21:00:00,1,0,3,0,2,4,0,5,3,5,4,10,10,11,11,12,15,12,10,12,16,18,20,21,23,28,24,21,17,14,12,9,4,6,3,1,1,0,4,2,5,7,11,12,8,9,6,10,11,11,10,0,9,7,8,5,13,14,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,17,16,14,14,10,7,7,4,2,0,0,0,3,3,0,4,8,9,13,13,8,9,6,15,9,13,15,15,14,12,12,14,13,13,12,9,7,6,12,8,8,10,9,6,2,6,6,4,3,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,7,10,7,0,6,4,3,0,0,0,2,3,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,3,4,4,6,16,20,23,27,25,24,22,20,18,13,14,7,6,6,7,8,9,7,6,5,3,1,0,4,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,6,2,2,5,8,9,10,16,14,15,14,11,11,10,9,7,7,6,5,7,6,5,4,4,5,6,8,6,7,8,7,10,9,6,4,0,4,2,1,1,4,9,12,11,12,8,10,12,14,15,0,13,8,13,12,18,16,13,17,0,19,20,21,21,0,22,25,0,22,20,14,4,0,3,0
2022-03-10 06:00:00,0,2,5,0,0,0,0,0,0,0,0,7,0,9,12,13,14,9,8,6,4,4,4,0,3,4,2,3,4,5,4,5,2,2,2,1,0,1,2,0,0,7,8,14,10,17,18,23,16,22,23,10,21,21,15,13,14,16,13,11,10,13,7,6,7,6,9,8,4,5,4,5,2,0,0,0
2022-03-10 07:00:00,14,20,18,22,26,23,40,45,49,36,35,36,32,27,45,40,35,23,13,12,14,13,13,11,0,11,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,25,21,28,23,30,32,33,34,32,31,28,33,30,19,17,16,33,12,9,4,7,2,5,3,6,2,3,1,0,0,0
2022-03-10 08:00:00,3,9,27,24,25,27,29,41,49,47,46,44,42,41,46,34,32,26,25,24,33,32,40,40,12,39,25,23,19,27,29,23,23,19,15,13,12,7,3,0,4,10,11,17,24,29,32,33,27,27,26,26,20,16,14,10,12,9,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
2022-03-10 09:00:00,0,0,0,0,0,0,0,0,0,0,0,17,18,17,18,17,12,10,11,14,19,11,20,22,23,21,18,18,20,23,21,19,18,10,12,11,9,7,3,4,2,9,9,15,18,23,27,34,38,43,39,34,34,27,21,20,18,20,12,13,10,15,13,8,5,6,6,3,4,0,0,1,0,0,0,0
2022-03-10 10:00:00,0,1,2,1,7,7,9,12,15,16,9,7,11,15,12,14,13,9,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,9,17,15,17,18,20,20,0,16,16,15,12,10,10,13,13,3,17,13,10,11,10,7,4,5,5,4,4,3,2,0,0
2022-03-10 11:00:00,3,1,0,4,7,8,9,10,11,10,21,19,19,20,22,16,18,15,16,20,23,22,31,31,5,35,22,23,22,17,15,14,10,7,7,0,3,2,3,1,2,2,8,11,12,14,18,18,21,22,22,0,7,6,8,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 12:00:00,0,0,0,0,1,3,0,2,3,5,6,10,13,20,20,22,19,13,14,13,16,13,18,17,7,17,16,16,15,13,11,9,6,4,3,0,1,2,4,7,36,38,37,37,37,35,22,26,28,30,32,31,29,23,19,16,13,13,15,12,14,17,11,10,6,7,3,5,2,4,5,2,0,0,0,0
2022-03-10 13:00:00,0,3,3,7,7,8,8,9,12,10,10,10,10,14,15,18,16,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,2,3,8,15,16,19,12,32,26,25,25,24,21,13,20,21,20,15,17,18,14,13,12,18,13,12,10,10,8,5,5,6,5,3,2,1,0,0
2022-03-10 14:00:00,0,2,5,4,4,6,6,6,5,7,8,11,17,21,20,22,21,21,21,30,34,31,32,30,31,29,17,26,23,19,13,12,10,9,6,3,0,1,3,4,3,4,3,3,5,5,10,7,9,12,15,14,7,9,0,0,0,0,0,0,0,6,6,10,9,5,7,4,3,2,0,1,0,0,0,0
2022-03-10 15:00:00,0,0,0,0,0,0,4,4,0,8,10,12,19,33,19,20,19,12,7,12,13,7,22,21,18,14,20,20,17,18,17,13,10,6,3,2,2,1,6,9,9,7,11,13,12,13,13,14,14,23,24,16,26,26,24,20,18,20,15,13,9,13,17,19,19,17,15,8,7,7,6,4,0,2,1,0
2022-03-10 16:00:00,0,1,9,10,11,12,0,13,14,13,15,19,20,16,20,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,6,10,11,5,11,16,15,3,16,0,12,14,10,9,17,16,19,19,17,10,18,24,38,43,39,32,19,22,17,14,12,8,4,3,0
