Unnamed: 0,1_우방아파트,2_은천성결교회,3_신사동주민센터,4_봉림교,5_신림사거리.신림역,6_서원동승리교앞,7_서원동문화교앞,8_서림동주민센터.신화단지,9_삼성동시장,10_대학동고시촌입구,11_서울산업정보학교.삼성교,12_청담고시원,13_우리슈퍼,14_명호고시원,15_동작마트,16_제일성도교회,17_삼양슈퍼,18_금성마트용천사,19_삼양슈퍼,20_제일성도교회,21_동작마트,22_쑥고개입구,23_서원동문화교앞,24_신림사거리,25_신림사거리.신림역,26_봉림교,27_남부초교후문,28_신사동주민센터.신사시장,29_건영유치원,30_신대방역,31_우방아파트
2022-03-27 22:00:00,0,0,1,2,12,14,13,10,8,9,8,7,6,5,7,4,3,0,0,1,0,0,2,1,5,9,4,2,1,2,0
2022-03-27 23:00:00,2,3,0,0,8,11,12,0,12,13,11,10,6,5,4,3,2,1,0,0,0,1,0,2,6,2,1,2,0,2,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,5,6,4,2,0,1,0,4,5,3,0,3,0,2,1,2,4,7,10,11,12,11,7,3,0,2,0,0,0,0
2022-03-28 07:00:00,6,8,12,12,3,4,1,3,1,2,3,0,0,2,0,0,2,7,12,23,27,34,37,7,2,1,2,12,10,0,0
2022-03-28 08:00:00,6,12,19,15,6,7,2,9,10,6,4,2,3,2,0,2,0,5,12,19,28,44,43,12,6,5,7,22,16,1,0
2022-03-28 09:00:00,3,6,10,0,5,6,5,6,8,7,8,6,5,1,6,5,3,4,10,15,18,16,28,5,4,3,2,8,6,0,0
2022-03-28 10:00:00,2,3,4,3,3,3,3,1,4,3,8,3,3,7,3,6,2,3,7,8,7,14,13,7,5,3,4,6,5,1,0
2022-03-28 11:00:00,1,0,4,0,4,5,4,5,9,4,9,6,8,7,6,4,2,1,4,5,7,8,7,4,5,4,3,2,1,1,0
2022-03-28 12:00:00,1,2,1,3,4,7,3,6,7,6,8,6,3,0,4,0,3,1,3,5,1,7,5,2,2,1,2,3,0,1,0
2022-03-28 13:00:00,1,2,4,0,4,8,5,10,8,9,11,7,5,10,9,8,4,2,7,3,7,8,9,5,4,3,4,3,1,1,0
2022-03-28 14:00:00,3,0,4,0,6,5,4,4,9,9,15,4,11,5,8,6,3,2,4,7,10,11,10,5,4,3,3,2,1,1,0
2022-03-28 15:00:00,1,1,0,1,6,5,5,5,13,13,15,0,13,7,11,8,5,1,2,3,0,4,5,2,4,2,2,3,1,0,0
2022-03-28 16:00:00,1,3,1,2,12,14,15,17,24,22,21,18,15,14,19,16,6,2,1,4,3,7,6,6,9,8,6,3,2,1,0
2022-03-28 17:00:00,1,0,1,2,10,13,0,13,15,16,17,0,15,13,15,11,7,1,2,3,0,5,4,6,8,5,6,6,5,3,0
2022-03-28 18:00:00,2,3,4,6,28,35,33,25,21,21,23,16,18,10,16,15,8,1,3,1,4,5,6,6,11,10,9,2,0,2,0
2022-03-28 19:00:00,2,3,5,4,23,30,30,32,30,29,30,29,25,21,17,13,8,0,2,1,3,4,5,5,10,2,7,3,0,3,0
2022-03-28 20:00:00,2,0,0,2,27,31,31,30,29,28,31,30,22,19,14,16,8,0,1,0,0,2,3,7,13,0,7,4,2,3,0
2022-03-28 21:00:00,1,0,2,4,10,11,10,11,10,11,16,15,9,8,10,7,4,1,1,0,0,1,3,2,10,5,7,3,2,1,0
2022-03-28 22:00:00,1,2,1,1,13,15,0,13,8,15,8,11,8,7,6,4,3,0,0,0,0,1,2,1,10,9,5,6,5,2,0
2022-03-28 23:00:00,3,0,0,0,12,8,9,15,18,6,16,14,7,6,8,7,5,1,0,2,0,1,2,4,4,0,3,2,0,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,4,3,6,7,3,0,0,2,0,1,1,0,2,0,0,0,0,3,7,5,8,9,12,6,0,0,2,4,0,0,0
2022-03-29 07:00:00,4,8,16,17,4,5,9,3,13,4,4,0,2,7,0,1,5,7,12,24,27,33,28,22,3,0,2,14,6,0,0
2022-03-29 08:00:00,4,9,19,17,7,5,8,6,10,4,1,3,3,2,0,2,1,6,11,22,29,55,46,7,5,4,9,15,11,0,0
2022-03-29 09:00:00,4,5,10,11,5,7,8,7,7,5,3,2,2,2,2,1,1,4,7,8,9,13,17,4,4,3,2,6,3,0,0
2022-03-29 10:00:00,1,3,4,2,4,5,0,6,7,4,5,4,2,1,3,3,0,3,4,7,8,11,13,4,2,0,3,2,1,0,0
2022-03-29 11:00:00,2,0,3,3,7,7,6,5,5,5,6,2,4,4,3,2,2,4,4,5,6,10,8,3,4,1,3,5,2,0,0
2022-03-29 12:00:00,1,1,2,0,6,7,6,4,6,7,6,5,4,0,2,0,2,4,3,5,2,6,9,4,5,0,5,3,2,0,0
2022-03-29 13:00:00,1,2,4,0,5,6,6,6,9,10,9,6,8,5,7,6,3,3,4,5,7,5,6,2,4,1,2,3,1,1,0
2022-03-29 14:00:00,3,0,1,5,5,7,0,7,8,6,7,6,6,5,7,8,6,2,5,8,0,9,9,5,5,1,3,1,0,0,0
2022-03-29 15:00:00,2,5,2,0,8,8,10,9,16,15,12,0,10,7,6,4,4,3,0,4,4,6,8,3,5,0,2,2,1,0,0
2022-03-29 16:00:00,2,3,3,4,13,18,17,16,17,15,20,19,15,11,14,11,4,2,4,3,2,5,5,3,7,6,5,2,1,1,0
2022-03-29 17:00:00,2,3,2,0,14,15,15,13,16,16,18,14,14,8,12,11,7,2,3,0,0,6,7,6,11,10,4,7,4,3,0
2022-03-29 18:00:00,1,2,6,7,31,36,37,36,23,21,26,24,20,19,20,14,11,4,1,5,3,6,10,6,15,14,8,3,1,3,0
2022-03-29 19:00:00,1,1,3,3,28,31,30,28,35,35,32,28,23,17,21,16,9,1,2,3,0,2,3,5,10,6,6,2,1,2,0
2022-03-29 20:00:00,1,2,0,1,9,13,10,16,15,14,17,15,11,10,10,8,5,0,2,1,3,2,3,3,13,7,7,3,0,2,0
2022-03-29 21:00:00,1,0,2,1,10,12,14,13,14,14,15,10,11,10,8,9,4,0,0,1,1,4,3,0,8,5,3,1,0,2,0
2022-03-29 22:00:00,1,1,0,0,10,14,15,0,14,15,15,14,9,8,9,5,3,0,0,0,0,1,2,1,11,2,4,9,7,4,0
2022-03-29 23:00:00,0,0,0,0,16,19,18,20,19,11,18,16,10,6,5,0,4,1,0,0,0,0,0,1,7,1,5,0,2,2,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,1,3,4,5,2,0,0,1,0,1,2,1,1,0,0,0,0,2,4,6,9,7,12,7,1,0,1,0,0,0,0
2022-03-30 07:00:00,5,10,15,14,5,0,4,2,10,2,3,0,1,4,4,2,2,7,13,18,23,25,27,7,2,0,4,8,7,0,0
2022-03-30 08:00:00,4,12,21,19,6,2,0,8,7,8,3,1,2,2,3,5,3,6,17,27,33,48,53,12,7,6,8,14,12,1,0
2022-03-30 09:00:00,2,8,12,0,2,2,4,3,3,4,5,2,4,3,2,2,1,4,9,11,16,16,21,5,1,0,2,7,5,0,0
2022-03-30 10:00:00,2,2,5,0,4,4,5,2,6,4,3,1,1,1,1,1,0,3,6,4,7,12,13,3,4,3,2,5,0,0,0
2022-03-30 11:00:00,3,1,5,4,7,5,5,0,7,5,9,8,6,0,2,4,0,1,3,3,5,6,8,4,4,0,3,2,0,2,0
2022-03-30 12:00:00,2,3,3,2,4,4,5,5,6,7,9,8,6,5,4,3,1,1,4,4,5,6,11,5,8,6,4,2,1,1,0
2022-03-30 13:00:00,2,1,6,6,4,5,6,6,11,5,7,4,6,5,6,5,4,3,5,5,6,7,6,5,7,2,3,2,0,1,0
2022-03-30 14:00:00,2,1,3,0,7,10,6,7,11,10,13,10,12,11,8,10,6,1,3,4,3,6,6,5,5,3,2,2,1,1,0
2022-03-30 15:00:00,1,2,3,3,7,6,3,5,9,8,13,12,11,9,13,10,7,2,3,4,8,6,9,7,10,7,4,3,1,3,0
2022-03-30 16:00:00,4,4,5,6,11,12,14,15,18,17,16,14,12,13,14,13,6,1,2,2,0,6,6,3,9,3,3,5,0,3,0
2022-03-30 17:00:00,1,1,0,0,18,21,22,21,19,17,17,16,13,12,14,12,7,1,4,5,6,9,6,4,15,13,6,3,1,1,0
2022-03-30 18:00:00,2,2,3,1,27,35,31,21,23,23,25,23,16,15,13,11,7,0,1,0,0,3,2,3,15,4,5,2,0,3,0
2022-03-30 19:00:00,2,0,3,4,20,24,24,30,27,22,27,26,20,15,16,14,6,1,1,0,0,4,5,2,10,8,6,3,1,4,0
2022-03-30 20:00:00,1,0,0,1,10,12,11,14,13,12,12,11,10,4,7,9,4,2,3,1,4,5,4,2,14,13,6,1,0,3,0
2022-03-30 21:00:00,2,0,1,2,13,20,19,18,18,17,17,13,8,7,8,6,4,3,1,0,0,4,2,0,10,9,2,1,0,0,0
2022-03-30 22:00:00,0,0,0,0,13,16,18,17,14,13,16,13,12,10,11,10,4,0,0,1,0,0,0,2,17,14,9,7,5,4,0
2022-03-30 23:00:00,0,0,1,0,16,17,3,14,12,13,8,11,8,6,9,3,5,1,0,1,0,2,3,5,12,0,6,4,0,2,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,2,3,6,7,2,0,1,0,1,2,1,0,1,0,0,0,0,3,7,9,9,10,9,7,2,0,2,3,0,0,0
2022-03-31 07:00:00,4,8,13,13,4,0,5,6,14,13,3,0,0,3,2,1,2,7,14,24,32,33,31,9,3,2,3,18,8,1,0
2022-03-31 08:00:00,6,11,22,23,6,8,8,0,7,4,5,3,2,1,0,3,2,6,10,18,36,45,44,8,5,2,6,19,15,0,0
2022-03-31 09:00:00,2,8,13,14,3,6,5,3,7,6,6,1,5,6,6,5,2,2,9,10,15,14,20,5,3,2,3,7,6,1,0
2022-03-31 10:00:00,2,3,5,5,5,6,2,2,6,3,5,0,2,0,2,2,0,2,7,5,9,9,11,3,3,0,2,3,1,3,0
2022-03-31 11:00:00,2,1,4,4,4,6,5,0,6,3,9,6,8,7,4,3,2,4,7,10,8,11,13,6,4,3,2,2,1,0,0
2022-03-31 12:00:00,3,5,1,1,4,4,4,3,5,5,5,2,2,0,7,4,3,2,5,3,4,7,8,4,2,0,3,2,1,1,0
2022-03-31 13:00:00,0,2,4,5,3,2,0,3,8,6,5,5,2,4,3,0,2,2,3,4,4,8,6,6,3,1,1,2,1,1,0
2022-03-31 14:00:00,4,0,8,7,8,10,9,7,11,10,12,0,9,2,7,8,4,2,4,6,4,8,8,3,12,9,6,3,1,0,0
2022-03-31 15:00:00,1,2,1,4,10,11,12,13,15,14,17,9,11,10,11,8,5,3,4,3,4,6,5,2,5,2,1,2,0,1,0
2022-03-31 16:00:00,1,3,3,2,8,11,7,9,14,15,17,17,13,14,12,7,7,6,7,0,3,8,9,4,8,3,5,2,1,3,0
2022-03-31 17:00:00,4,0,5,3,20,23,22,19,19,18,20,11,15,14,18,13,5,1,2,3,3,6,7,5,9,8,4,3,1,1,0
2022-03-31 18:00:00,1,2,3,5,22,27,25,23,21,21,23,20,17,15,16,15,9,1,2,0,0,5,4,5,8,3,5,3,3,3,0
2022-03-31 19:00:00,2,2,4,5,24,35,33,28,30,23,25,24,18,15,19,16,8,1,3,4,5,5,2,3,9,5,4,2,1,3,0
2022-03-31 20:00:00,2,1,2,0,11,12,6,12,8,13,14,0,12,10,11,8,6,1,1,0,0,7,8,6,17,15,8,2,0,4,0
2022-03-31 21:00:00,1,1,1,0,15,16,15,17,16,14,15,13,11,9,12,11,5,2,1,0,0,2,4,3,8,0,4,1,1,2,0
2022-03-31 22:00:00,2,4,1,0,10,11,10,9,10,9,13,9,10,5,11,9,5,1,2,0,0,1,0,1,11,0,5,7,6,3,0
2022-03-31 23:00:00,0,0,0,0,11,12,11,11,11,12,11,11,9,5,6,4,3,0,0,0,0,1,2,2,7,0,6,3,1,2,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,2,4,5,4,2,1,2,0,1,2,3,0,2,0,1,0,0,4,8,9,9,10,11,6,3,0,2,2,1,0,0
2022-04-01 07:00:00,6,10,15,0,3,0,3,2,4,2,3,0,1,1,0,0,2,8,12,16,24,35,33,11,4,0,3,9,8,1,0
2022-04-01 08:00:00,3,8,18,18,10,6,9,3,6,7,5,4,3,0,1,2,2,6,12,20,26,40,43,7,7,1,5,21,18,0,0
2022-04-01 09:00:00,3,6,12,9,7,8,7,8,8,7,0,0,1,2,3,1,2,2,7,8,12,25,24,3,3,0,5,8,2,1,0
2022-04-01 10:00:00,3,6,8,5,5,5,6,5,1,5,5,0,7,0,0,5,3,3,4,7,10,9,10,4,2,1,3,4,2,0,0
2022-04-01 11:00:00,1,1,3,3,3,5,2,4,5,3,4,0,3,2,0,0,2,3,5,5,7,8,13,6,5,0,2,2,0,1,0
2022-04-01 12:00:00,1,4,4,4,5,5,4,3,7,6,8,6,7,0,6,5,2,2,3,7,3,9,9,6,2,1,2,1,0,1,0
2022-04-01 13:00:00,1,2,4,0,5,5,6,5,10,9,11,10,9,8,7,6,5,3,5,6,7,10,9,4,7,0,4,2,1,0,0
2022-04-01 14:00:00,4,8,9,0,7,8,9,10,13,10,15,12,11,3,9,7,4,1,3,5,4,6,7,4,5,4,3,3,2,1,0
2022-04-01 15:00:00,2,1,3,10,11,14,11,11,13,11,15,14,11,11,13,11,5,2,0,0,1,3,2,4,4,0,4,3,0,2,0
2022-04-01 16:00:00,1,3,4,3,10,11,12,16,20,19,22,0,19,14,21,16,11,3,5,6,4,10,8,3,5,0,6,5,4,3,0
2022-04-01 17:00:00,3,0,7,1,16,23,25,23,27,26,29,13,22,21,24,20,10,3,3,2,3,7,12,8,11,4,5,3,0,1,0
2022-04-01 18:00:00,2,3,4,3,24,31,32,31,21,19,23,21,17,16,14,13,10,1,2,1,2,3,5,6,15,0,8,4,3,3,0
2022-04-01 19:00:00,1,2,2,0,19,22,0,22,28,22,23,22,16,15,15,13,6,2,3,4,1,7,7,4,15,14,8,6,3,2,0
2022-04-01 20:00:00,1,2,1,2,11,13,18,20,20,23,23,21,17,14,13,10,5,2,0,2,1,3,4,5,8,6,6,2,1,2,0
2022-04-01 21:00:00,1,3,4,1,18,24,25,23,10,21,23,20,19,6,7,14,6,0,0,2,4,2,0,2,14,7,6,2,0,2,0
2022-04-01 22:00:00,1,1,2,0,15,17,15,15,13,12,14,13,12,11,10,9,4,2,0,3,0,3,0,4,7,2,3,1,0,2,0
2022-04-01 23:00:00,1,0,0,0,14,19,16,15,18,15,17,15,12,11,9,5,6,0,1,0,0,2,3,3,7,5,1,0,0,3,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,2,1,1,0,4,0,0,3,2,1,2,1,1,0,0,0,0,1,3,2,4,5,6,4,0,0,0,1,0,0,0
2022-04-02 07:00:00,3,1,5,1,4,5,0,4,3,3,1,3,2,3,2,1,0,3,6,5,6,7,12,4,2,0,2,1,0,2,0
2022-04-02 08:00:00,4,4,9,8,3,0,5,3,6,5,3,2,4,3,2,2,1,3,6,8,10,13,16,5,3,3,4,7,2,1,0
2022-04-02 09:00:00,4,7,9,8,5,6,5,5,8,7,10,8,4,2,0,1,0,1,4,5,8,11,10,4,4,3,3,5,5,0,0
2022-04-02 10:00:00,4,4,7,6,6,7,7,9,7,5,6,5,4,0,0,3,1,3,6,8,7,14,14,6,4,4,2,4,3,0,0
2022-04-02 11:00:00,5,3,4,5,6,9,7,8,11,8,6,2,5,3,4,2,2,2,6,10,0,13,13,5,5,3,4,4,1,2,0
2022-04-02 12:00:00,2,4,7,8,7,10,10,4,9,7,10,0,5,9,5,7,5,5,7,8,9,14,19,5,4,3,5,4,2,2,0
2022-04-02 13:00:00,3,5,3,2,5,6,7,11,9,11,13,12,9,8,7,6,7,7,8,11,12,10,12,6,5,8,4,9,6,1,0
2022-04-02 14:00:00,3,4,2,1,8,13,17,16,20,21,20,6,14,13,13,12,5,4,8,11,12,13,11,4,6,0,3,4,3,1,0
2022-04-02 15:00:00,2,5,6,4,12,16,17,16,18,18,19,11,14,10,10,9,6,3,5,6,0,8,8,5,9,8,6,5,2,0,0
2022-04-02 16:00:00,3,4,2,7,16,20,18,18,20,21,24,22,19,18,11,17,8,2,3,4,0,11,16,7,6,4,6,6,4,1,0
2022-04-02 17:00:00,3,4,4,6,18,22,20,19,23,20,20,16,15,14,17,14,9,2,3,4,5,7,9,5,7,0,7,10,9,5,0
