Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_고척파크푸르지오아파트,9_고척시장,10_고척중학교,11_동양미래대학.구로성심병원,12_구일역.제일제당,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_남부지방법원등기국.구로세무서(에이스하이테크시티),17_영등포역,18_신길역,19_신길역1호선,20_신길새마을금고,21_대방역,22_현대아파트,23_KT동작지사,24_동작구청정문,25_동작구청.노량진초등학교앞,26_장성교회,27_장승배기역,28_상도초등학교입구,29_성대시장,30_신대방삼거리,31_보라매병원입구,32_롯데백화점관악점,33_패션문화의거리입구,34_관악우체국.양지병원,35_KT&G관악지점,36_봉천역.관악초등학교,37_KT관악지점,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_신림중.삼성고.관악아트홀.도서관,44_서울산업정보학교.삼성교,45_신성초등학교,46_삼성동주민센터,47_미림고개,48_미림여고.미림여자정보과학고,49_신우초등학교,50_삼성산성지,51_산장아파트,52_삼성산주공아파트,53_산복터널.관악산휴먼시아2단지,54_벽산아파트1단지.호압사입구,55_벽산아파트5단지,56_경인교육대학교,57_벽산아파트5단지,58_벽산아파트1단지.호압사입구,59_산복터널.관악산휴먼시아2단지,60_삼성산주공아파트,61_산장아파트,62_삼성산성지,63_신우초등학교,64_미림여고.미림여자정보과학고,65_미림고개.고시촌입구,66_관악농협신림지점앞,67_대학동고시촌입구,68_서울산업정보학교.삼성교,69_관악산입구.관악아트홀.중앙도서관,70_서울대학교,71_서울대학교치과병원.동물병원,72_서울여상.서울문영여중고앞,73_관악구청,74_서울대입구역,75_봉천사거리,76_낙성대입구,77_행운동주민센터,78_서울대입구역5번출구,79_KT관악지점,80_봉천역.관악초등학교,81_KT&G관악지점,82_관악우체국(양지병원),83_패션문화의거리입구,84_보라매공원.보라매병원,85_보라매삼성아파트.모자원고개,86_신대방삼거리,87_성대시장,88_상도초등학교입구,89_청화병원,90_동작구청.노량진초등학교앞,91_노량진수산시장.CTS기독교TV,92_현대아파트.유한양행,93_대방역,94_신길새마을금고,95_신길역,96_영등포역,97_남부지방법원등기국.구로세무서(에이스하이테크시티),98_문래동남성아파트,99_신도림역,100_신도림동.구로역,101_구일역.중앙유통상가,102_동양미래대학.구로성심병원,103_고척중학교,104_고척시장,105_덕의초등학교,106_고척근린공원.고척도서관,107_세곡초등학교,108_개봉푸르지오아파트,109_신정학마을아파트,110_신정현대아파트.서부트럭터미널,111_양천공영차고지
2022-03-07 09:00:00,1,4,6,7,10,5,9,13,17,18,20,19,21,16,15,12,13,12,11,12,11,11,11,16,15,14,15,14,14,14,13,15,10,12,13,14,12,15,13,11,8,5,7,7,7,5,4,4,3,2,1,3,1,2,0,7,5,12,16,17,20,11,15,28,28,30,37,49,51,47,46,45,31,10,5,3,7,8,14,13,13,12,13,12,13,13,23,25,23,18,14,14,14,15,12,11,11,4,10,10,10,8,5,8,5,7,5,2,0,1,0
2022-03-07 10:00:00,1,1,5,4,5,7,8,10,15,15,16,17,16,10,9,8,7,7,6,6,7,6,7,8,10,11,10,8,8,9,8,10,11,14,12,12,11,16,8,8,13,0,12,9,9,6,5,5,3,4,5,4,3,1,4,3,1,8,9,10,11,2,4,17,21,25,27,30,29,13,28,24,18,7,6,5,4,8,9,12,14,17,14,10,11,9,10,10,10,13,12,10,9,11,10,7,4,5,15,14,8,8,5,6,6,5,3,2,1,0,0
2022-03-07 11:00:00,1,2,3,4,4,5,6,8,12,14,12,13,10,8,0,6,9,8,3,7,9,9,7,8,7,9,10,9,8,8,7,8,7,7,6,8,12,12,10,10,9,12,10,10,9,8,8,7,7,6,5,7,4,6,5,4,5,7,6,10,11,0,10,12,15,14,15,16,20,14,17,19,19,12,10,7,6,8,6,8,9,9,7,12,8,11,12,11,14,7,10,9,12,10,7,7,7,5,8,8,9,17,15,15,9,7,4,3,2,2,0
2022-03-07 12:00:00,1,4,5,7,9,11,11,15,17,20,21,20,26,12,10,11,11,12,12,12,11,10,11,25,13,12,11,12,12,6,11,10,9,10,9,11,13,21,20,24,15,25,8,13,12,9,10,7,8,6,7,7,5,4,4,4,6,12,14,14,7,0,13,17,18,19,17,22,18,21,20,34,30,16,13,12,9,14,12,14,15,13,15,13,16,9,11,10,9,9,9,9,9,10,10,7,6,6,10,10,10,10,11,8,6,5,3,2,1,0,0
2022-03-07 13:00:00,2,2,4,5,5,7,5,8,11,10,12,14,11,15,15,12,15,12,11,13,12,11,12,13,24,21,20,18,19,22,13,14,16,16,15,11,12,12,9,11,9,6,24,19,12,7,4,4,0,2,5,6,7,6,2,3,4,8,9,11,12,4,11,16,19,20,25,28,32,31,30,28,18,8,6,8,11,12,10,13,12,11,12,12,13,10,7,12,11,12,11,9,8,12,11,10,9,6,22,21,22,18,11,10,10,9,5,3,2,2,0
2022-03-07 14:00:00,3,2,3,6,7,8,8,8,12,12,18,7,14,8,8,7,13,12,11,11,10,9,10,12,13,11,13,14,10,16,14,18,15,15,16,15,15,16,16,12,13,13,13,14,15,14,13,14,8,11,11,9,5,3,2,3,7,8,7,8,10,0,5,14,18,19,23,25,21,23,18,24,18,10,7,7,8,10,11,12,9,13,16,17,13,11,12,11,14,15,14,13,14,13,13,11,11,12,13,13,15,15,16,12,12,11,7,6,2,0,0
2022-03-07 15:00:00,3,4,5,6,7,8,7,10,10,10,13,13,8,9,7,10,12,11,8,6,8,7,8,10,10,9,9,10,11,11,12,13,11,9,7,8,10,25,24,14,23,18,15,15,15,14,10,9,5,7,8,8,6,3,1,2,2,7,7,8,9,1,6,11,15,16,17,16,18,20,19,19,17,8,5,7,6,8,7,11,12,14,15,11,11,10,10,10,10,7,12,11,11,15,26,18,22,10,19,15,35,30,25,18,13,10,6,5,0,0,0
2022-03-07 16:00:00,2,6,17,6,11,17,12,10,15,18,19,22,11,9,9,14,16,14,8,13,7,9,7,13,14,16,22,12,11,10,9,15,12,11,11,11,10,31,32,33,25,33,27,23,23,21,19,19,0,10,14,13,12,11,6,7,6,9,8,4,5,7,3,17,23,27,30,30,24,30,26,38,36,12,8,10,10,14,12,18,5,19,20,21,22,12,14,13,14,12,14,11,10,11,15,18,21,22,26,24,22,23,18,16,12,10,5,3,4,1,0
2022-03-07 17:00:00,3,5,6,5,8,9,8,12,16,16,21,25,26,15,16,19,21,24,18,18,25,26,27,34,28,26,27,21,14,22,17,15,15,21,21,25,22,46,33,24,47,33,43,32,32,23,21,17,16,15,14,12,10,6,3,11,11,13,12,8,8,0,9,12,11,16,22,30,35,42,45,39,31,14,11,9,11,12,14,15,16,16,29,25,20,18,14,15,13,12,26,27,27,20,15,19,25,23,31,29,31,29,27,25,19,17,10,6,3,1,0
2022-03-07 18:00:00,4,4,2,6,5,7,8,9,16,17,19,26,26,18,19,28,32,35,39,38,37,36,36,47,45,39,34,26,20,21,20,18,14,14,10,18,19,61,49,0,30,58,54,48,44,37,34,32,31,24,30,26,22,7,4,13,11,11,9,9,10,0,6,13,17,22,30,32,36,43,50,47,28,8,7,6,8,18,20,23,23,21,25,26,22,15,14,15,15,14,21,23,19,17,18,25,28,28,50,49,50,46,41,32,23,18,11,8,4,2,0
2022-03-07 19:00:00,2,3,2,3,3,6,4,6,6,7,6,8,9,6,7,11,19,27,26,23,21,17,18,30,31,28,25,22,13,13,10,10,10,9,11,19,22,47,45,31,46,47,43,40,39,35,31,28,26,27,25,23,18,6,4,12,11,14,13,13,12,13,11,13,10,9,12,13,15,29,31,29,27,9,7,5,6,11,10,14,13,13,14,21,18,11,9,8,9,5,13,14,15,13,13,15,17,16,51,50,47,41,40,34,26,22,18,9,3,1,0
2022-03-07 20:00:00,1,1,1,2,4,4,4,2,3,6,9,0,8,6,3,6,9,7,8,9,0,9,9,11,12,12,12,15,10,11,10,8,7,7,6,11,12,21,20,22,18,21,19,18,22,18,16,15,0,14,11,11,9,8,6,6,0,7,3,6,4,0,3,5,4,5,7,7,5,21,22,21,7,4,2,4,6,13,12,13,12,8,17,13,12,11,10,7,7,4,7,7,6,5,9,11,10,5,27,25,24,26,18,15,9,8,6,3,1,3,0
2022-03-07 21:00:00,1,3,1,2,3,4,3,5,3,6,4,9,4,5,5,8,14,15,14,15,13,8,14,20,18,18,16,13,10,12,8,8,7,7,8,11,15,29,28,21,20,27,24,20,24,25,21,20,5,10,15,10,8,4,1,5,4,7,5,4,6,0,2,4,1,5,5,6,7,0,8,4,9,7,6,4,4,14,15,14,13,13,22,18,11,10,11,10,8,10,10,10,7,6,7,12,10,5,33,33,20,37,33,18,13,9,8,5,3,0,0
2022-03-07 22:00:00,0,0,1,0,0,1,0,0,0,2,4,2,2,3,4,5,10,9,9,12,8,9,11,20,21,20,20,11,20,18,15,9,8,7,7,8,11,23,22,20,24,25,24,21,21,19,15,18,13,17,13,15,14,8,3,2,4,5,3,3,3,0,2,2,4,8,17,20,19,10,9,18,12,6,3,6,7,16,18,18,18,18,19,15,12,10,8,7,9,9,15,7,13,12,15,16,16,14,36,36,35,32,22,14,9,5,3,1,2,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,4,13,14,0,0,0,13,11,14,12,11,10,9,8,11,9,5,4,2,3,0,1,2,2,0,0,1,1,1,3,5,6,0,4,7,6,4,5,3,1,6,8,5,9,8,10,10,8,7,11,10,4,7,8,9,7,6,6,5,7,7,6,14,15,14,11,12,11,8,7,5,4,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,2,2,4,3,5,6,0,11,23,23,24,24,23,24,20,19,14,12,12,9,7,6,2,4,2,3,4,6,11,16,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,2,4,4,6,7,4,8,14,15,14,12,11,10,6,5,10,6,6,9,8,8,4,5,4,2,4,3,5,7,11,12,15,12,8,12,6,5,4,0,4,2,0,1,2,2,3,5,0,4,0,6,8,9,0,1,3,3,0,4,5,0,6,10,6,9,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,2,2,5,9,11,7,17,19,23,22,25,25,12,8,5,4,5,5,5,4,4,3,8,7,6,8,7,10,10,5,5,3,1,4,5,6,6,6,4,2,5,3,2,5,8,10,11,0,12,1,12,9,5,1,2,4,9,9,9,14,0,8,18,17,18,19,19,17,16,15,18,11,5,2,3,3,2,2,4,4,5,5,8,3,6,7,7,9,4,9,0,5,6,8,5,4,3,4,0,3,3,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,1,6,10,13,16,19,21,36,52,56,54,51,46,19,18,16,16,15,14,14,10,10,7,8,8,9,9,10,14,15,14,17,16,14,18,20,23,32,30,17,18,5,19,19,19,17,15,14,0,0,11,21,20,18,9,11,15,26,27,28,30,0,30,36,40,45,53,57,49,50,47,44,39,8,3,5,6,9,10,11,12,15,16,15,15,13,22,26,28,28,27,16,16,18,18,13,13,11,12,7,8,9,5,7,8,7,9,9,5,2,0
2022-03-08 08:00:00,2,4,12,14,17,17,22,38,57,62,62,62,54,24,20,19,17,16,16,16,15,17,18,24,26,24,21,21,18,21,26,23,18,23,20,24,24,28,25,23,15,13,12,10,9,9,7,8,4,6,3,10,10,12,10,13,16,24,26,28,30,25,26,35,36,40,44,53,56,53,55,52,44,10,5,4,8,11,15,18,20,23,28,24,23,27,31,33,35,35,32,31,33,38,33,27,14,12,19,19,17,15,12,11,9,11,8,6,4,3,0
2022-03-08 09:00:00,1,5,6,8,9,9,8,18,22,24,25,26,27,18,18,17,15,14,11,11,12,9,7,12,14,13,13,12,12,14,14,17,10,14,11,11,12,14,25,21,13,10,8,7,8,6,6,6,1,5,4,6,4,4,2,5,7,12,15,16,18,0,17,19,22,25,31,33,30,28,30,28,26,9,4,3,7,8,7,8,8,10,13,14,14,12,13,16,20,19,13,13,13,16,13,18,8,7,14,15,13,15,8,7,7,5,3,1,0,3,0
2022-03-08 10:00:00,1,2,3,5,6,8,4,14,17,19,20,17,18,15,6,7,5,4,5,5,5,5,4,9,10,10,14,12,8,10,9,10,9,9,7,8,7,11,7,10,9,3,4,4,6,7,8,7,1,6,2,7,6,4,0,3,4,8,8,8,10,4,8,12,12,16,18,24,23,21,20,19,13,7,4,4,4,6,4,6,7,12,9,10,9,7,8,11,12,13,13,9,14,12,12,9,6,4,11,10,8,9,12,9,7,4,3,3,2,0,0
2022-03-08 11:00:00,1,2,3,5,7,6,5,10,15,17,16,14,15,10,14,14,9,8,7,8,11,6,6,9,10,11,12,11,12,11,9,7,9,11,12,11,7,11,10,7,8,8,9,11,10,8,9,8,5,4,6,9,4,5,3,3,5,9,9,11,12,0,8,12,15,18,17,20,18,18,23,22,18,7,6,5,4,5,3,4,4,5,7,7,6,7,7,8,10,10,11,11,9,9,7,8,7,5,10,8,8,10,11,11,7,4,5,4,1,0,0
2022-03-08 12:00:00,2,3,4,8,9,10,10,13,12,13,14,15,13,8,10,7,12,11,11,9,8,11,11,11,12,14,10,10,8,11,10,11,9,12,10,8,12,19,17,18,11,15,11,16,8,8,7,6,0,6,6,4,3,3,2,5,6,10,12,10,14,5,17,14,19,18,19,20,21,22,21,35,26,19,17,14,4,5,7,12,9,10,9,8,7,8,15,12,11,10,13,14,7,15,14,9,8,9,18,9,18,11,13,12,11,10,6,2,3,1,0
2022-03-08 13:00:00,1,2,3,4,5,7,7,10,11,11,9,8,14,10,8,7,7,8,9,10,7,9,9,12,9,12,11,12,12,14,12,11,12,10,10,10,7,19,17,16,15,15,13,12,15,11,9,4,4,4,4,7,5,5,3,9,10,13,13,14,16,12,13,18,17,20,19,20,22,22,31,32,20,10,7,7,13,12,13,10,10,11,12,13,9,12,12,12,14,11,15,13,8,14,16,12,12,12,19,18,19,22,16,11,7,7,4,2,1,0,0
2022-03-08 14:00:00,2,3,5,4,9,10,8,7,13,13,15,12,14,9,8,10,13,14,13,14,15,15,16,18,12,13,13,11,12,8,7,9,10,11,12,14,9,15,16,15,13,15,16,12,10,10,7,9,11,13,11,9,8,5,4,6,4,7,9,9,11,6,12,13,14,12,19,21,22,24,25,24,19,6,6,7,11,13,13,10,12,10,12,9,8,8,10,11,10,10,12,13,12,13,12,9,7,5,11,10,11,11,10,9,7,6,5,5,1,0,0
2022-03-08 15:00:00,4,5,7,9,6,5,10,11,9,11,9,12,11,10,11,9,17,17,16,15,16,15,14,13,13,13,11,13,12,10,11,14,19,24,21,20,15,25,25,15,26,24,23,19,22,19,16,13,11,10,10,10,6,5,2,5,8,13,12,10,12,10,13,14,15,15,18,24,26,27,29,26,20,7,6,5,7,14,11,16,13,13,12,9,9,11,9,7,11,11,13,14,15,14,18,19,18,15,22,23,24,27,20,18,14,11,9,2,3,2,0
2022-03-08 16:00:00,3,7,14,15,16,19,12,20,19,18,15,20,18,10,6,12,15,12,11,12,14,15,11,21,18,17,16,15,12,16,14,13,13,14,12,11,19,26,22,19,18,17,18,18,20,21,20,17,17,14,15,18,13,7,6,11,13,10,8,11,7,10,9,23,35,35,34,33,28,40,41,41,30,16,14,15,16,23,22,23,19,17,18,20,15,12,12,11,13,15,14,14,14,14,12,14,17,18,24,23,23,22,20,19,13,10,6,5,4,3,0
2022-03-08 17:00:00,5,8,9,9,8,16,14,16,18,19,28,21,23,15,15,15,20,17,19,19,18,17,19,25,19,25,21,18,20,22,20,28,21,16,19,17,19,38,28,32,40,41,39,35,36,37,24,30,28,26,25,22,17,9,7,10,11,16,17,15,10,4,9,16,18,23,31,36,37,42,47,41,35,13,9,11,12,16,15,17,17,18,24,26,20,17,15,17,18,18,21,19,18,19,18,19,22,21,43,43,47,40,32,23,22,22,14,12,4,2,0
2022-03-08 18:00:00,5,3,6,7,10,12,9,13,14,15,22,28,28,19,18,23,35,36,35,33,29,25,26,42,38,40,37,34,26,25,25,30,21,23,23,29,24,38,39,40,29,38,36,34,33,32,30,28,27,26,21,19,18,13,8,15,8,13,11,11,5,0,9,11,13,16,24,23,24,35,51,48,26,10,9,8,14,19,19,24,25,28,36,28,28,23,19,20,23,23,23,23,25,21,23,24,35,35,54,51,54,57,51,37,25,19,15,13,6,4,0
2022-03-08 19:00:00,1,3,3,6,8,11,1,7,9,8,9,7,9,9,9,15,21,23,22,21,20,19,22,33,23,31,24,20,16,17,15,12,9,8,6,16,19,41,40,18,0,38,39,39,36,32,30,28,27,25,23,20,15,6,3,22,18,18,18,14,12,11,11,10,8,7,11,13,10,23,21,13,15,7,4,6,8,13,15,17,16,15,17,20,19,20,14,14,15,13,13,15,16,19,18,23,24,24,40,35,39,35,30,26,18,15,9,7,3,1,0
2022-03-08 20:00:00,1,2,3,1,4,8,4,5,7,8,7,5,4,7,8,4,18,10,9,15,13,11,11,15,17,20,19,17,14,15,13,12,8,6,7,10,12,21,20,19,0,21,21,18,18,17,16,14,13,14,12,11,10,5,2,10,9,10,7,6,5,0,8,7,4,8,7,9,0,12,13,6,9,5,3,5,6,10,12,13,10,12,13,12,11,7,8,11,11,5,10,10,9,9,8,14,16,15,42,45,43,41,33,21,18,16,14,9,4,0,0
2022-03-08 21:00:00,1,1,2,0,1,0,1,4,3,4,5,6,4,5,6,6,10,11,12,14,11,12,13,20,15,12,15,14,12,11,10,6,6,9,6,7,8,27,29,31,31,30,26,22,23,22,23,12,0,22,20,15,13,6,3,8,5,5,4,0,0,0,1,5,4,5,7,10,6,8,10,9,9,4,4,3,5,10,12,14,12,13,17,13,11,9,10,7,8,8,9,6,8,7,6,18,19,13,34,33,34,34,24,21,12,10,7,6,3,1,0
2022-03-08 22:00:00,0,1,0,0,1,5,0,4,1,2,5,2,1,6,5,6,13,12,13,11,11,8,14,18,17,17,17,15,12,12,12,10,9,15,13,14,13,18,12,14,19,18,18,15,21,22,19,18,3,17,13,9,8,6,5,5,2,8,3,7,0,4,6,4,4,9,10,11,0,12,12,7,9,7,6,6,5,14,18,18,17,15,18,16,15,9,8,8,8,9,14,11,7,15,16,17,16,17,39,36,37,33,28,20,11,9,6,4,3,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,6,4,6,16,15,0,0,13,11,10,11,8,7,6,0,0,4,2,5,2,0,2,1,2,3,0,2,0,0,3,0,6,6,4,2,4,3,2,3,2,3,4,4,8,7,7,6,8,16,14,12,5,6,8,9,10,8,10,7,5,5,17,19,20,30,30,31,33,26,19,11,8,6,3,1,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,0,1,0,2,3,0,3,6,7,7,6,7,8,0,6,10,8,6,5,4,0,3,2,3,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,2,2,1,0,0,5,6,8,7,5,6,3,2,3,4,3,3,2,2,3,0,4,3,3,2,0,3,4,4,7,5,4,4,5,0,5,0,0,5,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,3,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,2,5,0,5,0,4,7,8,9,9,9,8,5,5,4,3,5,4,4,2,3,0,5,0,4,3,3,3,4,3,5,5,4,5,5,0,3,1,0,2,1,2,0,3,0,2,0,0,0,0,1,1,1,0,0,2,5,5,3,4,0,3,7,5,6,6,9,8,7,6,5,6,3,1,0,0,2,0,3,0,4,3,4,5,5,5,6,8,7,5,2,4,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,1,1,2,2,4,4,5,10,10,12,9,13,7,6,5,7,5,4,4,6,6,5,2,2,4,3,4,2,5,8,3,10,7,4,3,5,4,8,7,0,7,5,0,6,5,3,0,1,0,0,0,3,3,1,0,2,2,5,2,5,6,0,6,7,6,6,10,15,13,15,3,8,14,3,2,1,3,2,3,5,6,7,5,6,8,9,11,14,11,6,10,2,11,13,10,6,5,4,9,3,8,7,6,4,4,3,2,2,0,0,0
2022-03-09 08:00:00,1,3,5,6,4,4,7,12,14,14,18,20,18,8,7,7,5,5,5,7,7,7,6,10,9,7,6,7,8,8,9,11,8,11,6,9,11,9,10,4,8,5,3,5,4,2,3,4,2,0,2,3,2,2,1,1,3,11,14,14,8,7,16,18,18,11,20,23,24,12,25,22,14,4,2,0,2,3,3,4,6,10,9,8,9,4,6,9,11,11,8,9,8,9,11,9,6,5,10,4,10,5,5,3,5,3,2,4,2,1,0
2022-03-09 09:00:00,1,2,3,4,7,10,11,14,13,19,21,22,19,18,19,14,14,15,13,14,10,13,12,9,8,8,7,8,9,12,14,13,14,10,8,11,10,15,13,0,12,10,9,8,8,5,7,6,5,7,4,7,6,4,2,9,6,12,11,9,7,0,12,16,14,16,18,21,17,18,18,17,14,6,3,3,3,7,8,8,0,9,8,13,15,12,14,16,13,12,9,7,7,9,8,5,3,3,7,5,8,9,11,10,7,6,3,3,2,1,0
2022-03-09 10:00:00,0,3,5,7,8,3,2,11,12,14,15,15,12,9,3,8,8,7,6,7,7,4,8,7,9,10,9,10,10,12,13,12,11,12,12,14,10,13,13,10,10,9,11,10,7,10,3,7,8,9,5,6,5,6,4,7,6,11,7,14,16,18,17,19,14,24,29,28,27,26,12,11,17,9,6,8,9,9,10,9,9,10,9,10,10,10,8,9,12,9,14,15,13,11,9,5,5,1,12,11,9,8,4,4,4,5,3,3,1,0,0
2022-03-09 11:00:00,1,2,4,5,8,11,11,15,22,25,25,17,25,22,23,23,14,14,4,15,13,14,1,16,16,16,13,16,9,13,12,11,10,10,9,10,8,12,16,0,5,11,10,10,6,5,5,4,5,3,2,7,5,5,0,5,5,11,13,12,12,14,14,16,17,21,30,38,37,37,0,35,31,14,8,5,8,14,15,15,14,12,11,14,13,13,15,16,17,20,18,17,15,19,18,10,7,0,14,13,11,12,11,9,8,6,5,4,2,0,0
2022-03-09 12:00:00,0,3,6,4,8,9,8,13,15,18,21,11,14,10,9,10,9,6,5,15,16,15,7,15,14,13,13,14,17,19,18,18,16,17,17,17,14,16,13,12,11,8,11,10,10,9,9,9,8,6,4,7,8,9,7,11,12,19,12,21,24,13,23,24,24,21,27,29,34,34,35,34,26,13,10,12,15,18,16,17,16,17,15,14,15,15,16,19,22,20,22,27,28,29,25,13,10,8,19,17,15,17,11,10,8,7,3,2,0,0,0
2022-03-09 13:00:00,3,4,5,7,8,7,8,12,22,26,20,21,22,15,15,14,14,15,14,13,9,12,13,23,23,23,19,17,16,21,22,19,17,20,19,19,19,15,21,15,12,19,14,13,12,9,8,6,8,0,7,8,7,5,4,11,9,13,9,12,8,0,11,12,15,28,33,37,39,43,24,40,30,9,7,7,7,9,11,14,15,19,25,21,18,18,20,33,37,34,29,32,29,30,28,14,15,13,16,14,15,19,13,11,8,8,6,7,4,2,0
