Unnamed: 0,1_자동차매매단지,2_송내역A,3_송내역,4_법원.검찰청.복사골문화센타.반달마을,5_꿈동산.사랑마을,6_상도중학교,7_상지초등학교,8_상동시장,9_복사골마을,10_그린타운상가.무지개마을,11_중앙공원.미리내마을,12_부천시청,13_신중동역3번출구.롯데백화점.홈플러스중동지점,14_신중동역6번출구.중흥중학교,15_부천세무서,16_손가면옥,17_농협신흥지점,18_약대오거리.동부하이텍,19_KEB하나은행도당동지점,20_도당사거리,21_내촌사거리,22_부천우편집중국.부천실업고,23_오정동경인OBS방송국,24_오정구청입구.덕산고등학교,25_원종IC(경유),26_고강지하차도입구(경유),27_양원초교.광영여고,28_신월5동주민센터.신월중학교,29_신화중학교,30_강서구청소년상담복지센터,31_화곡역,32_화곡본동시장,33_한국폴리텍1.서울강서대학교,34_우장초등학교,35_강서구청.한국건강관리협회,36_경복비즈니스고등학교,37_가양역.마포중고등학교,38_월드컵파크7단지,39_상암고등학교,40_월드컵파크5단지,41_상암DMC홍보관.YTN,42_상암초등학교,43_상암휴먼시아아파트,44_월드컵경기장북측,45_성산아파트,46_성산119안전센터,47_성산2동주민센터,48_중동초등학교,49_성산2교,50_연희104고지앞.구성산회관,51_서대문우체국,52_연세대앞,53_세브란스병원앞,54_이대후문,55_이대부고,56_이대부중,57_세브란스병원앞,58_연세대앞,59_서대문우체국,60_연희104고지앞.구성산회관,61_성산2교,62_중동초등학교,63_성산2동주민센터,64_성산119안전센터,65_성산아파트,66_월드컵경기장북측,67_상암휴먼시아아파트,68_상암초등학교,69_상암DMC홍보관.YTN,70_누리꿈스퀘어.MBC,71_월드컵파크5단지.상암중고등학교입구,72_월드컵파크7단지,73_가양역.마포중고등학교,74_경복비즈니스고등학교,75_강서구청.한국건강관리협회,76_우장초등학교,77_한국폴리텍1.서울강서대학교,78_화곡본동시장,79_화곡역,80_화곡푸르지오,81_신화중학교,82_신월5동주민센터.신월중학교,83_광영고.신동아파밀리에아파트,84_고강지하차도입구(경유),85_원종IC(경유),86_오정구청입구.덕산고등학교,87_오정동경인OBS방송국,88_부천우편집중국.부천실업고,89_내촌사거리,90_도당사거리,91_KEB하나은행도당동지점,92_약대초등학교입구,93_손가면옥,94_부천세무서,95_신중동역5번출구.중흥중학교,96_신중동역4번출구.롯데백화점.홈플러스중동지점,97_부천시청,98_중앙공원.미리내마을,99_그린타운상가.무지개마을,100_복사골마을,101_팰리스카운티.장말문예사거리,102_상동시장,103_상지초등학교,104_상도중학교,105_꿈동산.사랑마을,106_반달마을.법원.검찰청,107_송내역.반달공영주차장,108_자동차매매단지
2022-03-07 11:00:00,0,1,0,0,1,0,2,4,6,9,0,8,8,7,7,9,6,8,0,7,9,8,11,0,0,0,12,12,11,12,11,14,17,14,16,15,15,19,15,11,5,4,6,3,6,5,6,6,3,5,3,4,3,0,1,3,5,3,0,4,5,5,4,6,5,4,5,0,5,6,0,7,11,9,10,11,12,10,8,6,5,6,7,7,7,9,8,10,6,0,0,13,0,11,8,6,0,5,3,5,4,4,2,0,6,5,0,0
2022-03-07 12:00:00,2,6,3,4,5,3,6,8,6,8,9,10,9,12,13,10,0,13,9,10,15,14,12,15,15,15,12,13,12,13,13,16,15,16,17,19,27,22,15,13,5,4,2,5,5,4,3,0,4,2,3,0,2,1,1,0,3,4,0,0,4,0,0,6,3,0,3,7,8,5,9,12,16,0,14,19,17,11,16,15,15,16,0,0,0,4,4,5,4,3,3,8,4,9,8,5,10,4,9,7,6,6,5,4,2,1,1,0
2022-03-07 13:00:00,1,3,5,6,6,8,8,9,9,6,11,12,12,14,15,16,8,17,0,17,21,19,25,27,27,27,25,14,26,22,14,16,20,19,25,23,22,18,13,12,5,3,4,2,3,5,10,4,10,8,6,5,2,0,0,0,2,0,3,6,0,5,0,5,4,4,6,4,8,11,16,19,15,14,10,9,9,9,9,7,6,6,8,8,8,15,13,14,13,13,12,13,13,10,9,8,6,7,6,3,4,3,2,2,2,1,0,0
2022-03-07 14:00:00,0,5,5,6,0,0,6,5,12,11,13,11,8,13,7,12,11,12,6,12,15,11,12,0,0,11,11,12,19,17,10,12,15,13,12,12,13,13,15,12,11,10,0,5,7,5,4,3,4,0,1,3,2,0,0,2,4,2,4,5,5,5,6,6,6,8,7,8,9,5,10,12,12,13,13,14,10,8,7,5,6,7,0,0,0,7,8,8,6,8,10,8,5,9,6,4,4,0,5,3,4,2,2,1,3,2,0,0
2022-03-07 15:00:00,0,2,9,9,5,4,4,11,15,14,13,10,10,13,11,12,12,8,12,0,13,14,15,14,14,14,15,17,17,17,12,17,16,16,17,15,13,10,13,10,6,5,7,6,7,7,6,2,7,3,3,2,1,2,21,0,2,5,0,10,7,4,6,8,6,7,2,8,9,9,16,20,19,16,17,15,15,13,16,14,15,14,12,12,13,9,10,9,9,10,11,11,3,10,7,7,9,0,9,4,6,7,6,5,3,2,1,0
2022-03-07 16:00:00,1,7,9,11,10,7,11,14,14,13,12,11,11,10,10,11,10,12,12,13,21,15,18,17,17,17,26,34,35,30,12,16,17,15,21,24,28,18,12,11,9,8,9,2,0,8,8,0,3,4,3,0,0,0,28,30,23,27,21,17,25,26,23,18,17,16,14,15,16,20,26,30,34,29,28,22,21,18,19,18,16,18,16,16,16,13,15,17,14,13,8,12,5,12,11,10,9,10,11,13,10,9,6,8,7,4,1,0
2022-03-07 17:00:00,1,14,16,15,9,12,0,11,12,9,8,9,14,18,13,19,16,20,24,26,34,32,32,31,31,31,24,26,24,19,12,13,16,13,14,14,16,13,12,10,11,7,5,10,9,8,5,1,4,3,1,0,1,0,3,7,12,16,16,16,14,14,13,13,13,14,15,17,25,31,31,34,36,34,30,27,26,23,25,27,27,28,29,29,29,23,22,25,21,22,27,44,46,39,19,14,11,11,9,7,7,7,6,5,6,4,0,0
2022-03-07 18:00:00,0,16,19,19,11,19,17,15,15,13,14,16,14,22,21,22,23,22,25,27,31,34,35,36,36,36,32,32,33,30,24,22,29,32,37,31,29,19,17,19,16,18,18,15,12,10,8,6,7,6,3,2,0,2,2,4,5,5,3,8,9,9,8,8,8,9,12,17,27,36,54,58,53,53,45,42,39,36,31,30,28,29,30,30,30,27,28,31,28,31,33,36,36,33,24,22,18,17,14,13,11,10,1,9,7,4,3,0
2022-03-07 19:00:00,7,12,13,12,11,18,17,14,15,13,11,9,14,16,11,14,14,17,20,20,23,20,18,18,18,18,17,17,18,16,16,18,16,15,14,12,21,12,6,5,10,9,10,8,6,6,3,0,3,0,0,2,1,1,4,2,5,3,6,9,12,12,12,12,0,4,11,17,30,39,47,52,45,49,41,37,37,28,43,38,34,34,36,36,36,34,27,31,26,18,24,25,23,15,20,17,17,14,13,10,9,5,8,7,5,2,0,0
2022-03-07 20:00:00,0,9,7,6,8,7,0,8,8,7,3,5,8,9,10,11,12,0,13,12,7,11,16,15,15,15,14,13,11,12,8,9,10,11,13,11,13,12,5,3,7,8,10,12,13,11,8,9,0,2,2,3,0,2,1,0,1,2,7,8,9,8,8,7,6,7,8,12,15,20,27,29,35,33,29,25,20,16,19,18,19,20,11,11,18,19,18,24,20,21,23,20,18,17,15,13,13,12,10,8,4,1,2,0,3,2,0,0
2022-03-07 21:00:00,0,6,7,8,7,0,0,6,7,5,3,3,13,0,14,4,15,13,17,20,18,24,23,23,23,23,22,19,11,17,11,10,8,9,13,10,10,9,10,9,8,11,5,5,10,6,3,0,1,1,0,1,1,0,1,2,3,4,6,9,0,6,4,5,5,6,0,6,22,15,24,27,27,28,25,14,13,11,15,14,14,12,12,12,12,12,8,10,8,10,11,13,0,14,10,7,10,8,9,8,5,3,3,2,1,1,0,0
2022-03-07 22:00:00,1,4,0,3,0,0,3,0,3,4,0,6,8,8,3,7,5,6,0,0,5,8,7,6,6,6,6,7,5,8,9,8,9,8,8,9,10,8,7,6,5,0,3,4,3,6,5,3,3,2,1,2,9,8,9,2,3,2,4,5,0,3,1,4,5,2,4,5,11,14,15,17,19,19,24,23,16,12,14,12,11,10,11,11,11,11,10,11,10,7,4,7,8,9,8,6,9,0,7,4,3,0,3,6,5,2,1,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,2,0,0,1,0,4,5,6,0,7,8,7,0,6,5,6,7,7,7,2,0,0,0,9,8,7,5,6,5,5,2,4,3,5,0,1,4,1,4,2,3,0,2,2,1,1,0,0,0,0,3,1,3,3,2,1,2,3,0,1,5,9,6,12,14,14,13,15,14,11,11,12,11,6,12,0,0,0,11,13,12,10,0,0,9,0,8,9,9,5,8,5,4,3,2,0,1,0,0,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,1,2,0,0,3,2,3,5,0,0,8,11,0,13,14,0,15,0,14,13,21,24,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,4,2,3,0,0,4,6,5,6,4,7,7,7,8,8,2,10,9,0,13,14,15,17,17,25,22,23,24,26,19,23,21,25,27,23,18,13,9,7,6,6,0,5,0,5,5,4,3,0,0,2,1,0,0,0,0,0,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,5,6,8,9,0,10,12,16,18,20,14,15,17,18,20,19,18,17,9,21,24,28,16,16,16,27,29,30,23,25,26,27,29,32,31,27,26,21,20,17,6,4,3,0,5,6,7,5,4,3,0,3,2,0,0,0,1,1,3,2,5,6,5,6,9,10,11,7,7,13,12,11,12,15,16,16,8,18,19,11,21,0,0,0,0,10,12,10,9,8,7,7,5,3,2,1,0,2,3,0,0,0,2,0,0,0,0
2022-03-08 07:00:00,2,10,10,16,10,19,22,28,40,39,43,40,43,52,55,55,54,53,49,51,58,51,60,62,62,62,61,43,45,46,31,39,49,56,56,45,55,45,29,18,13,12,11,8,10,12,16,9,15,16,14,14,12,11,0,0,2,1,3,4,5,7,6,13,16,16,8,9,17,17,15,23,19,18,18,20,22,21,28,28,27,32,24,24,24,29,33,33,26,25,24,9,10,8,7,6,5,4,10,13,16,0,6,6,13,10,1,0
2022-03-08 08:00:00,0,8,0,12,13,14,17,23,31,33,30,40,43,52,49,45,41,37,32,32,37,35,44,47,47,47,62,62,61,56,52,61,63,67,69,62,63,58,43,20,4,4,3,7,8,8,9,12,12,10,9,10,7,3,1,0,3,0,5,6,7,6,9,13,12,15,17,16,14,9,8,20,18,17,14,16,26,21,31,30,28,31,36,36,36,33,35,32,28,25,23,22,22,20,15,10,10,11,15,17,19,8,18,0,16,14,5,0
2022-03-08 09:00:00,0,4,5,0,6,7,9,11,13,16,16,13,12,16,17,14,15,16,13,17,20,24,34,16,16,16,36,39,41,42,39,44,51,53,54,53,54,47,41,29,8,6,5,6,8,10,13,12,8,8,7,5,3,1,0,1,2,4,7,8,7,9,11,13,7,12,13,12,10,7,12,15,11,10,10,10,10,10,9,9,9,10,8,8,8,0,12,12,14,13,9,11,8,10,8,6,5,8,9,8,8,4,7,6,6,4,0,0
2022-03-08 10:00:00,1,4,5,4,0,4,5,8,10,11,10,7,7,9,13,14,11,13,14,15,17,19,17,19,19,19,19,19,19,18,16,21,24,26,30,30,33,29,22,17,10,7,7,4,7,6,4,6,5,1,2,2,0,0,1,2,4,0,7,4,8,9,8,8,3,0,9,3,7,8,9,11,11,5,10,9,7,7,7,8,7,7,2,2,2,8,9,11,11,12,11,10,11,7,6,6,6,5,6,3,4,3,2,1,2,1,0,0
2022-03-08 11:00:00,0,3,4,4,5,3,4,3,6,6,7,8,10,12,8,7,0,11,10,0,12,15,19,20,20,20,19,14,20,18,15,17,15,18,19,18,21,20,15,10,9,0,9,8,9,9,8,5,0,7,4,4,2,1,0,1,3,2,3,5,4,3,4,6,7,5,7,9,8,6,7,9,10,10,9,9,4,7,10,4,5,5,7,7,7,3,6,3,6,5,7,5,8,5,6,5,3,4,5,5,6,4,1,3,4,1,0,0
2022-03-08 12:00:00,0,3,2,3,4,5,0,5,4,6,0,3,7,10,8,7,0,7,11,0,11,10,11,12,12,12,13,14,16,14,11,15,17,17,17,17,20,18,13,9,10,12,10,5,10,7,8,9,7,4,0,3,1,0,0,2,3,1,0,2,2,0,0,3,3,0,3,6,6,8,9,12,11,12,14,13,11,4,5,7,6,7,7,7,7,4,8,11,11,6,12,14,15,11,9,6,4,7,4,6,3,2,2,0,2,0,0,0
2022-03-08 13:00:00,0,6,3,6,0,7,0,9,12,11,7,8,11,11,11,12,12,13,14,7,11,8,10,12,12,12,12,15,16,14,14,14,17,19,18,16,19,17,15,12,8,7,7,8,10,9,8,0,7,7,5,4,3,1,0,1,1,3,0,3,2,1,3,4,3,4,2,4,5,10,0,9,9,7,9,10,10,9,11,12,0,13,13,13,13,10,10,10,5,6,6,5,9,9,8,8,9,6,9,1,0,8,6,1,0,4,1,0
2022-03-08 14:00:00,0,4,8,9,4,0,0,12,13,14,14,11,10,10,9,9,10,11,0,0,10,10,11,12,12,12,10,9,16,17,12,12,11,15,18,14,9,8,14,6,11,9,6,5,8,8,7,4,0,3,2,4,2,0,0,2,4,4,0,2,0,1,3,6,3,7,5,4,9,6,10,11,16,16,11,12,11,9,9,5,8,8,8,8,8,8,11,13,11,10,10,9,9,8,5,5,5,6,5,8,7,6,0,4,5,2,1,0
2022-03-08 15:00:00,0,7,8,4,6,7,8,9,11,11,11,13,13,15,0,13,14,0,14,0,16,12,10,11,11,11,10,12,15,11,18,17,18,17,19,15,17,17,15,14,9,11,9,7,8,8,10,10,9,5,3,4,3,1,17,17,15,10,15,14,11,13,13,12,9,8,8,6,8,11,17,22,21,22,22,22,20,17,21,20,18,11,12,12,12,11,10,10,7,0,0,11,10,10,10,11,10,8,9,5,3,5,0,4,4,2,1,0
2022-03-08 16:00:00,1,5,8,0,6,0,0,8,10,10,9,9,9,9,10,15,14,15,16,12,22,19,22,24,24,24,28,33,33,29,21,18,17,14,17,14,16,13,12,12,13,15,16,0,15,12,10,6,7,5,3,2,0,0,19,21,21,24,8,24,23,20,19,17,17,16,18,18,19,25,28,27,41,44,41,38,36,27,25,24,21,26,15,15,15,15,14,16,16,11,0,14,13,12,13,12,10,9,6,7,8,7,0,4,6,2,0,0
2022-03-08 17:00:00,1,12,13,15,16,0,15,14,20,19,17,16,14,16,15,16,17,18,12,15,18,18,19,20,20,20,22,24,25,23,20,22,20,18,27,19,19,12,11,10,8,11,10,11,8,6,6,5,5,4,2,1,0,2,5,1,6,10,12,15,13,14,12,9,9,6,7,8,18,26,34,36,32,26,24,24,25,21,18,17,18,16,19,19,19,24,23,25,17,25,28,34,34,27,22,27,17,16,17,16,8,9,8,6,5,5,1,0
2022-03-08 18:00:00,0,15,18,19,18,19,20,21,23,21,20,18,25,25,29,32,30,34,37,37,42,42,42,44,44,44,36,35,38,35,28,30,33,28,35,30,36,21,18,18,17,18,16,15,11,9,9,9,10,8,3,1,1,0,0,6,6,8,6,9,9,5,7,9,8,10,14,23,32,41,49,54,63,61,39,40,38,30,33,33,31,29,32,32,32,27,27,27,24,29,47,54,59,54,40,31,27,26,18,17,14,11,10,9,9,8,1,0
2022-03-08 19:00:00,1,11,13,7,12,13,15,18,17,15,12,9,10,15,14,12,12,13,14,14,16,17,21,24,24,24,19,21,22,19,18,35,32,25,28,19,12,12,9,8,6,10,13,12,11,7,6,0,4,3,1,1,0,1,1,3,4,3,5,8,10,9,8,9,10,11,11,18,29,34,50,55,40,38,61,56,55,49,44,41,37,37,39,39,39,35,33,30,24,0,31,27,26,26,23,20,19,18,15,13,8,6,5,7,5,5,1,0
2022-03-08 20:00:00,5,7,8,10,0,0,8,7,5,5,6,4,11,10,11,12,6,8,9,12,12,13,12,0,0,0,14,13,15,14,11,12,11,13,13,11,14,11,8,6,7,6,0,7,6,7,6,5,3,1,0,0,0,0,0,2,3,6,7,8,7,6,5,6,5,5,4,6,17,21,25,30,28,28,25,25,20,17,20,21,17,12,18,18,18,18,15,8,12,0,14,12,11,11,10,10,9,8,7,5,5,0,4,2,3,0,1,0
2022-03-08 21:00:00,0,6,9,10,4,4,0,9,7,5,4,5,7,0,8,6,7,12,13,14,14,13,12,0,0,0,11,9,8,12,15,12,11,10,11,13,11,10,8,8,6,3,5,5,4,3,2,4,1,3,1,1,1,0,0,2,2,4,3,5,3,4,0,5,3,6,5,8,14,21,25,30,28,18,29,25,20,13,15,14,15,14,0,0,7,12,11,11,11,7,11,16,15,14,13,9,10,8,8,5,7,5,1,7,4,1,0,0
2022-03-08 22:00:00,0,7,8,7,6,0,4,5,4,4,2,5,7,9,9,5,0,6,9,8,8,6,7,2,2,2,11,6,9,9,12,12,12,8,9,8,13,8,7,6,6,7,6,5,3,4,2,1,0,0,0,1,1,0,1,2,2,6,7,6,6,0,2,5,0,6,0,8,17,19,23,23,23,22,22,19,15,14,16,18,9,13,16,16,16,16,11,13,13,0,10,14,0,15,10,9,12,11,12,6,7,6,3,5,4,2,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,5,3,0,1,0,0,3,4,0,0,3,0,0,0,7,4,5,0,0,0,0,4,0,5,7,9,6,8,8,7,9,6,4,4,5,5,4,4,2,4,3,2,2,2,0,1,0,0,0,1,2,4,5,7,8,9,8,4,4,5,6,6,8,11,12,10,16,14,12,11,13,11,12,11,10,12,11,11,11,10,14,14,13,12,12,8,0,11,5,9,11,3,3,10,8,6,0,0,3,3,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,1,2,0,0,3,5,0,8,0,0,9,0,8,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,2,2,0,3,1,1,2,1,1,3,4,0,4,5,4,3,5,0,5,5,4,7,7,7,10,9,7,5,6,9,12,12,13,9,8,5,4,2,4,3,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,2,3,4,0,3,3,4,2,0,1,0,6,4,5,5,5,6,4,4,7,7,5,7,7,7,0,5,6,6,7,10,11,8,10,6,11,8,7,5,3,0,0,0,2,2,0,0,1,1,0,1,0,0,1,2,2,2,0,4,5,5,0,0,1,6,5,4,5,3,0,7,8,8,8,8,7,7,8,8,9,0,0,0,0,8,7,4,3,0,2,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,1,0,3,2,3,6,4,10,0,7,0,16,10,17,9,10,15,11,10,8,8,10,4,4,9,9,11,13,12,10,11,10,11,15,12,12,10,9,6,4,0,0,3,2,3,0,0,0,2,1,0,0,0,0,0,1,0,0,1,2,0,0,4,0,3,0,3,4,5,6,8,7,7,6,9,8,7,11,9,8,10,12,12,12,11,11,10,10,9,4,8,7,4,6,3,1,3,5,4,5,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,4,3,5,1,2,6,8,10,7,8,7,13,8,12,11,11,10,8,7,9,12,16,17,17,17,16,16,16,14,10,9,11,11,12,10,8,7,6,5,3,4,0,0,3,2,1,0,2,1,0,1,0,0,0,0,1,1,2,2,1,0,2,0,3,0,1,1,3,3,3,6,9,2,9,10,11,9,10,9,7,10,11,11,11,9,9,8,8,7,8,0,7,4,6,4,2,4,3,4,0,3,0,6,4,2,0,0
2022-03-09 09:00:00,1,3,0,1,0,0,4,5,4,11,12,5,11,14,14,15,6,13,0,0,15,12,11,12,12,12,8,12,13,14,14,13,16,18,17,18,18,17,12,9,6,5,4,3,1,4,0,0,5,1,3,2,0,0,0,1,1,2,2,3,3,0,4,1,0,5,6,0,5,2,6,6,7,6,7,6,8,7,8,10,9,8,9,9,9,0,12,11,8,0,11,6,10,11,8,7,8,8,9,8,4,0,0,3,0,5,0,0
2022-03-09 10:00:00,1,3,0,3,4,0,6,7,10,11,2,10,4,8,1,7,0,6,5,3,9,8,14,15,15,15,15,15,16,13,14,19,20,24,25,26,25,23,22,17,10,5,9,0,4,8,9,8,9,3,2,2,1,0,0,0,0,0,0,0,0,1,5,3,0,2,4,5,7,2,8,8,9,6,10,12,9,8,7,6,2,5,0,0,0,8,6,6,3,2,0,5,3,5,5,6,4,3,0,3,1,1,0,0,0,2,0,0
2022-03-09 11:00:00,0,3,2,4,2,0,0,4,6,3,6,0,6,7,0,0,0,5,0,4,8,7,9,11,11,11,13,14,14,9,10,12,13,15,17,10,12,11,8,4,5,3,5,7,8,10,10,9,0,8,3,2,0,1,0,0,0,1,0,3,0,0,3,5,3,0,0,1,4,9,6,13,11,6,6,4,9,4,5,6,5,4,5,5,5,4,6,7,6,0,0,3,0,8,7,7,5,0,3,6,5,2,4,1,0,2,0,0
2022-03-09 12:00:00,0,2,2,0,5,1,2,5,5,7,7,7,7,7,8,6,9,10,0,0,12,17,16,0,0,15,15,17,17,16,18,20,22,23,26,23,22,11,11,11,10,7,7,7,8,6,5,5,3,3,1,0,0,0,1,4,1,6,3,4,5,6,8,11,8,11,9,10,10,9,10,13,17,15,13,15,12,10,8,6,7,10,11,11,11,10,10,13,0,12,15,14,14,10,10,10,9,8,6,8,4,7,5,0,3,4,0,0
2022-03-09 13:00:00,0,2,2,4,0,2,3,5,6,6,4,5,7,9,0,7,7,7,0,8,8,8,10,7,7,7,11,14,15,15,15,18,19,20,24,20,24,21,21,19,17,14,12,8,6,7,7,6,0,4,2,0,0,0,1,1,1,3,5,5,4,3,2,0,7,0,4,3,4,7,8,10,10,9,8,9,8,7,8,0,0,9,0,0,0,6,8,7,7,0,4,8,8,8,5,5,4,0,2,3,2,2,0,3,1,2,0,0
2022-03-09 14:00:00,1,5,6,4,0,0,0,9,11,11,12,11,8,9,7,9,9,11,0,12,11,13,14,15,15,15,12,11,17,13,10,11,13,15,20,16,18,16,15,14,9,8,7,7,8,9,8,5,7,4,3,4,2,1,2,3,5,4,4,6,7,7,6,7,6,6,6,8,9,8,10,16,12,11,13,12,12,10,9,7,6,6,5,5,5,4,10,5,11,12,11,12,0,0,4,10,11,10,7,6,2,0,2,5,0,1,3,0
2022-03-09 15:00:00,0,7,8,3,0,6,5,5,7,7,8,6,10,14,18,19,20,10,22,21,20,15,13,14,14,14,14,15,14,14,15,17,18,21,22,17,16,13,13,11,8,6,9,6,5,5,5,0,0,1,1,0,0,0,0,1,0,2,6,11,9,10,9,11,12,11,9,7,10,10,12,17,14,15,16,17,15,14,16,15,13,12,8,8,8,10,12,10,10,12,13,5,9,6,9,8,5,1,7,8,7,4,6,0,5,2,0,0
2022-03-09 16:00:00,0,1,4,0,3,0,0,5,5,7,3,5,5,6,5,6,6,8,6,0,14,14,18,18,18,18,7,19,21,15,15,17,19,21,20,19,17,9,9,6,5,6,4,2,3,4,5,6,4,1,3,2,0,0,0,2,3,4,1,5,4,4,6,7,4,5,7,8,9,12,14,18,22,23,22,23,20,15,10,11,6,12,0,0,0,10,5,8,9,8,12,13,15,12,10,8,8,10,10,6,9,9,4,0,0,2,0,0
2022-03-09 17:00:00,0,5,2,6,6,0,2,7,8,7,8,10,2,9,7,5,0,8,9,10,13,14,18,19,19,19,18,16,16,15,12,13,13,15,19,17,12,10,5,10,7,5,0,7,10,9,9,9,10,5,5,3,2,1,2,3,0,3,3,5,0,4,4,5,6,9,0,10,9,11,15,19,18,0,13,12,10,9,9,7,8,9,9,9,9,8,9,14,14,11,13,13,12,11,8,4,7,8,3,0,9,6,3,3,2,1,0,0
