Unnamed: 0,1_7단지영업소(가상),2_온곡중학교노원정보도서관,3_상계초등학교,4_노원역9번출구,5_상계주공3단지,6_상계주공2단지,7_상계주공1단지,8_어린이교통공원,9_마들근린공원.노원에코센터,10_창동주공17단지,11_창동주공4단지,12_도봉문화정보도서관,13_창림초교창동신창아파트앞,14_국립현대미술관창동레지던시,15_신창.창동시장,16_창동서울탁주앞,17_번동사거리,18_북부시장입구,19_강북경찰서입구,20_수유사거리,21_수유시장.성신여대미아캠퍼스앞,22_미아역.신일중고,23_도봉세무서.성북시장,24_미아사거리역,25_월곡뉴타운,26_길음뉴타운,27_미아리고개.미아리예술극장,28_돈암사거리.성신여대입구,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_현대그룹빌딩,34_이화동(이화장),35_충신동,36_동대문,37_종로5가.효제초등학교,38_종로5가.효제동.김상옥의거터,39_방송통신대.이화장,40_혜화역.마로니에공원,41_혜화역.동성중고(장면총리가옥),42_삼선교.한성대학교.조소앙활동터,43_돈암사거리.성신여대입구,44_미아리고개.미아리예술극장,45_길음뉴타운,46_월곡뉴타운,47_미아사거리역,48_도봉세무서.성북시장,49_미아역.신일중고,50_수유시장.성신여대미아캠퍼스앞,51_수유사거리,52_강북경찰서입구,53_북부시장입구,54_번동사거리,55_창동서울탁주앞,56_창동.신창시장,57_국립현대미술관창동레지던시,58_창림초교창동신창아파트앞,59_도봉문화정보도서관,60_창동주공4단지,61_창동주공17단지,62_마들근린공원.노원에코센터,63_중계역1번출구,64_백병원,65_상계주공4단지,66_상계주공6단지,67_노원역1번출구,68_상계초등학교,69_7단지영업소(가상)
2022-03-25 17:00:00,0,1,1,11,18,21,28,45,47,47,42,41,33,27,22,24,24,23,24,21,24,21,19,17,20,20,19,12,10,7,5,5,4,1,2,9,16,14,17,18,23,23,23,28,31,31,34,33,34,42,41,38,37,32,29,30,32,38,35,37,34,28,20,17,18,13,3,0,0
2022-03-25 18:00:00,0,1,2,12,18,22,30,45,46,47,44,43,34,32,32,30,30,31,31,28,24,21,16,15,15,12,9,7,7,6,6,5,7,6,6,8,21,26,29,33,35,33,36,34,32,31,36,36,39,45,46,40,40,35,32,26,26,29,26,27,27,22,14,14,14,9,4,0,0
2022-03-25 19:00:00,1,1,2,14,17,16,22,39,37,33,39,37,29,23,20,24,24,27,24,17,14,13,13,13,14,11,14,11,4,6,4,2,2,1,3,5,11,12,17,18,21,23,25,19,21,27,31,33,34,40,39,39,40,38,27,23,23,26,25,23,22,17,9,7,7,4,1,0,0
2022-03-25 20:00:00,0,1,2,11,13,13,12,21,24,21,18,16,15,12,13,15,12,11,10,11,11,8,9,5,4,3,2,3,2,0,1,0,0,0,3,1,10,9,10,11,15,16,17,18,20,21,28,29,29,27,30,28,24,22,19,20,21,22,16,18,15,16,10,9,7,5,2,0,0
2022-03-25 21:00:00,0,1,5,13,14,11,13,21,25,22,20,19,14,13,11,12,5,13,12,10,6,0,5,4,0,4,0,3,2,1,3,1,2,1,1,3,7,8,5,8,11,14,17,16,14,20,21,22,21,26,29,27,26,23,21,20,19,22,19,17,16,11,7,6,5,3,1,0,0
2022-03-25 22:00:00,0,1,2,11,14,17,23,35,37,36,34,29,25,19,17,14,13,12,11,8,7,5,6,5,8,7,7,6,3,2,4,0,3,2,1,2,7,10,9,12,18,22,26,25,25,26,24,23,26,28,31,28,28,24,22,14,11,10,10,10,7,7,4,5,3,2,1,0,0
2022-03-25 23:00:00,0,0,0,10,12,14,15,17,15,14,13,10,10,11,9,8,5,7,5,6,5,7,5,8,7,6,4,6,7,5,5,5,3,2,0,1,5,3,6,8,12,15,20,17,20,18,29,20,23,28,26,26,23,23,20,17,14,13,12,12,10,8,5,6,6,4,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,2,4,3,6,7,7,8,9,7,11,0,12,13,16,18,17,19,20,16,15,16,16,15,10,15,11,9,8,0,7,6,0,4,4,7,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,1,1,2,3,4,4,5,6,7,9,6,7,13,15,17,18,19,18,16,15,14,13,13,12,11,9,9,7,5,4,5,4,3,4,12,11,0,13,8,14,13,14,12,15,10,12,14,21,24,23,22,23,22,22,24,25,27,24,22,21,18,11,10,6,4,1,0,0
2022-03-26 06:00:00,1,0,0,0,3,3,2,6,4,7,7,6,7,8,6,10,6,11,10,9,5,8,7,8,6,7,0,8,7,6,5,3,3,0,0,3,3,1,2,3,4,4,5,3,6,6,7,6,6,7,8,9,7,11,12,13,14,16,15,13,13,12,4,2,2,1,0,0,0
2022-03-26 07:00:00,0,1,1,3,4,3,5,8,9,8,10,6,9,11,13,14,11,12,15,15,17,16,13,10,9,9,9,6,4,0,3,2,1,0,0,2,1,3,0,2,3,4,3,5,4,3,5,6,6,7,8,6,8,9,10,13,14,15,14,14,15,15,8,4,5,4,1,0,0
2022-03-26 08:00:00,0,1,1,3,2,2,4,9,10,11,11,11,13,16,18,23,24,27,24,21,21,20,19,18,15,20,21,23,14,12,10,9,7,5,3,2,0,0,0,2,1,3,7,8,10,12,14,15,18,11,15,16,17,17,15,16,18,26,24,27,31,28,14,11,9,5,3,0,0
2022-03-26 09:00:00,1,1,3,6,8,9,12,17,18,20,19,18,16,18,21,25,29,28,25,24,24,22,18,14,11,10,14,10,8,7,5,2,6,3,2,1,2,0,0,1,3,4,5,8,6,5,7,8,9,13,13,10,9,10,12,15,18,22,22,23,21,19,13,10,9,7,1,0,0
2022-03-26 10:00:00,0,0,1,2,5,6,8,13,14,16,22,21,20,21,20,22,22,22,21,20,20,14,17,14,13,12,14,9,10,6,7,5,3,4,4,3,5,6,5,1,2,4,5,4,5,6,8,9,12,12,11,9,12,14,14,14,18,17,6,21,19,16,10,9,7,7,1,0,0
2022-03-26 11:00:00,0,1,1,5,7,11,12,14,15,17,16,15,16,17,16,18,16,22,20,20,21,18,19,17,16,10,13,16,10,7,6,4,4,1,3,2,3,0,3,4,6,7,7,8,8,9,14,15,20,15,12,13,15,15,18,20,20,23,21,21,25,23,13,11,10,7,1,0,0
2022-03-26 12:00:00,0,0,3,11,15,15,15,17,12,18,17,17,18,19,21,25,26,29,29,26,23,21,19,18,18,20,17,12,12,11,8,10,7,7,7,4,2,0,4,6,9,9,13,13,14,12,15,15,16,20,16,15,15,18,20,20,26,30,21,30,34,35,26,26,22,16,1,0,0
2022-03-26 13:00:00,0,0,1,12,16,15,14,21,23,26,28,18,24,21,22,34,17,35,38,33,34,31,30,28,26,24,23,16,15,13,11,9,8,8,9,6,6,8,9,11,14,15,16,15,13,13,14,12,15,21,26,27,26,25,23,25,26,28,27,28,30,29,22,19,17,11,1,0,0
2022-03-26 14:00:00,0,1,1,8,8,10,10,19,19,20,21,19,19,20,20,20,19,21,25,25,21,20,17,21,19,18,14,11,9,9,7,6,5,5,7,6,9,4,11,11,12,13,13,18,18,18,24,22,25,17,16,17,15,16,17,18,19,21,12,20,19,15,12,11,10,8,2,0,0
2022-03-26 15:00:00,1,1,2,10,17,19,23,27,28,26,27,26,20,18,19,22,24,26,26,24,17,16,11,12,12,9,7,6,4,3,4,0,0,3,3,6,6,5,5,11,18,19,18,17,18,17,19,21,20,21,18,18,17,20,21,18,21,22,18,20,23,21,13,11,10,9,1,0,0
2022-03-26 16:00:00,0,2,3,11,14,19,21,33,30,25,28,28,27,30,29,30,28,13,19,17,17,15,14,11,11,15,9,7,6,5,6,0,5,5,4,9,13,11,13,15,16,19,23,23,24,26,27,27,28,32,26,25,22,21,20,18,21,24,23,23,22,22,16,10,8,6,0,0,0
2022-03-26 17:00:00,1,0,2,8,10,12,15,31,32,30,30,29,23,27,23,23,19,30,26,25,29,28,24,15,20,18,17,8,6,4,3,9,5,8,5,6,16,0,20,24,25,28,27,26,27,27,27,30,29,29,28,26,27,28,21,20,20,25,22,21,20,17,13,11,14,10,0,0,0
2022-03-26 18:00:00,0,1,4,9,11,13,14,35,34,35,40,39,37,26,25,28,25,27,25,18,16,15,14,17,18,16,15,10,9,8,6,0,4,5,6,8,10,13,11,13,18,22,23,25,21,21,31,30,37,38,41,40,36,37,32,27,31,32,31,33,29,27,14,14,10,8,2,0,0
2022-03-26 19:00:00,0,0,2,14,17,17,19,28,27,25,24,19,20,16,12,14,15,14,13,13,16,14,5,17,20,18,16,12,8,6,4,3,1,1,1,3,6,7,8,11,14,17,19,25,28,25,25,20,21,29,23,22,20,21,21,22,24,21,13,16,16,17,11,9,8,5,2,0,0
2022-03-26 20:00:00,0,1,2,11,17,12,13,25,24,20,17,10,15,11,14,16,16,15,11,12,12,11,9,9,12,11,10,3,1,2,3,0,0,2,1,0,2,1,5,8,5,7,12,13,16,18,20,22,22,23,26,27,26,20,18,14,11,13,0,14,13,11,7,6,3,3,0,0,0
2022-03-26 21:00:00,0,1,1,8,11,13,15,26,26,26,25,23,14,12,11,10,10,10,9,8,9,10,11,5,4,3,2,3,2,1,2,3,2,0,0,2,3,1,6,7,16,19,26,28,23,24,25,22,23,18,19,17,18,15,12,13,13,15,9,14,13,11,6,3,4,3,0,0,0
2022-03-26 22:00:00,0,1,2,12,14,15,16,28,29,27,28,26,22,17,14,13,11,7,10,8,6,7,7,6,7,8,6,3,2,2,4,3,2,2,3,2,6,2,7,13,15,20,20,18,21,23,28,29,31,32,30,29,24,22,18,18,14,14,9,8,11,11,4,3,4,3,2,0,0
2022-03-26 23:00:00,0,0,1,18,19,20,21,24,22,21,18,0,16,16,10,11,9,12,2,9,9,9,8,8,8,4,3,4,3,0,1,2,0,0,2,4,5,2,6,7,14,13,35,33,28,27,27,16,28,28,28,18,27,25,16,17,18,16,14,12,9,5,3,1,0,2,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,3,5,6,7,4,5,6,5,6,7,8,10,12,12,13,14,0,11,8,5,3,4,0,4,2,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,1,3,1,2,3,4,4,7,0,6,5,6,8,7,9,3,7,7,5,6,6,4,4,3,2,2,3,0,0,1,0,0,2,2,3,2,3,4,4,6,7,12,12,15,8,14,20,22,21,6,5,22,23,23,7,20,17,6,15,4,2,0,0,0,0,0
2022-03-27 06:00:00,0,2,1,3,2,1,3,4,3,4,0,5,9,10,8,10,5,7,9,7,3,8,1,6,1,5,1,1,1,1,0,2,1,0,0,0,1,0,0,2,0,2,1,3,3,3,3,4,4,6,5,6,5,7,6,6,8,7,6,6,6,7,4,3,3,1,0,0,0
2022-03-27 07:00:00,0,0,0,1,2,4,3,6,7,5,6,2,9,11,12,14,5,14,8,13,12,9,5,6,7,0,1,5,3,3,2,2,1,0,1,0,0,0,1,2,0,1,3,2,2,3,4,5,2,0,4,5,3,5,7,4,8,9,0,10,11,10,4,5,6,6,2,0,0
2022-03-27 08:00:00,0,1,1,1,4,5,6,9,10,10,11,12,11,10,14,17,18,19,16,17,18,13,14,13,11,11,10,10,8,7,4,2,2,0,1,0,1,1,1,1,0,1,2,0,4,1,4,4,10,10,8,7,9,8,12,14,15,17,17,16,17,18,17,4,4,6,0,0,0
2022-03-27 09:00:00,0,0,0,4,5,5,6,10,13,14,14,8,15,16,20,23,23,24,22,21,23,21,10,16,13,12,13,8,6,5,6,3,5,3,2,2,1,0,0,1,2,4,6,7,6,5,7,8,8,9,9,9,10,11,12,17,21,22,21,19,19,17,11,9,9,6,1,0,0
2022-03-27 10:00:00,0,0,1,2,3,4,7,11,12,16,17,20,23,23,28,29,31,30,29,24,21,22,19,16,15,13,12,9,6,10,9,6,6,3,5,3,0,0,4,1,3,4,3,4,2,5,10,11,12,13,11,10,11,9,12,17,19,21,21,23,28,23,11,7,7,5,1,0,0
2022-03-27 11:00:00,0,0,1,4,5,6,7,10,12,12,12,0,11,13,15,22,23,27,26,25,26,25,24,18,13,11,10,9,6,5,6,4,4,2,3,2,2,0,0,2,3,7,14,13,15,10,12,14,17,18,17,19,20,22,21,22,22,22,19,27,27,25,11,9,8,4,1,0,0
2022-03-27 12:00:00,0,1,2,10,9,5,11,16,17,21,21,11,21,20,18,22,22,27,28,24,22,17,20,15,14,14,13,16,14,9,11,9,6,7,4,3,2,4,2,4,5,5,10,10,14,12,17,21,25,15,14,11,12,14,13,13,16,18,17,19,22,21,15,16,13,5,0,0,0
2022-03-27 13:00:00,0,0,1,5,6,7,5,17,24,18,24,17,24,19,18,21,22,27,27,24,19,17,18,17,15,16,17,13,11,9,9,8,7,6,4,4,8,10,0,11,17,17,19,18,18,20,22,23,20,27,29,28,26,24,20,18,18,22,21,21,20,17,12,11,11,7,0,0,0
2022-03-27 14:00:00,0,0,1,10,11,10,13,18,19,20,19,18,16,17,22,23,23,25,22,18,16,15,14,10,10,9,10,8,7,6,7,3,3,0,5,4,7,0,8,12,14,14,10,12,13,13,16,16,16,18,17,15,18,18,14,14,17,20,17,21,25,23,14,14,13,10,0,0,0
2022-03-27 15:00:00,0,1,0,8,13,14,9,15,18,17,22,20,18,15,17,19,17,23,22,18,16,20,17,15,16,11,11,13,12,6,10,3,9,5,8,9,8,9,11,14,15,15,23,23,25,15,21,18,25,28,27,25,23,22,19,14,17,18,17,19,17,20,15,16,15,9,1,0,0
2022-03-27 16:00:00,0,0,1,9,14,13,17,26,26,26,30,26,28,26,30,31,32,28,26,19,20,17,15,11,12,15,14,8,6,2,4,6,7,3,5,6,12,3,8,12,18,18,21,23,17,26,27,30,35,38,36,30,28,28,22,22,21,16,18,17,17,19,17,18,16,11,3,0,0
2022-03-27 17:00:00,0,2,3,11,14,16,17,30,20,30,35,33,26,20,16,18,18,18,16,13,17,19,18,18,15,12,10,10,7,4,5,2,5,4,4,5,9,11,13,10,16,16,16,15,15,14,14,0,17,22,22,20,18,17,13,11,16,19,19,16,18,15,8,9,8,6,1,0,0
2022-03-27 18:00:00,1,0,1,11,14,13,15,27,25,21,21,21,20,20,19,22,22,23,22,22,26,23,22,18,15,18,17,12,6,3,2,1,4,0,1,3,5,0,8,10,10,16,25,21,25,25,25,26,25,27,26,27,24,22,20,21,22,21,20,19,15,12,7,8,6,4,0,0,0
2022-03-27 19:00:00,0,0,1,13,19,12,19,26,28,26,28,27,21,15,15,15,12,12,11,8,14,12,5,7,7,7,6,7,4,2,1,1,2,1,1,0,2,3,2,8,17,16,15,7,12,13,12,14,17,19,20,23,22,22,16,16,17,16,15,15,15,14,7,8,7,4,2,0,0
2022-03-27 20:00:00,0,1,2,10,12,13,11,19,14,12,12,6,8,13,13,13,11,8,7,7,9,7,7,5,6,8,6,5,5,2,2,3,1,0,0,2,3,0,4,7,9,19,19,20,17,17,20,22,21,22,22,22,20,19,16,13,13,15,13,10,13,11,5,4,5,3,0,0,0
2022-03-27 21:00:00,0,0,0,9,10,11,13,16,0,17,18,16,16,15,16,12,10,11,13,9,7,7,5,10,7,5,4,3,3,0,4,0,6,5,0,3,2,0,5,10,17,17,17,15,16,16,21,19,22,23,25,23,20,20,13,14,10,10,8,9,10,9,8,6,4,5,1,0,0
2022-03-27 22:00:00,1,0,2,11,12,16,15,25,24,23,24,23,19,13,11,8,6,6,3,4,7,4,2,3,1,2,3,3,4,2,3,0,2,2,0,1,5,1,7,13,20,21,18,17,19,14,23,22,21,9,21,20,18,18,16,14,13,11,9,9,6,4,3,2,1,0,0,0,0
2022-03-27 23:00:00,0,0,1,9,13,15,14,13,0,13,17,15,12,12,10,6,3,5,0,5,8,9,7,9,8,5,5,6,4,3,5,6,5,2,2,1,3,0,0,12,16,12,14,15,15,14,17,16,17,17,17,15,16,15,14,14,5,12,11,10,9,4,3,2,1,1,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,1,9,9,11,12,5,13,12,16,19,8,28,34,36,36,36,32,34,25,25,26,26,29,29,29,28,15,21,15,12,8,5,0,8,16,16,15,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,2,3,4,3,6,7,9,10,0,11,12,14,19,20,22,20,20,17,14,14,14,13,14,13,11,11,10,9,7,7,4,6,17,18,10,10,18,20,22,23,25,25,23,27,26,29,34,33,32,31,32,31,34,35,35,31,31,30,25,10,8,7,2,2,0,0
2022-03-28 06:00:00,0,1,1,4,6,8,8,11,12,12,11,10,11,13,17,21,22,23,23,19,16,15,14,12,13,15,16,8,14,8,6,4,3,2,1,1,3,0,2,3,4,3,4,4,5,3,7,6,7,13,11,10,13,15,17,22,26,33,35,35,34,22,8,6,8,5,1,0,0
2022-03-28 07:00:00,0,1,2,6,8,10,16,34,32,32,33,31,39,40,45,48,45,48,53,48,39,40,36,36,43,26,28,28,26,24,18,13,11,9,7,5,2,0,4,4,1,5,8,9,8,11,14,13,13,15,17,18,21,23,35,35,42,48,47,50,56,40,11,14,17,14,2,0,0
2022-03-28 08:00:00,0,2,3,6,10,11,18,24,27,28,33,32,32,37,39,48,48,53,49,48,42,37,35,37,34,50,50,50,44,40,34,24,15,7,4,3,4,2,4,0,5,6,8,9,15,15,19,22,25,30,32,31,32,30,35,40,45,52,50,53,54,42,17,13,12,9,3,0,0
2022-03-28 09:00:00,0,2,3,6,11,11,12,20,23,24,28,26,29,34,36,41,43,43,40,36,34,29,27,20,21,23,24,21,18,15,13,10,7,5,4,2,1,0,3,5,2,5,10,12,10,6,15,14,15,14,13,14,15,19,23,29,31,36,35,40,44,39,21,14,12,9,3,0,0
2022-03-28 10:00:00,0,1,2,5,8,15,16,19,17,18,24,20,24,21,24,25,24,28,29,27,20,15,18,19,18,13,11,10,9,8,8,7,8,5,3,2,3,3,5,4,7,7,9,9,7,9,12,11,13,15,20,17,19,20,19,17,18,20,21,25,23,21,17,14,11,5,1,0,0
2022-03-28 11:00:00,0,1,2,7,7,12,14,19,22,23,25,18,23,25,20,24,26,27,26,21,17,18,16,13,11,10,11,9,12,4,9,8,4,2,2,2,7,18,15,4,5,5,7,9,10,9,15,13,17,18,19,18,16,15,16,16,15,18,16,21,22,21,14,13,15,11,1,0,0
2022-03-28 12:00:00,0,0,2,7,17,17,19,22,27,25,28,27,25,23,28,31,29,30,30,25,21,19,19,15,16,18,8,9,7,4,4,3,1,3,2,4,5,0,6,5,5,8,9,8,12,12,16,19,16,19,18,16,16,17,18,20,21,26,24,29,31,30,19,10,8,6,1,0,0
2022-03-28 13:00:00,0,0,1,6,10,11,11,19,21,20,21,19,18,16,19,27,29,30,30,26,19,16,17,17,16,11,15,14,12,10,3,7,6,0,3,3,4,5,7,9,5,9,11,12,11,10,14,14,16,18,20,19,20,20,20,21,23,23,21,23,23,21,17,13,9,5,1,0,0
2022-03-28 14:00:00,0,1,2,8,14,15,17,21,22,22,22,21,20,18,15,20,22,23,24,23,19,21,18,15,12,11,6,11,10,10,6,6,5,4,2,4,4,5,5,8,10,10,14,13,13,13,17,17,20,28,16,27,20,27,23,20,16,19,17,17,18,17,12,9,9,3,0,0,0
2022-03-28 15:00:00,0,2,2,11,11,13,17,23,24,24,30,28,26,23,25,27,26,30,24,28,22,19,17,12,13,10,12,7,6,3,4,4,3,2,4,4,10,12,11,16,19,14,18,23,26,26,26,24,21,27,27,26,25,23,18,21,22,23,15,22,22,24,14,12,8,8,1,0,0
2022-03-28 16:00:00,0,0,2,6,14,21,27,41,43,46,49,42,39,32,34,35,35,29,26,22,22,19,17,14,17,17,15,9,6,5,4,3,1,2,2,4,10,7,13,17,19,22,20,24,23,24,27,27,29,37,38,35,35,35,33,28,31,32,30,30,44,44,20,17,12,7,1,0,0
2022-03-28 17:00:00,0,1,3,8,11,20,28,42,44,39,42,42,39,37,37,32,31,32,30,27,26,25,25,21,17,15,13,10,10,9,10,9,8,3,3,8,17,20,23,21,25,26,26,24,20,24,26,27,37,40,44,34,43,42,35,29,30,30,26,29,28,22,12,13,13,9,1,0,0
2022-03-28 18:00:00,0,2,3,8,16,16,26,47,46,48,50,46,43,36,29,28,29,29,28,22,24,21,17,14,13,13,11,8,7,3,4,3,7,4,6,12,18,21,28,31,33,37,32,31,33,30,34,33,36,42,46,44,39,39,38,33,34,35,33,30,27,23,12,12,9,5,3,0,0
2022-03-28 19:00:00,0,1,2,13,16,17,20,33,31,29,37,30,26,26,19,21,18,18,16,15,16,14,13,10,9,8,7,7,4,6,4,3,4,1,5,5,9,9,10,12,22,32,39,38,33,35,34,32,32,35,35,34,34,33,24,23,23,24,23,24,25,21,10,9,7,9,2,0,0
2022-03-28 20:00:00,0,1,1,12,13,13,18,29,28,29,26,23,20,16,13,14,15,12,14,12,9,9,7,8,6,5,6,5,7,0,5,4,6,7,7,2,6,1,10,12,13,18,14,15,18,21,19,18,21,22,21,19,19,19,15,14,15,14,13,14,15,15,6,5,6,7,3,0,0
2022-03-28 21:00:00,0,1,3,13,14,15,17,24,28,30,31,28,24,21,19,20,19,17,18,13,11,8,4,7,3,6,5,3,2,4,4,0,3,2,1,2,7,6,8,11,14,12,21,19,20,22,28,27,27,29,28,27,28,29,25,24,25,24,22,21,17,15,8,7,3,2,1,0,0
2022-03-28 22:00:00,0,0,1,11,11,8,9,18,23,23,24,23,18,13,13,15,12,11,10,7,5,14,12,12,13,6,6,5,3,4,2,3,2,3,1,3,3,4,4,8,15,16,19,19,23,23,23,24,25,27,30,29,26,20,15,14,14,12,9,13,12,13,5,3,0,1,1,0,0
2022-03-28 23:00:00,0,0,0,3,4,4,7,16,15,13,13,11,8,9,8,7,5,6,7,7,8,8,7,8,6,6,5,6,5,4,5,5,1,4,2,2,4,3,6,11,12,11,14,13,15,8,14,13,14,15,14,13,10,12,11,10,9,8,7,5,8,6,4,4,2,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,9,12,13,6,14,15,10,21,27,15,33,37,39,38,41,34,40,32,31,31,31,33,29,29,28,23,25,23,16,11,10,0,11,16,16,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,1,2,3,1,3,2,0,6,7,8,11,13,16,19,13,20,18,16,15,14,15,19,17,16,17,16,14,13,12,10,8,5,5,17,13,0,14,11,15,18,20,21,26,25,25,24,25,33,36,35,36,35,36,39,39,39,35,32,18,28,9,6,7,4,0,0,0
2022-03-29 06:00:00,0,0,2,4,7,7,6,9,11,11,12,10,12,13,14,16,18,19,18,15,18,14,14,13,14,15,14,9,12,11,10,10,7,5,2,1,2,0,1,1,2,2,4,0,4,5,2,3,5,9,12,11,13,15,16,18,24,26,28,29,31,24,6,7,8,5,0,0,0
2022-03-29 07:00:00,0,3,4,9,13,14,20,27,30,27,28,27,29,35,41,47,47,53,56,52,50,47,43,35,33,34,32,34,31,28,24,21,10,6,3,4,0,0,2,0,3,4,8,8,11,12,11,12,10,10,16,18,19,23,28,34,38,41,36,46,44,41,10,8,11,8,2,0,0
