Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계동주유소,8_상계119안전센터,9_상계중학교,10_상명고등학교,11_상명초등학교,12_중계건영2차아파트,13_백병원,14_상계주공4단지,15_상계주공6단지,16_도봉면허시험장,17_상계주공7단지,18_상계주공9단지,19_상계주공12단지,20_상계주공14단지,21_노원초등학교,22_수락산역3번출구,23_두산아파트.도심공항수락터미널,24_노원교,25_도봉역,26_서울북부지방법원.검찰청.도봉역성황당,27_도봉견인차량보관소,28_천주교도봉동교회,29_오봉초등학교,30_방학2동공영주차장,31_방학2동주민센터,32_방학중학교,33_신방학중학교앞,34_방학3동신동아프라자,35_방학3동주민센터,36_쌍문동성원아파트,37_쌍문동한양.현대아파트,38_쌍문동청구아파트,39_방학동삼익세라믹,40_방학동신우빌라,41_방학동도깨비시장입구,42_거성학마을아파트,43_도봉새마을금고본점,44_방학역,45_도봉견인차량보관소,46_서울북부지방법원.검찰청.도봉역성황당,47_도봉역,48_노원교,49_두산아파트.도심공항수락터미널,50_수락산역,51_노일초등학교,52_상계주공15단지,53_상계주공11단지,54_상계주공10단지,55_대림아파트상가,56_도봉면허시험장,57_상계주공3단지,58_상계주공2단지,59_상계주공1단지,60_중계역2번출구,61_중계3단지목련아파트,62_상명고등학교.성원아파트,63_코오롱아파트.양지대림아파트,64_상계119안전센터,65_상계동주유소,66_상계역,67_불암대림아파트,68_상계시장,69_동아불암아파트,70_흥안운수종점,71_흥안운수상계4동종점
2022-03-08 17:00:00,3,5,3,6,7,9,14,15,15,12,11,10,13,13,17,20,21,22,19,16,14,17,25,23,23,26,25,26,27,26,21,17,16,12,12,36,35,30,8,32,34,14,36,32,14,35,39,36,29,27,14,16,14,14,13,15,14,17,15,23,23,24,23,23,17,27,23,19,7,5,0
2022-03-08 18:00:00,2,4,4,9,0,10,9,10,9,10,11,6,8,9,16,20,21,23,22,20,19,22,26,22,23,24,24,26,26,21,14,13,13,11,11,10,10,10,10,12,14,13,15,16,12,17,19,13,16,10,10,9,8,7,7,5,10,10,11,17,17,18,19,17,16,16,12,10,5,2,0
2022-03-08 19:00:00,2,6,0,8,0,10,9,8,6,6,6,4,6,7,9,12,6,4,15,13,13,23,30,26,20,22,16,20,17,14,11,10,8,6,5,8,8,11,10,8,12,7,12,12,11,14,15,14,11,13,12,12,12,8,8,7,8,11,11,22,20,19,17,11,10,14,9,8,6,2,0
2022-03-08 20:00:00,0,3,1,4,4,6,3,5,0,1,0,4,0,2,6,7,0,6,9,7,9,14,14,14,11,11,8,11,6,10,8,4,7,6,5,5,5,6,8,9,10,0,8,12,9,13,13,12,13,10,9,6,6,3,0,2,3,5,3,16,15,14,10,7,7,16,6,10,5,4,0
2022-03-08 21:00:00,1,2,0,0,1,5,6,7,0,6,5,2,6,8,16,17,8,16,17,15,11,15,13,13,12,10,8,12,12,11,8,5,9,8,7,5,4,9,10,9,10,9,8,7,5,6,7,8,7,5,4,5,6,0,4,5,6,9,11,12,5,13,12,10,5,10,7,9,4,1,0
2022-03-08 22:00:00,1,3,0,2,2,4,3,3,0,4,2,4,7,1,8,11,10,5,12,11,10,13,14,9,11,10,9,12,7,10,8,7,5,4,3,3,2,4,5,2,0,2,4,6,1,7,9,8,6,5,3,4,6,4,3,1,3,4,4,16,15,11,12,12,12,18,14,13,6,4,0
2022-03-08 23:00:00,1,5,2,4,4,3,2,4,0,1,0,3,4,2,0,5,0,4,4,4,5,10,8,9,11,12,4,10,0,9,8,7,6,3,2,1,2,3,4,3,3,3,5,2,0,5,5,0,0,3,4,2,3,1,0,3,2,3,5,10,6,12,10,8,1,10,4,8,5,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,3,2,4,5,6,0,5,0,5,0,2,2,1,3,4,0,0,0,3,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,2,2,0,2,0,2,1,0,4,3,3,3,5,6,5,0,6,5,4,4,5,3,6,5,4,4,0,5,3,4,3,1,4,4,5,8,10,11,12,11,12,11,0,11,12,11,9,5,3,3,5,0,0,4,3,4,0,5,7,0,6,0,7,0,0,0,0,0,0
2022-03-09 06:00:00,1,0,0,3,0,0,1,1,0,2,2,2,2,1,3,4,2,1,2,3,4,3,4,3,4,3,2,4,4,3,3,3,0,1,2,2,4,2,3,5,3,0,6,3,0,2,3,0,2,2,4,3,3,0,1,2,3,0,0,3,4,5,7,5,5,9,5,3,1,0,0
2022-03-09 07:00:00,1,3,0,5,2,7,7,6,7,0,8,6,8,7,0,6,1,0,3,1,8,4,5,2,3,1,5,2,0,1,6,2,1,0,1,2,4,2,5,6,7,8,7,5,0,0,4,4,3,4,3,4,3,0,4,3,1,0,1,2,4,3,3,4,1,3,2,1,0,0,0
2022-03-09 08:00:00,1,2,3,2,0,1,2,7,3,6,8,3,2,1,3,4,0,1,5,4,6,11,15,7,14,12,5,9,8,7,7,6,5,4,4,4,4,4,4,5,5,8,9,6,5,8,12,8,7,6,5,7,5,0,3,1,6,6,0,8,10,2,9,5,4,6,5,0,3,2,0
2022-03-09 09:00:00,3,5,0,8,8,6,8,10,8,4,9,6,8,1,8,7,7,8,8,5,4,6,8,2,8,10,9,0,10,8,7,6,7,7,5,6,6,8,5,8,6,9,8,6,5,8,11,13,9,6,7,4,6,5,5,5,5,5,5,6,4,6,9,5,3,2,1,0,0,0,0
2022-03-09 10:00:00,1,3,0,8,4,7,10,10,10,7,7,5,4,3,2,3,3,4,5,4,6,9,14,13,10,10,9,2,9,10,9,5,7,4,5,4,4,5,4,10,10,9,9,9,9,11,14,13,10,6,8,7,6,5,7,6,3,5,5,6,7,8,8,6,7,5,3,3,1,1,0
2022-03-09 11:00:00,3,5,6,10,11,6,6,5,6,0,7,5,6,6,7,8,8,8,8,9,7,9,13,9,7,11,5,9,5,5,4,3,2,4,3,2,2,5,6,7,9,5,8,5,6,6,9,8,7,6,5,2,6,3,0,4,5,6,7,10,9,7,8,11,5,8,6,5,3,2,0
2022-03-09 12:00:00,4,5,5,9,8,5,7,9,8,2,3,5,3,5,8,9,10,9,12,11,13,14,15,12,10,12,16,18,9,16,14,10,9,9,7,7,8,9,7,6,11,12,11,9,11,14,13,12,9,10,10,13,13,12,13,5,8,9,8,10,11,14,8,15,14,15,12,10,7,3,0
2022-03-09 13:00:00,7,8,9,12,11,11,12,13,12,13,11,11,8,10,10,13,10,9,13,12,12,12,13,13,10,11,7,9,0,10,11,9,8,11,12,13,14,12,14,12,14,17,17,11,12,16,22,21,18,14,16,15,15,18,18,15,12,13,7,10,10,9,11,11,10,8,7,7,5,1,0
2022-03-09 14:00:00,3,6,8,11,15,14,15,17,12,8,7,9,9,8,10,18,19,18,21,10,7,15,17,16,15,12,0,11,12,6,4,12,11,9,4,3,3,4,2,5,7,8,8,6,7,9,17,14,13,16,14,12,9,13,10,6,5,8,5,7,10,6,5,11,4,8,5,7,4,1,0
2022-03-09 15:00:00,3,7,5,12,11,14,14,9,13,11,7,8,6,7,9,11,10,5,11,20,13,19,18,17,13,14,11,13,12,11,8,6,5,4,5,6,3,5,7,8,9,11,5,9,8,12,17,16,14,11,12,9,8,9,8,3,6,12,1,14,13,12,10,4,8,7,6,5,4,3,0
2022-03-09 16:00:00,3,5,4,7,6,9,6,6,5,9,7,5,6,7,11,12,11,15,13,8,11,14,16,13,14,14,15,17,12,16,13,10,9,6,8,8,7,9,12,14,15,16,15,8,7,12,14,13,11,10,10,13,13,13,9,6,5,5,7,11,11,10,14,11,12,11,8,6,6,5,0
2022-03-09 17:00:00,4,1,0,5,3,4,9,11,5,10,11,6,5,6,7,9,11,12,12,11,13,16,21,20,13,13,14,17,16,15,13,12,7,6,0,9,10,9,3,11,0,12,11,11,10,13,13,7,14,13,12,10,9,11,9,8,5,9,10,10,9,12,13,13,11,5,2,1,4,0,0
2022-03-09 18:00:00,4,6,3,7,9,8,9,7,8,4,5,5,6,11,13,14,12,4,6,8,9,12,14,13,11,15,17,14,14,13,12,8,4,5,7,7,6,8,8,9,11,10,4,10,11,16,19,18,13,8,10,6,10,9,4,4,10,13,11,16,15,13,10,11,11,11,10,9,6,4,0
2022-03-09 19:00:00,3,5,7,7,0,10,10,9,7,5,6,4,4,4,8,18,16,15,16,11,10,12,13,12,10,12,11,12,0,10,8,7,9,7,9,9,1,10,9,9,10,8,9,6,5,8,9,10,9,5,5,4,3,5,2,4,4,3,5,8,4,3,5,4,2,11,12,9,9,7,0
2022-03-09 20:00:00,1,14,2,13,12,11,12,4,5,9,9,7,7,7,3,7,6,6,9,0,10,11,16,14,9,10,9,9,9,5,6,4,3,1,3,4,4,8,5,10,11,13,14,13,13,14,13,9,11,10,2,10,10,10,10,9,8,6,7,12,11,10,11,10,6,10,9,3,6,6,0
2022-03-09 21:00:00,1,3,1,0,3,5,3,5,3,1,5,2,6,3,7,12,0,11,8,7,9,12,12,10,8,14,11,10,9,8,5,6,4,6,1,2,0,3,4,3,4,4,5,5,3,3,5,5,5,4,7,8,5,4,7,3,5,5,6,19,18,18,15,12,2,11,9,8,5,2,0
2022-03-09 22:00:00,1,2,2,0,0,3,4,4,3,5,3,1,5,0,6,11,0,10,7,9,7,10,8,8,7,11,3,13,4,11,9,8,9,7,1,5,5,6,7,1,4,5,4,5,6,6,3,4,3,4,3,3,0,0,1,2,1,7,6,13,11,8,7,5,5,11,0,8,3,1,0
2022-03-09 23:00:00,0,1,4,5,4,5,4,3,4,2,3,3,3,2,3,10,4,3,9,7,6,9,10,8,8,12,14,14,12,12,10,8,7,3,3,4,2,4,2,0,4,5,0,1,1,4,4,1,0,3,2,3,1,0,0,0,2,1,0,7,0,5,4,0,0,3,0,2,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,3,6,2,10,4,18,19,20,0,16,12,8,3,2,2,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,3,2,2,4,5,7,5,0,2,3,4,5,4,4,5,5,4,4,3,3,4,5,4,4,4,5,0,0,4,1,0,5,7,9,8,8,9,8,10,11,12,10,11,6,10,7,0,8,7,8,6,0,0,5,0,0,6,5,4,3,0,0,2,0,3,0,0,0,0,0
2022-03-10 06:00:00,2,2,0,4,4,3,5,10,6,8,11,3,3,4,2,5,2,0,5,4,5,6,6,4,4,4,7,4,8,3,9,4,2,2,0,3,7,2,8,9,8,10,12,11,8,10,10,6,8,4,5,4,4,5,4,3,3,2,4,7,6,7,8,11,7,10,4,0,3,2,0
2022-03-10 07:00:00,12,16,19,27,29,32,36,39,38,26,24,11,14,19,18,6,5,6,4,4,9,13,16,15,7,18,3,20,21,19,18,9,15,12,11,4,9,12,13,14,16,21,19,16,15,16,18,19,16,15,16,20,20,18,15,15,13,11,12,12,9,13,17,20,17,5,3,3,2,1,0
2022-03-10 08:00:00,7,16,18,32,27,21,22,30,31,31,26,14,6,6,5,6,7,9,9,10,12,13,16,15,16,19,21,20,19,17,17,10,6,8,7,11,16,19,21,23,26,29,28,22,20,21,23,23,20,14,17,23,20,12,19,17,10,7,6,10,10,11,15,19,15,8,8,7,4,2,0
2022-03-10 09:00:00,7,10,11,12,12,11,15,19,14,20,20,14,12,9,9,11,13,12,14,13,12,11,9,8,10,12,14,12,7,11,7,7,10,8,5,6,8,9,10,11,10,13,13,13,11,12,14,13,11,13,13,12,11,11,12,11,6,8,10,10,10,10,10,11,10,8,8,4,3,1,0
2022-03-10 10:00:00,3,5,3,8,9,9,13,18,12,12,15,8,8,7,8,8,3,9,6,6,7,6,7,5,6,8,5,5,6,9,8,7,1,5,4,5,8,5,6,7,10,11,9,8,14,15,17,19,16,14,16,14,18,17,14,12,12,12,13,15,14,16,16,15,14,13,10,7,4,2,0
2022-03-10 11:00:00,2,6,4,8,10,8,8,9,5,8,11,7,6,8,10,10,11,8,9,7,11,10,13,11,11,10,6,9,5,8,5,2,4,2,8,7,6,7,6,7,7,10,6,8,4,9,11,10,7,6,9,8,8,8,5,4,8,9,10,13,12,11,12,12,10,9,5,6,3,1,0
2022-03-10 12:00:00,4,7,6,13,14,12,11,10,7,8,9,7,7,9,14,15,14,13,13,13,14,14,16,14,9,10,10,11,9,8,6,5,5,4,4,4,5,6,7,8,7,8,8,8,9,11,12,11,9,11,12,11,13,14,13,11,11,10,11,12,15,16,14,13,10,12,7,8,6,4,0
2022-03-10 13:00:00,2,9,9,12,13,16,14,16,7,13,17,17,14,15,11,12,7,8,11,5,12,13,15,14,14,11,10,9,10,10,11,10,13,15,14,13,14,11,8,9,5,12,12,11,10,13,17,9,14,13,10,11,12,11,10,9,8,7,7,14,12,12,14,11,8,10,9,8,6,1,0
2022-03-10 14:00:00,2,3,1,5,4,5,9,11,13,6,13,7,10,8,9,11,9,11,12,12,12,13,16,14,14,13,9,11,14,13,7,6,7,6,2,4,4,7,6,9,11,14,13,13,12,13,16,15,14,16,18,8,19,20,19,12,12,12,16,17,15,14,13,12,10,6,4,4,2,1,0
2022-03-10 15:00:00,2,10,11,12,14,13,14,15,14,12,17,13,14,14,11,11,12,15,15,11,17,21,25,24,18,17,15,15,15,12,11,10,6,5,6,5,6,10,9,8,10,11,9,9,7,9,16,16,14,13,12,12,12,13,13,13,12,18,18,19,16,16,16,16,12,13,14,11,8,6,0
2022-03-10 16:00:00,4,6,3,8,7,10,10,12,11,10,13,12,12,15,15,14,12,15,18,17,17,19,25,24,20,23,22,22,19,15,10,8,9,8,7,11,13,13,14,15,16,16,14,14,14,15,16,13,15,16,19,15,12,9,9,13,16,21,21,22,12,31,31,28,24,23,21,18,10,4,0
2022-03-10 17:00:00,2,2,3,4,6,9,5,7,8,5,8,8,10,10,14,16,18,19,20,19,21,23,25,21,18,21,15,25,26,22,17,16,16,9,8,22,22,23,24,25,28,23,31,30,29,35,34,31,23,20,21,19,16,12,14,13,17,18,20,29,27,27,27,22,17,15,14,13,9,3,0
2022-03-10 18:00:00,2,9,10,12,12,11,10,13,6,14,13,8,10,12,18,23,21,24,23,21,19,21,24,24,20,26,27,32,28,30,21,14,13,11,9,7,9,13,9,10,14,17,18,20,19,21,21,22,21,19,23,23,23,22,21,16,10,9,10,19,18,19,17,15,14,18,15,13,6,4,0
2022-03-10 19:00:00,1,3,2,6,7,10,10,10,8,6,8,4,10,9,14,16,15,16,15,14,16,25,27,26,24,26,22,24,20,17,11,8,7,4,4,4,6,6,6,9,11,9,12,11,10,14,15,13,13,10,13,10,10,9,7,5,13,13,14,27,21,25,18,16,13,19,18,12,7,3,0
2022-03-10 20:00:00,1,2,0,2,0,6,7,5,0,3,0,2,4,4,6,11,0,11,14,15,14,15,16,15,12,14,7,12,12,11,6,7,5,6,8,6,7,6,5,7,8,9,7,9,7,11,10,8,7,6,7,10,7,5,7,5,5,6,0,15,19,16,13,11,9,8,7,6,5,2,0
2022-03-10 21:00:00,1,4,0,6,5,7,8,7,0,4,6,4,6,7,8,9,11,0,12,10,10,13,16,14,12,14,13,12,11,9,5,0,4,3,2,4,5,5,4,0,4,6,7,5,3,7,9,8,7,7,7,6,6,0,0,5,5,5,4,21,21,20,14,10,8,8,7,6,3,2,0
2022-03-10 22:00:00,1,2,0,2,0,5,6,6,1,5,5,4,10,9,18,28,5,23,23,23,22,20,19,14,11,11,8,9,9,6,6,4,4,3,3,3,5,6,2,1,2,0,2,5,3,3,5,4,4,6,7,3,9,0,8,7,7,7,7,18,9,15,10,10,7,9,8,6,3,2,0
2022-03-10 23:00:00,3,4,0,5,0,5,6,5,4,5,0,4,5,0,2,7,9,8,8,3,7,10,11,10,11,11,8,10,8,8,6,0,5,4,2,2,1,3,0,0,4,0,1,6,4,7,9,8,7,5,5,4,5,2,3,2,1,2,3,9,11,8,7,6,6,5,5,3,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,3,5,0,7,0,16,17,18,17,14,12,9,1,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,3,4,0,6,4,6,5,3,4,6,3,4,3,2,3,6,0,0,4,5,5,6,7,5,4,3,2,0,0,3,4,5,6,5,6,7,10,14,15,16,18,19,17,16,0,14,13,6,11,8,7,7,8,0,7,6,5,5,5,0,6,7,7,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,3,0,5,3,4,1,10,9,9,11,4,4,0,0,0,0,1,2,3,6,4,4,1,5,5,7,6,4,5,4,5,2,4,2,5,7,7,8,10,6,15,17,15,4,14,15,14,12,3,4,5,3,4,5,4,4,2,3,6,5,6,7,9,7,8,4,6,3,2,0
2022-03-11 07:00:00,12,14,17,26,27,32,34,41,40,26,18,10,12,13,10,6,7,6,6,8,12,13,18,17,16,14,0,14,13,14,14,13,12,10,10,8,13,13,15,18,19,25,24,21,19,15,19,18,18,12,14,20,15,14,11,12,9,9,6,6,6,14,18,20,16,7,7,6,5,2,0
2022-03-11 08:00:00,8,12,13,23,19,15,16,27,25,26,19,9,9,9,10,9,9,8,7,8,12,12,16,15,12,16,15,15,16,13,11,12,10,10,6,16,22,22,23,26,27,31,25,19,17,20,23,24,21,15,15,18,20,20,20,15,10,9,9,12,14,13,15,16,12,7,5,4,3,2,0
2022-03-11 09:00:00,5,7,8,11,10,9,11,14,15,15,14,8,11,10,11,9,6,8,8,8,7,7,10,9,10,9,5,12,5,10,8,12,9,8,9,10,12,13,14,15,16,13,14,13,13,16,19,20,17,13,14,19,20,19,10,15,13,6,9,6,6,6,8,7,7,5,3,2,1,1,0
2022-03-11 10:00:00,1,2,3,4,5,11,12,13,12,11,11,8,8,7,7,6,0,7,8,8,8,9,10,8,10,13,0,12,2,9,7,4,5,4,5,6,3,7,5,5,8,10,12,11,13,15,17,16,13,11,11,11,9,9,8,5,6,8,9,12,16,15,11,13,11,10,9,5,4,3,0
2022-03-11 11:00:00,1,5,6,9,9,11,13,14,15,11,14,8,8,9,11,12,13,13,11,4,9,9,11,9,7,8,6,5,7,6,4,5,4,4,3,4,4,4,5,7,9,6,8,9,8,12,14,12,13,11,10,11,13,12,12,10,9,9,10,11,12,11,11,10,6,13,12,11,8,3,0
2022-03-11 12:00:00,2,5,0,6,5,7,6,9,7,10,8,7,7,7,8,9,8,8,9,9,11,13,15,13,12,13,12,14,13,10,8,7,7,7,6,6,7,4,7,9,7,8,9,10,12,15,18,18,17,14,16,15,15,8,8,13,12,14,11,15,17,17,19,19,14,18,14,11,8,3,0
2022-03-11 13:00:00,4,5,5,9,11,12,16,18,0,19,18,13,12,11,11,10,11,10,15,7,15,16,16,14,13,12,10,10,5,7,6,5,4,4,3,5,6,4,6,8,10,8,11,10,9,11,14,13,11,11,11,10,10,9,8,5,7,6,7,12,9,13,15,15,12,9,8,6,3,2,0
2022-03-11 14:00:00,2,5,6,11,13,11,13,12,12,13,15,16,17,17,14,17,19,17,18,15,16,17,17,15,10,12,11,13,13,12,9,6,6,5,5,4,5,6,7,5,11,13,4,10,7,14,16,11,14,10,13,12,11,11,12,10,9,8,8,9,9,20,10,20,16,12,10,8,5,2,0
2022-03-11 15:00:00,1,4,0,3,3,8,7,8,9,10,9,8,9,9,14,14,15,12,13,11,14,15,20,20,22,19,18,17,16,14,10,10,7,6,8,6,7,5,6,7,11,12,5,11,9,14,14,14,11,12,10,7,10,8,6,0,9,12,14,17,17,14,12,14,12,15,14,10,6,4,0
2022-03-11 16:00:00,3,4,4,8,9,9,11,10,3,9,10,10,10,9,14,22,21,20,24,21,18,18,20,21,17,15,14,15,10,13,10,7,7,6,5,11,15,14,15,14,15,14,13,12,13,13,18,20,18,13,15,13,10,11,11,15,21,24,27,32,33,36,34,30,23,24,21,17,13,6,0
2022-03-11 17:00:00,4,5,6,8,11,7,8,9,8,9,8,6,5,9,11,18,17,16,20,17,14,16,21,19,18,15,16,17,13,12,8,11,9,8,8,34,34,34,36,40,42,47,42,41,40,37,38,33,26,18,14,13,9,8,6,7,10,12,16,25,25,22,20,18,15,15,16,12,5,2,0
2022-03-11 18:00:00,3,6,4,8,9,8,11,13,0,8,11,11,8,11,19,27,0,28,26,22,20,28,30,25,18,22,19,21,22,18,13,12,10,10,9,9,8,12,17,16,19,6,18,18,10,20,20,23,20,15,19,17,14,15,14,11,10,10,9,20,23,24,19,16,15,19,18,13,9,4,0
2022-03-11 19:00:00,3,5,6,7,5,8,11,11,10,10,7,10,6,11,11,14,12,10,25,21,20,30,28,24,20,17,16,23,21,14,10,9,7,5,5,7,7,7,4,8,9,13,15,14,6,13,15,13,14,12,13,11,11,10,8,6,7,8,9,30,13,23,17,15,9,8,8,6,5,2,0
2022-03-11 20:00:00,2,3,2,5,0,6,5,4,0,4,3,2,3,4,6,7,0,6,10,11,13,17,18,19,18,18,0,16,15,13,12,11,6,9,7,4,5,7,8,0,9,0,8,8,7,10,10,11,10,10,9,6,4,5,0,7,6,7,8,30,10,22,14,6,5,8,8,6,3,4,0
2022-03-11 21:00:00,2,5,0,7,6,10,9,4,4,4,6,4,4,6,9,13,12,11,13,12,14,15,15,18,16,15,7,14,12,10,6,4,3,4,0,4,4,6,7,3,8,3,7,6,8,10,10,7,9,5,4,4,5,5,7,0,6,4,5,11,0,10,9,9,8,11,9,7,5,1,0
2022-03-11 22:00:00,0,2,2,2,0,2,3,2,0,1,2,0,1,3,6,12,2,8,14,10,17,21,12,17,15,17,14,18,19,17,13,10,9,7,6,5,5,3,6,4,3,4,5,4,3,6,7,6,4,4,2,3,4,5,4,3,4,6,7,15,14,14,13,10,7,9,6,7,4,2,0
2022-03-11 23:00:00,1,5,0,1,4,7,5,5,0,0,4,2,4,3,3,6,3,7,8,7,9,9,9,7,5,8,1,9,0,6,3,2,1,3,3,3,0,5,3,0,7,8,7,3,4,4,3,0,2,4,4,2,5,1,0,3,4,0,3,13,10,10,6,9,7,10,7,5,4,3,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,4,6,2,7,0,12,13,14,0,11,10,6,2,0,4,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,3,1,2,0,3,0,5,0,4,4,4,3,3,3,4,5,3,4,3,3,5,6,5,4,5,0,4,0,3,2,0,1,3,5,6,5,5,3,4,6,7,3,6,4,5,5,0,3,1,4,2,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
