Unnamed: 0,1_국민대앞,2_고려대사범대학부속고등학교후문,3_국민대후문,4_정릉연립,5_솔샘사거리,6_정릉대림아파트.청소년문화의집,7_정릉동풍림아파트,8_SK아파트.벽산아파트상가,9_삼각산동SK아파트북한산시티미양초등학교,10_두산위브아파트입구,11_동북프라자,12_삼양동사거리,13_성암국제무역고등학교,14_삼양동사거리입구,15_미아사거리역,16_성북우체국현대백화점,17_미아사거리역,18_삼양동사거리입구,19_성암국제무역고등학교,20_삼양동사거리,21_동북시장,22_두산위브아파트입구,23_삼양동벽산라이브파크미양초등학교,24_SK아파트.벽산아파트상가,25_정릉동풍림아파트.청소년문화의집,26_솔샘사거리,27_국민커뮤니티센터,28_국민대후문,29_고려대사범대학부속고등학교후문,30_국민대앞
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,0,0,1,0,2,3,5,6,9,9,5,0,0,1,0,2,1,0,3,0,0,3,0,0,0,2,0
2022-03-05 06:00:00,1,0,0,0,2,1,2,2,3,4,3,4,2,2,0,1,3,0,0,3,1,0,2,2,1,0,0,0,0,0
2022-03-05 07:00:00,1,0,0,1,0,1,1,3,0,3,5,6,4,4,0,0,5,0,0,3,2,1,0,2,2,0,0,0,0,0
2022-03-05 08:00:00,2,0,3,0,3,4,5,7,8,13,11,13,15,11,0,0,5,4,4,3,4,6,4,5,6,4,0,0,0,0
2022-03-05 09:00:00,2,0,0,3,3,2,6,8,10,10,9,8,12,9,1,1,4,0,2,5,4,5,5,4,7,4,3,1,3,0
2022-03-05 10:00:00,1,0,2,0,3,4,3,5,6,12,16,18,17,13,2,0,2,2,3,5,6,5,0,5,3,1,0,0,0,0
2022-03-05 11:00:00,2,3,0,2,3,4,8,7,8,12,10,7,9,5,2,4,12,11,5,6,7,7,6,11,8,5,0,4,0,0
2022-03-05 12:00:00,0,0,0,0,3,4,5,6,8,7,11,11,7,3,0,2,4,3,0,0,8,5,5,6,4,3,4,0,3,0
2022-03-05 13:00:00,1,2,1,3,5,6,7,8,3,9,14,16,19,15,2,2,7,6,7,5,9,8,4,6,5,3,2,0,1,0
2022-03-05 14:00:00,1,2,1,4,3,6,8,7,7,8,11,12,15,11,4,1,16,0,6,13,11,13,11,9,9,4,0,3,0,0
2022-03-05 15:00:00,3,4,6,0,6,0,5,2,2,3,4,3,0,7,1,6,6,7,6,7,8,7,6,3,1,4,0,3,2,0
2022-03-05 16:00:00,6,8,0,0,9,7,11,10,0,11,12,18,12,12,1,3,21,19,17,16,12,10,5,9,7,3,2,1,0,0
2022-03-05 17:00:00,1,0,2,0,6,8,8,7,9,14,17,17,16,13,3,4,10,9,8,11,14,14,9,14,11,6,0,5,1,0
2022-03-05 18:00:00,3,1,0,2,3,3,4,3,5,8,9,8,10,9,5,3,5,6,9,9,12,11,8,9,7,3,1,0,0,0
2022-03-05 19:00:00,2,2,0,4,6,3,7,7,3,8,7,8,8,9,1,2,10,0,9,5,12,9,8,8,6,4,0,0,2,0
2022-03-05 20:00:00,1,0,0,0,2,0,2,4,4,5,7,7,8,7,2,6,16,16,17,15,13,12,9,5,4,1,1,0,0,0
2022-03-05 21:00:00,1,0,0,0,1,0,1,0,1,2,3,4,5,4,0,1,8,9,8,7,3,1,0,3,1,3,0,1,0,0
2022-03-05 22:00:00,2,0,0,0,2,3,2,3,0,5,1,6,2,5,1,1,9,8,7,6,9,8,7,8,5,1,0,0,0,0
2022-03-05 23:00:00,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7,7,6,0,5,2,4,2,1,2,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,0,0,0,0,0,1,0,2,2,3,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,1,0,0,0,1,0,0,0,1,0,1,2,4,2,1,0,1,2,0,0,2,3,4,1,2,1,2,3,2,0
2022-03-06 08:00:00,1,0,2,0,1,0,2,1,4,5,2,7,1,2,0,1,5,5,2,4,3,4,3,5,6,4,0,0,0,0
2022-03-06 09:00:00,2,3,0,3,3,2,4,1,4,8,11,12,11,6,0,0,1,0,0,0,1,2,1,2,1,0,0,1,1,0
2022-03-06 10:00:00,1,0,0,0,0,0,2,5,6,11,15,17,15,12,1,0,2,0,3,2,4,3,0,2,4,2,0,0,0,0
2022-03-06 11:00:00,0,0,0,0,0,0,2,0,3,7,8,10,10,8,2,2,3,2,3,2,3,1,4,2,2,1,1,0,0,0
2022-03-06 12:00:00,1,2,0,0,1,3,3,6,7,11,17,20,18,13,3,0,11,9,8,8,9,4,5,10,9,8,6,0,5,0
2022-03-06 13:00:00,3,0,0,0,6,7,3,5,9,17,18,17,18,14,5,2,6,6,5,6,9,8,9,12,7,9,8,6,4,0
2022-03-06 14:00:00,2,0,1,0,0,3,4,6,10,13,6,11,7,8,2,1,8,4,0,6,8,11,9,7,5,3,0,4,1,0
2022-03-06 15:00:00,4,0,0,5,6,5,5,3,0,2,3,6,0,4,0,0,10,4,9,8,7,8,6,5,4,3,0,2,0,0
2022-03-06 16:00:00,5,6,0,0,7,6,7,4,3,4,4,5,0,0,1,1,10,16,15,11,11,12,9,7,6,4,3,2,0,0
2022-03-06 17:00:00,5,6,2,0,5,5,4,5,5,8,8,12,12,10,0,2,8,8,9,9,6,4,0,3,2,2,1,0,1,0
2022-03-06 18:00:00,0,2,0,0,4,1,0,2,2,2,4,7,4,6,3,1,11,8,12,11,10,8,6,3,2,1,0,0,1,0
2022-03-06 19:00:00,3,5,1,0,0,6,0,4,3,4,6,4,0,0,0,5,9,8,7,7,9,9,8,7,3,4,2,1,0,0
2022-03-06 20:00:00,2,0,0,0,1,0,2,1,0,2,3,0,0,1,1,3,11,10,6,9,9,7,4,6,2,0,1,0,0,0
2022-03-06 21:00:00,1,0,0,0,2,1,0,1,2,2,5,6,0,5,0,0,6,5,6,5,7,0,8,5,3,0,0,1,0,0
2022-03-06 22:00:00,1,0,0,0,2,0,1,0,0,0,1,2,3,1,0,0,11,5,10,8,7,2,1,6,5,4,0,1,0,0
2022-03-06 23:00:00,1,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,2,2,0,3,4,0,0,1,0,3,1,0,1,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,0,2,0,3,0,1,0,2,3,5,2,2,1,0,0,4,0,0,0,0,2,0,3,0,0,0,1,0,0
2022-03-07 06:00:00,1,0,0,0,1,0,2,5,7,7,9,10,8,8,1,1,2,0,2,3,2,0,1,4,6,3,0,1,2,0
2022-03-07 07:00:00,1,4,3,3,6,8,9,8,6,12,17,21,26,22,0,1,6,5,4,3,9,10,12,24,31,31,28,26,8,0
2022-03-07 08:00:00,2,3,4,5,4,7,9,11,13,20,21,26,25,17,2,1,4,5,7,6,6,9,11,15,12,26,19,6,7,0
2022-03-07 09:00:00,3,2,1,3,2,3,5,5,5,4,4,7,0,6,1,0,6,5,5,6,8,8,10,10,9,9,5,7,6,0
2022-03-07 10:00:00,1,3,2,0,3,2,5,4,4,3,3,3,6,3,0,1,2,0,5,0,5,4,4,3,4,3,2,3,0,0
2022-03-07 11:00:00,2,3,5,0,3,4,3,6,7,8,9,8,7,6,0,1,3,3,4,5,6,4,5,5,4,7,5,4,2,0
2022-03-07 12:00:00,1,0,0,0,3,4,9,9,4,10,10,9,10,9,1,1,5,8,7,6,5,4,5,7,6,7,4,3,2,0
2022-03-07 13:00:00,1,1,9,0,6,8,10,7,9,7,8,11,10,8,2,4,6,7,10,0,9,7,5,7,5,3,4,3,2,0
2022-03-07 14:00:00,3,4,5,0,6,6,7,6,7,10,11,10,9,8,0,0,9,11,12,9,10,9,10,4,5,3,0,2,0,0
2022-03-07 15:00:00,4,4,5,0,6,7,9,6,5,8,6,7,8,7,0,2,12,11,5,13,11,11,8,8,5,5,1,4,2,0
2022-03-07 16:00:00,10,40,43,45,41,0,37,19,20,18,11,11,13,9,1,1,12,11,9,7,12,16,9,15,6,4,0,2,0,0
2022-03-07 17:00:00,9,11,20,7,18,19,19,12,14,11,10,9,8,7,1,5,13,14,5,13,12,10,7,9,4,3,3,2,2,0
2022-03-07 18:00:00,3,6,7,0,11,12,11,7,8,8,8,8,9,8,0,2,15,15,13,10,13,15,13,9,4,3,1,2,1,0
2022-03-07 19:00:00,4,3,5,4,6,5,6,5,6,7,8,9,11,9,1,2,11,10,7,10,11,9,6,6,4,4,3,2,0,0
2022-03-07 20:00:00,0,2,0,0,3,1,3,2,2,3,0,2,2,1,0,5,11,13,12,13,12,10,9,8,3,1,2,1,0,0
2022-03-07 21:00:00,3,0,0,0,4,3,2,4,3,1,4,6,0,6,2,0,15,7,14,13,13,10,10,3,9,5,2,1,0,0
2022-03-07 22:00:00,3,2,1,0,3,2,3,1,0,2,2,4,4,3,0,1,10,8,7,6,10,10,9,8,3,2,1,0,1,0
2022-03-07 23:00:00,1,0,3,0,2,1,1,0,1,1,0,2,0,0,0,0,4,6,1,3,5,3,3,3,2,2,0,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,0,0,1,0,0,0,3,3,2,3,4,3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0
2022-03-08 06:00:00,1,0,0,0,0,0,1,3,4,8,9,7,12,8,0,0,2,1,3,0,2,3,2,4,0,3,0,0,3,0
2022-03-08 07:00:00,1,3,2,3,3,7,11,7,10,16,20,20,22,16,1,1,4,0,6,7,8,9,9,16,27,22,8,19,7,0
2022-03-08 08:00:00,3,4,3,4,6,6,7,8,13,16,15,19,21,19,2,0,9,10,8,5,5,6,6,11,11,23,21,10,6,0
2022-03-08 09:00:00,0,0,0,0,2,4,6,9,0,11,11,13,12,9,1,0,3,2,4,6,6,7,8,12,9,11,7,8,7,0
2022-03-08 10:00:00,1,2,0,0,3,4,5,5,3,4,6,7,8,7,1,0,1,1,0,2,2,2,3,4,6,8,5,1,0,0
2022-03-08 11:00:00,2,2,4,0,4,5,4,5,8,7,5,0,5,4,1,1,4,0,5,2,4,5,7,11,11,10,3,8,7,0
2022-03-08 12:00:00,5,6,3,5,3,4,4,5,6,7,7,11,10,9,1,0,10,12,11,8,6,0,5,8,6,5,4,2,3,0
2022-03-08 13:00:00,4,0,3,0,4,3,4,5,4,4,3,6,0,5,2,2,4,5,4,4,9,4,0,5,2,5,1,1,0,0
2022-03-08 14:00:00,3,5,7,6,4,5,9,12,17,17,18,17,8,15,1,2,7,8,7,5,7,6,8,7,5,4,2,2,2,0
2022-03-08 15:00:00,5,0,7,2,7,4,6,5,8,9,14,13,14,11,3,5,14,14,15,14,12,10,6,10,5,4,2,2,0,0
2022-03-08 16:00:00,6,30,27,31,30,28,28,17,14,16,6,7,4,7,2,4,17,17,19,16,18,17,17,12,6,4,3,1,0,0
2022-03-08 17:00:00,8,6,12,11,14,13,16,12,12,14,14,17,17,11,3,1,15,17,6,15,16,14,9,8,5,4,3,2,0,0
2022-03-08 18:00:00,5,7,10,11,12,10,11,9,10,9,13,18,17,11,0,4,7,6,8,9,11,13,12,12,6,1,4,3,1,0
2022-03-08 19:00:00,4,5,6,0,9,8,8,5,4,5,7,8,0,6,0,2,12,11,9,10,12,8,13,9,6,5,0,4,2,0
2022-03-08 20:00:00,2,0,0,0,4,2,2,3,1,4,6,7,4,6,0,2,4,8,9,0,11,10,8,9,4,2,2,1,1,0
2022-03-08 21:00:00,4,0,0,2,6,2,7,3,3,2,4,1,0,4,0,0,20,19,15,14,10,8,9,8,4,2,0,0,0,0
2022-03-08 22:00:00,1,0,3,0,0,0,0,0,2,3,4,4,5,3,0,1,7,0,6,3,7,6,5,5,3,2,0,0,0,0
2022-03-08 23:00:00,2,0,0,0,3,3,2,1,1,2,4,5,4,3,0,0,10,9,0,0,7,8,7,5,5,4,3,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,0,0,0,1,0,3,3,4,0,3,0,0,1,2,0,3,0,2,3,0,0,0,0,0,2,0
2022-03-09 06:00:00,1,0,0,0,0,0,1,0,1,2,3,5,6,4,0,1,2,0,0,1,2,1,1,2,1,0,0,0,0,0
2022-03-09 07:00:00,0,1,2,2,1,0,4,3,0,2,4,6,3,6,1,0,2,0,0,0,2,3,0,2,0,1,0,0,0,0
2022-03-09 08:00:00,1,0,1,2,2,1,3,4,5,7,6,9,10,7,1,0,3,0,2,0,0,2,1,2,4,2,0,1,0,0
2022-03-09 09:00:00,2,3,0,0,0,4,5,5,7,8,9,10,11,8,1,0,2,1,3,2,3,3,4,6,5,5,0,3,2,0
2022-03-09 10:00:00,1,0,1,0,2,2,5,6,9,12,11,14,9,8,2,0,1,0,0,0,1,2,2,3,4,4,0,3,2,0
2022-03-09 11:00:00,1,0,3,0,0,3,2,4,6,6,5,9,6,7,0,0,5,7,1,7,7,6,4,4,6,7,5,0,4,0
2022-03-09 12:00:00,2,2,0,0,1,2,5,8,12,13,16,17,16,10,2,3,5,6,6,8,10,7,11,11,8,7,6,4,0,0
2022-03-09 13:00:00,2,2,0,0,3,2,4,7,9,8,10,11,0,9,1,8,9,11,12,10,7,5,4,6,7,5,4,3,2,0
2022-03-09 14:00:00,3,2,4,0,4,0,5,7,10,15,19,22,21,14,4,2,10,10,8,9,10,9,7,7,4,5,0,0,0,0
2022-03-09 15:00:00,4,0,0,5,7,9,11,10,7,8,0,10,7,7,1,1,7,0,6,5,11,13,5,7,1,0,0,1,2,0
2022-03-09 16:00:00,4,6,4,0,6,6,9,9,7,9,10,10,14,12,2,1,3,5,0,4,5,6,4,8,4,4,2,1,0,0
2022-03-09 17:00:00,4,6,5,8,12,3,9,4,4,7,13,15,15,14,1,2,15,15,14,13,18,16,15,15,14,11,10,7,3,0
2022-03-09 18:00:00,1,0,0,0,2,0,3,3,2,4,4,5,3,4,0,5,8,12,13,12,12,12,11,9,6,4,3,2,1,0
2022-03-09 19:00:00,5,0,0,4,6,6,5,7,7,8,9,9,9,7,0,1,14,11,9,3,11,9,7,6,2,0,2,1,0,0
2022-03-09 20:00:00,0,2,0,2,6,0,5,3,6,5,6,5,5,2,1,2,6,8,0,5,10,8,5,3,1,0,0,0,0,0
2022-03-09 21:00:00,1,0,0,0,0,0,0,3,0,4,4,5,3,6,2,0,7,3,7,3,5,4,3,2,1,2,0,0,0,0
2022-03-09 22:00:00,3,0,0,0,1,0,1,0,0,1,0,0,2,2,0,2,5,4,6,5,3,4,5,6,3,2,1,0,0,0
2022-03-09 23:00:00,1,3,0,4,0,0,0,1,0,2,1,2,0,1,0,0,13,12,12,11,10,9,5,6,3,5,4,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,0,0,0,0,1,2,3,7,9,7,0,6,2,0,3,0,2,1,0,3,2,1,0,0,0,0,0,0
2022-03-10 06:00:00,0,2,0,1,2,1,2,3,4,10,7,10,12,2,0,0,2,0,0,3,4,0,2,8,6,1,5,2,0,0
2022-03-10 07:00:00,2,3,0,4,4,6,7,7,10,17,19,23,28,25,0,0,3,4,5,4,7,9,12,23,27,26,0,21,6,0
2022-03-10 08:00:00,1,2,2,2,4,3,7,8,12,14,21,24,25,23,1,2,9,9,5,5,6,7,10,17,15,37,32,11,7,0
2022-03-10 09:00:00,1,0,1,3,4,6,5,7,9,12,10,13,12,8,1,2,5,4,3,4,7,3,8,9,8,12,11,5,4,0
2022-03-10 10:00:00,1,1,3,0,3,5,3,6,6,8,5,10,0,7,1,2,7,7,3,2,5,7,3,7,6,6,0,4,2,0
2022-03-10 11:00:00,0,2,2,4,3,2,4,2,6,4,5,7,5,3,1,0,3,0,0,3,3,5,3,6,5,6,2,3,5,0
2022-03-10 12:00:00,0,0,1,0,1,2,2,7,8,4,8,8,6,6,0,1,2,3,0,2,7,8,8,6,4,6,7,2,1,0
2022-03-10 13:00:00,1,2,3,0,2,2,6,4,8,11,12,12,0,11,0,0,7,8,7,5,6,6,3,5,5,6,4,2,0,0
2022-03-10 14:00:00,0,3,7,0,6,4,5,4,7,10,12,13,5,10,0,2,9,1,7,0,8,7,8,8,4,5,0,4,3,0
2022-03-10 15:00:00,4,6,5,1,8,8,9,8,3,6,5,6,8,5,1,2,10,11,0,8,8,5,4,6,4,5,0,4,0,0
2022-03-10 16:00:00,10,37,38,23,38,40,35,15,16,15,9,9,11,9,0,0,18,22,22,16,19,18,14,9,6,3,2,0,0,0
2022-03-10 17:00:00,11,5,12,11,12,11,11,9,10,11,10,9,9,7,3,2,10,11,5,11,10,9,6,8,3,2,1,1,0,0
2022-03-10 18:00:00,6,7,6,9,9,9,12,6,7,8,8,9,6,8,0,2,24,22,17,15,11,10,10,9,7,3,0,2,1,0
2022-03-10 19:00:00,8,0,7,0,8,6,6,5,7,4,8,14,12,7,1,2,17,18,14,13,14,12,8,9,4,2,1,0,1,0
2022-03-10 20:00:00,2,2,4,1,2,3,2,2,3,4,6,8,6,6,0,4,7,8,8,8,9,11,7,7,4,3,2,0,1,0
2022-03-10 21:00:00,2,1,0,0,2,0,1,2,1,2,2,3,2,1,0,0,6,5,1,0,7,5,5,4,1,1,0,0,0,0
2022-03-10 22:00:00,3,1,0,0,3,2,0,1,3,2,1,2,0,1,0,3,7,7,6,5,5,5,5,3,2,2,1,0,1,0
2022-03-10 23:00:00,2,0,0,0,3,1,2,0,0,2,0,2,0,0,1,1,10,0,11,4,8,4,3,4,2,4,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,0,1,0,0,0,2,4,5,5,4,2,0,0,1,0,0,0,1,2,0,3,0,0,0,2,0,0
2022-03-11 06:00:00,1,2,1,1,0,0,2,3,4,6,4,7,11,8,0,0,2,0,1,2,1,3,4,4,5,4,0,3,2,0
2022-03-11 07:00:00,1,2,2,1,2,5,6,7,9,21,24,29,32,28,1,1,9,9,9,8,7,8,9,23,28,26,0,21,6,0
2022-03-11 08:00:00,2,4,3,3,6,5,8,11,12,14,16,19,22,19,3,1,8,7,5,5,6,9,11,13,12,29,22,8,2,0
2022-03-11 09:00:00,1,2,0,4,3,3,9,11,10,10,12,13,16,8,2,1,2,0,3,1,2,3,7,9,11,12,10,4,3,0
2022-03-11 10:00:00,0,1,0,2,3,6,7,4,10,8,10,9,10,13,1,0,3,5,6,3,7,4,7,7,6,10,9,7,4,0
2022-03-11 11:00:00,2,1,4,0,3,0,4,7,10,9,8,9,9,9,2,1,5,8,10,7,6,4,5,4,5,6,5,4,0,0
2022-03-11 12:00:00,2,0,3,0,2,7,8,8,8,14,6,14,12,9,3,3,6,5,1,4,5,6,1,6,7,7,6,4,3,0
2022-03-11 13:00:00,2,0,7,6,7,5,6,4,6,12,16,21,23,14,3,4,9,10,10,9,8,7,8,6,4,5,6,2,5,0
2022-03-11 14:00:00,3,1,6,3,5,4,6,6,0,6,5,5,0,4,2,2,3,6,7,3,6,5,3,4,2,2,1,0,0,0
2022-03-11 15:00:00,4,37,39,0,41,14,39,14,14,17,18,18,18,14,2,1,16,18,13,14,16,15,11,10,3,2,0,1,0,0
2022-03-11 16:00:00,2,3,4,5,0,7,9,6,7,5,8,8,11,8,0,2,12,10,9,9,10,9,7,9,8,4,3,3,2,0
2022-03-11 17:00:00,7,8,16,0,14,16,17,11,10,9,6,6,0,5,3,0,8,11,10,10,11,9,8,7,1,0,0,3,0,0
2022-03-11 18:00:00,5,3,9,0,10,10,8,8,10,10,0,11,10,9,1,2,9,7,6,10,10,11,11,10,8,5,4,3,0,0
2022-03-11 19:00:00,3,0,2,0,10,9,6,6,5,5,7,9,10,7,1,1,21,15,18,17,14,9,7,8,4,4,3,1,0,0
2022-03-11 20:00:00,2,1,2,0,1,3,2,2,4,7,3,7,8,6,0,2,10,11,12,5,16,15,14,13,3,0,2,0,0,0
2022-03-11 21:00:00,3,0,0,0,5,3,2,1,1,3,3,2,4,3,0,1,7,8,9,9,9,10,8,7,3,1,0,2,1,0
2022-03-11 22:00:00,3,0,3,0,4,3,4,3,2,0,4,3,2,2,0,1,6,7,6,7,6,7,6,3,1,1,0,0,0,0
2022-03-11 23:00:00,3,0,3,0,0,1,1,0,1,1,2,3,0,2,0,1,12,8,11,9,9,8,5,4,0,1,2,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,2,0,1,0,0,0,1,2,0,3,0,5,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,1,0,0,1,2,0,1,2,3,2,1,4,0,0,0,1,4,0,0,3,3,2,1,1,0,0,0,0,0,0
2022-03-12 07:00:00,1,0,0,1,0,1,2,5,6,9,12,4,6,10,0,0,2,1,0,1,3,1,0,2,0,3,2,0,1,0
2022-03-12 08:00:00,0,0,1,2,1,1,1,6,9,4,8,10,8,5,1,0,4,3,0,2,2,3,3,5,3,2,0,0,0,0
2022-03-12 09:00:00,2,1,0,0,1,3,3,5,7,10,0,12,15,13,0,0,3,3,4,1,4,3,4,3,4,2,0,2,2,0
2022-03-12 10:00:00,2,1,0,2,1,2,3,4,9,12,14,15,15,12,1,3,6,5,3,4,5,6,6,7,5,3,0,0,1,0
2022-03-12 11:00:00,0,1,0,3,2,4,3,0,5,8,14,15,14,10,3,2,12,10,8,5,4,7,4,5,5,5,4,0,3,0
2022-03-12 12:00:00,3,0,0,0,5,5,6,6,9,10,16,16,9,14,2,2,11,11,10,10,10,11,7,9,9,3,0,1,2,0
2022-03-12 13:00:00,1,0,0,0,3,3,6,6,8,9,8,14,13,12,3,1,6,7,7,5,9,11,10,11,10,9,8,7,4,0
2022-03-12 14:00:00,1,2,0,3,4,4,8,11,3,14,6,13,14,9,1,5,7,0,0,5,10,12,8,10,7,2,0,0,0,0
2022-03-12 15:00:00,5,6,6,0,4,7,11,6,6,7,6,6,8,4,0,0,10,11,13,11,11,15,14,7,3,3,0,0,2,0
2022-03-12 16:00:00,2,0,4,2,5,6,14,12,14,18,15,12,13,10,1,4,7,7,6,8,12,11,13,14,11,5,3,2,1,0
2022-03-12 17:00:00,2,0,0,0,5,6,3,6,12,17,19,19,10,14,4,4,14,12,12,11,11,10,10,9,5,3,0,1,0,0
2022-03-12 18:00:00,2,4,0,1,4,5,6,2,7,6,7,10,8,6,5,0,14,15,14,13,13,9,7,8,7,3,0,0,2,0
2022-03-12 19:00:00,2,0,0,0,0,3,6,7,6,5,4,5,4,4,2,1,7,0,6,7,7,7,6,5,5,2,1,0,0,0
2022-03-12 20:00:00,2,0,1,2,3,1,2,2,3,4,2,5,0,2,0,3,14,11,10,8,10,9,8,3,7,3,2,1,0,0
2022-03-12 21:00:00,3,0,0,0,2,0,0,0,1,2,3,6,7,3,0,2,10,11,9,8,8,6,6,5,2,0,0,0,1,0
