Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_강서면허시험장.메이필드호텔,5_외발산신광명마을,6_신월5동주민센터.신월중학교,7_신화중학교,8_강서구청소년상담복지센터,9_화곡역,10_화곡역.현대주유소,11_까치산역4번출구,12_화곡동유림아파트,13_강서한방병원,14_보람쉬움아파트.신영시장,15_서서울호수공원,16_과학수사연구소입구,17_경창빌딩,18_강신중학교,19_서부트럭터미널.신정동일하이빌아파트,20_신정현대아파트.서부트럭터미널,21_개봉1동사거리,22_개봉고가,23_개봉역,24_철산리버빌아파트,25_구일우성아파트,26_디지털단지입구,27_디지털3단지.롯데정보통신,28_디지털3단지운동장,29_디지털3단지.(주)로옴코리아,30_가산디지털단지역,31_가산디지털단지역1호선,32_에이스하이엔드타워5차,33_구일우성아파트,34_철산리버빌아파트,35_개봉역,36_개봉1동사거리.개봉푸르지오아파트,37_신정학마을아파트,38_서부트럭터미널.신정동일하이빌아파트,39_강신중학교,40_신월동남부주유소,41_국립과학수사연구소입구,42_서서울호수공원,43_보람쉬움아파트,44_강서한방병원,45_화곡동유림아파트,46_까치산역2번출구,47_화곡역,48_화곡푸르지오,49_신화중학교,50_신월5동주민센터.신월중학교,51_신월중학교입구,52_외발산신광명마을,53_강서면허시험장.메이필드호텔,54_외발산신광명마을,55_영인운수차고지
2022-04-03 13:00:00,0,1,0,0,2,2,0,2,3,4,11,9,9,12,12,11,8,10,13,12,10,10,7,3,8,6,0,8,5,2,2,0,3,0,9,6,2,10,9,8,11,10,15,16,16,6,2,0,0,0,0,0,0,0,0
2022-04-03 14:00:00,0,0,0,1,2,0,0,2,3,5,13,14,18,18,14,13,6,10,7,11,9,10,10,9,11,9,10,0,10,7,11,0,10,6,9,9,12,12,11,12,14,12,19,28,26,6,4,1,3,1,0,0,2,0,0
2022-04-03 15:00:00,0,2,3,0,1,8,9,10,5,6,14,13,17,13,16,19,20,19,23,20,19,20,8,5,2,7,0,0,6,9,6,8,10,13,22,19,18,17,9,13,12,14,17,25,21,9,2,0,1,0,0,0,0,0,0
2022-04-03 16:00:00,0,2,0,6,10,12,13,12,8,12,14,4,15,12,6,7,9,0,12,10,11,9,6,6,5,0,0,0,5,4,6,0,5,7,12,14,13,10,0,9,10,8,8,11,9,9,9,8,6,0,0,5,0,1,1
2022-04-03 17:00:00,0,0,1,3,1,2,3,3,7,11,17,14,14,13,15,13,11,13,10,9,8,6,4,0,0,3,0,0,0,6,9,9,6,0,14,13,15,18,15,14,15,13,15,16,16,8,6,3,2,1,0,0,0,0,0
2022-04-03 18:00:00,0,0,1,0,0,1,3,0,0,3,19,14,10,10,8,8,9,14,19,20,19,11,6,4,1,5,6,0,6,2,4,0,4,3,13,13,14,16,14,11,9,9,9,12,14,5,3,2,1,2,1,0,0,0,0
2022-04-03 19:00:00,0,1,1,0,1,2,1,0,2,3,18,16,9,4,6,9,5,6,6,8,9,7,3,0,0,0,0,0,4,9,10,0,12,9,12,13,8,8,14,13,12,13,12,10,7,4,3,1,0,0,0,0,0,0,0
2022-04-03 20:00:00,0,0,0,0,0,1,0,0,3,5,18,16,7,5,6,6,0,10,12,11,10,6,6,2,0,4,3,2,0,4,0,0,0,3,7,3,6,7,2,5,8,11,15,14,12,7,8,6,2,1,0,0,0,0,0
2022-04-03 21:00:00,0,0,1,1,0,0,1,0,3,6,21,20,12,11,9,7,6,6,7,0,6,5,3,2,0,0,3,0,2,9,10,9,8,7,12,13,8,11,10,10,3,7,5,7,5,4,1,0,0,2,1,0,0,0,0
2022-04-03 22:00:00,0,0,0,1,0,0,0,3,8,10,27,26,14,11,8,7,6,6,7,6,5,4,3,2,1,0,1,2,3,5,6,7,8,0,14,15,0,14,13,11,9,10,8,9,13,7,3,2,1,1,0,0,0,0,0
2022-04-03 23:00:00,0,0,0,0,0,0,0,2,3,7,15,17,13,11,2,0,10,4,6,2,5,3,2,1,0,0,0,0,0,3,6,6,5,5,9,10,8,7,7,5,7,7,6,6,5,4,0,0,0,0,0,0,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,0,0,0,2,0,1,3,10,11,15,0,16,18,18,17,15,15,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,0,0,1,0,0,5,8,4,3,4,8,8,10,13,14,14,16,19,18,20,22,16,18,17,16,14,13,11,7,1,0,0,2,0,5,6,7,0,8,6,5,6,13,15,15,3,2,1,0,0,0,0,0,0,0
2022-04-04 06:00:00,0,0,0,0,0,3,7,5,2,4,8,11,15,10,10,12,12,13,16,17,18,16,16,15,16,17,15,11,7,2,4,3,4,7,10,12,11,9,8,8,4,10,17,26,27,24,1,0,2,1,0,0,0,0,0
2022-04-04 07:00:00,0,0,1,0,1,11,22,21,2,3,11,14,15,22,31,36,42,46,39,42,46,43,43,45,22,19,10,20,13,17,15,9,10,9,14,12,14,14,13,6,14,24,33,46,43,20,19,0,18,11,6,4,2,0,0
2022-04-04 08:00:00,0,0,1,2,1,5,9,12,8,10,22,25,22,20,23,32,34,33,31,33,36,33,25,46,44,38,32,24,13,27,33,9,9,8,11,13,11,12,8,8,9,23,39,57,44,6,4,3,4,3,1,0,0,0,0
2022-04-04 09:00:00,0,0,2,1,0,5,7,4,4,0,7,7,6,10,11,14,15,18,27,28,29,24,26,0,24,22,20,17,7,8,20,5,5,6,10,11,9,12,12,13,11,9,16,25,27,6,1,0,0,0,0,0,0,0,0
2022-04-04 10:00:00,0,1,0,1,1,3,2,4,5,5,10,9,7,10,7,6,8,8,12,13,8,8,6,7,0,6,2,8,4,5,7,6,5,3,5,6,4,0,0,4,2,4,5,11,8,5,2,1,2,1,0,0,0,0,0
2022-04-04 11:00:00,1,0,0,1,2,0,2,0,3,6,8,4,5,6,7,9,10,10,9,11,11,9,8,3,7,0,6,6,5,4,3,3,3,5,8,11,7,4,9,7,8,10,10,15,15,7,4,3,2,2,3,1,0,0,0
2022-04-04 12:00:00,0,0,0,1,1,2,3,2,4,5,7,7,8,8,8,10,9,7,7,9,10,10,7,8,0,9,8,7,0,4,6,0,4,3,9,9,11,6,5,7,10,9,10,18,16,6,7,0,4,4,0,0,0,0,0
2022-04-04 13:00:00,0,0,1,0,4,4,6,5,4,8,14,14,12,10,8,11,7,5,10,11,9,8,6,6,5,6,5,5,4,4,4,5,3,6,12,12,12,11,9,10,12,9,11,16,20,10,3,2,1,0,0,0,0,0,0
2022-04-04 14:00:00,0,0,3,3,4,5,10,12,7,9,13,12,8,9,8,8,9,10,8,8,9,7,5,4,0,2,5,5,4,10,9,2,10,13,13,12,12,12,12,11,9,11,10,10,11,5,4,2,3,2,1,2,1,0,0
2022-04-04 15:00:00,0,0,2,4,6,7,6,6,6,12,19,15,14,11,12,10,0,11,7,6,6,5,4,3,2,3,5,7,5,7,9,6,9,4,20,18,17,16,8,4,9,10,15,19,18,8,5,4,4,1,2,1,0,0,0
2022-04-04 16:00:00,0,1,3,4,3,30,31,30,30,30,21,15,12,12,17,16,16,20,19,21,24,17,8,6,4,6,7,2,6,14,15,16,16,17,18,14,13,15,15,14,14,16,16,14,10,9,8,7,5,2,0,1,3,0,0
2022-04-04 17:00:00,0,3,4,5,4,7,9,10,7,8,22,25,22,17,15,12,11,14,16,14,11,10,8,0,9,8,7,8,18,22,25,28,24,23,29,31,29,31,27,20,16,16,18,22,19,8,7,7,4,3,0,0,0,0,0
2022-04-04 18:00:00,0,1,2,2,3,9,8,7,11,19,47,47,28,19,24,26,28,32,31,36,32,22,9,8,6,4,11,21,38,51,59,62,56,52,58,59,56,54,50,39,33,21,20,15,12,11,20,16,11,4,3,1,0,0,0
2022-04-04 19:00:00,0,0,3,1,5,6,8,11,12,17,53,39,20,14,13,12,13,15,14,14,11,8,6,5,5,3,6,9,10,18,24,27,27,24,42,35,32,28,25,23,22,23,22,16,13,7,9,7,3,1,0,0,0,0,0
2022-04-04 20:00:00,0,0,1,1,0,1,2,3,6,5,33,28,18,8,7,2,0,6,6,7,7,3,2,0,0,0,1,2,8,35,38,39,34,30,34,29,28,24,23,17,15,18,17,15,13,8,5,4,3,2,0,0,0,0,0
2022-04-04 21:00:00,0,0,1,0,0,1,0,2,2,6,17,16,11,10,11,4,10,9,3,7,4,6,8,6,5,4,3,5,4,14,21,10,20,17,17,15,17,16,10,11,10,8,10,8,8,7,4,2,0,3,1,0,0,0,0
2022-04-04 22:00:00,0,0,0,1,0,1,1,1,4,6,22,19,9,6,5,9,0,4,8,9,12,8,3,4,1,3,2,0,3,6,11,4,10,4,12,11,13,13,15,12,10,9,6,6,4,6,4,2,1,0,0,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,1,3,23,21,11,9,5,5,0,3,4,6,7,3,4,5,2,0,0,0,3,12,17,0,14,15,18,13,9,6,8,5,5,4,3,3,2,4,3,2,0,0,1,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,0,0,0,0,0,1,3,9,11,15,16,0,18,19,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,0,0,1,5,7,5,3,3,4,6,8,8,13,16,18,20,20,19,19,20,18,15,13,16,15,12,6,4,0,0,2,1,9,10,11,0,10,8,6,7,9,11,10,2,1,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,0,0,1,0,0,3,3,4,2,2,7,11,11,13,15,23,23,27,34,37,41,20,16,16,16,15,16,12,10,4,6,0,7,9,13,15,2,3,2,3,3,6,12,15,19,5,4,1,1,3,0,2,1,0,0
2022-04-05 07:00:00,0,0,0,0,1,5,7,6,2,4,15,19,21,24,26,41,40,34,33,35,40,37,29,28,28,24,20,22,16,8,7,3,7,8,8,13,14,11,10,8,10,17,31,41,43,27,31,30,27,15,7,0,2,1,0
2022-04-05 08:00:00,0,0,1,2,0,3,6,8,5,9,10,14,19,23,23,29,28,28,25,23,23,22,20,21,22,19,13,13,6,21,28,18,18,19,24,25,26,27,28,21,20,28,50,62,55,28,5,5,3,2,4,3,0,0,0
2022-04-05 09:00:00,0,0,1,0,0,3,4,3,3,5,5,7,7,10,14,21,22,24,25,24,24,21,19,0,17,12,15,13,6,9,6,8,8,0,6,8,7,8,13,12,13,13,18,31,28,11,6,3,2,0,0,0,0,0,0
2022-04-05 10:00:00,0,0,2,0,1,3,5,5,4,6,10,9,10,7,8,10,9,12,12,11,12,10,8,3,0,0,0,5,7,5,6,4,4,5,7,9,9,7,6,5,4,6,9,12,11,4,3,1,0,2,0,1,0,0,0
2022-04-05 11:00:00,0,0,1,1,0,4,5,6,5,6,6,6,6,6,8,12,13,13,12,13,13,13,7,6,6,7,2,0,6,3,3,2,4,4,8,8,7,6,6,7,5,8,9,15,17,7,6,4,3,0,0,0,0,0,0
2022-04-05 12:00:00,0,0,0,1,1,2,2,4,4,4,6,7,4,7,8,11,6,12,13,12,10,9,7,6,5,6,3,7,4,3,5,6,8,0,11,13,12,11,10,9,8,7,12,17,18,5,6,4,4,2,1,0,0,0,0
2022-04-05 13:00:00,0,1,0,0,0,3,5,7,7,7,11,11,9,7,4,10,3,12,13,13,12,8,4,4,3,0,5,6,5,8,8,6,6,5,15,13,10,11,11,8,14,14,14,16,13,6,3,2,2,1,1,0,0,0,0
2022-04-05 14:00:00,0,0,2,2,5,4,5,5,5,6,14,12,12,12,11,11,12,7,16,17,17,16,9,0,8,7,0,6,6,7,8,7,6,0,8,8,0,9,9,8,11,9,8,9,7,4,6,4,2,0,1,0,0,0,0
2022-04-05 15:00:00,0,0,1,2,4,5,13,13,8,7,11,8,6,6,5,5,0,7,5,6,4,4,2,3,3,3,0,6,6,17,17,18,19,6,10,16,17,15,13,12,13,12,12,10,10,9,9,8,2,5,4,3,0,0,0
2022-04-05 16:00:00,0,1,2,0,1,42,45,4,40,41,24,17,13,12,15,18,20,19,21,26,22,20,9,0,10,0,9,2,3,9,14,17,16,0,17,20,19,25,23,20,14,12,17,16,12,8,4,0,2,4,3,2,1,0,0
2022-04-05 17:00:00,0,3,7,9,3,10,12,9,11,15,39,38,23,15,20,22,0,25,25,27,31,15,10,9,9,10,0,2,11,27,31,34,26,33,39,37,34,34,30,29,17,18,16,16,13,12,8,7,2,1,0,0,0,0,0
2022-04-05 18:00:00,1,0,3,5,0,10,10,10,10,16,44,41,22,17,19,18,19,23,26,26,21,17,9,7,5,3,12,19,28,38,45,47,44,42,48,45,42,40,37,35,31,23,27,32,28,13,12,10,8,3,3,0,0,0,0
2022-04-05 19:00:00,0,0,0,1,0,4,4,6,11,14,43,35,18,18,18,15,14,17,15,13,10,8,7,6,3,3,3,8,10,23,32,35,29,25,30,24,25,23,18,37,26,17,17,13,12,4,7,6,3,1,2,0,0,0,0
2022-04-05 20:00:00,0,1,5,0,4,3,2,2,4,5,12,12,11,7,7,8,7,5,8,8,6,4,2,1,1,0,2,4,7,20,24,25,24,23,29,27,25,19,13,12,11,10,10,12,11,6,4,3,2,4,2,0,0,0,0
2022-04-05 21:00:00,0,0,1,0,0,3,0,4,3,5,12,15,13,10,6,9,9,9,9,9,11,5,3,2,4,2,4,6,8,19,25,25,27,26,26,23,21,26,23,19,14,10,10,10,9,7,3,3,2,3,0,1,0,0,0
2022-04-05 22:00:00,0,1,0,0,1,3,4,3,4,6,22,18,10,9,8,10,0,5,8,4,6,5,4,2,3,1,2,0,3,18,22,22,20,18,12,15,20,20,19,15,13,10,9,7,4,3,4,3,1,2,0,0,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,1,0,2,3,3,10,9,7,5,3,4,0,1,4,1,4,1,3,0,1,0,1,0,5,10,13,14,13,13,17,16,16,14,12,10,9,7,6,5,6,3,3,3,4,1,2,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,1,0,1,0,3,4,11,12,17,18,19,21,23,21,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,1,0,0,3,7,2,2,3,9,10,12,15,16,14,13,13,15,17,20,19,20,17,10,15,14,11,4,3,0,1,3,0,6,9,12,11,10,8,5,7,9,12,12,3,5,4,3,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,0,0,1,1,3,1,2,3,8,12,19,21,25,29,29,27,29,30,26,20,13,11,12,13,13,12,9,1,4,0,6,3,7,9,9,0,5,7,6,6,13,21,20,7,3,1,1,2,1,0,0,0,0
2022-04-06 07:00:00,0,0,1,0,1,7,10,8,7,8,13,16,17,20,24,28,29,30,22,24,29,31,21,22,19,17,18,16,9,12,13,8,6,7,15,20,19,17,16,13,13,18,28,47,48,25,24,4,3,5,4,2,0,1,0
2022-04-06 08:00:00,0,0,1,0,0,7,13,13,6,7,13,17,17,22,27,42,41,37,35,34,35,32,24,25,24,22,19,17,7,30,37,15,15,16,30,28,26,23,22,16,17,25,40,71,61,7,7,7,2,1,6,5,0,0,0
2022-04-06 09:00:00,0,1,1,0,2,5,5,5,2,4,6,10,9,11,14,17,18,20,18,20,25,21,22,23,23,21,22,19,7,10,14,11,3,3,10,10,9,9,8,7,7,9,15,31,28,9,3,2,0,0,0,0,0,0,0
2022-04-06 10:00:00,0,1,1,0,1,3,5,5,6,5,10,7,7,8,8,11,7,9,9,10,14,11,7,6,10,11,10,5,8,5,5,2,3,0,6,5,3,4,0,4,8,11,10,13,15,7,3,2,1,0,2,0,0,0,0
2022-04-06 11:00:00,0,0,2,3,0,4,5,4,5,6,8,5,7,6,7,8,9,10,12,8,12,9,5,6,0,5,0,0,4,3,3,2,3,1,8,10,8,9,7,4,3,8,10,13,14,4,4,4,2,3,2,0,0,0,0
2022-04-06 12:00:00,0,0,2,0,3,4,5,3,5,6,7,9,9,11,9,10,8,10,11,12,10,7,4,0,3,2,1,0,3,4,6,7,8,7,11,8,6,8,9,7,8,11,13,12,12,6,5,3,4,3,0,1,0,0,0
2022-04-06 13:00:00,0,0,1,1,0,2,1,4,3,6,7,8,5,6,4,7,9,11,13,10,12,9,5,5,4,1,4,3,4,5,8,8,9,5,9,8,7,9,8,4,11,10,10,17,17,10,5,6,4,3,0,0,1,0,0
2022-04-06 14:00:00,0,0,3,0,0,8,10,8,8,8,7,8,7,8,13,12,13,12,4,11,3,12,3,0,0,2,0,2,3,6,7,9,5,0,9,10,5,11,9,8,10,10,9,10,10,4,3,1,0,2,1,2,3,0,0
2022-04-06 15:00:00,0,0,1,2,8,31,31,30,31,30,18,17,13,13,9,13,10,14,9,9,9,11,9,8,7,6,5,4,5,7,10,4,11,13,15,16,14,26,14,20,16,16,15,14,11,6,5,4,2,1,2,1,1,0,0
2022-04-06 16:00:00,0,1,2,3,0,5,5,5,3,7,26,19,18,18,17,16,15,15,14,11,9,9,5,3,4,1,5,4,7,11,13,14,8,0,17,19,21,18,12,17,13,10,12,16,15,5,3,3,1,0,0,0,0,0,0
2022-04-06 17:00:00,0,4,10,0,12,13,15,14,11,9,25,25,23,21,15,13,0,14,13,12,13,8,8,7,3,1,7,8,18,32,35,39,34,32,36,35,28,24,22,20,16,16,17,18,19,8,8,5,4,3,0,1,0,0,0
2022-04-06 18:00:00,1,2,1,2,0,5,7,8,9,15,34,32,23,18,19,21,19,22,24,25,23,17,14,11,8,11,16,24,32,29,33,39,40,41,52,34,36,33,29,25,22,21,21,32,26,13,11,9,7,1,2,0,0,0,0
2022-04-06 19:00:00,0,0,0,1,0,5,6,9,16,17,34,31,27,13,11,11,12,13,10,9,10,9,8,7,8,0,8,9,13,25,27,29,25,25,50,45,43,41,37,35,31,26,23,17,12,12,8,5,2,2,1,0,0,0,0
2022-04-06 20:00:00,0,0,2,0,3,2,0,0,1,3,22,20,11,7,7,9,9,8,8,8,7,6,5,3,3,0,2,4,6,23,27,25,24,23,22,22,19,18,15,13,10,10,10,12,12,13,8,7,3,1,0,0,0,0,0
2022-04-06 21:00:00,0,0,0,1,0,2,2,3,3,8,20,15,13,9,8,10,11,11,11,7,10,7,5,4,3,0,5,4,4,16,19,18,17,14,22,23,21,17,14,11,10,8,7,8,4,4,6,4,2,2,0,0,0,0,0
2022-04-06 22:00:00,0,0,0,1,0,0,2,0,4,7,23,21,9,10,7,6,6,7,7,8,10,5,3,0,2,1,2,3,8,14,17,19,20,14,16,16,17,0,13,14,10,9,10,9,7,7,4,3,1,0,0,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,1,0,0,0,1,3,18,18,12,10,5,6,0,0,3,8,4,2,2,4,3,0,0,1,4,11,13,14,13,12,16,14,13,11,10,11,10,8,6,9,8,6,1,0,0,0,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,1,0,1,1,2,1,0,4,11,13,16,14,16,15,16,14,13,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,1,0,0,3,4,3,3,3,4,6,6,9,10,12,8,12,7,14,15,21,24,7,11,21,18,14,8,5,0,3,3,4,7,10,11,10,9,6,5,9,10,13,10,3,1,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,0,0,0,2,3,2,1,2,8,10,12,14,15,19,21,20,22,21,21,13,8,10,6,10,13,6,6,5,6,4,4,2,9,10,7,8,5,6,7,11,18,19,20,11,3,4,0,1,0,0,0,0,0
2022-04-07 07:00:00,0,0,0,0,1,13,23,19,3,8,17,19,20,24,27,37,36,36,31,34,39,30,24,27,22,25,24,23,13,14,12,6,9,10,9,11,11,9,10,9,5,11,25,35,31,18,19,5,17,9,4,1,1,0,0
2022-04-07 08:00:00,0,0,0,0,0,6,8,8,4,3,13,17,17,20,34,42,40,41,38,37,39,32,23,24,25,21,19,13,8,28,26,12,11,10,27,23,21,20,20,17,17,24,39,48,45,9,12,10,9,7,1,5,0,0,0
2022-04-07 09:00:00,0,0,1,0,1,3,5,7,6,7,7,6,8,11,11,11,11,10,11,11,13,19,16,0,16,14,13,12,8,9,6,3,10,11,15,16,18,21,21,15,13,13,20,31,30,5,2,1,0,0,4,3,0,0,0
2022-04-07 10:00:00,1,1,2,0,2,3,5,4,5,5,6,9,8,7,8,10,11,0,15,15,17,13,7,6,5,6,5,3,3,3,5,3,0,0,7,7,7,6,6,7,7,6,7,10,11,9,3,0,0,2,0,1,0,0,0
2022-04-07 11:00:00,0,0,1,0,4,3,0,2,3,9,7,6,5,4,8,11,12,13,13,9,14,13,10,8,0,7,6,8,6,4,5,4,3,2,6,6,7,6,2,8,7,7,10,18,16,5,4,3,0,2,0,0,0,0,0
2022-04-07 12:00:00,0,0,1,1,0,2,4,5,3,7,7,6,7,5,8,7,0,8,7,9,9,7,3,1,0,9,10,1,6,4,5,6,7,7,9,9,8,6,8,9,7,10,13,11,10,5,5,4,3,0,3,3,0,0,0
2022-04-07 13:00:00,0,0,1,3,0,5,7,4,4,4,9,7,8,8,6,6,6,8,12,8,12,11,11,5,12,3,11,9,7,5,6,7,10,7,12,12,12,11,11,6,9,11,15,15,17,11,5,4,3,3,2,2,0,0,0
2022-04-07 14:00:00,0,0,2,0,3,5,6,7,8,9,19,13,9,5,8,10,7,4,9,11,9,9,4,4,6,2,7,11,13,10,11,10,10,0,9,9,8,10,10,9,9,7,8,9,6,5,3,2,2,0,1,0,0,0,0
2022-04-07 15:00:00,0,1,0,0,2,5,11,3,10,7,20,16,10,8,8,9,8,10,10,10,10,8,6,3,5,2,1,6,7,5,6,8,7,10,13,14,19,21,20,17,15,13,10,12,9,5,3,1,0,1,0,0,0,0,0
2022-04-07 16:00:00,0,1,3,2,0,20,21,21,21,22,19,17,16,12,12,13,14,16,16,19,21,13,9,7,8,8,7,5,7,10,11,12,10,8,14,16,22,22,21,17,14,19,17,18,19,8,4,2,1,2,0,3,0,0,0
2022-04-07 17:00:00,0,3,5,7,8,6,8,6,8,12,22,23,18,14,17,22,13,21,18,18,16,11,8,7,6,6,8,8,14,22,23,25,27,25,18,18,21,24,22,19,19,22,22,21,8,9,9,7,7,5,3,0,0,0,0
2022-04-07 18:00:00,1,1,2,3,0,8,10,11,11,46,51,51,38,17,24,17,19,20,17,19,14,11,6,4,3,8,13,21,30,36,37,41,42,39,43,40,42,44,39,38,35,26,26,28,26,13,7,4,2,1,3,0,0,0,0
2022-04-07 19:00:00,0,0,1,1,0,3,4,6,10,17,43,36,30,20,15,6,18,15,13,12,9,7,7,6,5,5,1,10,11,27,30,36,33,32,29,23,29,28,26,28,26,17,14,15,10,6,8,7,5,3,2,0,0,0,0
2022-04-07 20:00:00,0,0,0,1,0,0,0,1,1,4,23,23,15,9,11,10,8,6,6,7,6,3,2,0,2,0,3,5,11,16,23,23,16,17,21,21,18,16,11,14,9,9,8,10,7,5,6,6,4,1,0,0,0,0,0
2022-04-07 21:00:00,0,0,1,1,0,2,0,4,7,8,22,19,12,7,7,9,6,11,7,10,14,5,5,0,3,1,4,5,9,26,31,36,35,32,33,28,26,23,21,18,16,10,10,10,7,6,6,6,3,4,2,0,0,0,0
2022-04-07 22:00:00,0,0,0,0,0,1,2,0,4,6,18,13,12,6,3,0,2,4,3,1,2,1,4,5,4,4,5,3,5,9,11,8,13,5,18,17,14,15,13,12,13,12,11,8,6,4,3,2,1,1,0,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,2,0,3,4,4,17,12,7,5,4,4,3,5,6,5,4,3,1,1,0,0,2,0,3,6,13,13,10,6,10,11,10,9,9,5,6,4,1,3,5,4,4,1,2,0,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
