Unnamed: 0,1_홍연2교(기점가상),2_연희파크푸르지오앞,3_홍연시장,4_홍연2교현대교통종점,5_명지대입구.신원지벤스타,6_명지대삼거리,7_명지대,8_DMC센트럴아이파크아파트,9_명지대사거리제일은행앞,10_백련시장,11_홍남교.서대문두바퀴환경센터,12_연희A지구아파트,13_연희동자치회관,14_연희3거리,15_연희교차로,16_연남동,17_홍대입구역(가상),18_홍대입구역,19_서교동,20_합정역(가상),21_합정역,22_선유도공원,23_선유고등학교,24_선유중학교,25_당중초등학교,26_오산당요양병원,27_교보앞,28_영등포구청,29_당중초등학교,30_선유중학교,31_선유고등학교,32_선유도공원,33_합정역(가상),34_합정역,35_서교동,36_홍대입구역(가상),37_홍대입구역,38_연희동대우아파트,39_연희교차로,40_연희동자치회관,41_연희A지구아파트,42_홍남교.자전거대여소앞,43_백련시장,44_명지대사거리국민은행앞,45_명지대,46_명지대삼거리,47_명지대입구.서울무용센터,48_홍연2교현대교통종점
2022-03-15 10:00:00,0,1,3,2,6,10,12,16,19,24,25,27,28,28,28,30,26,13,12,10,10,0,10,7,3,3,6,5,7,8,10,0,8,9,6,8,16,16,14,12,10,8,10,6,6,2,1,0
2022-03-15 11:00:00,0,0,2,3,3,9,18,19,15,19,13,21,17,23,27,26,23,16,9,5,8,1,7,6,3,3,6,5,11,13,16,3,14,14,15,17,29,25,23,22,15,20,18,16,10,5,2,0
2022-03-15 12:00:00,0,0,2,3,3,10,22,28,31,34,37,41,40,48,55,52,48,15,12,10,10,0,6,6,4,3,6,7,9,10,10,9,9,16,16,13,26,24,18,16,14,12,11,9,4,3,2,0
2022-03-15 13:00:00,0,0,1,2,3,9,17,21,23,32,33,21,31,36,41,42,40,20,16,13,15,7,13,9,4,3,6,4,7,8,9,11,10,13,10,4,21,22,21,15,13,12,10,10,6,3,1,0
2022-03-15 14:00:00,0,1,1,3,2,8,16,18,19,20,20,20,17,24,27,25,24,13,11,10,9,11,7,8,5,4,4,6,10,10,18,17,16,15,11,8,27,24,19,16,17,18,15,12,10,5,2,0
2022-03-15 15:00:00,0,1,2,3,3,11,21,23,25,31,34,27,35,41,47,39,34,15,12,7,17,17,16,15,5,5,3,4,12,14,18,19,16,17,19,11,34,33,26,20,23,20,17,12,7,5,3,0
2022-03-15 16:00:00,0,1,1,2,2,17,32,37,39,42,42,43,44,49,49,44,38,23,14,11,16,12,11,8,6,5,6,7,11,14,17,12,11,19,16,15,36,32,29,30,23,27,21,14,9,4,3,0
2022-03-15 17:00:00,0,0,1,3,6,18,31,36,39,41,44,46,46,49,53,49,46,20,15,14,13,10,11,12,7,4,8,9,23,26,36,35,33,28,30,28,51,49,42,37,34,27,19,13,8,4,1,0
2022-03-15 18:00:00,0,0,1,5,5,15,24,26,31,35,40,43,50,56,61,55,51,19,15,13,22,9,18,16,8,8,16,14,28,29,59,50,48,43,42,39,62,63,59,58,56,48,35,26,15,7,4,0
2022-03-15 19:00:00,0,1,2,2,4,7,10,13,16,19,19,18,23,26,35,44,41,27,16,12,10,8,8,7,4,3,6,6,10,11,18,19,18,27,43,42,68,62,55,53,50,33,27,17,8,3,2,0
2022-03-15 20:00:00,0,0,1,2,4,5,7,7,11,10,9,11,11,13,14,27,22,11,14,13,14,0,12,11,8,5,3,4,7,6,11,0,11,15,16,15,46,41,41,37,37,33,25,16,7,4,2,0
2022-03-15 21:00:00,0,0,0,2,3,5,9,10,16,12,14,16,12,18,18,24,22,10,11,0,11,0,9,3,4,4,3,6,8,6,11,10,8,23,26,24,43,42,39,37,23,21,17,14,8,3,1,0
2022-03-15 22:00:00,0,0,0,1,2,4,8,10,11,12,8,0,11,14,18,18,16,10,12,11,14,5,10,6,3,2,5,5,8,7,12,12,11,23,34,32,50,52,46,42,41,33,25,18,8,5,2,0
2022-03-15 23:00:00,0,0,0,0,1,3,8,7,5,8,9,8,9,5,12,13,10,9,11,5,12,7,8,7,3,0,4,5,4,6,9,0,0,14,23,13,45,45,44,42,37,31,26,24,12,4,2,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,1,6,2,5,6,8,5,10,16,8,9,17,13,9,6,6,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,1,3,4,6,10,11,10,12,14,13,14,15,15,12,9,6,4,2,7,0,3,2,4,3,3,2,3,2,4,0,2,3,3,1,2,2,0,3,2,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,0,2,5,4,10,12,14,18,20,21,22,21,25,27,26,20,8,7,5,7,6,5,5,4,2,3,2,3,7,5,2,3,3,3,2,7,9,8,4,2,2,0,1,0,0,0,0
2022-03-16 07:00:00,0,1,5,11,20,26,31,36,38,45,38,46,48,58,63,66,47,25,21,20,25,23,21,7,4,3,3,6,8,10,13,4,10,9,10,5,13,11,8,7,6,7,6,5,3,1,1,0
2022-03-16 08:00:00,0,0,4,8,11,16,26,38,47,57,58,57,57,65,65,65,61,32,28,26,42,41,16,15,7,6,8,9,14,18,19,0,17,19,18,15,50,46,38,37,25,35,31,18,15,6,3,0
2022-03-16 09:00:00,0,0,1,5,6,18,22,24,25,31,36,36,39,45,49,49,45,26,18,16,16,15,9,10,5,4,5,5,12,17,19,0,16,10,11,7,29,27,23,18,17,13,12,14,7,2,1,0
2022-03-16 10:00:00,0,0,0,2,2,6,13,16,19,21,26,29,30,36,44,37,34,14,11,9,8,3,7,6,4,4,4,5,5,6,8,7,6,8,9,2,18,15,13,13,12,11,9,7,3,1,0,0
2022-03-16 11:00:00,0,0,2,4,2,11,15,17,20,24,31,33,33,39,42,43,35,14,12,10,8,0,7,6,4,2,6,8,13,13,14,0,12,12,11,10,20,17,15,14,13,12,10,8,8,4,3,0
2022-03-16 12:00:00,0,0,1,5,6,8,12,16,19,24,23,25,24,28,29,30,27,16,9,8,8,4,8,7,2,3,5,4,15,15,17,9,15,19,21,18,25,20,17,14,13,12,10,9,5,2,2,0
2022-03-16 13:00:00,0,1,3,4,4,10,15,16,20,23,26,25,30,38,37,36,34,19,15,14,13,0,10,8,9,4,4,4,11,15,17,17,15,14,12,9,23,19,20,18,17,15,11,8,5,1,2,0
2022-03-16 14:00:00,0,0,2,2,3,7,17,17,17,20,21,24,25,32,36,31,30,17,12,10,9,11,7,10,9,8,7,6,7,8,12,6,8,12,16,15,36,39,37,34,14,13,11,12,4,1,0,0
2022-03-16 15:00:00,0,1,3,6,5,10,22,28,28,35,22,18,37,39,45,47,42,18,15,8,9,7,9,8,6,6,8,7,10,12,15,14,11,13,15,9,24,24,20,23,28,27,20,13,6,5,0,0
2022-03-16 16:00:00,1,0,2,4,7,15,32,33,33,36,37,38,41,48,48,47,45,22,19,16,11,6,9,10,10,6,11,6,11,9,14,11,10,15,16,11,32,26,28,26,24,24,18,10,5,4,2,0
2022-03-16 17:00:00,0,1,2,4,7,19,34,41,45,50,57,58,61,62,65,59,57,23,23,22,17,7,15,9,8,5,8,8,17,17,33,32,29,26,27,25,52,55,47,46,41,38,31,23,8,2,1,0
2022-03-16 18:00:00,0,0,0,4,8,14,28,29,33,41,41,42,45,51,56,61,54,18,19,13,21,16,17,13,7,10,12,12,25,35,63,51,51,44,46,42,56,47,44,39,33,29,23,15,7,3,2,0
2022-03-16 19:00:00,0,0,1,4,2,7,19,25,26,29,33,38,43,52,58,56,55,21,18,18,18,19,14,11,7,5,6,11,21,19,19,15,18,30,37,36,52,55,46,38,44,37,25,22,11,4,2,0
2022-03-16 20:00:00,0,0,1,2,1,6,11,15,8,17,14,11,17,20,24,21,18,9,7,4,9,10,8,7,1,1,3,4,6,6,12,0,10,23,26,23,44,43,40,40,34,33,29,22,11,5,2,0
2022-03-16 21:00:00,0,0,1,2,1,5,10,5,16,18,19,6,17,11,17,17,14,13,11,0,11,5,7,4,4,1,3,4,8,4,9,9,8,16,19,4,49,43,42,33,38,32,20,16,11,4,2,0
2022-03-16 22:00:00,0,0,0,2,1,3,11,12,13,12,8,12,12,14,15,15,13,14,16,12,17,11,11,8,6,3,4,4,6,7,8,8,7,14,19,17,46,47,38,36,29,24,21,17,9,6,4,0
2022-03-16 23:00:00,0,0,0,1,0,0,4,2,6,8,8,4,5,3,11,10,8,5,8,4,10,11,9,7,2,3,2,3,3,3,7,3,5,17,19,9,34,33,29,27,25,21,19,12,8,3,2,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,1,5,2,5,2,6,0,7,14,13,0,14,8,8,7,6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,1,3,2,5,6,8,9,11,14,14,13,14,15,15,9,6,5,4,4,1,3,0,2,3,3,3,3,1,2,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,0,1,4,5,7,11,13,15,18,19,18,18,20,24,20,17,6,5,3,7,6,4,5,2,2,3,3,3,5,5,4,4,3,5,4,7,5,5,3,0,4,3,2,1,0,0,0
2022-03-17 07:00:00,0,1,6,10,13,24,30,37,38,48,53,57,48,58,62,61,51,20,19,17,20,11,16,12,8,6,5,10,14,16,20,4,17,11,8,3,13,14,13,14,12,4,9,7,3,1,0,0
2022-03-17 08:00:00,0,0,3,7,10,23,29,34,40,56,60,61,59,63,67,62,58,28,22,21,34,26,19,18,7,6,9,8,13,20,20,14,18,14,13,10,49,45,37,26,24,21,21,19,9,2,2,0
2022-03-17 09:00:00,1,0,4,5,7,12,22,26,29,35,38,38,40,45,42,46,42,35,24,15,18,0,13,11,9,2,5,5,9,11,13,0,11,12,13,12,32,24,18,17,16,13,12,12,6,1,2,0
2022-03-17 10:00:00,0,0,2,3,2,7,13,14,17,21,22,23,25,25,30,29,25,10,7,5,5,0,5,4,4,3,3,4,7,8,10,0,9,8,10,8,20,14,13,12,7,10,10,9,3,3,2,0
2022-03-17 11:00:00,0,0,1,3,4,11,13,13,14,18,19,23,21,30,31,30,23,11,10,9,9,0,9,6,5,3,3,3,8,9,12,11,10,11,11,7,20,20,18,16,14,12,10,14,8,1,0,0
2022-03-17 12:00:00,0,0,1,2,4,7,13,17,21,30,35,15,39,48,47,45,42,18,12,7,10,10,9,8,7,5,5,7,9,10,12,8,11,15,14,13,30,27,27,28,27,19,14,9,4,2,1,0
2022-03-17 13:00:00,1,1,3,4,2,7,12,16,17,21,17,24,20,21,31,26,26,15,16,15,13,5,12,10,4,4,3,4,10,11,11,4,9,15,14,11,28,20,17,18,16,15,13,11,6,2,0,0
2022-03-17 14:00:00,1,0,1,2,3,11,16,19,20,19,21,21,25,26,27,25,23,12,10,6,10,8,9,9,6,3,4,6,9,10,13,0,9,18,23,22,21,20,19,22,23,17,14,9,5,3,1,0
2022-03-17 15:00:00,0,0,1,5,7,14,18,19,21,24,24,24,29,33,37,36,33,14,12,11,8,9,8,4,7,6,4,8,13,12,13,12,8,18,15,13,23,22,20,20,18,17,14,13,6,1,0,0
2022-03-17 16:00:00,0,1,1,2,2,13,27,31,21,35,35,38,37,42,43,41,40,18,15,13,10,11,6,7,7,5,4,6,13,14,18,9,16,20,19,18,38,30,29,27,24,21,16,9,5,3,2,0
2022-03-17 17:00:00,0,1,2,3,6,18,36,43,45,48,50,50,52,55,54,52,47,21,15,13,16,7,13,10,5,3,6,8,19,20,30,27,28,35,37,36,35,35,34,34,31,27,18,13,5,2,1,0
2022-03-17 18:00:00,0,1,3,9,10,15,20,22,32,40,42,45,44,53,60,51,44,22,22,20,26,18,15,12,6,5,17,17,30,33,61,60,50,46,52,51,57,50,50,49,47,44,39,26,11,6,3,0
2022-03-17 19:00:00,0,1,0,2,3,7,18,29,34,38,40,41,46,52,49,45,35,24,17,15,20,21,17,12,6,4,6,10,15,18,23,10,22,27,32,31,47,43,50,44,41,37,29,18,7,3,1,0
2022-03-17 20:00:00,0,0,1,3,2,5,13,10,15,16,11,0,16,17,22,21,15,9,6,5,11,0,9,8,3,2,6,6,7,9,11,12,19,25,26,0,32,29,30,29,21,26,24,17,7,4,3,0
2022-03-17 21:00:00,0,0,2,3,0,4,10,9,10,11,10,13,9,14,15,17,14,12,14,4,18,0,10,10,5,3,4,7,8,9,11,6,2,17,24,16,35,31,31,29,21,25,19,14,7,4,1,0
2022-03-17 22:00:00,0,0,1,1,2,5,13,12,19,20,20,21,22,22,28,26,22,10,13,11,14,0,12,10,4,3,4,5,5,5,8,3,8,22,28,11,44,45,41,33,30,26,17,15,7,5,1,0
2022-03-17 23:00:00,0,0,1,2,1,1,8,9,10,12,11,0,12,5,13,13,9,5,8,4,10,0,7,6,4,4,5,6,7,9,10,8,0,27,32,24,58,59,59,55,54,52,50,45,15,6,2,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,1,6,3,5,5,7,3,8,15,14,0,15,10,6,4,5,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,0,1,2,2,5,7,8,13,15,16,15,15,17,18,14,12,4,3,2,4,2,4,3,2,2,3,3,4,3,2,2,0,3,2,0,3,2,0,2,0,1,0,0,0,0,0,0
2022-03-18 06:00:00,0,0,1,6,4,8,10,16,21,30,33,35,34,32,34,31,25,8,4,3,3,3,4,2,1,2,3,2,4,6,5,4,3,2,4,3,10,4,3,3,0,3,1,1,2,0,0,0
2022-03-18 07:00:00,0,1,3,8,11,19,24,30,33,42,46,47,49,55,60,59,52,13,9,10,17,11,11,10,5,3,3,8,15,12,18,0,16,8,5,4,14,15,9,8,6,6,5,6,5,3,0,0
2022-03-18 08:00:00,1,0,2,6,11,20,28,35,42,55,62,61,61,70,70,67,62,24,26,25,50,46,21,18,8,5,7,13,16,17,17,16,14,17,15,13,33,30,22,20,16,19,11,18,6,3,2,0
2022-03-18 09:00:00,0,0,2,5,9,14,19,22,25,33,38,42,40,46,52,48,42,25,15,9,10,0,7,7,5,6,7,9,7,9,12,0,10,14,10,5,30,29,19,14,16,13,12,9,6,0,0,0
2022-03-18 10:00:00,0,0,2,5,3,8,14,16,14,18,20,22,24,24,28,28,26,18,14,12,12,0,10,9,5,3,1,1,6,8,9,3,8,11,11,5,12,10,9,7,9,8,6,5,3,2,0,0
2022-03-18 11:00:00,0,1,2,4,7,6,10,9,13,21,25,16,26,30,38,30,27,16,13,12,9,7,7,6,5,4,5,4,7,12,13,3,12,13,12,11,16,14,14,13,12,10,10,7,3,1,0,0
2022-03-18 12:00:00,0,0,2,4,5,7,15,17,22,26,28,29,31,33,34,35,30,12,8,7,10,0,5,4,5,3,4,5,11,13,19,7,18,20,16,12,21,17,17,17,18,13,13,14,7,1,0,0
2022-03-18 13:00:00,0,2,1,2,3,8,14,17,17,20,21,23,25,27,31,33,27,16,12,7,11,0,10,9,5,2,6,4,7,8,13,0,11,11,13,10,17,15,14,15,14,13,12,12,8,4,0,0
2022-03-18 14:00:00,0,1,3,5,4,8,20,22,22,16,17,21,22,27,32,32,28,18,12,9,14,8,13,10,8,7,6,7,8,10,17,15,14,15,16,14,25,21,17,21,18,15,9,9,5,3,2,0
2022-03-18 15:00:00,2,1,2,4,5,12,28,30,31,34,36,35,34,37,38,37,33,15,13,12,10,0,6,11,5,3,4,6,11,11,14,4,13,15,19,18,34,19,17,16,13,11,12,9,3,0,2,0
2022-03-18 16:00:00,3,0,0,4,5,11,18,19,21,26,25,25,28,34,37,35,31,19,16,12,10,8,8,8,7,6,5,6,10,13,18,18,14,17,20,18,36,32,32,29,26,25,17,10,7,3,1,0
2022-03-18 17:00:00,0,0,2,3,6,15,29,33,35,36,38,40,43,50,56,53,52,37,29,14,22,21,16,12,6,5,4,8,17,21,23,18,20,25,37,35,47,38,35,35,33,27,25,16,5,3,2,0
2022-03-18 18:00:00,1,0,3,3,7,12,26,37,43,46,45,45,49,56,64,61,56,26,21,18,20,16,21,19,13,6,11,12,29,34,67,61,56,40,41,36,61,57,50,47,43,34,22,13,9,7,5,0
2022-03-18 19:00:00,0,0,2,3,3,5,11,12,10,13,14,22,22,28,44,42,41,20,21,19,12,13,10,10,7,6,7,7,14,18,23,7,22,27,33,28,50,51,48,44,41,33,27,17,7,3,1,0
2022-03-18 20:00:00,0,0,1,2,2,3,11,12,14,13,12,14,16,16,21,25,19,12,10,7,7,5,7,6,6,4,6,5,10,10,14,4,13,19,20,17,36,36,31,36,35,27,20,16,7,5,4,0
2022-03-18 21:00:00,0,0,2,1,0,3,5,7,9,7,11,8,8,9,19,17,13,11,9,10,11,5,6,8,5,3,5,4,8,8,7,11,7,22,24,15,44,35,37,34,33,29,23,14,8,5,0,0
2022-03-18 22:00:00,0,0,0,1,2,5,7,9,7,10,11,10,13,14,20,19,16,18,18,17,19,0,14,10,7,3,4,4,6,6,7,5,6,26,31,29,41,41,41,38,28,29,24,20,7,3,0,0
2022-03-18 23:00:00,0,0,0,0,1,1,8,9,3,11,14,15,0,18,20,22,20,20,21,19,28,25,20,16,11,8,2,4,5,3,8,9,4,25,40,33,61,52,48,46,40,36,28,24,10,4,3,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,1,1,2,1,0,0,2,4,5,3,4,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,2,4,5,8,10,12,15,16,14,15,12,14,13,13,9,2,3,0,2,0,1,2,1,1,2,2,1,3,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,0,1,2,6,10,7,11,11,9,11,10,12,14,13,12,4,3,2,2,0,2,3,2,0,2,1,2,2,3,0,0,3,1,1,7,7,5,2,2,4,1,3,2,0,0,0
2022-03-19 07:00:00,0,0,1,2,2,6,8,9,10,14,18,14,17,22,27,23,19,7,4,1,4,3,1,2,1,1,3,3,4,5,3,0,0,7,0,0,9,8,7,3,4,3,2,3,2,0,0,0
2022-03-19 08:00:00,0,2,1,6,7,10,13,14,15,18,17,19,19,25,29,26,25,12,7,5,5,0,3,4,3,2,5,4,3,4,6,4,3,10,13,6,21,20,16,12,10,10,8,5,2,1,0,0
2022-03-19 09:00:00,1,0,4,6,7,13,20,24,25,26,31,32,30,36,36,35,29,10,6,4,3,0,4,5,5,3,2,4,5,6,5,0,4,7,8,6,18,19,15,10,15,13,10,8,2,1,0,0
2022-03-19 10:00:00,0,1,3,5,6,13,18,23,26,30,30,32,31,36,41,43,36,17,10,7,7,5,6,7,3,4,4,7,10,10,8,6,5,15,13,5,16,11,9,8,7,8,6,4,3,1,1,0
2022-03-19 11:00:00,0,0,2,3,5,10,17,21,25,30,37,18,32,46,54,50,44,18,13,6,11,6,9,7,6,5,5,3,12,13,14,12,10,11,12,10,19,20,18,21,19,15,11,9,4,3,2,0
2022-03-19 12:00:00,0,0,2,5,5,10,15,24,28,35,37,37,39,41,53,46,43,15,14,8,5,0,6,6,3,1,6,7,8,13,15,15,12,21,22,20,32,28,19,18,19,14,9,8,8,4,1,0
2022-03-19 13:00:00,0,0,3,3,5,9,21,23,28,32,36,36,38,43,55,51,44,24,14,12,10,0,6,5,3,2,3,6,11,12,11,0,7,19,22,21,33,28,27,22,19,16,10,14,4,2,0,0
2022-03-19 14:00:00,0,0,3,5,8,14,23,28,31,32,39,48,51,52,57,56,48,19,17,14,9,0,9,9,6,3,5,4,6,11,12,12,10,18,21,19,29,24,21,18,14,13,12,9,5,2,1,0
2022-03-19 15:00:00,0,1,3,1,3,13,25,29,37,40,40,36,47,53,52,47,46,21,19,15,11,12,10,12,7,4,6,9,15,17,21,20,19,21,27,12,38,37,31,22,15,18,14,9,4,1,0,0
2022-03-19 16:00:00,0,0,2,8,11,16,28,29,30,35,38,40,44,51,54,60,59,34,26,21,17,15,12,11,8,6,12,13,23,28,26,24,22,27,32,21,38,35,25,27,26,21,19,14,5,3,1,0
2022-03-19 17:00:00,0,0,1,3,3,12,15,18,28,32,36,31,39,43,48,45,41,33,24,23,17,16,12,12,8,8,13,9,15,18,19,19,16,20,22,21,42,35,31,28,26,21,15,18,10,5,2,0
2022-03-19 18:00:00,0,0,1,4,3,7,13,14,16,20,23,26,27,37,51,53,51,26,21,12,13,13,11,7,8,6,6,5,10,10,14,12,11,27,32,29,45,48,44,33,29,27,19,9,7,3,0,0
2022-03-19 19:00:00,0,0,1,2,2,8,12,4,16,15,15,16,17,22,27,30,27,14,12,8,14,0,8,7,7,8,9,6,6,7,7,2,3,13,18,17,39,38,29,28,24,22,18,13,7,4,2,0
2022-03-19 20:00:00,1,0,1,2,1,3,6,10,11,13,13,14,15,18,22,21,20,13,13,12,10,4,10,6,3,2,4,4,8,7,6,5,5,13,13,11,29,28,27,28,18,26,18,15,12,3,0,0
2022-03-19 21:00:00,0,0,0,1,0,2,6,5,6,4,9,10,11,12,20,18,16,11,9,8,11,0,7,5,3,2,2,3,7,7,7,0,6,18,20,19,40,35,36,32,31,25,20,17,6,2,0,0
2022-03-19 22:00:00,0,0,0,1,0,1,6,2,4,7,6,6,0,9,11,12,11,11,15,14,12,5,7,5,5,2,2,3,6,4,5,0,4,17,24,25,39,38,34,32,22,30,21,17,5,3,1,0
2022-03-19 23:00:00,0,0,0,0,0,1,2,3,3,5,0,6,2,7,9,15,11,9,9,2,15,14,10,7,5,3,1,2,4,5,5,3,4,28,40,21,56,55,47,39,33,30,25,17,9,6,3,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,2,3,2,0,1,4,6,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,1,2,0,3,4,4,5,7,8,7,0,10,8,9,8,4,1,2,3,0,2,1,0,3,2,1,2,0,3,0,0,2,0,0,4,1,3,0,2,0,1,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,1,1,2,4,3,4,5,5,6,5,7,5,6,5,1,3,2,1,0,2,1,1,1,0,0,3,0,1,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,0
2022-03-20 07:00:00,0,0,1,3,1,8,9,11,7,12,14,15,0,20,24,20,18,6,5,4,3,0,2,2,1,0,1,2,2,2,5,0,4,4,2,3,10,11,9,3,2,8,6,4,0,1,0,0
2022-03-20 08:00:00,0,0,1,3,3,10,15,16,18,22,24,26,26,28,33,23,21,5,4,3,4,2,4,3,2,1,2,2,3,5,7,3,4,4,5,4,8,5,9,5,5,4,4,3,4,3,1,0
2022-03-20 09:00:00,2,0,2,7,4,10,16,23,25,30,34,37,36,43,46,42,33,15,7,6,6,5,3,2,0,2,3,7,10,12,12,3,10,8,9,8,17,14,13,11,10,9,8,6,3,0,0,0
2022-03-20 10:00:00,0,0,2,3,6,8,15,16,18,24,30,33,36,38,39,38,35,16,12,9,9,8,9,8,3,3,3,4,9,11,14,0,12,9,7,8,16,14,11,11,10,9,9,7,3,2,2,0
2022-03-20 11:00:00,0,0,2,4,5,10,24,26,30,33,40,41,42,47,49,48,41,21,14,13,10,8,7,6,3,3,7,4,14,15,18,18,16,16,15,14,17,15,13,11,3,10,9,4,3,2,0,0
2022-03-20 12:00:00,0,0,7,12,13,16,18,20,26,32,46,46,47,52,58,53,47,19,17,14,12,8,9,5,3,6,7,11,13,16,20,21,14,17,17,16,25,21,19,15,14,11,9,7,5,2,2,0
