Unnamed: 0,1_송파레미니스후문,2_신흥운수입구,3_오금동사거리,4_송파도서관,5_오금공원앞,6_오금역2번출구,7_오금공원사거리,8_오금동대림아파트,9_방이동대림코오롱아파트,10_신구블레스밸리,11_방이초등학교,12_방이시장입구,13_서울방이동고분군,14_방이우체국,15_송파나루역,16_송파구청.방이맛골,17_잠실역8번출구,18_잠실역.롯데월드,19_잠실5단지,20_잠실새내역.잠실2동주민센터,21_잠실엘스아파트앞,22_종합운동장사거리,23_잠실종합운동장,24_강남경찰서면허시험장,25_삼성역7번출구,26_봉은사역3번출구.삼성1파출소,27_청담역.경기고교,28_진흥아파트,29_강남구청.강남세무서,30_청담동래미안아파트,31_강남구청역,32_세관앞,33_논현동사거리.학동역,34_영동시장,35_논현사거리.논현역5번출구,36_반포역,37_고속터미널,38_센트럴시티,39_고속터미널,40_반포역,41_논현사거리.논현역4번출구,42_영동시장,43_논현동사거리.학동역,44_세관앞,45_강남구청역,46_삼성동서광아파트,47_강남구청.강남세무서,48_진흥아파트청담역,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_잠실역1번.11번출구,59_송파구청.방이맛골,60_방이동사거리,61_송파나루역,62_서울방이동고분군,63_방이시장입구,64_방이초등학교,65_올림픽공원남2문,66_신구블레스밸리앞,67_방이동대림코오롱아파트,68_오금동대림아파트,69_오금공원사거리,70_오금역3번출구,71_가락현대5차아파트,72_우창아파트,73_송파참병원,74_인애가요양병원,75_송파레미니스후문
2022-03-29 07:00:00,11,15,21,27,21,7,8,11,16,18,29,36,41,43,46,37,18,17,19,16,17,16,11,12,11,15,12,11,9,7,7,5,6,3,2,1,0,0,8,6,5,8,13,9,7,14,7,19,19,19,18,7,5,6,8,6,6,6,6,7,8,9,8,9,8,12,10,8,8,5,4,2,0,0,0
2022-03-29 08:00:00,12,14,20,23,18,9,13,21,24,28,32,41,44,50,54,48,25,28,28,31,32,22,29,25,23,24,23,20,17,14,19,7,5,3,3,2,0,0,12,10,11,18,19,15,12,21,8,23,40,30,22,10,10,12,13,15,19,26,20,19,16,14,13,12,11,13,9,10,11,6,4,5,1,0,0
2022-03-29 09:00:00,2,2,12,12,11,5,8,13,16,19,19,25,26,26,27,37,16,12,15,12,12,14,13,15,20,21,14,13,13,11,11,8,6,2,2,1,1,1,5,6,9,9,10,8,7,9,9,13,19,11,9,5,6,5,6,4,6,12,11,11,8,8,5,6,5,4,3,4,5,2,1,1,1,0,0
2022-03-29 10:00:00,2,2,3,5,6,3,5,9,9,11,12,16,17,17,17,18,11,13,14,12,12,11,10,6,8,8,8,6,8,6,6,6,5,4,4,1,2,1,6,7,6,9,13,10,7,8,8,11,14,7,8,3,9,7,8,4,7,11,9,7,5,6,7,6,7,6,4,4,3,3,0,3,1,0,0
2022-03-29 11:00:00,3,4,3,5,4,4,5,6,8,9,12,14,15,10,14,12,12,11,4,8,6,2,5,5,10,4,11,10,10,8,10,9,7,4,2,1,0,3,7,3,5,7,12,12,10,10,9,11,12,8,9,8,9,8,7,6,6,7,8,7,2,0,7,6,6,5,4,4,3,4,1,1,1,0,0
2022-03-29 12:00:00,3,4,5,5,4,2,5,8,11,12,11,14,14,14,16,17,8,7,7,7,6,0,5,7,4,7,6,6,8,7,7,8,5,5,5,2,3,0,4,5,6,6,8,9,8,7,9,8,9,9,8,7,5,7,9,8,7,9,9,8,7,8,6,5,4,7,5,4,4,3,3,1,1,0,0
2022-03-29 13:00:00,2,2,4,5,5,5,6,8,11,12,14,17,14,17,16,15,13,15,13,9,12,14,12,11,10,14,12,11,11,12,13,11,9,4,6,5,2,0,2,4,5,8,10,13,12,9,12,14,14,9,8,8,7,5,13,13,13,17,14,13,8,11,9,9,0,8,6,6,5,4,1,3,1,0,0
2022-03-29 14:00:00,2,3,2,8,7,6,4,5,7,10,11,14,15,14,13,12,8,6,6,6,4,7,7,8,8,10,10,7,12,7,10,8,8,4,4,3,2,2,6,5,5,9,11,11,9,7,12,14,14,11,10,11,9,13,12,10,10,13,15,13,12,11,9,5,7,6,6,4,4,8,3,8,2,0,0
2022-03-29 15:00:00,2,2,3,7,7,7,6,9,8,10,12,14,16,17,17,19,13,14,13,11,9,4,7,8,8,10,8,7,12,11,13,15,12,9,5,3,1,1,6,1,5,4,9,10,12,10,12,13,15,17,12,11,14,15,13,13,15,23,20,15,15,12,10,9,8,9,4,3,2,5,4,3,2,1,0
2022-03-29 16:00:00,1,2,2,8,7,7,8,11,14,16,19,20,19,20,21,15,13,12,13,12,9,11,12,11,13,14,11,10,11,12,11,10,6,4,5,4,1,2,7,8,7,10,11,10,11,13,14,15,16,15,16,13,14,17,21,25,24,31,28,29,26,24,23,18,17,16,12,11,4,7,6,3,2,1,0
2022-03-29 17:00:00,3,1,6,11,12,11,11,12,12,13,17,19,19,20,20,20,11,12,11,5,6,6,6,12,23,30,13,8,13,9,9,11,7,5,2,0,1,3,6,3,8,5,11,14,14,14,15,14,15,15,17,20,19,21,29,27,27,30,25,22,21,17,13,12,13,11,11,6,5,7,2,5,3,1,0
2022-03-29 18:00:00,1,2,4,9,8,16,17,17,15,18,17,19,21,20,23,31,13,14,14,11,10,9,4,12,16,19,10,9,11,12,12,14,11,9,5,2,1,0,4,0,6,7,19,25,24,27,29,20,30,29,34,34,35,32,31,29,39,53,44,41,40,35,27,27,26,23,19,10,7,10,6,6,4,1,0
2022-03-29 19:00:00,2,1,4,3,5,9,7,13,16,14,10,13,14,14,15,14,16,16,15,14,7,6,0,8,10,17,12,13,14,8,11,10,8,6,2,2,0,2,4,5,4,4,6,8,7,13,12,14,16,13,13,12,13,16,19,18,22,35,37,35,37,33,24,20,19,14,11,8,7,11,9,8,5,3,0
2022-03-29 20:00:00,1,0,0,4,10,3,12,12,12,11,2,11,0,13,10,12,13,12,10,8,4,2,3,9,11,10,5,5,6,0,5,3,6,5,3,3,2,1,2,3,5,7,8,9,8,8,11,13,8,11,10,11,10,12,15,12,18,29,28,25,26,23,17,16,18,16,12,7,6,6,5,4,3,0,0
2022-03-29 21:00:00,0,1,0,6,0,7,1,6,8,9,9,12,11,11,11,11,9,5,4,7,6,6,0,6,9,8,7,6,9,10,11,14,11,5,2,1,0,0,3,0,4,6,3,10,8,8,9,9,9,10,11,12,12,13,13,12,19,25,25,21,20,21,17,14,12,9,8,8,4,9,0,6,4,2,0
2022-03-29 22:00:00,1,0,0,2,2,1,0,3,6,7,5,4,6,4,6,7,9,10,5,11,9,7,1,7,10,11,9,8,6,5,6,7,7,5,3,0,1,0,3,4,4,8,11,12,9,11,11,9,10,11,8,9,8,12,11,10,10,19,19,18,22,21,14,15,13,12,13,7,6,9,6,7,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,1,2,4,2,0,0,3,0,0,5,8,1,5,4,0,3,1,4,0,4,3,0,3,3,4,4,3,4,4,1,0,0,1,2,3,4,6,7,7,6,5,4,3,9,6,5,6,3,6,11,10,11,17,17,19,13,18,14,13,12,11,12,8,5,3,0,4,2,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,1,2,2,1,0,4,0,0,6,14,15,16,21,4,22,17,19,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,3,5,4,1,0,2,3,2,4,5,6,9,8,7,7,15,18,0,0,17,14,18,16,14,13,12,6,11,0,10,8,5,3,2,0,1,1,5,0,8,5,6,5,2,1,1,0,0,2,1,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,8,9,13,14,12,3,6,7,6,11,14,17,17,18,19,17,9,9,8,6,5,6,5,2,4,7,5,4,4,6,5,4,0,3,2,2,1,0,3,4,5,4,3,4,3,6,3,6,8,7,6,4,4,3,2,1,0,4,3,2,1,2,2,3,4,2,0,4,3,2,0,3,1,0,0
2022-03-30 07:00:00,12,15,19,24,21,6,9,14,16,22,36,46,50,52,53,53,22,10,18,16,16,13,13,10,9,11,12,11,8,7,8,4,3,2,3,2,1,0,6,9,11,10,12,12,8,6,10,17,26,14,11,6,6,7,7,8,7,9,8,6,7,5,5,8,9,13,14,12,11,8,3,3,2,0,0
2022-03-30 08:00:00,11,17,31,27,24,9,12,15,21,29,36,54,55,56,53,52,24,20,19,23,23,24,22,20,18,35,31,26,20,16,25,11,8,6,4,3,2,1,11,12,15,17,17,18,17,26,15,20,30,23,19,8,8,7,7,10,12,22,16,14,14,12,10,9,9,12,9,8,7,4,2,4,3,2,0
2022-03-30 09:00:00,4,6,8,8,7,6,8,14,17,21,26,31,29,29,26,24,15,14,17,16,16,20,18,17,20,25,21,19,19,18,17,9,4,2,1,1,0,1,5,7,12,11,13,11,9,10,9,16,21,14,8,6,7,6,8,0,11,14,13,12,9,9,7,8,6,4,4,3,3,4,2,1,0,0,0
2022-03-30 10:00:00,1,0,6,8,8,7,8,16,15,17,17,21,19,19,20,22,13,14,9,10,9,9,12,11,11,12,13,12,7,4,6,5,4,2,3,1,0,1,2,3,3,5,6,8,4,7,11,10,9,6,6,6,7,7,10,9,8,6,8,5,4,4,6,1,6,4,2,2,2,4,3,1,0,0,0
2022-03-30 11:00:00,2,4,4,4,3,5,4,3,4,5,9,12,12,18,18,18,9,10,7,8,9,5,9,6,8,8,5,7,12,8,11,6,4,5,5,4,1,2,4,3,3,4,7,6,7,7,8,9,11,8,9,8,7,5,8,9,11,11,10,9,10,9,5,4,6,6,4,4,2,2,3,0,1,0,0
2022-03-30 12:00:00,1,4,2,3,3,4,4,6,7,8,13,18,11,13,15,14,10,5,7,7,6,6,8,9,8,5,9,7,6,7,6,7,4,5,4,3,1,2,3,4,6,7,9,10,8,10,10,13,14,8,8,10,9,6,10,8,11,10,12,10,10,9,9,8,4,8,6,5,0,4,1,2,0,0,0
2022-03-30 13:00:00,1,2,3,3,5,6,7,6,7,8,10,13,15,16,18,17,9,9,10,9,10,7,11,9,12,11,9,8,10,8,6,5,4,3,4,2,2,1,3,2,3,5,9,10,10,8,11,13,14,12,9,10,6,8,7,9,13,18,16,16,17,15,12,13,12,11,6,5,4,5,4,3,1,0,0
2022-03-30 14:00:00,2,3,5,5,7,9,8,7,8,10,12,14,16,14,16,16,7,6,7,7,6,4,5,6,7,8,8,7,9,10,9,9,12,11,7,3,0,1,3,3,2,4,6,9,8,11,8,5,0,11,9,5,8,9,9,9,9,13,16,14,12,15,11,9,10,10,7,4,4,4,3,2,2,1,0
2022-03-30 15:00:00,3,1,4,4,5,5,4,7,11,6,13,8,12,11,17,15,11,13,13,9,8,7,8,9,9,10,9,9,10,9,10,9,8,4,2,1,0,0,4,4,5,8,11,14,10,9,10,6,7,9,9,10,19,16,14,6,16,20,18,18,18,4,16,14,15,13,5,4,4,7,6,5,3,1,0
2022-03-30 16:00:00,1,2,4,9,8,11,9,11,14,13,13,16,16,13,18,17,13,13,9,9,10,7,8,10,8,12,10,9,8,7,11,7,6,4,3,2,1,1,5,2,6,4,8,9,10,11,12,13,11,11,11,12,11,12,20,22,27,30,26,23,23,19,15,13,13,10,11,9,9,9,4,2,1,1,0
2022-03-30 17:00:00,2,2,6,10,13,6,8,12,13,12,14,16,15,16,13,15,15,15,13,9,8,8,8,17,20,27,18,19,13,12,11,5,9,5,4,3,3,5,5,5,3,7,9,12,12,13,14,15,19,17,19,20,21,20,24,22,24,28,25,23,22,18,15,14,15,14,12,9,7,9,8,8,5,1,0
2022-03-30 18:00:00,3,4,7,10,12,15,16,15,19,22,22,23,20,26,24,18,14,16,13,9,8,9,10,13,26,47,23,18,16,14,10,12,9,7,4,2,0,0,3,1,4,10,13,21,17,20,38,35,32,25,25,27,26,24,26,25,27,43,37,38,40,38,24,20,18,16,15,11,7,10,9,8,4,1,0
2022-03-30 19:00:00,1,2,4,5,4,6,9,11,17,15,18,21,20,19,17,13,8,7,10,5,8,3,0,15,17,25,13,11,12,9,10,7,8,6,5,1,0,1,5,5,6,9,13,13,10,10,13,16,18,15,15,16,15,16,16,17,20,40,39,37,40,35,27,22,21,19,13,12,10,12,8,10,6,2,0
2022-03-30 20:00:00,3,3,2,5,3,6,2,6,5,6,1,2,7,10,12,11,10,12,9,5,9,6,1,8,8,10,8,8,11,11,9,10,7,4,3,2,1,0,5,4,4,6,8,13,7,14,14,12,13,12,12,11,13,14,17,20,24,28,29,28,24,24,21,16,14,13,11,8,7,6,6,1,2,1,0
2022-03-30 21:00:00,1,0,3,6,7,4,5,7,7,6,6,5,6,0,7,13,7,10,8,6,3,5,4,4,9,10,7,6,8,6,8,7,6,5,2,0,1,0,2,3,4,6,8,7,8,5,9,9,9,9,12,12,13,10,13,14,23,30,26,25,22,19,14,12,12,10,10,7,6,6,5,4,2,1,0
2022-03-30 22:00:00,0,1,1,2,4,3,4,9,11,11,10,9,10,0,11,13,9,8,7,5,8,5,9,0,6,8,6,5,6,6,5,6,6,6,4,3,1,2,3,2,4,5,6,7,7,4,8,9,9,12,13,14,11,12,11,10,11,19,20,18,22,21,18,17,9,13,10,8,7,5,6,5,3,1,0
2022-03-30 23:00:00,1,0,0,2,1,0,0,2,4,4,0,6,7,8,8,8,6,0,0,3,0,2,1,6,9,6,7,4,7,6,6,7,7,0,4,1,0,0,5,7,8,9,6,6,4,5,0,7,5,8,7,9,10,12,15,13,13,15,15,15,14,13,10,8,7,6,6,5,3,4,2,2,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,1,3,2,1,0,6,8,7,9,14,14,16,20,6,21,17,19,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,2,3,2,1,0,0,1,2,3,6,7,0,8,3,4,6,15,14,18,16,15,16,13,13,11,10,9,15,0,13,11,9,4,2,4,0,0,6,7,8,6,7,6,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,6,7,11,12,7,4,4,5,6,7,11,13,9,15,15,14,8,10,10,8,2,7,6,3,5,6,4,3,4,3,3,2,0,1,1,1,0,0,1,0,2,3,3,5,4,0,4,1,3,3,2,0,3,0,2,3,1,3,1,1,2,0,0,2,1,1,1,0,1,0,0,1,0,0,0
2022-03-31 07:00:00,11,16,21,27,25,9,11,11,16,23,34,40,38,40,40,37,19,18,20,18,17,18,14,12,12,9,8,8,7,7,5,5,2,3,2,3,0,0,10,8,9,12,11,9,7,8,10,15,27,20,12,7,7,7,10,10,5,8,7,6,7,8,8,6,8,9,7,8,9,7,6,5,0,0,0
2022-03-31 08:00:00,9,13,19,18,17,8,13,18,22,27,34,48,46,51,53,47,24,25,27,24,29,28,27,21,20,35,34,30,21,17,20,8,6,4,7,5,2,1,14,15,18,21,25,20,16,36,14,36,45,33,22,16,17,13,14,15,18,36,28,30,32,29,20,20,17,12,10,9,12,4,3,2,0,1,0
2022-03-31 09:00:00,9,11,11,10,11,6,9,11,12,16,25,34,40,41,39,37,11,12,15,12,11,12,11,11,14,17,15,16,16,14,16,8,6,6,4,2,0,1,5,2,7,8,11,9,8,9,9,21,35,26,16,9,9,10,9,10,11,11,12,13,12,10,6,7,6,6,4,4,4,3,3,2,1,0,0
2022-03-31 10:00:00,2,4,8,10,9,4,7,13,14,16,15,16,17,18,19,18,11,12,11,10,10,6,11,9,7,6,7,6,7,7,8,7,4,4,2,3,1,1,3,2,3,4,6,6,6,7,7,12,10,9,4,3,5,3,8,5,4,11,10,8,10,9,6,5,5,5,4,4,3,2,0,3,1,0,0
2022-03-31 11:00:00,1,1,2,5,4,3,4,7,8,9,11,16,17,18,19,17,8,9,7,7,7,5,6,5,8,9,8,6,7,6,6,4,4,2,4,2,1,2,4,5,5,6,7,7,6,6,6,9,10,12,8,8,5,9,8,8,9,12,11,10,11,8,6,5,4,5,3,2,1,2,1,1,0,0,0
2022-03-31 12:00:00,3,3,2,4,4,3,5,6,7,10,16,17,10,18,19,15,10,12,11,10,9,6,6,8,9,6,4,8,8,0,6,7,6,4,4,3,1,0,6,9,12,12,9,8,5,4,4,5,5,4,5,6,4,8,11,10,13,14,13,12,9,11,6,5,7,8,7,6,4,3,3,2,1,0,0
2022-03-31 13:00:00,2,5,3,6,4,5,0,9,10,11,13,16,14,18,17,15,12,14,14,14,10,9,6,10,10,8,10,8,9,8,10,11,8,7,4,3,2,1,4,5,6,11,12,9,7,8,9,10,9,7,6,7,7,9,9,8,10,13,18,16,15,12,14,14,12,11,7,6,6,5,3,3,1,0,0
2022-03-31 14:00:00,3,1,4,7,5,4,4,10,15,15,14,17,18,19,17,12,7,8,10,8,6,3,7,7,5,9,8,7,9,9,8,7,8,7,4,3,2,0,6,8,6,8,9,10,11,12,10,12,13,13,7,12,11,9,11,9,12,18,20,9,20,18,17,15,15,13,12,6,1,5,4,3,1,0,0
2022-03-31 15:00:00,6,8,7,11,12,14,13,16,17,18,15,16,18,18,16,15,16,14,14,10,8,8,2,9,8,16,17,15,14,16,16,16,11,10,4,4,2,1,6,7,9,11,11,11,12,6,12,12,12,10,10,10,14,10,12,9,11,17,19,17,16,16,11,12,11,10,7,7,8,7,5,4,3,2,0
2022-03-31 16:00:00,2,2,6,9,10,9,9,13,15,13,15,16,17,17,16,14,13,10,12,12,9,10,11,13,16,16,17,17,18,16,15,13,11,9,6,5,2,3,4,5,3,4,9,13,12,12,19,20,20,18,14,14,15,18,22,22,18,31,29,26,26,27,23,21,18,14,8,6,8,5,3,1,0,0,0
2022-03-31 17:00:00,2,3,3,8,9,12,12,22,21,24,26,33,20,32,33,33,17,18,17,12,12,10,10,11,9,14,13,10,10,4,7,7,4,2,3,2,1,1,7,6,3,5,10,17,18,20,19,20,21,23,26,26,23,19,22,21,20,28,30,28,27,23,22,18,16,16,12,9,9,7,6,6,4,0,0
2022-03-31 18:00:00,3,1,4,5,8,7,10,12,19,13,15,19,18,21,24,20,14,12,13,12,11,11,12,14,16,22,12,9,17,8,11,8,9,7,3,0,1,1,4,3,5,7,15,21,19,20,29,31,29,27,28,33,32,32,31,29,34,56,52,46,44,40,19,19,18,18,14,7,5,9,6,6,3,1,0
2022-03-31 19:00:00,2,1,3,4,5,8,5,8,8,19,18,16,16,16,16,18,14,13,12,10,7,5,6,9,11,14,10,8,8,9,9,10,8,5,3,2,0,0,3,3,6,8,9,13,14,13,15,17,18,17,17,20,20,19,19,18,20,26,30,28,31,27,30,26,26,23,14,11,10,16,9,11,5,2,0
2022-03-31 20:00:00,0,1,0,2,6,9,8,5,6,4,4,7,8,7,12,11,10,12,11,9,8,10,9,9,8,13,6,11,8,7,7,5,3,2,2,1,3,0,4,3,7,9,6,7,7,7,11,8,9,7,10,10,10,9,16,17,19,27,28,27,28,25,22,18,14,14,12,10,8,8,9,8,5,1,0
2022-03-31 21:00:00,2,0,0,3,0,1,4,6,12,11,4,9,6,6,7,6,6,4,4,3,2,1,2,5,7,7,1,2,5,4,5,5,6,7,5,5,2,1,1,2,3,4,10,12,11,6,13,12,0,13,9,8,12,13,15,17,16,22,22,20,19,14,9,10,9,9,9,7,5,7,5,6,3,2,0
2022-03-31 22:00:00,1,1,2,3,2,3,0,5,10,8,9,8,10,11,14,15,11,9,7,8,7,6,4,3,10,8,7,6,5,5,5,7,5,2,1,0,2,0,3,0,3,7,10,12,12,14,14,14,14,12,14,16,15,16,15,14,15,21,21,19,18,17,16,15,14,14,13,12,12,11,10,7,6,1,0
2022-03-31 23:00:00,0,1,0,2,1,0,0,2,7,0,5,3,0,0,4,4,3,0,0,2,5,6,0,5,3,5,8,7,4,6,6,6,5,3,3,1,0,1,3,0,0,6,7,4,6,6,5,4,4,5,0,10,11,13,19,20,19,30,30,30,29,27,17,15,14,11,8,4,0,7,5,1,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,2,4,1,5,6,8,9,0,11,19,21,0,24,6,25,20,22,0,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,2,3,0,3,3,1,3,4,5,7,7,8,9,8,7,7,15,0,5,13,18,17,15,12,11,6,2,15,6,12,11,11,6,5,6,3,1,6,7,8,7,6,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,7,9,10,11,8,3,6,5,9,12,16,15,16,18,20,20,6,7,8,7,6,6,6,5,0,3,4,4,3,4,3,2,1,0,2,0,0,0,2,3,5,4,3,3,2,4,3,2,4,2,2,0,2,1,2,2,1,3,0,2,0,0,0,2,2,4,0,2,2,2,0,2,1,0,0
2022-04-01 07:00:00,15,17,25,28,24,8,9,16,14,15,23,32,30,36,37,36,17,16,13,13,13,17,11,9,9,10,7,7,9,7,5,5,3,2,0,1,1,1,8,7,10,10,9,8,5,10,12,13,15,14,7,4,5,6,7,4,4,6,0,7,6,9,8,8,11,9,10,8,8,7,2,1,0,0,0
2022-04-01 08:00:00,8,17,25,27,19,8,12,15,26,32,49,60,60,65,42,60,22,23,24,23,24,26,27,23,24,29,27,25,22,20,28,11,8,7,5,2,2,0,12,15,15,18,19,17,14,27,16,28,43,34,20,9,12,9,8,7,11,19,16,18,23,9,18,15,13,16,12,12,13,5,4,4,1,1,0
2022-04-01 09:00:00,4,8,12,11,8,6,9,12,17,20,22,25,28,29,29,24,11,14,16,16,17,20,18,11,21,23,19,17,16,17,14,9,5,3,3,0,1,2,9,8,11,14,17,12,10,12,13,22,26,19,10,9,10,8,7,9,8,11,10,6,8,7,6,4,7,8,7,6,7,4,3,0,0,0,0
2022-04-01 10:00:00,3,3,5,7,8,5,6,11,13,14,14,16,16,16,13,15,12,6,7,9,7,7,10,11,11,12,11,8,15,14,11,8,5,4,3,2,0,2,3,1,4,5,7,6,5,4,5,8,7,6,5,3,2,6,9,10,7,8,11,7,10,5,6,5,2,4,4,5,3,4,2,1,0,0,0
2022-04-01 11:00:00,2,3,6,4,7,5,5,8,9,12,9,10,11,11,12,15,12,12,10,7,5,8,4,7,8,7,7,2,8,7,8,9,7,6,4,1,0,0,1,2,2,5,7,9,8,10,13,7,11,10,9,8,7,9,12,13,14,16,12,10,8,4,5,5,4,5,1,6,4,4,2,3,0,0,0
2022-04-01 12:00:00,4,3,4,4,3,4,5,6,9,9,13,15,13,15,15,14,13,14,6,9,7,11,9,9,8,7,6,5,6,4,8,6,5,2,2,1,0,2,3,7,8,7,8,10,9,8,9,8,9,11,13,11,10,6,16,11,14,15,12,12,12,11,10,9,8,7,5,3,4,4,4,2,1,0,0
2022-04-01 13:00:00,2,2,4,5,5,6,7,8,8,10,12,14,16,16,17,17,15,19,21,17,13,10,11,10,9,10,7,8,9,3,6,7,10,3,4,3,1,2,5,6,6,9,6,8,5,7,10,9,9,9,5,8,9,8,18,9,18,20,21,20,17,15,11,8,13,11,7,4,3,4,3,4,1,1,0
2022-04-01 14:00:00,3,0,5,5,5,5,4,7,8,10,12,17,16,16,17,18,9,11,10,7,9,9,9,9,10,10,10,11,11,10,11,10,8,6,4,2,1,0,5,6,7,7,8,13,11,11,12,13,15,16,14,15,16,14,20,18,18,13,17,12,10,9,9,9,10,12,10,10,10,9,8,6,3,0,0
