Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역입구,5_박석고개.신도고등학교,6_세명컴퓨터고등학교,7_연신내역.로데오거리,8_은평연세병원,9_구산역2번출구.예일여고,10_하나은행역촌동지점,11_역촌역.역촌오거리,12_서부경찰서후문,13_신진과학기술고등학교,14_응암시장,15_응암3동주민센터,16_대림시장,17_동도하이츠아파트,18_KT가좌지사,19_북가좌2동주민센터,20_DMC래미안e.편한세상2.4단지,21_북가좌삼호.DMC아이파크아파트,22_DMC파크뷰자이별동상가,23_DMC파크뷰자이,24_모래내삼거리,25_모래내시장.가좌역,26_사천교,27_연희104고지앞.구성산회관,28_연남동,29_홍대입구역(가상),30_홍대입구역,31_서교동,32_합정역(가상),33_합정역,34_선유도공원,35_당산역,36_당산역삼성래미안아파트,37_삼환아파트,38_신화병원,39_영등포시장,40_영등포시장,41_영등포시장로터리방면,42_경방타임스퀘어.신세계백화점,43_영등포시장,44_신화병원,45_당산푸르지오아파트,46_당산역삼성래미안아파트,47_당산역,48_선유도공원,49_합정역(가상),50_합정역,51_서교동,52_홍대입구역(가상),53_홍대입구역,54_연희동대우아파트,55_연희104고지앞.구성산회관,56_사천교,57_모래내시장.가좌역,58_삼성래미안2차아파트,59_DMC파크뷰자이,60_동부센트레빌아파트,61_북가좌삼호.DMC아이파크아파트,62_모래내우체국.증가교회,63_북가좌초교사거리,64_북가좌2동주민센터,65_KT가좌지사,66_동도하이츠아파트,67_대림시장,68_응암3동주민센터,69_서서울농협본점,70_백련산SK뷰아이파크아파트,71_신진과학기술고등학교,72_서부경찰서후문,73_역촌역.역촌오거리,74_삼성타운,75_구산역1번출구.예일여고,76_구산역1번출구,77_대조동주민센터,78_연신내역.로데오거리,79_세명컴퓨터고등학교,80_박석고개.신도고등학교,81_구파발역입구,82_은평뉴타운10단지,83_진관공영차고지
2022-03-08 04:00:00,0,0,2,5,2,6,6,7,10,15,17,16,19,21,18,20,20,22,24,24,17,18,19,21,21,21,21,19,16,14,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,0,1,0,4,3,4,3,4,6,11,4,10,9,8,11,12,12,12,17,20,26,23,23,20,18,15,16,14,11,10,6,10,9,14,5,13,5,3,12,11,5,7,5,3,2,6,0,4,4,4,0,9,9,6,4,7,6,7,5,3,4,5,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,3,2,5,4,6,4,6,6,8,7,11,10,7,11,11,12,13,15,18,22,22,20,17,15,13,14,12,10,7,6,8,6,4,5,4,3,2,0,1,3,1,3,6,3,3,2,2,2,4,3,5,6,5,4,5,4,5,5,7,7,8,10,19,6,7,9,10,11,15,16,17,19,19,18,11,10,7,3,1,2,0
2022-03-08 07:00:00,0,4,7,8,14,18,22,21,20,20,20,20,23,30,26,28,28,26,29,22,28,40,50,46,39,39,38,42,40,21,18,0,20,15,13,17,17,16,3,2,2,12,15,14,22,12,10,0,5,7,4,1,7,8,3,5,1,4,4,5,6,7,9,7,14,22,25,29,30,34,41,42,42,43,33,34,34,26,18,8,3,2,0
2022-03-08 08:00:00,0,1,5,8,14,21,27,28,30,31,31,29,25,27,24,23,24,24,23,30,45,56,62,49,40,39,40,37,34,22,20,14,22,21,18,19,14,12,10,6,5,27,28,22,25,18,20,0,18,16,10,6,14,11,9,9,11,10,7,9,9,9,11,12,16,20,23,25,28,27,26,25,29,30,29,30,25,18,16,14,7,4,0
2022-03-08 09:00:00,0,1,3,4,8,12,16,19,18,16,15,17,17,20,20,20,21,24,26,24,22,28,29,26,24,24,24,24,22,15,13,12,13,0,11,12,8,6,5,4,5,8,9,8,11,11,11,9,8,15,13,8,13,11,9,10,11,10,9,10,9,8,10,11,11,13,13,14,16,15,18,18,15,15,13,17,14,8,5,3,1,0,0
2022-03-08 10:00:00,0,1,3,5,5,7,12,11,12,13,12,13,13,16,17,17,17,13,13,16,18,20,21,20,21,22,20,23,22,12,9,4,9,5,7,7,7,7,4,2,0,7,8,7,9,9,10,0,0,8,9,8,11,10,9,12,14,12,11,12,13,14,13,15,12,15,16,16,15,13,14,16,13,10,10,14,12,8,7,6,1,0,0
2022-03-08 11:00:00,0,0,3,5,8,9,12,12,18,18,19,17,13,14,17,16,15,17,19,19,19,17,16,16,17,16,18,17,15,14,11,10,7,0,9,10,10,6,5,5,3,6,5,6,10,7,10,6,7,8,9,8,9,7,9,11,17,23,20,16,12,15,13,7,12,10,15,18,19,19,18,18,18,18,21,24,23,14,12,9,4,1,0
2022-03-08 12:00:00,0,0,2,7,8,9,14,15,32,31,29,26,20,21,22,14,12,15,14,17,19,22,17,16,15,15,16,17,16,12,7,6,10,9,6,7,9,8,5,1,4,7,8,9,11,9,10,9,9,9,11,10,16,14,15,18,20,13,12,10,11,9,12,12,17,18,19,19,20,18,20,22,16,16,17,21,21,14,12,6,3,0,0
2022-03-08 13:00:00,0,0,2,3,6,9,18,22,22,22,23,24,24,25,20,23,23,22,21,19,18,19,21,20,19,17,19,22,18,13,12,10,10,0,9,10,8,6,6,2,5,7,11,10,10,11,13,0,12,14,15,12,16,9,10,12,24,23,22,23,21,23,18,17,16,15,18,19,21,18,20,21,23,22,22,23,18,9,6,7,2,0,0
2022-03-08 14:00:00,2,0,6,6,11,14,18,16,13,15,15,17,18,22,19,22,20,17,18,21,18,19,22,18,15,14,14,17,16,16,13,12,12,0,11,11,10,5,3,2,3,8,11,11,14,13,15,14,14,14,15,13,14,12,11,13,14,15,14,14,12,13,17,16,21,25,23,24,21,20,28,29,23,25,24,25,25,18,13,11,8,0,0
2022-03-08 15:00:00,0,2,4,7,12,12,21,21,26,27,35,34,29,27,23,19,20,17,17,19,22,22,17,16,15,13,15,17,10,15,15,13,9,10,8,8,8,4,7,3,3,12,16,18,26,25,28,27,26,12,11,7,17,14,13,14,18,18,22,18,17,20,22,24,19,19,21,22,25,24,28,25,31,19,25,23,20,11,8,9,3,0,0
2022-03-08 16:00:00,0,0,3,6,14,29,33,34,32,28,25,23,21,20,19,22,22,20,20,20,21,22,22,18,21,19,23,23,22,11,10,8,14,0,12,11,10,9,5,4,4,18,21,24,26,24,27,0,24,25,19,12,29,26,27,33,40,39,40,42,29,36,37,35,36,37,35,35,33,30,32,30,28,27,24,24,21,9,8,5,3,0,0
2022-03-08 17:00:00,1,5,9,7,13,15,26,27,27,27,29,32,36,32,29,27,27,19,17,17,18,17,19,19,21,24,21,25,22,15,14,11,10,0,9,11,11,10,10,9,9,14,15,16,23,20,22,17,23,17,17,16,22,21,17,26,28,25,21,22,19,24,27,25,28,25,28,30,29,28,32,30,31,33,26,25,20,15,6,3,2,0,0
2022-03-08 18:00:00,3,10,15,19,25,28,41,41,39,36,38,34,27,26,20,19,18,20,18,22,11,14,17,15,21,22,21,23,19,24,25,23,32,13,31,30,17,15,14,8,12,16,20,20,26,28,34,19,31,30,31,23,33,33,34,32,39,36,33,24,24,24,28,28,27,27,28,28,27,26,25,26,28,27,22,21,18,8,7,6,5,1,0
2022-03-08 19:00:00,1,2,3,6,8,9,18,20,22,22,26,24,19,18,17,19,17,11,10,20,21,23,12,21,22,21,24,23,20,12,15,13,17,0,24,31,17,15,13,12,8,16,16,16,18,16,17,12,12,18,23,17,33,29,33,36,47,47,45,38,37,35,31,28,32,29,35,33,31,26,29,32,30,30,29,33,32,19,9,7,4,1,0
2022-03-08 20:00:00,0,0,3,4,5,6,17,21,24,24,25,21,18,18,14,13,12,13,13,10,9,7,9,9,9,7,8,9,8,10,9,0,13,0,12,12,7,7,5,6,3,13,14,14,15,15,18,0,12,22,25,14,29,29,29,27,29,25,29,28,29,25,30,28,28,27,24,25,22,19,18,16,15,15,13,17,19,10,6,5,2,0,0
2022-03-08 21:00:00,2,0,0,1,5,6,14,14,15,14,16,16,18,18,17,17,15,12,13,12,11,12,13,15,14,12,9,14,12,13,14,13,21,1,19,17,8,7,4,3,4,16,11,14,16,13,16,14,13,16,17,0,21,21,23,28,31,29,29,23,21,17,20,17,15,14,14,14,11,11,11,12,14,13,12,13,13,8,6,5,2,0,0
2022-03-08 22:00:00,0,1,2,4,5,6,17,20,26,25,23,21,16,15,14,12,9,10,7,7,7,8,8,13,14,13,12,10,5,11,10,7,13,0,12,16,8,7,6,4,5,14,17,17,16,17,16,0,15,16,22,21,31,24,23,23,24,23,24,21,19,17,19,19,19,19,18,19,20,18,18,16,14,14,12,13,13,11,9,8,4,0,0
2022-03-08 23:00:00,0,1,0,2,4,5,30,31,27,22,22,15,13,14,11,10,10,8,14,10,7,8,7,10,9,9,11,7,6,13,20,19,27,0,22,18,17,16,11,4,4,20,18,20,14,17,17,16,14,16,18,17,33,31,30,30,32,29,29,27,22,20,19,19,17,15,16,14,15,14,14,13,12,13,12,12,8,5,6,1,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,1,0,3,0,4,6,7,8,0,10,10,7,14,8,9,0,8,8,13,0,0,8,12,12,14,13,14,12,16,16,15,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,2,0,3,4,6,7,4,5,8,5,6,6,6,5,5,7,10,10,10,11,6,10,8,9,8,9,6,8,7,7,11,8,14,13,12,11,10,9,8,2,4,5,4,4,5,0,0,6,7,4,5,6,8,5,4,5,5,6,0,0,0,4,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,0,2,5,5,7,6,7,10,11,11,8,8,10,11,8,8,6,7,10,11,8,7,7,5,12,10,9,8,7,8,0,8,6,6,5,3,2,0,1,0,4,5,3,2,0,2,4,4,1,5,6,2,8,7,5,3,2,4,5,4,4,4,5,7,5,9,9,11,11,10,9,8,7,8,6,5,4,2,1,0
2022-03-09 07:00:00,0,1,3,0,4,4,9,8,10,9,11,8,8,7,6,3,5,5,6,8,7,10,7,3,9,7,8,10,8,6,4,0,5,4,4,4,3,1,0,0,1,5,6,5,6,5,6,0,5,6,5,0,6,4,5,6,5,0,1,8,3,10,6,7,12,11,10,10,6,0,8,7,8,0,7,9,8,4,2,0,0,0,0
2022-03-09 08:00:00,0,4,5,6,7,10,11,11,11,9,12,10,14,11,11,10,12,15,16,14,13,11,17,11,10,11,11,11,10,7,6,2,4,0,3,4,5,3,2,0,3,6,5,3,4,3,4,0,1,3,2,0,5,3,4,4,0,5,6,1,5,9,7,8,12,12,16,16,19,20,21,19,16,15,13,9,12,5,3,2,1,1,0
2022-03-09 09:00:00,0,1,3,3,5,8,14,16,14,15,16,14,17,15,13,15,16,16,19,22,24,21,22,20,18,18,17,17,16,11,8,7,7,8,7,8,7,6,5,2,3,3,6,8,8,6,8,6,0,6,7,5,7,3,2,7,8,3,9,10,3,10,12,7,14,15,12,14,12,10,11,12,13,11,10,15,13,4,2,1,1,0,0
2022-03-09 10:00:00,0,0,2,3,5,6,12,14,14,12,13,11,11,11,11,9,10,12,17,18,21,27,27,23,21,19,20,20,17,12,10,9,8,0,8,7,7,6,4,3,2,7,8,12,12,11,13,0,12,10,9,7,9,7,7,6,7,6,5,7,6,6,9,8,10,11,13,15,17,13,16,15,15,16,14,14,15,8,7,5,1,0,0
2022-03-09 11:00:00,0,1,9,4,12,16,19,19,13,13,13,12,13,15,15,17,18,21,17,19,20,26,25,26,25,25,24,22,18,16,15,13,10,0,9,11,10,4,4,3,5,9,9,12,15,16,19,22,21,16,11,9,16,12,7,8,11,12,13,11,11,12,14,10,13,13,17,18,19,18,18,21,23,23,22,21,15,12,7,4,1,0,0
2022-03-09 12:00:00,0,1,4,4,7,8,14,16,19,21,21,20,26,24,27,26,28,27,25,30,33,43,33,44,44,38,40,39,32,16,15,14,12,14,11,11,11,8,7,9,10,11,15,14,18,16,19,15,18,16,13,12,18,16,13,13,14,12,13,16,15,17,17,16,22,23,27,25,29,26,26,28,28,27,21,20,17,12,8,6,0,0,0
2022-03-09 13:00:00,0,2,4,5,13,15,23,16,18,19,14,14,13,19,18,24,25,29,28,29,30,33,34,39,41,42,34,40,35,22,19,15,15,9,12,15,16,0,11,5,13,14,11,15,22,22,26,17,24,22,24,23,28,24,21,18,20,20,19,13,16,16,19,20,17,17,20,18,21,21,22,21,22,24,26,25,21,11,9,5,1,0,0
2022-03-09 14:00:00,1,0,2,4,8,12,26,24,27,23,27,25,23,21,25,31,30,28,29,31,30,33,35,35,33,32,33,26,23,18,21,17,20,21,19,25,20,21,15,9,10,12,18,17,17,21,27,29,25,21,19,15,18,13,13,20,16,16,13,12,11,12,13,12,13,13,13,17,20,23,25,28,25,24,20,22,21,15,8,7,1,0,0
2022-03-09 15:00:00,0,0,4,7,8,10,21,26,31,32,34,28,28,29,28,29,29,27,26,26,27,27,25,25,29,29,28,34,31,25,23,22,36,39,27,25,17,14,12,9,8,17,18,16,18,17,21,23,16,24,25,24,30,28,27,25,28,28,25,28,17,27,23,21,21,21,26,25,31,28,30,32,33,32,31,33,29,15,11,9,2,1,0
2022-03-09 16:00:00,0,3,6,8,12,14,30,30,27,26,31,27,28,28,25,26,19,28,27,27,26,32,32,32,29,27,30,31,27,23,20,18,15,19,15,14,13,13,9,8,8,16,17,18,21,20,28,28,27,29,26,23,30,28,29,30,32,31,29,25,24,23,24,24,27,24,33,33,33,31,33,32,29,27,20,22,21,14,9,7,4,1,0
2022-03-09 17:00:00,1,2,8,13,16,19,24,25,27,27,29,31,31,29,25,26,23,24,23,24,22,25,30,28,29,31,32,33,31,22,21,19,21,23,23,19,18,15,11,10,9,12,20,22,19,20,22,23,21,22,30,20,26,25,23,23,27,22,28,27,27,28,27,25,25,20,21,22,24,23,24,27,28,25,25,28,24,10,7,6,3,1,0
2022-03-09 18:00:00,1,1,4,6,15,17,28,27,27,22,26,24,20,21,19,19,19,17,17,15,15,17,22,20,21,23,30,33,28,22,16,14,25,0,21,21,17,14,11,10,7,18,19,20,21,20,24,23,23,23,24,21,32,26,24,27,30,32,29,26,25,19,15,17,14,15,21,21,25,25,26,28,21,20,21,19,19,11,8,3,3,0,0
2022-03-09 19:00:00,1,2,5,7,11,13,16,18,21,19,21,21,20,15,14,15,10,12,11,12,17,17,20,18,18,17,20,19,12,18,18,17,18,0,15,17,8,6,8,3,3,15,16,18,22,18,19,18,18,22,25,0,28,25,22,24,29,32,30,25,21,15,19,22,21,15,19,15,17,16,19,23,22,30,19,28,25,7,5,4,2,0,0
2022-03-09 20:00:00,0,4,0,6,7,8,19,20,20,22,22,16,21,21,18,20,16,12,11,10,7,7,6,0,7,6,9,10,7,17,17,9,18,0,14,10,9,8,7,5,5,18,17,15,16,15,18,0,15,24,23,22,24,22,16,24,27,25,21,18,16,16,14,13,14,16,18,18,16,16,18,17,15,12,13,14,13,11,9,5,3,2,0
2022-03-09 21:00:00,1,1,0,3,6,8,17,19,22,20,20,18,19,16,16,10,8,9,10,10,9,7,4,8,7,6,6,11,8,12,8,7,8,0,7,7,7,4,6,4,3,9,10,9,12,13,16,13,12,18,18,15,28,23,24,24,24,23,22,22,17,13,19,19,16,15,18,19,20,21,16,17,17,14,6,15,13,11,9,7,3,1,0
2022-03-09 22:00:00,1,1,1,2,5,5,17,17,22,21,20,17,14,11,11,11,7,7,8,7,7,8,6,5,7,5,7,10,8,7,15,10,16,0,13,12,7,6,5,4,3,15,16,18,10,17,16,0,15,17,21,20,30,28,27,25,27,26,25,21,17,20,20,19,17,13,14,16,18,16,13,15,13,10,12,12,17,13,9,7,5,1,0
2022-03-09 23:00:00,1,0,0,1,1,2,15,17,14,16,15,14,15,13,11,9,10,7,10,8,7,5,6,3,5,3,4,5,4,5,7,4,12,7,4,10,5,8,7,4,5,22,20,22,21,15,22,11,21,24,24,23,41,40,42,44,41,25,38,33,31,15,27,26,24,12,25,22,18,17,17,16,14,9,11,10,9,5,4,1,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,2,3,5,7,7,3,6,11,14,14,17,19,20,19,20,20,23,21,20,22,23,18,18,19,17,15,11,16,15,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,1,0,2,4,5,1,6,7,10,4,9,11,11,12,8,13,14,15,15,17,19,16,14,12,13,14,11,10,9,8,11,0,10,9,14,7,4,12,12,8,9,9,0,7,8,7,7,6,9,0,11,9,7,8,0,7,8,0,2,7,8,5,7,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,2,2,4,5,7,7,9,10,11,7,8,10,9,13,13,16,15,16,16,22,24,21,19,16,14,15,12,8,8,7,5,0,5,5,4,2,3,2,1,3,2,4,2,4,4,0,0,4,5,4,6,8,9,8,4,3,6,7,7,8,7,4,8,7,10,10,11,12,11,11,10,11,8,11,10,7,4,3,0,0,0
2022-03-10 07:00:00,0,1,6,7,11,20,22,24,22,23,23,20,26,27,27,25,24,22,26,34,25,37,41,36,34,36,34,31,25,16,15,11,20,6,12,11,10,8,6,2,2,9,8,7,12,8,8,5,7,7,7,3,11,10,6,7,7,3,7,9,8,11,11,11,17,20,25,25,30,31,37,38,38,38,28,32,27,18,9,7,5,4,2
2022-03-10 08:00:00,0,3,10,11,13,19,28,30,27,27,29,28,28,27,24,25,28,30,30,36,38,47,48,45,42,38,35,43,40,24,20,19,20,19,18,22,17,8,6,5,3,30,27,22,40,29,31,11,29,18,15,14,18,15,13,8,14,7,9,10,8,9,13,14,17,19,21,25,31,33,34,35,41,41,30,33,30,21,18,14,10,5,0
2022-03-10 09:00:00,0,1,4,4,6,16,16,17,20,21,23,24,25,28,28,28,25,28,25,28,30,35,39,38,31,26,25,26,23,19,17,16,17,0,15,15,12,8,5,4,4,8,10,10,17,15,18,0,9,15,11,9,9,7,5,10,9,10,10,10,9,10,11,12,12,12,16,18,19,18,21,16,21,20,19,22,17,9,9,4,2,0,0
2022-03-10 10:00:00,0,1,2,5,7,9,14,15,16,16,17,15,17,18,19,20,20,20,20,21,18,21,23,19,20,17,18,17,15,10,6,6,7,5,8,8,7,7,6,5,5,6,8,8,10,7,10,0,6,8,7,8,6,7,5,10,11,8,11,8,9,10,14,13,16,14,14,15,13,12,14,20,20,14,19,23,19,10,9,5,4,1,0
2022-03-10 11:00:00,0,1,2,6,8,11,12,16,17,18,17,18,18,16,16,18,19,20,19,20,20,23,24,24,23,23,24,21,20,10,11,10,10,7,8,9,7,5,3,3,1,9,5,8,11,10,12,11,9,10,11,10,14,15,14,14,12,13,13,13,8,17,16,15,13,12,12,14,17,15,15,14,12,13,12,20,20,16,11,8,1,0,0
2022-03-10 12:00:00,0,1,3,5,9,8,15,19,43,41,36,35,29,35,17,17,16,17,19,10,18,25,26,23,20,15,21,21,19,15,13,9,11,11,12,11,7,4,6,4,5,8,9,8,12,15,14,12,11,12,12,11,11,9,8,13,13,4,15,16,17,18,20,21,20,18,23,20,20,22,22,14,19,17,20,26,27,14,11,9,5,0,0
2022-03-10 13:00:00,0,1,4,2,7,9,13,13,13,15,22,20,15,15,33,29,28,23,23,27,25,25,31,26,24,22,22,23,20,16,16,15,14,0,11,11,10,8,4,3,2,10,11,9,9,10,11,10,9,10,10,9,10,10,11,12,14,12,13,12,12,10,14,16,15,16,20,26,27,27,31,26,24,25,24,21,19,10,8,5,3,0,0
2022-03-10 14:00:00,1,1,2,4,7,8,24,25,16,18,20,18,20,19,18,16,15,18,18,19,19,19,16,17,18,17,19,20,17,14,11,3,10,0,8,6,11,10,7,6,4,13,16,16,18,18,16,16,15,18,20,15,17,14,14,16,18,18,17,19,19,19,20,20,19,15,18,16,13,12,12,15,15,13,19,20,17,7,5,4,3,1,0
2022-03-10 15:00:00,0,3,4,6,11,14,20,24,24,23,24,24,22,22,19,20,18,17,16,16,17,22,16,17,16,15,18,20,17,13,14,13,14,0,12,11,10,8,3,4,3,12,15,15,15,17,19,4,16,16,17,15,17,13,16,22,25,22,24,23,19,28,29,26,29,25,24,17,21,19,24,22,13,15,14,17,15,7,7,3,1,0,0
2022-03-10 16:00:00,0,2,1,5,14,21,27,26,29,27,29,31,32,30,29,23,21,20,21,21,20,22,23,23,25,25,27,30,23,19,14,13,11,0,9,14,16,12,10,9,5,19,21,21,20,20,23,0,18,21,19,17,21,19,26,38,41,40,38,35,31,33,27,26,24,23,24,23,24,27,30,33,35,32,28,27,24,9,6,4,3,0,0
2022-03-10 17:00:00,1,7,6,9,13,15,21,22,20,17,24,25,22,22,19,19,17,22,19,20,21,23,28,26,21,24,24,31,26,19,17,16,17,19,20,22,19,18,15,9,9,20,27,31,37,32,37,36,35,30,32,30,30,24,20,25,31,25,24,23,23,25,23,23,26,27,31,22,29,27,32,34,34,30,29,25,24,7,5,2,2,0,0
2022-03-10 18:00:00,2,13,18,22,26,30,37,40,40,39,39,35,32,32,20,16,15,17,18,15,18,21,24,24,22,19,24,27,20,20,22,21,31,32,26,29,20,18,15,12,11,27,30,32,40,36,43,33,41,32,33,32,38,35,35,39,42,42,42,48,42,40,37,33,22,22,24,25,27,28,26,29,30,31,28,29,26,13,8,6,3,1,0
2022-03-10 19:00:00,1,1,2,7,8,14,16,17,21,20,18,18,20,24,22,23,20,19,19,17,15,13,15,15,17,16,21,21,18,14,14,10,18,0,15,17,10,7,5,8,8,13,16,18,20,20,26,26,21,31,35,21,34,27,29,35,42,39,36,48,22,21,20,21,45,43,37,35,36,36,36,37,33,32,29,26,24,9,6,4,2,1,0
2022-03-10 20:00:00,0,1,3,6,5,7,12,18,20,21,20,21,16,14,15,12,12,10,6,9,8,8,8,9,10,5,7,8,9,9,9,8,11,0,10,6,6,7,5,3,3,12,13,13,15,14,12,0,10,13,15,7,24,20,21,21,28,25,22,18,15,14,19,17,14,15,16,16,18,17,18,17,16,19,16,18,18,10,8,5,2,0,0
2022-03-10 21:00:00,0,0,0,4,7,8,10,10,13,12,12,11,12,9,12,8,6,8,8,6,7,9,9,10,9,9,9,13,11,10,11,6,14,15,13,15,10,9,7,3,2,10,9,12,12,13,13,0,12,17,20,9,30,28,28,26,27,27,25,20,20,13,19,18,19,17,18,18,15,13,16,19,17,14,13,14,14,10,3,1,2,1,0
2022-03-10 22:00:00,0,1,1,3,5,7,24,26,31,32,30,27,20,17,14,12,13,10,12,12,10,12,10,9,9,11,10,10,9,9,14,13,14,13,10,8,6,3,1,3,3,17,18,19,18,14,17,18,17,18,22,13,32,29,27,33,36,34,29,26,25,27,26,23,25,20,19,18,16,11,15,14,14,11,9,12,13,10,8,6,2,0,0
2022-03-10 23:00:00,0,1,0,2,4,5,10,12,14,13,13,11,12,11,9,8,8,9,12,9,8,9,6,4,1,5,4,5,3,5,19,4,22,0,19,18,17,14,3,4,5,21,21,20,20,20,17,0,13,17,19,0,34,30,28,26,24,25,24,17,16,21,18,14,15,14,15,17,16,15,9,14,10,10,9,6,7,6,3,1,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
