Unnamed: 0,1_대진여객차고지(가상),2_정릉산장아파트,3_정릉4동주민센터.경국사,4_북한산보국문역2번출구,5_성북청수도서관.정릉4동성당,6_정릉시장입구,7_정릉우체국앞,8_숭덕초교,9_정릉길음시장,10_미아리고개.미아리예술극장,11_돈암사거리.성신여대입구,12_삼선교.한성대학교,13_혜화동로터리.여운형활동터,14_명륜3가.성대입구,15_창경궁.서울대학교병원,16_원남동,17_종로4가.종묘,18_종로3가.탑골공원,19_종로2가,20_롯데백화점,21_신세계앞,22_남산3호터널,23_용산한신아파트,24_해방촌,25_용산구청.크라운호텔,26_한강중학교앞,27_반포대교남단한강시민공원입구,28_고속터미널,29_신반포자이아파트,30_잠원성당,31_잠원한신아파트,32_신동중학교,33_신반포13차아파트,34_롯데캐슬아파트,35_신사중학교,36_광림교회.현대고등학교,37_현대아파트,38_압구정파출소,39_한양아파트.압구정로데오역,40_청담초등학교앞,41_프리마호텔,42_영동교입구,43_청담역.경기고교,44_봉은사.삼성1파출소앞,45_무역센터,46_삼성역,47_휘문중고등학교,48_대치동현대아파트,49_농협대치지점,50_대치SKVIEW아파트.서울교회,51_대치역7번출구.선경아파트,52_개포동역.개포시장,53_경기여고,54_수도전기공고후문,55_개포도서관,56_개포주공1단지,57_개포중학교,58_래미안블레스티지아파트,59_개포도서관,60_수도전기공고후문,61_개포주공5단지경기여고,62_개포동역.개포시장,63_대치역6번출구.강남구민회관,64_은마아파트,65_은마파출소,66_대치현대아파트,67_휘문중고등학교,68_삼성역,69_삼성역7번출구,70_봉은사역3번출구.삼성1파출소,71_청담역.경기고교,72_우리은행청담지점.청담삼익아파트,73_프리마호텔,74_청담초등학교,75_한양아파트.압구정로데오역,76_압구정파출소,77_현대아파트,78_광림교회.현대고등학교,79_신사중학교,80_롯데캐슬아파트,81_신반포13차아파트,82_신동중학교,83_잠원한신아파트,84_잠원성당.아크로리버뷰아파트,85_뉴코아아울렛,86_고속터미널,87_반포대교남단한강시민공원입구,88_한강중학교,89_용산구청.크라운호텔,90_국군재정관리단,91_이태원동남산대림아파트.용산동아파트,92_용암초등학교입구.이태원주공아파트,93_남산3호터널.서울애니메이션센터,94_롯데영프라자,95_우리은행종로지점,96_종로2가,97_종로3가.탑골공원,98_종로4가.종묘,99_종로5가.광장시장,100_종로5가.효제동.김상옥의거터,101_방송통신대.이화장,102_혜화역.마로니에공원,103_혜화역.동성중고(장면총리가옥),104_삼선교.한성대학교.조소앙활동터,105_돈암사거리.성신여대입구,106_미아리고개.미아리예술극장,107_길음뉴타운,108_길음역,109_길음뉴타운10단지.라온유아파트,110_숭덕초교,111_정릉우체국앞,112_정릉시장입구,113_성북청수도서관.정릉4동성당,114_북한산보국문역1번출구,115_정릉4동주민센터.경국사,116_정릉대우아파트,117_대진여객차고지
2022-03-25 08:00:00,6,23,24,29,30,35,42,51,59,58,58,60,60,59,55,50,42,33,28,23,15,17,26,37,34,39,33,17,16,14,14,13,17,19,19,20,27,30,32,24,18,19,41,47,35,31,12,7,7,5,6,6,3,2,1,1,0,6,6,16,16,21,18,29,36,42,21,13,17,22,18,17,12,11,13,12,12,10,7,9,11,12,18,26,27,35,36,37,37,41,46,43,39,30,20,14,15,7,16,10,8,8,7,6,6,5,6,10,11,8,7,5,4,4,3,1,0
2022-03-25 09:00:00,9,15,15,14,17,23,27,28,32,35,37,42,43,42,42,37,34,32,26,21,15,13,19,27,27,30,29,16,15,15,17,17,18,17,17,15,31,27,29,21,14,14,22,16,14,21,8,6,3,2,0,1,1,0,1,0,0,3,4,6,5,6,7,10,13,14,13,7,18,32,31,30,10,9,7,7,9,4,2,5,7,13,12,18,19,21,24,28,29,29,33,34,29,23,20,17,18,17,17,16,17,13,12,8,10,10,10,11,7,8,5,4,3,4,3,2,0
2022-03-25 10:00:00,4,12,15,20,21,21,26,26,31,28,24,24,20,24,24,21,19,19,21,24,22,21,18,21,19,25,20,13,10,10,16,16,17,18,16,14,15,15,12,10,10,12,11,12,11,11,11,8,5,4,3,4,0,1,0,0,0,3,5,6,8,10,10,11,11,11,11,11,12,18,17,16,12,9,9,7,8,5,6,8,9,9,8,11,12,20,19,16,17,15,19,20,16,12,11,12,9,9,5,4,5,6,5,7,9,8,7,7,10,10,4,5,4,3,4,2,0
2022-03-25 11:00:00,4,7,8,10,11,16,18,19,23,20,19,22,16,23,21,22,19,19,19,23,19,22,20,21,21,21,19,17,15,15,13,12,13,14,12,10,14,10,7,7,12,9,12,12,11,12,9,7,5,3,6,2,3,0,1,2,0,1,2,3,6,7,7,9,10,12,12,9,10,13,11,10,11,11,9,8,6,15,14,8,15,17,18,19,17,23,25,24,24,26,28,27,22,22,20,17,17,14,13,13,7,9,6,9,8,9,9,10,12,5,8,9,8,7,5,4,0
2022-03-25 12:00:00,4,15,11,11,14,18,19,18,20,19,18,19,13,13,14,15,12,16,17,28,24,25,28,31,29,30,27,23,15,16,14,13,11,11,16,12,15,16,14,14,16,16,18,14,11,12,10,9,7,9,8,9,8,7,1,4,0,5,4,0,5,5,7,6,10,8,11,8,10,9,10,12,10,12,17,17,15,14,13,11,12,7,10,10,12,26,29,29,25,26,30,35,29,34,32,21,21,22,13,10,13,14,14,13,13,10,12,12,15,12,12,14,12,9,5,5,0
2022-03-25 13:00:00,6,9,10,11,13,14,15,19,20,19,18,18,14,18,19,20,24,20,21,32,31,29,28,31,31,31,30,20,19,17,14,14,14,13,9,7,9,11,9,9,9,10,9,7,8,12,21,19,12,5,5,2,2,3,1,0,0,7,8,8,7,9,9,12,12,17,17,13,16,20,20,22,19,17,18,15,10,11,12,12,14,17,17,19,19,27,23,26,25,22,24,23,19,18,15,15,13,17,17,13,16,13,13,12,14,13,12,15,13,11,10,6,5,2,4,1,0
2022-03-25 14:00:00,4,9,9,11,14,15,16,18,21,20,17,17,14,16,16,22,21,21,21,26,26,22,16,17,22,22,21,17,14,14,12,13,12,14,14,13,17,16,11,13,11,12,11,12,12,14,31,18,14,9,6,5,1,4,2,1,0,3,4,6,6,7,6,9,10,13,23,7,8,10,9,9,11,13,17,16,16,17,20,18,18,21,23,19,19,23,24,23,24,22,24,24,20,21,21,18,17,16,16,15,19,17,16,19,20,23,20,19,16,14,12,13,10,12,8,2,0
2022-03-25 15:00:00,3,8,8,10,11,12,18,23,23,22,21,23,17,23,23,17,19,21,30,30,32,31,23,25,27,28,26,15,14,10,13,12,16,18,16,17,17,11,12,12,14,17,18,17,15,18,35,34,23,15,14,9,7,6,2,4,0,3,5,6,11,12,8,7,10,21,22,17,20,22,13,24,20,20,17,16,13,20,32,30,12,14,20,25,24,25,26,26,28,30,30,29,26,19,20,23,26,27,27,18,24,23,25,28,28,30,32,31,27,22,18,16,14,17,16,4,0
2022-03-25 16:00:00,6,9,9,9,10,13,16,21,23,23,19,16,15,17,19,20,22,31,32,31,36,36,28,29,29,32,23,22,30,24,17,16,14,13,14,12,16,18,18,20,21,24,39,35,32,33,29,22,12,11,10,8,6,5,2,0,0,8,10,8,13,25,23,20,14,13,16,14,12,13,10,15,14,17,23,22,29,31,28,30,26,27,26,21,23,38,39,35,34,31,34,33,29,32,36,33,28,24,27,25,26,27,25,36,41,41,40,39,36,36,25,19,13,15,13,3,0
2022-03-25 17:00:00,5,3,4,8,11,14,17,21,24,18,17,17,18,23,25,26,22,29,33,28,29,31,27,30,30,29,27,24,24,23,16,20,20,19,20,22,29,28,29,24,29,30,29,24,18,27,28,20,19,14,12,9,9,2,8,0,0,11,14,17,15,14,15,19,25,26,32,27,24,12,10,9,26,26,18,18,19,21,20,13,18,20,21,22,23,46,46,39,37,35,38,38,33,30,25,32,34,35,30,29,27,31,39,38,42,44,46,40,38,35,30,23,17,19,4,7,0
2022-03-25 18:00:00,8,11,10,10,11,12,14,24,36,31,19,19,18,19,24,34,34,36,36,46,55,55,43,48,55,56,49,33,28,23,23,19,21,21,20,14,24,23,26,36,55,52,47,27,24,26,22,17,12,12,9,9,7,5,3,1,0,3,7,11,14,15,11,15,18,18,32,28,36,41,21,24,27,31,28,24,24,30,30,29,30,31,30,29,33,50,48,47,49,53,58,57,48,40,37,39,41,43,44,41,37,39,38,32,35,28,27,30,26,28,18,16,16,21,20,8,0
2022-03-25 19:00:00,2,7,6,8,8,8,9,12,14,13,12,11,5,10,12,15,17,22,23,34,40,43,31,38,38,36,35,22,20,14,11,12,9,5,8,8,14,21,16,19,22,25,21,17,14,16,13,11,10,8,9,9,8,6,2,1,0,4,5,4,6,4,6,12,14,13,16,11,13,11,10,15,24,25,18,17,10,14,13,14,13,14,16,17,24,28,28,22,20,17,16,15,23,20,19,25,25,28,31,30,32,37,36,37,42,38,35,36,31,24,16,14,9,12,7,3,0
2022-03-25 20:00:00,7,8,2,4,8,6,7,7,8,6,6,7,5,7,7,6,8,7,14,20,25,22,18,22,23,22,17,22,21,17,14,12,11,10,8,10,13,10,14,18,13,14,13,9,9,10,10,8,7,6,5,6,5,3,2,0,0,3,5,0,3,5,4,5,7,11,8,7,7,9,8,10,10,13,16,15,14,15,16,14,11,12,12,14,17,31,33,29,25,21,21,16,19,19,20,20,21,19,18,10,19,19,19,15,18,17,19,21,16,13,10,8,7,9,8,4,0
2022-03-25 21:00:00,1,3,3,4,5,7,8,9,10,9,7,6,7,8,9,12,11,13,17,18,20,21,16,15,14,17,11,15,15,13,11,10,9,7,8,9,9,8,11,9,9,10,8,11,9,12,19,14,14,10,11,9,8,6,5,3,0,2,4,5,3,3,1,6,11,14,26,23,15,11,10,8,12,13,10,10,11,16,20,18,16,18,17,9,13,32,32,30,27,24,25,26,24,20,19,17,18,22,22,20,19,19,20,18,19,16,21,21,17,14,13,11,10,10,9,4,0
2022-03-25 22:00:00,0,3,0,2,1,2,4,5,4,3,4,7,5,8,2,5,9,13,20,20,19,19,20,25,26,23,16,19,23,15,11,8,7,7,11,11,10,11,13,13,14,13,11,9,7,13,10,20,32,31,25,17,13,11,9,6,0,1,2,3,2,8,2,11,24,34,37,26,29,26,18,18,17,17,16,16,14,19,25,21,21,18,17,17,20,28,26,20,21,18,15,17,16,15,15,19,20,20,23,23,20,24,26,27,29,27,24,28,20,19,19,19,17,17,5,6,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,1,3,4,3,5,6,9,10,10,9,8,9,5,7,6,5,5,4,5,6,5,3,1,1,0,0,1,0,1,2,0,3,4,7,6,7,13,14,11,5,11,9,9,11,10,11,15,11,10,11,18,18,6,23,19,23,27,25,21,21,20,18,17,18,19,19,18,18,21,21,24,24,23,22,23,21,17,13,12,10,7,13,8,3,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,2,2,3,6,8,9,8,8,9,10,13,14,6,11,10,0,9,8,8,5,0,11,12,13,15,11,9,3,0,8,0,0,0,6,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,4,3,3,4,5,9,9,11,11,11,10,12,12,10,8,10,8,9,7,9,10,8,11,12,12,10,11,8,3,8,4,7,6,8,7,5,5,9,8,7,10,9,11,9,8,9,9,8,9,6,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,2,4,3,2,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,5,6,5,5,6,9,10,10,11,12,12,11,8,11,8,10,9,9,8,8,0,4,8,9,10,12,11,7,5,4,2,3,2,4,3,5,6,8,8,5,2,4,3,7,6,7,6,4,4,3,0,6,5,3,1,0,0,0,2,1,3,1,1,3,0,5,4,3,4,3,3,4,6,4,3,5,7,5,3,4,2,1,4,5,4,7,0,8,10,10,12,12,11,6,3,5,0,4,0,0,5,4,3,2,1,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-26 07:00:00,5,11,7,8,10,12,13,14,15,15,13,14,13,14,9,11,10,10,9,9,8,5,10,16,7,19,4,13,12,8,7,5,3,4,3,1,6,7,9,4,3,4,6,7,6,11,6,6,4,3,1,3,1,0,2,1,0,1,0,0,2,2,3,4,2,5,1,3,5,5,6,8,5,3,2,4,3,3,2,6,7,3,6,4,6,7,8,8,7,9,8,7,6,6,6,5,3,4,3,3,2,2,1,1,1,2,0,2,2,1,3,2,1,0,2,0,0
2022-03-26 08:00:00,5,11,12,8,13,18,18,17,26,24,22,23,20,23,24,24,20,18,16,12,10,11,13,14,13,17,16,14,10,9,10,7,9,6,5,4,14,11,11,8,8,8,16,16,13,22,11,8,5,4,4,5,3,2,1,0,0,2,3,6,4,8,6,11,7,8,9,8,11,13,14,16,14,10,12,10,9,1,1,2,3,4,4,7,7,18,20,20,20,18,22,22,20,18,18,17,16,5,3,4,3,3,4,4,2,3,3,8,5,7,6,5,2,5,4,1,0
2022-03-26 09:00:00,9,15,17,20,20,25,26,26,31,26,22,25,22,23,24,23,20,13,17,15,12,13,14,14,16,23,18,9,14,15,15,13,9,12,13,11,15,9,12,7,9,8,13,28,26,27,14,10,5,1,4,2,3,1,0,0,0,5,8,9,10,12,9,15,12,12,8,5,9,13,12,11,7,8,6,5,8,6,3,5,5,7,9,11,10,13,11,12,12,13,16,18,15,13,10,9,8,15,13,12,11,3,9,6,5,5,6,7,5,6,4,3,4,4,3,0,0
2022-03-26 10:00:00,6,13,12,13,17,22,18,20,24,23,22,22,23,24,21,21,21,21,19,17,16,10,14,14,16,24,18,10,10,9,10,6,9,9,4,8,13,12,10,9,8,8,6,8,11,15,14,12,5,4,3,0,0,0,1,0,0,4,7,8,10,8,11,10,10,9,9,6,9,12,11,12,8,11,8,8,9,7,7,8,6,6,7,13,11,29,31,32,27,23,22,23,15,13,13,13,10,7,7,4,6,7,2,7,6,8,10,11,11,11,11,8,9,9,0,3,0
2022-03-26 11:00:00,7,14,14,13,19,19,23,28,36,36,24,25,23,24,23,21,23,24,23,16,18,20,17,23,23,17,22,18,18,19,15,15,14,16,14,15,17,12,9,9,16,14,13,12,13,14,13,11,7,6,7,6,4,0,2,1,0,9,11,5,11,9,10,13,10,14,13,12,6,8,7,7,8,10,9,11,10,9,11,12,14,15,8,16,20,30,29,28,32,29,28,32,27,20,19,14,14,13,8,7,7,6,8,9,8,10,10,7,8,9,7,4,3,2,7,4,0
2022-03-26 12:00:00,6,17,9,17,19,24,25,31,33,33,24,23,24,21,22,26,22,22,24,29,29,28,24,28,28,35,30,30,27,24,21,21,22,24,20,16,17,17,15,14,14,15,19,18,18,23,14,12,8,6,5,4,0,5,3,2,0,5,6,3,8,11,11,13,22,28,35,23,22,19,11,13,13,7,8,7,10,10,13,14,16,16,22,22,22,30,32,33,35,33,39,35,31,29,25,24,28,16,24,23,23,19,13,11,11,10,14,19,15,18,14,16,16,15,11,3,0
2022-03-26 13:00:00,7,17,13,16,14,18,18,21,28,26,27,25,29,31,27,29,27,29,28,27,25,26,22,23,24,27,27,18,26,25,23,20,19,19,16,13,17,18,13,15,16,17,16,14,12,19,18,21,20,19,5,6,5,2,1,1,0,7,12,9,11,15,16,21,24,25,51,43,39,24,16,16,18,19,17,16,15,17,17,16,18,18,21,18,24,39,39,37,36,34,37,41,38,24,21,23,21,22,17,14,17,15,14,13,17,14,17,19,17,15,10,11,8,9,10,5,0
2022-03-26 14:00:00,5,12,13,12,20,24,27,22,25,25,22,22,21,25,24,22,33,31,32,30,33,35,35,37,39,40,32,20,18,16,21,24,23,22,15,12,14,17,16,16,19,17,15,14,9,9,9,11,8,9,7,5,4,2,3,2,0,3,10,11,12,11,8,9,12,16,18,14,16,15,14,13,18,19,16,14,13,15,18,17,18,16,14,16,18,32,34,36,37,36,38,39,37,34,35,29,29,25,23,17,20,17,18,17,18,17,14,19,16,13,13,9,7,10,8,5,0
2022-03-26 15:00:00,4,9,9,9,13,17,19,23,30,20,21,21,20,20,19,25,24,26,24,26,33,32,26,29,26,28,22,18,19,18,19,17,12,18,12,14,15,13,16,17,21,20,19,11,14,18,17,17,7,8,6,6,4,4,2,1,0,4,6,3,8,11,13,17,17,19,18,14,17,13,13,15,16,16,19,20,17,18,20,19,22,18,19,19,19,39,38,31,25,24,28,26,21,23,28,24,21,22,24,21,23,22,19,22,19,18,17,22,24,24,21,19,16,7,14,5,0
2022-03-26 16:00:00,7,10,11,11,11,14,19,27,32,27,19,18,19,24,29,30,28,28,28,28,41,41,33,43,38,40,37,24,24,22,20,20,19,19,20,20,22,24,25,24,20,20,21,18,13,16,13,12,12,10,8,6,2,5,1,0,0,5,6,4,6,7,10,12,16,22,23,15,12,17,16,14,15,19,19,17,14,16,17,17,19,21,25,26,26,40,42,34,35,32,30,30,29,24,25,21,23,20,20,19,16,18,17,18,21,20,17,17,19,18,12,12,10,11,10,3,0
2022-03-26 17:00:00,4,11,12,11,11,20,24,24,25,22,17,17,17,19,23,23,20,22,23,35,41,36,29,32,34,29,26,19,16,15,12,14,13,13,14,15,14,14,12,12,16,19,19,21,16,20,18,17,13,10,7,9,6,4,3,0,0,3,4,4,5,9,12,18,32,35,35,21,21,19,19,20,24,23,24,22,23,23,24,24,25,26,24,22,29,43,44,50,44,44,39,47,42,38,32,22,25,28,27,25,24,21,22,23,31,31,26,24,22,21,19,11,9,14,11,4,0
2022-03-26 18:00:00,5,6,6,7,11,13,14,20,21,20,17,16,15,19,13,14,21,26,35,41,38,33,27,29,29,25,20,21,20,18,15,13,11,13,15,16,18,15,16,16,16,18,18,13,12,15,14,16,12,11,12,8,4,1,0,0,0,3,6,6,4,9,10,10,20,23,35,23,16,15,12,13,15,14,15,16,23,24,27,23,22,20,17,18,25,43,42,38,29,29,34,37,35,36,33,25,28,28,25,22,21,19,21,21,21,23,24,26,24,18,15,15,12,11,8,3,0
2022-03-26 19:00:00,3,5,5,6,6,7,8,7,10,8,9,10,10,14,6,13,19,24,24,37,46,41,38,43,43,36,27,23,22,19,16,9,10,11,10,11,9,10,12,10,18,20,15,18,13,15,15,13,11,6,5,5,0,3,2,3,0,3,5,4,6,3,6,8,8,15,16,9,10,12,11,10,11,12,10,8,11,17,20,19,21,15,22,21,19,24,21,23,22,20,23,22,15,24,25,22,22,23,26,24,23,19,20,19,26,27,27,23,19,21,18,14,11,13,11,3,0
2022-03-26 20:00:00,1,5,4,5,5,5,7,7,10,9,5,4,4,11,7,6,10,13,16,20,21,20,20,21,22,24,17,11,12,11,9,17,13,12,13,12,11,14,16,15,11,12,11,7,15,21,14,14,10,9,6,4,2,2,2,1,0,1,3,0,2,3,4,7,10,8,9,6,9,16,14,11,7,11,13,11,12,11,13,10,10,12,17,16,21,34,36,27,28,23,29,31,19,28,28,25,23,24,23,24,22,23,19,22,20,19,17,28,19,10,10,8,4,11,10,4,0
2022-03-26 21:00:00,2,5,1,3,3,6,6,6,9,10,7,7,6,9,8,10,10,15,18,19,15,20,15,15,16,14,22,8,7,6,6,4,3,6,9,8,9,7,9,9,14,13,9,8,9,10,5,5,5,7,7,9,7,6,1,0,0,0,1,1,2,4,5,6,12,17,20,18,18,15,14,13,11,9,12,13,13,14,13,10,11,9,9,0,10,23,26,19,20,19,19,18,30,25,15,21,21,20,22,24,26,22,24,24,28,26,24,22,21,20,14,13,11,14,12,6,0
2022-03-26 22:00:00,2,3,0,4,4,4,3,5,2,2,6,3,4,6,4,8,6,9,11,17,14,14,11,19,18,16,14,11,10,9,6,5,7,4,7,6,5,7,9,10,11,8,6,7,11,11,10,7,13,14,15,10,7,3,5,3,0,1,1,2,1,3,2,4,28,32,31,29,20,27,24,13,21,20,22,19,18,20,22,16,15,13,12,13,20,31,43,34,32,32,31,28,23,19,18,23,22,22,26,24,22,21,27,26,25,23,19,21,17,15,12,11,10,10,13,5,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,4,5,0,0,7,6,6,6,10,8,11,10,7,9,6,7,6,5,7,9,11,8,7,5,2,0,0,1,0,0,1,4,2,2,5,3,3,3,6,10,9,8,5,9,16,16,10,8,11,10,9,6,6,10,4,13,13,12,12,18,19,17,14,13,15,19,22,23,24,21,24,23,25,22,25,23,23,23,16,17,14,12,11,11,1,5,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,1,0,2,3,4,4,5,5,5,0,3,1,2,2,4,0,4,3,5,5,3,4,0,0,0,2,0,0,0,0,0,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,1,3,0,3,3,4,7,8,9,7,6,7,6,8,9,5,6,6,6,5,0,5,7,6,7,6,5,6,7,2,6,5,1,4,4,2,5,4,4,0,8,6,5,4,4,5,4,2,0,1,1,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,2,5,5,5,6,7,7,5,6,7,6,7,6,8,5,6,4,5,4,4,3,0,5,5,3,6,4,3,1,3,0,2,1,5,4,2,3,5,4,2,4,0,1,2,1,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,3,3,0,1,5,0,4,0,3,0,1,2,0,3,3,2,2,4,1,4,5,0,3,0,2,1,2,0,0,0,0,4,0,2,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0
2022-03-27 07:00:00,4,7,6,7,9,10,9,11,10,12,10,11,12,13,12,10,4,9,5,5,4,6,7,5,6,7,6,4,1,3,2,4,3,5,2,5,4,6,5,3,4,3,4,6,0,7,6,3,3,0,2,2,3,1,2,0,0,1,2,1,4,3,2,4,3,3,2,3,5,8,7,6,5,3,3,1,0,2,0,1,2,0,3,4,3,4,4,4,3,3,4,5,3,5,4,3,1,3,2,0,1,2,1,2,5,2,4,4,4,4,6,1,0,3,2,0,0
2022-03-27 08:00:00,3,7,8,5,8,10,11,13,24,21,18,11,13,10,12,11,12,13,13,11,10,11,13,14,16,17,12,8,5,7,5,7,7,8,6,7,8,10,14,9,10,7,16,17,17,22,18,12,3,2,1,1,2,2,1,0,0,1,3,2,4,7,2,8,5,4,2,3,5,6,3,7,5,4,4,2,2,1,3,5,7,8,9,8,9,9,10,12,5,6,9,11,6,7,6,5,5,6,1,4,3,3,1,5,5,6,7,8,8,7,5,4,3,4,4,2,0
2022-03-27 09:00:00,4,10,10,8,9,11,11,14,19,22,19,21,13,23,25,25,25,17,15,15,13,11,13,14,13,15,13,8,7,6,5,5,8,8,10,10,12,14,13,8,6,6,8,8,9,15,13,8,4,4,2,2,0,1,0,0,0,4,5,2,5,9,7,9,10,10,10,3,3,4,1,2,9,10,9,7,4,2,4,3,5,7,5,8,9,16,13,15,14,15,16,15,14,11,10,8,9,7,9,6,3,5,3,5,5,6,3,10,9,11,8,9,10,14,4,12,0
