Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_기자촌사거리,12_신도초교.은평메디텍고등학교,13_두산위브205동앞,14_두산위브253동앞,15_진관동주민센터.은평우체국,16_구파발(가상),17_구파발역2번출구,18_롯데캐슬823동앞,19_진관중고교.약수사앞,20_아이파크714동앞,21_아이파크701동앞,22_진관초교앞,23_생태공원앞,24_아이파크709동앞,25_진관중고교.약수사앞,26_래미안909동앞,27_구파발역.롯데몰,28_진관동주민센터.은평우체국,29_동부센트레빌324동앞,30_동부센트레빌320동앞,31_신도초교.은평메디텍고등학교,32_기자촌11단지앞,33_제각말5단지.은평뉴타운도서관,34_하나고.삼천사.진관사입구,35_삼천리골입구56사단북한산부대,36_푸르지오618동앞.관음사입구,37_진관초교관음사입구,38_진관중고교약수사입구,39_지축교앞,40_진관공영차고지
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,0,0,0,0,1,0,1,1,3,4,1,0,0,0,0,1,0,0,4,6,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-03-11 06:00:00,0,1,0,0,0,0,0,0,0,5,6,12,14,15,12,10,2,0,0,0,1,3,7,8,11,8,4,3,3,0,2,0,0,0,0,0,0,0,0,0
2022-03-11 07:00:00,0,1,0,0,0,2,3,2,3,11,15,25,39,41,34,31,13,13,12,1,1,5,17,26,35,35,11,6,4,3,1,2,2,1,0,0,0,0,0,0
2022-03-11 08:00:00,0,2,1,3,0,2,3,0,3,11,14,17,20,19,16,15,6,0,8,7,7,5,16,20,24,25,19,22,24,13,4,3,2,1,0,2,0,1,0,0
2022-03-11 09:00:00,0,0,1,0,0,2,0,1,3,11,13,15,17,18,13,11,5,3,2,2,2,3,9,6,13,13,4,5,0,1,0,2,1,2,0,0,0,0,0,0
2022-03-11 10:00:00,0,1,0,0,2,3,0,3,3,6,5,7,9,9,6,4,2,2,0,1,1,1,8,6,9,10,5,5,1,4,4,0,2,1,0,0,2,1,1,0
2022-03-11 11:00:00,0,0,0,0,0,0,1,0,4,6,6,7,8,8,4,4,5,3,4,0,0,4,7,9,10,11,7,6,1,0,5,4,0,1,0,0,0,0,0,0
2022-03-11 12:00:00,0,1,0,0,0,1,1,0,2,4,5,17,10,13,8,6,10,11,10,5,5,3,8,9,17,9,6,4,5,4,10,8,3,1,0,0,2,1,0,0
2022-03-11 13:00:00,0,0,0,0,0,0,0,2,3,7,0,12,13,12,8,6,6,5,0,5,3,5,6,8,9,16,10,9,8,7,6,1,2,0,0,0,1,0,0,0
2022-03-11 14:00:00,0,2,0,0,0,3,0,4,3,7,10,13,6,7,6,4,12,8,2,7,6,7,7,5,3,4,7,9,6,7,9,8,4,3,0,0,0,0,0,0
2022-03-11 15:00:00,0,0,0,0,0,0,0,0,2,6,6,8,9,7,6,5,11,6,10,7,5,7,9,11,15,0,9,10,8,6,6,5,3,1,1,0,0,0,0,0
2022-03-11 16:00:00,0,1,0,0,0,0,0,0,7,13,11,13,14,16,16,15,15,12,13,8,7,9,8,9,10,14,13,14,15,14,10,4,2,1,0,0,0,0,0,0
2022-03-11 17:00:00,0,1,0,0,0,4,0,0,8,3,4,7,10,11,11,8,20,12,18,10,8,8,6,8,9,10,17,23,19,17,14,12,3,0,1,0,0,0,0,0
2022-03-11 18:00:00,0,1,0,0,0,0,0,0,3,7,4,9,5,8,10,5,31,29,26,20,13,8,3,4,6,7,24,26,20,12,9,6,0,1,1,0,0,2,0,0
2022-03-11 19:00:00,0,0,0,0,2,3,0,0,2,5,6,12,13,14,12,10,28,29,21,17,16,14,2,2,3,4,17,18,13,14,8,4,0,1,0,0,0,0,0,0
2022-03-11 20:00:00,0,1,0,0,2,0,0,3,2,2,0,3,4,1,5,4,15,17,14,11,6,5,3,0,3,2,12,16,13,8,6,3,0,1,1,0,0,0,0,0
2022-03-11 21:00:00,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,17,17,8,8,7,6,2,0,2,0,13,15,8,13,8,6,1,0,0,0,0,0,0,0
2022-03-11 22:00:00,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,12,11,2,9,1,6,2,2,7,8,7,10,9,8,6,4,1,0,0,0,0,0,0,0
2022-03-11 23:00:00,0,1,0,1,0,1,0,0,0,1,0,0,3,0,0,2,16,16,15,14,11,9,0,0,0,1,6,11,8,6,5,3,1,1,0,0,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,2,0,2,3,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 07:00:00,0,2,0,0,0,3,0,1,0,3,2,3,2,0,0,1,2,0,0,1,0,0,5,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 08:00:00,0,1,2,0,0,3,2,0,3,5,6,5,7,6,5,3,5,0,0,4,0,4,7,6,7,8,3,1,0,1,2,1,0,0,1,0,1,0,0,0
2022-03-12 09:00:00,0,0,0,0,0,1,0,0,1,3,4,10,12,10,9,7,2,0,1,1,1,1,5,6,9,11,7,9,0,8,5,4,2,0,0,0,1,0,0,0
2022-03-12 10:00:00,0,0,0,2,0,1,3,0,3,5,3,9,12,11,13,11,10,8,6,7,5,5,9,9,12,10,4,6,4,6,4,0,5,1,5,0,1,0,0,0
2022-03-12 11:00:00,0,1,0,2,2,1,0,1,6,10,7,11,16,15,13,8,7,6,5,4,3,1,7,10,11,10,6,2,4,3,2,2,1,0,0,0,0,0,0,0
2022-03-12 12:00:00,0,0,0,0,0,1,4,6,9,12,15,14,15,14,14,12,4,3,2,0,4,2,6,7,0,5,5,6,6,5,4,7,5,0,0,0,1,1,0,0
2022-03-12 13:00:00,0,2,0,0,0,0,0,2,5,5,6,9,11,8,7,5,8,9,2,8,7,8,7,11,9,9,8,9,10,7,9,8,6,2,2,3,0,0,0,0
2022-03-12 14:00:00,0,0,1,0,0,2,0,0,6,10,11,13,14,4,13,10,13,11,10,3,7,4,7,8,9,11,9,17,15,12,11,10,3,0,0,0,0,1,0,0
2022-03-12 15:00:00,0,0,0,0,0,2,0,1,9,10,12,17,17,16,14,13,10,8,0,6,0,5,6,6,7,5,8,9,8,7,4,4,2,6,0,0,5,0,0,0
2022-03-12 16:00:00,0,4,0,0,1,2,0,3,6,8,5,11,16,0,13,11,16,15,13,14,10,7,8,5,6,8,12,13,15,11,8,5,3,1,1,0,0,0,0,0
2022-03-12 17:00:00,0,0,0,0,0,1,0,2,9,7,6,10,0,6,9,8,18,17,15,10,7,5,4,6,7,8,9,12,12,8,11,8,1,1,1,0,2,0,0,0
2022-03-12 18:00:00,0,0,0,0,0,3,1,0,9,12,14,19,20,3,17,16,13,7,9,8,9,11,6,0,0,2,12,12,10,8,5,4,2,3,0,2,0,0,0,0
2022-03-12 19:00:00,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,9,9,8,7,5,8,2,2,1,4,6,10,8,6,2,3,2,1,0,0,1,1,0,0
2022-03-12 20:00:00,0,0,0,0,0,1,0,1,1,0,0,4,2,2,3,3,8,7,5,6,6,0,3,2,0,1,3,6,0,7,3,5,1,0,0,0,0,0,0,0
2022-03-12 21:00:00,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,9,0,7,5,4,3,1,1,1,0,6,9,6,4,8,6,1,0,0,0,0,0,0,0
2022-03-12 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,7,4,3,1,0,1,2,4,9,12,8,3,0,2,0,0,0,0,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,8,4,6,7,5,1,1,0,2,7,9,8,7,5,3,0,0,0,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1,2,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,2,0,0,1,1,0,0,2,3,4,2,2,3,2,3,0,0,0,0,1,4,6,9,10,2,2,3,2,2,0,1,1,1,0,0,0,0,0
2022-03-13 09:00:00,0,3,0,1,0,2,0,0,3,6,3,11,12,3,10,9,11,8,4,2,2,2,5,7,9,11,4,3,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-13 10:00:00,0,0,0,0,1,1,2,0,3,4,2,7,9,8,7,5,3,2,0,0,3,0,2,0,6,6,5,8,7,6,5,2,0,1,0,0,1,0,0,0
2022-03-13 11:00:00,0,0,1,0,0,0,0,0,0,2,4,3,6,5,6,2,6,1,5,4,3,2,7,0,2,6,5,5,3,2,2,0,1,0,0,0,0,0,0,0
2022-03-13 12:00:00,0,0,0,0,0,3,0,0,1,6,5,10,10,0,10,9,10,10,10,8,7,5,7,8,18,20,12,10,7,5,4,0,1,0,0,0,0,0,0,0
2022-03-13 13:00:00,2,1,0,0,0,0,0,1,2,5,8,10,9,9,10,8,9,7,4,5,3,1,7,7,7,13,4,6,5,4,3,4,2,0,0,0,0,0,0,0
2022-03-13 14:00:00,0,0,0,0,2,0,0,0,5,10,5,3,0,1,7,5,4,4,2,3,0,2,7,9,6,7,5,4,2,2,0,1,3,2,0,0,1,0,0,0
2022-03-13 15:00:00,0,0,0,0,0,1,0,0,5,7,7,8,9,0,2,8,3,2,1,0,0,1,7,8,9,11,8,6,7,4,6,3,1,2,4,2,0,1,1,0
2022-03-13 16:00:00,0,1,0,2,0,1,0,0,4,5,3,6,1,7,4,2,8,6,4,6,5,4,6,7,6,3,4,6,4,3,2,1,0,0,0,0,0,0,0,0
2022-03-13 17:00:00,0,0,0,0,0,1,0,0,3,2,2,4,7,4,8,6,9,8,5,1,4,3,4,1,0,2,6,10,9,4,7,6,2,0,1,0,0,0,0,0
2022-03-13 18:00:00,0,0,0,0,0,1,3,0,4,7,8,5,1,0,3,0,8,8,4,5,3,2,7,8,2,5,5,10,6,8,6,2,1,0,0,0,0,0,0,0
2022-03-13 19:00:00,0,0,0,0,0,0,2,0,0,1,0,4,0,0,4,3,6,4,3,3,2,2,1,2,2,3,6,5,5,4,0,6,2,2,1,0,0,0,0,0
2022-03-13 20:00:00,0,1,0,0,0,0,0,1,0,1,2,0,1,0,3,2,11,9,10,9,5,3,1,0,4,5,3,6,2,0,2,2,0,0,0,0,0,0,0,0
2022-03-13 21:00:00,0,2,0,0,0,0,2,0,0,0,0,2,0,0,3,2,8,3,7,8,7,0,0,1,1,2,6,8,6,7,5,2,2,2,0,0,0,0,1,0
2022-03-13 22:00:00,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,1,3,2,0,0,2,0,1,2,5,6,6,4,2,1,0,0,0,0,0,0,0,0
2022-03-13 23:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,3,2,4,1,0,0,0,1,4,5,3,2,2,0,1,0,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,0,0,0,0,0,1,1,2,2,5,0,4,3,2,0,1,1,0,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,0,0,0,0,0,0,2,6,8,8,9,7,0,6,2,0,0,0,0,2,6,5,9,10,3,4,2,4,3,0,0,0,0,0,1,0,0,0
2022-03-14 07:00:00,0,2,0,0,0,1,0,0,4,18,21,33,55,57,52,48,27,25,17,0,3,9,18,20,22,27,19,10,8,2,2,4,3,2,0,0,3,1,0,0
2022-03-14 08:00:00,0,0,3,2,2,0,0,1,5,12,19,23,27,27,28,26,14,12,10,6,8,6,16,19,27,24,16,20,13,12,3,1,0,1,2,0,1,0,0,0
2022-03-14 09:00:00,0,0,0,0,0,1,0,0,3,5,6,11,14,16,14,11,3,2,1,1,1,2,6,7,8,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0
2022-03-14 10:00:00,0,0,1,0,1,1,0,0,3,3,4,7,8,7,7,5,4,1,3,0,2,3,9,12,13,7,5,4,1,2,1,0,2,0,0,0,1,0,0,0
2022-03-14 11:00:00,0,0,0,0,0,0,0,1,3,6,1,5,6,5,5,3,8,7,0,2,5,1,10,11,13,9,6,7,4,1,3,0,1,0,0,0,0,1,0,0
2022-03-14 12:00:00,0,0,0,0,0,0,0,1,1,7,6,7,11,8,10,8,7,8,8,6,3,5,6,9,10,11,8,11,10,4,7,3,5,0,0,0,0,0,0,0
2022-03-14 13:00:00,0,0,0,0,0,0,1,0,1,3,1,14,13,14,10,4,13,12,11,8,5,6,10,11,12,9,8,7,6,7,8,2,1,0,0,0,1,0,0,0
2022-03-14 14:00:00,0,0,0,0,0,0,0,0,2,4,5,9,12,12,9,9,10,8,8,7,7,13,14,13,6,7,5,4,4,5,6,7,4,2,0,0,0,0,0,0
2022-03-14 15:00:00,0,1,0,0,0,0,0,0,2,6,4,13,14,16,12,8,15,18,19,13,12,10,9,6,40,38,36,9,5,4,5,2,2,1,0,0,1,0,0,0
2022-03-14 16:00:00,0,1,0,0,0,0,0,1,4,10,11,15,17,15,11,8,16,13,9,11,9,9,7,10,16,16,38,29,18,10,7,6,1,0,0,0,0,0,0,0
2022-03-14 17:00:00,0,0,0,0,0,0,0,1,2,6,2,7,6,5,6,5,11,9,8,5,4,6,9,12,8,9,15,21,13,10,8,4,2,0,0,0,1,0,0,0
2022-03-14 18:00:00,0,0,0,0,0,1,2,0,3,3,0,4,3,2,6,1,16,15,15,13,11,11,3,4,4,4,18,19,18,12,7,4,2,1,0,0,0,0,0,0
2022-03-14 19:00:00,0,0,0,0,0,0,0,0,1,2,0,4,6,9,6,2,36,31,25,14,9,7,4,6,7,8,21,22,16,11,7,5,1,2,1,0,0,0,0,0
2022-03-14 20:00:00,0,0,0,0,0,0,0,1,1,2,0,2,3,1,1,0,15,12,12,9,7,6,4,2,3,0,11,15,12,13,8,7,2,0,1,0,0,0,0,0
2022-03-14 21:00:00,0,1,0,0,0,0,0,0,0,1,0,2,3,1,4,0,16,16,14,7,6,4,1,1,0,2,8,10,9,8,6,5,1,1,0,0,0,0,0,0
2022-03-14 22:00:00,0,2,0,0,0,0,0,0,2,3,0,0,0,0,1,0,11,9,8,7,0,3,1,0,1,2,5,7,7,6,6,4,1,0,0,0,1,0,0,0
2022-03-14 23:00:00,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,9,8,6,4,3,1,0,0,1,6,5,4,1,1,0,0,0,0,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,2,0,1,0,1,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,1,0,0,0,0,0,0,1,5,6,7,10,9,0,7,1,0,0,0,1,2,8,5,8,8,2,4,0,3,0,0,0,0,0,0,0,0,0,0
2022-03-15 07:00:00,1,1,0,0,0,1,2,2,2,17,20,27,43,46,47,43,29,25,1,1,0,4,16,22,29,27,4,4,0,3,0,1,1,0,0,0,3,0,2,0
2022-03-15 08:00:00,0,2,4,5,2,4,4,3,5,12,15,14,18,16,25,20,10,10,9,8,3,4,15,20,21,22,26,29,27,16,4,1,2,1,0,0,0,0,0,0
2022-03-15 09:00:00,0,0,0,0,0,1,0,0,4,6,9,12,15,16,13,12,4,3,1,0,0,2,10,12,13,14,5,3,2,2,0,1,1,0,0,0,2,0,0,0
2022-03-15 10:00:00,0,1,0,2,0,0,1,0,3,6,5,7,9,9,7,5,3,1,2,1,0,3,7,6,12,10,7,4,5,2,0,0,4,0,0,0,0,1,0,0
2022-03-15 11:00:00,1,2,0,0,1,3,2,0,4,5,5,8,8,9,7,4,5,4,3,3,2,3,8,6,6,5,5,4,6,5,3,2,0,0,0,0,1,0,0,0
2022-03-15 12:00:00,0,0,0,0,0,1,0,1,1,4,5,6,7,5,5,4,6,5,0,5,6,4,9,10,11,8,6,5,0,1,3,2,2,1,0,0,0,0,0,0
2022-03-15 13:00:00,0,0,0,0,0,2,0,0,4,8,9,18,22,23,20,15,8,5,6,2,2,4,5,7,15,16,9,6,1,4,5,4,3,1,0,0,0,0,0,0
2022-03-15 14:00:00,0,0,0,0,0,1,1,1,4,6,3,17,19,16,12,11,12,8,6,5,1,5,10,9,9,8,9,8,8,4,10,7,5,4,2,0,2,1,0,0
2022-03-15 15:00:00,0,0,0,0,0,0,0,1,4,7,6,9,9,8,8,5,14,13,11,10,7,5,7,7,41,40,25,22,21,10,6,3,7,4,2,0,0,0,0,0
2022-03-15 16:00:00,0,1,0,0,0,2,0,0,4,8,6,13,15,11,11,9,16,17,12,16,11,9,10,11,10,6,11,14,18,14,8,7,2,1,0,2,0,0,0,0
2022-03-15 17:00:00,0,0,1,0,0,2,0,0,4,7,6,6,8,9,8,7,18,16,14,11,14,12,5,7,9,12,10,11,9,11,9,8,6,1,0,0,0,0,0,0
2022-03-15 18:00:00,0,1,0,0,0,1,1,0,4,7,8,11,12,8,10,8,18,14,13,10,8,6,6,7,9,10,17,24,23,16,11,7,2,0,0,0,0,0,0,0
2022-03-15 19:00:00,0,1,0,0,0,0,0,0,2,3,4,4,6,5,7,5,30,28,26,18,14,11,2,2,0,4,22,22,19,16,12,10,6,2,0,0,0,0,0,0
2022-03-15 20:00:00,0,2,0,0,0,0,0,2,1,1,0,3,4,2,1,0,18,15,12,9,8,14,1,0,2,3,10,9,14,9,6,3,3,1,0,0,0,0,0,0
2022-03-15 21:00:00,0,2,0,0,0,1,0,0,2,1,0,1,3,0,1,2,18,16,16,12,10,7,1,0,0,2,21,26,19,14,10,7,2,1,0,0,0,0,0,0
2022-03-15 22:00:00,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,2,13,11,10,8,7,6,1,0,4,1,6,11,8,4,6,3,1,1,1,0,0,0,0,0
2022-03-15 23:00:00,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,7,6,10,4,8,6,1,0,0,2,5,7,2,6,3,2,1,0,0,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,0,0,0,0,0,0,5,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,0,0,0,0,0,0,0,2,4,8,12,14,15,10,11,3,2,0,1,0,2,11,4,13,8,5,4,3,3,2,0,1,0,1,0,0,0,0,0
2022-03-16 07:00:00,0,1,0,0,0,1,1,0,4,15,23,28,38,44,46,30,32,27,2,0,2,10,21,27,31,25,11,10,1,2,1,0,2,0,0,0,2,1,0,0
2022-03-16 08:00:00,0,2,3,2,1,2,4,0,6,10,15,19,21,22,20,17,12,12,6,5,8,5,17,16,18,22,23,30,28,15,2,1,2,3,2,1,2,0,0,0
2022-03-16 09:00:00,0,0,0,0,0,0,0,0,2,5,7,9,16,14,13,9,4,3,2,1,0,3,15,16,17,10,6,5,4,3,1,3,1,1,0,0,0,0,0,0
2022-03-16 10:00:00,0,1,0,0,1,3,0,2,2,5,7,8,9,7,8,4,5,1,0,1,0,2,6,9,12,13,9,6,6,4,3,1,0,0,3,0,1,0,2,0
2022-03-16 11:00:00,0,0,0,0,0,1,0,0,1,4,6,8,9,8,6,4,4,4,2,0,2,3,6,5,7,6,8,10,3,9,4,8,2,1,0,0,0,0,0,0
2022-03-16 12:00:00,0,0,0,0,0,0,0,1,2,6,4,9,9,10,8,6,5,2,1,1,2,3,5,7,15,8,10,7,5,4,3,2,3,1,0,0,0,0,0,0
2022-03-16 13:00:00,0,1,0,0,0,0,0,0,0,5,4,17,21,20,18,16,7,8,9,4,3,7,6,8,5,7,7,6,5,4,4,3,2,3,1,0,1,0,0,0
2022-03-16 14:00:00,0,1,0,0,1,0,0,0,3,6,3,15,15,14,12,12,10,9,8,4,4,5,7,9,34,9,12,12,4,9,8,6,6,4,3,0,0,0,0,0
2022-03-16 15:00:00,0,0,0,0,0,0,0,2,7,11,4,9,9,7,5,3,10,7,3,7,6,5,7,7,15,12,26,23,16,9,6,5,1,0,0,0,1,0,0,0
2022-03-16 16:00:00,0,1,1,0,0,2,1,3,7,9,0,14,12,13,12,9,9,10,7,8,6,7,10,11,13,13,9,8,7,4,7,4,1,0,0,0,1,0,0,0
2022-03-16 17:00:00,2,3,0,0,0,2,0,1,5,5,6,8,13,12,10,8,11,12,11,9,7,9,6,8,9,12,16,21,14,12,6,3,3,4,0,0,1,0,0,0
2022-03-16 18:00:00,0,1,0,0,0,0,1,1,4,6,0,6,7,1,5,5,24,23,21,14,13,14,5,7,9,8,24,29,27,22,17,10,5,1,0,1,0,0,0,0
2022-03-16 19:00:00,0,3,0,2,1,2,1,0,2,3,2,3,4,5,4,3,21,27,24,18,12,8,3,1,4,6,11,17,14,13,12,6,2,0,0,0,0,0,0,0
2022-03-16 20:00:00,0,0,0,1,0,0,0,1,2,0,0,5,6,5,3,2,23,22,20,11,8,6,2,2,2,3,8,9,5,7,4,1,0,0,0,0,0,0,0,0
2022-03-16 21:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,3,5,3,4,2,1,1,2,2,8,11,8,6,7,2,2,0,0,0,0,0,0,0
2022-03-16 22:00:00,0,1,0,0,0,0,0,0,3,1,6,0,2,0,3,4,11,10,9,7,2,4,1,0,2,1,10,13,11,10,9,5,1,0,0,0,1,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,2,0,4,1,0,0,0,1,8,9,7,5,3,1,0,0,0,0,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
