Unnamed: 0,1_광명차고지,2_하안버스공영차고지,3_자동차경매장.가림초등학교,4_가림중학교,5_하안3동주민센터.하안주공7.8단지,6_하안사거리.7단지,7_하안4동주민센터.하안주공4.10단지,8_하안2동주민센터.하안주공1.2.3.4단지,9_광명시민체육관,10_하안1동주민센터,11_복지관운동장,12_철산푸르지오하늘채아파트,13_광명경찰서,14_광명성애병원,15_철산래미안자이아파트,16_디지털3단지사거리,17_금천패션아울렛사거리.W몰,18_디지털단지오거리,19_가리봉시장,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_구로119안전센터,24_우리유엔미아파트,25_쌍용구로정비사업소,26_신도림동.구로역,27_신도림역,28_문래동남성아파트,29_남부지방법원등기국.구로세무서(에이스하이테크시티),30_영등포역,31_전경련회관,32_여의도역,33_샛강역4번출구.여의도자이,34_샛강역.앙카라공원,35_진주아파트,36_시범아파트,37_원효로3가,38_원효로2가사거리,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역.청파동주민센터,45_청파동,46_서계동,47_서울역서부,48_서울역버스환승센터,49_갈월동,50_갈월동4호선숙대입구,51_남영역,52_용산경찰서,53_용산꿈나무종합타운.원효로우체국,54_원효로2가,55_원효로3가,56_시범아파트.대교아파트,57_KBS별관,58_샛강역1번출구.여의도자이,59_여의도역,60_여의도지하차도입구,61_영등포역,62_남부지방법원등기국.구로세무서(에이스하이테크시티),63_문래동남성아파트,64_신도림역,65_신도림동.구로역,66_구로역,67_쌍용구로정비사업소,68_우리유앤미아파트,69_구로119안전센터,70_구로4동우체국.고대구로병원정문,71_구로시장,72_남구로역,73_가리봉시장,74_금천패션아울렛사거리.마리오,75_디지털3단지사거리,76_광명성애병원,77_광명경찰서,78_철산4단지,79_광명이편한세상센트레빌아파트,80_하안1동주민센터,81_광명시민체육관,82_하안2동주민센터.하안주공1.2.3.4단지,83_하안4동주민센터.하안주공4.10단지,84_하안사거리.7단지,85_하안3동주민센터.하안주공7.8단지,86_가림중학교,87_가림초등학교.자동차경매장,88_하안버스공영차고지,89_광명공영차고지종점
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,4,3,2,3,2,1,0,0,0,2,0,1,3,1,0,0,0,0,1,3,0,0,3,4,3,5,7,8,7,10,11,9,6,5,4,5,3,2,1,2,1,2,3,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,2,3,7,11,0,12,15,18,18,14,15,16,0,17,18,17,18,19,22,23,22,23,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,1,2,2,0,4,0,5,6,5,7,4,4,3,5,15,16,11,21,21,19,17,17,25,19,24,24,17,14,10,6,6,10,9,8,7,7,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,0,0,1,1,2,4,5,8,10,14,6,14,16,8,12,5,13,8,12,10,11,13,17,16,13,12,11,12,9,11,8,11,11,11,2,0,8,0,7,3,2,1,0,0,2,2,2,1,0,3,2,2,3,3,4,3,0,2,3,1,1,2,3,0,7,6,5,3,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,0,1,0,2,3,5,8,7,9,10,11,10,7,13,11,9,9,13,14,15,14,20,21,22,28,25,19,29,31,23,16,14,15,12,10,8,3,7,3,7,6,5,4,4,4,3,6,5,7,6,6,8,16,19,16,18,14,12,7,18,9,8,8,7,8,11,14,14,16,15,11,9,10,6,2,0,0,0,2,0,0,1,0,0,0,0,0,0
2022-03-08 08:00:00,0,1,0,0,2,7,8,9,13,16,18,18,18,12,19,11,5,12,16,18,16,13,14,17,20,31,28,27,26,29,24,22,17,17,18,18,10,9,7,5,7,5,6,6,7,6,5,4,6,11,16,19,15,22,30,32,24,18,12,10,33,6,8,14,13,14,24,19,19,22,22,20,21,18,4,6,6,7,9,8,7,5,6,2,1,0,0,0,0
2022-03-08 09:00:00,0,0,0,0,2,4,6,7,5,8,7,8,7,0,8,8,5,0,6,7,6,7,14,15,19,22,19,18,16,17,17,15,11,11,6,3,3,1,2,5,3,6,6,4,3,2,2,5,6,6,15,14,14,12,16,19,16,12,7,8,20,5,2,3,2,4,0,6,12,13,13,10,9,8,10,11,12,10,0,9,7,3,5,3,0,0,0,0,0
2022-03-08 10:00:00,0,0,0,0,1,1,3,1,4,2,3,4,4,3,5,6,3,3,0,4,5,6,6,7,7,7,6,8,7,9,8,7,6,6,10,12,10,5,4,0,5,3,2,2,3,3,1,2,3,2,4,3,3,6,7,11,11,12,10,8,5,4,6,7,5,4,5,5,6,8,7,4,0,3,4,5,6,7,0,1,5,0,2,1,0,0,0,0,0
2022-03-08 11:00:00,0,0,0,1,0,1,0,2,0,3,2,3,5,0,0,4,3,5,5,6,0,10,11,9,8,7,6,5,6,7,8,8,7,4,5,4,5,4,3,0,2,0,3,3,2,1,1,2,2,5,5,2,4,6,5,7,9,7,7,10,6,3,0,2,0,0,6,5,4,10,9,3,6,6,5,4,4,3,4,4,0,0,1,0,0,0,0,0,0
2022-03-08 12:00:00,1,0,1,0,0,5,4,4,3,4,2,5,6,7,9,6,6,8,8,8,9,13,13,10,8,6,8,9,10,11,4,10,10,9,7,4,3,3,8,2,6,0,6,8,2,7,6,3,4,3,5,8,11,11,9,9,13,11,10,11,8,7,5,5,4,4,9,11,7,8,6,7,4,12,11,9,9,3,0,4,3,2,0,1,0,0,0,0,0
2022-03-08 13:00:00,3,4,4,0,5,7,8,10,0,8,1,10,10,4,15,14,15,14,13,11,12,11,10,7,9,10,13,15,16,17,16,15,12,13,8,8,8,1,6,6,7,6,4,4,3,3,2,3,3,0,3,2,7,3,11,14,13,12,12,12,11,9,9,8,8,8,8,8,6,8,8,5,6,9,3,6,4,7,5,4,2,3,0,2,0,0,0,0,0
2022-03-08 14:00:00,0,1,0,2,2,3,2,1,1,4,0,5,8,0,8,10,9,5,6,9,8,8,10,7,9,8,11,10,7,10,7,11,11,6,7,6,5,4,2,5,3,4,2,2,2,0,1,5,0,7,6,5,8,7,9,13,17,19,27,28,19,19,12,17,15,5,13,0,9,10,12,9,13,10,8,8,6,6,5,4,2,0,1,2,0,0,0,0,0
2022-03-08 15:00:00,0,0,0,2,0,6,7,6,7,7,3,4,6,0,5,3,4,4,4,6,7,8,8,10,8,8,7,0,6,7,8,4,5,4,3,0,5,4,0,5,6,6,4,4,4,0,2,7,6,0,8,9,9,11,13,12,18,21,27,27,22,16,14,12,9,11,12,14,10,9,10,8,6,8,10,9,7,8,4,5,4,3,2,0,0,0,0,0,0
2022-03-08 16:00:00,1,0,3,0,1,3,5,6,3,4,3,5,5,4,8,8,9,8,9,9,10,10,9,8,8,7,7,6,5,10,9,16,17,15,12,12,10,9,12,9,7,6,8,8,5,2,3,5,6,4,5,0,6,8,7,26,33,32,30,28,22,19,18,18,18,12,15,14,13,8,8,5,4,5,7,5,5,5,5,5,0,2,5,2,1,0,0,0,0
2022-03-08 17:00:00,1,0,0,0,2,6,6,8,6,5,6,5,8,7,0,12,17,20,18,17,18,19,18,15,13,11,11,10,20,16,10,16,16,16,12,6,9,8,7,7,8,7,8,5,6,5,3,2,7,5,8,8,9,9,16,18,18,26,26,27,21,16,13,14,13,10,21,19,17,15,13,7,5,9,13,13,14,14,14,15,7,14,9,3,0,0,0,0,0
2022-03-08 18:00:00,0,0,0,1,2,9,9,8,9,8,9,11,0,11,0,17,17,9,19,18,19,20,17,19,6,17,18,17,18,17,18,17,19,21,23,27,25,21,21,19,18,16,11,8,4,3,3,4,6,8,8,9,8,13,15,14,17,24,24,30,22,27,25,25,21,21,26,23,18,13,12,11,8,9,12,11,9,11,12,10,8,5,4,2,0,0,0,0,0
2022-03-08 19:00:00,0,0,1,0,1,1,0,0,0,0,0,6,5,3,0,6,6,3,4,7,6,9,9,7,6,5,6,2,8,5,6,15,6,13,12,9,7,8,8,5,4,3,6,8,3,1,1,3,6,7,9,10,13,15,7,11,15,15,21,26,22,20,16,23,15,11,16,14,8,7,6,0,5,10,10,8,11,10,8,7,6,4,2,0,0,0,0,0,0
2022-03-08 20:00:00,1,0,0,2,3,2,4,3,5,3,0,4,2,4,0,3,4,8,9,10,10,9,3,2,2,4,3,0,2,6,5,7,8,0,7,8,6,5,3,3,2,1,2,4,4,2,1,2,1,3,3,4,0,5,15,12,13,11,15,20,16,14,13,15,12,11,9,13,11,8,7,6,3,8,5,6,6,4,3,3,0,4,3,0,0,0,0,0,0
2022-03-08 21:00:00,1,0,0,0,2,4,0,0,4,0,0,3,4,3,4,5,8,7,6,8,6,8,7,5,4,3,4,3,7,7,0,6,4,7,7,8,7,6,5,0,5,0,3,4,3,2,1,3,2,0,5,6,5,6,7,6,12,16,21,23,20,13,14,12,12,10,12,8,9,6,3,4,5,13,0,11,8,5,0,2,0,7,5,3,1,0,0,0,0
2022-03-08 22:00:00,0,0,0,0,2,4,0,0,2,4,0,3,5,4,5,4,6,8,9,10,11,11,9,5,3,6,7,4,4,8,0,13,0,13,11,8,5,7,4,3,2,0,5,4,3,2,3,3,4,5,7,7,7,7,8,10,17,19,18,22,21,19,18,23,21,8,20,17,10,6,4,6,0,10,7,8,8,10,0,8,2,5,3,1,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,7,8,0,7,7,5,0,4,2,2,2,0,3,2,0,0,2,0,0,4,0,4,3,5,3,7,6,10,9,8,12,10,10,9,9,11,5,5,6,7,6,6,7,9,5,4,4,5,2,1,3,1,1,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,1,0,2,0,0,2,3,0,4,0,5,4,4,5,0,3,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,1,2,1,1,1,0,0,1,2,1,2,4,6,6,11,10,11,10,10,8,9,5,5,6,5,0,4,4,3,4,5,3,2,3,4,0,3,3,3,2,0,1,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,1,0,2,2,0,3,3,0,0,3,4,3,2,3,5,7,3,6,7,7,6,5,6,7,6,2,5,7,8,6,4,5,4,2,0,1,2,0,1,0,0,0,1,1,0,2,3,0,0,0,3,3,2,1,0,0,2,1,0,1,0,0,4,0,4,5,0,6,7,5,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,0,1,2,0,2,0,3,0,4,2,0,0,3,1,4,0,6,6,2,7,7,6,6,5,0,0,7,6,4,0,6,0,3,5,1,3,0,1,2,3,4,2,0,0,0,0,1,2,3,1,2,1,1,2,1,2,0,1,2,0,0,0,2,4,2,4,6,5,4,1,4,0,5,4,2,2,0,0,0,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,0,0,2,0,0,3,2,2,4,0,5,4,0,6,4,4,5,4,5,5,5,6,9,8,7,8,0,5,5,4,3,0,3,0,2,1,0,0,1,0,0,1,1,1,0,2,1,2,0,2,3,2,5,3,4,6,3,3,2,0,0,0,0,0,1,3,4,3,6,0,5,4,4,1,0,2,4,5,0,4,1,3,1,1,0,0,0,0
2022-03-09 09:00:00,0,0,0,1,0,2,4,7,8,7,0,1,5,0,9,6,2,0,3,5,5,7,8,8,7,10,12,11,10,12,11,8,5,5,3,0,4,2,3,4,2,0,5,3,4,3,1,0,2,3,8,9,5,3,5,6,4,3,1,2,2,0,0,0,1,0,7,9,11,5,7,6,5,7,6,5,4,0,0,3,0,0,3,2,1,0,0,0,0
2022-03-09 10:00:00,0,1,0,2,2,1,2,3,3,4,5,4,0,5,9,8,9,11,8,8,4,10,12,11,10,10,7,5,6,5,6,7,5,6,0,11,10,2,9,8,6,4,3,2,2,0,1,3,1,0,4,0,3,4,6,10,11,10,10,10,6,3,0,5,3,0,5,6,7,3,4,0,0,2,0,2,2,2,0,2,0,1,1,0,0,0,0,0,0
2022-03-09 11:00:00,0,0,0,1,3,4,4,5,5,0,4,6,6,5,7,6,5,6,14,9,14,16,14,11,11,14,13,14,13,11,9,10,6,1,0,8,6,2,3,0,4,3,3,5,3,3,3,3,4,3,4,5,6,7,10,10,9,9,9,10,13,9,0,3,2,0,10,11,10,8,6,5,4,5,1,0,1,6,7,8,8,7,6,4,2,0,1,0,0
2022-03-09 12:00:00,3,4,1,0,1,2,4,7,3,4,9,0,6,0,11,9,9,12,0,13,12,13,15,8,9,11,12,6,8,7,10,11,10,10,10,6,8,6,6,4,4,3,3,4,0,3,2,5,6,6,8,7,10,11,10,11,14,15,13,12,12,12,10,14,7,11,12,14,12,11,8,7,6,5,0,5,4,1,0,0,0,0,3,3,0,1,0,0,0
2022-03-09 13:00:00,0,0,1,0,3,6,9,9,10,11,13,13,15,14,15,14,10,12,8,13,7,12,12,15,0,12,13,11,8,13,8,11,12,9,12,16,14,7,13,10,9,7,10,9,7,3,7,6,3,5,7,8,6,7,9,11,14,15,15,13,8,9,0,12,9,7,13,12,11,11,13,12,10,14,16,13,10,7,9,8,7,6,0,2,0,1,0,0,0
2022-03-09 14:00:00,4,0,0,0,2,10,7,12,6,10,12,13,12,12,15,13,9,10,13,14,9,10,10,8,11,9,11,0,14,12,9,10,11,7,10,10,9,9,7,6,6,6,7,8,2,3,0,3,0,6,10,4,6,5,7,9,16,18,18,20,9,8,7,7,11,5,6,6,8,7,8,6,6,9,4,7,5,2,3,1,0,4,0,3,0,0,0,0,0
2022-03-09 15:00:00,2,0,0,1,0,4,5,4,0,2,3,5,6,6,8,0,11,9,12,16,16,17,20,19,16,17,15,0,13,13,11,10,8,12,12,12,11,10,0,9,6,6,4,5,6,3,2,4,7,8,9,11,11,11,14,14,14,12,16,17,13,12,11,12,10,0,12,10,9,9,10,10,9,14,13,10,11,1,6,3,0,9,6,0,0,0,0,0,0
2022-03-09 16:00:00,2,2,0,3,4,5,6,8,0,4,9,0,7,0,6,7,8,8,7,8,6,12,12,10,11,15,10,12,10,13,12,13,12,9,8,7,7,9,0,8,7,1,5,9,8,4,5,5,6,6,7,9,12,11,17,16,22,17,17,19,15,16,7,20,19,16,17,17,16,12,11,10,8,12,13,12,9,4,9,7,3,6,4,5,4,2,0,0,0
2022-03-09 17:00:00,0,1,0,0,0,1,2,0,0,3,1,0,4,0,4,9,14,13,17,16,14,14,10,9,8,8,11,0,12,11,10,7,5,0,8,8,6,5,4,2,6,7,5,7,6,4,1,4,5,3,6,8,7,8,13,15,22,22,20,15,12,12,11,12,11,0,12,0,10,10,10,10,9,13,16,15,11,10,8,8,9,5,4,1,0,0,0,0,0
2022-03-09 18:00:00,0,0,0,0,0,2,1,0,0,3,4,6,2,1,3,5,3,2,0,5,4,6,7,6,5,5,7,6,4,7,3,6,4,5,4,6,8,6,7,7,10,9,9,4,1,0,5,6,3,4,7,6,5,6,7,8,10,10,11,12,13,15,14,10,9,8,12,13,11,8,8,8,7,15,14,11,10,7,6,0,5,4,3,1,0,1,0,0,0
2022-03-09 19:00:00,0,0,0,0,0,0,0,1,0,1,2,0,2,0,3,3,5,6,1,5,6,7,7,6,5,1,6,7,0,14,6,13,12,8,9,12,6,5,2,4,2,0,2,2,0,0,2,2,2,4,5,7,7,7,8,7,12,10,11,5,11,9,0,7,3,5,7,6,5,5,3,4,2,17,0,12,10,7,6,4,2,3,4,2,1,0,0,0,0
2022-03-09 20:00:00,2,0,0,0,1,1,3,3,4,0,0,0,5,4,2,6,5,7,8,6,0,5,2,4,0,5,4,0,0,1,2,8,9,10,7,7,4,0,3,1,5,0,4,3,2,0,0,2,3,0,5,5,6,7,6,7,9,10,10,10,13,12,11,8,6,0,6,5,5,5,8,3,6,9,0,8,8,4,0,6,3,5,4,1,2,0,1,0,0
2022-03-09 21:00:00,1,1,0,0,0,2,3,2,0,3,0,3,2,1,2,0,5,4,0,6,7,7,6,1,5,3,4,2,0,7,0,8,7,6,5,4,5,6,7,5,0,0,3,5,5,4,1,2,1,0,4,4,5,8,7,5,9,9,7,12,12,10,11,13,12,13,15,14,7,6,4,5,0,4,5,3,0,2,1,1,0,0,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,1,1,0,0,0,2,1,2,1,0,2,3,2,0,4,1,5,6,4,3,3,1,0,3,0,2,3,8,0,0,7,3,4,4,3,5,0,0,3,2,0,0,1,0,1,1,2,2,0,2,2,4,7,5,6,5,12,0,11,9,10,8,12,11,9,6,4,0,0,4,7,5,4,3,0,0,2,3,1,0,0,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,4,3,0,2,1,0,0,0,1,1,0,0,1,0,1,2,3,1,2,3,2,8,9,10,14,9,5,0,9,8,0,5,5,4,4,4,3,4,4,5,4,7,4,3,5,0,2,1,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,1,7,3,12,16,15,16,20,22,24,19,21,22,21,22,19,20,19,19,23,22,21,22,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,1,2,3,3,2,5,0,2,4,3,5,5,5,4,8,15,16,16,18,19,20,20,13,11,24,23,21,18,10,5,3,2,4,3,2,0,3,3,1,1,1,0,0,1,3,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,0,1,1,2,6,8,9,3,10,10,0,14,13,4,12,3,8,11,10,12,12,12,15,15,16,16,10,11,8,5,7,6,6,4,0,3,3,3,1,3,2,1,0,1,1,3,2,5,2,4,5,7,5,5,3,2,2,4,3,2,3,4,0,7,3,8,7,8,7,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,0,0,0,1,3,7,9,8,9,9,9,9,7,16,14,13,10,15,20,16,17,17,22,21,30,24,13,27,28,22,14,9,13,11,9,6,6,7,6,6,7,10,9,7,3,2,5,5,7,12,10,12,14,20,18,17,16,12,10,14,7,8,7,1,8,7,8,6,9,8,10,0,10,4,5,3,1,2,4,1,0,0,0,1,0,0,0,0
2022-03-10 08:00:00,0,1,0,2,4,6,11,15,16,15,14,13,12,12,15,12,10,12,14,22,19,19,22,22,22,25,27,28,24,21,21,20,19,18,14,15,10,7,6,5,6,5,7,6,2,1,0,8,10,11,15,20,22,30,24,26,21,14,12,12,20,6,5,6,5,4,8,10,11,13,14,11,10,16,8,8,6,5,0,2,0,2,0,1,0,0,0,0,0
2022-03-10 09:00:00,0,0,0,0,1,3,4,5,7,0,8,10,10,9,10,8,4,4,0,10,8,9,11,10,13,21,21,20,19,23,14,13,10,11,11,13,9,3,3,4,0,2,3,4,7,6,2,5,0,3,6,4,3,5,16,15,14,11,10,4,8,4,2,3,2,4,5,6,8,12,11,9,9,10,6,5,5,0,0,4,0,0,0,0,1,0,0,0,0
2022-03-10 10:00:00,0,0,0,0,3,4,1,6,7,0,0,5,5,3,7,8,7,7,9,8,6,8,11,11,10,12,8,3,7,8,10,10,7,12,10,9,6,4,5,0,1,0,4,3,2,2,1,3,3,4,6,6,9,10,11,11,11,6,4,6,4,3,0,3,1,2,11,10,9,10,7,5,4,4,3,0,4,5,4,2,0,3,3,3,2,0,0,0,0
2022-03-10 11:00:00,0,1,0,2,1,2,2,0,1,2,3,2,0,0,4,0,0,4,6,3,6,8,8,10,11,10,9,0,10,7,6,6,0,5,7,6,4,4,0,3,0,0,0,5,3,2,1,3,5,6,9,4,3,4,6,7,10,7,6,7,5,2,0,4,3,1,0,0,5,4,1,2,6,4,3,3,2,2,1,1,0,0,1,2,1,0,0,0,0
2022-03-10 12:00:00,0,0,0,0,1,4,5,6,5,6,0,7,6,3,6,4,3,4,6,4,4,7,10,9,7,8,10,0,9,9,8,6,3,6,6,7,5,4,2,6,5,4,6,4,2,2,1,3,3,4,5,7,8,7,11,11,11,8,9,6,4,3,0,5,5,3,3,5,6,5,6,2,4,6,5,4,3,4,5,0,0,3,0,1,0,0,0,0,0
2022-03-10 13:00:00,0,1,1,2,3,5,3,0,3,3,2,5,6,5,5,8,9,10,11,12,12,17,16,15,13,12,14,13,15,16,13,13,13,14,10,10,13,10,7,8,3,5,4,5,4,1,0,4,6,1,4,4,7,8,9,12,15,12,11,12,7,7,6,8,7,6,4,3,5,8,6,4,3,5,3,2,2,1,4,3,2,3,2,3,0,1,0,0,0
2022-03-10 14:00:00,0,0,0,2,2,3,2,5,4,5,4,0,5,4,9,11,10,9,6,7,5,11,12,11,5,10,9,5,10,11,12,9,8,7,9,8,6,4,5,6,5,6,5,3,1,1,3,3,3,1,7,8,11,12,15,13,19,19,22,18,13,10,8,10,8,6,8,7,6,5,6,4,0,6,7,5,3,2,2,2,2,1,0,1,0,0,0,0,0
2022-03-10 15:00:00,0,1,2,1,1,2,3,4,3,5,0,5,6,8,7,12,11,12,9,11,11,12,11,8,7,11,11,10,11,11,8,7,6,7,7,9,7,6,7,6,6,2,5,5,4,3,3,2,3,5,7,8,7,8,9,9,15,15,20,26,21,19,18,21,15,14,17,15,14,16,9,9,9,8,9,8,5,6,5,3,1,0,1,0,0,0,0,0,0
2022-03-10 16:00:00,1,3,3,1,0,3,3,5,2,4,6,5,9,10,11,10,14,15,14,5,9,10,10,8,4,5,8,7,9,8,8,12,11,8,8,9,9,8,7,8,6,6,4,3,2,0,1,2,3,4,5,6,6,8,10,13,17,21,22,23,14,12,10,14,8,5,16,11,13,9,10,7,6,9,8,6,5,7,5,0,5,0,3,1,0,0,0,0,0
2022-03-10 17:00:00,0,0,1,0,5,6,7,7,9,10,3,8,8,9,7,21,20,20,18,16,15,19,18,17,15,12,12,6,12,13,9,9,6,6,7,8,8,6,3,5,3,4,9,14,10,6,4,4,4,4,10,8,8,9,14,11,12,19,21,30,18,19,15,15,13,12,10,8,10,10,8,8,3,11,19,16,12,9,5,10,11,8,7,1,0,0,0,0,0
