Unnamed: 0,1_상진운수종점(기점가상),2_상진운수종점,3_석관중고등학교앞,4_석관동코오롱아파트,5_한천로쌍용아파트앞,6_이문동쌍용아파트,7_신이문역,8_쌍용아파트,9_이문동현대아파트,10_중화2동주민센터,11_지하철7호선중화역3번출구,12_지하철7호선중화역2번출구,13_중흥초등학교,14_이화연립경동제일교회앞,15_쌍용아파트신내테크노타운앞,16_엘지아파트앞,17_신현중학교,18_중랑구청,19_신내동성3차아파트,20_신내동성1.2차아파트,21_신내9단지아파트.서울의료원,22_중랑소방서,23_신내7단지아파트홈플러스,24_봉화산역2번출구,25_신내우체국.5단지두산대림아파트,26_구립도서관체육관,27_신내4단지아파트,28_태릉고등학교.원묵초등학교,29_지하철6호선화랑대역,30_예수사랑교회,31_화랑타운아파트,32_공릉우방아파트,33_원자력병원,34_효성화운트빌원자력병원후문,35_태릉현대아파트,36_청솔아파트,37_지하철6호선화랑대역,38_태릉고등학교.원묵초등학교,39_신내4단지아파트,40_구립도서관체육관,41_신내우체국.5단지두산대림아파트,42_봉화산역3번출구,43_신내7단지아파트홈플러스,44_중랑소방서,45_신내8단지아파트.서울의료원,46_신내9단지아파트,47_신내10단지아파트,48_중랑구청,49_신현중학교,50_엘지아파트앞,51_쌍용아파트신내테크노타운앞,52_이화연립경동제일교회앞,53_중흥초등학교,54_지하철7호선중화역2번출구,55_지하철7호선중화역3번출구,56_중화2동주민센터,57_이문동현대아파트앞,58_신이문역,59_쌍용아파트,60_이문동쌍용아파트,61_한천로쌍용아파트앞,62_석관동코오롱아파트,63_석관고등학교,64_상진운수종점
2022-04-08 10:00:00,0,0,2,6,1,7,11,18,21,18,8,12,0,10,8,6,7,8,7,10,11,4,10,6,4,5,1,0,3,3,2,1,3,4,5,2,4,2,5,6,5,6,4,3,5,8,9,14,16,13,18,19,16,11,9,9,6,3,0,2,1,0,0,0
2022-04-08 11:00:00,0,0,2,3,0,4,7,8,9,8,8,10,4,8,9,8,7,6,7,7,8,5,6,6,4,1,6,1,5,3,1,1,4,3,4,5,4,3,4,7,6,4,6,4,6,6,8,11,13,14,14,13,11,12,12,8,11,4,0,3,2,0,0,0
2022-04-08 12:00:00,1,0,2,4,6,0,8,11,9,8,10,12,13,11,7,7,9,4,4,8,5,5,7,6,3,4,4,3,4,2,1,2,2,3,4,5,3,0,6,5,6,5,7,3,6,7,8,8,10,9,11,12,12,11,11,12,5,5,4,0,3,0,1,0
2022-04-08 13:00:00,0,0,2,5,5,4,7,0,8,8,9,11,14,9,11,7,6,8,7,7,7,8,5,5,4,4,5,2,6,6,3,5,3,4,7,3,7,4,5,5,1,9,3,8,10,8,10,16,14,13,14,13,12,9,12,14,9,3,4,1,4,2,0,0
2022-04-08 14:00:00,1,0,3,7,3,0,13,8,8,13,12,15,16,15,13,12,10,7,8,8,7,7,6,9,4,7,4,8,7,6,4,3,3,3,4,5,5,6,5,8,5,10,9,9,9,6,9,8,6,8,10,7,8,5,10,8,8,7,0,1,3,1,0,0
2022-04-08 15:00:00,2,0,3,7,4,3,13,12,11,8,12,13,12,7,13,10,12,7,9,8,8,4,7,6,4,5,5,5,4,4,2,1,6,10,11,9,9,8,10,14,11,16,7,11,12,11,10,11,14,15,17,11,14,9,11,6,9,9,8,1,7,3,0,0
2022-04-08 16:00:00,2,0,1,3,4,3,14,16,17,17,24,16,13,13,12,11,13,13,12,11,14,12,7,7,8,8,4,0,7,8,6,2,4,4,6,7,11,3,13,20,19,19,21,20,20,21,18,19,14,19,18,19,14,12,11,13,10,7,4,6,6,3,1,0
2022-04-08 17:00:00,4,0,6,8,5,7,17,20,23,17,31,35,33,31,27,25,24,20,18,12,16,13,12,12,8,9,11,7,11,9,8,6,6,8,11,11,6,8,7,8,9,23,24,18,19,16,14,18,23,16,20,23,19,11,18,20,19,7,7,3,5,4,2,0
2022-04-08 18:00:00,1,0,2,5,6,2,35,37,34,26,34,30,28,25,24,22,19,14,16,15,11,10,14,9,10,8,8,4,9,4,7,3,7,7,9,9,11,9,11,11,10,30,34,30,25,19,15,19,13,20,24,19,21,13,26,26,19,10,8,7,6,5,0,0
2022-04-08 19:00:00,2,1,2,4,3,5,20,21,22,19,24,34,33,29,28,31,30,24,23,21,14,9,4,10,6,7,6,2,8,5,4,1,3,3,3,2,7,7,6,7,6,23,22,19,16,13,14,16,15,9,17,20,19,9,23,23,16,12,5,4,6,3,1,0
2022-04-08 20:00:00,0,0,2,2,2,0,14,11,13,14,17,20,19,18,16,14,12,7,6,5,5,3,9,10,9,5,2,0,6,3,2,1,4,3,4,2,5,4,4,7,6,15,13,15,11,7,9,9,7,8,8,10,9,8,14,11,12,7,4,3,2,2,1,0
2022-04-08 21:00:00,1,0,3,3,2,0,11,7,11,6,18,22,20,17,14,10,13,10,6,3,3,4,2,3,1,2,3,3,4,3,1,1,3,2,3,5,7,5,6,8,5,22,8,19,16,8,7,11,11,6,10,11,9,7,13,14,10,7,9,2,3,5,3,0
2022-04-08 22:00:00,0,1,1,2,3,2,7,8,9,7,18,19,20,15,16,13,12,9,7,5,7,6,4,6,5,2,3,0,4,4,2,1,4,1,2,1,4,1,1,2,7,13,12,7,12,8,8,6,0,7,6,6,2,5,15,10,7,4,2,3,3,1,0,0
2022-04-08 23:00:00,0,0,2,1,0,2,13,14,12,8,21,20,13,19,16,9,14,6,9,4,3,0,2,3,0,5,2,0,3,2,1,1,2,0,1,1,3,2,2,4,0,20,22,21,11,8,5,5,4,3,3,3,4,2,11,14,11,5,2,2,3,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,0,2,2,4,1,5,4,5,4,5,1,3,6,4,6,5,6,6,4,0,0,0,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,3,3,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,0,3,5,4,4,7,10,15,10,4,4,5,4,6,6,4,4,3,5,4,1,2,2,0,1,2,1,1,1,0,0,1,1,2,3,1,0,2,1,1,2,2,0,4,2,3,6,5,5,6,4,6,6,7,8,5,1,1,1,0,1,0,0
2022-04-09 06:00:00,1,0,2,3,3,1,5,6,7,5,6,7,7,0,0,1,6,5,5,5,6,2,3,2,0,0,2,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,4,5,7,6,7,8,9,5,5,5,4,4,2,0,0,1,1,0,0
2022-04-09 07:00:00,0,0,2,3,2,3,6,7,7,7,7,6,0,5,6,0,5,3,3,5,6,4,6,3,0,2,0,2,2,1,0,0,2,3,5,4,4,0,3,0,2,3,0,2,4,5,6,11,6,10,11,12,10,9,11,11,10,3,0,0,1,0,0,0
2022-04-09 08:00:00,4,0,5,4,8,10,11,7,13,11,12,12,10,9,11,9,8,5,4,7,7,5,6,5,4,3,0,0,3,2,1,1,1,2,5,8,7,0,8,7,4,8,7,0,8,13,14,20,21,20,20,22,22,15,13,15,13,3,1,0,1,0,0,0
2022-04-09 09:00:00,1,0,2,3,4,0,8,12,20,17,9,11,12,11,7,8,9,7,8,11,11,10,9,7,0,5,4,2,4,3,2,1,3,3,10,9,8,4,8,2,6,7,7,3,8,8,11,11,11,14,16,20,19,14,14,16,14,3,3,0,2,1,0,0
2022-04-09 10:00:00,2,0,1,3,4,0,9,11,13,12,8,9,7,8,7,7,7,9,10,8,9,4,8,4,3,2,2,2,2,1,1,3,1,1,3,4,3,4,2,5,6,6,7,8,9,9,13,14,14,16,17,18,17,9,9,10,8,4,0,3,2,0,0,0
2022-04-09 11:00:00,1,0,2,5,4,4,10,15,17,15,14,13,14,13,12,10,5,9,5,6,9,8,6,6,5,4,5,0,6,4,3,2,2,4,7,8,7,3,6,12,8,11,11,5,15,15,16,19,20,17,18,16,15,12,13,10,10,4,1,1,0,0,1,0
2022-04-09 12:00:00,0,0,2,3,5,6,7,9,11,9,11,15,16,11,9,15,10,10,11,12,12,9,13,9,13,12,9,7,0,4,3,2,1,3,6,5,5,0,4,7,5,9,4,5,15,19,21,21,25,24,25,24,21,11,14,17,15,4,1,0,3,0,0,0
2022-04-09 13:00:00,1,0,2,4,2,0,10,16,18,16,12,15,12,17,10,16,16,13,12,12,12,13,12,9,8,7,6,4,2,4,3,1,2,4,6,6,5,0,1,3,1,11,9,6,9,8,9,10,11,13,19,11,16,12,16,19,20,4,3,0,2,0,0,0
2022-04-09 14:00:00,1,0,2,3,4,4,12,13,15,16,13,13,12,15,13,8,10,7,8,12,12,9,7,5,3,6,4,0,6,4,3,1,2,4,6,6,6,0,6,5,4,12,8,11,9,10,6,15,13,17,17,10,17,14,13,14,10,4,0,0,0,1,0,0
2022-04-09 15:00:00,0,0,3,5,0,2,9,12,13,12,12,14,13,13,11,10,9,11,6,10,12,11,10,7,4,5,1,4,4,2,5,2,3,4,8,2,5,3,6,3,4,9,9,6,8,10,11,11,13,12,12,14,12,9,15,16,13,6,3,2,1,1,0,0
2022-04-09 16:00:00,1,0,1,5,6,6,19,22,22,19,15,18,17,16,13,12,10,10,11,6,11,10,8,7,3,6,8,0,7,5,3,1,2,2,3,4,8,7,4,9,11,15,17,18,19,20,19,13,11,15,14,12,11,11,13,13,12,4,0,3,3,2,1,0
2022-04-09 17:00:00,0,0,4,5,6,7,20,22,18,17,22,30,16,29,27,24,19,11,12,10,9,8,7,9,5,7,6,0,8,6,4,3,2,3,3,0,5,0,6,9,8,12,10,0,12,16,18,16,17,16,19,18,15,12,16,15,14,6,0,3,4,1,0,0
2022-04-09 18:00:00,1,0,3,6,4,5,25,27,25,19,19,20,19,5,12,11,6,6,5,4,7,6,7,6,3,7,6,0,5,3,3,2,1,2,5,7,5,0,6,3,5,7,11,7,8,8,7,16,16,17,10,18,18,11,14,14,13,7,4,5,3,2,0,0
2022-04-09 19:00:00,0,0,2,3,3,0,20,14,19,12,16,18,16,16,15,13,11,12,10,7,7,5,2,5,2,4,1,1,5,2,4,2,3,4,5,2,4,3,0,3,3,8,6,5,6,6,6,10,11,12,2,11,9,5,10,9,7,6,5,3,3,1,0,0
2022-04-09 20:00:00,0,0,3,5,3,2,12,14,0,8,16,16,15,11,12,10,10,8,8,5,5,0,4,4,0,3,2,2,4,1,0,0,3,0,1,0,1,0,1,1,0,13,11,12,8,8,6,5,2,5,3,5,4,3,12,11,6,7,5,0,2,1,0,0
2022-04-09 21:00:00,3,2,2,1,2,2,11,10,9,8,11,10,10,9,8,7,3,6,5,4,4,3,0,2,0,2,1,0,7,6,5,0,3,0,0,1,5,3,4,8,0,11,7,10,9,7,7,13,7,0,14,5,13,8,12,11,7,5,4,3,2,1,0,0
2022-04-09 22:00:00,0,0,1,1,2,0,10,11,7,7,23,24,23,21,17,15,14,13,14,11,12,11,10,7,0,7,6,4,8,6,4,2,3,3,2,0,3,0,1,5,6,11,10,9,9,7,8,7,8,9,7,3,1,6,13,12,12,9,3,4,2,1,0,0
2022-04-09 23:00:00,0,0,1,2,1,0,12,7,10,9,19,18,3,15,13,11,9,8,5,4,5,0,3,3,0,1,2,0,1,0,2,1,0,1,0,1,4,0,3,0,2,11,8,10,9,7,7,7,9,7,4,4,6,3,12,8,7,4,3,3,1,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,2,0,1,1,1,3,2,3,7,8,0,2,2,7,5,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,1,1,2,0,3,6,7,6,3,4,5,3,4,0,4,3,2,2,2,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,0,0,1,0,0,1,0,0,2,1,3,4,1,0,3,2,3,4,8,4,6,1,0,0,0,0,0,0
2022-04-10 06:00:00,1,0,1,2,0,2,4,1,5,4,7,9,0,8,0,4,2,4,1,3,4,0,3,1,2,0,2,3,1,2,1,0,1,0,2,1,1,0,0,0,3,4,0,0,3,1,0,3,2,3,4,5,1,4,2,3,4,1,0,3,2,1,0,0
2022-04-10 07:00:00,0,2,1,3,3,0,4,2,3,4,5,3,3,4,3,0,3,2,3,4,4,0,3,3,0,0,4,0,3,1,0,0,1,1,1,2,2,0,2,2,4,2,0,0,3,5,6,8,9,11,5,0,5,7,7,4,2,3,0,0,2,1,0,0
2022-04-10 08:00:00,1,0,3,3,4,4,8,8,10,8,7,7,8,0,1,2,6,4,7,6,3,5,0,3,2,4,3,1,1,2,0,1,2,2,7,8,4,0,3,7,3,11,2,12,12,12,13,9,11,8,13,7,12,6,7,6,7,4,2,2,2,1,1,0
2022-04-10 09:00:00,1,0,2,5,4,4,8,10,13,13,14,16,17,18,15,13,10,11,5,12,11,10,9,6,0,3,4,0,4,1,0,0,2,3,6,0,6,5,4,8,7,4,5,0,8,4,9,9,12,13,14,15,13,8,9,10,10,2,3,2,0,1,1,0
2022-04-10 10:00:00,3,4,5,8,3,3,9,10,12,9,4,5,4,8,7,0,5,6,6,9,11,5,3,10,8,7,0,0,8,4,6,4,5,2,5,5,7,6,5,6,5,7,7,6,5,12,13,10,11,11,12,14,10,8,7,8,7,3,4,2,4,3,0,0
2022-04-10 11:00:00,0,1,2,4,3,5,7,13,16,13,6,5,6,5,5,5,4,4,5,4,6,0,5,4,3,5,4,5,4,2,0,2,3,1,4,2,4,4,6,5,4,7,6,0,7,7,9,10,13,14,15,14,16,14,11,10,12,4,0,0,2,2,1,0
2022-04-10 12:00:00,1,1,3,6,9,6,11,15,14,12,11,12,14,13,11,13,10,7,12,14,14,9,8,7,5,5,2,0,1,2,0,0,1,0,6,5,8,5,8,6,6,7,9,7,7,9,8,11,12,12,15,15,15,9,11,11,10,4,4,3,3,2,0,0
2022-04-10 13:00:00,1,0,4,7,6,8,11,12,17,15,14,6,15,15,17,4,13,10,9,9,8,7,6,5,5,6,6,7,6,3,3,2,2,2,4,5,6,2,9,5,4,8,7,3,6,8,7,14,15,16,17,16,14,6,7,8,7,4,5,0,3,2,0,0
2022-04-10 14:00:00,0,1,1,3,4,5,8,9,11,12,14,17,18,14,11,9,11,9,14,15,17,16,15,14,11,8,8,7,5,4,3,1,4,10,5,11,10,0,5,10,10,13,14,13,13,9,8,15,14,17,14,17,16,15,26,10,25,5,0,0,4,2,0,0
2022-04-10 15:00:00,2,0,4,3,2,6,9,10,10,8,16,18,17,17,8,15,13,9,9,9,13,1,6,9,10,4,1,0,9,2,1,1,2,4,8,0,5,9,5,7,4,10,9,5,7,8,11,14,7,15,9,0,7,14,14,15,14,9,3,0,9,6,1,0
2022-04-10 16:00:00,0,0,2,3,0,4,20,13,18,15,16,13,11,10,11,10,9,6,4,4,8,3,7,8,4,5,0,4,5,2,4,3,8,6,3,6,4,5,4,6,8,9,10,7,11,14,13,19,20,20,11,12,17,12,12,10,9,7,2,3,2,2,0,0
2022-04-10 17:00:00,1,0,2,1,3,0,9,4,10,9,8,9,9,6,7,8,7,8,9,8,9,5,8,5,3,5,3,0,4,4,2,2,3,4,2,3,5,0,6,8,10,17,18,10,17,17,16,13,5,11,6,8,7,7,12,9,10,6,6,5,3,3,0,0
2022-04-10 18:00:00,0,0,2,4,1,2,14,15,15,8,12,16,13,7,14,11,12,6,6,5,6,5,5,2,4,4,4,3,3,3,2,1,4,3,2,3,4,0,4,5,7,7,6,4,7,7,6,5,9,0,3,11,10,6,10,12,11,4,3,2,0,3,1,0
2022-04-10 19:00:00,2,0,3,2,2,0,15,8,14,12,16,17,10,14,11,10,9,3,4,2,1,0,2,2,4,3,1,1,3,2,0,0,1,0,0,0,3,0,4,3,0,7,6,8,7,6,4,6,5,6,4,2,4,2,9,10,8,5,4,1,0,3,1,0
2022-04-10 20:00:00,2,0,3,5,2,0,10,3,9,8,18,16,15,15,9,7,8,6,6,6,5,0,0,3,3,0,2,1,1,0,1,0,2,4,7,5,3,2,2,3,3,8,9,5,4,7,5,6,6,5,3,5,4,4,8,9,8,4,3,2,1,2,0,0
2022-04-10 21:00:00,2,0,1,1,1,3,13,14,10,11,16,16,14,15,14,12,10,10,10,7,6,0,5,2,3,2,0,0,3,1,0,0,1,2,1,0,4,2,2,3,1,9,8,2,7,6,4,7,6,6,5,4,7,4,8,9,8,5,0,2,4,2,0,0
2022-04-10 22:00:00,0,0,1,2,1,1,14,0,13,9,13,13,12,11,9,6,4,7,4,2,3,0,2,2,2,0,2,3,3,2,1,2,1,0,2,1,5,1,0,0,6,9,10,2,8,6,4,4,5,1,2,4,3,2,8,2,6,3,2,4,1,0,0,0
2022-04-10 23:00:00,0,0,1,1,3,0,10,0,5,7,12,12,11,9,8,7,6,4,2,1,1,0,0,3,0,2,0,0,2,1,1,0,1,0,0,2,2,1,0,0,3,5,1,5,4,5,1,4,2,0,2,1,1,2,5,5,4,3,1,1,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2,1,3,4,3,0,4,3,3,5,4,2,3,4,3,5,3,4,3,6,0,5,0,0,4,3,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,2,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,0,2,5,6,5,6,8,9,6,6,7,9,0,12,12,8,11,12,10,9,7,8,4,3,1,5,3,0,2,2,1,2,1,3,3,2,0,2,1,0,1,0,0,2,4,6,9,10,5,11,2,8,7,6,9,3,3,0,0,1,0,0,0
2022-04-11 06:00:00,1,0,3,4,4,3,7,8,3,5,6,7,8,2,5,7,6,4,5,12,16,8,10,6,0,4,5,2,3,3,1,1,4,6,5,7,2,1,4,2,2,3,2,2,7,8,12,10,11,11,13,13,14,10,12,17,10,2,0,0,1,0,0,0
2022-04-11 07:00:00,2,0,3,6,8,4,17,21,22,20,20,19,19,18,20,23,21,23,25,32,32,31,30,20,21,12,13,5,6,5,3,1,2,5,11,12,11,8,10,11,9,6,2,5,15,11,19,30,33,38,42,43,36,19,21,25,26,9,1,1,5,1,0,0
2022-04-11 08:00:00,2,0,5,9,10,6,17,22,34,32,31,34,36,33,34,35,32,10,11,12,14,15,14,11,12,7,10,9,11,13,12,10,2,5,13,14,9,4,12,0,9,19,18,17,21,29,38,31,31,45,52,34,45,18,22,23,18,8,0,3,6,3,2,0
2022-04-11 09:00:00,2,0,3,8,2,4,12,16,18,15,13,13,11,9,9,9,8,9,11,12,7,7,10,4,5,4,6,0,6,4,3,4,3,4,7,8,3,6,10,2,9,9,5,8,7,11,12,19,22,24,23,22,19,13,12,14,13,4,2,3,1,2,1,0
2022-04-11 10:00:00,0,0,1,3,2,2,6,9,9,8,7,8,8,7,7,2,5,8,10,12,10,6,7,4,1,3,2,1,4,4,3,2,5,5,7,3,6,5,3,5,3,8,5,6,7,8,11,12,14,16,18,17,15,8,8,8,9,3,0,2,2,1,0,0
2022-04-11 11:00:00,0,1,2,1,2,0,6,7,6,5,11,12,11,9,9,9,8,7,10,11,12,8,9,8,7,8,4,7,8,7,6,3,7,9,8,7,5,4,2,7,2,9,5,8,6,7,7,11,11,11,11,12,10,7,7,7,6,3,0,1,2,1,0,0
2022-04-11 12:00:00,1,1,1,4,2,3,7,9,7,9,14,15,9,12,11,12,9,5,5,4,8,1,6,7,5,5,5,4,3,3,2,3,5,4,7,7,8,0,5,7,6,13,0,3,5,9,9,17,8,15,0,16,14,8,10,11,9,3,4,1,3,2,1,0
2022-04-11 13:00:00,0,0,2,3,2,1,7,9,8,8,9,14,15,16,16,14,12,9,8,5,8,8,3,7,4,0,6,6,8,8,9,7,3,4,5,5,4,3,8,10,9,9,11,4,11,10,5,9,10,11,13,14,12,6,7,8,7,3,0,2,1,0,0,0
2022-04-11 14:00:00,2,0,3,3,5,1,11,12,5,11,12,14,13,10,12,8,9,7,7,8,7,5,4,9,8,2,7,0,9,5,4,5,6,7,8,9,9,10,6,11,9,14,7,10,13,14,14,13,15,14,12,9,8,8,11,10,1,4,0,1,3,1,0,0
2022-04-11 15:00:00,1,0,1,2,2,3,12,12,0,10,13,15,14,13,11,12,11,8,8,5,6,2,5,5,6,4,0,3,4,5,4,3,4,6,8,7,11,5,6,10,9,10,9,8,10,10,12,17,19,19,18,18,17,10,12,11,9,5,4,0,4,1,1,0
2022-04-11 16:00:00,1,0,4,2,5,5,12,16,17,13,20,21,19,17,18,16,16,13,10,8,9,3,5,7,8,10,5,4,6,4,1,3,6,7,7,7,17,18,22,31,25,28,29,27,26,25,21,14,15,10,14,12,13,12,12,15,14,8,5,4,3,4,1,0
2022-04-11 17:00:00,1,0,2,5,8,7,22,16,20,14,26,29,28,24,21,19,13,13,13,9,9,8,9,6,8,6,4,6,6,6,4,4,9,6,11,8,9,8,9,9,10,21,20,12,17,13,10,19,19,21,23,10,17,9,13,14,10,8,7,2,4,1,0,0
2022-04-11 18:00:00,2,0,3,3,6,0,31,34,35,29,33,41,40,37,32,27,29,19,18,13,13,10,12,10,5,7,9,0,9,9,1,6,9,4,13,14,15,13,13,11,12,26,25,24,20,15,15,36,40,42,45,47,45,14,25,25,23,15,13,11,6,5,4,0
2022-04-11 19:00:00,2,1,3,4,5,4,26,27,26,22,38,42,40,35,26,22,18,11,12,12,4,10,8,6,6,7,6,0,8,6,7,1,4,1,3,4,7,7,6,2,3,28,29,25,19,16,15,14,12,14,15,14,11,11,21,21,17,8,7,5,4,3,0,0
2022-04-11 20:00:00,2,0,2,4,5,4,12,6,12,9,22,25,26,26,24,22,20,13,8,5,4,2,3,5,5,4,4,0,7,4,3,3,2,3,3,4,6,5,8,4,6,21,9,19,15,11,9,13,12,11,11,5,9,4,17,19,11,8,4,3,4,1,0,0
2022-04-11 21:00:00,1,2,2,1,2,1,15,10,11,13,19,21,4,20,16,12,10,9,8,5,3,3,6,5,6,2,5,1,4,2,1,1,2,0,2,1,5,4,3,0,3,15,13,13,10,6,5,10,9,5,10,4,9,4,12,7,10,4,2,2,2,1,0,0
2022-04-11 22:00:00,1,0,1,1,1,0,12,0,13,6,25,15,22,17,15,13,10,7,7,4,3,1,3,2,4,3,4,0,3,4,3,2,2,3,4,5,3,1,2,3,3,12,7,11,7,5,5,10,5,5,6,8,8,6,11,10,7,6,4,4,5,3,1,0
2022-04-11 23:00:00,1,0,1,1,2,2,6,0,5,4,16,16,15,14,9,7,6,5,3,1,0,0,0,2,0,1,0,0,1,2,1,0,1,2,0,0,2,1,0,3,2,8,2,4,5,3,2,4,0,3,0,1,1,2,5,5,4,4,2,1,1,2,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,2,2,2,2,3,4,5,4,3,4,5,4,4,2,2,4,5,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,0,3,4,7,0,8,8,10,9,7,8,6,6,7,6,4,7,7,9,10,2,9,6,6,4,5,1,4,2,2,1,3,4,3,4,3,0,4,3,0,1,1,1,4,6,9,8,9,10,10,9,10,9,10,15,13,2,3,2,0,0,0,0
2022-04-12 06:00:00,0,0,1,4,5,8,7,11,6,9,5,4,3,0,5,4,3,4,5,12,7,0,6,3,1,2,3,2,2,3,0,1,2,4,5,7,4,0,2,3,2,5,1,3,5,7,13,20,11,13,22,24,13,8,9,10,2,4,2,1,2,0,1,0
