Unnamed: 0,1_한성운수종점(기점가상),2_북부시장입구,3_강북경찰서입구,4_대한병원,5_수유중앙시장,6_광산사거리,7_수유2동주민센터우이시장,8_북부성모의원,9_인수동장미원,10_가오리역,11_우이초등학교,12_강북노인종합복지관,13_신일병원,14_수유역.강북구청,15_수유역.노스페이스문화센터,16_강북구청사거리,17_수송초등학교,18_북부수도사업소,19_강북보건소,20_번동주공4단지,21_번동주공3단지,22_번동주공1단지,23_월계2교.참누리아파트,24_광운초교앞,25_남대문중학교,26_장위3동주민센터,27_장삼주유소,28_장위사거리,29_석관중고등학교앞,30_석관동코오롱아파트,31_한천로쌍용아파트앞,32_이문동삼익아파트,33_동일스위트리버아파트.휘봉고교,34_서울준법지원센터.동성빌라,35_휘경여중고휘경주공아파트앞,36_배봉산입구,37_전곡시장앞,38_답십리촬영소.우성그린아파트,39_동답초교.대림아파트,40_동답한신동아아파트,41_동아.위더스빌아파트,42_고미술상가,43_답십리역사거리,44_답십리초등학교.현대시장,45_답십리2동시온교회앞,46_답십리2동두산아파트,47_답십리2동한양아파트앞,48_동답한신.대림아파트동대문체육관,49_촬영소사거리.우성그린아파트,50_전곡시장앞,51_장안동현대아파트앞,52_휘경여중고휘경주공아파트,53_서울준법지원센터.동성빌라,54_동일스위트리버앞.휘봉고교,55_휘경유수지견인차고지앞,56_이문동삼익아파트,57_한천로쌍용아파트앞,58_석관동코오롱아파트,59_석관고등학교,60_장위사거리,61_장삼주유소,62_장위3동주민센터,63_남대문중학교,64_광운초교,65_월계2교,66_번동주공1단지,67_번동주공3단지,68_초안교,69_강북보건소,70_한성운수차고지,71_북부수도사업소,72_수송초등학교,73_강북구청사거리,74_수유역.강북구청,75_신일병원,76_강북노인종합복지관,77_우이초등학교,78_가오리역,79_인수동장미원,80_북부성모병원,81_수유2동주민센터우이시장,82_광산사거리,83_강북구청,84_수유(강북구청)역,85_수유역,86_수유사거리,87_강북경찰서입구,88_북부시장입구,89_한성운수종점
2022-03-28 16:00:00,1,2,1,1,0,1,1,0,7,8,10,12,10,11,16,15,15,15,13,12,14,13,9,14,15,16,0,16,11,14,15,11,18,22,29,22,20,17,15,12,10,9,16,15,14,11,12,11,15,14,19,21,22,24,18,14,16,14,26,24,27,28,27,30,34,34,28,25,25,23,29,29,20,15,13,16,12,6,6,6,6,5,4,3,4,3,4,0,0
2022-03-28 17:00:00,0,3,3,0,3,2,4,5,3,7,8,10,11,15,20,21,14,22,24,25,26,24,21,20,18,20,17,17,15,18,17,18,15,14,13,12,12,14,10,9,11,13,25,29,28,25,25,24,27,28,30,27,28,28,29,30,28,29,29,28,28,19,21,28,26,27,27,28,31,33,34,29,19,15,14,11,7,7,7,3,13,12,8,7,2,3,1,1,0
2022-03-28 18:00:00,0,5,6,4,5,3,2,3,5,6,8,8,13,24,40,43,39,36,34,32,31,31,29,24,24,28,12,25,12,22,19,18,16,20,16,14,10,11,11,7,12,18,33,33,34,35,34,30,37,40,42,44,45,34,42,35,35,36,36,33,33,35,34,34,33,33,34,33,42,44,46,40,31,24,20,15,13,10,4,5,5,5,3,3,1,1,1,0,0
2022-03-28 19:00:00,0,0,2,4,5,2,4,2,5,6,6,8,11,14,24,24,23,20,19,18,19,20,17,14,13,12,6,11,13,13,15,13,14,13,10,8,8,6,6,5,7,15,37,40,41,44,41,38,36,34,36,36,21,35,31,31,30,27,29,28,29,13,29,29,33,33,30,29,29,30,29,27,26,18,13,13,8,9,6,8,9,7,8,2,0,3,2,1,0
2022-03-28 20:00:00,0,2,0,1,3,2,1,3,2,4,6,7,8,7,17,19,16,12,11,4,12,12,11,10,9,8,2,9,9,9,9,10,7,9,7,4,5,3,3,4,2,3,11,11,11,11,10,11,11,11,12,14,7,15,7,17,11,14,14,9,16,18,17,13,14,14,13,12,13,9,19,18,14,13,10,12,10,7,4,3,5,6,5,3,2,1,0,0,0
2022-03-28 21:00:00,0,1,0,1,0,1,0,2,2,4,4,4,5,7,17,21,21,16,16,14,13,14,12,14,0,13,11,10,9,8,7,3,2,2,6,4,5,3,3,4,6,5,13,13,12,10,8,5,12,10,12,11,10,9,8,10,9,8,9,11,11,10,10,11,15,14,14,13,14,11,11,10,8,9,8,11,12,8,2,2,4,3,2,3,2,0,0,0,0
2022-03-28 22:00:00,0,0,0,4,1,1,3,3,2,1,1,3,4,4,9,12,11,8,7,3,5,6,5,6,4,7,0,8,7,5,7,8,7,3,6,5,6,5,4,3,3,3,15,14,12,12,11,9,15,18,20,21,8,20,8,21,20,14,10,14,10,13,14,12,14,14,14,12,12,11,12,11,9,10,9,6,7,5,3,2,3,0,1,0,1,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,7,7,9,0,0,8,7,6,7,0,4,5,6,6,5,6,2,5,2,6,0,7,3,4,3,4,5,8,10,3,7,6,5,4,6,5,4,3,0,5,6,4,7,0,4,10,5,5,9,11,0,9,7,8,4,7,11,9,6,5,5,3,3,2,2,2,0,0,1,0,2,1,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,0,1,0,0,0,0,3,4,0,7,2,4,6,7,5,8,7,0,10,7,9,0,6,10,8,9,0,8,7,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,1,0,1,0,2,1,4,2,6,5,7,9,10,8,9,9,0,12,8,11,10,9,10,11,10,9,8,8,7,7,6,5,6,6,6,7,8,9,6,5,2,4,3,5,3,8,8,8,10,9,10,11,5,13,15,13,12,10,9,0,6,7,5,6,8,7,6,8,7,7,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,0,0,1,0,0,0,4,7,5,9,8,6,10,12,9,10,12,6,11,11,11,12,6,14,11,13,12,16,18,19,17,15,13,9,12,13,13,14,10,8,4,3,4,3,2,0,4,4,4,8,2,1,0,6,9,9,10,10,9,8,8,8,7,9,8,10,5,7,12,15,8,3,2,1,2,1,3,2,7,10,9,1,0,0,0,0,0
2022-03-29 07:00:00,0,1,1,0,1,1,2,2,10,16,24,29,24,28,36,35,38,40,40,41,40,39,39,41,45,46,46,48,20,23,31,35,28,26,26,25,25,22,21,20,15,13,8,9,11,10,14,11,18,27,28,25,24,18,21,21,24,26,27,26,19,14,18,18,21,20,18,21,20,21,30,32,27,8,4,3,2,2,1,5,15,17,15,2,0,2,0,1,0
2022-03-29 08:00:00,0,2,3,0,0,1,4,4,11,17,23,33,32,30,42,43,44,37,33,32,30,28,42,38,39,36,34,34,33,34,40,43,42,36,33,31,30,27,30,30,27,18,13,16,17,16,17,18,18,18,19,20,20,20,20,17,16,20,22,26,26,27,29,32,33,35,35,38,37,37,39,44,37,19,17,13,11,6,6,7,14,17,15,4,0,2,3,2,0
2022-03-29 09:00:00,0,1,1,1,2,2,1,3,5,9,12,14,13,10,13,16,15,13,13,12,10,11,12,13,10,12,9,10,13,13,17,16,18,17,17,12,17,15,14,16,15,6,8,7,6,6,7,5,7,4,8,8,7,0,6,9,7,9,6,10,8,10,11,15,13,15,18,26,31,30,34,33,22,13,10,8,6,3,6,6,8,10,9,3,0,5,1,0,0
2022-03-29 10:00:00,0,1,2,2,0,2,0,2,3,6,7,9,9,6,8,10,10,9,11,11,10,11,12,8,5,11,4,3,10,12,13,14,6,7,14,12,12,10,10,9,7,7,7,7,5,7,8,0,9,8,6,10,6,7,6,7,8,8,7,8,8,7,9,11,12,10,14,15,17,18,22,21,17,9,8,5,6,5,6,8,9,10,7,3,0,2,0,0,0
2022-03-29 11:00:00,0,2,1,0,2,3,2,0,8,9,12,8,7,7,12,14,14,15,17,7,9,18,14,14,10,15,12,11,12,9,10,10,8,10,8,7,7,7,6,4,5,4,6,6,9,8,9,4,11,5,13,19,0,18,19,17,19,5,15,14,14,11,15,17,18,20,21,23,24,22,21,22,17,13,10,6,4,4,6,7,7,10,9,1,1,0,1,0,0
2022-03-29 12:00:00,0,1,0,1,3,0,0,1,3,6,10,13,14,10,18,18,19,14,11,10,9,10,13,14,13,9,6,10,8,6,11,13,12,11,11,11,9,9,8,7,8,6,7,7,6,9,0,6,7,7,8,8,6,9,7,10,8,5,9,10,5,11,9,11,10,10,10,13,12,14,17,17,12,9,7,9,7,3,2,6,7,6,3,1,0,0,1,0,0
2022-03-29 13:00:00,0,0,1,1,1,0,0,1,3,6,6,7,10,13,17,18,21,17,17,5,15,14,12,11,9,12,10,10,10,12,11,12,10,9,12,13,11,8,9,10,8,6,10,8,11,12,10,8,9,12,12,14,7,0,6,12,12,11,7,8,9,12,9,12,12,12,13,13,17,21,21,19,15,8,6,6,5,3,3,4,5,5,6,1,0,1,1,1,0
2022-03-29 14:00:00,0,2,3,2,0,0,3,4,4,6,10,13,13,11,17,19,19,21,13,20,0,11,18,16,14,3,13,6,14,11,6,13,14,12,2,5,8,6,8,8,8,5,10,12,10,12,9,10,11,13,10,12,12,5,7,10,9,8,12,9,10,9,10,12,16,18,5,19,20,21,20,21,18,13,8,8,6,4,4,6,6,5,4,2,0,1,0,0,0
2022-03-29 15:00:00,0,3,2,1,3,3,0,2,5,7,11,14,14,16,18,19,16,17,15,11,12,11,10,9,10,12,11,12,10,14,16,12,14,11,13,13,12,10,9,8,8,7,10,12,13,14,12,10,9,8,7,10,9,10,9,12,11,10,13,13,14,17,14,15,17,18,18,18,19,18,19,17,16,11,10,8,6,3,2,2,5,5,4,2,2,1,1,2,0
2022-03-29 16:00:00,0,1,0,0,2,4,3,5,4,7,9,12,10,10,17,16,19,21,19,7,13,13,14,14,15,16,14,16,14,15,17,18,17,14,28,28,26,24,21,13,17,15,16,16,12,12,8,12,12,12,14,17,18,19,19,16,11,14,22,21,22,22,26,29,29,32,35,36,39,41,47,29,22,15,14,11,8,4,3,4,5,6,3,1,2,0,0,1,0
2022-03-29 17:00:00,0,1,0,2,0,2,2,2,4,8,8,9,11,12,20,22,22,22,20,19,21,20,17,15,16,16,5,16,15,13,13,13,12,8,11,10,11,8,10,10,10,13,23,23,25,22,24,25,27,28,29,33,35,35,35,35,33,32,33,32,30,31,20,29,25,23,22,23,26,24,27,41,38,27,28,23,17,8,5,5,7,7,5,1,0,0,0,0,0
2022-03-29 18:00:00,0,1,0,2,3,2,2,4,5,7,13,15,18,23,37,41,39,38,35,34,33,32,30,26,25,24,20,19,15,18,22,23,20,18,16,12,12,9,8,11,12,17,41,29,31,33,29,26,33,33,40,44,45,45,44,38,36,32,31,31,33,33,33,34,32,30,30,29,47,45,47,37,32,21,17,11,11,6,4,4,8,7,6,4,0,2,2,1,0
2022-03-29 19:00:00,0,3,0,2,2,1,3,2,4,6,9,10,13,15,18,23,19,25,25,24,23,22,21,20,20,20,18,22,19,21,19,18,18,18,16,12,10,8,7,6,11,8,23,40,43,35,30,26,32,33,33,37,34,30,36,31,26,24,25,24,21,23,22,23,22,22,18,21,20,20,17,30,20,15,13,11,9,5,4,10,11,10,6,1,2,1,1,0,0
2022-03-29 20:00:00,0,2,0,2,1,1,0,0,1,2,4,4,10,9,10,13,12,13,9,9,12,7,9,10,9,10,3,10,10,9,9,9,10,15,9,12,7,10,6,7,6,7,18,13,9,12,11,9,12,11,23,23,23,24,23,20,18,17,9,19,20,11,10,20,21,21,22,18,16,15,13,12,10,9,9,6,6,4,3,2,4,6,4,1,0,2,1,1,0
2022-03-29 21:00:00,0,1,0,1,0,2,1,0,1,0,3,5,7,8,14,11,11,12,8,6,5,9,9,8,0,2,7,8,7,8,7,8,7,7,7,8,8,7,6,7,6,6,13,12,11,8,9,9,9,11,15,16,15,0,9,15,13,10,9,11,14,12,14,15,14,13,8,7,12,9,11,8,5,7,7,7,8,4,3,3,2,1,1,0,0,0,0,0,0
2022-03-29 22:00:00,0,1,0,0,0,1,0,0,1,3,4,2,7,7,9,10,9,8,6,8,5,6,7,9,7,6,4,2,3,3,2,3,2,0,2,1,3,3,0,4,4,5,17,10,16,15,14,9,12,12,15,17,16,16,14,13,12,10,8,9,11,11,9,15,16,10,15,13,12,0,9,12,9,8,5,2,4,2,1,0,2,0,2,1,1,2,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,3,9,18,22,21,19,18,16,17,4,15,11,10,4,0,8,0,5,4,0,2,4,3,2,3,3,2,0,3,2,7,7,7,6,3,0,6,5,8,8,9,1,6,7,6,6,7,5,6,9,0,11,10,0,11,9,10,6,10,10,9,11,11,9,8,2,3,3,2,1,2,0,0,1,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,0,1,0,2,0,1,5,4,6,4,4,5,7,3,4,0,5,0,10,7,5,8,0,9,8,0,0,7,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,0,0,0,1,1,0,4,5,5,5,4,7,10,6,8,7,9,3,7,10,13,6,11,9,7,7,9,11,9,10,9,6,10,5,11,9,9,10,9,6,8,7,7,3,8,5,9,8,10,13,11,12,14,9,14,8,13,11,9,7,0,8,10,5,12,8,9,6,10,8,6,1,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,1,0,0,0,0,1,5,8,7,8,9,7,10,9,11,13,10,12,13,12,11,8,9,9,6,7,6,8,9,13,10,10,9,6,7,7,7,9,9,6,6,3,4,4,0,2,4,6,7,8,4,3,0,4,10,9,5,6,7,8,9,10,9,9,5,7,8,8,10,10,9,5,5,2,1,3,2,2,7,4,6,1,0,0,0,1,0
2022-03-30 07:00:00,0,1,1,1,1,2,2,2,6,10,21,18,22,27,38,37,39,38,43,41,44,33,43,43,44,49,47,47,23,30,35,39,33,21,27,28,26,22,21,21,18,16,8,10,13,13,16,9,19,18,20,15,16,15,0,15,18,15,16,15,16,15,16,17,16,17,18,19,21,24,27,31,29,10,7,5,4,1,2,6,14,16,15,2,0,0,1,0,0
2022-03-30 08:00:00,0,2,1,1,0,2,2,3,12,15,19,21,23,30,41,43,42,36,24,21,24,45,44,35,37,32,24,30,28,24,29,31,31,32,35,34,31,30,31,32,23,14,11,12,13,14,13,11,21,18,22,21,23,15,21,20,19,20,21,23,24,23,23,27,30,32,33,39,39,40,44,44,32,23,19,14,12,7,6,11,17,21,17,6,4,5,4,1,0
2022-03-30 09:00:00,0,1,0,1,1,0,0,1,9,10,15,16,18,16,18,20,22,20,20,11,14,18,14,14,19,18,14,9,14,17,18,19,18,17,16,13,13,14,13,15,16,14,6,7,6,7,8,4,10,8,10,10,8,9,10,12,9,12,13,12,12,11,12,12,11,10,12,13,17,19,18,24,18,13,6,5,3,4,4,5,9,8,6,1,0,1,0,1,0
2022-03-30 10:00:00,0,1,0,0,0,1,0,1,4,6,7,10,12,11,12,11,11,11,12,10,12,11,11,11,11,10,8,11,11,10,13,12,10,10,9,7,8,6,7,7,7,6,4,3,4,4,1,2,4,5,2,6,7,0,6,7,8,7,8,10,11,12,5,13,15,16,17,15,16,15,18,21,15,10,7,7,7,3,3,5,7,9,6,3,0,2,1,0,0
2022-03-30 11:00:00,0,2,0,2,1,3,3,4,3,5,7,13,13,6,10,9,8,12,11,12,11,12,11,12,9,12,10,13,13,12,13,12,11,5,12,10,11,9,7,7,6,4,10,12,14,15,14,12,14,13,14,15,3,0,15,13,13,12,7,11,10,9,11,10,12,11,12,11,15,10,14,15,9,4,3,0,4,2,4,5,6,4,3,0,0,0,0,0,0
2022-03-30 12:00:00,0,0,1,1,0,1,1,1,3,7,8,12,10,9,11,12,12,14,11,0,15,15,12,11,10,10,8,9,4,8,10,11,10,7,10,5,8,8,7,6,4,5,10,6,11,10,10,9,9,11,9,11,7,7,6,10,9,9,12,11,9,8,7,6,8,8,9,10,12,13,15,13,8,11,4,2,3,5,5,4,5,9,5,3,0,0,0,0,0
2022-03-30 13:00:00,0,1,0,0,3,2,1,3,6,7,9,9,11,8,9,11,10,10,8,7,10,11,12,11,0,11,8,12,11,12,12,11,11,9,11,8,10,8,7,10,10,8,7,7,8,7,8,1,6,8,9,10,8,9,0,10,10,9,8,9,10,8,8,8,10,12,9,11,14,16,18,15,12,10,11,7,7,2,3,4,5,5,4,2,0,2,1,0,0
2022-03-30 14:00:00,0,2,0,2,1,1,2,2,5,10,12,9,7,9,14,19,18,13,14,10,12,10,8,7,0,7,6,5,7,7,8,7,7,7,7,8,6,9,5,6,6,7,8,10,10,11,12,8,13,11,11,13,16,15,11,13,14,11,11,12,14,15,14,15,17,15,11,15,16,16,17,17,15,12,11,9,8,4,2,3,4,5,1,1,1,2,3,2,0
2022-03-30 15:00:00,0,1,1,0,2,4,3,3,3,5,8,10,11,11,14,16,16,15,16,7,17,14,12,13,10,13,11,12,13,14,15,17,15,17,15,13,14,10,10,9,7,7,9,9,10,11,5,4,10,11,13,14,15,26,27,22,21,15,36,36,28,37,36,33,26,28,26,28,26,27,26,20,18,14,14,11,10,4,3,4,3,3,2,2,0,0,1,0,0
2022-03-30 16:00:00,0,2,1,0,1,2,3,2,3,5,8,12,12,13,15,17,18,10,17,9,16,15,12,16,21,14,19,10,20,19,16,18,15,14,15,16,15,12,10,11,11,11,14,15,13,12,13,14,11,13,13,20,15,16,17,16,15,15,16,16,16,20,20,24,25,23,27,27,27,29,35,36,28,22,22,6,5,3,4,4,5,7,4,2,0,3,0,0,0
2022-03-30 17:00:00,0,1,2,2,1,4,2,4,4,8,9,11,11,12,19,22,21,18,16,8,15,15,14,13,0,15,11,16,9,19,18,18,18,19,16,16,14,13,13,14,11,20,19,19,20,20,16,17,19,23,30,31,22,34,34,32,29,28,27,26,27,29,28,29,37,35,35,34,34,30,30,24,24,24,26,21,16,15,5,5,7,8,5,2,1,2,1,1,0
2022-03-30 18:00:00,0,2,3,4,4,4,2,5,4,6,10,9,15,25,38,39,36,34,31,26,26,27,25,22,21,19,17,15,16,16,14,14,15,13,12,13,10,12,15,16,17,20,33,33,31,33,32,30,35,27,32,33,29,34,29,29,28,27,27,25,25,23,31,28,32,32,35,32,43,43,42,42,31,25,21,19,17,10,9,8,8,10,9,2,0,3,0,0,0
2022-03-30 19:00:00,0,1,0,1,2,3,0,1,3,3,6,10,12,13,15,15,14,16,12,15,14,13,13,13,12,12,10,13,12,13,13,16,15,3,10,8,8,8,9,7,5,10,31,31,29,18,16,16,17,19,21,23,21,14,25,22,25,26,26,26,30,32,30,32,32,31,31,30,24,24,22,21,17,18,17,15,15,9,6,10,10,9,7,2,0,1,1,0,0
2022-03-30 20:00:00,0,1,0,1,2,4,2,2,2,3,4,5,6,5,10,13,15,13,13,9,14,13,10,11,0,11,5,12,11,11,14,13,12,11,9,8,8,7,6,4,5,5,13,12,13,15,14,6,15,13,10,12,9,10,11,10,10,9,8,13,7,12,12,15,17,16,9,16,5,15,15,16,13,14,11,8,7,5,3,2,2,3,4,2,2,1,0,0,0
2022-03-30 21:00:00,0,1,0,2,1,1,0,1,1,2,3,5,7,7,10,8,8,9,9,8,5,7,7,8,6,9,4,12,11,10,11,8,10,8,6,7,5,6,5,6,5,5,14,15,14,13,12,12,9,9,12,9,0,11,12,9,11,11,10,11,12,0,4,13,12,7,6,7,5,7,8,5,6,7,5,4,3,2,2,3,2,1,1,0,1,2,0,1,0
2022-03-30 22:00:00,0,1,0,0,0,2,0,0,3,2,2,1,3,5,9,8,9,8,4,5,7,0,7,6,6,5,6,5,0,10,10,9,9,8,6,4,5,3,1,0,1,4,11,10,8,8,6,0,11,11,16,20,21,24,9,23,22,17,4,17,14,6,16,16,18,20,20,17,11,15,17,17,13,17,16,13,10,7,4,3,2,3,2,2,0,3,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,4,6,8,7,0,8,8,0,5,4,9,8,7,8,7,12,9,8,11,11,7,7,6,4,3,1,3,2,2,4,7,6,5,5,0,0,9,5,9,8,8,0,10,11,6,0,12,7,13,9,10,16,16,8,9,7,0,14,11,8,10,10,11,4,11,7,2,2,1,0,3,1,0,2,2,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,1,0,2,0,1,2,3,3,4,1,4,4,4,5,5,4,5,6,4,6,0,7,8,0,5,0,8,9,0,0,0,8,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,1,1,2,1,3,2,3,6,7,6,6,5,7,8,9,8,7,0,9,9,8,8,6,7,7,6,6,7,6,0,5,6,5,0,5,7,8,9,9,7,6,4,0,5,1,2,7,6,7,9,8,0,10,10,8,9,8,9,6,5,0,5,8,8,9,8,8,8,8,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,0,0,0,0,0,0,5,7,10,10,13,16,8,9,8,9,10,0,9,10,10,11,7,12,0,11,10,11,12,13,11,7,9,9,5,8,7,8,9,6,2,3,4,5,4,3,6,6,8,9,8,2,7,8,4,5,5,8,9,3,10,5,4,4,12,4,10,5,12,12,10,5,3,4,1,3,4,3,10,14,5,1,0,0,0,0,0
2022-03-31 07:00:00,0,2,0,1,1,2,2,3,8,13,18,24,25,35,38,24,25,24,23,23,27,29,40,42,47,47,46,25,22,23,22,22,21,20,22,22,26,21,23,22,18,16,8,7,10,16,19,3,22,23,25,23,21,16,14,19,20,21,22,23,12,11,13,16,17,16,17,21,20,23,29,36,32,11,9,5,4,3,2,7,15,17,14,3,2,1,0,0,0
2022-03-31 08:00:00,0,3,3,3,0,3,2,2,8,15,20,23,24,25,43,44,45,43,39,40,39,28,36,32,20,32,29,32,30,31,31,34,30,26,27,22,23,26,26,26,22,18,12,15,13,15,16,15,19,20,17,17,11,14,20,20,21,19,20,13,28,29,27,29,32,32,34,28,37,35,40,37,32,17,12,8,6,5,4,9,15,19,17,4,0,6,5,1,0
2022-03-31 09:00:00,0,0,1,1,0,2,2,2,5,7,12,14,12,9,11,13,13,15,14,9,12,13,12,11,7,12,10,12,12,13,13,13,12,11,8,10,12,12,10,9,9,8,7,5,3,6,3,0,7,8,11,10,10,10,10,12,12,12,14,11,6,13,8,12,13,13,12,13,16,15,16,17,12,13,8,6,3,2,3,7,12,10,8,5,0,2,1,0,0
2022-03-31 10:00:00,0,1,2,1,0,2,3,4,6,7,8,8,7,8,10,10,9,9,10,6,11,11,9,9,8,10,7,7,6,10,11,8,11,10,12,5,11,10,8,9,10,9,6,5,6,6,5,6,7,7,6,7,4,0,8,6,5,6,7,6,5,3,0,9,7,10,11,7,13,13,16,13,12,7,6,4,3,3,4,3,6,9,5,2,0,1,0,0,0
2022-03-31 11:00:00,0,1,1,0,0,1,3,1,4,4,6,8,7,5,9,10,9,10,11,12,9,10,10,9,7,8,9,8,6,9,8,7,5,7,7,5,7,3,6,8,7,5,5,5,6,7,6,4,8,9,11,12,11,10,9,11,12,13,14,16,14,16,6,17,20,21,23,14,15,10,19,20,15,8,8,6,4,3,5,6,7,8,6,3,0,2,0,0,0
