Unnamed: 0,1_서부운수기점,2_KT가좌지사,3_동도하이츠아파트,4_응암정보도서관,5_서울중앙교회앞,6_은가어린이공원구150번종점,7_우성공인중개사,8_응암정보도서관,9_대림시장,10_응암3동주민센터,11_서서울농협본점,12_백련산SK뷰아이파크아파트,13_신진과학기술고등학교,14_본서부병원,15_은평세무서,16_은평구청,17_녹번역,18_녹번동대림JR아파트앞,19_녹번역,20_은평구청,21_은평세무서,22_본서부병원,23_신진과학기술고등학교,24_응암시장,25_응암3동주민센터,26_응암정보도서관,27_서울중앙교회앞,28_은가어린이공원구150번종점,29_우성공인중개사,30_응암정보도서관,31_대림시장,32_동도하이츠아파트,33_KT가좌지사,34_서부운수기점(가상)
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,0,0,1,3,0,4,2,5,0,6,6,4,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,0,1,2,3,3,5,0,0,4,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,0,0,0,0,1,0,0,4,0,7,3,11,1,4,9,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2022-04-10 08:00:00,0,0,0,0,2,4,0,5,6,6,8,9,11,12,10,6,1,1,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2022-04-10 09:00:00,0,0,1,0,0,4,3,5,4,5,7,6,7,7,11,3,1,2,3,7,5,3,3,2,1,5,1,4,3,0,1,0,0,0
2022-04-10 10:00:00,0,0,0,0,1,7,0,10,12,0,7,11,12,12,0,7,1,0,0,0,0,1,1,1,0,4,3,3,4,3,0,0,0,0
2022-04-10 11:00:00,0,0,0,1,2,5,4,5,3,0,6,0,0,10,11,7,0,1,2,5,3,2,4,0,6,7,0,2,1,0,1,0,0,0
2022-04-10 12:00:00,0,1,0,3,2,5,4,3,10,10,9,3,9,2,8,8,1,2,4,4,4,3,6,5,4,6,5,1,1,0,1,0,0,0
2022-04-10 13:00:00,0,0,0,1,0,3,0,6,5,6,7,4,6,7,8,6,1,2,6,7,7,6,5,5,3,2,0,3,0,2,1,0,0,0
2022-04-10 14:00:00,0,1,0,0,3,4,4,0,5,0,7,11,3,11,10,6,0,1,2,0,1,1,3,2,1,2,1,0,0,0,0,0,0,0
2022-04-10 15:00:00,0,1,0,7,6,2,0,4,1,7,3,10,13,2,6,4,2,0,3,3,4,4,7,0,6,7,6,1,0,1,2,2,0,0
2022-04-10 16:00:00,0,1,0,1,2,3,0,0,1,0,2,2,1,1,0,5,1,0,5,7,8,10,8,0,7,4,3,0,0,0,0,0,0,0
2022-04-10 17:00:00,0,3,0,5,4,1,0,0,6,7,8,8,8,7,6,4,1,0,4,0,4,5,6,7,4,2,4,0,1,0,0,0,0,0
2022-04-10 18:00:00,0,0,0,4,0,1,0,1,5,7,0,0,6,7,2,2,0,1,11,7,10,6,4,5,4,1,2,2,0,1,0,0,0,0
2022-04-10 19:00:00,0,0,0,1,0,4,0,0,7,6,7,9,0,6,6,4,2,0,4,0,0,4,6,7,0,5,5,0,0,0,1,0,0,0
2022-04-10 20:00:00,0,0,0,2,0,2,0,0,1,2,3,4,5,0,5,2,1,0,7,8,9,9,10,9,8,8,6,5,0,2,0,0,0,0
2022-04-10 21:00:00,0,0,0,1,0,0,0,0,3,4,0,0,3,0,2,1,1,0,8,0,7,4,8,5,7,5,0,1,0,0,0,0,0,0
2022-04-10 22:00:00,0,0,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,0,4,5,6,6,8,8,7,7,5,0,0,0,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,3,0,0,0,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,5,6,7,0,12,18,17,13,6,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,0,0,2,0,0,4,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,0,0,0,1,8,10,11,13,0,4,6,8,10,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-11 07:00:00,0,0,1,0,6,18,20,22,23,29,31,36,50,38,41,31,0,0,3,4,3,3,2,4,3,2,0,0,1,0,0,1,0,0
2022-04-11 08:00:00,0,0,0,0,2,12,13,14,17,20,23,24,25,55,58,50,0,1,5,0,4,3,4,3,2,0,2,2,3,2,0,1,0,0
2022-04-11 09:00:00,0,0,0,1,2,5,5,8,7,0,7,10,11,9,11,14,1,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0
2022-04-11 10:00:00,0,0,2,3,2,7,5,0,3,7,8,0,7,6,7,5,1,2,4,5,5,6,8,7,5,5,3,5,0,1,0,0,0,0
2022-04-11 11:00:00,0,1,2,3,2,6,0,5,7,7,7,8,8,8,7,6,3,1,2,2,2,3,5,6,6,5,2,2,0,2,1,0,0,0
2022-04-11 12:00:00,1,1,2,1,0,4,0,4,7,8,10,10,9,7,3,6,1,1,4,5,0,7,2,5,4,3,0,3,0,2,0,0,0,0
2022-04-11 13:00:00,0,1,0,2,3,4,2,2,4,4,4,6,6,5,0,6,1,0,5,5,1,4,5,3,0,4,2,4,0,4,2,1,0,0
2022-04-11 14:00:00,0,0,0,4,3,1,0,2,10,1,10,11,10,8,8,6,0,1,10,11,10,7,11,7,6,8,7,1,0,0,0,0,0,0
2022-04-11 15:00:00,0,0,0,5,4,4,0,0,5,0,4,3,4,0,1,3,0,2,3,6,8,9,10,9,10,16,7,2,2,0,0,1,0,0
2022-04-11 16:00:00,0,1,1,2,0,6,7,0,7,5,5,4,0,5,4,2,2,3,9,11,11,12,12,14,13,15,17,1,0,0,0,2,1,0
2022-04-11 17:00:00,0,0,0,1,2,4,0,0,5,5,6,6,5,8,6,6,1,0,3,5,6,7,9,6,5,4,2,3,0,2,3,1,0,0
2022-04-11 18:00:00,1,0,0,3,2,5,0,6,7,5,0,3,4,5,0,5,2,3,20,19,20,18,20,16,12,10,7,2,0,1,3,0,2,0
2022-04-11 19:00:00,0,2,2,4,1,4,0,6,7,0,5,4,5,6,0,4,1,1,19,20,18,17,13,11,10,10,8,5,6,4,0,0,0,0
2022-04-11 20:00:00,0,2,0,0,1,2,2,0,1,0,0,0,0,0,0,1,1,0,11,12,9,9,10,9,7,6,5,2,0,1,0,0,0,0
2022-04-11 21:00:00,0,0,0,2,1,0,0,0,4,0,0,2,0,0,4,1,0,0,3,4,0,0,6,0,8,8,5,0,0,0,0,0,0,0
2022-04-11 22:00:00,0,0,0,1,0,0,1,3,0,0,0,0,0,0,4,3,1,0,6,5,4,4,4,6,0,3,4,1,0,0,0,0,0,0
2022-04-11 23:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,2,6,0,7,0,10,14,13,9,4,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,0,0,2,5,7,8,8,9,6,10,11,10,4,8,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,0,0,0,1,8,10,7,8,10,13,17,21,23,24,17,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-12 07:00:00,0,0,0,0,2,12,14,16,17,21,22,31,42,32,40,29,2,0,4,0,0,3,6,6,2,3,0,2,0,1,0,0,0,0
2022-04-12 08:00:00,0,1,0,2,7,22,23,24,24,20,23,25,29,34,45,35,0,1,4,5,0,0,1,3,0,1,2,3,0,2,1,2,1,0
2022-04-12 09:00:00,1,0,0,1,4,8,11,11,13,15,16,19,21,22,21,17,1,1,3,1,3,2,1,2,0,1,0,5,4,1,0,0,0,0
2022-04-12 10:00:00,0,1,0,1,3,3,4,6,7,8,9,11,10,11,12,5,0,0,1,2,0,3,3,2,0,3,2,2,0,0,1,0,0,0
2022-04-12 11:00:00,0,1,0,2,1,5,7,1,8,0,0,7,6,8,9,9,1,1,3,5,5,7,8,5,3,1,0,2,0,1,1,0,0,0
2022-04-12 12:00:00,0,1,0,3,2,1,2,0,2,3,2,5,6,5,0,2,0,0,2,2,3,5,6,5,3,3,2,1,0,0,2,0,0,0
2022-04-12 13:00:00,0,2,1,2,3,5,0,5,6,0,7,0,7,7,9,9,1,3,4,6,5,0,7,1,6,8,7,1,0,0,1,0,0,0
2022-04-12 14:00:00,0,1,0,3,2,4,3,5,9,3,10,5,7,6,6,5,2,1,3,5,4,6,5,6,3,6,6,2,0,1,0,0,0,0
2022-04-12 15:00:00,0,0,0,4,3,1,0,2,3,3,4,3,0,3,4,4,2,2,3,0,3,4,6,7,4,4,1,3,0,0,1,0,0,0
2022-04-12 16:00:00,0,0,0,3,3,3,0,4,11,11,10,0,8,7,0,5,1,0,3,4,5,4,7,8,5,9,11,2,0,2,5,3,1,0
2022-04-12 17:00:00,0,0,0,3,2,4,6,7,6,5,4,5,5,4,3,2,0,0,10,2,11,15,17,2,15,17,15,3,0,2,1,0,0,0
2022-04-12 18:00:00,1,2,1,4,3,3,0,0,6,7,6,7,9,6,8,6,5,4,34,37,36,34,27,21,20,14,13,3,0,0,1,0,0,0
2022-04-12 19:00:00,0,1,0,1,2,3,2,2,7,8,7,0,8,6,7,4,1,1,22,24,24,23,23,21,18,12,8,2,3,2,1,0,0,0
2022-04-12 20:00:00,0,0,1,0,0,0,0,0,2,0,3,1,3,1,0,3,1,1,5,6,5,7,6,5,2,5,4,1,0,0,0,0,0,0
2022-04-12 21:00:00,0,1,2,2,0,1,0,2,1,0,2,2,2,3,4,3,1,0,4,0,3,0,5,4,4,2,0,0,1,0,0,0,0,0
2022-04-12 22:00:00,0,0,0,0,0,0,0,0,1,3,0,4,5,3,1,2,0,0,3,0,4,0,7,8,0,6,7,0,0,0,0,0,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,3,0,1,0,0,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,1,5,0,0,0,9,13,12,9,4,1,0,1,2,3,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,0,0,5,2,3,7,8,8,0,0,9,8,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,0,0,0,3,10,14,14,5,7,7,0,9,6,10,6,0,1,2,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0
2022-04-13 07:00:00,0,0,0,1,6,15,18,18,19,23,24,27,34,21,25,24,2,0,2,1,0,2,4,3,2,1,2,2,0,1,0,0,0,0
2022-04-13 08:00:00,0,1,1,0,4,20,21,23,24,26,27,29,33,41,49,39,1,0,8,2,6,5,3,4,3,0,0,6,0,4,2,0,0,0
2022-04-13 09:00:00,0,0,0,0,6,17,19,21,23,6,26,27,6,28,29,24,0,2,2,3,4,3,0,3,2,1,0,3,0,0,0,0,0,0
2022-04-13 10:00:00,0,0,0,0,0,4,0,5,6,4,5,4,5,4,4,2,1,0,2,0,3,5,6,4,0,6,4,3,0,1,0,0,0,0
2022-04-13 11:00:00,0,1,1,3,3,2,2,3,4,0,4,5,3,3,4,3,0,0,2,3,4,4,4,4,4,2,2,2,0,0,0,0,0,0
2022-04-13 12:00:00,1,0,0,3,3,6,11,10,12,10,9,7,8,7,5,0,2,0,3,0,0,2,3,4,3,2,1,3,0,2,1,0,0,0
2022-04-13 13:00:00,0,0,0,4,5,5,5,4,5,6,0,7,0,4,8,6,3,1,2,0,3,0,2,3,0,1,2,3,0,2,2,1,0,0
2022-04-13 14:00:00,0,2,2,2,1,4,3,0,6,7,8,8,7,3,5,4,1,2,3,4,5,12,12,10,9,8,4,1,0,2,1,0,0,0
2022-04-13 15:00:00,1,0,0,2,3,3,0,10,16,26,24,20,12,12,6,3,0,0,3,4,3,4,5,6,4,5,5,3,0,2,1,0,0,0
2022-04-13 16:00:00,1,0,0,6,4,3,1,4,2,0,3,3,0,1,2,1,0,2,6,7,8,8,9,11,8,11,2,0,0,0,0,0,0,0
2022-04-13 17:00:00,0,0,0,2,0,6,5,6,7,8,10,9,9,5,7,6,1,0,19,20,17,19,17,17,14,10,8,5,6,0,2,3,0,0
2022-04-13 18:00:00,1,2,2,3,3,3,4,5,12,13,14,12,16,14,15,15,0,2,17,21,22,24,19,12,12,6,5,2,0,1,0,0,0,0
2022-04-13 19:00:00,0,0,0,2,0,0,1,0,3,5,7,6,3,7,5,3,1,1,26,27,28,26,23,13,21,15,10,1,0,0,1,0,0,0
2022-04-13 20:00:00,0,0,0,0,1,1,0,0,3,3,5,5,6,5,3,2,0,0,13,14,11,10,7,3,5,2,0,0,0,0,0,0,0,0
2022-04-13 21:00:00,0,2,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,8,10,2,10,8,8,6,3,0,0,0,1,0,0,0
2022-04-13 22:00:00,0,0,0,0,0,3,0,1,0,0,3,3,4,3,2,1,0,0,4,5,7,2,7,0,6,3,0,0,0,0,1,1,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,2,0,0,0,0,2,3,0,2,2,1,1,0,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,4,5,6,0,10,14,13,8,5,3,2,1,0,0,2,0,0,2,0,1,0,0,2,0,0,1,0,0,0
2022-04-14 05:00:00,0,0,0,0,0,3,0,0,5,0,0,4,4,4,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-14 06:00:00,0,0,0,0,1,13,18,19,11,0,0,0,10,11,4,8,0,1,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-04-14 07:00:00,0,1,0,3,8,16,18,19,20,0,23,29,35,37,37,34,0,0,1,0,0,1,3,4,1,0,0,2,0,1,0,0,0,0
2022-04-14 08:00:00,0,1,0,2,4,16,19,20,23,29,31,38,40,42,48,36,0,0,3,4,2,5,7,0,5,1,2,6,3,2,2,1,0,0
2022-04-14 09:00:00,0,1,0,1,4,8,9,12,18,18,22,26,27,23,21,19,0,1,3,0,4,5,6,4,3,3,4,2,0,1,0,0,0,0
2022-04-14 10:00:00,0,0,2,3,0,2,0,0,0,1,4,5,4,7,6,4,1,0,1,2,0,3,2,0,1,2,0,3,3,2,1,0,0,0
2022-04-14 11:00:00,0,2,0,1,1,4,6,2,3,4,2,3,0,2,0,1,0,0,2,2,4,1,0,0,3,1,3,1,0,0,3,3,0,0
2022-04-14 12:00:00,0,0,0,1,0,1,2,6,7,2,6,6,7,8,2,7,1,1,1,3,2,3,4,2,0,2,1,0,0,0,1,0,0,0
2022-04-14 13:00:00,0,0,0,1,0,3,4,2,5,6,5,3,1,3,0,1,0,0,2,0,1,1,3,4,0,2,1,2,3,2,1,0,0,0
2022-04-14 14:00:00,0,0,0,0,0,2,0,2,4,6,9,10,5,7,0,4,0,0,3,2,3,6,6,7,4,5,6,2,0,0,1,0,0,0
2022-04-14 15:00:00,0,0,0,3,5,1,0,1,4,8,6,7,0,6,3,0,0,1,3,4,0,6,7,7,5,4,3,1,0,0,0,0,0,0
2022-04-14 16:00:00,0,1,0,6,1,2,0,5,9,4,10,0,6,6,8,7,2,1,6,8,7,10,8,8,6,6,2,1,0,0,1,0,0,0
2022-04-14 17:00:00,0,1,0,1,5,4,0,3,6,5,0,7,8,7,9,4,1,1,10,5,9,14,18,19,16,18,12,1,0,0,0,0,0,0
2022-04-14 18:00:00,1,2,0,6,5,3,0,4,10,0,11,12,9,10,11,12,3,2,21,23,24,21,17,14,13,12,9,0,0,0,2,0,0,0
2022-04-14 19:00:00,0,0,0,5,4,2,0,0,2,0,0,0,1,0,2,0,1,3,23,23,22,20,16,17,14,12,10,2,0,1,0,0,0,0
2022-04-14 20:00:00,1,0,0,1,2,1,0,2,3,1,3,0,0,2,3,0,1,2,8,0,0,7,8,8,6,6,2,1,0,0,0,0,0,0
2022-04-14 21:00:00,0,0,0,2,3,1,0,0,2,2,0,4,5,3,4,2,0,0,6,7,6,5,3,3,4,2,1,1,0,0,1,0,0,0
2022-04-14 22:00:00,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,6,7,8,10,9,8,4,3,0,0,0,0,0,0,0
2022-04-14 23:00:00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,1,5,0,6,7,11,14,0,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,0,0,3,4,4,5,0,0,6,5,3,0,3,0,1,2,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0
2022-04-15 06:00:00,0,0,0,0,0,8,0,3,5,7,9,7,13,13,12,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 07:00:00,0,0,0,0,0,10,13,13,10,18,23,25,30,38,43,32,0,0,3,2,0,0,2,4,0,1,2,2,2,1,0,0,0,0
2022-04-15 08:00:00,0,1,0,0,4,14,15,17,18,0,20,24,26,24,25,27,1,0,5,0,0,4,4,4,3,1,2,5,2,4,1,0,0,0
2022-04-15 09:00:00,1,0,0,0,4,7,5,9,10,11,13,15,17,13,14,11,0,0,1,0,2,1,0,3,0,0,0,3,0,2,1,0,0,0
2022-04-15 10:00:00,0,0,0,1,0,2,3,0,2,0,8,12,14,12,0,9,1,1,2,5,0,6,7,5,6,4,3,2,0,1,2,1,0,0
2022-04-15 11:00:00,0,1,0,5,4,5,5,4,4,3,0,3,2,2,4,2,0,1,3,2,4,2,2,4,3,1,2,2,0,0,1,0,0,0
2022-04-15 12:00:00,0,0,0,2,3,2,3,3,4,6,10,10,9,2,7,5,0,1,2,0,1,3,7,8,5,6,5,3,0,0,0,1,0,0
2022-04-15 13:00:00,0,2,0,4,4,2,0,0,3,0,2,0,0,2,3,2,1,0,0,0,0,0,1,1,0,1,0,2,0,2,1,0,0,0
2022-04-15 14:00:00,0,1,0,2,3,4,5,3,5,6,7,8,9,6,0,5,1,2,6,6,8,8,12,12,11,6,5,3,0,1,0,0,0,0
2022-04-15 15:00:00,0,0,0,3,0,1,1,2,7,2,6,7,6,6,6,1,1,1,5,6,8,9,11,10,10,8,6,2,0,1,1,0,0,0
2022-04-15 16:00:00,0,1,0,6,7,5,5,8,13,14,13,11,11,9,10,7,0,2,11,13,0,12,8,9,8,8,7,2,0,1,2,1,0,0
2022-04-15 17:00:00,0,0,1,3,3,13,0,11,16,11,10,15,14,11,11,10,2,0,11,13,14,17,17,14,11,10,4,2,1,1,0,0,0,0
2022-04-15 18:00:00,1,0,1,3,2,3,0,4,5,6,0,8,0,5,10,8,3,3,23,15,22,22,23,22,20,10,8,1,0,0,2,1,0,0
2022-04-15 19:00:00,0,0,0,0,0,5,0,3,4,8,8,7,1,6,4,2,3,0,33,31,29,25,20,15,11,8,8,3,0,1,1,0,0,0
2022-04-15 20:00:00,1,0,0,1,0,1,1,2,4,0,3,0,7,8,7,8,1,0,10,11,11,11,11,11,9,7,8,0,0,0,1,0,0,0
2022-04-15 21:00:00,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,4,8,7,9,8,2,1,0,0,0,1,0,0,0
2022-04-15 22:00:00,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,0,0,5,7,8,7,10,11,10,7,5,0,0,0,1,0,0,0
2022-04-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,2,4,3,0,0,0,0,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
