Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지.난지천공원,7_월드컵공원입구.문화비축기지,8_마포농수산물시장.월드컵공원,9_마포구청,10_청기와빌라,11_망원2동주민센터,12_미원아파트입구,13_동교초등학교,14_망원1동주민센터,15_서서울농협,16_망원정입구,17_성산초등학교,18_성산초등학교입구,19_마포한강푸르지오,20_합정역,21_서울화력발전소입구,22_상수역,23_극동방송,24_홍익대학교,25_삼진제약,26_산울림소극장,27_신촌오거리.현대백화점,28_신촌오거리.2호선신촌역,29_이대역,30_웨딩타운,31_아현역,32_종근당.충정로역,33_한국경제신문사.서소문역사공원,34_서울역버스환승센터,35_남대문시장.회현역,36_명동입구,37_충무로역.매일경제,38_초동,39_을지로4가.베스트웨스턴국도,40_중구청앞.덕수중학교,41_충무로역8번출구.대한극장앞,42_퇴계로3가.한옥마을.한국의집,43_퇴계로2가.명동역,44_남대문시장.회현역,45_숭례문,46_시청앞,47_삼성본관앞,48_염천교,49_한국경제신문사.서소문역사공원,50_충정로역2호선,51_아현역,52_웨딩타운,53_이대역,54_신촌오거리.2호선신촌역,55_신촌오거리.현대백화점,56_산울림소극장,57_삼진제약,58_홍익대학교,59_극동방송,60_상수역,61_서울화력발전소입구,62_합정역,63_홀트아동복지회,64_새서울의원,65_서서울농협,66_망원1동주민센터,67_동교초등학교,68_미원아파트입구,69_망원2동주민센터,70_청기와빌라,71_마포구청.성산자동차검사소,72_월드컵경기장남측.월드컵공원,73_월드컵공원입구.문화비축기지,74_월드컵파크3단지후문,75_월드컵파크3단지.난지천공원,76_서부면허시험장,77_월드컵파크7단지,78_DMC첨단산업센터,79_덕은교.은평차고지앞,80_은평공영차고지(가상)
2022-03-05 04:00:00,1,3,0,3,1,0,0,0,1,5,7,0,9,14,15,17,0,16,14,13,14,15,17,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,1,1,2,0,0,1,6,7,6,7,7,8,10,8,4,9,9,6,5,7,3,0,0,8,6,0,5,4,5,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,1,1,2,2,0,0,1,0,2,3,4,3,5,7,8,0,7,5,4,0,0,1,0,0,4,4,3,4,5,5,3,3,3,4,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,4,5,6,2,2,2,1,3,2,1,2,2,0,1,4,3,5,0,0,1,3,0,2,1,0,0
2022-03-05 07:00:00,1,2,2,4,0,3,0,2,2,3,5,6,8,10,12,13,0,10,7,5,4,3,3,5,3,4,4,4,5,6,8,6,6,6,3,2,1,0,0,1,0,0,1,1,2,1,1,1,2,0,2,0,3,2,2,0,1,0,5,3,4,2,4,2,3,4,3,0,0,0,3,1,2,0,0,1,2,1,0,0
2022-03-05 08:00:00,1,3,3,4,6,6,3,5,7,5,6,6,5,10,10,11,12,10,10,9,8,8,8,9,8,6,5,9,9,9,11,13,12,6,3,1,0,0,0,0,1,0,1,1,2,1,3,2,5,6,6,5,2,3,1,3,2,0,0,2,1,2,8,7,5,6,6,5,4,5,3,4,0,0,3,2,1,0,0,0
2022-03-05 09:00:00,1,2,3,3,4,4,4,6,6,6,6,6,7,10,10,14,12,15,10,11,11,7,10,7,9,8,9,8,9,11,15,17,13,10,3,2,0,0,0,0,0,0,2,1,0,4,3,4,0,3,3,3,4,6,7,8,9,0,7,10,6,3,8,7,9,10,7,6,6,8,6,7,6,0,5,5,6,3,0,0
2022-03-05 10:00:00,0,1,2,4,5,3,1,4,8,11,11,11,13,17,20,17,16,15,14,13,11,14,14,15,17,16,15,17,16,17,18,18,17,11,4,2,1,1,0,1,0,0,3,3,0,2,6,7,8,5,9,6,9,6,13,10,14,12,10,9,8,8,12,10,9,7,5,4,6,4,6,4,3,0,2,0,3,2,0,0
2022-03-05 11:00:00,1,3,3,2,3,5,2,1,7,6,9,10,15,19,22,24,25,22,20,13,13,14,17,18,21,20,18,18,20,21,24,26,25,15,7,5,4,1,2,3,1,0,3,9,0,10,14,14,7,12,12,8,12,18,16,17,15,16,13,15,9,11,20,21,17,15,10,9,5,11,6,4,3,0,2,3,2,0,0,0
2022-03-05 12:00:00,4,5,8,9,11,11,4,11,10,12,12,11,11,15,28,30,31,32,22,24,24,22,29,30,27,26,21,24,21,23,21,19,21,16,6,2,1,1,1,1,1,2,7,8,5,10,15,18,13,18,18,17,18,19,17,20,21,21,22,17,19,23,30,25,23,15,12,10,9,11,9,6,0,0,1,5,4,3,1,0
2022-03-05 13:00:00,4,3,7,8,4,5,4,11,15,9,12,13,15,26,31,32,33,29,23,19,20,25,25,24,23,18,22,24,22,23,24,25,23,15,12,7,5,4,5,4,9,12,7,18,0,17,25,24,14,21,27,26,24,18,22,23,24,18,17,20,24,28,46,39,29,22,4,5,5,3,6,5,4,0,3,3,4,1,0,0
2022-03-05 14:00:00,2,4,1,2,3,4,3,9,11,15,15,16,15,22,25,27,28,26,28,23,21,23,21,19,19,18,21,23,24,24,31,30,32,24,10,6,2,2,3,3,5,1,4,11,9,7,14,14,13,15,13,13,15,26,24,23,14,17,12,9,11,12,25,21,18,11,20,21,21,18,10,5,7,0,3,6,2,1,0,0
2022-03-05 15:00:00,0,3,4,6,4,4,6,10,14,10,12,16,17,23,23,27,29,26,24,21,21,16,17,23,20,22,21,19,19,18,18,18,18,17,9,8,4,2,3,6,5,6,7,12,0,12,12,14,15,17,17,15,17,17,18,17,21,18,13,20,25,26,24,23,17,18,17,16,16,15,10,9,5,4,3,7,6,5,1,0
2022-03-05 16:00:00,0,5,5,5,6,7,7,11,14,16,16,16,16,19,22,26,29,26,25,15,15,21,28,32,31,26,26,27,25,20,24,23,19,12,8,6,5,6,4,4,7,6,9,18,19,7,21,21,21,21,19,20,22,23,20,28,30,26,21,22,22,18,27,22,16,14,15,13,14,15,11,8,4,7,5,8,5,2,0,0
2022-03-05 17:00:00,1,0,3,3,3,0,5,6,8,10,9,11,12,20,23,28,29,30,29,25,22,24,24,24,21,26,20,21,20,19,17,16,16,8,6,5,3,2,2,1,1,2,3,9,6,10,13,15,18,22,21,23,21,22,25,25,26,28,26,27,23,21,25,20,17,17,15,15,13,14,10,11,10,0,8,7,6,2,0,0
2022-03-05 18:00:00,3,1,3,6,5,4,7,8,11,4,12,11,11,23,27,28,29,28,30,30,26,19,25,21,14,12,10,7,15,11,10,9,11,5,5,3,2,2,1,3,5,7,7,10,9,7,9,0,7,9,7,9,11,17,20,22,21,22,18,22,21,20,24,19,22,16,13,10,11,5,10,14,3,2,5,11,13,6,2,0
2022-03-05 19:00:00,0,0,1,2,4,5,0,4,7,7,6,5,7,14,18,24,22,20,20,14,18,18,27,34,32,33,28,25,17,21,20,18,12,5,3,2,0,1,2,0,4,3,6,7,5,6,7,2,8,8,13,5,10,15,20,20,19,15,19,21,20,21,26,23,20,19,11,10,9,8,7,6,0,0,4,1,2,1,0,0
2022-03-05 20:00:00,0,1,2,3,0,0,3,5,2,4,2,1,7,12,10,16,0,19,18,16,15,13,12,16,19,21,18,20,19,17,8,16,11,6,4,3,0,0,0,1,2,0,2,4,3,3,7,6,0,6,5,7,7,9,13,11,11,10,9,9,11,13,18,15,11,12,12,9,12,7,7,6,0,6,3,2,1,1,0,0
2022-03-05 21:00:00,0,0,0,2,0,0,0,3,4,3,9,8,11,13,16,13,16,14,16,9,11,8,15,19,20,21,21,18,19,17,18,19,14,4,2,0,0,0,0,0,1,2,4,5,0,0,6,2,2,6,4,0,6,9,10,7,9,8,11,10,12,12,15,16,12,10,10,9,8,6,6,0,2,0,1,3,3,0,0,0
2022-03-05 22:00:00,1,1,0,1,0,1,0,2,4,2,2,3,2,6,11,15,0,15,11,8,6,8,19,22,21,22,22,13,11,11,12,9,10,2,1,0,0,3,2,1,2,3,5,3,0,4,5,3,4,7,6,0,5,6,7,8,9,12,16,18,25,24,22,20,10,17,12,6,13,6,10,12,11,3,0,4,7,0,0,0
2022-03-05 23:00:00,0,0,3,0,0,0,0,1,2,2,0,0,3,4,5,10,0,2,7,4,11,19,31,51,53,51,46,44,31,24,20,23,22,9,2,1,2,0,0,0,1,0,0,2,0,0,4,0,3,2,4,5,7,6,8,11,4,8,9,15,15,17,20,17,11,12,13,12,8,9,6,4,5,0,5,3,4,1,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,1,0,0,0,0,0,2,4,0,5,0,0,0,0,6,5,5,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,1,2,0,0,3,4,3,3,6,7,8,4,0,7,0,6,4,6,5,0,0,4,6,7,6,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,1,1,1,2,0,0,0,0,1,0,0,0,1,2,3,0,0,1,2,1,0,0,2,0,0,0,0,0,3,3,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2,0,0,0,3,0,4,5,1,4,3,2,2,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,1,2,1,0,0,2,3,2,2,4,2,3,4,5,0,3,2,3,2,2,0,0,4,3,2,3,5,4,5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,3,0,3,2,3,0,0,0,1,2,1,2,1,3,3,2,0,0,3,0,0,2,0,0,1,0,0,0
2022-03-06 08:00:00,1,2,3,4,2,0,3,1,4,6,6,7,8,11,14,15,9,14,12,9,7,8,9,9,6,1,4,5,5,6,7,6,3,3,2,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,3,4,2,3,5,4,3,2,1,2,2,2,3,4,3,4,2,0,3,3,2,1,0,1,2,2,1,0,0
2022-03-06 09:00:00,1,3,4,6,4,0,5,5,3,5,6,5,6,10,12,13,15,14,9,10,10,6,12,11,9,8,9,8,8,9,10,10,9,7,4,2,1,1,0,0,1,2,3,0,0,0,2,0,3,3,5,6,7,5,8,4,6,4,5,6,5,3,5,5,3,3,2,3,4,1,2,4,2,0,1,3,0,0,2,0
2022-03-06 10:00:00,2,3,6,5,6,0,4,5,8,9,10,12,15,16,12,18,17,16,15,13,6,8,10,9,8,9,9,10,10,9,11,12,10,11,5,1,1,0,0,1,3,2,2,3,1,3,6,2,2,8,6,5,8,8,9,7,10,10,10,9,5,8,11,3,7,5,3,4,5,6,5,3,0,0,3,1,1,1,0,0
2022-03-06 11:00:00,0,3,6,7,8,0,4,7,7,5,4,7,6,11,13,12,5,8,12,17,17,21,22,19,5,7,8,7,8,7,9,10,9,6,2,2,0,0,0,0,1,1,4,8,0,4,5,2,0,7,9,7,10,13,14,14,15,15,10,12,11,9,16,14,11,7,5,3,4,3,5,3,1,2,0,1,0,0,0,0
2022-03-06 12:00:00,1,2,4,4,6,0,7,10,11,10,14,17,12,11,22,25,29,27,20,19,16,20,21,21,16,17,15,17,17,19,21,20,18,14,8,5,3,0,3,4,1,3,4,5,2,5,9,6,7,11,9,11,12,13,18,18,12,20,19,18,18,16,18,18,14,13,12,11,12,12,11,7,0,0,6,0,6,2,0,0
2022-03-06 13:00:00,2,4,7,4,5,8,7,10,14,13,12,14,13,18,16,17,18,19,15,13,13,11,16,16,17,21,26,13,14,13,13,13,12,15,11,6,3,0,0,0,1,1,6,12,11,0,10,10,10,11,13,15,14,16,18,18,17,16,15,15,12,17,22,20,19,12,13,12,12,8,10,8,7,3,5,5,3,1,0,0
2022-03-06 14:00:00,3,2,4,3,4,7,6,9,11,14,19,16,14,19,21,21,10,19,21,18,14,17,17,18,18,18,18,24,18,10,19,19,16,12,5,3,0,1,1,2,0,3,1,7,0,8,12,14,16,14,10,11,4,16,20,17,16,16,13,14,12,16,23,28,28,13,13,11,11,10,6,7,0,0,3,2,1,0,0,0
2022-03-06 15:00:00,2,4,5,4,6,6,8,15,18,16,16,16,17,20,17,18,19,17,14,19,17,14,15,17,16,20,16,16,19,14,19,22,20,16,11,6,4,2,1,3,0,4,7,10,9,6,11,0,13,12,13,13,14,17,24,26,25,22,19,20,28,26,27,25,24,27,23,8,19,17,15,6,2,0,3,3,5,1,1,0
2022-03-06 16:00:00,2,1,2,3,11,12,12,20,22,20,22,16,21,22,26,28,29,29,23,20,22,22,19,18,15,18,17,15,15,13,15,14,18,7,6,3,2,1,0,2,3,5,4,8,6,8,14,18,16,18,16,4,15,17,23,24,23,21,23,18,21,24,25,26,19,12,13,10,10,7,8,8,0,0,4,3,7,1,0,0
2022-03-06 17:00:00,1,1,6,7,0,5,9,8,12,10,12,13,15,17,17,23,22,22,21,18,22,25,20,21,21,18,20,20,18,17,17,15,10,9,4,3,2,1,3,2,1,2,8,13,5,0,9,0,0,15,12,7,12,17,16,16,19,16,15,13,15,16,25,22,17,16,14,11,13,13,10,10,9,0,8,6,5,4,1,0
2022-03-06 18:00:00,0,1,2,0,4,0,3,4,8,7,9,8,13,18,19,20,13,20,23,25,25,23,26,24,24,21,19,16,17,16,16,14,13,8,7,4,2,0,2,2,1,3,5,7,10,0,8,11,0,10,11,7,12,16,19,18,18,15,16,14,15,18,19,18,13,11,10,9,8,9,6,8,0,0,2,7,6,4,0,0
2022-03-06 19:00:00,0,1,0,2,0,0,0,6,6,5,3,5,9,11,13,15,0,14,12,8,9,10,15,20,19,26,25,16,20,18,19,16,17,7,6,4,2,0,0,0,2,1,3,3,4,5,8,0,12,10,9,10,11,9,12,13,0,12,10,12,9,12,17,12,11,7,10,9,8,9,6,7,0,8,6,1,5,3,0,0
2022-03-06 20:00:00,1,3,2,2,4,3,0,6,7,1,6,9,8,11,15,14,0,13,14,13,10,10,14,14,12,15,17,14,10,9,8,8,8,2,1,0,0,0,0,1,2,2,2,5,7,0,9,4,8,3,10,11,9,2,8,8,9,8,3,7,9,14,17,14,12,11,12,7,9,9,6,6,7,0,0,6,6,3,1,0
2022-03-06 21:00:00,0,0,0,1,0,2,0,2,2,0,0,4,5,6,6,9,0,9,9,10,9,11,11,10,10,10,9,15,12,5,10,11,10,4,2,4,0,2,3,0,2,0,4,5,2,1,6,5,5,3,3,4,8,6,7,8,8,7,8,10,9,12,15,15,18,19,17,15,14,10,5,5,9,4,0,0,6,0,0,0
2022-03-06 22:00:00,0,1,2,0,0,0,0,2,4,3,5,2,5,3,8,9,0,9,0,11,11,13,12,13,10,9,12,15,11,10,13,8,12,2,0,0,0,0,0,0,1,3,5,4,0,3,5,0,0,4,5,0,2,3,6,6,6,5,5,5,7,9,15,15,12,9,7,5,4,4,4,2,0,3,0,2,4,1,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,7,0,10,10,11,12,22,27,30,26,22,20,16,15,14,12,11,3,2,1,0,0,1,0,1,0,2,0,5,0,0,0,0,1,6,5,1,4,5,5,5,8,9,10,13,16,15,13,12,7,7,8,7,5,4,5,0,0,3,4,2,2,1,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,2,3,5,4,0,0,5,11,17,4,22,27,31,32,34,31,30,29,31,33,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,2,1,1,3,0,2,0,3,5,6,7,10,11,10,11,12,8,9,10,3,12,10,10,5,25,18,18,21,21,20,17,16,7,6,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,2,3,4,3,0,2,1,0,1,5,6,7,7,9,12,17,18,10,15,13,7,3,7,2,13,15,14,12,10,12,11,14,12,8,4,3,1,1,0,0,1,0,0,2,1,0,1,0,0,2,0,0,0,0,4,0,0,3,1,2,3,1,1,4,6,4,5,4,5,2,4,0,3,0,2,1,2,1,0,0
2022-03-07 07:00:00,2,4,4,4,5,6,3,5,4,5,7,10,14,19,22,29,30,29,23,15,16,18,17,15,18,21,20,18,20,23,25,26,25,21,20,4,2,1,2,0,1,0,0,0,1,0,2,2,3,2,2,3,3,3,5,5,4,3,4,6,6,7,5,3,6,10,12,11,18,19,18,13,17,11,9,7,4,2,0,0
2022-03-07 08:00:00,2,5,9,7,7,10,0,9,8,7,11,15,20,27,34,38,39,35,25,19,15,15,17,16,16,22,22,21,21,22,26,26,23,18,13,6,2,1,1,2,2,3,2,5,6,4,6,2,1,5,11,5,9,9,11,12,11,8,8,8,6,7,10,19,21,24,24,26,29,24,24,26,23,16,18,15,12,2,1,0
2022-03-07 09:00:00,1,2,3,3,5,4,4,6,8,8,9,11,15,24,29,28,27,24,21,21,19,16,14,13,12,16,16,17,18,22,23,23,21,11,6,3,2,2,0,1,0,2,3,2,1,0,6,5,6,5,7,8,9,10,13,12,11,8,5,4,5,8,10,10,9,9,11,9,10,8,12,11,10,8,9,8,6,1,0,0
2022-03-07 10:00:00,1,2,5,6,7,4,6,8,11,10,12,11,10,11,13,14,13,13,11,11,9,7,7,8,8,9,9,7,10,9,12,13,13,11,5,4,3,0,0,0,1,2,4,3,2,3,7,8,7,6,7,6,7,4,5,6,6,6,6,5,5,3,6,5,5,7,9,7,6,5,5,6,0,4,4,5,5,2,0,0
2022-03-07 11:00:00,1,2,4,4,6,5,0,5,8,7,8,9,9,13,16,16,9,15,13,12,11,12,11,15,15,14,12,11,13,12,13,16,17,9,6,4,2,3,1,0,3,4,6,7,3,2,6,3,6,5,7,8,7,5,8,7,8,9,5,8,7,8,11,11,9,8,4,0,5,7,5,5,4,0,3,4,1,3,0,0
2022-03-07 12:00:00,0,4,4,3,5,6,3,5,6,6,7,7,10,13,14,12,16,14,15,16,16,20,18,17,17,14,14,15,15,15,16,17,15,14,6,3,2,2,1,2,3,3,7,7,3,0,13,14,11,9,12,9,12,11,13,14,10,8,9,7,7,8,10,9,9,7,7,6,9,7,8,4,0,0,6,4,3,1,0,0
2022-03-07 13:00:00,2,3,5,6,7,2,6,10,10,8,11,10,10,16,21,24,16,19,17,16,18,16,16,13,16,15,16,16,13,11,17,17,16,13,6,4,2,3,2,2,5,4,4,8,7,7,12,13,13,16,15,16,16,21,21,20,18,17,14,12,13,15,19,17,17,14,10,9,11,8,9,9,9,8,6,8,7,3,2,0
2022-03-07 14:00:00,1,3,4,4,9,3,0,7,10,9,10,9,9,11,15,21,22,14,16,15,14,15,21,22,19,16,14,18,17,16,14,14,13,11,6,4,2,0,3,1,5,3,4,10,5,8,9,17,11,15,13,6,11,14,15,11,12,13,14,14,13,13,17,16,13,12,12,11,8,9,9,11,12,11,6,6,5,3,1,0
2022-03-07 15:00:00,0,3,3,8,13,15,17,17,20,19,15,17,18,14,15,19,20,21,22,14,12,12,11,17,18,22,24,23,20,20,19,20,14,12,7,5,4,2,1,2,6,8,10,14,5,11,14,15,11,11,17,16,16,18,20,18,19,13,12,10,14,15,22,21,19,19,16,14,7,12,7,7,6,4,5,4,7,3,1,0
2022-03-07 16:00:00,0,4,6,7,13,7,4,12,13,11,12,13,15,19,17,17,14,18,11,14,13,14,14,16,18,20,15,16,18,19,17,18,20,7,7,2,2,1,0,2,4,4,7,11,10,16,18,19,17,18,17,12,20,17,19,14,12,19,16,18,19,18,23,21,20,16,12,11,12,13,9,13,12,3,11,13,15,7,4,0
2022-03-07 17:00:00,0,1,4,4,6,8,0,9,12,13,13,13,15,22,23,25,24,23,21,17,16,15,21,17,17,19,16,14,13,14,13,12,13,11,6,5,4,2,1,2,5,2,6,11,12,12,14,18,19,21,20,14,16,14,17,16,17,14,14,14,12,12,18,14,13,12,10,11,5,9,10,12,4,11,9,5,8,4,2,0
2022-03-07 18:00:00,2,3,7,9,11,16,14,15,18,17,16,17,22,21,19,20,17,13,17,19,18,16,15,16,19,19,17,16,17,16,14,14,17,7,6,6,5,6,5,2,6,7,11,10,9,11,13,15,21,20,22,22,26,27,27,24,25,25,24,21,21,28,47,41,36,30,22,20,15,14,13,12,7,8,7,6,2,0,0,0
2022-03-07 19:00:00,2,3,7,5,6,6,0,8,15,6,19,16,14,17,13,15,16,16,18,16,14,15,15,16,15,17,13,13,14,11,12,12,11,6,4,2,4,2,1,2,3,5,7,7,5,8,4,10,8,8,7,5,8,12,15,13,25,23,25,25,24,24,36,33,28,25,20,13,12,14,12,10,4,7,9,5,4,0,1,0
2022-03-07 20:00:00,0,2,3,2,3,5,0,6,7,7,8,8,7,7,6,7,0,5,7,9,10,8,8,10,12,12,12,10,11,10,7,7,6,2,0,1,0,1,1,0,1,3,4,8,7,5,6,4,8,7,7,8,11,7,15,14,14,12,15,15,15,19,23,22,21,19,14,14,11,12,9,12,3,4,11,6,10,8,2,0
2022-03-07 21:00:00,0,1,0,3,5,6,0,5,7,4,4,5,5,6,9,9,8,4,9,8,8,8,7,13,11,8,9,10,13,5,12,11,7,3,1,0,0,0,2,0,2,5,7,9,8,6,7,10,8,9,7,8,8,9,9,11,6,8,14,13,10,11,16,15,12,11,11,10,12,11,9,8,0,0,7,3,2,0,0,0
2022-03-07 22:00:00,2,4,1,2,2,0,0,5,4,5,7,6,7,9,7,6,1,4,7,16,14,15,16,19,22,21,17,15,11,8,10,9,8,2,1,0,2,0,0,0,2,3,3,4,1,3,3,4,3,3,5,6,8,7,9,10,8,9,11,15,15,14,18,16,13,10,7,3,4,5,5,9,4,7,0,6,8,2,0,0
2022-03-07 23:00:00,0,0,0,0,3,0,0,0,2,0,0,1,4,3,2,4,1,5,2,6,7,8,14,19,20,18,16,13,10,10,9,5,7,5,2,1,2,0,2,3,5,4,5,1,3,4,5,6,6,5,6,5,6,7,5,6,5,5,6,12,14,18,23,19,16,12,9,6,5,3,6,5,0,5,5,4,0,2,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,1,2,3,0,0,0,2,9,13,14,20,24,28,29,0,26,24,0,26,0,0,25,24,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,1,1,3,5,0,0,5,6,4,6,8,10,12,13,17,18,15,7,6,16,5,5,14,3,15,9,16,17,19,17,13,11,7,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,2,5,3,0,0,0,2,1,2,6,8,10,16,18,12,13,11,7,6,0,4,5,0,5,8,7,10,9,7,8,9,8,7,4,2,1,1,0,0,0,1,0,2,1,1,1,3,0,2,2,0,1,2,3,1,0,2,0,1,0,0,1,2,2,3,0,2,5,2,5,0,1,4,2,1,0,0,0,0
