Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역입구,5_구파발(가상),6_구파발역2번출구,7_롯데캐슬823동앞,8_진관중고교.약수사앞,9_아이파크714동앞,10_아이파크701동앞,11_푸르지오604동앞,12_푸르지오614동앞,13_삼천리골입구56사단북한산부대,14_입곡삼거리,15_하나고.삼천사.진관사입구,16_제각말5단지.은평뉴타운도서관,17_신도중학교,18_폭포동.은평노인종합복지관,19_은평경찰서,20_연신초등학교,21_불광지구대,22_새장골유래비,23_연서시장,24_연신내역,25_동명여고,26_불광역3.6호선,27_양광교회앞,28_불광역.불광1동주민센터,29_독박골.북한산래미안APT앞,30_구기터널입구,31_구기터널.삼성출판박물관,32_구기동,33_국민은행세검정지점,34_화정박물관,35_서울예술고등학교.평창동주민센터,36_예능교회,37_벽산평창힐스아파트,38_롯데아파트,39_평창동삼성아파트,40_국민대앞,41_청덕초등학교,42_북악중학교,43_봉국사,44_정릉2동주민센터,45_숭덕초교,46_정릉길음시장,47_돈암동삼성아파트입구,48_돈암1동주민센터,49_종암사거리,50_종암경찰서,51_종암동주민센터,52_숭례초교,53_고대앞,54_우신향병원,55_종암초등학교앞,56_용두시장앞,57_용두동한국의류시험연구원,58_신설동역,59_신설동역1번출구,60_대광고등학교앞,61_안암오거리,62_우신향병원,63_고려대학교앞,64_숭례초등학교,65_종암동주민센터,66_종암경찰서,67_돈암1동주민센터,68_길음역,69_길음뉴타운10단지.라온유아파트,70_숭덕초교,71_정릉2동주민센터,72_봉국사,73_고려대사범대학부속고등학교,74_청덕초교,75_국민대학교앞,76_롯데아파트,77_일성아파트,78_평창동주민센터,79_평창파출소,80_갑을씨티텔앞,81_국민은행세검정지점,82_구기동,83_구기터널.삼성출판박물관,84_구기터널입구,85_독박골.북한산래미안APT,86_불광역.불광1동주민센터,87_불광역1번출구,88_불광역3.6호선,89_동명여고,90_연신내역,91_연서시장,92_종로약국,93_불광지구대,94_북한산대창센시티아파트,95_은평경찰서,96_폭포동,97_은평노인종합복지관.신도중학교,98_기자촌11단지앞,99_제각말5단지.은평뉴타운도서관,100_하나고.삼천사.진관사입구,101_삼천리골입구56사단북한산부대,102_푸르지오621동앞,103_아이파크708동앞,104_진관중고교.약수사앞,105_래미안909동앞,106_구파발역.롯데몰,107_구파발역입구,108_은평뉴타운10단지,109_진관공영차고지,50_종암사거리입구,66_종암사거리입구
2022-03-18 13:00:00,0,0,1,1,0,7,6,2,4,4,4,7,0,2,6,4,7,8,8,16,9,15,13,13,11,11,14,23,24,23,20,18,18,17,17,17,12,14,15,15,17,34,31,22,14,12,14,13,12,,7,7,6,5,5,2,3,3,4,4,4,6,9,7,10,,9,23,14,24,24,16,22,21,12,15,12,16,20,21,21,18,19,9,20,18,15,12,9,5,10,11,12,8,7,6,10,4,8,9,4,8,13,13,15,2,0,0,0,8.0,12.0
2022-03-18 14:00:00,0,0,1,0,0,10,12,9,8,6,6,5,5,7,11,12,13,11,9,12,15,14,14,18,16,16,19,25,24,17,25,25,23,22,21,21,20,19,18,21,24,27,28,24,18,18,12,13,11,,7,8,5,4,5,3,3,6,8,4,9,6,8,8,8,,7,13,12,12,15,14,14,12,15,14,14,24,28,27,28,24,22,11,19,14,11,9,7,8,9,11,10,11,7,6,9,9,7,5,7,8,10,10,8,1,0,0,0,10.0,9.0
2022-03-18 15:00:00,1,0,1,0,0,9,10,33,16,31,33,9,34,35,34,30,26,23,17,18,19,14,11,13,17,11,18,23,21,16,19,19,23,21,22,22,20,24,23,28,28,39,37,32,27,24,16,16,15,,9,7,6,5,4,3,2,4,3,4,4,6,8,10,11,,10,14,15,13,17,16,18,19,25,24,25,28,30,29,29,32,31,29,30,24,23,17,14,9,19,20,18,19,21,20,18,15,10,7,2,6,9,9,9,3,1,0,0,11.0,14.0
2022-03-18 16:00:00,0,0,2,3,0,13,11,11,9,9,6,7,7,12,16,20,21,18,19,22,23,20,12,16,15,18,24,27,26,12,28,24,23,19,20,21,20,19,19,21,25,28,26,23,22,19,17,18,14,,15,16,12,8,7,4,6,4,5,9,11,13,17,21,19,,20,25,26,28,27,26,26,24,28,31,31,31,33,34,33,36,33,32,33,23,18,17,16,15,18,17,21,22,21,10,9,14,9,10,8,8,14,16,10,1,1,0,0,12.0,19.0
2022-03-18 17:00:00,3,2,3,0,2,17,18,16,12,10,6,7,6,9,12,14,16,19,19,20,22,18,13,13,16,17,18,29,29,28,27,33,38,37,33,31,31,31,30,31,34,34,33,30,25,23,18,17,15,,15,13,11,6,6,4,4,6,7,9,10,11,13,15,15,,13,21,22,25,21,20,17,20,26,29,19,31,36,36,34,35,35,15,35,25,22,25,20,15,28,29,28,24,23,21,20,12,10,9,13,10,12,15,9,2,0,1,0,13.0,17.0
2022-03-18 18:00:00,0,3,0,0,0,37,31,27,21,13,10,7,8,8,21,23,21,22,24,22,23,19,16,21,19,24,26,37,36,29,29,30,32,31,32,27,32,31,28,38,45,47,46,39,35,33,30,30,30,,12,9,8,6,8,5,4,6,13,15,16,16,21,22,21,,25,34,32,32,31,29,29,27,32,35,34,34,34,35,36,35,36,34,39,25,18,21,17,16,34,34,32,28,26,24,22,15,8,7,8,8,13,11,10,2,0,0,0,18.0,25.0
2022-03-18 19:00:00,0,0,1,3,0,21,22,18,13,11,9,8,0,3,9,10,11,5,7,8,7,9,10,16,18,20,27,39,35,34,30,32,33,30,27,25,24,14,17,23,22,23,21,23,20,17,20,21,19,,14,12,7,6,3,3,2,3,13,12,16,14,15,13,15,,20,31,25,25,19,16,15,15,16,22,18,21,23,23,19,17,18,21,23,21,15,17,14,20,38,40,37,25,26,22,20,15,9,6,10,9,7,6,4,2,1,0,0,11.0,19.0
2022-03-18 20:00:00,0,1,0,0,0,12,11,10,7,4,4,3,0,3,7,6,1,0,6,8,9,7,8,13,15,12,14,21,18,14,16,19,27,21,20,18,17,16,18,18,16,17,16,14,17,18,12,11,8,,6,11,9,8,1,5,1,2,4,4,6,7,9,10,9,,9,14,15,18,19,9,11,17,15,17,17,17,19,18,14,17,18,0,16,12,11,8,6,11,28,24,19,15,14,11,10,7,5,4,6,5,5,4,5,1,0,0,0,7.0,10.0
2022-03-18 21:00:00,0,0,0,0,0,13,11,10,7,12,8,3,0,5,4,1,0,6,4,3,5,6,7,8,7,9,7,21,20,10,18,14,14,12,13,11,11,10,7,12,13,13,12,10,11,10,12,11,7,,5,5,6,7,4,2,5,4,6,7,10,10,12,10,11,,11,16,9,17,16,15,11,13,16,12,15,14,17,11,13,15,16,11,13,10,10,9,9,9,16,16,14,12,12,10,7,5,4,2,0,1,3,0,2,1,1,0,0,7.0,14.0
2022-03-18 22:00:00,0,1,0,1,0,15,8,7,6,4,3,0,2,2,3,3,4,6,3,4,3,5,4,8,8,6,8,12,11,9,10,10,8,7,12,11,10,11,11,15,14,15,7,15,15,12,13,13,10,,3,6,5,3,2,1,2,2,6,8,9,12,12,16,16,,13,22,21,21,17,15,15,16,18,18,9,18,15,9,13,13,12,0,11,7,7,8,6,11,14,14,13,12,13,8,12,9,6,3,2,4,2,1,3,2,1,0,0,8.0,18.0
2022-03-18 23:00:00,0,0,0,0,0,10,6,9,7,6,4,3,0,0,0,1,2,0,0,3,2,2,0,3,4,5,5,13,11,10,6,13,12,10,9,10,4,6,3,9,7,14,5,15,16,14,12,10,9,,6,6,5,3,2,1,3,3,5,0,3,6,4,4,8,,6,17,15,16,13,15,11,13,14,10,14,15,16,17,10,14,12,11,8,10,11,9,6,14,33,31,25,21,19,17,15,11,4,3,2,2,2,1,3,1,0,0,0,8.0,10.0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 04:00:00,1,0,2,0,0,1,0,1,1,0,1,2,0,0,0,1,0,1,0,2,3,4,3,3,0,3,4,6,0,5,0,2,4,0,0,0,5,0,0,0,6,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 05:00:00,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,4,5,3,3,4,0,3,3,4,0,2,3,3,6,7,3,6,5,8,7,5,6,8,1,7,6,7,6,0,5,,2,4,2,2,1,2,1,4,1,0,1,3,2,1,1,,3,9,9,6,7,0,7,0,8,1,5,4,10,0,0,3,0,0,4,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0
2022-03-19 06:00:00,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,4,2,0,2,6,6,5,2,4,5,6,7,9,8,1,9,8,8,7,6,6,4,5,5,7,7,7,0,8,5,7,7,6,0,,4,4,3,3,3,2,2,1,2,2,2,4,2,5,6,,7,10,8,9,10,11,4,9,7,8,6,6,10,10,10,10,11,10,9,5,3,1,3,2,2,1,1,2,4,0,3,0,1,0,0,5,6,7,7,4,0,0,0,5.0,6.0
2022-03-19 07:00:00,0,1,0,0,0,1,0,2,3,2,1,2,0,1,2,4,5,4,5,9,10,7,4,5,6,5,7,11,9,10,7,8,9,6,5,4,4,7,4,8,8,10,0,11,11,10,9,8,8,,6,6,5,3,4,3,3,2,1,0,0,0,0,3,5,,6,8,11,9,12,11,8,9,10,9,12,13,15,16,14,12,11,0,14,11,7,4,4,4,6,5,5,6,4,0,0,5,5,3,2,9,14,16,15,1,0,0,0,7.0,7.0
2022-03-19 08:00:00,0,1,1,0,0,2,3,4,2,6,7,3,2,5,11,16,8,10,13,21,23,20,7,9,12,10,11,16,17,16,15,15,14,13,13,12,9,13,11,9,10,11,10,10,10,8,10,7,6,,7,8,5,4,3,1,2,2,3,3,2,5,4,5,8,,7,12,14,12,16,12,12,16,18,20,21,10,22,20,10,21,22,0,22,18,9,6,6,5,7,9,8,7,2,5,0,6,7,5,5,10,16,17,16,1,1,0,0,6.0,9.0
2022-03-19 09:00:00,0,1,1,1,0,4,3,2,3,4,4,5,2,3,1,10,12,14,16,19,18,12,5,10,9,10,12,17,16,13,16,18,18,16,15,13,11,15,14,14,11,13,12,11,10,12,16,14,11,,10,10,9,6,7,7,7,3,2,3,4,3,3,5,6,,9,20,21,24,26,27,25,25,27,27,28,29,30,11,31,33,35,33,35,25,14,8,9,6,12,13,12,12,11,0,8,9,7,6,3,7,16,16,15,2,1,0,0,7.0,8.0
2022-03-19 10:00:00,0,0,2,0,1,9,10,3,4,8,7,5,7,6,6,8,6,8,9,13,13,14,9,13,14,10,11,15,17,14,14,16,16,14,13,12,11,10,6,10,12,16,12,18,16,17,9,5,6,,7,6,3,4,4,2,4,3,3,3,3,5,4,5,8,,12,10,10,12,15,12,17,11,18,20,13,23,17,14,13,25,25,24,22,18,16,14,12,17,23,22,21,20,22,22,21,21,18,3,2,5,12,13,14,1,0,0,0,5.0,11.0
2022-03-19 11:00:00,0,0,0,0,0,5,5,3,4,4,5,6,4,5,6,9,13,14,14,18,23,9,13,11,13,9,14,19,13,18,19,21,17,20,20,10,20,19,11,18,19,17,16,14,12,12,10,9,8,,7,6,5,2,5,1,3,4,5,0,3,2,3,4,7,,11,13,13,12,16,13,15,16,13,14,17,21,22,24,21,21,20,19,20,14,9,8,7,9,11,8,7,9,8,9,10,6,13,6,5,11,22,15,20,2,0,0,0,6.0,13.0
2022-03-19 12:00:00,0,1,2,0,0,8,10,9,7,5,5,6,5,7,10,15,15,20,18,18,16,13,8,13,15,12,16,21,23,22,19,22,19,20,14,20,20,21,19,24,26,29,10,28,19,24,17,18,17,,10,10,7,4,5,3,3,2,4,7,5,4,4,8,8,,5,15,14,16,19,20,17,16,16,18,18,21,18,22,25,26,20,0,26,25,19,19,11,10,16,14,13,13,13,8,12,10,9,7,5,11,20,21,21,2,0,0,0,11.0,10.0
2022-03-19 13:00:00,1,0,0,0,0,10,6,5,9,8,9,7,3,0,7,9,10,9,9,15,10,12,10,13,11,6,9,13,12,14,14,15,17,16,12,10,11,11,8,16,16,19,16,21,16,18,14,19,17,,12,13,10,4,5,4,4,2,6,7,8,4,11,5,9,,12,14,13,14,19,17,16,15,19,17,20,22,21,0,23,26,26,23,23,17,14,12,11,10,14,16,16,13,9,10,11,8,9,6,5,6,11,10,4,2,0,0,0,16.0,14.0
2022-03-19 14:00:00,0,0,2,0,0,9,9,8,6,5,4,5,0,6,11,12,7,13,13,18,18,17,18,13,14,13,19,23,17,19,20,21,20,18,17,19,19,20,13,20,20,21,15,20,17,14,9,8,8,,7,6,5,2,3,2,4,1,2,1,3,3,3,4,4,,6,10,11,12,13,9,11,11,11,11,16,15,18,15,17,23,22,24,24,16,13,11,8,9,18,20,14,12,15,14,13,12,8,7,7,9,11,11,10,2,0,0,0,9.0,7.0
2022-03-19 15:00:00,1,0,1,2,1,15,15,14,10,12,10,6,4,14,30,31,32,35,33,34,34,31,20,16,17,20,24,27,27,13,26,21,21,20,19,13,14,20,21,13,19,21,9,18,15,14,12,8,11,,4,6,5,5,5,6,2,3,5,6,7,8,7,6,6,,6,13,15,15,17,16,16,16,16,16,19,19,22,24,24,25,27,26,21,14,11,8,10,12,16,21,20,20,19,18,17,13,10,7,6,6,12,13,8,3,1,0,0,7.0,9.0
2022-03-19 16:00:00,0,0,0,1,0,8,8,7,3,7,3,5,4,3,15,17,20,19,18,20,22,20,12,13,14,12,14,21,19,18,21,18,17,15,13,13,14,14,10,16,15,19,20,21,19,15,14,13,11,,9,9,7,4,4,4,2,4,7,4,9,8,10,8,9,,13,17,17,19,23,18,22,23,23,21,14,20,22,18,20,24,29,9,24,19,16,14,12,8,20,21,17,14,17,16,15,12,7,10,7,9,13,12,11,2,0,0,0,12.0,13.0
2022-03-19 17:00:00,0,1,2,3,2,22,23,23,15,11,8,6,8,10,17,20,19,22,23,22,21,21,12,11,9,10,11,18,17,19,20,23,21,19,17,18,13,20,19,21,21,23,16,19,15,17,22,20,16,,8,9,8,6,6,7,6,5,7,5,5,6,6,8,10,,9,17,13,16,15,13,14,13,12,13,14,15,15,14,13,19,21,9,20,18,14,13,5,9,22,23,23,22,24,22,20,17,15,15,13,11,12,11,12,2,0,0,0,14.0,11.0
2022-03-19 18:00:00,0,0,1,1,0,16,13,12,10,9,2,4,6,4,14,15,17,12,18,19,20,17,10,14,15,17,15,20,19,12,20,19,21,20,17,14,15,18,14,19,19,15,12,18,15,13,10,9,13,,10,12,12,10,7,4,5,5,8,7,7,6,10,9,8,,11,14,18,19,19,17,19,13,11,20,11,18,19,18,17,16,16,15,17,13,12,12,9,10,15,11,11,10,8,9,8,12,11,6,6,8,11,12,11,3,2,1,0,11.0,10.0
2022-03-19 19:00:00,0,1,0,0,0,7,6,5,5,4,3,3,5,3,7,12,13,3,12,5,8,11,6,7,5,9,15,19,18,17,16,17,16,14,11,6,10,9,8,10,10,10,9,9,8,10,7,3,6,,4,1,3,1,1,3,2,5,4,5,7,2,4,5,5,,9,15,14,14,16,12,14,15,16,17,15,14,16,16,14,16,14,13,15,10,8,7,6,7,13,20,17,14,14,10,9,8,5,4,9,5,5,7,6,0,0,0,0,4.0,8.0
2022-03-19 20:00:00,0,1,1,1,0,13,11,8,4,2,1,0,3,4,6,6,2,6,7,8,9,9,8,8,8,9,12,27,24,14,23,19,18,14,15,14,15,15,13,14,14,12,13,10,11,10,9,8,7,,5,5,2,1,0,3,4,5,6,4,4,7,7,8,6,,9,15,11,13,13,8,10,9,8,6,6,8,8,8,9,8,11,3,12,10,8,9,7,13,23,24,20,17,16,14,13,9,4,11,4,5,4,1,3,0,0,0,0,6.0,10.0
2022-03-19 21:00:00,0,1,0,2,0,10,8,6,6,5,8,6,3,3,7,2,5,4,5,4,6,6,4,7,10,10,13,16,15,8,15,18,17,15,14,11,7,7,6,5,12,7,0,7,9,6,7,8,7,,4,4,5,3,3,2,1,1,4,3,5,4,6,7,7,,8,11,12,13,12,7,11,11,12,10,11,10,11,7,10,8,8,0,7,10,9,6,5,8,15,15,11,8,8,7,6,4,3,1,1,2,3,0,3,2,0,0,0,4.0,9.0
2022-03-19 22:00:00,0,0,0,1,0,12,11,11,10,8,3,2,0,2,2,2,2,3,0,1,4,5,4,9,10,12,12,19,18,16,17,20,20,18,13,17,19,18,18,16,14,17,16,17,15,12,9,9,9,,5,3,3,2,1,1,0,2,5,1,7,8,9,11,11,,11,21,22,21,19,13,18,15,19,15,15,16,18,0,17,12,16,0,14,12,9,8,8,11,21,14,19,15,13,4,11,9,4,5,4,3,1,1,0,1,0,0,0,6.0,12.0
2022-03-19 23:00:00,0,0,0,0,0,14,14,12,8,5,2,1,0,0,4,0,3,0,2,0,1,2,1,6,5,0,6,10,8,0,11,9,8,4,8,7,21,18,3,15,3,17,15,14,6,12,13,11,11,,6,5,4,3,2,0,1,3,4,2,4,3,5,6,7,,5,17,14,12,13,12,10,10,11,10,10,10,9,10,11,11,9,0,8,7,5,8,3,13,20,18,16,12,6,13,6,10,5,2,3,2,3,2,0,0,0,0,0,6.0,7.0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 04:00:00,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,2,0,0,4,8,0,6,0,7,7,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 05:00:00,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,2,0,3,1,3,4,2,3,2,4,5,6,3,4,5,3,6,5,5,0,4,6,3,3,5,4,5,3,3,6,2,3,1,3,,3,2,1,0,0,0,0,1,2,1,4,0,3,5,6,,0,6,3,1,9,0,8,9,0,5,0,10,11,0,10,9,7,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0
2022-03-20 06:00:00,0,0,0,0,0,4,0,2,2,1,0,1,0,1,0,1,2,3,0,6,2,5,4,3,5,4,5,7,6,6,7,7,7,5,6,4,5,5,6,7,8,8,6,8,7,7,6,7,2,,4,3,3,2,2,0,1,1,1,0,0,0,0,3,3,,4,5,6,6,8,0,6,7,6,5,5,5,6,7,6,6,6,0,4,4,4,2,2,3,4,3,0,2,3,0,0,2,1,1,1,1,5,7,4,0,0,0,0,5.0,4.0
2022-03-20 07:00:00,1,1,0,0,0,2,3,2,3,2,3,5,0,4,2,5,4,7,6,11,10,9,6,6,5,5,9,11,10,9,8,11,12,5,11,9,0,10,3,9,10,9,8,7,6,5,5,3,2,,2,3,2,0,0,0,1,1,2,2,2,3,2,2,5,,6,6,8,9,10,0,10,9,10,8,9,10,10,11,7,8,9,6,5,7,5,4,2,4,5,2,5,6,7,0,4,6,4,2,1,3,4,4,6,1,0,0,0,3.0,5.0
2022-03-20 08:00:00,0,1,0,0,0,5,5,4,4,5,2,6,5,6,7,9,11,13,6,14,15,15,7,11,10,8,11,18,20,15,15,9,14,13,13,10,8,12,11,12,6,7,6,8,9,9,6,5,2,,8,7,3,1,0,0,0,1,1,0,3,3,5,4,6,,9,18,14,15,20,14,19,16,20,10,20,21,23,22,24,23,23,12,17,14,12,9,8,6,8,8,7,8,9,5,2,6,6,4,5,9,12,15,10,1,0,0,0,5.0,8.0
2022-03-20 09:00:00,0,0,3,2,0,6,8,4,8,7,7,7,8,6,7,8,10,8,6,14,13,10,8,13,14,15,16,20,20,18,18,20,21,20,13,19,18,19,9,20,18,21,11,17,21,19,12,11,10,,5,5,4,3,2,1,2,1,6,2,5,1,3,11,14,,17,31,34,37,43,22,43,41,40,22,40,40,38,38,35,34,34,32,22,24,21,19,20,18,29,0,30,32,32,32,29,20,25,5,2,4,8,8,8,2,3,1,0,7.0,25.0
2022-03-20 10:00:00,0,1,1,0,0,5,5,0,5,6,7,10,0,7,9,11,14,14,12,17,16,12,10,12,11,11,13,22,21,19,20,20,18,19,18,8,20,19,18,17,17,19,18,16,17,17,9,9,9,,11,7,5,5,3,2,3,2,3,0,5,9,6,3,10,,15,15,15,18,22,0,20,18,18,14,14,15,14,10,16,15,14,13,27,21,16,18,6,18,23,24,24,26,12,25,24,23,22,13,4,9,14,16,16,0,0,0,0,10.0,14.0
2022-03-20 11:00:00,0,1,0,2,0,6,7,4,7,6,7,9,5,7,11,13,15,17,16,23,19,19,16,15,13,13,10,15,12,10,15,20,21,19,18,17,11,16,12,14,16,18,18,20,14,13,13,12,11,,9,10,7,3,6,5,4,4,3,3,1,1,5,4,6,,9,17,10,18,18,13,15,14,15,16,13,17,18,19,18,20,21,21,21,17,10,13,14,18,28,27,28,31,32,24,30,27,22,9,5,9,20,19,15,2,0,0,0,9.0,8.0
2022-03-20 12:00:00,0,1,0,0,0,7,9,7,9,9,13,12,9,12,15,22,23,17,21,22,23,21,17,16,18,17,12,15,14,12,13,16,20,14,14,15,14,21,23,22,24,25,24,20,21,20,17,14,15,,12,12,7,6,6,5,4,2,4,5,3,6,8,13,10,,11,12,13,15,16,11,16,18,18,24,18,25,27,27,16,28,29,28,26,18,16,14,12,24,26,28,20,30,20,0,12,19,21,13,8,10,16,20,18,2,0,0,0,13.0,12.0
2022-03-20 13:00:00,0,1,0,0,0,9,10,11,10,8,7,6,10,14,32,36,15,17,15,16,16,16,15,13,12,14,15,36,22,30,22,23,24,22,20,22,21,23,23,27,28,27,22,28,24,21,21,21,19,,18,13,8,8,5,9,8,5,7,10,10,9,9,11,13,,12,19,20,22,24,25,25,24,22,20,24,25,28,22,24,25,26,28,29,21,19,18,14,16,25,28,28,26,24,26,26,21,18,13,10,10,13,10,9,1,0,0,0,19.0,14.0
2022-03-20 14:00:00,0,2,5,0,2,9,8,9,7,6,5,3,4,0,21,39,41,39,36,33,33,26,12,14,15,16,19,23,24,21,23,25,21,19,17,20,21,25,26,28,32,34,14,31,26,25,18,15,9,,8,11,11,9,7,6,6,5,5,5,6,7,8,8,12,,14,22,22,29,31,12,28,25,24,16,15,17,21,29,28,26,31,37,33,20,18,11,14,9,16,17,16,15,13,20,19,16,12,11,14,15,19,20,21,4,0,0,0,8.0,15.0
2022-03-20 15:00:00,0,1,1,0,0,10,7,9,7,7,7,9,9,10,35,34,34,35,33,34,32,31,27,22,18,9,14,20,20,20,21,20,25,25,24,25,18,17,24,24,26,29,28,25,19,16,13,13,14,,11,10,7,6,3,4,3,4,6,3,8,2,8,10,7,,7,10,11,15,19,18,21,19,22,25,20,23,26,21,24,30,51,31,47,32,25,23,22,11,22,24,17,24,26,3,15,21,20,11,6,14,18,17,17,2,0,0,0,13.0,10.0
2022-03-20 16:00:00,2,1,0,0,0,11,9,8,7,8,7,8,7,18,33,35,34,36,36,34,34,28,18,23,24,22,25,27,30,14,33,32,29,28,15,26,22,22,23,24,14,26,14,23,19,17,18,16,15,,8,8,7,5,4,3,2,4,5,8,5,9,7,8,11,,10,13,13,14,17,15,16,17,19,20,13,23,24,25,25,25,51,50,47,23,18,17,19,13,21,12,17,15,16,17,16,11,9,15,14,14,14,14,15,3,0,0,0,15.0,13.0
2022-03-20 17:00:00,1,1,1,3,0,12,7,10,8,4,6,2,1,9,24,23,30,28,24,30,29,25,20,15,14,13,21,23,22,21,28,34,34,28,27,26,25,19,26,24,23,27,26,21,12,11,10,17,10,,6,7,5,3,3,2,2,6,8,9,10,4,12,14,13,,17,21,20,20,20,13,19,18,20,24,23,20,26,26,24,26,27,25,19,14,11,12,14,11,19,17,14,11,13,12,10,9,8,16,8,14,15,13,11,2,1,0,0,8.0,18.0
