Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_푸르지오621동앞,8_아이파크708동앞,9_진관중고교.약수사앞,10_래미안909동앞,11_구파발역.롯데몰,12_박석고개.신도고등학교,13_세명컴퓨터고등학교,14_연신내역.연서시장,15_동명여고.천주교불광동성당,16_불광역3.6호선,17_불광역3호선.서울혁신파크,18_한전성서지사.북한산푸르지오,19_녹번역,20_산골고개,21_홍제역(중).서대문세무서,22_홍제삼거리.인왕산한신휴플러스,23_무악재역,24_안산초등학교,25_독립문역.한성과학고,26_영천시장,27_서대문역,28_경찰청.동북아역사재단,29_서울역버스환승센터,30_숭례문,31_시청앞,32_서울신문사,33_KT광화문지사,34_사직동주민센터,35_사직단.어린이도서관,36_독립문역.한성과학고,37_무악재역,38_인왕산.홍제원아파트,39_홍제역(중).서대문세무서,40_산골고개,41_녹번역,42_한전성서지사.북한산푸르지오,43_불광역3호선.서울혁신파크,44_불광역3.6호선,45_동명여고.천주교불광동성당,46_연신내역.연서시장,47_세명컴퓨터고등학교,48_박석고개.신도고등학교,49_구파발(가상),50_구파발역2번출구,51_롯데캐슬823동앞,52_진관중고교.약수사앞,53_아이파크714동앞,54_아이파크701동앞,55_푸르지오604동앞,56_푸르지오614동앞,57_푸르지오618동앞.관음사입구,58_진관초교관음사입구,59_진관중고교약수사입구,60_지축교앞,61_진관공영차고지
2022-03-09 06:00:00,0,0,0,0,1,2,5,2,7,3,5,6,6,9,0,4,10,8,7,7,13,17,7,16,0,12,11,11,2,1,1,2,0,2,2,0,1,0,3,4,0,5,4,6,6,4,5,4,2,3,1,2,0,1,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,0,1,2,6,7,9,6,3,3,6,4,6,6,7,9,9,10,9,11,6,12,10,8,9,8,2,2,1,0,0,2,0,0,0,3,4,5,0,4,4,3,0,4,3,0,2,3,2,1,1,1,0,0,0,0,0,0,0
2022-03-09 08:00:00,1,0,0,0,1,2,4,12,15,17,7,10,15,14,12,10,8,6,5,8,5,4,0,9,10,7,8,6,6,4,5,4,3,0,1,3,4,2,5,6,5,6,5,3,5,7,6,4,3,4,0,0,2,1,3,0,0,2,0,0,0
2022-03-09 09:00:00,0,0,1,2,0,8,8,10,7,7,8,9,10,14,16,16,16,18,18,18,20,19,21,21,21,20,15,12,9,2,3,2,3,4,5,5,4,5,9,9,10,16,14,14,11,9,11,9,6,8,7,0,4,3,1,0,0,1,0,0,0
2022-03-09 10:00:00,0,0,0,0,0,4,5,12,17,18,15,17,16,11,7,10,10,8,7,6,10,9,0,10,7,8,7,6,6,3,3,4,4,4,4,3,0,3,3,5,7,6,6,3,2,3,4,4,1,3,4,2,3,2,1,1,0,1,0,0,0
2022-03-09 11:00:00,1,0,0,0,0,5,7,13,16,18,19,19,23,18,17,18,16,17,17,18,18,21,16,13,20,18,15,15,10,6,4,1,3,3,4,2,6,2,9,8,6,5,6,9,7,7,7,6,5,8,7,6,5,4,2,2,1,1,0,0,0
2022-03-09 12:00:00,0,1,0,2,1,6,8,20,11,20,18,0,14,11,15,12,15,18,16,15,17,18,0,0,13,10,9,7,10,9,9,6,7,16,18,14,9,10,13,10,9,13,13,13,12,9,10,9,8,11,10,9,6,0,6,4,3,0,0,0,0
2022-03-09 13:00:00,0,0,1,0,0,4,11,18,19,18,10,10,9,9,11,9,12,17,8,7,17,15,0,4,13,11,8,8,7,5,7,8,7,10,10,9,9,8,9,12,18,22,17,17,13,12,17,14,13,16,10,8,7,5,2,0,2,1,0,0,0
2022-03-09 14:00:00,0,0,0,0,0,4,14,18,24,24,22,24,25,24,24,22,24,26,25,23,20,19,21,22,20,17,13,10,10,10,16,19,8,13,14,15,16,14,13,12,15,16,15,17,12,17,12,7,10,16,13,7,12,5,4,1,0,0,0,0,0
2022-03-09 15:00:00,0,0,0,0,0,1,7,18,21,20,19,22,23,22,20,12,15,14,13,13,10,11,12,0,16,15,12,10,7,8,6,20,26,25,27,9,9,25,19,23,26,25,23,25,20,14,13,11,10,10,5,0,5,2,7,6,5,2,1,1,0
2022-03-09 16:00:00,2,0,1,0,0,5,4,9,10,12,21,20,23,23,27,26,26,18,18,17,18,15,14,13,12,13,8,7,6,7,11,12,10,14,20,21,22,21,20,16,15,16,14,13,14,13,13,6,11,13,16,13,10,9,4,3,2,0,0,0,0
2022-03-09 17:00:00,0,1,0,0,1,2,5,9,8,12,16,18,20,18,20,19,20,19,18,15,12,16,9,15,12,11,8,8,10,5,8,13,13,14,15,14,13,10,14,16,14,15,14,16,16,13,8,0,6,19,16,15,13,11,5,6,5,1,0,0,0
2022-03-09 18:00:00,0,2,0,0,0,2,4,6,8,9,15,12,13,13,9,10,12,13,14,11,10,9,10,9,7,4,3,0,8,9,12,16,16,21,19,16,14,12,12,11,14,13,12,21,21,17,15,12,12,16,12,10,8,7,6,4,2,0,0,0,0
2022-03-09 19:00:00,0,0,0,0,1,2,7,13,0,13,14,14,15,14,15,13,9,10,8,7,9,8,9,6,8,6,6,5,6,0,6,7,8,9,11,12,11,9,11,8,9,10,4,14,10,9,9,6,6,14,13,12,8,4,8,2,7,1,1,0,0
2022-03-09 20:00:00,0,0,0,0,0,0,0,5,0,4,7,5,4,6,7,6,7,7,6,3,3,7,5,4,8,8,1,6,4,2,6,9,12,14,17,16,15,16,17,14,9,11,10,7,6,9,6,5,0,13,11,0,4,9,4,2,2,0,0,0,0
2022-03-09 21:00:00,0,0,0,0,0,0,2,5,1,4,4,4,3,13,14,15,14,10,10,5,6,5,0,0,2,4,3,0,8,0,5,6,6,9,6,9,7,7,10,8,9,8,10,10,9,11,7,5,4,12,10,9,7,4,1,4,3,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,0,0,1,3,1,0,3,4,5,9,8,7,6,7,8,7,4,10,8,0,7,4,4,3,5,0,2,0,11,9,10,8,10,8,12,14,12,10,11,13,12,17,14,11,10,17,13,14,10,7,4,3,2,0,0,0,0
2022-03-09 23:00:00,2,0,0,0,0,0,0,0,0,4,9,4,8,16,15,4,12,10,4,8,5,4,0,0,3,4,2,0,2,2,4,6,7,7,11,0,9,5,6,11,5,7,8,9,6,12,11,3,0,17,15,14,7,5,5,4,2,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,1,0,6,0,0,1,2,0,4,7,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,0,0,2,5,9,11,14,9,11,13,13,15,12,13,16,17,18,16,19,20,20,18,17,14,11,5,4,2,3,3,0,0,2,3,0,5,5,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,0,2,1,7,11,17,18,21,12,17,23,15,20,21,23,28,30,18,23,18,19,20,22,23,21,19,10,9,3,2,3,3,3,4,2,1,1,3,6,3,7,10,8,8,6,3,4,4,2,1,2,1,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,1,2,1,5,14,26,55,61,57,32,38,42,33,31,32,36,43,42,40,59,63,62,61,60,54,35,23,6,5,4,2,2,2,3,7,0,8,7,9,12,18,19,26,23,24,10,11,4,2,3,2,0,0,0,0,0,0,0,0,0
2022-03-10 08:00:00,0,1,1,1,3,13,30,44,46,54,32,35,49,42,42,46,49,56,56,57,61,59,59,59,62,59,38,23,15,13,11,10,8,7,4,5,3,4,9,13,16,18,19,20,23,28,16,15,13,16,13,12,9,7,4,1,0,0,1,0,0
2022-03-10 09:00:00,0,0,0,0,0,5,18,27,28,29,17,21,27,22,25,28,26,35,31,31,34,37,38,38,43,38,30,20,15,7,6,7,8,8,5,4,5,4,6,10,10,9,9,9,8,3,3,1,0,7,4,4,6,2,1,0,0,0,0,0,0
2022-03-10 10:00:00,0,0,0,0,0,5,7,9,9,13,10,9,12,12,6,12,11,12,15,14,19,22,23,24,24,23,20,15,8,8,4,4,5,7,6,5,4,5,6,3,7,7,6,6,5,5,8,5,0,8,7,2,5,2,0,0,0,1,0,0,0
2022-03-10 11:00:00,0,0,0,0,0,5,9,15,14,15,11,12,17,19,18,6,16,15,14,14,16,20,8,8,19,20,19,16,10,9,9,7,7,6,5,5,0,3,8,8,5,8,7,7,7,8,9,7,7,11,12,4,9,5,2,1,1,1,0,0,0
2022-03-10 12:00:00,0,0,0,0,1,6,11,15,21,21,12,11,9,7,5,6,7,7,0,5,10,11,10,12,11,12,11,8,5,5,6,8,9,8,16,10,8,6,9,11,10,9,11,16,14,10,8,3,7,9,6,2,7,0,6,4,2,1,0,0,0
2022-03-10 13:00:00,0,0,1,0,0,6,9,12,9,21,18,16,14,13,12,13,11,10,10,11,10,10,9,10,10,11,9,8,8,7,7,6,8,9,11,10,9,8,12,13,13,12,10,16,14,9,11,10,9,15,14,13,12,6,3,1,1,1,0,0,0
2022-03-10 14:00:00,0,1,0,0,0,5,8,13,13,14,13,14,12,16,11,8,9,8,8,6,9,12,14,8,15,12,7,8,4,7,7,14,14,16,15,13,12,10,12,12,6,5,11,12,11,13,14,10,10,14,7,7,7,7,4,3,1,0,0,0,0
2022-03-10 15:00:00,0,0,0,0,0,4,8,18,20,25,17,16,15,15,14,14,13,12,11,13,12,13,8,12,11,9,8,8,9,8,10,13,17,23,25,20,19,19,16,20,19,18,16,17,14,12,12,22,21,20,17,14,9,7,5,2,0,0,0,0,0
2022-03-10 16:00:00,0,1,0,0,4,8,12,25,35,32,28,26,21,17,29,22,20,22,21,14,10,10,8,10,14,12,11,9,7,8,13,17,17,16,23,22,22,21,22,23,26,24,23,26,30,27,30,30,28,26,25,22,16,10,7,6,5,1,0,0,0
2022-03-10 17:00:00,0,0,0,0,1,3,7,17,20,21,17,17,21,21,18,15,16,18,17,15,17,18,17,18,19,18,15,13,12,12,16,21,28,26,25,25,26,25,25,24,21,20,18,20,18,16,15,14,12,26,26,23,19,17,7,4,3,1,0,0,0
2022-03-10 18:00:00,0,4,3,1,0,4,6,13,17,18,13,12,15,15,10,17,17,21,23,18,15,13,11,10,16,14,12,14,8,18,25,37,49,46,49,44,40,37,31,30,28,26,29,31,28,25,20,21,18,44,39,28,18,14,8,6,5,0,0,0,0
2022-03-10 19:00:00,0,0,0,0,2,3,4,8,9,10,13,11,11,13,13,10,11,10,11,8,7,7,5,4,8,6,9,7,6,4,14,19,24,33,36,35,33,32,31,31,27,26,24,26,23,34,27,24,21,33,37,29,20,14,9,6,5,1,0,0,0
2022-03-10 20:00:00,0,1,0,0,0,0,3,2,0,4,6,11,11,10,10,11,14,11,14,13,13,12,13,13,8,6,6,7,8,6,12,16,18,19,21,20,18,15,14,16,15,13,13,17,12,11,10,10,0,24,23,18,13,11,6,4,5,0,0,0,0
2022-03-10 21:00:00,0,1,2,1,1,0,2,2,3,5,6,4,7,8,5,8,5,7,5,5,6,6,0,5,1,6,6,8,7,7,11,17,21,25,26,25,24,22,20,15,13,12,13,13,16,18,17,15,13,27,25,22,18,12,7,5,3,0,0,0,0
2022-03-10 22:00:00,0,1,0,1,0,0,2,5,7,8,10,9,7,5,6,6,2,5,3,4,2,3,1,0,2,1,4,5,8,6,12,13,15,17,18,14,16,15,12,11,11,7,9,12,11,20,20,19,11,26,22,15,11,7,5,3,2,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,1,1,2,4,5,4,8,3,8,7,5,4,4,4,3,4,5,4,3,3,3,3,3,7,7,10,11,10,9,9,8,15,13,10,7,6,6,4,7,6,4,2,14,13,8,5,6,3,0,2,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,0,0,0,2,2,3,2,4,3,5,11,12,14,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,0,3,7,9,12,11,5,5,10,11,12,14,14,8,0,16,19,21,4,23,20,19,17,14,6,4,3,2,3,3,2,3,4,5,0,0,0,0,6,0,6,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,0,0,0,5,11,18,20,20,13,13,17,15,13,15,19,20,20,15,16,17,0,16,16,16,13,12,7,4,2,2,0,0,1,2,0,3,4,6,6,5,6,7,5,7,5,4,3,4,2,3,2,1,0,0,0,0,0,0,0
2022-03-11 07:00:00,0,1,1,0,6,13,34,49,58,53,35,30,40,30,28,27,30,38,35,36,40,44,44,50,49,41,24,18,9,7,4,3,3,2,3,4,5,8,11,19,27,31,31,33,21,21,22,17,14,5,11,2,1,1,0,0,0,0,0,0,0
2022-03-11 08:00:00,1,1,0,1,3,8,20,27,53,51,32,40,54,41,42,41,49,51,51,50,60,64,66,61,65,61,46,23,11,8,3,4,4,2,3,3,2,4,8,11,13,13,14,13,9,10,14,14,13,26,28,14,7,5,3,1,3,4,2,1,0
2022-03-11 09:00:00,0,0,0,0,0,6,13,24,23,28,14,15,22,16,18,17,18,20,21,24,27,28,19,20,26,25,20,15,10,7,7,5,6,5,4,0,6,2,3,7,5,2,6,4,9,4,5,3,0,7,4,0,3,2,1,1,0,1,0,0,0
2022-03-11 10:00:00,0,0,0,0,0,3,10,17,18,22,14,12,12,15,15,14,15,15,16,12,20,21,22,19,20,18,17,16,8,5,6,6,7,5,4,5,6,4,5,6,6,7,5,3,2,5,6,3,1,3,2,2,0,1,0,0,1,0,0,0,0
2022-03-11 11:00:00,0,0,0,0,0,5,9,16,18,20,17,19,21,17,16,16,15,16,18,17,17,19,15,19,15,20,16,16,8,9,6,7,7,4,5,8,3,0,5,6,8,11,10,13,11,9,5,3,5,7,9,8,4,3,1,1,0,1,0,0,0
2022-03-11 12:00:00,0,0,1,0,0,5,9,19,20,26,23,13,19,14,11,11,13,14,13,15,14,9,8,12,12,9,10,9,9,11,7,8,6,6,18,10,9,8,13,19,19,18,15,13,10,13,10,11,8,12,10,8,5,3,2,3,1,0,0,0,0
2022-03-11 13:00:00,0,0,0,0,1,5,6,13,15,19,17,16,13,17,17,15,11,13,10,12,18,18,17,8,16,13,11,6,7,7,8,7,8,9,5,8,4,5,6,7,5,6,10,7,8,8,9,7,5,10,8,8,7,6,5,4,2,0,0,0,0
2022-03-11 14:00:00,1,0,2,0,2,4,8,15,16,18,20,19,19,13,10,9,14,13,8,10,9,10,11,9,10,12,8,7,5,9,8,15,15,14,14,16,15,14,16,15,16,18,17,18,15,17,20,15,7,11,9,6,4,2,2,1,1,0,1,0,0
2022-03-11 15:00:00,0,0,0,0,1,2,9,17,21,21,16,15,22,18,14,14,15,15,15,12,11,10,10,6,10,12,17,16,6,11,12,18,16,21,22,21,19,19,19,23,26,24,20,13,15,16,16,13,13,20,16,15,9,7,5,1,4,1,0,0,0
2022-03-11 16:00:00,1,1,0,0,1,3,11,24,25,26,22,22,23,20,41,37,36,34,26,20,12,11,9,10,10,9,10,10,8,10,15,19,20,19,23,25,23,20,25,27,26,28,27,29,24,28,27,27,25,26,18,15,16,12,9,8,7,0,0,0,0
2022-03-11 17:00:00,0,1,0,2,1,3,6,16,21,22,24,25,21,14,14,13,16,15,11,12,15,18,19,18,21,20,17,18,14,20,26,34,28,34,37,38,38,31,32,32,31,29,29,33,28,29,24,24,22,23,19,20,16,11,9,5,3,1,0,0,0
2022-03-11 18:00:00,1,3,0,1,0,5,4,11,13,17,15,19,19,14,17,13,23,21,20,20,18,17,17,15,17,20,23,36,9,14,26,35,46,42,42,40,35,34,33,37,35,33,33,28,26,33,25,20,19,33,29,26,19,11,7,4,6,1,0,0,0
2022-03-11 19:00:00,0,0,0,0,1,3,5,7,11,12,16,13,15,13,12,9,10,12,12,8,6,7,0,6,4,4,8,4,5,8,19,20,29,30,30,28,25,23,25,23,20,22,20,19,19,18,14,11,7,34,28,26,21,18,13,10,7,1,0,0,0
2022-03-11 20:00:00,0,0,0,0,1,1,2,4,6,7,6,8,9,10,11,9,12,11,9,8,6,7,6,3,6,8,12,11,8,9,11,14,18,23,26,25,19,16,17,16,14,14,16,19,17,15,17,15,10,26,19,18,14,8,9,8,7,0,0,0,0
2022-03-11 21:00:00,0,0,0,1,0,0,2,3,3,2,7,10,10,12,11,10,6,0,9,8,10,9,8,8,8,6,3,5,10,9,13,18,22,30,31,26,27,26,22,22,20,17,16,14,16,19,19,18,17,22,15,18,16,8,7,3,2,0,0,0,0
2022-03-11 22:00:00,0,0,0,0,1,0,1,2,2,4,4,3,4,8,11,11,11,10,4,9,2,3,0,0,1,2,2,3,3,6,11,11,18,25,27,24,23,15,22,16,16,14,12,11,10,14,13,15,12,17,15,11,14,13,9,7,5,0,0,0,0
2022-03-11 23:00:00,0,1,0,0,0,0,0,1,2,5,7,6,5,12,11,7,14,13,10,8,10,2,4,0,8,7,5,3,7,9,11,14,15,16,17,16,7,3,8,8,11,9,8,7,5,14,13,12,11,19,18,14,9,8,7,2,5,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,1,2,0,0,1,0,2,4,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,0,1,4,8,12,13,8,7,11,11,14,18,17,0,16,17,18,20,21,0,20,16,5,15,5,1,2,3,0,4,0,3,0,1,3,2,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,0,0,0,3,3,6,7,3,3,0,9,7,12,12,12,13,10,11,13,13,13,0,13,12,11,5,5,4,1,2,1,3,2,2,1,1,3,2,0,4,4,3,2,3,3,1,0,4,1,2,3,2,1,0,0,0,0,0,0
2022-03-12 07:00:00,0,0,0,0,0,2,3,8,9,10,8,9,12,11,1,11,10,12,13,15,21,21,20,19,18,17,16,14,4,2,2,0,3,0,4,3,0,0,2,4,2,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 08:00:00,0,0,0,0,0,3,9,19,21,22,13,13,16,17,21,15,15,16,14,15,12,11,10,11,10,12,9,7,7,5,4,3,3,3,3,3,4,3,3,4,0,6,6,6,6,5,4,4,3,6,0,5,2,1,1,0,0,0,0,0,0
2022-03-12 09:00:00,0,1,0,0,1,4,13,19,22,25,18,21,22,16,12,11,11,13,13,12,16,20,0,19,23,24,18,15,6,5,6,8,7,8,5,5,3,6,12,16,16,16,16,18,15,12,10,6,8,5,5,4,0,0,2,0,1,0,0,0,0
2022-03-12 10:00:00,0,0,1,0,0,4,9,17,22,22,17,18,21,14,16,15,12,15,11,10,14,14,16,0,17,14,10,10,9,6,5,4,5,5,4,7,7,4,7,6,5,9,7,8,9,6,8,7,6,10,6,7,7,4,3,0,2,1,0,0,0
2022-03-12 11:00:00,0,0,0,0,1,12,17,23,26,25,20,22,19,16,15,20,20,21,18,21,20,23,22,23,23,20,15,12,8,9,9,8,5,5,5,7,8,8,9,9,10,9,6,7,6,7,8,9,8,13,6,4,4,3,2,1,1,0,0,0,0
2022-03-12 12:00:00,0,0,0,0,0,3,7,23,29,27,27,27,25,27,26,18,17,23,14,13,18,11,12,19,24,22,19,14,7,6,10,5,9,9,9,6,8,9,8,9,10,11,10,14,0,11,10,9,8,14,10,8,6,4,0,1,3,0,0,0,0
2022-03-12 13:00:00,0,0,1,0,0,1,4,11,15,15,20,18,21,17,25,24,23,24,24,25,21,20,9,19,17,16,14,9,13,12,14,16,11,19,17,15,13,16,16,18,21,12,14,15,13,12,10,10,7,16,13,11,12,10,6,2,4,1,0,0,0
2022-03-12 14:00:00,0,0,0,0,1,2,8,16,20,25,17,18,18,22,21,16,14,15,15,18,20,22,24,24,20,23,22,15,9,7,13,15,17,13,12,3,12,11,10,12,13,20,21,21,17,21,18,16,15,18,11,8,5,3,3,2,0,1,0,1,0
2022-03-12 15:00:00,0,0,0,0,0,3,5,8,13,16,15,16,19,23,22,20,20,20,22,17,22,24,25,14,14,13,10,8,7,6,10,11,13,16,18,7,8,8,15,19,18,17,17,17,12,12,12,12,9,16,12,11,9,8,7,5,1,0,0,0,0
2022-03-12 16:00:00,0,1,0,0,0,4,7,12,13,17,22,19,17,16,18,15,14,15,13,14,12,11,0,22,19,14,14,12,7,6,13,14,19,18,18,23,20,18,22,24,23,20,12,14,13,9,11,4,7,13,12,8,7,6,7,6,1,0,0,0,0
2022-03-12 17:00:00,0,0,0,0,0,2,4,7,9,12,19,17,17,11,10,10,10,12,10,7,6,0,4,7,5,4,2,6,14,5,18,18,16,19,18,19,16,16,18,19,25,24,22,19,18,15,14,14,13,14,12,10,10,9,5,4,0,1,0,0,0
2022-03-12 18:00:00,0,0,0,1,0,5,7,9,11,10,19,17,18,14,9,7,8,5,6,7,8,9,0,5,10,13,7,9,6,7,8,9,12,13,12,11,8,11,19,23,22,23,23,24,21,19,15,13,12,20,18,16,13,8,7,4,5,1,0,0,0
2022-03-12 19:00:00,0,1,0,0,2,3,2,4,7,7,13,13,9,10,10,6,10,7,6,5,6,5,0,0,8,7,6,4,4,5,7,11,18,16,16,16,15,13,14,16,16,18,25,21,17,21,15,13,6,23,15,15,11,7,4,2,3,0,0,0,0
2022-03-12 20:00:00,0,0,0,0,0,2,0,2,3,2,4,5,4,3,6,4,11,12,11,7,6,5,0,0,3,3,4,1,5,7,6,7,6,4,7,7,6,2,5,8,8,6,11,10,11,11,8,4,12,22,20,19,18,13,6,5,4,1,0,0,0
2022-03-12 21:00:00,0,2,0,1,2,1,1,0,2,2,4,5,4,7,4,6,5,4,3,4,2,3,0,0,0,4,3,0,3,2,4,5,9,14,7,12,10,9,7,6,8,7,6,8,7,9,8,8,0,17,14,14,11,8,3,2,2,0,0,0,0
2022-03-12 22:00:00,0,0,0,0,0,0,0,1,0,0,2,1,2,4,3,5,7,0,6,3,4,0,3,3,5,0,0,0,4,3,5,4,8,12,15,12,5,11,9,8,4,7,5,7,4,12,9,1,8,15,12,11,10,6,4,3,2,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,1,1,0,2,8,7,1,9,7,5,0,4,2,6,3,4,2,0,3,1,4,0,3,5,5,6,5,11,0,11,0,14,19,17,19,15,13,12,11,10,8,7,6,9,10,9,7,5,3,0,1,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,1,2,3,0,4,2,2,3,3,4,2,1,0,3,4,5,3,0,2,4,2,1,3,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,0,0,0,0,3,0,3,3,4,2,3,2,3,0,2,3,2,2,0,3,4,0,3,2,2,2,0,1,0,2,0,0,1,0,0,0,0,0,1,2,3,4,5,4,3,2,0,0,5,5,0,2,0,1,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,1,3,4,3,5,0,3,3,4,0,5,4,2,5,4,3,5,8,9,10,12,8,7,5,0,0,1,0,1,0,2,0,0,0,2,2,1,2,5,6,5,4,2,1,0,3,1,4,2,3,0,2,0,0,0,0,0
