Unnamed: 0,1_양천공영차고지,2_신정숲속마을아파트.댓골마을입구,3_서서울생활과학고.궁동도서관,4_예림디자인고.오류고.서울공연예술고,5_수궁119안전센터,6_수궁동주민센터,7_우신고등학교,8_온수역,9_성우아파트,10_차병원카센터,11_구로SKV1.제일풍경채포레스트,12_항동우남퍼스트빌,13_항동복합행정센터,14_푸른수목원,15_별장쉐르빌앞,16_오남중학교,17_천왕역2번출구,18_천왕이펜하우스3단지입구,19_천왕이펜하우스4단지,20_천왕이펜하우스6단지,21_구로우체국.이펜하우스5단지후문,22_연지타운2단지,23_천왕역4번출구,24_천왕역3번출구,25_퀸즈빌,26_푸른수목원,27_항동복합행정센터,28_항동우남퍼스트빌,29_구로SKV1지식산업센터,30_새소망교회,31_성우아파트,32_온수역,33_우신고등학교,34_수궁동주민센터,35_수궁119안전센터,36_예림디자인고.오류고.서울공연예술고,37_서서울생활과학고.궁동도서관,38_신정숲속마을아파트,39_양천공영차고지
2022-03-05 04:00:00,0,0,0,0,0,0,1,0,0,0,0,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,2,0,4,8,7,6,3,1,0,0,3,2,5,0,3,0,0,0,5,0,1,2,0,0,0,0,4,2,6,4,2,0,0,0,0,0,0,0
2022-03-05 06:00:00,1,0,0,2,4,0,3,1,0,0,0,1,3,7,0,0,0,0,0,2,0,3,1,2,0,1,0,2,0,2,0,3,0,4,0,3,0,2,0
2022-03-05 07:00:00,1,2,0,6,8,8,5,2,0,0,0,2,4,9,10,9,1,0,0,1,0,1,0,3,2,2,1,2,3,3,1,2,0,1,0,1,0,0,0
2022-03-05 08:00:00,2,0,0,5,8,10,10,3,4,0,3,4,5,9,10,8,2,0,1,5,0,4,1,3,0,3,0,4,3,5,4,2,0,1,1,1,2,0,0
2022-03-05 09:00:00,1,0,0,3,5,0,10,1,0,0,1,2,4,11,0,10,4,2,1,6,8,7,2,5,2,5,1,2,1,1,0,1,0,1,0,0,0,0,0
2022-03-05 10:00:00,5,6,9,14,15,14,13,1,1,0,0,2,5,6,0,3,7,5,1,3,0,4,1,3,2,3,3,4,5,5,4,6,5,3,0,0,0,0,0
2022-03-05 11:00:00,2,0,0,2,5,5,5,1,0,0,0,1,2,5,0,3,3,1,0,2,3,2,2,5,3,1,1,3,0,3,1,3,2,1,1,0,0,0,0
2022-03-05 12:00:00,2,3,1,7,2,5,3,6,5,0,4,4,7,17,0,16,3,2,1,4,2,2,2,13,13,6,3,3,4,0,0,15,13,10,6,4,1,2,0
2022-03-05 13:00:00,2,1,0,3,2,4,5,3,2,1,1,2,6,8,0,7,3,0,3,7,5,5,6,4,2,3,2,2,3,5,2,2,0,0,1,0,0,0,0
2022-03-05 14:00:00,1,1,0,2,3,4,4,4,0,0,1,4,6,9,2,5,7,6,5,2,1,1,0,13,12,4,2,5,1,2,1,4,0,0,2,0,0,0,0
2022-03-05 15:00:00,0,2,0,5,3,0,0,2,0,0,1,4,5,12,7,10,5,4,2,2,0,3,3,8,1,6,5,2,0,1,2,4,0,2,0,1,0,1,0
2022-03-05 16:00:00,3,2,2,4,6,5,5,8,0,7,6,3,3,9,0,6,5,0,3,5,5,4,3,5,5,2,3,1,0,3,0,11,0,8,7,4,3,0,0
2022-03-05 17:00:00,1,1,0,2,4,0,2,1,0,0,0,1,5,11,0,9,7,4,3,5,4,0,5,10,9,6,2,0,0,1,0,16,15,10,8,3,2,0,0
2022-03-05 18:00:00,3,1,4,3,4,0,2,4,0,1,2,0,1,2,0,0,0,0,0,0,0,1,1,13,11,4,3,2,4,5,3,12,11,9,8,3,1,2,0
2022-03-05 19:00:00,1,3,0,0,2,0,4,2,0,0,0,1,2,4,0,0,3,2,0,5,4,3,0,14,16,6,3,0,3,0,1,7,5,3,1,0,0,0,0
2022-03-05 20:00:00,1,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,5,1,3,1,0,1,1,6,0,3,3,2,2,0,1,2,1,0,1,0,0,0,0
2022-03-05 21:00:00,1,0,0,1,1,2,1,3,0,0,2,0,1,3,0,0,10,6,1,1,2,0,2,17,15,4,3,0,0,0,0,11,8,6,3,3,0,0,0
2022-03-05 22:00:00,2,0,0,4,5,0,4,4,0,3,2,2,0,4,3,0,2,1,0,0,0,0,0,7,0,4,3,1,2,0,1,1,0,0,0,0,0,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,1,0,0,2,8,0,4,1,0,1,0,0,14,0,9,5,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,0,0,2,3,0,2,0,0,1,0,2,1,3,0,2,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,1,0,0,1,2,0,0,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,3,1,0,0,3,2,0,0,2,0,0,0
2022-03-06 07:00:00,0,2,0,2,3,0,3,1,0,0,0,2,5,9,0,1,2,0,0,1,0,0,0,2,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-06 08:00:00,1,2,0,4,5,7,5,1,0,0,1,3,4,10,0,3,1,0,2,3,0,4,1,2,0,1,0,2,1,2,2,3,1,2,1,1,0,0,0
2022-03-06 09:00:00,1,1,0,3,4,0,6,2,0,0,1,3,4,8,0,5,2,1,0,3,0,1,0,5,0,2,1,3,0,0,0,4,2,1,0,1,0,2,0
2022-03-06 10:00:00,1,2,1,4,5,4,3,3,0,2,0,3,5,7,0,5,2,0,0,2,0,2,0,4,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0
2022-03-06 11:00:00,1,2,0,5,8,0,7,3,0,1,1,3,3,0,0,2,2,1,2,4,0,6,3,3,1,2,0,1,0,1,0,1,0,0,1,0,0,0,0
2022-03-06 12:00:00,1,0,0,3,6,6,6,3,0,0,0,2,5,8,7,0,3,1,2,3,0,2,1,5,1,2,0,2,4,0,3,5,4,0,2,3,0,0,0
2022-03-06 13:00:00,0,2,3,4,6,7,7,1,0,0,0,0,2,2,0,1,1,0,0,1,2,0,0,4,2,1,2,2,0,0,0,4,3,2,1,1,0,2,0
2022-03-06 14:00:00,1,2,0,6,8,10,6,2,0,0,0,4,3,5,0,2,2,1,2,2,0,1,1,3,1,2,1,3,0,4,3,8,5,5,3,3,0,4,0
2022-03-06 15:00:00,2,0,0,3,0,0,2,1,0,0,1,2,5,7,0,10,6,2,2,2,0,2,0,14,12,3,1,2,0,4,0,4,0,3,2,0,0,0,0
2022-03-06 16:00:00,2,0,0,5,6,0,0,6,0,0,5,4,1,4,0,5,5,4,1,1,0,0,1,4,4,5,4,3,5,0,4,4,0,3,0,0,0,0,0
2022-03-06 17:00:00,1,0,0,2,2,1,1,3,0,0,1,1,8,9,1,9,4,3,0,2,0,0,0,8,7,6,3,1,4,3,2,6,4,4,3,1,0,0,0
2022-03-06 18:00:00,1,1,0,1,2,0,1,3,0,0,2,1,0,1,0,0,1,4,0,2,1,0,1,7,7,2,0,2,3,2,0,9,8,7,6,4,2,1,0
2022-03-06 19:00:00,1,0,0,0,1,2,3,2,0,2,2,1,4,6,0,0,7,4,1,1,2,1,5,17,16,4,2,1,1,0,2,10,9,6,3,1,0,0,0
2022-03-06 20:00:00,1,0,0,1,3,0,0,2,0,1,1,3,3,8,0,7,5,1,3,1,0,4,1,8,7,5,5,2,1,2,0,4,0,3,2,1,0,0,0
2022-03-06 21:00:00,1,0,0,0,1,1,0,2,2,1,2,3,3,4,0,2,3,0,1,0,0,0,1,9,7,3,1,0,0,0,0,3,2,1,0,0,0,0,0
2022-03-06 22:00:00,2,0,0,0,0,3,0,3,0,2,1,0,0,1,0,0,9,5,2,0,0,0,0,2,0,1,3,1,0,0,0,8,3,5,2,1,0,0,0
2022-03-06 23:00:00,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,5,4,4,3,1,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,0,4,7,6,8,2,0,2,1,4,6,10,0,9,1,0,1,3,0,4,1,0,0,0,0,3,1,4,3,0,0,4,0,0,0,3,0
2022-03-07 06:00:00,1,3,0,6,7,4,12,2,0,0,2,5,12,27,0,21,1,0,0,4,5,5,4,3,0,2,1,8,9,11,0,9,0,8,0,4,3,2,0
2022-03-07 07:00:00,3,7,0,22,32,35,35,5,4,3,8,22,41,43,0,37,2,0,2,11,12,14,5,11,4,17,37,41,45,56,51,45,39,37,30,10,1,0,0
2022-03-07 08:00:00,6,9,3,18,24,26,20,7,6,0,6,19,55,77,76,69,4,2,2,6,7,7,4,10,4,8,6,6,6,11,7,14,13,9,11,8,6,6,0
2022-03-07 09:00:00,3,5,4,5,9,0,0,1,0,1,1,9,17,27,28,24,5,4,0,3,4,7,3,6,0,3,3,4,2,2,3,3,3,1,1,0,0,0,0
2022-03-07 10:00:00,0,0,0,7,11,12,5,3,0,2,0,3,2,8,0,7,1,0,0,1,1,2,0,3,1,3,0,3,3,6,5,5,4,2,4,1,0,0,0
2022-03-07 11:00:00,1,2,0,3,4,1,3,2,0,2,2,4,5,7,0,6,4,2,0,1,2,0,1,6,4,3,3,2,3,1,0,3,2,0,0,1,0,1,0
2022-03-07 12:00:00,2,0,0,2,3,0,3,3,0,2,2,3,7,6,0,4,5,4,1,5,1,0,3,6,5,3,2,2,1,2,2,5,0,3,3,2,3,2,0
2022-03-07 13:00:00,1,0,0,3,4,3,4,6,1,5,3,3,4,4,0,7,6,4,2,1,0,0,2,9,2,4,3,2,0,1,0,6,0,3,1,0,0,0,0
2022-03-07 14:00:00,2,0,2,3,7,1,21,22,0,19,17,14,7,11,10,9,6,0,3,1,0,2,1,6,5,3,3,2,3,2,1,7,6,4,2,1,0,0,0
2022-03-07 15:00:00,5,0,16,22,10,12,21,8,7,8,6,6,5,10,0,9,5,3,1,2,0,0,3,7,7,4,1,2,2,2,1,5,0,3,2,2,5,3,0
2022-03-07 16:00:00,4,1,2,42,43,42,41,38,5,35,33,27,9,6,4,2,5,4,3,2,2,0,2,18,8,5,2,2,1,3,0,4,3,2,0,5,0,4,0
2022-03-07 17:00:00,2,0,3,9,10,11,9,8,0,7,7,6,9,12,0,12,14,9,4,4,5,4,2,19,18,10,4,1,5,4,3,9,8,3,1,0,0,0,0
2022-03-07 18:00:00,1,2,3,6,12,13,13,9,8,9,14,20,19,17,16,14,19,13,7,3,2,3,14,34,31,9,6,2,4,5,3,22,21,17,10,5,0,3,0
2022-03-07 19:00:00,1,2,0,1,0,0,0,6,0,0,7,5,0,2,0,0,17,14,6,2,3,0,16,59,51,17,9,5,5,0,0,23,21,17,13,4,6,2,0
2022-03-07 20:00:00,2,0,0,2,1,2,0,5,0,3,6,2,5,6,0,5,3,2,1,2,1,1,2,20,17,8,4,1,0,0,0,6,5,4,2,0,0,0,0
2022-03-07 21:00:00,1,0,0,1,2,0,0,3,2,2,2,3,2,4,0,3,9,7,4,1,1,0,3,16,15,5,5,3,1,1,0,8,3,4,5,3,0,1,0
2022-03-07 22:00:00,1,0,0,3,0,0,2,6,4,5,2,2,1,1,0,0,2,1,0,1,0,0,0,7,6,4,3,1,0,0,0,13,5,11,7,1,0,0,0
2022-03-07 23:00:00,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,7,2,3,1,0,0,0,0,11,10,7,5,3,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,0,4,6,7,7,2,0,1,2,5,6,10,0,9,1,0,0,3,0,1,2,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,4,3,0,3,5,4,3,2,0,1,3,4,9,21,0,19,2,1,0,2,3,2,2,4,2,1,0,6,7,9,8,3,0,0,1,2,0,1,0
2022-03-08 07:00:00,11,13,7,19,26,23,32,3,0,3,5,11,28,51,0,44,2,0,2,8,10,13,8,6,4,11,22,32,35,47,45,47,39,41,37,16,8,0,0
2022-03-08 08:00:00,8,15,0,28,35,36,43,5,6,4,5,9,36,54,50,44,8,1,2,9,10,13,10,13,10,9,8,9,7,8,0,28,28,1,21,5,3,3,0
2022-03-08 09:00:00,4,6,0,9,11,12,10,4,0,3,5,12,21,32,41,37,3,1,2,4,3,2,1,4,0,4,3,4,0,4,4,4,2,3,2,2,0,0,0
2022-03-08 10:00:00,2,2,0,8,15,2,15,5,1,0,2,5,7,15,9,13,3,2,2,2,1,3,2,8,7,2,1,3,0,4,2,7,1,1,5,0,0,0,0
2022-03-08 11:00:00,1,0,2,3,4,5,4,1,0,0,2,3,3,6,0,5,5,1,3,6,5,6,6,6,3,3,5,7,5,7,0,6,0,0,3,4,2,0,0
2022-03-08 12:00:00,1,0,0,4,4,0,0,3,1,0,3,3,4,5,6,5,3,3,2,2,3,3,2,7,6,4,1,3,2,3,0,2,0,0,0,1,0,0,0
2022-03-08 13:00:00,0,1,2,2,3,0,2,3,0,2,1,5,10,12,0,11,5,3,2,1,0,2,2,4,1,4,2,1,2,1,0,2,0,2,1,0,0,0,0
2022-03-08 14:00:00,0,0,1,1,4,4,23,20,0,17,14,10,4,8,0,9,5,4,2,3,4,4,1,8,3,5,4,1,3,0,0,3,2,0,1,1,0,1,0
2022-03-08 15:00:00,5,3,3,6,7,0,6,7,3,6,5,6,3,4,0,3,4,2,1,3,2,2,3,14,14,11,6,3,5,3,3,6,7,0,5,2,0,1,0
2022-03-08 16:00:00,2,3,14,40,40,43,43,24,21,19,19,20,9,13,3,4,4,2,2,2,0,3,3,10,7,4,2,2,3,0,1,4,0,2,1,1,2,2,0
2022-03-08 17:00:00,2,1,1,7,5,5,4,6,3,3,5,7,6,8,0,7,11,8,6,7,0,8,6,18,9,8,2,2,4,4,1,13,12,10,9,4,2,4,0
2022-03-08 18:00:00,5,7,8,11,11,2,9,10,0,2,9,13,15,18,0,16,6,4,6,3,2,3,11,28,25,13,8,5,6,6,5,30,28,21,13,4,0,3,0
2022-03-08 19:00:00,2,0,0,3,6,7,6,11,0,11,8,5,3,4,0,5,21,15,8,4,3,4,9,45,41,8,4,0,3,1,5,16,5,15,7,2,3,1,0
2022-03-08 20:00:00,0,0,0,0,1,1,0,4,1,0,3,3,3,4,0,3,11,10,7,0,1,2,3,22,18,7,3,1,1,0,0,3,0,0,1,0,0,0,0
2022-03-08 21:00:00,1,2,1,1,2,3,3,3,1,1,0,0,1,3,0,3,7,4,3,0,0,0,1,22,15,5,3,1,2,0,0,12,0,10,5,2,0,0,0
2022-03-08 22:00:00,1,1,0,2,1,0,1,3,0,2,2,0,1,3,0,0,1,2,0,1,0,0,1,10,9,6,4,1,0,2,0,5,9,7,2,2,0,0,0
2022-03-08 23:00:00,1,0,0,2,1,2,0,4,0,3,0,3,2,3,1,0,7,6,3,0,0,1,1,10,0,6,2,0,1,1,0,13,0,11,10,3,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,3,4,5,5,2,0,1,0,1,2,4,0,3,1,0,0,3,0,2,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,2,4,3,5,4,0,0,0,2,1,4,0,3,0,0,0,2,0,0,1,1,0,0,0,2,0,0,1,5,0,0,4,1,0,0,0
2022-03-09 07:00:00,1,1,0,3,9,8,3,2,0,1,2,4,5,9,0,8,0,0,0,2,1,1,1,2,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,1,0,6,7,7,9,1,2,0,1,3,4,6,0,3,2,0,1,0,0,1,0,3,0,2,0,1,1,2,1,1,0,0,0,0,0,0,0
2022-03-09 09:00:00,3,0,0,8,10,0,10,1,0,0,1,1,2,8,0,7,1,0,0,2,0,1,0,7,2,1,0,0,0,0,1,3,0,2,1,2,0,0,0
2022-03-09 10:00:00,1,0,0,3,2,2,3,1,0,1,1,3,6,8,0,6,2,0,0,1,0,2,1,5,0,2,0,1,1,3,2,3,1,0,2,1,0,1,0
2022-03-09 11:00:00,2,3,4,6,13,7,11,1,0,0,0,2,2,2,0,0,3,2,1,3,0,1,0,2,3,2,2,2,4,2,0,6,5,2,1,0,0,0,0
2022-03-09 12:00:00,0,0,1,2,5,0,4,2,0,3,4,2,5,6,0,5,3,0,2,3,1,4,2,4,0,3,1,2,3,0,2,3,2,0,0,0,0,0,0
2022-03-09 13:00:00,2,3,0,6,8,0,9,1,0,2,0,4,2,8,5,4,4,0,1,1,0,0,0,7,6,1,2,5,0,2,4,4,3,2,0,0,0,1,0
2022-03-09 14:00:00,0,0,0,1,4,0,0,2,0,0,0,3,4,9,0,8,10,3,1,3,1,0,2,7,2,6,3,2,0,2,0,5,0,0,3,0,0,0,0
2022-03-09 15:00:00,2,0,2,3,4,1,0,3,4,1,4,6,3,5,0,7,5,4,2,0,1,6,3,8,0,8,4,3,3,0,2,2,0,0,2,1,0,0,0
2022-03-09 16:00:00,0,2,2,5,6,5,3,4,1,2,3,2,1,9,0,8,5,3,1,1,0,1,0,7,6,4,2,2,1,1,0,7,6,6,3,3,0,2,0
2022-03-09 17:00:00,2,0,1,4,2,0,3,5,1,0,0,8,12,13,0,6,5,4,3,4,5,0,7,7,6,2,0,5,3,4,2,6,2,5,3,3,0,0,0
2022-03-09 18:00:00,5,2,3,4,7,8,7,3,0,2,1,0,0,7,0,1,13,10,6,3,0,0,2,13,11,4,2,2,3,4,3,5,2,3,3,1,1,0,0
2022-03-09 19:00:00,1,0,0,2,0,0,0,2,0,0,0,1,1,2,0,0,7,3,3,0,1,0,3,8,4,1,2,3,4,0,3,5,0,0,3,0,2,0,0
2022-03-09 20:00:00,1,0,0,1,0,0,1,2,0,3,3,1,3,4,0,3,2,0,1,0,0,0,1,8,5,4,1,0,2,1,1,7,1,5,0,1,0,0,0
2022-03-09 21:00:00,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,10,0,6,0,0,0,0,11,10,2,2,1,3,0,1,6,1,3,4,4,2,0,0
2022-03-09 22:00:00,1,2,1,0,0,0,1,2,0,2,0,1,0,2,0,1,3,2,0,1,0,1,0,9,3,1,1,0,1,0,0,3,0,2,0,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,1,2,3,0,1,2,1,0,1,0,0,7,6,5,0,0,0,0,3,0,4,0,1,2,0,0,5,1,4,3,1,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,3,4,0,3,0,0,1,2,5,3,13,0,11,1,0,0,4,0,0,3,3,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,0,0,8,3,0,9,4,0,0,4,4,7,16,0,15,1,1,0,4,0,2,2,2,0,2,3,8,6,10,9,6,5,0,4,2,0,1,0
2022-03-10 07:00:00,3,5,4,16,21,22,18,4,0,1,5,10,21,45,30,32,3,0,3,6,7,13,7,6,3,15,26,36,40,50,47,37,32,31,25,4,2,3,0
2022-03-10 08:00:00,4,6,0,17,23,0,25,4,5,3,5,10,37,59,47,53,4,1,1,12,13,15,10,18,7,13,8,7,6,8,12,16,14,13,11,7,0,5,0
2022-03-10 09:00:00,3,3,0,7,12,13,3,5,1,2,2,5,9,20,18,25,4,3,1,7,6,6,4,6,2,3,4,5,4,4,5,6,0,5,4,2,0,1,0
2022-03-10 10:00:00,1,1,2,5,2,0,4,1,2,0,2,3,6,5,2,4,2,1,1,2,0,3,2,4,1,1,0,2,3,4,3,10,0,9,7,2,1,2,0
2022-03-10 11:00:00,2,3,0,5,5,0,3,1,0,1,1,3,5,11,0,9,2,1,0,2,0,2,1,4,3,2,1,4,0,2,3,6,0,0,1,2,1,0,0
2022-03-10 12:00:00,1,1,0,6,5,0,6,5,0,4,3,5,4,5,3,1,3,2,1,3,0,5,2,3,4,1,3,3,2,5,2,3,2,7,3,2,0,0,0
2022-03-10 13:00:00,0,1,0,6,7,5,6,5,4,3,2,3,3,6,0,6,3,0,2,3,0,5,3,6,0,2,2,1,2,3,0,12,10,5,2,1,0,1,0
2022-03-10 14:00:00,1,2,0,2,3,0,24,23,22,19,17,13,6,8,3,4,6,4,1,2,1,2,1,7,9,4,3,2,0,2,0,3,2,4,0,3,1,0,0
2022-03-10 15:00:00,8,7,6,5,7,8,7,6,0,2,4,3,5,9,0,2,8,3,3,2,3,3,5,9,4,6,3,1,4,3,3,7,5,4,3,2,0,0,0
2022-03-10 16:00:00,2,0,4,43,47,48,47,38,35,30,28,25,11,6,0,3,11,10,5,3,4,3,3,13,10,5,5,5,5,6,5,6,0,0,4,3,5,3,0
2022-03-10 17:00:00,2,1,0,5,7,0,7,5,4,5,8,7,11,14,0,12,11,8,6,3,4,6,6,17,14,7,5,2,6,5,4,12,10,9,6,1,0,0,0
2022-03-10 18:00:00,4,4,6,7,8,0,9,11,7,9,9,11,13,15,0,16,12,8,3,2,2,3,16,18,16,9,3,3,8,6,4,21,19,14,9,5,5,4,0
2022-03-10 19:00:00,4,3,0,7,8,1,7,9,7,9,9,6,3,6,0,3,14,8,4,1,0,0,8,61,52,14,7,4,5,6,7,19,16,14,11,4,0,6,0
2022-03-10 20:00:00,1,0,0,1,1,0,0,4,0,3,2,2,4,5,3,2,17,15,9,0,0,0,7,22,21,8,4,1,2,3,2,8,4,4,2,2,0,1,0
2022-03-10 21:00:00,0,0,0,0,1,0,2,2,0,0,1,2,2,4,1,2,14,10,6,2,0,0,1,12,11,3,3,1,2,2,1,12,0,11,9,2,1,0,0
2022-03-10 22:00:00,0,0,0,0,1,0,0,2,0,1,0,0,0,3,1,2,8,5,2,0,0,0,0,12,11,6,4,1,0,0,0,5,0,1,3,1,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,2,0,0,1,8,0,2,1,0,0,0,0,8,7,3,1,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,2,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,0,0,2,3,0,5,3,0,1,0,6,8,13,0,10,1,0,0,5,6,1,5,3,0,1,0,2,3,4,3,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,0,0,5,4,0,6,2,0,1,2,8,13,23,24,19,3,2,2,5,0,6,5,2,0,0,0,4,6,7,6,4,0,0,2,0,0,1,0
2022-03-11 07:00:00,6,9,7,21,31,35,28,4,0,5,5,16,36,59,0,41,5,0,3,7,8,10,7,7,4,17,22,29,33,42,37,46,41,34,32,13,12,0,0
