Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지.3단지,7_상일동역4번출구.센트럴푸르지오,8_상일동역1번출구,9_고덕그라시움,10_고덕평생학습관.온조대왕체육관,11_강동아트센터.강동경희대병원,12_명일동현대아파트,13_고덕삼환.주공9단지아파트,14_명일여자고등학교,15_명일1동주민센터,16_명일역3번출구.래미안솔베뉴,17_서울시동부기술교육원,18_암사3동주민센터(강동롯데캐슬퍼스트),19_강일중.선사고,20_신암중학교,21_삼성광나루아파트.암사동유적,22_암사역선사현대아파트,23_천호동공원,24_서울현대요양병원,25_천호역현대백화점.노동권익센터,26_천호역.풍납시장,27_영파여고.강동구청역,28_현대아파트앞,29_풍납동극동.쌍용아파트,30_잠실파크리오아파트상가.올림픽회관,31_몽촌토성역,32_신천동진주아파트,33_잠실역8번출구,34_잠실역.롯데월드,35_잠실5단지,36_잠실새내역.잠실2동주민센터,37_잠실엘스아파트앞,38_종합운동장사거리,39_잠실종합운동장,40_강남경찰서면허시험장,41_한국무역센터.삼성역,42_포스코사거리,43_한별구립어린이집,44_봉은사.코엑스북문,45_무역센타,46_강남경찰서.강남운전면허시험장,47_잠실종합운동장,48_종합운동장사거리,49_잠실새내역4번출구,50_잠실트리지움아파트앞,51_잠실역.롯데월드,52_잠실역1번.11번출구,53_잠실진주아파트,54_올림픽회관,55_풍납동극동.쌍용아파트,56_강동구청역농협중앙회,57_강동구청역1번출구.영파여고,58_천호역,59_천호역현대백화점.노동권익센터,60_서울현대요양병원,61_천호동공원,62_암사역2번출구.암사종합시장,63_삼성광나루아파트.암사동유적,64_신암중학교,65_강일중.선사고,66_암사3동주민센터프라이어팰리스,67_서울시동부기술교육원,68_명일역2번출구,69_명일1동주민센터,70_명일여자고등학교,71_고덕삼환.주공9단지아파트,72_한영중고한영외고,73_강동아트센터.강동경희대병원후문,74_강동경희대병원.명일동이마트,75_고덕그라시움,76_상일동역8번출구,77_상일동역6번출구.고덕아르테온,78_고덕리엔파크3단지.2단지,79_강일역3번출구,80_강일리버파크10단지.9단지,81_강일리버파크9단지후문,82_강일리버파크8단지,83_강일리버파크6단지
2022-03-29 14:00:00,0,0,4,6,9,9,9,3,1,3,10,12,10,27,21,17,18,18,22,22,19,17,19,20,17,17,17,16,17,20,18,18,17,17,15,14,12,10,7,5,5,6,3,5,4,6,8,8,13,16,14,12,11,12,11,11,13,13,16,18,18,18,19,20,22,24,21,15,14,8,11,4,10,14,12,10,11,8,2,7,4,0,0
2022-03-29 15:00:00,0,0,2,7,12,14,13,12,0,3,12,15,16,32,34,32,29,28,27,26,20,15,14,12,12,14,10,13,11,11,8,13,11,10,8,7,6,5,0,3,6,5,4,6,3,7,10,9,16,10,17,21,25,15,13,18,18,17,19,20,16,13,17,17,18,21,20,19,18,17,12,13,12,13,10,9,10,9,8,4,3,2,0
2022-03-29 16:00:00,0,1,2,4,7,6,6,8,0,7,8,20,20,20,20,22,19,19,18,18,17,17,18,17,11,11,15,14,15,16,16,12,8,8,7,4,3,3,3,2,5,5,5,4,11,11,12,15,17,17,19,21,26,27,30,31,31,27,31,28,23,30,32,30,28,26,23,19,15,17,15,16,14,11,12,8,12,12,9,6,4,0,0
2022-03-29 17:00:00,0,0,4,8,15,5,11,6,5,11,16,17,22,20,17,22,22,24,26,28,25,18,15,13,13,17,21,18,23,17,20,14,12,8,10,5,2,5,5,4,2,5,7,6,10,9,9,12,17,14,20,31,30,25,28,22,31,28,29,27,22,26,27,25,21,19,16,17,18,17,15,14,16,23,26,23,19,18,17,8,3,0,0
2022-03-29 18:00:00,0,0,1,3,6,7,8,10,11,6,7,9,10,12,13,18,17,17,25,26,24,19,24,22,11,15,17,19,22,24,21,18,19,7,14,11,8,8,6,7,7,12,13,13,17,17,13,21,23,32,37,42,40,35,35,38,34,33,41,43,34,45,44,44,32,23,21,18,18,15,15,11,11,14,12,9,19,18,11,5,1,0,0
2022-03-29 19:00:00,4,1,2,2,6,5,7,9,0,9,8,7,11,11,9,15,16,15,11,9,10,10,11,12,13,12,13,11,9,13,15,13,9,8,8,6,6,5,0,4,5,6,5,6,6,8,9,9,18,18,20,26,26,26,25,24,23,26,55,51,41,59,53,46,32,26,21,16,19,16,13,11,11,14,13,11,19,19,18,8,5,1,0
2022-03-29 20:00:00,0,0,1,1,2,2,3,4,3,1,7,5,4,6,6,10,10,9,10,9,8,8,8,9,6,6,2,4,5,5,4,3,3,7,8,8,7,4,2,3,2,5,4,4,6,7,6,11,14,12,18,24,28,31,29,30,29,27,30,29,24,27,27,25,17,14,12,10,13,12,10,12,10,11,10,9,9,7,8,5,2,0,0
2022-03-29 21:00:00,0,0,1,1,0,0,3,5,0,7,10,11,8,9,9,13,14,13,14,13,12,8,9,7,8,9,5,6,7,2,5,6,5,0,0,6,5,4,3,0,3,4,7,7,8,9,11,13,17,19,22,24,27,26,23,22,23,19,23,22,17,27,27,23,15,14,12,11,10,8,8,8,8,13,8,11,12,11,12,8,5,0,0
2022-03-29 22:00:00,0,0,0,1,2,1,1,0,2,2,22,27,26,7,26,28,27,23,21,18,12,11,8,7,3,5,3,2,3,6,5,4,3,3,0,4,3,2,2,1,3,5,7,4,5,7,8,9,14,16,18,22,31,30,26,26,24,22,28,29,25,23,22,20,15,12,8,9,8,7,4,6,10,15,8,15,16,12,13,8,3,1,0
2022-03-29 23:00:00,0,0,0,1,1,0,2,2,0,0,4,5,0,0,6,5,8,10,10,8,7,10,8,1,8,11,11,10,7,10,10,11,10,12,0,9,8,9,0,4,3,4,4,4,6,7,10,12,23,25,27,26,26,23,22,21,17,15,15,15,15,26,25,22,15,11,7,8,5,6,5,4,4,5,2,8,10,3,9,8,3,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,3,4,7,3,9,5,0,0,0,8,0,9,13,14,10,17,18,18,22,27,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,2,5,9,2,5,5,6,0,6,5,7,4,5,6,3,11,14,15,16,21,23,27,33,35,25,0,37,36,32,27,24,19,0,12,22,21,17,12,7,2,1,2,3,0,5,7,12,10,9,10,12,11,14,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,2,4,13,17,11,8,6,4,4,4,5,7,10,6,7,13,16,20,21,18,17,18,19,13,14,13,13,14,16,13,13,9,8,7,7,6,5,4,3,7,2,2,1,1,0,1,3,3,2,4,5,6,4,3,4,7,14,15,14,3,19,22,22,21,22,21,19,17,13,11,9,7,7,5,3,4,3,2,0,0,0,0
2022-03-30 07:00:00,0,2,5,18,26,21,12,15,15,8,14,17,28,31,33,31,44,58,64,66,58,24,30,32,24,24,22,24,35,38,37,36,25,25,21,18,15,12,11,13,13,3,2,0,3,0,1,3,6,4,2,4,6,7,6,7,12,13,15,16,18,27,33,37,41,50,46,34,33,25,22,6,4,3,3,4,2,0,0,2,0,0,0
2022-03-30 08:00:00,0,1,5,12,20,17,12,17,18,17,14,25,31,31,32,28,37,63,62,66,49,27,34,32,29,33,35,36,45,51,49,47,32,35,32,31,29,30,29,21,23,6,1,0,0,0,3,7,7,8,7,7,9,8,6,7,8,9,17,19,16,18,17,14,18,21,17,11,17,19,18,15,9,7,7,4,5,3,3,4,1,0,0
2022-03-30 09:00:00,0,1,4,7,11,11,11,7,10,8,9,13,22,22,22,21,25,29,40,43,36,22,26,21,21,20,24,25,28,27,27,26,20,17,17,14,14,13,10,7,11,4,1,1,1,1,2,3,4,4,4,6,9,8,7,5,6,6,10,10,11,6,7,10,12,11,11,11,10,9,6,6,5,4,3,2,2,1,0,1,0,0,0
2022-03-30 10:00:00,0,0,3,4,7,7,7,4,10,9,7,7,10,12,13,12,14,19,24,28,29,23,22,20,14,15,15,16,19,20,19,19,13,12,10,8,7,4,6,5,9,3,2,2,5,7,3,4,4,6,10,11,9,5,6,8,6,5,9,10,9,11,13,12,11,11,10,7,7,7,5,6,4,3,0,1,3,1,1,1,0,0,0
2022-03-30 11:00:00,0,1,4,7,9,9,9,10,1,8,10,13,14,20,21,22,22,19,20,23,25,22,22,21,18,15,15,16,20,21,21,18,13,13,14,11,9,8,4,4,2,3,3,1,4,5,3,5,4,6,4,7,7,10,9,8,10,5,10,13,12,16,14,13,10,11,8,6,5,6,5,4,3,5,0,3,2,2,1,1,0,0,0
2022-03-30 12:00:00,0,0,2,4,7,6,7,4,6,4,5,6,8,10,9,14,26,27,28,28,26,23,26,28,19,17,18,19,22,24,15,21,13,9,8,9,7,4,5,4,5,3,2,1,3,2,5,6,7,7,8,10,11,10,11,12,12,11,12,13,12,14,15,14,14,10,10,9,10,8,8,6,4,7,5,5,5,4,2,3,2,0,0
2022-03-30 13:00:00,0,1,2,4,8,3,7,8,0,8,8,11,8,12,11,13,17,22,23,26,22,17,18,18,15,14,14,16,14,14,14,14,8,8,8,6,5,6,4,3,4,3,4,3,6,1,3,7,8,8,11,11,11,12,13,12,11,12,14,17,13,15,14,17,17,18,14,12,10,10,10,10,6,5,6,5,2,4,4,3,3,0,0
2022-03-30 14:00:00,1,1,3,5,9,8,9,11,4,10,8,12,15,20,21,22,23,22,25,24,19,17,17,19,16,19,20,20,21,21,16,22,15,14,13,12,12,13,11,7,4,2,2,3,6,6,7,7,11,11,16,16,18,18,19,18,20,20,16,17,18,20,19,21,18,17,12,10,10,11,10,8,9,12,11,10,10,9,8,5,0,2,0
2022-03-30 15:00:00,0,0,6,3,7,7,7,7,7,8,12,20,22,25,26,32,28,21,24,26,27,19,18,17,10,10,15,8,9,13,11,9,7,8,5,6,3,5,5,4,4,8,7,4,8,10,12,14,17,19,19,22,23,22,20,16,18,20,25,25,23,26,25,24,21,17,15,11,10,9,8,7,13,11,8,9,11,4,7,4,2,1,0
2022-03-30 16:00:00,0,1,2,5,9,11,8,4,9,8,7,8,11,10,10,22,25,28,31,27,24,20,19,21,14,12,9,10,12,16,14,13,10,2,10,7,4,0,2,3,4,8,5,4,9,11,12,13,14,17,28,33,37,34,31,30,25,26,23,24,25,22,19,18,14,16,13,9,13,12,10,7,5,7,8,7,6,5,4,2,1,0,0
2022-03-30 17:00:00,1,2,2,4,8,8,11,11,10,9,10,12,14,15,11,17,13,16,17,18,19,14,14,12,13,14,14,19,18,19,18,17,13,14,17,10,10,4,9,6,5,6,7,7,12,14,15,18,25,26,22,33,31,29,24,21,20,20,34,34,28,25,25,25,23,20,19,19,19,17,18,13,11,14,9,12,13,0,8,5,2,0,0
2022-03-30 18:00:00,0,1,2,2,7,8,8,13,11,12,14,17,19,17,12,16,21,21,29,29,28,20,23,26,21,23,21,19,25,24,21,17,17,19,15,11,10,9,7,5,4,10,9,9,13,18,17,23,28,32,33,39,46,45,38,39,36,32,48,43,29,52,50,50,31,19,17,17,17,14,12,14,14,11,10,12,18,13,13,8,7,0,0
2022-03-30 19:00:00,0,0,1,2,3,1,6,5,7,8,9,10,7,11,12,18,19,16,18,14,14,13,16,14,11,10,11,8,11,8,11,9,8,8,8,6,5,4,4,5,4,8,8,9,11,12,11,15,21,20,23,25,23,24,22,20,16,16,24,41,33,56,57,54,31,20,16,16,22,17,14,10,12,17,16,14,16,16,15,9,3,1,0
2022-03-30 20:00:00,0,0,1,0,1,2,3,2,3,0,6,8,9,8,10,15,14,10,11,10,9,8,8,9,7,11,9,9,12,13,8,14,12,10,9,6,4,4,5,3,6,3,4,4,7,9,8,10,14,8,17,20,22,23,20,19,20,18,27,26,26,37,37,33,23,16,13,10,9,9,6,8,7,9,8,7,8,7,6,5,3,1,0
2022-03-30 21:00:00,0,0,1,2,0,2,3,4,0,3,10,13,15,18,21,20,18,19,16,14,12,11,13,14,13,12,11,10,11,15,16,13,8,2,6,4,3,3,2,0,2,3,5,7,15,16,17,19,25,12,29,30,33,14,15,16,14,16,18,19,16,21,19,18,14,13,11,11,11,20,18,19,19,18,17,17,11,9,8,5,4,1,0
2022-03-30 22:00:00,0,1,0,0,3,2,1,1,1,0,14,17,9,18,22,25,22,21,17,16,12,11,12,10,9,7,6,2,7,8,10,8,6,5,4,3,2,3,5,3,3,3,5,5,7,10,9,12,18,14,16,19,32,33,31,30,23,30,33,31,29,41,41,31,18,16,13,14,13,11,9,9,8,14,15,12,10,7,6,3,1,0,0
2022-03-30 23:00:00,0,0,0,1,0,0,0,1,2,3,6,0,4,5,4,7,6,4,9,8,8,2,8,0,9,8,8,0,0,9,9,11,11,9,9,8,7,0,0,0,4,3,3,7,4,6,8,11,17,17,19,21,29,29,26,25,19,18,25,29,28,39,34,27,18,14,14,9,8,7,5,7,1,9,7,5,7,6,7,5,3,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,1,4,7,1,9,10,0,9,4,0,0,6,11,14,9,17,17,20,24,30,35,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,1,3,7,5,4,5,6,1,7,3,8,4,3,3,3,12,16,17,19,21,23,23,35,35,23,6,36,37,34,30,31,29,0,5,27,25,17,11,5,5,3,3,0,5,0,4,6,5,6,7,9,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,5,15,24,17,7,7,0,3,6,7,6,11,13,13,18,22,22,24,18,15,16,14,15,20,23,25,27,16,9,14,10,9,8,7,9,8,7,6,5,3,1,1,1,0,1,2,4,5,5,5,8,4,6,7,7,10,16,6,17,18,21,21,19,16,14,13,8,12,9,11,9,8,7,5,2,4,4,3,0,0,0
2022-03-31 07:00:00,0,2,6,16,26,21,12,12,13,11,12,14,22,29,29,19,31,53,58,64,48,22,35,40,36,31,32,31,40,40,38,36,23,22,20,18,17,15,14,9,11,1,0,0,1,1,0,3,4,6,8,9,11,10,9,10,7,7,12,6,11,15,20,23,26,30,28,28,29,27,24,8,5,3,1,1,5,3,1,2,0,0,0
2022-03-31 08:00:00,0,1,5,11,15,12,9,11,12,11,12,21,25,24,28,33,38,54,56,59,48,24,28,30,34,34,32,35,43,42,40,34,26,25,25,22,21,19,19,13,16,5,1,0,2,2,2,1,3,4,6,8,10,9,10,11,13,13,13,13,15,19,20,22,20,20,16,14,15,16,12,7,7,7,6,3,6,4,4,3,0,0,0
2022-03-31 09:00:00,2,1,2,6,9,9,11,12,11,9,13,10,12,14,17,19,19,34,43,52,47,19,25,23,21,20,23,25,30,32,29,23,15,18,16,15,14,14,14,12,12,4,3,0,0,1,3,2,3,6,4,7,5,7,8,9,10,12,11,14,13,10,10,8,9,13,11,7,7,7,9,8,6,6,1,4,4,2,2,1,1,0,0
2022-03-31 10:00:00,0,1,5,7,9,8,6,5,6,7,8,14,15,16,14,19,25,29,37,36,31,25,23,24,19,14,15,13,15,21,20,20,14,8,13,12,11,10,9,6,5,4,3,2,1,3,2,5,3,4,3,7,5,1,4,5,6,8,13,5,11,12,14,10,10,11,10,7,8,6,4,3,3,3,1,0,4,2,0,1,0,0,0
2022-03-31 11:00:00,0,0,4,3,8,4,7,7,3,5,6,10,12,13,14,18,20,20,22,23,19,14,16,14,11,12,12,11,14,13,12,13,9,7,7,5,5,6,5,3,3,5,3,6,0,5,7,4,8,4,8,9,9,7,10,12,6,12,15,11,8,7,10,11,9,8,8,6,8,4,7,8,4,10,6,7,7,2,7,4,2,0,0
2022-03-31 12:00:00,0,0,3,5,7,5,6,6,0,5,6,9,12,13,14,15,15,15,19,22,16,11,14,13,13,14,15,14,15,18,16,13,12,8,4,7,9,9,7,7,7,6,3,2,3,4,3,2,6,8,6,9,9,8,10,10,7,11,9,12,12,13,15,14,16,14,15,12,11,7,9,8,3,6,2,5,5,4,3,1,0,0,0
2022-03-31 13:00:00,0,1,1,3,9,7,7,6,0,7,8,7,9,8,12,18,19,19,23,24,22,17,19,18,14,20,23,22,20,22,20,18,12,14,12,11,8,3,7,5,5,2,2,1,5,6,7,12,15,15,14,13,11,13,10,10,11,12,14,13,15,19,16,18,16,19,18,15,13,12,13,12,9,5,4,3,4,3,4,1,0,0,0
2022-03-31 14:00:00,0,0,2,3,7,5,3,4,5,5,7,11,13,18,19,24,22,20,21,24,22,23,24,21,12,11,11,12,14,13,12,10,8,8,6,4,3,3,2,3,2,4,6,5,7,9,5,8,14,13,16,18,18,16,12,13,14,15,19,15,16,16,16,14,15,13,11,11,11,10,9,6,5,4,0,3,3,2,0,1,0,0,0
2022-03-31 15:00:00,0,1,2,5,9,0,8,9,1,8,10,17,10,17,19,25,25,23,22,24,20,14,12,10,13,10,11,10,12,12,11,13,13,13,13,7,10,10,1,8,5,6,5,4,10,9,12,13,17,17,19,24,27,31,29,28,23,15,17,18,21,18,17,14,20,21,16,11,11,12,5,8,6,8,7,5,9,10,9,3,1,0,0
2022-03-31 16:00:00,0,0,4,6,9,9,10,11,11,10,11,29,32,21,34,36,29,31,35,31,28,26,25,19,12,14,17,16,15,15,13,14,10,9,7,7,5,5,4,4,3,4,6,5,10,18,20,20,17,22,23,26,24,22,24,22,23,25,25,25,22,27,26,25,28,27,21,14,12,10,9,7,11,17,16,13,7,8,6,3,2,0,0
2022-03-31 17:00:00,0,0,1,5,8,8,8,10,9,8,11,14,14,13,16,19,18,22,27,27,20,19,25,22,14,16,15,12,17,18,15,14,12,13,10,8,8,4,8,0,3,7,9,6,9,13,13,15,17,16,20,25,28,28,25,27,25,26,29,26,27,25,24,25,25,22,17,17,14,14,11,8,9,13,11,10,13,12,14,8,2,0,0
2022-03-31 18:00:00,0,0,2,3,6,8,10,9,7,9,15,18,21,23,24,33,28,32,37,33,31,21,23,21,18,14,16,14,18,20,16,21,18,15,11,11,10,4,9,7,7,11,10,7,12,14,14,22,26,26,31,29,32,30,28,28,31,27,30,30,28,46,44,37,29,26,23,20,19,15,10,8,9,9,7,11,35,11,14,6,2,0,0
2022-03-31 19:00:00,0,0,0,2,4,3,4,6,3,6,8,8,8,8,11,25,20,13,17,17,14,13,12,13,9,9,11,10,10,8,5,9,8,7,4,5,2,3,0,5,4,5,6,5,11,11,12,17,21,24,24,23,21,25,21,21,20,18,46,40,26,47,47,46,36,26,15,12,14,12,8,7,9,11,8,13,17,35,34,19,11,1,0
2022-03-31 20:00:00,0,0,1,2,1,0,3,4,2,3,9,9,9,8,9,17,13,12,12,13,9,11,9,10,8,9,8,8,9,9,8,8,9,8,7,7,6,7,4,6,6,4,5,9,12,11,12,11,13,14,15,18,22,24,22,24,25,22,35,35,31,49,49,40,23,14,12,11,12,9,9,8,9,12,11,9,12,6,5,3,2,0,0
2022-03-31 21:00:00,0,0,0,2,2,1,2,3,0,1,7,8,3,9,9,11,9,9,8,7,7,10,9,9,8,7,7,4,7,10,9,10,9,8,9,8,9,6,0,2,3,3,5,6,7,8,11,12,14,12,18,19,22,21,20,19,20,18,20,19,17,22,24,18,21,17,15,12,12,7,13,11,7,11,12,5,8,7,10,5,2,1,0
2022-03-31 22:00:00,0,0,0,1,1,2,1,2,3,3,15,20,7,0,21,23,19,16,15,14,10,9,9,8,6,6,7,7,8,0,7,7,7,9,8,6,5,4,0,5,4,3,5,4,8,8,12,12,16,17,18,28,29,28,22,22,20,20,17,18,16,26,27,26,14,11,9,10,10,9,8,3,13,24,11,22,21,13,14,5,1,0,0
2022-03-31 23:00:00,0,1,1,2,0,0,3,2,4,0,5,6,0,3,4,7,7,8,7,5,6,4,5,4,4,6,5,5,5,6,5,7,8,9,9,9,8,7,6,4,5,3,2,3,4,5,8,9,18,10,19,23,24,22,22,22,26,23,25,21,20,28,28,25,21,9,8,9,6,5,8,4,4,6,7,7,9,8,6,3,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,3,4,7,3,9,8,0,0,0,10,6,10,12,14,11,17,18,18,21,27,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,2,4,8,2,6,8,10,4,11,10,11,7,10,12,3,14,17,19,17,20,22,23,36,37,21,8,38,37,33,26,29,26,25,24,23,18,15,5,4,3,1,2,3,5,5,6,8,6,7,7,8,9,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,1,3,12,17,8,6,7,6,0,6,9,11,16,19,16,19,27,35,42,22,18,21,19,23,18,23,25,27,19,18,14,12,8,7,7,9,7,6,6,8,1,0,3,3,0,2,3,3,5,4,5,6,5,7,6,8,10,10,8,9,17,23,24,25,26,23,20,19,17,17,11,10,10,9,7,6,2,4,4,2,0,0
2022-04-01 07:00:00,0,1,5,14,20,17,9,11,13,12,9,12,18,21,21,20,28,30,40,52,37,19,23,25,24,17,22,21,31,31,30,27,20,19,24,22,21,20,11,10,12,11,2,1,2,0,0,4,4,2,2,5,6,5,4,5,5,5,6,8,14,20,26,34,38,46,43,38,38,31,26,7,5,4,4,3,5,3,4,3,1,0,0
2022-04-01 08:00:00,0,1,4,13,16,12,8,11,9,9,8,20,23,26,35,34,36,52,55,58,44,22,26,29,30,31,34,36,40,45,43,41,28,29,28,25,22,23,22,17,18,2,1,0,1,0,3,4,6,9,8,10,8,7,6,8,9,10,12,15,14,17,17,17,22,24,20,14,14,13,7,8,8,7,5,3,5,4,3,3,1,0,0
2022-04-01 09:00:00,0,1,4,10,12,11,9,10,3,9,7,9,11,13,10,13,27,33,41,45,37,18,25,25,20,23,25,24,27,29,30,25,22,22,22,17,15,16,14,11,14,6,3,4,0,6,1,7,8,8,8,8,9,8,9,8,7,6,11,10,6,12,14,14,13,12,10,10,9,8,4,5,3,2,1,1,2,1,0,0,0,0,0
2022-04-01 10:00:00,0,1,3,2,9,8,7,8,0,6,7,10,9,12,12,15,16,22,22,20,19,17,15,17,16,16,16,15,15,17,18,14,13,9,16,10,7,8,6,4,6,5,4,3,0,2,4,4,5,5,5,8,6,7,6,6,6,8,5,6,5,8,10,8,7,7,6,6,7,6,5,4,3,5,0,0,3,0,2,1,1,0,0
2022-04-01 11:00:00,0,2,4,6,7,4,6,7,5,7,8,9,12,14,17,19,18,20,21,22,26,27,22,23,17,18,19,21,18,19,12,15,14,13,10,12,11,9,9,11,8,6,2,3,4,5,4,5,10,3,11,10,11,10,9,11,14,14,11,13,10,12,12,13,12,10,8,7,7,5,5,4,4,5,2,1,2,1,2,2,0,0,0
2022-04-01 12:00:00,4,0,3,5,7,7,6,5,5,4,6,10,11,11,12,14,15,22,32,35,33,21,24,22,18,20,20,17,17,20,16,13,10,8,8,7,6,3,4,3,6,4,2,5,7,0,7,7,9,9,11,9,10,9,11,10,11,12,18,19,17,16,14,17,14,13,7,10,8,9,10,9,7,5,4,4,4,3,3,2,1,0,0
