Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_신방화사거리,7_서울항공비즈니스고등학교,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡역교차로,14_이대서울병원,15_발산역.우장산힐스테이트,16_명덕고등학교.서울스타병원,17_우장산역,18_화곡중고등학교,19_대원시장,20_화곡역,21_화곡역.현대주유소,22_화원중학교,23_가로공원.나누리병원,24_가로공원공영주차장,25_국민은행신월동지점,26_신월3동주민센터.신월3동우체국,27_양서중학교,28_보람쉬움아파트,29_강서한방병원,30_화곡동유림아파트,31_KT강서지사,32_양강중학교,33_신정네거리역,34_경서농협,35_우리은행신정동지점,36_신정1동우체국,37_서울남부지방법원.서울남부지방검찰청,38_서울남부지방법원.서울남부지방검찰청,39_양천구청.양천보건소,40_양천구청,41_양천공원,42_목동중학교,43_목동8단지.한전,44_목동8단지지하도,45_서울남부지방법원.서울남부지방검찰청,46_신정1동우체국,47_우리은행신정동지점,48_신정4동경서농협,49_신정네거리역,50_제일여성병원,51_양강중학교,52_화곡동유림아파트,53_강서한방병원,54_보람쉬움아파트.신영시장,55_신월1동주민센터.신월보건지소,56_서부여성발전센터,57_국민은행신월동지점,58_가로공원공영주차장.신영시장,59_가로공원.나누리병원,60_화원중학교,61_화곡역,62_화곡역1번출구,63_대원시장,64_화곡중고등학교,65_우장산역,66_명덕고등학교.서울스타병원,67_발산역.우장산힐스테이트,68_발산역9번출구,69_마곡동로사거리,70_마곡역(가로변),71_마곡나루역1번출구.웰튼병원,72_마곡엠밸리7단지(712동),73_신방화역4번출구.마곡중학교,74_서울항공비즈니스고등학교,75_방화동동부센트레빌아파트,76_한서고등학교.보람아파트,77_방화역,78_방화3동주민센터.국립국어원,79_김포교통(종점가상)
2022-03-18 18:00:00,3,2,3,5,6,12,13,16,15,17,22,20,24,25,29,31,33,37,34,30,28,26,23,18,11,10,8,9,11,10,10,10,7,3,4,0,0,6,4,5,6,6,6,0,10,8,13,14,17,21,22,18,12,7,7,8,11,6,12,12,15,16,16,13,19,22,25,30,48,44,23,18,10,9,4,1,1,0,0
2022-03-18 19:00:00,0,0,4,3,8,10,8,10,11,15,20,22,26,23,20,21,21,19,16,14,18,18,15,14,15,11,9,8,12,8,8,5,7,6,5,0,2,4,3,2,2,5,6,4,8,3,9,8,10,11,7,15,12,8,6,6,7,0,7,8,6,0,8,19,23,17,23,21,24,21,12,11,10,8,5,4,2,0,0
2022-03-18 20:00:00,0,2,4,3,2,9,11,15,16,16,17,15,19,17,17,17,18,17,18,12,16,15,14,10,5,5,4,4,6,5,4,4,1,3,2,0,1,1,1,1,2,3,5,0,2,2,4,6,7,7,4,8,3,3,4,2,6,6,4,4,7,10,11,6,14,13,12,9,10,11,18,10,8,7,5,3,2,0,0
2022-03-18 21:00:00,0,1,3,4,6,6,7,8,7,13,17,16,16,17,20,18,17,17,18,16,15,14,13,11,10,12,9,8,7,0,6,4,1,2,0,0,0,1,2,2,1,4,2,5,4,0,6,7,8,9,11,12,11,7,6,5,5,7,3,6,3,2,5,5,5,5,7,11,9,6,9,16,13,7,4,2,2,0,0
2022-03-18 22:00:00,0,0,2,0,3,2,2,5,2,11,13,7,7,15,15,18,17,19,20,13,21,20,18,15,14,11,10,5,6,5,5,3,7,6,4,3,0,1,0,2,0,4,5,6,7,8,10,0,11,12,13,10,8,6,6,4,7,5,4,4,4,5,1,5,8,10,12,16,17,17,16,12,5,7,3,2,2,0,0
2022-03-18 23:00:00,0,1,3,0,1,2,0,5,0,8,14,11,12,15,15,14,9,11,10,8,9,8,6,1,2,2,2,3,4,4,3,3,2,0,1,0,0,0,1,0,1,3,1,0,2,0,6,0,7,10,12,9,5,0,4,4,4,4,6,1,4,5,6,7,7,6,4,19,21,8,24,25,20,7,5,1,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,3,2,3,5,8,7,8,9,0,8,0,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,1,0,2,0,4,7,5,4,0,0,0,4,3,3,5,4,3,1,3,4,0,0,1,10,11,10,11,4,9,7,7,6,4,3,0,0,2,3,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,0,0,0,2,1,0,2,2,1,1,0,0,0,1,0,0,1,0,3,4,0,0,0,1,1,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,3,2,3,2,5,6,7,8,6,4,8,7,8,8,0,6,4,5,3,5,1,2,0,1,0,0,0,0,0
2022-03-19 07:00:00,0,1,2,1,4,3,6,8,5,11,8,5,4,7,5,3,3,4,3,5,3,3,5,4,3,4,6,7,6,9,5,8,5,2,3,4,0,2,3,2,1,0,1,0,2,0,1,0,1,0,2,0,1,3,5,3,8,11,12,13,13,7,12,13,9,9,9,8,8,9,4,2,1,2,1,0,0,0,0
2022-03-19 08:00:00,0,0,1,1,3,5,6,7,6,8,9,4,7,5,4,5,4,4,4,3,3,5,6,4,5,5,5,7,13,12,12,11,7,5,4,3,2,0,1,0,2,1,1,0,0,0,1,2,3,4,4,6,6,4,5,5,9,9,11,9,9,10,9,8,10,12,11,6,10,9,5,6,5,4,2,0,0,0,0
2022-03-19 09:00:00,0,2,3,6,7,8,7,9,10,10,10,9,7,5,9,5,4,5,4,3,5,2,3,6,4,8,7,11,13,16,15,13,11,10,8,0,7,7,6,5,4,0,0,1,0,1,0,3,5,4,5,5,6,8,12,16,16,19,21,25,22,25,26,26,26,26,27,22,19,14,13,9,6,3,2,0,1,0,0
2022-03-19 10:00:00,0,0,2,1,5,6,9,11,12,13,13,11,10,9,9,8,7,7,8,7,9,3,7,6,3,7,9,13,19,17,14,12,9,7,5,0,0,4,2,0,2,1,0,1,2,0,2,4,9,10,11,8,8,7,10,10,12,14,12,14,12,11,13,11,13,13,12,11,9,11,6,4,3,4,2,1,0,0,0
2022-03-19 11:00:00,2,1,4,5,6,11,14,14,13,19,20,15,12,14,12,12,11,13,10,8,10,7,9,8,7,5,4,6,11,6,6,5,5,7,2,4,1,2,0,3,0,1,2,0,0,0,4,5,10,11,0,9,8,7,9,11,14,16,18,16,11,11,4,14,14,17,16,19,18,17,5,5,5,4,3,2,1,0,0
2022-03-19 12:00:00,0,1,2,0,7,10,9,9,4,10,11,8,8,10,13,15,15,16,16,13,16,15,13,10,10,11,11,14,11,8,8,9,5,4,3,0,4,2,2,2,3,4,5,0,2,0,6,7,5,5,4,5,6,5,6,8,10,14,12,13,16,14,13,12,16,17,16,17,17,15,11,9,7,3,1,0,0,0,0
2022-03-19 13:00:00,0,1,2,0,5,9,12,12,13,15,19,14,17,16,13,15,14,14,13,12,13,11,10,6,7,3,5,4,8,5,5,4,6,5,4,4,0,3,4,4,6,1,0,0,3,1,7,8,5,4,9,5,6,7,10,10,12,18,20,19,16,18,19,22,27,30,32,30,27,26,22,19,13,10,6,5,2,0,0
2022-03-19 14:00:00,0,3,4,6,9,11,12,16,21,20,18,11,9,10,12,11,11,16,18,16,15,12,11,10,7,6,6,6,6,8,7,8,8,6,2,0,0,0,1,2,0,3,0,0,2,4,5,7,10,13,12,10,9,10,7,8,9,7,9,8,7,10,8,10,13,19,20,20,15,20,15,14,12,12,4,3,1,0,0
2022-03-19 15:00:00,0,2,2,5,8,11,18,19,18,20,22,20,19,19,19,19,15,14,15,13,15,14,11,9,11,5,6,5,8,7,4,0,3,2,2,0,0,4,3,1,1,3,6,4,9,11,5,10,11,12,13,9,9,7,7,7,8,7,10,12,10,11,14,16,18,16,17,24,23,20,11,4,9,5,3,3,2,0,0
2022-03-19 16:00:00,0,1,2,2,11,11,13,17,16,15,17,12,17,16,15,18,16,14,12,11,14,13,9,10,8,5,7,9,11,9,10,8,8,5,2,4,3,2,4,3,0,3,2,1,4,0,6,7,10,12,11,9,9,12,17,17,14,20,20,21,11,15,15,18,21,23,24,19,14,15,14,10,4,7,3,0,1,0,0
2022-03-19 17:00:00,0,2,4,3,1,5,6,10,13,14,16,13,10,15,17,17,15,18,10,15,17,14,12,9,2,7,9,12,10,11,5,4,5,4,3,0,0,0,1,1,2,3,4,0,1,3,6,8,8,9,8,9,9,9,9,8,8,11,12,12,16,17,15,15,16,18,16,26,25,21,16,9,7,4,2,0,0,0,0
2022-03-19 18:00:00,0,1,2,1,9,3,8,12,11,15,19,3,18,13,15,16,11,11,17,16,13,10,8,3,7,7,4,11,11,9,7,6,3,2,3,0,0,2,1,1,2,1,2,0,4,5,2,6,8,9,10,7,6,9,10,9,14,17,19,19,16,7,8,17,25,16,18,21,7,0,15,13,2,6,5,3,1,0,0
2022-03-19 19:00:00,0,0,3,4,3,4,0,0,6,12,15,5,16,12,14,14,11,12,12,11,11,11,11,8,7,4,6,7,6,0,5,1,3,0,1,1,0,0,0,1,2,2,5,0,0,0,4,4,7,8,6,7,5,4,4,5,5,0,4,5,7,7,3,8,10,11,10,9,10,9,11,11,6,5,3,0,3,0,0
2022-03-19 20:00:00,0,1,2,0,2,4,17,16,0,18,21,0,22,14,11,20,22,25,25,21,24,21,11,9,9,9,7,5,5,0,7,6,3,0,1,0,0,0,1,1,0,3,1,2,0,3,3,0,4,6,7,4,8,7,5,6,9,9,5,7,6,8,8,8,7,8,7,8,0,10,13,12,11,6,4,3,1,0,0
2022-03-19 21:00:00,0,0,0,1,4,5,0,9,8,12,13,11,12,17,17,14,16,17,14,12,13,12,10,9,11,8,4,4,5,5,3,6,5,4,0,3,0,0,1,1,2,2,1,2,2,3,4,2,6,7,8,8,8,6,5,4,5,4,7,4,3,5,5,6,7,11,9,13,12,6,10,8,8,7,4,3,0,0,0
2022-03-19 22:00:00,0,0,0,0,2,1,1,2,3,8,11,3,9,12,11,13,14,16,15,15,15,9,14,10,8,7,5,5,4,2,4,4,2,0,3,6,0,4,3,0,0,3,0,0,1,3,8,3,7,8,5,7,5,6,4,3,6,0,7,5,5,7,5,7,7,9,8,11,9,10,13,12,8,7,6,2,2,0,0
2022-03-19 23:00:00,0,1,0,0,0,0,3,5,4,6,19,22,21,24,26,23,22,24,24,23,25,15,14,13,14,9,6,3,5,2,4,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,6,9,10,9,7,7,5,4,3,2,5,0,2,3,7,7,6,4,6,6,8,2,7,4,3,2,4,1,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,1,0,0,0,2,0,2,0,0,1,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,1,2,0,3,4,3,3,1,1,0,0,0,2,1,0,2,3,0,0,4,1,0,2,4,5,6,6,0,0,0,5,3,0,0,0,2,1,2,2,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,0,1,1,2,1,0,3,0,1,2,0,3,3,4,0,1,0,2,0,1,1,0,1,0,2,3,2,1,0,1,1,0,0,0,0,0,1,2,0,0,0,2,1,0,1,2,3,4,3,3,2,2,3,5,7,8,8,7,8,0,9,7,5,4,0,3,4,3,1,0,4,1,0,0,0,0
2022-03-20 07:00:00,0,2,0,0,1,2,0,0,1,2,2,1,1,0,2,1,0,2,0,0,3,2,0,1,0,4,2,4,6,5,0,1,4,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,5,3,4,4,5,4,3,0,6,6,0,0,3,2,1,1,0,1,0,0,0,0
2022-03-20 08:00:00,0,1,1,1,3,4,1,5,6,4,4,3,3,2,3,2,3,3,3,0,2,0,1,1,3,4,5,5,6,5,3,3,4,3,1,2,0,1,0,0,0,1,0,0,0,0,0,1,3,0,2,1,3,2,3,3,7,8,9,4,8,3,9,8,9,10,8,7,4,2,2,0,0,2,3,2,0,0,0
2022-03-20 09:00:00,0,1,2,3,1,8,10,9,7,7,11,5,0,3,7,6,4,0,5,3,4,4,8,3,9,8,9,8,9,9,10,10,10,9,3,1,8,2,1,0,4,1,0,0,0,1,0,2,0,1,3,2,3,4,5,7,12,13,15,16,11,11,4,12,14,11,8,8,7,7,4,4,2,0,0,1,0,0,0
2022-03-20 10:00:00,0,2,3,1,4,4,5,5,7,8,5,5,9,7,6,7,12,13,14,13,9,7,6,6,6,8,7,4,5,6,6,0,5,3,4,3,4,3,2,1,1,0,1,0,0,0,2,3,4,7,9,8,6,6,9,9,9,13,15,18,15,13,14,16,18,17,17,15,13,12,8,5,4,2,0,0,0,0,0
2022-03-20 11:00:00,0,1,1,3,4,5,3,5,6,8,9,7,8,5,5,2,6,5,4,4,5,3,2,2,1,4,3,2,7,6,6,3,1,0,1,0,0,2,1,1,0,0,0,0,0,0,2,0,3,3,5,5,7,8,1,3,6,11,12,13,14,18,20,17,17,15,13,16,14,7,6,5,3,2,0,0,0,0,0
2022-03-20 12:00:00,0,1,2,1,3,5,6,9,11,14,17,2,16,15,16,15,14,13,12,9,8,3,9,5,6,8,7,10,9,9,7,6,4,2,1,3,0,0,1,0,1,2,2,0,0,0,6,3,6,5,7,4,5,6,11,9,3,15,19,0,17,21,19,18,13,17,18,18,14,17,8,4,3,4,1,1,0,0,0
2022-03-20 13:00:00,0,2,9,2,10,14,15,13,19,24,24,21,15,14,18,17,14,13,11,9,5,5,6,4,4,5,4,5,8,9,8,9,7,6,4,2,0,2,3,4,5,2,0,0,1,0,5,4,6,9,9,8,4,3,5,6,8,10,9,8,9,10,11,9,13,10,12,7,6,9,8,4,5,4,2,1,0,0,0
2022-03-20 14:00:00,0,2,1,5,9,10,12,15,15,17,16,13,10,8,8,8,8,8,7,5,10,9,7,5,4,5,8,8,6,7,6,5,3,0,1,0,0,0,0,0,0,2,2,0,3,3,5,6,9,11,8,7,7,7,7,8,11,13,16,15,15,14,3,0,9,12,11,11,11,10,9,6,6,3,2,0,1,0,0
2022-03-20 15:00:00,0,1,0,3,7,6,9,12,14,13,13,0,12,11,16,14,12,8,11,5,10,11,10,10,9,10,9,8,10,9,11,9,7,4,3,2,0,0,0,3,2,1,0,0,0,2,3,3,4,0,4,5,7,8,14,16,16,16,17,14,14,13,15,17,17,16,16,14,13,13,7,5,7,6,3,1,0,0,0
2022-03-20 16:00:00,0,2,5,2,3,13,14,13,15,15,16,14,15,8,10,12,11,7,8,4,8,8,7,6,5,5,3,5,5,6,7,2,6,4,2,3,0,1,0,2,1,2,3,0,2,3,3,5,9,10,8,10,8,7,8,8,9,11,12,11,10,8,14,8,16,9,14,15,17,10,12,10,4,3,1,1,0,0,0
2022-03-20 17:00:00,0,0,2,3,5,10,11,12,14,19,22,21,22,20,24,22,16,15,14,10,11,7,9,5,9,9,7,6,6,5,6,4,3,2,0,0,0,0,0,1,0,2,4,0,2,3,5,3,6,8,10,8,6,4,5,6,8,4,9,10,9,10,11,12,15,18,22,21,21,18,12,6,7,5,4,0,1,0,0
2022-03-20 18:00:00,0,0,2,0,3,5,7,9,9,6,9,8,10,11,12,13,12,11,9,10,11,8,9,9,9,7,6,7,6,5,6,3,2,0,2,0,0,0,2,2,0,4,1,1,2,4,6,5,8,9,3,8,7,8,7,5,6,7,7,6,8,10,9,11,11,9,9,12,13,9,15,16,15,11,4,3,0,0,0
2022-03-20 19:00:00,0,2,3,2,3,6,7,8,9,12,16,14,16,12,13,12,10,9,11,10,9,8,12,11,8,8,8,5,10,0,7,4,3,0,1,1,0,2,0,1,0,2,3,0,0,0,4,3,7,7,5,7,3,0,3,2,3,6,7,3,5,5,0,6,8,10,9,8,10,9,11,8,5,3,1,2,1,0,0
2022-03-20 20:00:00,0,1,0,0,2,3,2,5,5,7,11,6,13,0,7,7,5,7,6,0,10,9,7,6,8,7,5,5,2,0,3,2,2,0,2,0,0,0,1,0,0,1,2,2,0,2,3,0,5,7,3,7,8,4,8,4,4,2,2,0,1,0,5,5,6,7,4,13,14,13,10,9,7,6,4,2,0,0,0
2022-03-20 21:00:00,0,0,2,0,3,2,0,4,4,4,9,8,9,8,12,10,10,11,10,9,10,8,8,6,8,7,7,6,6,7,5,0,2,0,0,0,0,0,0,1,0,2,0,0,0,4,3,4,5,7,6,5,4,4,4,4,2,6,2,7,2,9,7,6,3,6,5,6,7,8,6,7,5,2,1,0,0,0,0
2022-03-20 22:00:00,0,0,0,0,1,1,3,4,5,10,10,9,9,13,15,12,13,14,11,13,11,10,15,12,8,4,3,3,3,2,5,4,3,1,1,0,0,0,0,0,0,1,0,0,0,2,4,0,6,7,1,5,5,2,4,3,4,1,4,3,2,3,4,4,7,8,11,14,15,9,14,10,8,6,1,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,1,4,0,8,17,0,16,14,14,12,11,4,0,5,8,5,0,6,5,5,5,4,5,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,3,4,5,4,1,0,2,0,1,3,0,1,2,7,0,0,5,4,6,8,5,10,8,6,5,1,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,2,3,0,4,8,7,8,9,7,0,0,0,5,6,0,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,0,4,5,6,3,7,10,8,5,4,3,1,0,2,4,3,3,3,0,3,4,5,6,4,7,9,6,8,7,9,2,1,1,7,5,4,0,1,2,1,0,0,0,0,0,2,0,1,2,1,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,2,1,2,0,2,5,4,6,8,6,4,2,2,0,3,5,3,3,0,4,4,3,3,4,2,5,4,9,4,7,7,5,4,2,3,0,0,2,0,0,0,1,0,0,1,0,0,2,0,2,3,2,3,5,8,12,15,19,20,17,18,21,19,18,18,19,19,16,13,8,4,5,4,3,2,0,0,0,0
2022-03-21 07:00:00,0,3,5,2,6,9,11,12,13,18,20,19,17,16,14,7,3,4,2,1,3,4,3,4,4,7,11,25,26,23,20,21,18,15,9,7,4,6,1,2,1,1,3,2,1,2,1,3,3,3,2,4,5,6,27,28,33,38,39,42,39,40,41,36,35,25,23,22,20,19,14,14,20,18,17,1,0,0,0
2022-03-21 08:00:00,0,1,1,3,5,13,13,22,25,23,42,31,24,9,7,8,9,8,7,6,11,15,17,15,7,11,11,28,33,27,26,24,25,24,23,21,16,15,8,6,4,1,3,0,2,6,8,7,11,9,9,9,10,11,13,14,24,28,28,31,28,30,33,34,36,40,41,38,32,25,15,13,14,7,2,1,0,0,0
2022-03-21 09:00:00,1,1,4,5,8,8,10,10,13,12,15,14,7,6,7,7,9,10,11,7,5,5,5,5,4,8,11,17,21,22,21,14,10,10,8,9,10,6,6,6,3,2,3,0,4,6,8,4,7,6,5,5,6,6,10,15,25,30,30,31,30,30,25,29,33,32,33,29,19,19,9,9,5,3,2,0,1,0,0
2022-03-21 10:00:00,0,0,2,0,5,11,13,14,14,15,16,14,13,11,9,7,6,8,7,7,7,5,4,5,6,5,4,7,7,6,12,11,10,6,4,4,4,3,3,2,1,2,0,0,3,5,7,8,8,8,8,7,7,11,12,11,12,12,13,14,15,10,14,13,17,16,16,12,11,10,8,9,7,6,4,2,1,0,0
2022-03-21 11:00:00,0,1,3,4,4,4,4,6,8,9,9,6,8,8,8,8,11,10,12,11,10,10,9,7,7,6,6,8,9,8,7,6,3,1,2,0,0,1,0,1,0,1,2,2,3,0,4,3,5,4,6,7,6,6,6,6,7,6,8,9,8,8,6,10,12,13,13,15,14,13,9,8,7,4,2,1,1,0,0
2022-03-21 12:00:00,0,2,0,3,5,7,10,11,12,12,8,10,9,9,9,10,9,0,2,9,10,11,9,10,7,10,7,12,15,13,11,10,5,3,5,0,2,3,2,2,0,2,0,0,1,0,4,5,7,8,8,6,5,8,11,11,17,18,19,18,15,16,7,13,12,13,14,13,15,12,9,8,7,6,2,1,0,0,0
2022-03-21 13:00:00,0,2,10,11,8,12,12,14,18,20,22,21,21,20,18,15,12,12,11,7,10,11,7,9,9,8,9,12,14,12,11,4,7,5,4,6,7,6,4,2,2,4,0,0,5,7,9,8,9,10,11,13,10,11,8,9,10,16,20,20,19,9,18,15,14,12,14,11,13,15,12,11,9,5,2,1,0,0,0
2022-03-21 14:00:00,0,1,4,4,5,8,12,14,14,17,19,19,17,13,12,12,13,12,10,10,10,6,11,11,13,13,9,11,10,12,13,10,8,9,7,7,6,5,4,7,5,6,8,7,8,10,12,11,14,15,12,8,7,7,10,12,16,15,15,12,14,14,14,15,14,14,13,14,12,13,11,8,7,5,4,2,1,0,0
2022-03-21 15:00:00,0,2,5,7,9,11,13,13,16,25,29,29,26,25,23,23,23,24,23,22,21,19,18,13,13,9,5,5,4,4,8,7,6,4,4,5,2,3,1,4,1,1,2,0,2,4,3,5,7,9,14,12,12,11,10,8,10,9,7,9,10,10,12,11,16,24,28,29,33,31,29,24,19,16,13,11,7,0,0
2022-03-21 16:00:00,0,1,5,17,19,20,19,14,15,17,19,16,22,21,22,22,23,27,27,24,26,25,23,20,20,18,15,10,13,12,10,9,6,7,6,5,4,3,2,0,2,3,0,0,5,6,11,12,14,15,14,13,13,10,9,10,16,17,20,19,18,20,19,18,20,16,20,25,25,26,23,15,12,14,7,3,2,0,0
2022-03-21 17:00:00,0,1,2,3,5,12,11,8,9,14,18,18,18,21,26,25,26,26,14,24,24,18,16,13,12,11,11,10,9,8,8,9,6,4,3,0,2,2,1,5,4,6,2,4,7,6,9,10,10,11,13,12,8,4,5,6,10,10,13,11,15,16,15,17,18,20,22,23,27,26,20,16,18,8,5,3,2,0,0
2022-03-21 18:00:00,0,2,3,5,6,12,14,15,18,26,31,26,29,33,28,28,27,26,24,21,21,20,19,15,14,15,16,16,15,13,10,10,7,0,6,1,5,2,2,4,4,8,10,11,16,17,5,18,16,18,17,12,11,10,12,12,16,17,18,21,17,19,19,19,22,27,28,29,42,42,28,24,15,13,8,6,4,0,0
2022-03-21 19:00:00,0,1,2,2,3,5,6,7,8,19,24,23,23,23,23,23,21,24,21,17,30,28,27,24,17,14,12,8,6,5,3,5,3,0,1,0,0,0,2,1,4,5,5,0,7,5,9,10,10,12,11,13,11,7,6,6,8,6,7,8,9,6,8,9,12,12,12,17,27,25,13,12,7,5,4,3,2,0,0
2022-03-21 20:00:00,0,0,1,0,2,3,5,8,7,11,13,11,14,15,15,15,9,12,12,11,11,10,9,8,6,5,4,4,3,2,6,6,1,0,0,0,0,0,4,2,5,6,0,7,5,6,5,8,7,8,7,9,7,5,6,5,6,5,6,6,5,6,5,8,11,10,12,14,14,15,15,14,13,10,7,4,1,0,0
2022-03-21 21:00:00,0,0,1,2,1,4,0,6,7,10,16,10,11,12,13,12,12,12,13,13,15,13,11,10,7,5,5,5,0,4,5,1,6,5,1,0,0,0,1,2,1,3,3,0,0,0,6,7,9,6,6,7,5,6,4,4,6,4,7,7,6,6,7,6,7,9,6,10,9,8,9,5,5,5,4,1,1,0,0
