Unnamed: 0,1_중곡초등학교,2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_사가정역,6_면목두산아파트2차,7_사가정센트럴아이파크아파트,8_장안교앞,9_장안2동주민센터,10_장안동현대아파트앞,11_휘경여중고휘경주공아파트,12_휘경공고휘경주공아파트,13_한국산업인력공단서울지역본부,14_동부아동상담소.동국대부속중고,15_장안삼성래미안2차아파트,16_장안삼성래미안2차아파트.성복교회,17_장안현대홈타운앞,18_구민회관앞,19_파라브아파트,20_장한평,21_장한평역,22_북한연구소앞,23_우리은행장안지점앞,24_장평중학교앞,25_래미안장안1차아파트앞,26_장안치안센터,27_장안현대홈타운상가,28_국민은행장안동지점,29_장안사거리,30_동대문구.성동구선거관리위원회,31_촬영소사거리.세양청마루아파트앞,32_답십리2동한양아파트앞,33_한양아파트.청솔우성아파트후문,34_답십리래미안미드카운티,35_답십리1동주민센터.래미안위브,36_신답역앞,37_청계한신휴플러스아파트,38_동대문구청,39_서울시동부병원,40_신설동역.서울풍물시장,41_동묘앞,42_동대문(흥인지문),43_충신동,44_이화동(이화장),45_방송통신대.이화장,46_혜화역.마로니에공원,47_혜화역.동성중고(장면총리가옥),48_삼선교.성북문화원,49_성북동주민센터.동구마케팅고,50_경신중고입구,51_홍익대부속중고등학교입구,52_성북초교.성북선잠박물관,53_성북구립미술관.쌍다리앞,54_동방문화대학원대학교,55_서울다원학교.한용운활동터,56_서울다원학교.한용운활동터,57_동방문화대학원대학교,58_성북구립미술관.쌍다리앞,59_성북초교.성북선잠박물관,60_홍익대부속중고등학교입구,61_경신중고입구,62_성북동주민센터.동구마케팅고,63_삼선교.성북문화원,64_혜화역.서울연극센터(장면총리가옥),65_혜화역.서울대병원입구,66_방송통신대.이화장,67_충신동,68_동대문역.흥인지문,69_숭인동,70_동대문우체국.서울풍물시장,71_용두동신동아아파트,72_용두역,73_동대문구청.용두역4번출구,74_신답역,75_답십리1동주민센터.래미안위브,76_답십리래미안위브아파트,77_답십리종합상가,78_답십리2동두산아파트,79_답십리2동한양아파트앞,80_동답한신.대림아파트동대문체육관,81_촬영소사거리.동답초등학교,82_동대문구.성동구선거관리위원회,83_장안동삼성쉐르빌아파트앞,84_국민은행장안동지점,85_장안현대홈타운아파트앞,86_장안치안센터,87_장평중학교,88_파라브아파트,89_장한평,90_장한평역,91_북한연구소앞,92_우리은행장안지점앞,93_현대벤처빌,94_(구)경남호텔앞,95_장안동삼성쉐르빌아파트,96_새서울병원,97_NH농협장안평지점,98_장안동근린공원,99_장안2동주민센터,100_장안동현대아파트앞,101_휘경여중고휘경주공아파트,102_휘경공고휘경주공아파트,103_한국산업인력공단서울지역본부,104_홈플러스면목동점,105_면목두산아파트2차,106_사가정역,107_면목시장,108_면남초등학교,109_방약국앞,110_중곡초등학교
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,4,3,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,0,0,0,1,1,1,0,2,0,3,4,4,1,5,6,7,9,8,5,5,0,4,1,1,0,5,6,2,7,0,8,6,4,9,8,9,8,7,1,8,11,10,3,6,2,2,1,0,0,0,0,0,0,0,1,0,2,0,3,4,4,4,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,0,0,2,0,0,0,0,1,0,2,3,9,15,8,25,27,25,11,9,2,2,9,8,12,6,8,8,9,10,13,16,18,20,15,14,13,14,13,11,13,12,9,8,4,4,5,3,4,2,4,2,1,1,1,0,2,1,5,2,4,3,2,3,3,3,4,2,3,5,4,5,4,5,0,6,3,6,0,3,5,1,4,4,6,6,5,6,22,19,19,16,8,7,5,1,1,0,0,0,2,1,10,6,1,0,0,0,0
2022-03-28 07:00:00,0,2,0,2,4,5,4,0,0,0,5,7,8,12,16,17,27,33,37,11,9,9,3,10,16,25,25,20,23,25,26,29,28,34,36,35,38,37,28,28,28,25,17,13,11,11,10,16,13,9,6,5,5,3,0,3,4,5,5,13,16,18,12,14,20,15,15,7,2,7,5,4,5,3,6,3,7,8,0,0,5,7,5,6,15,23,24,20,16,19,20,17,16,17,21,18,21,19,16,12,6,10,9,19,16,3,0,1,0,0
2022-03-28 08:00:00,1,5,2,6,16,16,17,13,9,9,11,11,8,9,12,13,19,25,35,27,17,0,12,13,13,13,20,29,33,36,44,49,48,53,56,60,58,55,46,42,42,41,45,39,32,15,10,9,7,6,5,4,4,2,1,0,1,4,6,10,14,16,12,13,14,12,14,20,19,17,18,14,14,13,16,18,16,8,18,9,17,11,9,13,14,17,18,25,15,27,26,26,26,27,24,19,27,27,24,17,12,9,11,12,13,4,3,0,0,0
2022-03-28 09:00:00,0,1,0,1,3,1,4,1,5,4,0,6,6,7,9,9,11,12,18,13,9,8,9,10,10,10,10,14,21,22,24,25,28,27,25,24,21,21,22,19,20,17,22,14,11,5,3,13,5,12,10,5,3,2,1,3,3,7,5,9,11,8,9,8,9,10,10,11,11,9,8,7,6,5,7,6,5,6,7,8,6,4,6,5,3,5,7,8,4,17,15,13,10,4,3,4,6,7,4,2,2,4,8,4,7,2,2,0,1,0
2022-03-28 10:00:00,1,2,3,1,5,1,0,4,3,0,2,1,2,4,5,0,7,6,9,4,9,8,8,7,6,8,7,8,12,14,15,16,14,19,17,18,17,16,17,16,15,14,11,4,9,8,4,6,2,5,1,4,0,0,1,1,2,5,5,8,2,7,8,7,14,6,5,5,4,5,7,6,7,2,6,5,0,6,7,3,0,7,5,3,4,4,4,3,4,9,9,12,8,11,8,7,6,4,3,2,2,4,5,6,1,1,1,2,0,0
2022-03-28 11:00:00,1,0,2,3,4,3,3,2,1,2,2,2,5,3,6,0,9,10,8,4,5,7,4,8,3,11,12,12,13,14,15,16,11,13,14,11,13,16,16,15,12,12,13,12,9,5,4,7,7,6,5,1,3,2,1,1,2,1,3,7,9,7,6,4,5,14,15,17,14,14,11,10,7,5,6,6,4,7,6,5,5,9,6,4,5,6,0,6,7,13,12,10,9,8,5,7,6,2,5,0,6,5,2,3,2,3,2,1,1,0
2022-03-28 12:00:00,0,2,0,1,3,4,3,3,2,2,1,3,3,3,4,0,0,2,0,4,9,5,8,9,7,6,5,13,13,10,14,13,10,12,11,13,14,16,17,20,18,18,20,17,15,4,7,8,0,3,1,1,0,2,0,3,2,7,2,8,7,8,7,7,9,7,7,10,12,10,12,5,13,14,14,13,12,5,11,10,9,7,5,5,1,6,6,4,6,11,10,11,11,0,9,7,6,6,5,1,2,4,4,2,1,0,0,0,0,0
2022-03-28 13:00:00,2,2,1,0,5,0,3,3,3,2,2,1,4,3,4,5,6,9,9,9,12,11,7,11,11,12,11,11,10,11,13,10,10,14,14,15,14,13,13,12,13,14,13,5,9,4,5,6,5,4,3,2,1,0,1,3,5,7,7,11,13,13,9,9,12,15,18,16,14,13,10,9,10,9,10,6,9,6,6,5,4,5,4,2,2,2,4,5,6,13,3,16,16,13,12,12,9,5,4,3,2,3,5,5,2,1,1,1,0,0
2022-03-28 14:00:00,1,0,0,0,3,0,4,2,2,2,0,3,24,23,12,10,9,10,9,12,13,12,10,9,6,5,7,10,11,10,11,9,13,13,13,11,12,13,8,12,9,12,13,12,13,10,10,8,7,6,4,0,2,0,0,4,0,5,2,3,6,0,7,9,9,11,15,16,13,11,13,12,15,14,12,11,11,12,13,8,12,10,7,6,4,4,3,4,7,19,8,19,17,14,14,8,10,8,7,6,6,4,5,2,3,2,1,0,0,0
2022-03-28 15:00:00,0,1,0,2,4,3,6,4,2,1,5,6,12,8,8,6,8,8,7,10,21,21,20,18,17,12,6,7,9,10,11,8,10,11,10,12,12,10,11,14,16,15,13,12,11,7,6,8,7,6,3,2,0,0,1,1,2,6,5,6,7,9,11,20,30,31,27,22,20,18,17,18,21,18,18,15,17,15,18,0,17,15,11,4,4,6,4,7,7,16,12,14,13,11,8,7,7,2,1,0,6,10,10,8,5,1,0,0,0,0
2022-03-28 16:00:00,0,1,0,0,4,0,5,2,2,1,11,10,16,16,17,15,13,13,7,12,19,20,22,19,18,18,10,15,15,14,8,14,12,7,7,7,8,7,8,8,9,10,10,9,10,14,13,12,11,9,8,3,5,2,2,5,3,8,9,10,11,12,12,11,14,17,18,14,14,17,18,19,23,22,17,18,17,21,20,17,0,18,12,8,7,7,4,3,12,30,30,30,30,29,20,12,10,6,5,4,2,6,8,0,1,2,2,3,2,0
2022-03-28 17:00:00,1,2,2,0,12,1,13,12,3,0,2,4,3,3,11,0,5,6,10,16,36,35,37,34,29,21,10,8,9,11,12,11,11,15,13,9,9,10,8,10,15,18,24,24,21,11,12,15,11,9,6,2,4,2,1,7,9,15,16,18,20,17,6,14,17,21,21,20,22,26,23,23,31,31,27,25,26,25,24,22,21,15,15,9,7,5,2,6,11,35,35,35,27,25,22,14,12,13,9,6,4,3,9,8,5,2,2,1,0,0
2022-03-28 18:00:00,2,0,1,2,11,12,12,9,8,5,4,5,10,12,12,13,14,15,16,29,57,55,50,50,45,34,17,17,17,18,18,16,15,16,16,15,14,15,18,17,20,20,19,17,18,14,15,14,13,10,9,3,5,4,1,1,2,11,13,25,9,22,16,20,31,40,42,40,35,36,34,35,36,36,36,33,32,30,29,28,26,22,12,7,6,4,5,6,19,59,34,54,41,33,28,24,21,17,11,5,6,3,12,12,2,1,3,4,2,0
2022-03-28 19:00:00,0,0,1,1,13,11,13,8,5,4,5,4,2,3,3,4,3,5,4,21,53,52,51,46,37,23,11,6,4,6,6,5,5,6,7,6,5,10,9,11,11,11,14,14,13,9,10,17,8,14,10,6,5,2,3,3,4,5,7,7,0,5,6,7,8,10,13,21,21,17,21,20,19,20,19,18,21,20,18,14,17,14,13,5,3,4,5,7,7,38,21,35,26,22,20,15,11,8,5,2,1,1,1,2,0,1,1,0,0,0
2022-03-28 20:00:00,1,2,0,1,5,1,0,1,3,2,2,2,2,2,4,1,0,3,5,9,24,23,24,23,18,15,11,8,9,7,5,3,5,4,0,6,1,6,6,5,4,5,4,5,6,8,7,11,10,7,5,1,2,1,0,1,2,3,0,4,5,4,5,7,12,11,12,13,10,9,12,10,9,8,9,6,8,5,0,6,4,4,10,6,3,2,5,1,10,22,21,17,15,12,12,9,4,6,7,3,3,2,3,1,1,2,2,0,0,0
2022-03-28 21:00:00,0,2,0,1,5,0,4,0,0,3,1,1,0,1,0,0,3,2,4,7,21,20,19,18,15,12,8,5,5,4,5,4,0,4,6,0,5,5,2,7,8,11,3,10,5,7,10,6,5,5,5,2,1,0,0,1,0,2,0,3,3,3,4,10,10,13,14,14,9,12,11,5,12,14,14,12,13,12,10,9,9,5,6,4,3,3,4,0,6,25,24,22,16,15,7,5,4,4,3,1,0,2,0,0,1,1,1,0,0,0
2022-03-28 22:00:00,2,0,0,1,6,0,5,6,0,3,5,4,0,1,2,0,1,0,1,6,12,14,13,12,9,8,6,11,13,14,0,11,7,6,5,6,0,9,10,11,13,12,9,8,11,12,11,14,12,7,5,3,2,0,0,1,0,0,0,4,0,0,4,12,12,13,12,8,14,13,11,7,13,13,13,13,14,12,11,12,10,10,7,5,5,5,1,0,9,37,36,33,23,19,16,10,7,5,2,4,3,2,0,1,0,1,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,8,10,8,8,0,4,7,8,0,7,5,5,7,0,0,6,4,5,3,1,3,0,4,3,5,5,3,13,10,6,0,1,1,0,0,0,1,0,0,0,0,1,3,6,0,10,7,6,8,8,6,6,7,9,0,12,3,0,13,9,7,5,4,2,1,0,0,6,25,7,21,16,11,9,6,7,6,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,1,0,2,0,0,1,2,4,7,0,5,6,6,0,7,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,1,0,0,0,1,1,0,1,0,1,0,3,4,6,0,7,4,9,8,3,0,2,4,2,2,5,6,5,7,8,9,9,7,13,6,14,14,12,6,13,13,12,10,7,3,3,2,0,1,0,0,0,0,0,0,0,0,0,5,2,4,4,5,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,2,2,0,1,0,0,0,0,0,0,2,3,4,7,8,12,19,17,8,6,3,2,4,4,5,8,9,9,11,13,14,15,18,21,22,17,20,19,18,14,13,12,10,7,3,1,2,0,1,0,0,0,0,0,1,0,3,2,6,6,5,6,4,6,5,3,4,2,3,5,4,5,3,5,0,4,6,6,0,5,4,3,1,4,9,8,11,8,19,19,20,5,3,0,4,4,3,0,0,3,3,4,5,0,1,0,0,0,0
2022-03-29 07:00:00,0,3,2,1,5,4,2,4,3,3,3,7,7,6,13,14,16,19,12,9,4,3,5,6,8,13,19,21,25,27,26,26,24,29,32,33,34,30,28,24,19,20,19,11,10,8,5,15,13,8,5,2,0,7,6,2,3,7,6,16,18,19,17,13,16,14,14,11,1,4,4,4,5,0,5,6,7,8,9,8,8,7,3,4,7,14,17,19,15,10,10,19,17,14,17,15,14,13,12,11,6,8,9,24,20,1,0,1,0,0
2022-03-29 08:00:00,0,3,2,5,17,16,16,11,8,7,7,7,7,13,14,13,25,28,25,12,15,7,16,12,13,16,22,28,30,38,41,41,46,50,52,50,48,42,49,39,44,39,35,31,25,13,8,10,11,6,9,6,5,3,1,2,0,5,5,11,13,14,16,20,21,24,23,27,23,24,19,17,18,15,21,21,19,18,17,18,19,17,12,9,13,17,17,19,15,31,27,27,27,27,23,18,27,25,22,19,13,5,7,13,10,2,2,1,0,0
2022-03-29 09:00:00,0,1,0,0,3,0,4,2,3,2,0,6,7,9,13,14,18,11,16,12,11,10,9,9,7,11,11,13,18,19,20,15,19,21,28,27,24,31,33,30,27,20,18,12,13,7,7,16,14,13,12,9,5,3,0,2,4,5,6,9,8,11,7,9,8,8,6,6,8,9,6,4,8,7,7,8,7,7,0,0,7,6,4,3,3,6,6,9,7,16,15,15,13,8,5,5,5,2,3,2,2,4,5,11,8,1,0,1,0,0
2022-03-29 10:00:00,0,0,1,0,7,7,8,6,5,0,4,4,3,3,4,4,7,7,8,7,8,9,8,9,8,9,10,15,13,13,16,17,18,19,18,17,15,22,23,16,22,15,15,14,13,7,7,6,7,3,6,4,2,0,0,2,3,4,0,6,5,7,7,8,8,7,7,6,6,7,7,5,7,7,6,5,7,6,0,7,7,7,6,6,5,5,4,4,4,20,21,22,19,18,13,9,6,2,4,0,0,4,5,3,1,1,0,0,0,0
2022-03-29 11:00:00,1,0,0,3,4,3,5,3,0,1,2,3,5,4,6,0,8,8,9,4,8,9,8,0,7,6,5,15,18,6,15,16,12,19,22,23,22,19,18,18,16,11,12,9,10,7,6,7,0,5,6,3,2,1,0,0,1,4,0,5,7,8,6,7,11,13,11,9,10,9,9,7,11,12,13,8,6,12,11,10,10,8,6,3,4,6,3,1,6,13,14,13,13,7,12,9,8,6,4,3,0,2,3,2,1,0,0,0,0,0
2022-03-29 12:00:00,0,1,1,2,5,0,4,4,1,3,2,2,10,3,14,15,18,21,19,17,12,10,10,12,11,12,10,12,14,12,13,15,16,10,11,3,10,11,14,12,12,11,10,8,8,7,7,7,4,6,5,4,2,1,3,2,4,8,7,9,7,10,8,7,11,13,8,8,8,9,9,9,13,12,14,13,5,11,12,11,10,7,5,4,4,6,6,5,5,18,5,6,14,12,9,8,7,4,4,2,1,3,5,2,3,1,3,2,1,0
2022-03-29 13:00:00,3,2,0,1,3,2,3,2,2,2,2,0,3,4,6,1,9,12,13,17,15,14,13,12,9,6,8,7,9,10,11,10,0,17,16,14,11,15,14,14,15,17,16,15,12,9,8,6,4,5,5,1,4,0,1,2,3,7,0,13,4,12,9,12,14,15,16,15,14,14,14,13,18,16,16,17,16,16,15,15,14,13,12,8,6,5,4,3,7,16,16,14,10,10,8,6,4,3,2,1,2,2,2,2,1,0,0,0,0,0
2022-03-29 14:00:00,1,1,0,0,2,1,3,0,2,0,0,1,2,0,3,0,7,9,8,7,13,13,12,11,9,9,7,8,10,12,11,11,10,12,12,10,9,9,12,13,12,11,12,11,10,10,13,9,9,7,6,2,1,0,3,4,6,8,10,11,10,11,9,12,12,13,13,12,10,10,9,9,13,14,15,9,11,10,0,9,8,5,6,4,4,3,4,4,6,16,17,15,14,12,9,8,7,5,3,5,2,5,5,6,4,2,1,0,0,0
2022-03-29 15:00:00,2,0,2,4,2,0,1,1,0,2,0,3,27,17,5,0,7,6,7,7,18,17,13,14,12,13,10,9,9,10,12,11,11,11,10,10,8,9,8,5,10,11,12,6,14,13,13,9,8,6,4,0,2,3,1,1,3,5,4,9,9,8,5,10,26,28,27,26,24,28,26,22,24,14,16,17,16,16,10,0,5,11,9,10,7,7,8,9,8,19,4,17,13,9,8,5,5,4,2,3,1,5,6,6,3,1,0,0,0,0
2022-03-29 16:00:00,0,1,0,1,4,2,3,5,0,3,9,10,11,12,10,11,9,11,11,14,22,21,19,18,17,11,7,9,15,14,13,14,14,16,15,12,8,12,14,12,10,11,9,8,10,7,7,12,10,9,8,3,2,3,0,3,4,6,9,8,10,12,10,13,16,20,19,16,17,23,23,24,24,24,25,24,23,22,24,24,25,18,14,10,8,7,8,7,11,25,24,25,20,16,13,13,10,8,5,0,4,5,8,7,6,2,0,0,0,0
2022-03-29 17:00:00,2,1,1,3,11,7,5,6,5,4,2,6,7,5,4,6,8,0,5,15,32,18,31,32,29,23,13,12,12,11,12,11,9,10,13,16,13,17,16,15,12,17,14,14,13,13,12,19,12,10,8,7,5,3,2,7,6,10,12,13,14,14,9,18,19,22,22,24,21,20,21,19,22,25,23,22,21,20,18,18,16,15,14,6,4,5,4,5,10,40,40,37,35,30,23,17,13,12,7,5,4,5,6,7,6,2,1,1,1,0
2022-03-29 18:00:00,2,0,0,2,17,14,12,13,5,4,4,0,3,4,4,5,3,5,5,23,53,36,49,46,36,30,11,10,13,13,13,14,15,16,15,16,14,15,19,19,18,22,23,15,20,19,23,23,20,14,8,7,3,0,0,3,4,6,9,8,9,8,9,11,17,24,22,24,27,28,30,27,37,38,38,37,36,39,35,35,37,32,18,7,6,6,6,6,32,69,69,67,48,44,36,28,16,14,11,6,5,5,13,11,9,0,1,1,0,0
2022-03-29 19:00:00,0,2,1,0,16,14,13,12,8,7,4,3,2,3,0,3,4,0,0,17,59,56,55,52,43,31,13,9,8,9,6,8,7,8,10,11,12,16,16,15,15,17,16,15,15,11,11,11,9,6,5,3,2,1,3,1,0,2,6,4,7,8,3,8,10,12,13,14,13,15,15,12,17,19,26,24,22,21,0,20,20,16,14,12,10,7,8,10,22,37,18,35,36,29,22,17,13,12,8,6,4,3,1,0,0,0,1,1,0,0
2022-03-29 20:00:00,0,1,1,0,6,4,5,0,3,2,3,0,4,4,0,0,3,3,5,15,20,0,18,19,16,11,6,9,8,5,6,4,4,4,4,5,3,7,6,4,6,6,8,5,9,7,10,10,8,7,4,3,3,0,2,4,3,7,0,9,5,6,5,9,12,16,16,13,12,14,11,11,12,11,13,5,12,16,7,15,10,13,10,6,3,2,0,0,1,16,7,12,13,10,8,6,5,4,4,3,3,2,0,1,0,0,0,0,0,0
2022-03-29 21:00:00,0,1,1,0,2,1,2,1,0,1,2,0,2,3,0,2,0,1,0,11,23,21,22,21,16,13,8,6,7,6,5,6,8,6,9,10,9,8,7,9,9,9,10,8,10,7,8,12,5,7,4,3,1,0,0,1,0,2,0,3,2,6,4,9,13,16,11,16,16,14,13,13,16,17,12,10,9,9,8,0,6,7,5,5,3,4,3,2,8,23,21,21,19,16,15,10,6,6,2,3,2,2,3,2,0,1,3,4,3,0
2022-03-29 22:00:00,0,0,1,2,4,3,0,1,0,1,1,2,1,2,3,0,4,4,0,8,23,19,17,13,10,9,8,12,13,12,11,9,9,11,8,8,7,6,6,7,7,8,6,6,5,5,4,8,6,5,3,0,2,1,0,2,2,3,2,3,0,0,1,14,20,20,18,17,15,14,12,12,13,16,15,16,16,15,14,13,11,10,9,8,8,7,6,1,9,28,27,24,19,17,12,9,7,6,4,2,2,0,1,0,0,0,0,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,2,1,0,3,5,0,0,4,1,0,0,3,0,2,3,0,1,2,0,3,3,4,4,4,3,2,0,1,0,0,0,1,0,0,0,0,0,2,2,7,12,5,5,10,10,14,10,0,9,11,10,7,9,8,0,0,8,7,4,4,2,3,2,1,5,11,11,10,10,8,7,2,1,5,4,0,2,3,0,0,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,2,0,0,1,1,2,3,0,4,3,0,0,4,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,1,0,0,0,1,1,1,0,0,0,0,1,1,2,5,2,7,8,7,7,4,3,2,1,0,0,5,7,2,8,4,8,7,4,12,11,12,12,10,11,12,15,14,12,8,3,2,2,0,1,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,1,0,1,0,2,0,2,2,1,0,2,2,4,8,9,6,14,20,19,12,8,2,7,6,4,8,7,8,12,15,18,20,22,8,12,14,11,12,15,14,13,16,7,14,9,6,3,8,2,0,3,5,3,2,2,2,3,4,1,4,6,9,5,5,4,4,4,4,2,5,6,7,7,6,3,5,6,5,6,0,0,4,4,5,5,8,6,6,8,10,9,8,6,5,3,4,6,0,3,0,2,3,4,7,6,0,0,0,0,0
2022-03-30 07:00:00,2,3,4,3,9,1,12,3,10,9,7,7,6,11,14,15,23,29,31,14,16,12,5,8,14,17,20,18,21,17,27,31,33,34,33,31,34,27,27,26,23,22,18,17,17,10,9,16,14,9,5,8,7,4,1,2,3,5,4,12,16,14,11,11,11,10,9,8,9,9,9,5,9,3,5,0,5,5,0,5,3,1,3,5,6,12,12,15,12,20,20,28,28,30,32,28,28,25,22,19,5,7,8,15,12,1,1,0,0,0
