Unnamed: 0,1_교하차고지,2_오도삼거리(가상),3_산내마을6.8단지,4_산내마을8.12단지,5_운정광역보건지소,6_해솔마을4단지,7_지산중학교,8_해솔마을6.7단지,9_한빛마을1단지,10_한빛마을3.6단지,11_한빛마을4.8단지,12_한소망교회,13_앵골.광성교회,14_일산가구공단,15_철산아파트.탄현역앞,16_서울도시가스,17_성저초등학교,18_농수산물센터,19_장성중학교.대진고등학교,20_연세프라자,21_문촌마을6.7단지.쌍용아파트.기산아파트,22_유화프라자,23_강선초등학교,24_강선마을(중),25_일산동부경찰서,26_일산동구청(중),27_강촌마을8단지,28_우방아파트.강촌마을8단지,29_강촌한신아파트,30_백석초등학교,31_백송마을1.2단지,32_백석1동주민센터,33_백석도서관.일산병원,34_백석역.고양종합터미널,35_백석동.요진와이시티,36_대곡역(중),37_고양경찰서앞.고양어린이박물관앞,38_화정역.롯데마트,39_덕양구청,40_단독주택단지,41_명지병원.은빛마을5단지,42_화정1동주민센터,43_고양어울림누리.달빛동부아파트,44_성사2동주민센터,45_신원당마을7단지,46_신원당마을입구,47_원당역,48_흥도동주민센터,49_훼릭스,50_가시골,51_원흥동,52_달걀부리마을,53_삼송교,54_동산고등학교,55_동산마을22단지,56_스타필드고양,57_창릉동주민센터.용사촌입구,58_큰골입구,59_동산동능모퉁이.한국지역난방공사,60_은평뉴타운10단지,61_구파발역입구,62_박석고개.신도고등학교,63_세명컴퓨터고등학교,64_연신내역.연서시장,65_동명여고.천주교불광동성당,66_불광역3.6호선,67_불광역3호선.서울혁신파크,68_한전성서지사.북한산푸르지오,69_한전성서지사.북한산푸르지오,70_불광역3호선.서울혁신파크,71_불광역3.6호선,72_동명여고.천주교불광동성당,73_연신내역.연서시장,74_세명컴퓨터고등학교,75_박석고개.신도고등학교,76_구파발역입구,77_은평뉴타운10단지,78_동산동능모퉁이.한국지역난방공사,79_창릉동주민센터.용사촌입구,80_스타필드고양,81_동산마을22단지,82_동산고등학교,83_삼송교,84_달걀부리마을,85_원흥동,86_가시골,87_훼릭스,88_흥도동주민센터,89_원당역,90_신원당마을입구,91_신원당마을7단지,92_성사2동주민센터,93_고양어울림누리.달빛동부아파트,94_화정1동주민센터,95_달빛신안아파트.명지병원,96_단독주택단지,97_화정역.덕양구청,98_별빛마을8단지.롯데마트,99_고양경찰서앞.고양어린이박물관앞,100_대곡역(중),101_백석동.요진와이시티,102_백석역.고양종합터미널,103_백석도서관.일산병원,104_백석1동주민센터,105_백송마을8.9단지,106_백석고등학교,107_강촌한신아파트,108_동아아파트.강촌마을1단지,109_강촌마을8단지,110_일산동구청(중),111_일산동부경찰서,112_강선마을(중),113_강선초등학교,114_유화프라자,115_문촌마을.라이프아파트,116_연세프라자,117_장성중학교,118_농수산물센타,119_성저초등학교,120_서울도시가스,121_철산아파트.탄현역앞,122_일산가구공단,123_앵골.광성교회,124_송학동,125_한빛마을4.8단지,126_한빛마을3.6단지,127_한빛마을1단지,128_해솔마을6.7단지,129_지산중학교,130_가람마을9단지,131_운정광역보건지소,132_산내마을8.12단지,133_산내마을6.8단지,134_교하차고지,57_용사촌입구,79_용사촌입구.밥할머니공원앞,134_해오름마을중심상가,135_교하차고지
2022-04-12 12:00:00,0,0,1,2,2,3,4,4,6,10,14,15,14,7,16,4,15,12,11,12,14,15,18,15,15,10,8,8,9,0,12,3,8,9,13,12,8,11,13,9,16,17,9,0,18,19,14,0,13,16,0,16,13,12,10,9,,8,4,4,5,2,5,3,0,2,1,0,1,2,6,4,14,13,15,18,21,19,,14,10,11,4,12,6,11,0,9,9,9,7,8,7,11,13,10,10,11,11,0,9,11,12,9,9,10,9,8,7,10,10,11,11,13,12,12,5,13,4,12,14,13,13,14,10,7,7,6,5,2,2,4,1,,5.0,17.0,0.0,0.0
2022-04-12 13:00:00,1,1,4,4,7,7,11,11,13,12,12,13,14,10,12,11,10,10,13,13,12,11,11,12,11,8,0,9,0,5,11,11,14,15,20,21,17,15,14,18,15,14,14,0,15,19,19,19,20,21,0,21,24,21,18,14,,9,13,12,9,8,11,7,6,4,1,0,2,4,12,8,15,14,0,12,0,11,,13,15,17,12,6,0,19,18,0,15,16,7,15,16,18,16,19,13,11,7,10,10,9,7,7,0,8,7,9,7,9,12,11,7,11,11,10,10,11,0,10,12,11,14,13,10,15,15,14,12,7,4,5,1,,9.0,11.0,0.0,0.0
2022-04-12 14:00:00,0,0,3,2,4,6,0,9,8,10,9,9,10,11,9,9,0,10,11,13,14,15,16,12,12,8,7,9,10,3,11,10,10,13,11,0,16,13,14,15,16,16,13,0,13,18,19,18,15,19,18,18,17,16,15,19,,22,21,20,12,22,18,12,11,7,1,0,1,2,11,8,15,16,18,23,14,3,,10,15,14,13,11,12,14,0,9,9,10,8,10,11,14,16,15,12,15,9,0,15,12,8,9,6,6,2,0,0,8,9,11,10,0,3,4,7,9,7,7,6,6,7,6,7,6,5,4,1,1,4,1,0,,21.0,9.0,0.0,0.0
2022-04-12 15:00:00,0,0,3,5,6,8,3,8,8,9,9,11,6,4,11,10,9,8,9,12,14,16,16,17,16,9,0,0,7,10,10,11,12,11,12,14,12,14,12,13,16,17,18,18,18,21,20,12,18,18,19,15,18,16,17,16,,0,14,13,9,11,14,7,5,3,1,0,2,5,15,14,18,10,22,25,24,25,,25,25,20,23,14,20,23,24,0,20,19,17,18,16,14,13,18,18,16,18,7,11,13,13,14,10,12,10,2,13,18,12,20,21,21,19,18,0,9,17,11,19,20,12,20,18,17,16,15,8,9,7,5,2,,15.0,21.0,0.0,0.0
2022-04-12 16:00:00,1,1,5,1,7,7,5,8,8,9,13,0,14,15,11,10,12,11,32,39,11,29,20,15,12,9,8,8,4,7,5,6,8,12,15,18,17,15,15,13,14,16,17,11,17,16,16,15,14,11,13,17,16,14,15,14,,12,14,12,10,12,10,7,6,5,0,0,1,4,7,13,19,15,21,21,22,22,,20,23,23,24,25,14,25,0,24,21,19,11,18,16,13,14,13,12,10,11,10,9,8,12,14,12,12,13,14,14,14,14,21,26,27,13,13,24,30,11,25,23,17,19,18,23,23,22,19,24,21,16,13,1,,15.0,22.0,0.0,0.0
2022-04-12 17:00:00,1,1,7,8,9,15,15,16,18,19,17,18,19,18,18,11,17,12,15,17,19,10,12,17,14,10,7,8,8,8,11,18,19,24,26,27,25,23,20,21,22,21,20,20,20,22,21,0,20,17,16,17,16,13,11,10,,10,9,7,10,11,7,4,2,0,1,0,3,5,9,7,11,12,9,14,16,18,,26,29,32,31,32,35,36,35,31,26,22,26,10,24,25,34,34,26,28,26,25,24,12,13,12,10,11,12,14,10,19,21,21,22,30,34,36,15,39,41,54,55,54,49,42,35,26,23,19,16,13,10,7,2,,9.0,21.0,0.0,0.0
2022-04-12 18:00:00,4,4,12,12,14,15,17,12,14,13,16,16,18,18,21,23,22,23,23,24,22,23,19,16,15,14,8,12,12,11,10,18,21,22,32,38,35,28,26,23,17,16,18,15,16,19,24,24,22,25,26,26,21,20,19,18,,9,24,23,14,22,10,8,0,2,0,1,2,10,15,18,34,36,0,13,15,18,,22,23,24,25,26,25,23,23,0,21,19,20,18,18,21,22,22,20,21,18,20,20,21,22,26,25,25,24,24,25,45,55,53,55,51,47,45,22,44,23,42,43,42,37,36,33,29,25,8,11,8,7,5,2,,19.0,20.0,1.0,0.0
2022-04-12 19:00:00,5,5,7,0,2,4,5,6,8,10,7,9,8,7,10,9,3,8,8,8,14,9,14,9,7,5,6,5,0,5,6,5,6,5,7,17,18,21,17,14,13,14,16,15,16,19,14,15,13,18,15,14,17,14,13,21,,17,0,22,20,19,19,8,4,3,0,0,1,3,11,9,26,20,39,37,38,37,,28,26,25,23,23,23,21,0,4,20,22,23,0,21,21,23,23,19,10,8,10,6,7,6,15,4,15,14,15,14,20,22,22,21,19,23,22,23,30,17,31,34,34,28,26,19,17,16,23,22,20,17,12,3,,23.0,33.0,0.0,0.0
2022-04-12 20:00:00,0,0,3,5,7,2,0,7,4,5,4,5,6,6,7,0,0,0,2,11,10,12,0,9,11,13,0,0,3,12,10,9,10,9,10,12,14,7,9,7,6,5,0,8,7,6,0,0,0,7,0,6,7,6,3,5,,0,1,5,4,7,5,3,0,0,2,1,1,2,7,4,15,12,10,12,7,10,,14,14,13,10,12,11,9,0,0,9,12,12,13,10,12,12,13,10,13,14,10,12,11,10,9,7,6,5,6,0,20,20,22,10,22,20,17,16,0,10,17,16,16,17,15,13,12,9,10,9,6,4,3,1,,6.0,9.0,0.0,0.0
2022-04-12 21:00:00,1,1,5,7,3,3,6,4,4,6,4,3,8,6,6,0,2,7,5,6,6,6,5,8,4,6,5,6,5,0,6,7,8,10,10,0,7,18,18,14,13,13,7,0,0,8,9,0,3,7,6,10,6,9,8,10,,0,3,9,8,7,6,5,2,1,0,0,1,5,6,4,15,20,22,26,27,25,,27,25,22,21,19,18,19,18,6,17,14,13,14,10,9,6,6,7,12,0,0,10,12,11,10,9,11,11,12,0,19,23,16,19,19,18,16,9,10,15,14,12,9,10,13,9,11,9,4,0,3,2,3,2,,12.0,26.0,1.0,0.0
2022-04-12 22:00:00,0,0,5,4,0,9,10,9,11,11,9,10,9,10,10,9,0,0,2,9,4,9,8,8,4,5,4,5,4,5,7,0,0,8,12,9,11,12,11,11,10,8,7,6,9,5,8,9,8,2,7,8,7,0,5,7,,0,3,11,10,6,4,2,0,0,0,1,0,3,7,6,12,9,8,11,10,8,,27,25,22,9,13,6,9,0,23,15,16,14,0,12,8,8,6,8,7,6,7,10,11,9,12,5,11,6,9,8,16,18,20,7,20,14,10,0,10,9,21,22,19,16,18,16,14,11,10,9,6,5,4,3,,12.0,13.0,3.0,0.0
2022-04-12 23:00:00,1,1,6,4,7,9,10,12,13,14,20,23,22,23,24,23,0,16,15,17,4,18,7,14,5,7,0,8,0,0,7,6,0,9,10,17,12,15,14,11,10,9,7,0,6,5,0,0,4,3,2,4,0,2,7,7,,9,11,4,10,9,4,2,0,0,0,0,1,2,2,3,14,11,10,22,11,24,,10,23,13,22,16,15,5,0,0,14,11,10,0,6,8,4,6,4,7,6,5,9,7,6,4,5,5,0,7,3,7,9,8,7,8,7,7,8,0,7,7,9,8,7,8,7,5,3,4,2,3,1,0,2,,9.0,23.0,0.0,0.0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-13 04:00:00,0,0,4,7,9,13,0,14,15,18,24,25,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-13 05:00:00,0,0,2,1,3,3,5,4,2,5,4,7,6,0,21,4,20,18,3,17,18,17,0,13,5,4,3,1,0,4,6,0,0,5,7,0,5,3,4,3,0,2,3,2,0,4,0,0,0,0,0,5,6,5,6,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-13 06:00:00,0,0,3,1,4,3,5,8,7,10,11,11,12,13,12,0,0,9,0,10,10,0,12,10,8,7,0,6,0,9,6,7,9,8,9,8,7,6,7,7,3,9,10,7,10,11,8,0,0,8,0,7,8,7,10,11,,12,9,7,6,7,10,4,3,1,1,0,0,2,4,0,7,8,9,10,0,9,,7,8,7,0,0,0,6,0,0,2,4,0,5,4,7,0,8,0,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,7.0,0.0,0.0
2022-04-13 07:00:00,2,0,14,17,22,30,36,38,35,22,25,29,32,31,30,27,27,25,19,21,24,21,21,21,21,16,8,9,10,19,21,12,12,10,15,12,10,14,12,10,7,10,13,12,14,19,19,18,0,19,7,24,29,32,34,35,,37,34,33,14,13,14,2,1,0,0,0,7,10,10,8,8,8,7,6,0,5,,0,9,11,12,11,10,14,13,0,12,11,14,14,12,15,18,26,26,30,32,22,21,16,15,7,8,3,9,8,8,9,10,12,13,22,19,15,14,14,15,15,13,15,16,0,13,15,13,11,10,7,0,0,5,,34.0,7.0,0.0,0.0
2022-04-13 08:00:00,1,0,18,21,24,27,25,29,32,44,50,56,58,52,45,42,34,35,40,38,40,36,32,32,23,16,14,17,9,17,17,18,16,15,21,18,20,20,21,18,13,18,22,24,24,25,22,20,20,23,19,20,18,19,24,13,,21,20,21,31,26,19,10,14,9,3,0,4,3,17,20,37,45,44,43,40,12,,10,14,12,12,8,0,13,12,0,8,10,9,14,13,18,18,21,22,23,25,23,24,27,21,8,5,5,5,6,5,8,9,8,10,9,10,10,11,13,15,16,15,14,12,11,16,17,14,13,11,12,10,0,3,,25.0,11.0,3.0,0.0
2022-04-13 09:00:00,0,0,4,3,10,11,11,15,19,25,30,28,27,26,28,29,27,28,31,29,32,34,24,33,25,16,15,13,11,14,15,13,7,12,12,6,13,11,12,10,12,14,13,14,15,19,19,18,0,10,6,17,19,18,19,20,,17,16,15,14,13,11,7,5,3,2,0,1,3,5,3,5,11,13,15,22,12,,8,9,8,8,7,5,8,0,8,7,8,8,10,11,12,16,21,19,19,22,20,18,16,14,9,8,7,7,0,5,7,6,5,6,6,5,9,8,10,11,11,11,8,8,0,8,11,6,10,0,8,6,1,1,,17.0,7.0,0.0,0.0
2022-04-13 10:00:00,0,0,5,6,8,9,8,11,8,14,12,13,16,15,13,14,13,12,11,14,14,0,16,9,9,9,6,10,0,12,11,11,9,9,8,0,8,9,10,9,7,9,8,10,3,15,17,16,16,10,8,17,15,16,13,9,,8,0,7,7,6,13,10,5,2,0,0,2,4,7,9,11,8,11,10,10,11,,10,7,11,9,9,10,10,0,8,6,7,8,7,3,10,11,11,12,13,10,11,8,7,8,6,8,9,5,0,8,5,5,4,6,5,5,0,4,0,0,3,4,3,0,2,5,4,3,3,5,2,4,3,1,,7.0,11.0,0.0,0.0
2022-04-13 11:00:00,3,0,2,3,7,8,4,13,13,13,12,13,15,11,12,11,0,11,10,11,11,11,9,12,10,8,5,5,0,6,10,8,8,8,10,0,10,9,0,12,14,14,14,15,1,15,16,0,0,17,0,18,17,13,12,11,,13,6,12,10,7,11,5,4,2,1,0,1,1,5,1,4,5,5,5,6,0,,7,8,7,5,0,7,8,0,0,8,9,6,0,9,8,8,6,7,5,7,0,6,6,7,7,6,7,4,6,4,8,9,10,9,8,6,6,5,6,5,5,9,7,7,6,8,6,6,4,3,3,2,1,0,,9.0,6.0,0.0,0.0
2022-04-13 12:00:00,0,0,3,4,6,4,7,9,9,14,14,8,14,0,14,13,6,4,11,13,10,13,11,16,14,11,9,5,7,6,8,9,10,5,12,13,15,15,14,13,15,14,17,18,18,17,18,19,17,16,0,18,16,15,13,9,,6,0,5,11,12,12,7,3,5,0,0,3,5,6,8,17,19,23,24,14,20,,8,7,7,6,9,10,6,9,8,6,12,15,17,8,17,15,14,12,13,14,12,11,13,16,11,10,9,6,10,9,8,7,8,8,9,9,7,9,11,5,10,9,8,8,8,8,10,12,2,0,3,4,3,1,,8.0,18.0,0.0,0.0
2022-04-13 13:00:00,0,0,3,5,0,4,5,9,10,9,9,0,8,7,7,7,6,6,7,8,7,8,6,6,7,8,3,2,0,9,8,11,10,11,17,0,17,16,16,18,14,14,19,5,18,17,19,15,17,15,14,12,11,11,11,10,,10,7,9,7,9,14,7,0,3,0,0,3,5,6,4,14,15,17,8,4,7,,11,12,13,14,9,15,15,0,0,12,11,8,12,9,7,14,15,11,9,11,9,10,11,8,6,0,0,5,6,6,12,10,12,14,15,1,14,9,15,0,13,15,14,14,9,14,13,14,12,10,7,6,5,1,,10.0,7.0,0.0,0.0
2022-04-13 14:00:00,1,0,1,2,4,5,2,5,0,9,13,12,11,10,9,7,8,9,11,13,13,6,5,12,11,7,9,7,5,8,0,9,8,8,9,8,8,9,11,8,8,9,6,7,8,8,5,10,7,9,10,11,0,11,10,11,,11,13,11,15,14,7,3,3,2,0,0,2,4,9,7,16,10,7,18,9,10,,18,17,18,19,13,18,19,7,0,15,12,7,8,10,11,12,13,8,9,10,9,10,8,7,8,5,8,5,0,6,12,12,12,11,10,8,8,0,9,11,11,14,14,15,14,6,5,1,0,5,3,2,3,0,,10.0,13.0,0.0,0.0
2022-04-13 15:00:00,2,0,4,4,6,8,9,14,16,15,12,9,5,11,7,6,2,8,16,17,17,12,9,10,11,12,6,12,13,7,9,14,16,17,15,14,12,17,18,19,19,18,17,16,16,16,17,11,10,14,0,0,4,13,13,12,,0,9,12,10,13,11,9,8,5,3,1,2,4,7,8,16,17,15,19,20,18,,16,22,23,23,24,25,17,12,0,18,20,21,20,18,17,18,15,9,11,10,0,9,10,11,8,9,8,7,8,6,11,13,28,36,34,32,32,31,35,0,38,24,18,18,15,15,11,11,7,15,13,15,11,1,,13.0,16.0,0.0,0.0
2022-04-13 16:00:00,0,1,2,2,5,9,10,8,9,11,11,10,12,13,12,12,13,14,14,15,16,6,15,14,10,10,6,10,11,7,9,8,9,10,15,5,15,14,14,15,16,18,0,16,15,14,4,0,18,5,7,20,19,16,15,10,,8,14,13,4,13,16,9,9,6,2,0,3,4,6,11,22,25,29,24,29,29,,22,21,20,19,19,18,17,10,9,15,16,16,15,17,18,21,21,20,21,24,0,24,19,17,16,15,16,13,12,8,13,14,19,17,10,16,19,18,23,26,35,37,35,36,35,29,28,30,26,19,11,10,3,2,,10.0,27.0,0.0,0.0
2022-04-13 17:00:00,2,0,3,4,7,14,15,23,25,22,25,6,27,24,22,24,23,24,21,20,20,22,21,20,16,12,10,9,8,11,14,16,16,18,21,19,19,22,19,21,22,19,22,22,18,20,9,0,0,21,0,23,20,17,14,17,,17,17,18,12,11,10,9,6,5,2,0,4,7,19,20,27,21,21,22,22,20,,23,22,25,21,25,26,23,0,20,19,14,10,15,12,16,26,25,22,22,20,19,16,21,24,18,13,14,11,17,16,21,19,20,18,19,19,18,10,20,21,26,35,36,39,39,32,26,28,21,19,18,14,7,0,,18.0,19.0,0.0,0.0
2022-04-13 18:00:00,4,0,8,7,8,10,11,13,15,16,19,19,19,18,14,13,13,11,12,11,12,7,14,12,12,11,0,10,9,9,11,27,27,28,37,35,33,27,22,20,18,17,17,14,17,21,24,21,23,23,22,27,28,30,28,28,,30,29,27,24,23,23,16,11,4,1,0,6,8,10,10,11,13,12,17,17,19,,25,24,29,30,31,14,27,0,0,26,22,19,21,19,19,22,21,16,17,16,17,16,17,16,22,14,20,19,18,20,41,44,44,42,43,37,33,0,35,19,34,42,37,37,33,29,28,26,23,22,18,15,5,0,,28.0,19.0,0.0,0.0
2022-04-13 19:00:00,2,0,4,2,5,5,4,6,5,7,9,10,9,10,13,14,6,13,12,10,11,10,11,5,6,4,0,3,0,4,5,7,0,9,15,18,13,15,16,15,12,11,0,7,8,10,10,0,9,7,10,8,0,10,7,14,,17,0,16,13,10,13,7,3,1,1,0,0,4,11,6,26,33,34,36,10,35,,33,32,30,27,25,23,21,0,20,19,17,17,21,21,19,19,16,10,7,6,7,10,11,7,5,5,15,12,13,2,20,18,18,19,17,17,16,21,23,16,22,24,19,20,17,17,14,16,13,9,5,4,11,1,,16.0,33.0,0.0,0.0
2022-04-13 20:00:00,1,0,4,2,6,4,4,7,4,2,4,2,5,9,5,5,4,5,2,6,7,8,0,11,6,8,7,0,6,5,6,11,0,12,10,11,8,8,0,8,6,5,5,2,4,7,6,0,6,5,6,4,6,6,7,9,,0,11,9,1,10,9,6,4,3,1,0,0,1,7,10,25,17,20,24,0,23,,25,22,21,19,18,20,21,0,0,20,12,0,0,5,11,10,9,10,8,7,0,8,9,12,14,13,12,11,12,0,18,20,21,5,21,19,18,14,13,10,20,23,21,20,20,19,17,15,15,12,9,8,6,2,,4.0,24.0,0.0,0.0
2022-04-13 21:00:00,0,0,3,3,4,1,2,4,5,8,10,9,6,7,10,9,8,7,8,5,4,8,7,6,4,6,5,6,7,7,7,5,4,0,10,13,9,12,13,15,12,8,0,7,4,9,0,0,7,6,0,7,7,8,8,13,,0,12,13,0,11,8,5,3,1,0,0,1,2,5,6,14,14,15,17,13,17,,19,19,18,13,17,12,10,15,1,15,17,10,16,10,15,16,14,18,16,6,17,14,12,0,9,4,0,4,10,0,12,13,14,15,15,14,12,12,12,13,12,12,11,13,14,12,12,10,4,9,6,4,3,1,,14.0,16.0,1.0,0.0
2022-04-13 22:00:00,0,0,3,5,6,7,8,7,8,11,10,8,11,12,11,6,0,6,4,9,10,9,11,12,11,10,5,9,10,8,12,12,0,11,14,0,13,14,14,10,10,8,7,7,8,7,8,9,0,8,0,9,0,8,9,13,,8,9,12,10,8,11,5,2,4,2,0,0,1,3,4,11,12,0,13,10,12,,28,10,27,7,26,24,23,0,21,17,14,13,12,14,11,10,9,4,12,11,10,10,10,11,12,8,9,5,7,0,16,19,11,17,19,17,17,0,14,16,19,23,22,20,16,13,10,9,8,7,4,5,4,1,,0.0,11.0,0.0,0.0
2022-04-13 23:00:00,1,0,2,2,3,5,6,0,7,9,13,14,15,18,19,20,13,9,7,14,16,18,17,15,7,11,0,9,0,10,12,13,6,13,14,5,14,14,13,11,11,12,6,0,3,3,4,0,1,0,4,5,0,4,5,3,,0,0,6,6,5,4,3,2,0,0,1,3,3,6,0,12,14,13,25,20,24,,27,24,22,20,21,21,17,8,16,15,12,9,0,10,8,7,6,0,7,0,9,4,8,9,7,0,8,7,4,5,12,14,14,12,11,9,12,5,9,4,12,12,11,0,10,11,9,7,7,5,4,4,3,1,,4.0,28.0,0.0,0.0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-14 04:00:00,0,0,3,4,5,7,9,11,13,14,21,22,23,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-14 05:00:00,0,0,3,4,5,3,6,8,6,9,11,12,11,11,13,4,12,20,7,20,12,19,0,15,7,6,5,6,7,9,10,9,0,8,5,0,2,7,8,2,8,9,0,8,5,6,4,0,0,5,0,7,8,7,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
