Unnamed: 0,1_도봉산입구,2_도봉고등학교,3_도봉동한신아파트,4_도봉역,5_노원교,6_성대야구장노원교앞,7_서울북부지방법원.검찰청.성우아파트,8_도봉시장,9_도봉구청,10_방학1동대상타운현대삼성아파트,11_서울문화고등학교,12_방학사거리,13_도봉보건소,14_창5동현대아파트,15_창동주공1단지아파트,16_창동고등학교,17_쌍문역,18_한신아파트101동앞,19_창2동한일아파트,20_창동청구빌라,21_창동대우아파트입구,22_국립현대미술관창동레지던시,23_신창.창동시장,24_창동서울탁주앞,25_금용아파트,26_창2동주민센터.보건지소,27_태영데시앙아파트,28_수유3동우체국,29_수유역.강북구청,30_삼성화재강북지점,31_수유역.노스페이스문화센터,32_수유3동우체국,33_태영데시앙아파트,34_창2동주민센터.보건지소,35_창번2교앞,36_창동서울탁주앞,37_창동.신창시장,38_국립현대미술관창동레지던시,39_창동대우아파트입구,40_창동청구빌라,41_창1동제1공영주차장입구,42_KT도봉지점,43_쌍문역,44_창동고등학교,45_창동주공1단지,46_창5동현대1차아파트,47_도봉보건소,48_방학사거리.바로선병원,49_서울문화고등학교,50_방학1동대상타운현대삼성아파트,51_도봉구청,52_서원아파트,53_도봉시장,54_서울북부지방법원.검찰청.성우아파트,55_도봉동서광아파트,56_노원교,57_도봉역,58_도봉동한신아파트,59_김근태기념도서관.도봉고등학교,60_도봉산입구
2022-03-21 20:00:00,0,1,0,0,0,1,0,2,3,3,4,5,0,5,0,0,7,4,6,5,0,6,8,9,8,0,0,6,0,1,22,14,18,15,13,8,7,6,4,2,3,5,5,4,3,4,1,0,2,1,2,1,0,0,0,0,2,0,1,0
2022-03-21 21:00:00,0,0,0,1,0,0,0,0,1,3,0,4,4,1,4,0,7,8,7,5,3,2,2,4,0,3,2,1,1,1,12,7,6,5,5,5,6,5,4,3,0,3,5,6,6,7,0,0,0,1,7,4,3,2,0,2,1,0,0,0
2022-03-21 22:00:00,0,1,0,0,0,1,0,1,3,1,4,2,0,5,4,0,6,5,6,3,5,1,3,1,0,2,0,1,0,0,6,7,10,9,3,6,3,3,4,3,4,0,7,7,9,7,6,2,2,0,5,3,2,4,0,3,1,0,0,0
2022-03-21 23:00:00,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,2,0,1,1,0,0,0,0,0,0,1,9,0,6,8,5,4,2,1,2,0,1,2,2,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,1,1,0,0,4,0,0,0,0,3,0,0,2,1,0,0,0,0,2,3,3,4,5,7,6,5,4,0,0,1,3,2,0,3,0,3,3,7,9,10,0,8,0,9,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,1,1,1,1,0,2,3,4,5,0,2,4,0,2,5,5,6,2,0,4,3,5,7,11,12,13,12,11,0,0,2,1,3,2,0,2,4,2,3,8,8,7,2,0,0,2,3,1,0,1,7,4,0,0,3,2,1,0,0,0
2022-03-22 07:00:00,0,1,2,2,2,3,4,5,6,5,8,9,9,10,11,7,6,5,6,5,6,11,16,18,22,35,38,29,0,0,2,0,1,1,3,8,12,18,22,27,27,26,15,14,6,13,15,12,9,5,2,0,0,0,0,1,0,0,0,0
2022-03-22 08:00:00,2,4,0,3,2,5,6,8,10,13,13,12,16,15,12,15,12,14,13,12,11,13,15,21,23,28,29,24,1,0,2,3,3,4,5,7,10,16,21,24,29,26,20,19,22,24,25,26,24,23,7,6,5,3,2,0,0,0,1,0
2022-03-22 09:00:00,2,1,4,5,2,3,6,4,7,8,9,7,8,8,10,7,6,7,8,6,6,7,8,13,15,20,9,13,1,1,4,3,2,2,1,4,6,10,13,13,14,6,7,5,8,9,8,3,7,7,6,0,7,6,0,0,5,1,5,0
2022-03-22 10:00:00,0,1,2,1,0,3,4,1,5,6,0,4,4,0,5,6,7,6,2,3,2,4,6,10,0,12,7,7,0,0,3,4,4,3,4,4,6,11,9,6,5,8,8,0,7,5,5,6,6,5,5,0,3,4,0,2,0,5,3,0
2022-03-22 11:00:00,3,0,3,4,0,0,3,0,4,2,4,3,3,4,3,2,5,3,6,7,1,5,5,5,4,6,6,4,0,0,5,2,5,5,2,5,8,8,10,6,9,4,7,8,10,0,9,6,4,2,3,0,1,2,0,2,0,0,1,0
2022-03-22 12:00:00,3,4,5,6,0,8,2,0,5,2,4,5,0,4,3,5,8,7,6,8,0,2,5,7,2,3,5,6,0,1,3,3,2,3,0,6,6,6,7,0,7,7,7,7,0,6,3,4,6,4,4,0,3,2,2,1,0,1,0,0
2022-03-22 13:00:00,3,2,4,3,2,1,0,0,5,7,9,4,0,5,5,5,8,5,7,5,4,4,3,5,7,6,8,6,0,1,4,3,0,3,0,3,5,6,4,8,9,10,11,0,10,4,9,11,10,7,6,2,5,2,0,4,2,0,0,0
2022-03-22 14:00:00,4,4,1,5,1,5,4,3,4,7,5,0,7,8,8,7,8,7,6,9,5,8,6,5,6,8,6,4,0,1,3,3,1,0,3,2,5,7,8,9,8,8,7,6,7,5,8,3,6,6,1,0,0,0,0,0,0,1,0,0
2022-03-22 15:00:00,2,5,0,0,0,6,1,7,5,1,10,7,11,6,5,10,16,21,11,20,12,7,7,10,9,11,10,6,1,1,6,6,5,4,4,6,8,6,8,9,7,6,6,8,5,8,5,8,5,6,5,5,4,2,1,0,3,4,1,0
2022-03-22 16:00:00,2,3,1,0,0,5,6,2,8,7,15,12,12,10,12,15,16,15,16,17,16,13,9,10,0,9,9,5,0,1,9,7,8,6,5,6,7,9,7,9,8,7,7,10,9,8,9,6,5,3,3,3,3,0,1,0,2,1,0,0
2022-03-22 17:00:00,4,2,3,1,0,2,2,0,7,5,7,10,6,7,11,8,13,12,8,10,9,8,8,7,5,8,6,7,1,1,14,18,17,14,13,7,8,9,10,11,10,8,7,8,12,13,6,3,5,4,3,2,6,5,3,0,2,1,0,0
2022-03-22 18:00:00,2,1,3,1,0,2,4,5,16,18,20,21,21,20,21,20,19,18,0,18,16,10,14,13,10,12,11,7,0,2,26,33,32,27,22,19,16,12,13,12,11,11,12,13,14,0,15,11,10,8,6,4,2,4,3,3,2,1,0,0
2022-03-22 19:00:00,2,1,2,1,0,4,3,2,4,0,5,5,3,5,5,5,10,8,11,9,8,5,5,8,5,9,8,7,0,1,20,17,18,16,13,9,4,7,6,6,7,6,6,8,7,6,6,2,4,6,6,5,4,3,2,0,0,2,0,0
2022-03-22 20:00:00,2,1,0,1,0,1,2,0,3,2,3,3,2,5,0,0,7,6,6,3,5,2,3,3,2,0,2,6,1,1,18,14,16,14,11,9,5,5,4,3,4,2,3,0,3,0,4,4,3,3,1,0,3,4,0,1,2,0,0,0
2022-03-22 21:00:00,1,1,2,3,0,0,2,1,5,2,0,3,1,4,4,0,6,5,5,4,4,3,4,5,4,6,5,3,0,0,11,13,0,8,8,6,4,2,3,1,0,2,5,4,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0
2022-03-22 22:00:00,0,1,0,1,0,2,1,2,3,0,7,8,4,10,10,9,8,5,0,5,4,4,1,2,0,1,0,0,0,1,6,6,5,10,7,5,4,3,3,2,2,0,5,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 23:00:00,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,0,2,1,0,1,0,2,3,0,4,3,1,0,13,7,12,11,9,4,4,6,5,4,0,4,4,0,2,3,0,1,1,0,3,2,2,0,0,1,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,1,0,0,0,3,0,0,1,0,0,0,0,2,1,1,1,0,0,2,3,4,5,7,6,8,0,6,4,0,1,0,0,0,1,1,3,4,7,0,8,7,9,0,10,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,1,1,1,0,0,3,4,5,6,0,1,3,0,3,4,3,4,3,2,3,2,5,6,9,9,8,10,9,0,1,2,1,0,0,0,3,4,4,6,9,10,8,2,0,0,0,1,1,1,0,6,4,0,3,1,0,2,0,0,0
2022-03-23 07:00:00,1,1,0,2,1,2,3,5,7,9,13,17,17,8,7,8,5,3,4,4,3,10,15,20,24,32,35,25,0,0,2,2,2,2,4,6,10,18,21,22,25,25,15,12,11,10,12,13,9,10,7,4,0,0,0,6,0,1,0,0
2022-03-23 08:00:00,0,3,0,4,1,5,3,5,6,7,9,10,13,22,20,12,12,12,10,8,9,9,12,20,22,27,27,21,1,0,5,0,1,1,5,6,8,14,22,29,30,25,18,16,18,18,15,13,15,9,5,4,4,5,0,4,0,1,1,0
2022-03-23 09:00:00,2,3,3,3,0,2,4,2,3,4,4,3,0,4,4,2,5,5,5,6,4,6,10,14,18,22,24,19,0,2,3,2,4,4,1,5,7,4,8,11,7,9,5,6,4,3,4,2,4,4,6,0,0,3,4,0,2,1,1,0
2022-03-23 10:00:00,1,2,2,2,0,0,3,0,5,7,7,8,6,8,3,7,8,8,7,0,6,4,4,6,6,7,8,5,0,1,3,0,0,3,0,3,5,8,8,8,9,4,7,4,8,9,7,5,6,0,5,4,3,0,1,2,0,0,2,0
2022-03-23 11:00:00,1,2,2,1,0,0,3,0,3,5,1,4,2,8,10,0,8,6,4,4,4,6,7,9,0,10,6,8,0,0,5,2,4,2,4,4,4,4,5,6,6,6,7,0,3,6,5,4,0,2,3,2,1,1,0,0,0,0,1,0
2022-03-23 12:00:00,0,0,0,0,2,2,0,1,5,4,5,3,2,4,6,4,6,4,3,3,2,8,7,9,2,10,9,8,0,1,4,4,0,1,1,4,7,11,12,11,10,8,5,0,2,4,6,7,7,6,6,0,5,5,0,0,5,4,1,0
2022-03-23 13:00:00,2,3,4,1,0,5,0,6,4,5,5,6,5,4,7,3,6,7,9,8,7,5,5,6,4,5,7,3,0,1,4,0,1,5,0,3,5,6,8,8,5,9,6,7,8,4,7,8,4,4,5,0,0,0,4,0,0,0,2,0
2022-03-23 14:00:00,3,0,0,1,0,4,0,4,6,7,4,3,6,5,4,4,9,10,9,6,7,3,5,6,0,8,5,4,1,3,8,4,6,5,4,4,6,8,3,2,3,9,6,10,0,8,9,9,3,3,6,5,3,2,0,3,4,2,1,0
2022-03-23 15:00:00,4,13,14,0,4,13,14,3,6,2,8,7,7,6,6,8,9,4,8,9,12,10,6,10,5,8,7,4,0,1,9,9,5,3,3,6,7,7,8,7,7,7,6,7,8,9,8,5,4,4,3,1,1,0,0,0,2,1,1,0
2022-03-23 16:00:00,4,2,0,0,0,1,6,0,12,10,14,14,12,13,12,6,16,15,15,15,13,12,11,12,13,11,9,7,2,0,8,11,11,7,6,8,7,9,8,9,8,7,7,11,9,9,10,7,10,10,9,5,4,2,2,0,0,1,0,0
2022-03-23 17:00:00,0,2,3,0,0,3,4,3,12,13,14,13,11,10,10,9,14,13,13,15,16,15,12,8,8,9,3,6,1,1,12,15,13,10,9,6,7,8,10,9,7,6,5,4,4,3,4,0,5,4,3,2,0,2,1,0,1,2,0,0
2022-03-23 18:00:00,2,2,5,3,7,4,4,3,12,14,17,11,17,10,16,9,21,22,19,16,13,9,7,7,7,9,6,7,2,3,22,23,22,19,13,13,8,9,11,9,8,8,4,5,4,2,4,2,5,3,4,5,1,4,0,3,1,2,0,0
2022-03-23 19:00:00,2,4,0,3,0,0,4,0,4,0,6,6,7,6,6,9,14,15,13,12,9,8,6,7,6,8,9,6,1,7,25,26,22,18,15,8,5,6,6,4,4,5,7,6,5,5,7,4,5,5,3,2,1,0,0,1,0,0,0,0
2022-03-23 20:00:00,1,1,0,0,0,2,4,1,5,5,6,0,0,5,4,0,12,11,0,11,10,5,4,7,3,6,0,5,0,1,17,8,14,9,8,7,5,5,4,5,6,0,4,4,2,3,4,3,2,0,3,2,1,1,0,2,2,0,1,0
2022-03-23 21:00:00,0,0,1,0,0,0,2,0,4,2,3,4,0,3,5,4,6,4,8,7,5,2,1,4,1,2,0,1,0,1,14,16,17,8,4,14,8,6,6,10,9,6,5,0,4,4,3,0,0,1,3,0,0,2,2,0,0,0,0,0
2022-03-23 22:00:00,2,0,0,0,0,1,0,2,1,0,3,3,0,4,5,4,10,2,9,7,5,5,3,2,0,0,1,0,0,0,8,10,9,6,8,7,5,4,5,4,4,3,4,5,4,3,2,3,2,4,4,1,0,1,0,0,0,0,0,0
2022-03-23 23:00:00,2,0,0,0,0,0,0,0,3,4,4,5,4,3,4,5,9,10,0,9,5,4,4,4,0,1,3,1,0,0,7,9,8,6,4,6,2,3,2,1,0,2,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,1,1,0,0,3,2,0,0,0,2,0,0,1,1,0,0,0,2,2,3,2,4,7,8,9,0,7,3,0,0,1,1,2,0,2,3,1,5,0,0,4,5,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,1,1,1,2,0,3,2,3,4,0,1,4,0,3,3,4,3,0,1,1,2,5,9,15,17,18,19,13,0,0,1,2,0,1,0,6,0,7,8,9,7,7,2,0,1,2,0,1,1,0,4,0,2,1,2,1,0,0,0,0
2022-03-24 07:00:00,1,2,0,2,0,4,3,4,7,7,9,10,10,13,12,10,5,4,1,4,3,6,10,17,19,27,29,19,0,1,2,3,2,2,2,7,11,19,28,31,20,29,18,17,7,9,8,7,2,6,5,4,2,0,1,0,0,0,0,0
2022-03-24 08:00:00,0,3,4,5,0,6,7,8,10,11,16,8,20,21,19,12,11,10,10,8,10,11,14,20,20,26,26,20,2,0,2,3,3,0,4,7,9,17,22,28,32,29,17,17,20,20,21,22,21,19,6,5,3,3,1,0,0,0,2,0
2022-03-24 09:00:00,2,3,1,3,0,4,5,6,5,5,4,4,5,6,7,0,5,3,2,5,4,7,10,11,12,15,16,8,1,0,3,0,1,2,0,3,6,8,9,10,15,14,9,0,10,6,8,9,8,7,4,4,3,4,3,1,1,0,1,0
2022-03-24 10:00:00,1,1,1,2,3,2,2,2,3,2,3,2,1,2,5,1,4,3,3,3,5,6,4,7,9,14,10,12,1,2,4,0,0,3,0,4,5,7,7,4,5,4,4,3,5,2,3,5,4,5,3,1,0,1,0,0,0,0,0,0
2022-03-24 11:00:00,2,1,1,1,0,1,2,0,2,4,1,7,0,5,0,4,6,6,7,9,8,9,8,9,10,10,11,9,1,2,5,0,1,3,5,4,4,5,7,9,0,4,4,2,5,6,3,4,5,3,5,0,3,0,0,1,2,0,1,0
2022-03-24 12:00:00,1,2,0,2,2,0,3,2,6,5,4,7,6,3,5,4,6,5,2,5,6,6,4,5,6,8,7,5,1,0,6,7,2,6,2,2,4,2,5,3,2,10,6,4,6,5,5,2,4,2,1,3,0,4,0,0,0,3,2,0
2022-03-24 13:00:00,4,2,0,2,1,5,6,1,5,4,5,4,3,2,5,0,10,7,6,5,6,6,5,6,7,8,8,7,1,0,6,2,5,4,4,9,6,8,8,9,8,7,8,1,10,4,4,6,8,6,5,7,4,3,2,0,1,1,0,0
2022-03-24 14:00:00,1,3,4,2,0,5,4,6,7,8,9,2,9,11,9,3,11,3,11,11,2,8,5,7,5,8,7,4,1,0,4,6,5,4,3,2,4,6,5,8,3,8,7,5,7,5,6,4,2,2,5,6,0,5,0,4,1,0,1,0
2022-03-24 15:00:00,1,1,1,2,0,3,4,1,5,5,4,7,6,7,5,7,10,11,10,11,7,7,9,11,11,9,7,5,2,0,8,10,9,8,3,5,3,3,6,6,4,7,6,5,6,4,6,0,6,5,3,1,0,3,1,0,1,0,0,0
2022-03-24 16:00:00,1,7,6,3,0,8,10,9,12,8,17,11,13,8,9,8,14,13,12,13,16,15,13,11,12,13,8,9,1,1,6,8,8,5,0,7,7,11,13,14,13,10,5,23,22,2,24,19,11,0,3,2,1,0,0,1,0,1,0,0
2022-03-24 17:00:00,2,5,4,2,0,6,5,4,7,11,13,10,11,9,12,10,18,20,12,16,17,10,7,7,8,5,7,6,0,1,17,18,15,13,10,6,5,5,6,8,7,7,6,2,5,0,4,4,6,5,6,5,4,3,1,0,2,1,0,0
2022-03-24 18:00:00,2,3,4,2,0,0,5,4,10,11,13,11,9,11,0,6,22,20,18,17,17,17,8,9,0,6,4,5,1,2,34,33,30,24,21,14,10,12,11,7,16,17,13,13,11,10,12,11,8,7,5,3,4,3,2,1,2,0,1,0
2022-03-24 19:00:00,0,1,1,0,2,0,1,2,4,5,6,5,8,5,8,7,8,3,4,15,14,7,6,5,6,5,1,4,0,2,27,29,16,13,11,8,8,5,7,8,6,4,7,0,5,0,4,3,2,5,1,4,3,2,0,0,3,0,1,0
2022-03-24 20:00:00,0,1,0,1,0,1,0,0,3,2,3,2,5,5,6,5,8,9,9,3,9,8,3,5,6,7,6,4,0,1,14,16,27,24,20,10,8,5,5,4,3,0,5,3,2,1,4,0,3,4,0,0,3,1,0,0,0,0,0,0
2022-03-24 21:00:00,1,0,0,2,0,0,0,2,1,4,2,0,3,4,0,0,6,7,4,5,4,2,2,3,0,1,2,1,0,0,15,1,14,14,0,11,9,7,8,7,6,4,7,4,8,0,6,3,5,4,3,1,2,2,1,0,0,0,0,0
2022-03-24 22:00:00,0,0,1,0,0,1,1,2,3,4,5,2,0,2,4,3,5,3,5,4,1,3,1,2,1,2,0,0,1,1,11,8,7,8,7,7,6,4,2,4,2,0,3,1,1,3,4,0,3,0,2,0,1,0,2,0,1,0,0,0
2022-03-24 23:00:00,1,0,0,0,0,0,0,2,1,0,0,3,0,2,0,2,4,3,0,0,2,3,2,3,3,2,3,1,0,0,13,5,11,9,7,5,2,3,2,1,2,2,3,0,2,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,1,3,3,3,5,10,7,7,12,9,0,0,1,0,0,2,1,0,0,2,6,7,8,9,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,1,1,1,0,0,0,2,3,2,0,2,2,0,3,4,3,3,2,1,0,2,6,3,8,9,11,11,8,0,1,5,0,4,1,0,4,3,3,3,7,8,8,2,0,0,0,2,3,0,7,5,3,0,0,1,2,0,1,0,0
2022-03-25 07:00:00,1,1,0,2,2,4,5,2,5,8,10,10,10,12,12,7,4,2,1,2,2,5,12,17,21,32,28,26,0,0,3,5,3,2,3,7,9,15,18,20,21,19,15,13,11,10,11,12,5,6,5,0,3,3,0,2,0,2,0,0
2022-03-25 08:00:00,1,3,1,4,4,5,7,10,12,13,12,12,14,15,15,10,15,10,11,10,10,12,15,21,22,25,25,17,0,0,3,4,6,2,7,10,15,20,27,32,33,30,16,12,15,16,15,12,11,8,5,3,1,4,3,3,0,0,2,0
2022-03-25 09:00:00,1,2,2,0,1,2,3,2,4,0,5,4,0,5,3,3,7,8,9,5,8,8,7,13,14,16,17,11,1,0,4,6,0,1,1,2,4,6,9,10,11,10,5,0,5,4,5,0,4,7,4,4,3,2,0,0,2,1,0,0
2022-03-25 10:00:00,2,0,4,2,0,0,0,0,3,3,3,4,2,3,0,4,5,5,4,3,4,5,9,8,7,7,7,4,1,1,2,2,5,4,3,6,6,8,7,7,8,7,6,4,5,4,4,5,4,4,3,1,0,3,0,2,0,0,1,0
2022-03-25 11:00:00,4,3,2,4,0,0,0,3,6,6,8,10,10,10,8,9,11,10,9,9,0,8,6,7,9,9,8,8,1,0,5,6,5,4,3,2,6,5,8,7,8,6,6,6,6,7,5,5,4,4,7,2,8,5,0,7,0,5,3,0
2022-03-25 12:00:00,3,4,2,5,0,0,3,0,4,3,4,3,3,0,4,5,6,1,7,6,3,3,3,4,3,4,4,4,0,0,8,5,1,6,7,8,5,6,3,5,6,7,9,10,7,8,11,4,10,3,7,0,3,4,2,6,5,0,2,0
2022-03-25 13:00:00,1,1,3,2,0,3,4,4,8,7,6,3,7,5,2,6,8,10,5,9,7,7,7,9,9,15,14,9,1,0,6,7,6,5,5,5,5,5,6,5,6,5,6,7,5,5,9,6,6,5,5,4,3,2,0,3,0,1,2,0
2022-03-25 14:00:00,2,10,2,11,0,0,14,15,13,8,9,8,4,7,4,2,10,9,8,9,8,7,7,12,6,5,6,4,0,0,9,9,8,8,10,6,6,6,7,5,7,8,8,2,9,3,8,6,8,2,2,0,1,3,0,0,2,1,1,0
2022-03-25 15:00:00,3,2,0,4,0,2,3,4,6,7,15,0,14,14,6,16,16,7,15,10,13,12,15,14,8,8,11,8,0,3,10,7,6,7,5,7,6,7,9,5,6,6,9,24,20,18,15,12,6,4,6,3,1,5,0,3,2,2,1,0
2022-03-25 16:00:00,2,5,6,0,0,6,6,8,9,9,13,11,10,10,11,9,14,13,12,11,7,5,6,10,9,17,16,14,1,2,9,11,9,7,6,7,7,7,7,7,7,0,6,11,12,0,11,2,10,9,5,2,4,3,1,0,2,1,0,0
2022-03-25 17:00:00,2,0,3,4,0,4,5,4,6,9,8,7,6,7,8,7,12,11,12,11,7,8,9,11,8,12,13,9,1,3,16,13,15,12,12,11,11,11,13,15,16,12,7,5,5,4,6,6,6,5,3,4,1,3,0,1,1,0,0,0
2022-03-25 18:00:00,1,2,0,4,0,0,1,3,16,16,17,16,16,14,13,11,14,15,12,11,12,9,11,10,10,12,14,11,1,3,23,24,22,19,16,13,11,11,10,10,8,6,8,7,6,5,5,6,4,5,8,4,3,2,0,3,7,6,0,0
2022-03-25 19:00:00,0,3,0,2,0,2,3,0,3,3,4,5,3,5,0,4,11,8,8,7,8,7,3,8,9,11,5,5,0,1,18,19,18,14,14,7,6,3,6,6,7,5,4,8,2,8,9,0,2,7,5,4,1,0,2,0,0,0,0,0
2022-03-25 20:00:00,0,5,7,6,0,5,6,0,5,0,6,0,0,5,5,3,9,13,14,6,9,6,4,5,6,7,0,3,1,2,12,12,10,7,8,6,5,5,4,4,3,4,4,3,3,4,3,1,0,3,3,2,2,0,1,0,0,0,0,0
2022-03-25 21:00:00,0,1,0,1,1,0,0,1,2,4,3,7,6,7,5,4,13,8,6,12,7,4,3,2,2,0,1,1,0,1,19,11,16,13,9,7,5,5,4,4,5,4,2,5,3,2,6,0,1,5,6,0,2,1,0,0,1,0,0,0
2022-03-25 22:00:00,1,0,0,0,0,0,1,1,1,0,2,1,0,0,3,2,5,5,7,7,6,3,4,6,5,6,0,1,0,2,11,15,8,14,13,9,8,7,3,2,8,6,5,2,6,5,4,0,3,0,4,1,0,2,0,1,0,0,0,0
2022-03-25 23:00:00,1,0,0,0,0,0,0,0,2,3,2,2,0,0,4,0,4,5,2,4,0,3,3,6,0,4,1,0,0,0,13,15,13,7,6,12,10,7,4,3,2,3,4,0,0,3,2,3,0,3,2,1,1,0,0,0,0,0,0,0
