Unnamed: 0,1_수유중학교혜화여고,2_서울정인학교,3_구세군강북종합사회복지관입구,4_미양중고등학교.팔팔·미송경로당,5_삼각산동SK아파트북한산시티미양초등학교,6_두산위브아파트입구,7_동북프라자,8_삼양동사거리,9_송천초등학교.미아뉴타운입구,10_미아초교,11_길음동동부아파트,12_길음뉴타운,13_미아리고개.미아리예술극장,14_돈암사거리.성신여대입구,15_삼선동주민센터,16_성북구청.성북경찰서,17_보문역,18_보문동성당,19_보문동주민센터,20_신설동로터리,21_동묘앞,22_동대문(흥인지문),23_종로6가.동대문종합시장,24_방산종합시장,25_을지로5가,26_을지로4가,27_을지로3가,28_을지로2가.기업은행본점.서울노동청,29_롯데백화점,30_북창동.남대문시장,31_숭례문(가상),32_숭례문,33_서울역버스환승센터,34_갈월동,35_숙대입구역,36_삼각지역,37_KT용산지사,38_신용산역,39_한강대교북단.LG유플러스,40_노들섬,41_노들역,42_사육신공원,43_노량진역,44_동작구청.노량진초등학교앞,45_장성교회,46_장승배기역,47_상도초등학교입구,48_성대시장,49_신대방삼거리,50_보라매병원입구,51_롯데백화점관악점,52_패션문화의거리입구,53_신림사거리,54_서원동승리교앞,55_서원동문화교앞,56_서림동주민센터.신화단지,57_삼성동시장,58_삼성동주민센터,59_미림고개,60_미림여고.미림여자정보과학고,61_신우초등학교,62_삼성산성지,63_산장아파트,64_삼성산주공아파트,65_산복터널.관악산휴먼시아2단지,66_벽산아파트1단지.호압사입구,67_벽산아파트5단지,68_경인교육대학교,69_벽산아파트5단지,70_벽산아파트1단지.호압사입구,71_산복터널.관악산휴먼시아2단지,72_삼성산주공아파트,73_산장아파트,74_삼성산성지,75_신우초등학교,76_미림여고.미림여자정보과학고,77_미림고개.고시촌입구,78_관악농협신림지점앞,79_영광메디컬센터,80_쑥고개입구,81_서원동문화교앞,82_신림역2번출구,83_패션문화의거리입구,84_보라매공원.보라매병원,85_보라매삼성아파트.모자원고개,86_신대방삼거리,87_성대시장,88_상도초등학교입구,89_청화병원,90_동작구청.노량진초등학교앞,91_노량진역,92_노들역,93_노들섬,94_한강대교북단.LG유플러스,95_신용산역,96_KT용산지사,97_삼각지역,98_숙대입구역,99_갈월동,100_서울역버스환승센터.강우규의거터,101_남대문시장앞.이회영활동터,102_롯데영프라자,103_을지로입구.로얄호텔,104_을지로2가.파인에빈뉴,105_을지로3가,106_을지로4가.베스트웨스턴국도,107_을지로5가.중부시장,108_을지로6가.국립중앙의료원,109_동대문역사문화공원,110_동대문역.흥인지문,111_동묘앞,112_신설동역1번출구,113_보문동주민센터,114_보문동성당,115_보문역,116_성북구청.성북경찰서,117_삼선동주민센터,118_돈암사거리.성신여대입구,119_미아리고개.미아리예술극장,120_돈암동삼성아파트입구,121_길음동동부아파트,122_미아초교,123_송천초등학교.미아뉴타운입구,124_삼양동사거리,125_동북시장,126_두산위브아파트입구,127_삼양동벽산라이브파크미양초등학교,128_미양중고등학교.팔팔·미송경로당,129_구세군강북종합사회복지관입구,130_우광타운,131_혜화여고
2022-04-05 14:00:00,4,3,5,7,8,11,12,9,11,14,16,11,8,10,10,13,9,14,14,12,15,15,15,15,16,14,15,17,19,19,0,20,22,19,19,22,21,26,19,17,20,19,21,21,21,20,21,22,19,19,18,17,19,18,20,15,14,14,13,12,0,9,10,10,7,4,2,7,2,5,7,8,9,7,10,11,17,26,29,28,28,16,18,14,14,17,25,28,21,25,18,17,14,19,17,16,15,16,16,15,15,15,18,22,19,20,20,18,20,14,14,14,15,15,14,14,12,16,14,12,11,12,9,10,10,12,13,7,6,5,0
2022-04-05 15:00:00,40,6,12,16,15,15,16,15,16,15,17,15,12,9,11,10,11,11,12,12,13,18,20,20,19,19,26,24,25,30,0,30,34,28,30,22,28,23,29,28,28,23,34,32,29,27,27,25,25,23,21,18,32,23,31,27,27,24,22,18,11,17,13,9,9,6,4,11,13,13,12,10,7,4,10,14,15,18,22,31,31,16,17,19,22,26,26,26,25,24,19,17,11,18,18,17,15,17,14,16,11,12,13,18,20,24,27,23,24,18,18,21,23,21,23,21,19,24,25,23,21,17,14,11,14,13,11,7,8,5,4
2022-04-05 16:00:00,18,38,34,37,26,22,19,18,23,21,21,13,12,10,11,10,12,13,11,13,15,18,15,19,20,21,18,20,19,21,19,22,22,25,25,25,24,27,29,30,27,25,29,30,31,27,29,27,26,28,28,29,36,35,36,35,30,28,23,23,21,10,19,16,14,4,3,18,20,24,17,15,12,0,16,34,42,51,53,36,52,19,27,30,26,21,23,24,25,16,19,17,19,22,18,23,23,19,20,21,20,18,17,18,19,22,23,25,31,30,33,29,25,23,22,29,30,28,32,31,24,21,17,24,20,19,20,10,6,4,0
2022-04-05 17:00:00,7,8,10,12,9,9,9,11,15,16,18,15,15,15,13,16,16,15,17,14,14,15,19,18,19,22,21,22,24,29,27,27,33,35,41,43,28,41,42,30,39,38,41,44,44,39,36,30,32,31,32,27,51,45,49,44,40,39,34,26,25,26,25,27,21,9,5,13,15,17,26,25,17,0,18,29,32,40,43,44,43,22,28,35,31,30,30,30,27,28,18,18,18,16,13,12,12,12,13,12,18,14,15,22,22,26,26,26,32,26,31,30,30,29,29,28,29,36,34,33,29,28,23,26,24,24,22,9,8,6,0
2022-04-05 18:00:00,3,2,4,3,6,9,10,10,10,13,15,14,11,13,10,17,16,15,20,16,18,21,19,16,21,16,19,32,39,40,21,41,36,36,36,32,35,38,44,44,41,35,60,65,62,59,58,48,45,41,43,35,67,65,65,55,51,50,45,36,34,30,30,26,26,12,10,14,13,16,16,14,15,17,12,18,19,42,44,43,41,23,31,57,56,48,48,49,48,44,25,23,25,22,21,18,15,16,19,20,19,22,26,27,32,35,36,37,39,36,35,37,39,38,43,41,38,39,38,45,39,33,23,19,22,23,21,13,8,3,0
2022-04-05 19:00:00,4,2,2,4,8,9,9,11,14,14,17,13,13,12,16,13,17,19,18,14,11,10,12,12,14,16,18,20,21,21,20,21,19,24,27,33,34,36,29,30,34,35,50,52,53,47,40,30,28,25,22,33,55,53,56,45,37,30,26,24,21,22,19,18,15,9,7,17,17,25,23,20,21,14,19,20,18,18,21,22,26,16,33,34,27,19,21,24,24,22,15,16,13,16,17,18,15,13,7,12,15,18,24,23,26,33,36,36,38,35,36,32,32,35,33,32,34,34,38,44,40,33,25,24,23,26,23,18,9,5,0
2022-04-05 20:00:00,3,0,2,3,3,3,1,5,9,7,9,9,10,11,10,12,12,9,11,9,8,6,7,6,6,5,8,10,21,21,20,12,17,16,21,23,16,25,23,24,24,23,31,31,28,26,26,26,24,23,21,20,38,39,36,36,33,26,22,22,20,19,18,16,14,7,3,8,4,12,10,8,7,2,3,29,37,42,42,43,31,16,22,24,20,17,18,16,12,11,13,12,11,10,9,7,9,8,6,5,8,10,9,15,16,14,18,18,26,22,21,23,20,21,20,18,20,27,28,29,22,17,15,16,21,17,20,17,9,4,0
2022-04-05 21:00:00,3,4,4,2,3,2,3,5,4,6,7,8,8,8,7,9,8,9,9,9,10,7,11,13,8,14,12,14,12,11,0,8,12,10,16,21,21,26,28,29,31,23,30,35,34,29,28,22,24,22,21,20,40,39,34,28,27,25,21,19,0,17,18,17,13,11,10,4,2,8,3,4,0,4,2,6,7,10,14,15,16,14,18,19,19,12,14,13,14,13,7,10,7,7,6,8,8,6,8,7,8,8,11,11,13,14,13,16,18,20,21,22,21,21,22,19,20,35,39,41,33,24,18,18,21,20,16,7,5,1,0
2022-04-05 22:00:00,0,0,0,0,2,4,0,2,6,4,6,11,12,12,10,10,11,9,7,6,6,7,6,7,0,9,10,12,18,18,0,19,17,16,21,25,26,27,25,28,28,22,43,47,35,43,37,33,32,31,28,32,44,26,39,33,32,28,27,25,0,20,24,21,16,5,3,4,3,7,6,4,4,20,3,13,22,33,32,36,29,16,20,19,16,14,12,10,9,9,10,11,5,15,12,9,7,9,6,6,8,8,8,14,17,18,18,20,21,25,24,26,20,19,19,20,22,37,32,34,30,27,20,19,19,18,17,11,7,4,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,13,14,16,17,0,26,0,29,31,18,29,29,22,24,22,17,17,29,27,24,19,18,16,14,11,10,7,9,8,8,5,2,2,2,3,0,2,0,0,0,4,3,8,9,8,9,7,12,10,12,9,10,10,8,9,8,9,8,8,8,0,9,11,8,11,12,13,14,15,20,24,26,29,27,26,17,20,19,17,23,22,20,29,28,30,27,19,12,15,10,12,13,7,5,3,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,5,6,8,9,17,21,22,27,32,34,36,31,29,26,23,24,25,26,25,24,30,31,27,26,25,24,23,16,16,14,13,12,16,15,14,15,13,14,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,2,3,4,6,11,16,17,15,17,18,19,22,19,18,20,21,24,26,23,17,23,28,25,24,23,20,18,15,12,11,6,10,8,9,9,9,5,7,10,4,9,8,8,11,12,12,13,14,15,15,14,10,8,0,9,9,9,12,10,11,0,10,8,11,11,9,2,1,2,6,7,10,11,3,12,16,19,22,28,37,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,3,4,6,11,10,15,11,19,21,24,25,17,17,17,17,22,19,20,22,23,22,18,16,13,13,11,10,8,5,5,4,0,5,6,5,4,3,5,7,1,6,4,6,6,7,6,8,8,10,10,7,7,7,8,8,6,6,3,5,4,4,0,2,6,7,6,2,4,9,21,24,27,24,0,27,31,36,39,44,50,52,28,18,21,20,26,29,34,33,31,18,19,15,17,18,16,16,18,19,18,7,12,9,9,8,7,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 07:00:00,18,22,18,16,23,26,29,32,36,45,44,39,44,38,35,30,29,28,29,29,33,36,27,25,23,21,16,10,11,10,6,5,10,6,10,14,14,17,16,8,16,15,19,22,23,21,23,23,24,21,20,20,31,31,33,36,36,29,29,16,17,5,18,21,20,14,5,7,14,26,31,29,33,32,34,48,63,66,48,55,51,49,38,48,47,44,49,47,47,44,31,29,28,27,26,29,31,31,30,17,28,25,16,18,14,10,8,7,7,6,6,10,9,9,8,7,10,11,10,14,11,21,23,24,27,37,54,32,32,29,0
2022-04-06 08:00:00,7,11,16,21,20,24,23,27,29,38,46,40,44,45,37,45,44,41,41,43,49,48,44,42,34,29,19,12,12,7,6,8,19,18,22,25,25,34,26,18,27,28,39,41,40,45,48,46,43,33,27,16,27,26,27,24,24,24,26,18,12,11,17,20,18,12,10,11,17,27,33,36,40,33,43,55,52,61,70,61,63,35,38,50,51,47,64,67,65,58,24,26,24,26,25,21,24,27,31,29,27,23,16,18,19,12,10,9,6,8,9,11,11,9,12,9,9,12,11,10,11,12,16,19,19,18,18,10,11,9,0
2022-04-06 09:00:00,4,7,12,12,15,18,18,20,23,26,26,25,25,23,24,26,24,24,26,23,27,23,22,21,21,18,15,13,12,8,7,4,7,6,6,13,11,15,11,6,10,9,11,11,12,13,14,15,14,10,12,12,14,11,14,16,17,11,11,10,1,9,13,15,10,11,11,3,6,11,14,16,18,5,18,24,31,35,41,52,60,19,27,29,30,28,33,36,49,50,32,38,21,36,34,28,26,29,28,26,26,22,19,22,18,15,13,10,8,12,5,11,12,12,10,10,7,5,5,6,4,2,6,5,5,5,4,3,2,1,0
2022-04-06 10:00:00,3,3,6,9,9,12,15,16,16,17,22,21,19,16,15,18,17,21,24,23,24,24,24,22,19,19,13,11,8,9,8,5,8,7,8,8,9,10,11,13,12,0,11,13,12,11,12,14,13,9,10,11,14,10,13,10,9,6,5,5,4,4,3,5,5,2,3,2,4,15,16,18,20,0,16,26,30,30,31,37,38,19,19,25,27,25,32,37,41,39,30,29,21,22,17,17,18,17,19,20,17,13,10,14,13,11,10,8,7,5,7,6,5,9,8,11,6,7,7,6,6,5,5,5,5,1,3,3,2,1,0
2022-04-06 11:00:00,2,3,6,7,9,10,10,14,15,19,20,20,18,12,13,14,13,18,17,15,16,19,17,14,14,13,13,9,9,10,0,10,7,9,9,11,12,11,10,3,9,8,13,11,11,12,13,14,15,15,17,18,23,0,22,21,16,9,9,7,7,6,6,7,7,6,3,3,6,9,11,9,10,10,11,15,17,20,21,28,35,19,17,21,21,22,27,25,31,29,27,26,22,22,20,21,18,17,16,17,13,10,12,13,10,10,10,9,10,7,7,10,11,11,11,11,12,10,11,8,6,7,6,4,5,4,4,3,2,0,0
2022-04-06 12:00:00,6,7,7,8,13,13,16,19,20,14,20,17,13,12,10,14,13,15,18,15,18,20,19,17,18,20,17,16,14,12,10,11,10,11,10,12,9,13,11,12,14,12,14,16,14,17,15,14,17,18,18,17,20,18,15,14,16,17,16,13,16,12,15,14,11,10,7,3,4,12,10,13,15,5,14,18,21,35,41,49,50,26,27,29,29,30,34,36,35,33,30,29,32,31,19,13,18,12,13,12,14,13,16,15,15,12,10,9,10,8,9,10,9,10,11,10,10,16,16,13,11,10,7,7,10,10,7,6,2,2,0
2022-04-06 13:00:00,5,10,9,10,8,9,11,10,12,12,15,14,16,16,18,18,20,19,18,17,17,17,16,14,15,14,17,17,15,17,16,13,11,16,12,17,12,19,9,17,14,0,14,14,16,18,18,23,20,18,16,17,21,20,16,15,16,13,8,9,11,4,10,9,6,6,2,4,4,11,14,15,12,13,17,19,20,31,38,37,40,22,24,21,21,25,31,32,32,26,20,19,13,27,24,23,18,15,15,13,12,13,14,14,13,15,13,11,11,12,12,16,16,15,13,14,13,14,13,13,10,10,9,5,7,5,6,3,3,1,0
2022-04-06 14:00:00,10,7,8,14,14,12,12,13,16,16,16,13,14,12,12,12,13,14,16,16,15,16,17,18,16,17,16,18,18,21,19,17,15,20,20,16,22,26,16,19,19,0,19,17,20,22,19,18,17,15,17,16,25,26,21,24,20,21,20,16,14,0,13,10,7,4,3,7,10,15,13,10,15,0,12,18,21,34,41,46,44,21,24,24,23,22,25,27,26,24,13,14,8,11,10,10,13,14,16,15,18,18,18,19,16,13,15,15,14,18,16,14,16,17,17,11,13,16,17,15,9,13,11,10,11,9,10,5,3,3,0
2022-04-06 15:00:00,46,6,15,16,18,18,18,18,12,14,16,18,17,14,12,14,15,15,12,15,19,19,22,23,21,18,20,18,18,28,27,23,25,27,27,33,35,36,37,33,28,21,28,27,27,27,26,22,24,24,21,21,26,25,24,25,22,19,14,17,9,10,4,13,12,4,3,5,8,11,13,17,18,19,21,20,24,31,32,37,34,21,25,28,27,27,30,32,24,21,14,16,8,10,15,14,16,19,20,17,17,18,21,15,19,18,18,18,18,19,22,26,24,22,24,27,28,34,31,29,26,23,21,19,16,15,15,16,13,11,0
2022-04-06 16:00:00,28,47,44,50,43,43,39,38,38,39,31,16,16,14,18,18,16,18,16,15,14,17,20,21,20,22,25,21,25,29,18,24,28,27,29,31,33,32,34,35,35,34,34,36,37,35,31,25,26,25,28,27,39,39,40,36,38,30,24,23,20,22,18,19,15,6,4,17,6,19,19,18,20,12,21,31,39,46,46,47,44,27,33,25,25,24,27,27,32,28,20,15,19,19,16,15,14,15,16,10,15,18,16,20,22,23,24,21,25,25,28,23,24,23,23,27,26,39,43,41,34,27,25,24,22,22,20,14,9,6,1
2022-04-06 17:00:00,6,4,3,5,7,8,13,17,15,20,21,14,14,13,14,13,17,13,12,10,15,14,17,17,17,16,17,25,20,26,23,24,25,37,36,35,37,40,38,38,36,34,40,44,44,40,35,30,31,30,30,31,55,52,34,44,42,38,29,24,23,22,21,21,18,12,10,19,11,13,13,14,16,13,16,22,29,35,38,42,44,25,25,36,36,30,31,34,34,31,16,16,18,16,19,10,18,12,13,14,18,17,19,21,22,24,26,31,37,35,35,35,39,34,33,32,30,35,36,37,35,28,25,24,20,17,16,9,5,3,0
2022-04-06 18:00:00,4,4,7,8,7,9,10,13,14,17,19,13,13,12,13,26,15,20,23,15,14,17,19,15,17,16,19,20,31,31,23,36,33,36,38,42,41,46,49,46,45,43,52,50,51,49,44,41,40,36,39,35,60,60,61,52,47,46,39,33,17,32,27,22,18,10,7,18,8,21,17,17,18,17,16,21,25,43,51,54,55,22,30,46,41,37,37,37,37,34,25,23,22,32,32,30,23,18,21,19,20,23,25,36,41,51,54,53,49,42,41,42,40,40,41,42,48,45,49,52,44,38,28,23,28,23,23,14,9,3,0
2022-04-06 19:00:00,5,5,6,4,5,5,7,11,12,12,10,10,11,7,8,9,8,10,14,16,11,9,12,13,15,16,15,19,26,29,18,29,29,26,29,28,31,32,32,31,32,33,37,47,48,42,37,33,36,30,31,37,60,58,56,49,48,42,34,32,14,30,27,24,20,9,6,12,14,22,18,9,19,0,20,22,24,32,29,32,29,18,41,32,26,23,25,25,13,22,16,9,17,13,15,13,12,9,8,7,7,10,14,17,18,21,21,24,32,26,29,32,31,32,31,31,33,38,36,39,31,27,22,23,24,21,24,14,8,2,0
2022-04-06 20:00:00,2,1,2,4,6,9,3,9,10,12,13,12,13,11,12,12,10,9,10,10,17,7,7,7,8,12,12,18,20,20,8,20,18,19,22,26,28,31,31,32,31,30,33,35,31,30,30,31,30,27,25,25,33,31,27,24,20,19,16,15,12,13,17,13,10,4,2,3,1,7,3,5,0,0,7,7,11,17,19,20,19,15,28,31,25,19,19,20,12,21,24,25,0,23,21,19,10,7,11,6,14,15,16,20,23,24,23,25,31,31,30,28,25,12,14,24,24,29,28,32,29,20,15,18,18,18,16,9,6,3,0
2022-04-06 21:00:00,2,1,0,4,1,4,5,7,5,5,6,6,6,8,9,8,11,13,15,13,11,6,4,3,6,7,10,10,14,18,0,20,22,23,19,20,21,26,26,25,26,25,31,31,29,30,32,26,27,26,24,19,38,33,31,31,30,30,29,28,20,25,24,22,15,9,5,2,3,8,8,7,8,0,1,7,8,12,12,16,15,13,33,29,26,20,14,12,13,12,10,10,11,10,7,18,15,12,7,8,8,7,11,12,15,17,17,17,24,28,24,19,21,22,23,20,17,32,33,24,22,15,13,17,15,15,14,8,5,2,0
2022-04-06 22:00:00,0,3,4,0,0,3,2,8,4,4,6,7,8,11,12,8,12,14,11,9,2,7,8,11,6,13,10,9,15,14,0,13,16,17,26,33,32,34,35,34,33,25,33,36,34,30,32,30,31,29,29,28,44,46,43,39,35,28,24,19,19,18,20,19,17,7,3,9,8,9,8,5,3,0,0,7,10,21,20,22,22,16,21,18,15,16,13,13,11,7,9,9,9,13,12,10,11,9,11,11,13,12,12,14,18,18,19,18,20,22,22,20,21,19,18,21,18,33,31,36,32,28,27,23,21,19,19,10,7,4,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,18,27,31,31,30,0,31,0,33,36,0,36,31,30,30,28,25,24,44,42,39,36,32,23,18,16,12,15,14,13,11,5,2,1,0,2,3,1,0,2,0,2,1,6,16,8,16,7,16,18,8,9,7,8,0,7,5,3,3,3,6,6,5,7,8,7,7,7,10,9,12,13,13,12,17,15,16,17,16,16,19,15,13,26,26,21,22,20,17,16,12,10,9,5,4,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,5,5,8,9,15,18,20,22,24,32,31,26,25,26,26,28,30,26,28,29,28,32,28,29,34,29,28,20,22,23,22,19,17,16,14,6,13,6,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,4,5,5,6,11,12,13,15,15,19,20,19,16,17,15,15,16,33,32,29,30,30,28,27,25,22,17,13,13,13,12,12,10,9,9,8,12,10,8,7,9,8,8,10,11,10,10,11,12,11,11,9,5,5,6,7,3,9,10,12,0,10,9,10,12,10,0,2,6,8,10,14,15,0,16,19,21,22,25,29,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,4,7,9,12,14,15,16,17,21,26,29,26,28,25,17,18,17,15,17,19,19,19,20,17,15,12,7,10,10,8,3,7,8,9,12,7,5,6,8,7,4,2,10,6,11,5,7,13,12,8,10,9,10,6,10,9,7,8,7,6,1,4,2,5,3,3,3,1,4,10,12,13,15,10,16,18,22,26,30,35,32,23,25,26,25,24,26,26,19,24,22,19,15,20,20,19,17,14,17,16,9,12,9,10,9,8,1,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,18,22,16,19,20,22,24,29,33,49,51,41,50,45,41,40,41,42,43,38,37,32,28,26,23,18,15,12,12,10,9,8,10,10,10,14,13,15,13,15,16,13,25,21,24,23,24,25,31,30,32,30,31,20,31,30,29,26,25,13,13,0,15,17,19,12,13,9,20,32,36,38,39,0,37,41,53,59,60,66,59,28,32,39,40,43,60,66,52,48,31,31,29,26,22,20,19,22,23,22,22,23,13,21,18,8,4,6,6,5,6,9,10,6,6,10,9,11,6,9,8,8,15,19,19,20,29,21,23,21,0
2022-04-07 08:00:00,11,15,22,23,19,23,26,35,39,47,47,41,46,44,43,46,39,43,43,44,48,46,44,41,36,27,17,15,12,11,6,11,15,14,17,28,27,26,25,21,25,14,30,31,29,30,29,32,33,25,29,13,19,21,20,22,21,18,17,15,9,8,9,17,14,13,12,6,15,26,34,34,38,38,39,44,53,62,66,72,69,40,51,52,55,52,59,60,64,54,32,32,28,30,30,31,29,31,34,35,32,28,14,18,15,9,8,4,5,6,8,16,16,16,18,15,12,10,8,8,9,11,15,17,19,21,23,16,18,12,0
2022-04-07 09:00:00,6,7,11,11,9,12,13,15,20,27,29,26,23,23,23,25,28,30,26,22,24,24,23,20,19,18,14,21,18,12,10,7,7,7,8,14,8,13,16,15,15,14,15,13,13,15,15,19,23,19,17,11,17,17,16,15,16,11,9,6,10,2,13,19,18,15,14,4,8,16,15,19,21,0,18,27,33,43,49,61,58,26,22,28,31,29,37,40,51,45,27,29,26,25,24,17,17,18,18,17,16,17,16,22,21,15,15,14,10,9,7,9,11,7,6,7,6,6,5,4,4,5,7,6,8,6,7,6,5,2,0
2022-04-07 10:00:00,4,6,6,7,11,10,9,12,13,17,19,16,16,17,16,18,18,21,33,28,25,26,23,25,21,19,16,12,12,12,10,10,12,6,9,12,10,13,10,7,12,10,13,15,13,14,13,16,18,18,12,12,13,12,13,12,11,8,8,5,4,6,2,5,4,4,3,6,4,13,8,16,10,17,18,20,19,24,27,39,41,22,25,29,36,43,48,57,59,55,32,34,17,33,32,29,26,29,32,30,17,14,10,14,12,11,6,7,8,7,6,8,6,6,5,6,7,7,7,7,7,4,6,7,8,2,6,4,3,2,0
