Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내능마을,11_신내데시앙아파트후문,12_서울의료원후문,13_봉화산역2번출구,14_신내6단지,15_신내7단지아파트홈플러스,16_중랑소방서,17_신내8단지아파트.서울의료원,18_신내9단지아파트,19_신내10단지아파트,20_중랑구청사거리,21_성원아파트경남아너스빌앞,22_국민은행망우동지점,23_망우역.망우지구대,24_망우역.상봉터미널,25_상봉역.중랑우체국,26_중랑역.동부시장,27_중랑교,28_삼육서울병원,29_시조사삼거리,30_떡전교사거리.동대문노인복지관,31_청량리미주아파트.동대문세무서,32_청량리역환승센타,33_청량리.청과물도매시장,34_제기동역.서울약령시,35_서울시동부병원,36_동아제약앞,37_e편한세상청계센트럴포레아파트,38_텐즈힐아파트.청계벽산아파트,39_숭신초등학교,40_왕십리도선동주민센터,41_황학동주민센터,42_신당초등학교앞,43_금호베스트빌.래미안하이베르,44_왕십리자이.신당현대아파트,45_극동아파트,46_벽산아파트,47_행당역,48_무학여고,49_행당신동아.행당푸르지오아파트,50_응봉동주민센터,51_응봉동현대아파트,52_삼성래미안아파트앞,53_금남시장앞.백범학원터,54_금옥초등학교앞,55_옥수삼성아파트.래미안옥수리버젠,56_옥정중학교입구,57_한남시범아파트,58_한남동,59_신사역.푸른저축은행,60_영동시장,61_논현동사거리.학동역,62_논현동고개,63_언주역2번출구.차병원사거리,64_삼정호텔,65_신논현역,66_논현역,67_신사역,68_한남대교전망카페,69_한남5거리,70_한남동,71_한남시범아파트,72_옥정중학교입구,73_옥수삼성아파트.래미안옥수리버젠,74_미타사입구,75_금옥초등학교앞,76_금남시장앞.백범학원터,77_삼성래미안아파트앞,78_응봉동현대아파트,79_응봉동주민센터,80_응봉사거리,81_무학여고,82_행당역,83_대림아파트후문,84_대림아파트,85_풍림아파트,86_왕십리자이.신당현대아파트,87_금호베스트빌.래미안하이베르,88_신당초등학교,89_신당파인힐하나유보라,90_뉴타운아파트,91_상왕십리역,92_청계벽산아파트.텐즈힐아파트,93_동아제약앞,94_서울시동부병원,95_제기동역.서울약령시,96_청량리수산시장,97_청량리역환승센타,98_서울성심병원,99_휘경동입구,100_삼육서울병원,101_중랑교,102_중랑역.동부시장,103_상봉역.중랑우체국,104_망우역.상봉터미널,105_망우역.망우지구대,106_국민은행망우동지점,107_성원아파트경남아너스빌앞,108_중랑구청사거리,109_신내동성3차아파트,110_신내동성1.2차아파트,111_신내9단지아파트.서울의료원,112_중랑소방서,113_신내7단지아파트홈플러스,114_신내6단지아파트,115_봉화산역3번출구,116_서울의료원후문,117_신내데시앙아파트후문,118_신내능마을,119_중랑경찰서후문,120_우디안아파트114동앞,121_새솔초등학교,122_신내데시앙포레아파트222동앞,123_신내데시앙포레아파트220동앞,124_당너머,125_중랑공영차고지.종점
2022-03-21 07:00:00,0,5,4,1,8,17,15,21,22,15,22,19,4,5,6,7,8,10,13,20,24,26,29,30,33,30,32,34,26,27,26,22,20,19,17,14,13,13,12,6,12,10,9,14,20,23,21,15,14,16,22,21,37,38,36,32,32,32,16,11,22,14,7,10,13,7,5,2,1,8,6,7,6,5,5,7,6,10,12,20,16,13,10,17,22,26,27,22,19,17,18,18,13,12,14,14,12,10,11,7,6,8,7,6,7,12,9,13,14,13,14,12,3,0,19,4,6,3,3,2,1,8,13,5,0
2022-03-21 08:00:00,0,14,11,2,4,10,10,7,11,13,12,10,3,6,8,9,19,24,29,37,47,46,48,49,51,53,52,48,47,47,40,31,25,29,24,17,14,16,14,13,15,14,15,16,21,20,19,17,14,17,19,24,30,28,31,37,33,36,26,26,38,24,12,11,7,10,13,12,11,10,6,5,6,6,7,9,8,10,10,11,13,5,8,19,30,32,34,33,31,30,42,24,22,17,14,12,12,9,11,10,16,17,18,16,17,14,15,11,12,13,6,10,5,4,25,24,10,19,14,13,8,14,9,10,0
2022-03-21 09:00:00,5,4,4,0,3,6,0,4,0,5,8,9,5,9,12,13,14,17,20,20,21,19,21,26,25,24,28,28,29,26,25,15,12,12,10,10,8,8,7,6,7,4,7,11,16,16,15,10,7,11,13,14,17,18,18,22,19,20,14,10,23,19,14,10,6,5,5,4,6,10,6,6,7,6,5,2,3,5,7,8,7,6,7,7,7,9,12,11,13,12,11,11,11,9,8,9,9,10,11,12,10,10,8,7,9,8,8,6,5,5,5,4,3,1,9,8,0,0,9,8,7,9,2,0,0
2022-03-21 10:00:00,0,1,1,0,3,4,5,3,6,1,5,5,2,6,6,0,7,9,11,14,14,15,15,15,15,16,18,18,17,19,17,15,15,15,14,12,10,8,9,8,7,7,7,9,10,12,13,12,8,10,13,11,11,10,12,12,11,11,8,6,9,6,5,5,3,2,5,3,6,5,3,5,5,6,5,7,7,6,6,6,7,8,11,12,12,11,11,11,10,11,11,12,11,8,7,8,9,6,12,10,14,13,12,9,8,10,7,7,3,3,2,1,2,1,4,2,1,2,3,0,2,2,1,0,0
2022-03-21 11:00:00,0,1,0,2,5,7,8,0,2,6,9,10,3,4,5,0,8,6,10,8,11,12,13,17,16,10,9,8,1,7,9,8,12,15,14,13,12,8,11,10,9,6,5,5,6,5,7,6,5,5,5,5,13,14,9,11,10,7,7,5,4,1,5,4,4,5,4,5,2,7,6,7,7,5,6,9,8,9,8,7,6,7,5,12,13,17,17,15,13,10,10,9,10,9,10,9,11,12,11,10,10,8,7,9,8,9,8,7,9,7,4,6,4,0,9,9,0,7,5,6,4,0,2,0,0
2022-03-21 12:00:00,0,1,0,1,2,3,0,3,0,0,3,4,2,1,4,5,7,3,8,10,14,11,15,18,17,15,15,14,12,10,13,8,11,12,10,12,11,12,13,12,12,10,11,10,9,7,7,8,0,8,10,11,11,9,11,12,12,13,8,3,4,6,12,9,6,5,5,0,6,10,11,10,11,0,9,8,6,9,7,8,11,10,9,12,14,13,12,7,7,11,12,6,13,11,8,7,9,8,8,8,9,11,11,10,11,11,6,6,8,7,6,4,4,2,7,8,0,1,6,3,2,2,1,0,0
2022-03-21 13:00:00,0,1,0,1,2,4,5,3,4,5,4,6,2,4,3,5,5,7,8,10,12,9,11,13,13,12,10,13,11,15,15,12,13,11,13,11,14,13,14,13,14,13,10,9,9,10,13,11,9,7,8,7,6,12,8,11,7,12,13,9,5,6,6,4,6,5,7,6,6,12,11,12,10,0,9,12,7,8,3,5,5,9,11,11,12,9,10,9,7,10,11,11,10,6,8,9,8,6,6,0,0,13,12,8,9,11,9,11,14,12,6,2,9,0,10,6,0,0,7,4,3,3,1,0,0
2022-03-21 14:00:00,0,3,0,1,5,10,4,9,8,0,7,1,3,3,4,3,6,8,10,10,11,11,12,17,13,11,10,8,10,9,7,8,11,12,13,8,5,4,10,5,9,11,12,8,15,12,12,9,7,8,15,19,19,18,15,14,12,16,13,9,9,6,7,4,5,5,8,0,6,11,6,15,13,5,8,9,12,12,12,11,13,13,9,16,15,13,12,11,10,5,13,12,10,10,8,9,9,10,12,10,10,13,12,9,10,10,9,9,8,6,7,4,2,0,7,1,0,0,2,3,0,2,2,0,0
2022-03-21 15:00:00,0,2,0,1,1,5,4,0,4,0,4,4,3,6,10,3,10,11,12,14,14,12,12,14,10,9,9,8,10,9,8,8,10,12,11,13,12,15,34,34,35,34,31,30,26,18,12,15,6,16,13,11,12,9,7,9,9,11,7,7,7,8,9,10,6,8,9,8,7,8,8,9,8,8,9,11,10,11,15,14,16,17,17,16,11,7,8,7,7,6,11,10,11,12,13,12,15,16,10,18,19,23,21,17,10,12,12,12,11,9,7,5,4,2,11,12,0,5,11,9,7,3,2,0,0
2022-03-21 16:00:00,0,3,1,4,5,7,4,8,4,10,12,10,5,8,10,11,13,15,17,21,21,19,18,16,18,17,16,14,16,15,13,13,21,23,11,23,22,9,10,24,25,33,33,32,31,23,20,16,14,18,16,13,11,8,8,13,17,20,11,5,6,6,8,7,7,10,11,10,10,16,23,21,21,15,19,19,17,16,16,18,13,16,13,12,10,10,10,9,10,9,9,10,12,14,16,18,22,24,22,24,27,35,35,25,21,27,26,22,19,17,17,16,10,6,14,13,10,9,8,6,5,1,2,0,0
2022-03-21 17:00:00,0,5,0,2,2,5,4,5,6,6,6,7,3,6,8,3,13,8,15,20,26,24,23,21,15,13,9,12,13,13,11,10,11,13,14,16,15,16,13,13,12,14,24,23,19,17,16,13,14,13,9,9,9,8,9,8,9,11,8,7,15,14,11,9,7,11,16,16,14,24,25,23,18,12,18,17,19,17,15,18,19,20,18,15,14,13,12,7,10,12,22,21,17,18,20,20,22,22,21,24,23,25,23,21,22,24,16,15,14,13,12,11,8,5,13,13,10,12,11,10,7,4,5,4,0
2022-03-21 18:00:00,0,2,0,7,8,11,0,14,0,10,9,15,2,5,7,8,12,8,16,19,22,20,22,26,21,13,12,12,12,14,11,11,11,13,15,19,18,20,19,19,21,23,20,19,15,10,15,16,18,14,10,13,11,8,11,12,16,29,18,14,23,20,18,19,23,32,39,8,32,42,39,30,22,23,31,30,21,18,17,18,18,26,24,24,19,13,11,5,10,3,15,21,28,16,33,37,42,46,47,46,44,45,45,36,32,32,27,16,14,10,8,7,5,7,29,26,25,22,24,19,8,3,4,0,0
2022-03-21 19:00:00,0,2,1,2,1,3,2,4,0,0,2,4,4,5,8,8,8,8,7,11,15,15,15,14,19,15,12,13,11,12,11,10,9,11,9,11,10,10,11,10,14,17,16,13,10,7,13,16,14,9,4,6,7,6,6,8,10,15,12,10,18,15,12,11,11,19,22,14,22,29,26,24,20,19,17,27,11,23,22,24,25,25,24,20,14,10,11,10,13,5,15,14,15,13,16,16,26,28,28,29,27,27,26,28,29,28,21,17,12,9,11,10,10,5,22,20,18,17,19,16,11,3,2,0,0
2022-03-21 20:00:00,0,0,0,1,0,2,0,3,2,0,2,1,2,2,2,1,3,3,3,6,7,8,7,11,14,15,8,16,13,12,11,9,6,8,8,9,5,7,7,8,10,12,9,7,7,4,7,6,5,5,6,2,5,5,3,5,6,11,9,4,10,9,9,7,10,16,15,10,14,18,23,20,15,14,17,18,15,12,10,10,8,14,12,11,8,9,5,8,7,3,13,13,11,13,12,9,13,14,14,18,17,15,14,12,20,17,13,10,8,7,3,4,2,2,14,9,11,0,10,10,8,1,2,0,0
2022-03-21 21:00:00,0,1,0,2,1,2,0,0,0,0,2,1,2,4,3,1,0,0,3,8,8,4,6,6,7,5,4,9,8,7,2,6,5,6,7,4,6,5,4,3,11,9,9,6,4,4,9,13,12,11,6,6,9,9,9,8,7,11,8,4,6,9,8,9,11,17,19,0,18,28,27,25,23,21,19,14,15,13,7,12,13,12,10,11,8,7,2,5,0,0,13,11,9,9,9,11,12,11,11,11,13,14,11,11,11,11,9,11,10,8,6,5,5,3,11,10,8,7,9,8,6,1,1,0,0
2022-03-21 22:00:00,0,1,0,2,0,0,0,0,0,0,3,2,2,1,5,5,4,5,0,9,5,10,11,12,11,9,8,7,9,3,7,6,5,6,7,6,5,5,2,3,7,6,3,6,4,4,10,10,10,8,5,4,4,5,9,9,5,12,9,8,8,6,6,4,7,13,17,10,11,24,23,19,16,12,13,12,14,13,12,15,16,20,19,15,10,9,4,7,5,4,14,10,10,5,12,13,15,14,13,16,15,17,16,14,12,13,11,11,11,8,7,2,5,4,16,13,11,12,11,10,9,2,0,0,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,5,3,4,10,9,9,7,5,8,8,4,7,6,5,8,5,7,6,4,6,6,7,6,3,4,4,8,5,7,5,4,3,5,6,5,7,6,6,5,5,5,4,4,4,5,5,5,0,9,16,15,9,11,10,4,7,7,8,0,11,10,9,9,10,8,7,7,6,3,5,7,7,3,3,5,0,6,5,9,4,1,10,9,6,7,8,7,8,7,3,1,0,2,2,5,1,4,1,3,2,8,1,0,0,0
