Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내차량사업소입구,4_동서울교회,5_양원리,6_양원역입구,7_경남아파트,8_망우금호어울림아파트,9_망우동고개,10_금란교회앞,11_능산지하차도,12_신내새한아파트앞,13_우남푸르미아아파트,14_신내초등학교,15_경남아파트,16_성원아파트경남아너스빌앞,17_중랑구청사거리,18_신내동성3차아파트,19_신내동성1.2차아파트,20_신내9단지아파트.서울의료원,21_봉화산역2번출구,22_태릉고등학교.원묵초등학교,23_신내4단지아파트,24_구립도서관체육관,25_신내우체국.5단지두산대림아파트,26_봉화산역3번출구,27_신내8단지아파트.서울의료원,28_신내9단지아파트,29_신내10단지아파트,30_중랑구청사거리,31_성원아파트경남아너스빌앞,32_건영아파트,33_대명프라자,34_신내초등학교,35_우남푸르미아아파트,36_신내초등학교,37_금란교회앞,38_망우동고개,39_망우동금호어울림아파트,40_서울특별시북부병원,41_양원역입구,42_양원리,43_동서울교회,44_신내역1번출구,45_중랑공영차고지,46_중랑공영차고지.신내역,47_중랑공영차고지(가상)
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,1,2,0,0,1,0,0,0,1,0,2,0,0,0,0,2,1,2,3,0,0,1,0,0,2,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-05 07:00:00,0,1,0,0,0,0,1,1,0,2,1,2,3,4,5,4,0,5,7,7,1,0,2,1,0,3,1,2,0,1,1,0,2,0,2,1,1,0,0,1,2,0,0,1,0,0,0
2022-03-05 08:00:00,0,1,3,2,3,3,5,7,8,9,5,6,3,4,7,8,7,2,8,10,5,2,1,1,0,5,0,3,3,1,2,0,1,3,4,2,2,2,1,3,0,0,2,0,1,0,0
2022-03-05 09:00:00,1,1,1,0,1,2,1,3,3,2,3,6,3,0,7,8,9,8,9,8,3,0,1,2,0,9,7,9,8,4,0,2,2,2,4,4,0,3,0,4,0,3,2,0,0,0,0
2022-03-05 10:00:00,0,0,1,0,2,3,4,5,5,3,3,5,7,2,3,8,7,5,8,6,2,1,4,2,5,7,9,7,5,4,2,3,1,2,0,2,3,1,0,0,0,0,0,0,0,0,0
2022-03-05 11:00:00,0,0,2,0,1,2,0,4,5,7,9,5,10,12,14,3,16,8,13,9,6,2,3,5,0,11,9,4,8,7,8,6,6,7,0,8,6,0,0,2,0,0,0,0,0,0,0
2022-03-05 12:00:00,0,0,1,0,1,3,0,2,1,2,0,4,3,2,4,6,5,10,10,12,7,4,3,4,3,8,8,5,6,8,0,7,6,5,1,1,4,4,3,1,1,2,1,0,0,0,0
2022-03-05 13:00:00,0,1,0,0,2,1,0,4,3,5,3,3,5,6,2,3,5,0,5,4,3,0,2,0,2,7,5,4,4,3,2,4,2,0,3,1,2,0,1,0,2,2,1,2,0,0,0
2022-03-05 14:00:00,0,0,1,0,2,1,0,4,4,3,4,5,3,2,0,4,5,6,5,8,2,5,6,5,2,9,10,9,4,7,7,7,6,5,0,7,4,3,2,1,0,1,0,0,0,0,0
2022-03-05 15:00:00,0,1,0,0,0,1,0,0,1,4,3,0,6,5,7,6,7,6,6,5,2,2,3,2,4,6,9,8,3,5,0,0,1,3,6,0,2,3,0,0,0,1,0,0,0,0,0
2022-03-05 16:00:00,0,1,2,0,4,2,3,4,1,4,4,5,3,4,4,3,6,0,7,7,3,2,2,3,3,16,15,6,6,5,4,3,1,0,2,3,1,2,1,0,0,1,0,0,0,0,0
2022-03-05 17:00:00,0,0,0,0,1,0,1,1,2,2,4,5,3,4,3,5,5,1,4,3,1,1,1,1,2,9,7,10,7,6,4,0,5,2,6,5,4,3,1,0,0,0,0,0,0,0,0
2022-03-05 18:00:00,0,0,1,0,1,2,4,4,2,3,2,0,0,1,0,1,2,2,3,3,3,1,2,2,0,16,15,10,13,8,7,7,6,6,1,4,3,0,0,0,0,0,0,0,0,0,0
2022-03-05 19:00:00,0,0,0,0,1,0,0,0,2,3,1,0,0,2,0,2,5,6,3,7,2,0,1,1,0,10,8,4,4,3,3,2,1,3,2,4,4,2,0,2,1,0,0,0,0,0,0
2022-03-05 20:00:00,0,0,1,0,0,0,0,0,0,4,4,2,0,1,0,2,4,3,2,4,6,2,0,0,1,8,6,5,5,5,1,0,1,1,3,2,0,3,0,1,2,1,0,0,0,0,0
2022-03-05 21:00:00,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,5,1,1,0,0,0,1,6,5,0,0,6,5,6,2,4,3,3,3,2,1,1,2,1,0,0,0,0,0
2022-03-05 22:00:00,0,1,1,0,0,1,1,2,1,3,2,0,0,0,1,1,5,0,2,1,0,1,1,0,1,8,6,5,4,5,2,6,7,8,7,7,6,4,1,0,0,0,0,0,0,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,5,0,1,3,0,0,0,0,1,6,5,4,1,3,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,0,2,1,2,0,3,1,1,0,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,1,0,0,0,1,2,0,0,1,1,0,1,1,2,0,0,2,3,1,0,1,0,0,2,2,3,0,2,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0
2022-03-06 08:00:00,0,0,2,0,0,0,1,3,0,1,2,0,2,0,2,2,4,1,3,4,2,0,1,1,0,3,3,5,2,4,2,0,0,3,0,2,1,0,2,0,2,0,1,0,0,0,0
2022-03-06 09:00:00,0,0,0,0,0,1,1,0,3,3,4,0,0,5,0,4,3,4,5,0,0,0,1,2,2,3,4,0,6,7,5,4,0,0,5,6,5,4,5,0,4,3,2,1,0,0,0
2022-03-06 10:00:00,0,0,2,1,0,0,0,3,3,6,5,7,4,4,6,5,6,0,7,5,2,0,2,0,3,6,6,5,1,0,5,6,0,5,0,4,3,2,3,0,2,1,0,0,0,0,0
2022-03-06 11:00:00,0,1,0,0,2,1,3,3,1,4,3,4,2,4,4,0,3,6,2,8,1,1,2,2,2,4,3,0,0,4,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 12:00:00,0,0,0,1,2,3,0,5,5,6,5,5,4,6,6,6,7,0,4,2,4,3,0,7,8,8,7,7,6,4,3,0,5,4,4,5,2,2,1,0,0,0,0,0,0,0,0
2022-03-06 13:00:00,0,0,0,0,0,2,1,1,2,3,2,4,3,4,1,6,5,2,4,5,3,0,0,3,4,8,7,6,6,5,4,2,3,0,4,2,3,1,2,0,0,2,2,0,0,0,0
2022-03-06 14:00:00,0,0,0,0,1,1,0,1,0,5,0,5,0,4,5,0,5,1,4,5,2,0,1,2,6,7,7,9,7,6,8,7,6,0,0,0,5,2,1,0,1,0,0,0,0,0,0
2022-03-06 15:00:00,0,1,0,0,0,0,0,1,0,2,0,4,3,1,2,0,5,3,1,0,1,1,2,3,2,6,5,4,5,6,0,3,3,4,1,3,2,0,0,0,0,0,0,0,0,0,0
2022-03-06 16:00:00,0,0,0,0,1,5,0,2,3,4,0,3,0,0,0,5,8,9,5,4,3,0,1,2,0,5,4,4,4,8,0,7,5,6,4,6,2,1,0,0,0,1,0,0,0,0,0
2022-03-06 17:00:00,0,0,1,0,2,0,0,1,1,3,2,0,5,4,0,2,5,8,0,7,1,2,1,2,2,6,5,0,4,3,2,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
2022-03-06 18:00:00,0,1,2,2,2,0,8,1,9,5,5,8,1,0,4,2,5,0,2,4,1,0,0,2,3,8,4,0,3,3,0,0,5,3,4,0,2,0,0,0,1,2,0,1,0,0,0
2022-03-06 19:00:00,0,0,0,1,1,0,0,1,0,2,4,5,0,4,0,6,9,4,2,10,5,0,0,0,0,10,8,5,0,6,3,0,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0
2022-03-06 20:00:00,0,0,1,0,3,0,0,4,0,5,0,1,3,2,0,3,3,0,0,1,3,4,1,1,2,7,6,2,5,5,0,0,0,2,1,4,1,2,0,0,1,0,0,0,0,0,0
2022-03-06 21:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,2,1,12,9,0,6,5,0,0,4,0,4,5,3,2,1,0,0,0,0,0,0,0,0
2022-03-06 22:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,9,7,6,4,5,3,4,0,6,5,1,4,3,2,0,1,0,0,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,1,0,0,0,0,5,0,4,0,1,0,0,2,1,0,0,0,0,1,1,0,7,6,3,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,3,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,1,0,0,0,1,2,1,3,2,3,3,4,5,8,9,10,12,14,2,0,1,2,0,1,2,2,1,3,0,0,0,0,2,2,1,2,3,2,0,1,0,0,0,0,0
2022-03-07 07:00:00,0,15,16,17,13,5,2,6,7,6,3,9,10,11,19,26,40,46,56,54,30,17,4,4,2,5,7,7,8,8,5,9,6,8,11,12,10,12,9,11,3,1,1,0,0,0,0
2022-03-07 08:00:00,0,18,24,0,25,22,3,4,5,6,4,8,9,8,14,15,18,21,22,24,3,1,4,2,3,16,11,11,10,5,3,7,6,7,10,7,6,5,4,3,3,3,2,2,0,0,0
2022-03-07 09:00:00,0,0,2,0,3,1,2,4,5,2,2,3,5,1,4,6,7,6,7,5,1,0,3,4,5,13,12,12,12,11,10,11,7,14,1,13,3,1,1,1,0,0,0,0,0,0,0
2022-03-07 10:00:00,0,0,2,0,1,1,1,4,5,2,2,6,0,4,3,4,6,5,5,7,2,0,2,2,3,4,4,4,4,5,4,3,4,5,5,5,3,2,0,1,0,0,0,0,0,0,0
2022-03-07 11:00:00,0,1,0,0,2,14,14,4,13,15,15,13,9,9,7,5,5,6,5,3,2,1,1,0,1,2,0,1,3,4,2,3,3,0,3,4,3,2,3,2,2,2,1,1,0,0,0
2022-03-07 12:00:00,0,1,0,2,1,2,3,2,6,7,2,3,8,0,4,5,4,5,5,6,1,0,1,1,2,9,6,5,10,7,6,0,2,3,4,5,3,1,1,1,0,2,1,0,0,0,0
2022-03-07 13:00:00,0,1,1,0,0,3,5,3,3,5,3,6,0,5,2,4,6,4,3,2,2,15,21,22,24,29,28,27,26,15,13,9,6,5,6,5,3,1,0,1,1,2,1,0,0,0,0
2022-03-07 14:00:00,0,1,4,3,1,0,5,7,8,9,8,3,0,2,7,5,4,4,3,2,1,0,1,1,2,5,6,5,8,8,2,7,5,0,4,5,4,2,2,12,12,8,0,7,4,0,0
2022-03-07 15:00:00,0,1,2,0,1,5,1,4,5,6,4,0,2,3,0,3,3,2,3,3,2,1,2,4,0,9,8,6,6,7,5,9,10,5,8,6,5,3,1,0,1,2,0,0,0,0,0
2022-03-07 16:00:00,0,2,0,0,2,3,2,3,5,7,9,6,7,6,7,6,6,7,7,7,2,3,4,14,3,21,20,20,19,16,15,12,5,10,14,11,4,6,4,2,0,1,0,0,0,0,0
2022-03-07 17:00:00,0,0,1,0,5,4,5,4,2,7,0,7,5,8,7,6,9,2,3,6,2,1,2,4,5,21,16,10,10,7,0,6,7,4,7,6,4,6,5,3,2,4,3,2,0,0,0
2022-03-07 18:00:00,0,0,5,5,3,1,1,3,4,3,1,4,1,5,3,4,4,5,7,8,6,2,3,3,6,24,21,19,18,15,16,15,12,10,10,6,5,4,4,4,4,3,1,0,0,0,0
2022-03-07 19:00:00,0,0,3,3,2,4,0,1,3,10,3,1,9,8,1,0,3,2,2,3,3,1,2,1,2,21,16,13,11,12,7,11,6,5,4,8,5,4,2,1,0,2,2,1,0,0,0
2022-03-07 20:00:00,0,0,1,0,0,0,0,2,0,2,2,0,1,2,0,2,0,0,1,1,0,0,0,1,2,13,10,10,9,7,8,4,6,7,4,3,3,2,1,0,1,0,0,0,0,0,0
2022-03-07 21:00:00,0,0,0,0,0,2,0,1,2,2,1,1,2,0,0,3,5,4,1,2,3,1,1,0,0,10,9,4,3,4,0,4,3,5,5,6,5,4,3,0,1,0,0,0,0,0,0
2022-03-07 22:00:00,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,1,0,1,0,0,13,10,7,3,5,4,2,2,3,3,4,3,2,1,0,0,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,1,0,0,2,2,3,0,0,2,0,0,3,3,0,0,1,1,1,6,0,14,10,7,1,6,1,4,3,4,0,2,1,1,0,0,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,0,0,1,1,2,2,0,1,0,0,3,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,0,0,0,1,1,3,0,2,3,0,3,0,4,5,7,6,8,9,1,0,1,0,1,1,2,3,0,2,0,1,1,0,2,2,0,1,3,2,1,3,0,0,0,0,0
2022-03-08 07:00:00,0,15,18,0,5,4,2,5,6,4,5,14,15,16,21,33,35,40,53,57,30,9,3,4,4,7,6,3,2,2,0,0,1,3,3,2,2,3,4,4,0,3,2,0,0,0,0
2022-03-08 08:00:00,5,21,30,0,31,25,4,6,7,8,4,9,8,7,9,18,23,26,36,36,4,2,4,3,0,12,11,10,9,6,7,8,8,9,10,8,5,3,1,0,0,0,0,0,0,0,0
2022-03-08 09:00:00,0,0,1,0,2,2,0,3,4,5,4,2,3,4,5,6,7,7,12,12,2,1,4,3,2,7,9,6,8,6,5,4,3,4,0,4,4,3,1,4,3,0,0,0,2,0,0
2022-03-08 10:00:00,0,1,3,0,2,3,2,5,7,5,8,7,6,4,0,6,8,0,6,7,3,1,1,2,1,6,5,6,6,5,3,4,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0
2022-03-08 11:00:00,0,0,1,0,2,1,1,3,2,2,4,3,2,2,0,2,3,3,5,7,4,4,1,0,0,7,4,2,3,7,0,3,5,2,4,0,3,3,0,2,0,3,2,0,0,0,0
2022-03-08 12:00:00,0,0,0,0,1,2,2,3,2,4,5,2,7,0,0,7,1,6,4,1,2,15,25,27,29,34,32,28,27,16,13,10,7,1,0,6,6,3,2,0,2,3,2,1,0,0,0
2022-03-08 13:00:00,0,0,1,2,1,4,1,2,5,6,4,2,8,7,5,3,4,0,4,5,2,1,1,1,2,4,3,3,4,4,3,6,5,4,3,0,3,1,0,1,0,1,0,0,0,0,0
2022-03-08 14:00:00,0,0,1,0,2,1,5,1,5,5,4,0,2,3,4,3,3,3,5,3,1,2,2,5,7,8,8,5,8,5,6,6,7,4,5,8,6,2,4,12,10,11,0,10,8,0,0
2022-03-08 15:00:00,0,0,3,1,2,3,4,2,3,6,7,0,6,5,3,4,5,4,3,3,1,0,3,3,0,8,7,4,8,5,3,4,3,2,5,6,4,0,3,1,2,2,1,0,0,0,0
2022-03-08 16:00:00,0,0,0,0,2,3,3,5,6,6,7,8,4,5,6,6,8,8,7,9,2,3,5,22,3,23,22,20,19,14,12,12,10,7,8,10,6,3,2,2,3,1,0,0,2,0,0
2022-03-08 17:00:00,0,1,2,0,4,0,6,5,6,9,9,10,9,4,7,4,7,0,5,7,5,3,2,3,2,13,11,9,8,9,9,7,8,9,0,8,7,5,3,6,5,6,3,1,0,0,0
2022-03-08 18:00:00,0,0,1,0,0,3,2,3,3,4,3,3,5,3,0,8,7,5,7,6,5,3,1,0,3,20,15,13,14,10,7,5,7,5,5,4,3,3,3,0,1,2,0,0,0,0,0
2022-03-08 19:00:00,0,0,0,0,1,3,5,4,6,9,9,10,7,6,4,3,2,4,4,5,1,0,1,2,3,27,24,19,16,15,13,11,8,10,11,1,8,4,1,0,0,1,0,0,0,0,0
2022-03-08 20:00:00,0,0,0,0,0,2,0,2,2,3,2,1,0,2,0,2,3,4,3,1,2,0,1,1,0,28,22,21,17,12,10,3,6,4,5,3,3,2,1,1,0,0,0,0,0,0,0
2022-03-08 21:00:00,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,17,12,6,4,3,4,1,5,6,5,0,4,2,3,0,1,0,0,0,0,0,0
2022-03-08 22:00:00,0,0,2,0,1,0,0,1,0,2,0,1,0,0,1,3,0,2,1,1,0,0,1,1,2,16,13,11,9,7,6,5,3,5,0,4,2,1,1,0,0,0,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,11,8,7,6,4,4,2,3,4,3,0,2,2,0,0,1,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0
2022-03-09 07:00:00,0,1,0,0,2,0,1,4,3,2,1,2,1,3,1,2,2,4,3,5,0,0,0,1,0,4,0,3,2,2,0,0,2,0,3,1,1,0,0,2,1,0,0,0,0,0,0
2022-03-09 08:00:00,0,0,2,0,0,0,0,1,2,1,1,2,1,0,0,2,3,0,5,4,0,1,0,0,0,4,2,3,0,2,0,0,2,1,3,4,3,2,0,0,0,1,0,0,0,0,0
2022-03-09 09:00:00,0,1,0,0,1,0,0,3,4,2,3,5,6,0,5,3,4,4,8,7,0,2,2,0,0,3,0,0,2,2,2,2,4,3,3,5,3,2,1,0,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,0,0,0,2,1,2,2,1,2,1,1,3,2,3,2,4,3,2,7,1,2,3,0,0,5,4,3,5,5,4,2,2,0,3,3,2,4,0,0,0,2,0,0,0,0,0
2022-03-09 11:00:00,0,1,0,0,2,2,3,4,1,4,0,3,3,1,0,2,3,0,2,4,1,0,0,0,1,3,5,0,0,4,3,0,4,3,2,4,3,2,1,0,1,0,0,0,0,0,0
2022-03-09 12:00:00,0,3,0,0,1,1,0,3,3,4,0,2,0,4,0,3,4,6,7,6,1,0,3,2,2,5,0,4,6,5,4,4,0,2,0,1,1,0,1,3,2,2,1,0,1,0,0
2022-03-09 13:00:00,0,1,1,0,3,2,0,2,3,2,0,3,3,4,4,4,0,4,6,7,1,2,3,2,4,8,7,5,5,3,2,0,0,0,1,4,2,2,0,0,1,0,0,0,0,0,0
2022-03-09 14:00:00,0,0,0,0,1,2,3,2,0,3,3,2,2,5,1,6,3,0,5,5,3,2,2,1,0,5,5,0,4,4,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
2022-03-09 15:00:00,0,0,0,0,0,0,1,4,3,4,5,4,3,5,4,0,5,0,4,4,1,0,3,1,0,5,2,5,4,4,5,3,3,2,5,4,4,3,0,2,1,0,0,0,0,0,0
2022-03-09 16:00:00,0,0,0,0,2,2,0,2,1,3,5,8,7,8,10,3,12,13,12,11,2,1,2,4,2,4,2,3,0,3,3,1,1,2,3,3,2,1,2,0,1,0,0,0,0,0,0
2022-03-09 17:00:00,0,0,1,2,3,4,3,5,2,5,6,5,5,3,5,5,6,8,7,3,4,3,3,2,1,9,13,12,0,8,7,6,6,4,0,4,4,2,0,1,1,0,0,0,0,0,0
2022-03-09 18:00:00,0,0,2,0,1,0,0,4,2,5,6,7,7,0,3,3,2,4,3,3,2,1,0,1,2,11,7,5,6,5,0,3,3,1,2,4,4,2,0,0,1,2,0,1,0,0,0
2022-03-09 19:00:00,0,1,2,0,1,2,2,1,1,3,3,2,2,3,0,2,3,0,0,2,2,0,0,1,0,8,7,4,5,3,4,0,5,7,0,4,2,0,2,0,2,2,1,0,0,0,0
2022-03-09 20:00:00,0,0,2,0,1,0,0,2,0,3,2,1,2,2,0,0,3,0,1,2,1,0,0,0,0,10,9,6,4,2,3,2,3,5,4,3,2,3,2,1,0,0,0,0,0,0,0
2022-03-09 21:00:00,0,1,2,1,0,1,0,1,0,0,0,1,0,2,0,2,1,2,1,0,0,0,0,3,4,12,9,6,0,8,10,5,10,4,9,8,4,1,2,0,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,1,6,2,1,2,5,1,4,3,4,4,5,3,1,0,0,0,0,0,0,0,0,0
2022-03-09 23:00:00,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,9,7,4,0,8,3,7,1,0,2,6,3,1,1,0,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,0,0,1,4,0,2,0,3,3,0,0,4,3,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,0,0,1,0,2,1,2,2,3,3,2,5,7,8,9,14,11,1,0,1,0,0,1,1,1,2,1,0,0,0,0,1,2,1,1,3,0,2,0,0,0,0,0,0
2022-03-10 07:00:00,0,14,19,0,18,2,1,5,7,8,1,10,11,13,20,26,33,37,37,35,22,10,2,0,1,7,6,8,0,5,4,0,2,2,3,3,1,3,5,6,4,6,4,0,0,0,0
2022-03-10 08:00:00,0,1,2,0,24,20,2,4,3,3,3,8,7,7,8,10,13,14,19,24,6,3,4,3,4,11,12,13,12,8,7,9,6,5,6,8,8,5,3,2,4,3,1,1,3,0,0
