Unnamed: 0,1_신자초등학교앞,2_제일은행사거리,3_자양우성아파트앞,4_자양고교앞,5_신양초등학교앞,6_뚝도변전소앞,7_광진문화예술회관,8_건대입구(가상),9_건대입구역사거리.건대병원,10_어린이대공원역.화양천주교회,11_화양리,12_화양사거리,13_성동세무서,14_제인병원,15_성수2가3동주민센터,16_리버하우스,17_상원,18_한양대정문앞,19_서울숲삼부아파트,20_왕십리역,21_성동구청,22_도선사거리,23_마장축산물시장,24_동대문구청.용두역3번출구,25_동대문구청.용신동주민센터,26_경동시장앞,27_제기동한신아파트,28_제기시장,29_고려대학교앞,30_고려대역.고대앞삼거리,31_홍파초등학교,32_경동시장,33_경동시장사거리,34_동대문구청.용신동주민센터,35_마장축산물시장,36_도선사거리,37_성동구청,38_왕십리역,39_행당1동주민센터.성동소방서,40_한양대정문,41_상원,42_리버하우스,43_성수2가3동주민센터,44_성동세무서앞,45_우리은행화양동지점,46_화양리,47_어린이대공원역.화양천주교회,48_서울화양초등학교,49_건대입구역사거리.건대병원,50_건대로데오거리입구,51_대동아파트앞,52_신양초등학교앞,53_자양고교앞,54_자양우성아파트앞,55_신자초등학교앞
2022-03-09 17:00:00,4,10,4,3,12,13,6,0,8,6,7,10,11,12,11,13,11,12,13,12,13,8,9,11,9,7,4,4,2,3,4,6,8,11,11,11,8,11,11,14,15,16,18,18,19,16,11,13,8,14,13,5,9,4,0
2022-03-09 18:00:00,2,3,5,6,5,5,8,7,11,10,9,9,11,10,9,8,7,9,10,7,6,7,7,6,5,4,3,4,3,7,2,2,14,15,14,11,11,10,13,15,6,13,8,12,13,14,6,12,10,12,9,8,4,3,0
2022-03-09 19:00:00,3,4,3,4,6,0,8,7,8,11,9,10,15,8,9,10,14,13,10,11,10,6,7,5,5,4,3,3,3,5,4,5,7,10,5,7,7,6,8,10,14,12,14,16,8,10,8,4,8,8,0,5,4,1,0
2022-03-09 20:00:00,1,3,0,3,0,5,4,5,7,6,3,6,8,0,4,8,8,7,5,6,8,9,5,4,5,2,4,2,6,4,4,3,6,7,9,7,6,8,9,13,11,8,11,9,6,7,5,5,5,11,9,9,7,6,0
2022-03-09 21:00:00,0,2,0,3,0,2,2,0,10,8,7,8,6,7,4,6,0,5,6,5,5,6,4,7,0,9,5,2,2,5,6,2,5,3,5,2,3,5,6,7,9,7,7,3,5,4,6,5,0,15,4,10,11,6,0
2022-03-09 22:00:00,2,4,0,5,6,4,3,4,7,5,7,7,6,8,6,5,7,5,9,8,11,10,9,0,8,6,4,2,1,2,3,0,4,0,7,4,6,5,0,7,4,7,6,0,5,6,3,2,5,12,13,11,9,3,0
2022-03-09 23:00:00,1,0,0,0,0,0,1,0,4,5,3,6,9,10,11,0,10,6,8,10,9,8,0,6,5,4,3,1,1,2,0,0,4,7,6,7,6,4,7,6,0,8,4,7,5,3,3,0,5,6,5,4,4,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,0,2,1,0,3,0,2,3,4,5,7,12,14,0,1,13,12,10,0,12,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,4,6,7,6,5,4,3,4,3,4,5,6,6,4,0,5,3,6,5,4,3,4,4,3,2,2,1,2,2,4,7,3,8,10,16,15,13,15,11,5,12,13,11,6,6,4,5,2,2,1,0,0,1,0,0
2022-03-10 06:00:00,8,9,5,3,4,4,3,2,2,2,4,7,8,2,4,7,6,5,5,6,5,5,4,0,0,1,2,0,4,6,4,6,7,5,6,5,5,7,9,13,10,7,5,3,3,4,3,0,1,5,4,1,2,0,0
2022-03-10 07:00:00,7,11,16,18,18,14,9,7,7,12,17,17,16,15,10,17,14,11,7,9,9,6,4,5,6,4,3,5,7,14,16,19,11,14,14,17,14,19,17,15,13,12,13,8,8,7,6,6,4,5,0,3,1,0,0
2022-03-10 08:00:00,12,25,33,34,35,30,15,12,14,18,25,31,40,39,39,44,40,17,17,12,19,15,8,5,5,3,5,5,5,18,20,23,22,24,24,29,26,31,31,44,40,38,34,23,9,10,9,9,6,10,3,7,4,2,0
2022-03-10 09:00:00,7,10,14,16,17,19,18,15,20,22,23,19,20,15,13,14,12,10,9,8,8,7,5,6,4,5,1,4,5,8,12,10,11,13,14,18,18,21,20,20,19,11,11,9,6,12,10,9,3,4,1,0,3,2,0
2022-03-10 10:00:00,3,5,6,5,6,6,5,4,7,8,9,7,9,9,8,8,7,8,8,8,9,7,7,10,5,2,3,5,6,10,11,13,12,16,19,8,20,16,15,9,17,16,17,9,7,6,4,5,4,6,5,3,2,1,0
2022-03-10 11:00:00,2,6,5,8,4,6,6,5,7,6,7,9,10,10,8,11,10,7,6,6,7,5,6,4,3,4,3,2,4,4,7,6,12,12,9,8,11,12,11,13,14,13,8,9,8,10,6,4,4,4,1,3,2,0,0
2022-03-10 12:00:00,3,7,4,6,6,2,6,4,8,7,8,9,9,10,0,11,10,7,8,7,10,9,7,7,6,5,4,4,3,5,6,10,10,10,11,10,10,8,11,13,10,10,8,9,5,8,7,6,5,6,2,3,3,2,0
2022-03-10 13:00:00,3,5,6,7,6,6,6,5,7,7,12,11,14,10,11,12,10,14,15,14,12,7,13,11,9,7,4,4,5,6,8,13,13,11,13,10,20,22,20,24,22,14,12,9,9,9,7,6,6,8,2,7,3,2,0
2022-03-10 14:00:00,1,3,2,4,2,5,6,3,8,9,9,10,17,16,17,18,17,18,18,18,19,11,17,16,7,5,5,3,6,7,8,8,13,7,14,16,15,17,13,15,14,20,18,12,11,10,8,7,6,6,5,5,4,1,0
2022-03-10 15:00:00,2,3,5,5,6,5,2,4,5,4,6,10,14,15,12,14,15,18,17,16,16,15,12,10,15,7,4,5,3,5,9,14,16,23,29,14,27,27,26,23,21,20,19,13,12,10,7,5,6,9,7,6,2,1,0
2022-03-10 16:00:00,6,8,9,10,6,11,13,6,17,17,14,10,14,14,15,16,11,16,16,11,12,12,10,7,5,8,6,6,6,7,9,24,25,26,19,18,20,19,20,23,22,23,21,15,20,20,15,12,3,11,10,9,6,5,0
2022-03-10 17:00:00,6,8,9,10,11,11,9,8,11,9,8,12,29,29,30,33,30,22,22,19,15,15,14,13,11,11,5,6,5,8,9,11,12,13,15,13,19,22,22,34,31,21,15,15,19,16,10,9,6,9,8,11,11,8,0
2022-03-10 18:00:00,3,5,8,10,11,9,7,6,11,9,11,13,31,33,35,34,35,39,35,28,24,23,22,19,17,4,10,6,4,6,5,6,9,12,15,16,18,15,15,25,24,29,31,33,39,29,18,17,11,24,21,19,16,8,0
2022-03-10 19:00:00,3,4,5,7,4,7,6,0,9,8,7,13,22,23,24,13,22,19,17,12,16,14,14,10,7,15,10,9,2,4,5,6,7,5,6,6,7,10,9,21,21,19,19,18,16,10,6,5,5,20,19,17,14,9,0
2022-03-10 20:00:00,2,5,0,6,8,4,9,0,13,11,14,13,17,11,19,10,15,15,14,9,14,5,11,9,8,3,5,1,2,5,2,4,5,2,6,5,6,4,5,9,10,11,14,14,13,7,5,1,4,11,6,10,7,5,0
2022-03-10 21:00:00,6,9,10,12,10,0,3,8,10,0,9,8,11,11,13,10,14,15,18,10,18,17,16,11,9,3,4,3,4,1,4,4,4,5,7,7,6,8,9,10,4,9,11,11,11,8,8,9,8,13,11,9,7,3,0
2022-03-10 22:00:00,9,11,4,12,0,9,13,11,10,9,11,4,10,8,7,6,7,12,13,11,14,13,10,14,9,4,12,4,3,1,0,0,4,5,5,5,4,6,3,4,6,0,7,8,6,5,4,3,2,6,0,5,3,6,0
2022-03-10 23:00:00,7,0,0,0,1,3,0,1,8,4,6,4,8,4,9,6,8,9,11,10,4,9,8,7,3,5,4,4,2,4,0,5,5,5,2,3,6,6,7,12,7,12,12,11,8,7,8,0,7,8,5,7,6,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,4,3,4,2,5,6,0,5,6,0,6,12,16,17,0,16,17,14,10,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,4,4,4,3,2,6,6,4,5,0,3,4,6,7,4,8,8,5,4,5,5,4,13,6,5,2,1,2,2,3,4,4,4,5,10,3,9,11,10,4,2,2,10,8,6,1,6,4,2,2,3,0,2,1,0
2022-03-11 06:00:00,8,9,5,11,12,8,5,3,2,2,3,7,10,8,10,0,8,5,2,3,4,3,2,2,1,0,2,0,3,6,6,9,10,9,9,8,9,11,10,10,8,7,5,3,2,3,1,4,1,1,1,0,0,0,0
2022-03-11 07:00:00,5,9,12,18,20,17,11,10,11,10,15,14,22,18,19,22,19,11,9,6,6,3,5,4,4,4,3,2,5,8,12,12,16,16,17,16,15,17,15,18,17,16,13,10,7,5,6,4,3,3,2,1,2,1,0
2022-03-11 08:00:00,10,18,26,13,25,22,13,12,14,15,22,28,28,23,26,25,23,12,14,11,11,9,8,5,9,6,4,10,13,22,25,16,18,27,29,28,29,35,24,46,46,41,35,21,7,7,7,7,5,10,1,7,4,0,0
2022-03-11 09:00:00,5,12,14,15,13,15,13,9,10,12,16,22,21,19,18,17,13,12,9,12,11,8,3,7,6,3,3,5,5,7,9,11,14,13,15,15,20,22,24,25,22,21,17,10,6,8,5,3,3,6,4,5,4,3,0
2022-03-11 10:00:00,3,5,7,7,6,7,6,4,7,6,11,10,12,14,0,13,14,13,6,9,11,10,7,5,4,3,2,1,3,6,7,10,14,17,19,20,22,22,17,17,15,14,13,7,5,2,2,3,2,3,2,1,1,1,0
2022-03-11 11:00:00,5,6,7,0,8,9,5,4,5,6,8,7,12,13,14,14,13,13,12,15,13,9,13,7,5,4,2,3,5,4,7,9,13,16,10,6,14,15,14,13,10,11,10,11,7,8,6,4,5,5,4,3,1,0,0
2022-03-11 12:00:00,3,5,5,6,6,6,6,2,6,5,7,9,17,0,13,16,13,12,11,10,11,9,8,7,3,4,2,3,3,5,7,10,9,10,16,16,11,13,13,11,14,11,12,11,9,10,8,5,5,3,0,3,1,2,0
2022-03-11 13:00:00,3,6,9,11,13,5,11,9,9,10,13,12,11,11,11,14,14,13,12,13,11,9,8,9,5,4,3,4,7,11,5,12,15,15,19,16,16,17,16,14,12,12,11,12,10,7,6,5,6,6,5,7,5,3,0
2022-03-11 14:00:00,2,4,5,6,6,5,4,3,7,5,9,10,14,15,16,17,15,17,17,15,13,12,11,10,7,7,5,5,5,5,6,9,12,14,17,16,13,14,13,13,10,12,11,12,11,10,8,6,5,9,7,5,3,3,1
2022-03-11 15:00:00,4,5,7,8,11,8,9,1,9,8,7,10,17,17,15,14,16,16,16,15,15,15,14,13,7,5,2,2,6,5,6,10,9,11,15,16,15,13,15,15,14,13,14,14,13,10,9,8,6,5,4,3,2,0,0
2022-03-11 16:00:00,3,5,7,8,9,8,8,4,10,7,10,13,16,16,15,15,14,15,16,15,13,5,11,9,7,6,5,5,3,10,13,15,16,18,20,19,20,19,19,24,23,12,20,13,13,11,9,10,7,9,8,6,6,3,0
2022-03-11 17:00:00,5,7,8,10,11,13,12,9,10,7,11,15,22,25,28,29,20,22,20,21,18,14,16,14,11,9,8,4,5,6,9,12,14,15,17,18,21,21,17,28,30,28,20,22,22,22,12,12,6,16,15,15,11,7,1
2022-03-11 18:00:00,2,7,11,10,9,14,15,14,18,15,10,18,41,43,46,48,44,29,24,19,19,16,14,13,12,12,7,6,4,6,7,9,15,15,17,16,22,23,22,25,23,24,29,29,39,35,21,17,11,23,9,18,16,4,0
2022-03-11 19:00:00,3,5,7,8,9,8,6,5,12,11,12,10,18,19,18,18,15,17,17,15,18,16,16,12,10,7,5,5,5,4,3,5,9,7,11,12,8,13,14,19,18,18,16,15,15,13,12,11,9,18,16,13,15,8,0
2022-03-11 20:00:00,2,5,5,6,5,5,5,0,8,7,7,9,7,8,9,8,0,6,7,6,8,10,9,7,5,5,4,2,1,2,3,4,3,3,3,3,4,5,4,10,10,10,17,14,13,10,7,6,7,10,9,6,5,3,0
2022-03-11 21:00:00,1,4,5,5,0,2,5,4,5,6,8,8,10,9,8,9,10,11,11,12,12,9,8,10,8,6,5,4,4,3,4,6,0,7,8,7,8,7,8,12,13,10,9,8,7,5,4,0,3,8,4,4,7,4,0
2022-03-11 22:00:00,1,2,3,4,5,7,8,7,8,7,12,6,13,14,15,11,11,11,10,9,9,0,8,7,5,6,5,3,3,3,0,5,6,9,11,8,6,7,9,10,11,9,10,8,5,8,7,8,6,20,18,16,13,6,0
2022-03-11 23:00:00,1,3,4,5,3,4,4,7,11,6,12,12,16,6,17,19,17,15,15,13,14,13,11,8,9,8,6,5,4,4,0,5,6,7,7,7,6,9,10,13,12,14,14,8,10,8,9,7,7,16,13,13,11,6,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,0,0,0,2,3,0,0,4,0,5,8,10,0,0,0,11,13,10,9,11,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,3,5,6,0,6,7,5,4,5,3,6,7,9,8,9,3,8,6,3,7,5,6,5,6,2,4,2,1,1,4,5,4,5,4,7,8,9,8,8,4,8,0,7,6,6,6,4,1,1,3,0,0,0,0,0
2022-03-12 06:00:00,2,5,4,5,7,6,5,3,0,0,5,5,6,6,0,5,7,6,0,5,4,2,2,3,1,1,2,1,2,3,2,2,4,3,2,4,3,5,5,7,5,3,5,2,2,2,2,3,2,2,2,2,1,0,0
2022-03-12 07:00:00,1,3,5,5,0,4,3,0,4,3,3,5,7,6,0,7,4,6,6,5,5,3,2,2,3,2,0,0,1,4,2,4,5,2,6,7,2,9,10,11,9,8,7,3,2,2,3,1,2,3,2,1,0,0,0
2022-03-12 08:00:00,3,4,5,7,10,4,8,3,7,4,8,7,6,5,9,3,5,7,3,5,4,4,5,4,2,2,0,3,3,4,5,7,7,10,7,9,10,9,5,7,6,7,8,7,5,4,4,3,2,4,2,0,1,1,0
2022-03-12 09:00:00,5,5,8,6,7,8,3,2,3,4,10,11,15,17,9,11,13,10,10,7,9,7,6,4,2,1,1,6,3,5,7,10,11,8,12,9,12,9,8,11,10,9,0,8,7,6,7,5,4,8,2,6,4,1,1
2022-03-12 10:00:00,3,8,9,11,12,12,9,8,9,10,9,12,13,12,13,14,11,7,8,6,5,5,3,4,2,3,2,3,2,3,6,7,8,9,8,8,9,8,9,11,10,9,8,8,5,5,5,6,4,4,0,0,2,0,0
2022-03-12 11:00:00,7,10,16,13,15,14,11,9,13,13,12,11,11,12,12,12,14,15,16,15,15,12,13,10,6,3,1,3,4,7,6,8,10,8,9,10,11,10,9,10,11,10,9,6,9,9,8,5,7,7,1,0,6,5,0
2022-03-12 12:00:00,5,7,8,9,9,9,9,8,11,12,12,17,18,15,16,16,17,15,15,12,11,9,9,11,8,9,4,3,4,4,5,7,9,11,11,13,12,13,14,18,19,17,18,14,10,11,9,9,7,8,7,5,5,0,0
2022-03-12 13:00:00,8,16,17,20,18,19,11,10,9,12,14,15,17,19,18,15,17,15,17,14,11,14,13,15,9,8,6,7,5,6,7,13,14,16,17,16,14,12,13,13,12,10,14,17,16,18,14,12,7,10,8,7,4,3,0
2022-03-12 14:00:00,5,6,9,10,10,9,5,3,10,10,14,16,15,16,15,15,16,15,17,17,14,11,14,12,9,3,2,4,6,9,7,13,18,21,24,17,25,28,31,26,22,19,25,24,19,16,15,12,9,11,9,6,4,2,0
2022-03-12 15:00:00,7,7,8,9,10,7,11,5,14,11,10,10,20,21,0,16,19,21,20,12,12,8,12,9,8,6,4,5,5,6,7,13,19,17,22,22,24,26,24,31,28,24,23,23,16,14,14,14,9,12,7,11,8,5,0
2022-03-12 16:00:00,8,8,10,15,0,14,11,8,14,13,15,16,21,22,24,25,24,17,17,15,15,16,15,14,12,7,4,4,6,8,9,15,20,22,24,25,26,25,23,24,17,23,21,19,18,17,18,16,13,14,11,7,4,3,0
2022-03-12 17:00:00,3,5,10,13,14,13,10,3,12,9,9,8,14,15,7,15,9,11,11,11,10,9,10,9,6,9,7,5,2,6,6,13,12,10,12,14,14,15,11,17,15,16,18,18,17,19,18,10,14,14,10,11,10,8,0
2022-03-12 18:00:00,6,7,3,11,10,5,12,4,12,10,13,8,10,10,11,8,8,11,11,10,9,8,11,10,6,7,7,2,2,4,4,6,9,10,8,9,9,12,8,15,10,16,14,13,15,16,10,13,7,13,0,9,9,5,0
2022-03-12 19:00:00,4,4,7,9,8,2,4,3,7,8,8,9,9,9,5,0,8,6,12,11,4,10,11,21,4,22,21,4,1,4,5,8,4,9,5,7,9,10,8,8,7,6,6,7,9,10,4,8,7,8,0,6,5,7,0
2022-03-12 20:00:00,1,3,0,5,4,0,4,2,8,9,8,8,10,8,9,10,9,10,9,8,7,0,3,0,2,0,5,2,3,2,0,0,6,6,8,5,3,3,6,5,6,0,7,6,7,6,5,5,7,12,8,11,8,4,0
2022-03-12 21:00:00,10,11,0,13,5,16,15,4,7,15,16,18,20,20,21,7,21,14,13,13,12,11,11,12,13,9,9,5,3,3,0,0,0,0,8,0,8,11,9,10,2,0,11,11,9,6,5,0,0,11,10,7,6,4,0
2022-03-12 22:00:00,3,2,3,0,0,4,5,4,8,9,4,10,11,12,13,14,13,14,13,14,14,13,8,9,5,8,7,3,1,2,0,1,3,0,4,0,5,6,6,8,8,8,10,3,10,9,7,0,7,13,7,4,6,10,0
2022-03-12 23:00:00,1,4,1,5,8,9,0,0,9,3,11,8,9,12,10,0,5,9,9,8,7,0,6,7,3,3,5,6,5,3,6,8,7,4,5,4,10,2,3,12,10,10,10,9,8,7,6,0,6,9,0,7,0,4,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,2,0,1,2,1,0,0,3,0,4,0,1,5,0,6,0,6,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,3,2,1,0,2,2,1,3,0,0,5,5,3,2,3,2,2,0,0,3,2,6,5,4,2,2,1,1,4,2,0,4,3,2,4,0,0,2,1,3,1,0,3,4,0,0,0,0,1,0,0,0,0,0
2022-03-13 06:00:00,1,0,2,0,0,0,1,1,1,0,2,3,3,3,3,0,3,3,0,2,1,1,0,0,2,1,0,1,0,2,3,0,2,0,4,4,1,0,3,0,1,2,0,1,0,3,0,0,1,2,1,0,0,0,0
2022-03-13 07:00:00,2,2,3,0,2,3,1,0,2,1,3,2,3,4,0,3,4,3,3,2,0,1,0,0,0,1,1,0,1,3,1,0,2,0,4,4,3,5,3,4,2,3,4,2,4,0,3,3,1,2,0,1,1,0,0
2022-03-13 08:00:00,1,3,3,4,0,4,3,0,3,2,5,7,11,3,10,4,9,9,9,7,6,0,5,3,1,1,0,1,3,4,6,4,0,1,5,3,4,4,2,2,5,4,2,1,3,4,4,4,1,3,0,0,0,0,0
2022-03-13 09:00:00,2,3,5,6,3,5,4,3,4,1,7,7,7,6,0,8,6,7,4,5,5,6,7,6,5,2,1,1,1,1,2,3,5,4,5,0,3,4,1,4,5,4,4,0,7,8,10,11,9,6,7,6,4,2,0
2022-03-13 10:00:00,5,4,7,7,8,4,6,4,4,5,6,8,9,0,6,7,8,7,6,6,7,8,7,6,2,3,3,3,3,3,6,7,5,10,7,8,8,6,6,5,5,6,7,2,5,6,6,0,1,3,1,0,0,0,0
2022-03-13 11:00:00,1,5,8,9,11,10,7,1,9,5,6,7,8,10,10,12,10,10,9,9,7,5,6,5,4,2,1,1,2,4,5,3,3,7,11,4,7,4,9,4,4,3,11,9,7,6,8,4,4,5,1,0,4,2,0
2022-03-13 12:00:00,3,6,10,8,11,7,8,6,8,4,8,8,9,4,0,12,11,10,11,8,9,6,9,4,8,4,2,8,7,8,11,13,8,14,15,10,10,11,10,14,15,14,15,8,12,7,6,6,3,3,0,2,2,1,0
2022-03-13 13:00:00,4,6,8,9,0,10,10,9,10,10,9,12,15,9,15,10,9,9,9,9,7,7,8,7,6,2,4,3,3,4,6,9,11,8,16,15,18,16,15,10,12,7,8,12,15,12,11,4,10,5,4,5,2,1,0
2022-03-13 14:00:00,5,6,7,8,9,0,6,5,7,6,9,8,10,11,8,14,12,10,8,8,8,5,8,6,4,4,2,3,4,3,6,9,11,10,9,9,11,13,14,15,12,6,12,13,14,13,9,7,6,8,6,2,4,3,0
2022-03-13 15:00:00,1,4,5,3,5,4,4,1,5,6,8,7,13,0,15,17,11,15,14,9,9,4,4,6,5,2,0,2,4,5,6,8,10,12,9,8,9,13,11,9,9,8,8,8,9,8,9,10,8,8,3,5,5,4,0
2022-03-13 16:00:00,3,4,4,0,6,4,6,2,9,5,11,6,13,14,7,12,13,10,12,13,12,7,12,11,10,6,3,3,4,5,6,13,14,13,16,15,16,18,13,19,19,19,13,16,14,11,13,4,6,7,5,7,4,3,0
2022-03-13 17:00:00,4,3,5,6,0,4,5,0,11,0,9,12,15,6,13,4,15,11,10,8,1,7,5,2,2,1,0,0,2,3,3,6,9,10,10,11,12,13,12,14,13,11,14,11,11,10,10,9,6,10,8,6,6,5,0
2022-03-13 18:00:00,2,3,7,9,8,7,6,5,7,5,6,8,9,10,3,11,10,13,11,10,11,10,10,0,8,6,5,5,3,4,5,6,6,8,9,9,10,7,7,8,9,6,13,9,9,8,7,6,5,12,12,13,8,6,0
2022-03-13 19:00:00,3,4,6,8,0,9,2,8,12,4,11,3,12,4,9,6,5,4,5,2,0,0,3,0,0,3,2,1,4,3,0,0,5,2,5,6,0,7,6,9,7,6,5,7,6,5,6,4,4,9,8,8,6,3,0
2022-03-13 20:00:00,1,2,0,3,0,4,3,0,5,4,6,8,9,10,8,8,6,6,5,7,5,2,0,3,0,2,0,0,1,2,3,4,6,2,4,5,0,7,6,7,8,0,9,4,11,10,11,12,12,10,0,9,4,6,0
2022-03-13 21:00:00,0,3,0,0,1,0,0,0,6,5,9,10,12,9,10,0,5,14,14,11,10,10,11,8,2,5,3,3,1,2,4,0,8,9,11,8,8,14,6,9,0,8,7,0,4,4,1,2,3,9,0,7,4,3,0
2022-03-13 22:00:00,5,2,0,0,0,0,1,0,3,4,3,5,8,0,7,7,8,6,5,7,9,8,7,7,5,0,3,5,1,4,5,0,0,5,4,3,2,13,13,13,0,14,12,10,5,3,5,2,0,9,4,0,6,2,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,3,6,4,3,0,5,7,3,0,0,4,7,8,10,2,9,8,2,0,5,2,2,4,0,0,5,0,6,2,8,7,0,8,0,9,8,7,6,4,4,2,5,6,5,2,3,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,3,0,4,3,4,5,0,4,3,0,4,7,10,11,0,10,11,10,6,0,8,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,4,6,5,5,6,3,7,5,7,4,8,9,17,17,16,15,13,10,9,4,6,3,7,4,1,2,1,2,2,4,5,6,0,7,11,10,9,12,11,4,12,3,10,6,5,0,4,3,1,2,0,0,0,0,0
