Unnamed: 0,1_수유중학교혜화여고,2_서울정인학교,3_구세군강북종합사회복지관입구,4_미양중고등학교.팔팔·미송경로당,5_삼각산동SK아파트북한산시티미양초등학교,6_삼각산119안전센터,7_강북구보건소삼각산분소,8_삼각산동삼각산아이원아파트정문,9_삼각산동삼각산아이원아파트후문,10_삼각산고.래미안트리베라,11_미아초교,12_길음동동부아파트,13_길음역,14_성북우체국현대백화점,15_미아사거리역.롯데백화점,16_삼양동사거리입구,17_성암국제무역고등학교,18_삼양동사거리,19_삼양동사거리,20_송천초등학교.미아뉴타운입구,21_삼각산고.래미안트리베라,22_삼각산동삼각산아이원아파트후문,23_삼각산동삼각산아이원아파트정문,24_강북구보건소삼각산분소,25_삼각산119안전센터,26_삼양동벽산라이브파크미양초등학교,27_미양중고등학교.팔팔·미송경로당,28_구세군강북종합사회복지관입구,29_우광타운,30_혜화여고
2022-03-20 14:00:00,0,0,1,0,1,0,3,3,9,12,13,15,13,5,5,3,4,2,4,0,3,0,1,0,0,4,0,0,0,0
2022-03-20 15:00:00,2,0,0,0,2,3,6,6,7,7,7,5,4,3,12,13,10,9,10,7,9,7,1,0,0,4,3,2,1,0
2022-03-20 16:00:00,0,2,0,0,0,0,1,6,7,6,5,4,2,2,8,5,0,5,10,0,9,6,5,3,0,2,1,0,0,0
2022-03-20 17:00:00,1,0,0,1,3,2,4,0,6,7,6,7,4,4,10,0,8,11,11,7,10,10,7,6,4,5,4,3,2,0
2022-03-20 18:00:00,0,1,2,0,2,1,2,3,4,5,5,0,2,3,7,0,0,5,1,4,7,4,3,1,0,1,0,0,0,0
2022-03-20 19:00:00,3,0,4,0,0,1,2,1,3,3,2,4,2,0,8,7,6,0,0,5,6,5,4,2,1,2,1,0,0,0
2022-03-20 20:00:00,1,0,0,0,2,3,2,4,2,2,3,2,0,0,9,3,10,2,8,7,5,4,1,0,0,1,0,0,0,0
2022-03-20 21:00:00,1,0,1,0,4,2,1,2,3,5,5,4,1,2,11,11,12,10,9,10,8,6,5,1,2,5,2,0,0,0
2022-03-20 22:00:00,1,0,0,0,1,0,0,0,0,1,2,0,2,0,9,8,8,10,8,6,5,3,2,1,0,3,2,1,0,0
2022-03-20 23:00:00,0,0,1,0,0,0,0,1,1,0,0,0,0,0,26,0,0,23,20,18,17,12,5,0,0,1,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,0,0,0,3,5,10,9,11,10,1,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,0,1,0,2,5,13,20,25,28,22,3,0,6,0,4,0,4,0,3,2,3,2,1,0,3,0,0,0
2022-03-21 07:00:00,5,7,12,13,14,3,17,20,26,29,29,26,7,4,12,11,11,0,10,12,11,5,10,16,16,17,14,9,8,0
2022-03-21 08:00:00,3,6,9,8,6,7,11,16,21,20,20,17,2,4,10,6,9,0,10,0,10,15,19,21,20,13,6,4,3,0
2022-03-21 09:00:00,3,2,2,0,2,2,4,7,11,13,16,14,4,2,5,2,6,4,4,0,4,3,2,2,2,2,2,1,1,0
2022-03-21 10:00:00,2,1,3,2,4,1,4,6,11,13,12,4,3,3,6,6,5,4,5,4,5,4,3,2,1,1,0,1,0,0
2022-03-21 11:00:00,2,1,3,0,1,0,3,4,5,6,3,1,2,1,10,12,0,10,2,0,10,6,5,3,0,3,2,0,1,0
2022-03-21 12:00:00,3,0,0,4,5,3,4,5,9,10,7,9,5,3,5,3,4,3,5,4,5,5,4,3,1,2,0,0,0,0
2022-03-21 13:00:00,2,2,3,4,3,1,6,5,7,8,9,0,6,4,8,10,11,6,11,5,10,9,5,3,1,3,1,0,0,0
2022-03-21 14:00:00,26,0,2,19,4,5,15,12,6,8,6,5,3,1,5,6,0,5,6,5,6,6,5,3,0,3,2,0,1,0
2022-03-21 15:00:00,13,25,17,19,21,20,19,16,20,18,14,12,10,7,13,12,13,12,13,11,12,10,4,2,1,3,7,8,7,0
2022-03-21 16:00:00,3,1,2,6,8,7,7,5,13,17,11,16,12,8,24,24,23,22,18,14,19,13,7,9,8,7,6,4,3,0
2022-03-21 17:00:00,2,1,4,1,2,3,5,8,10,10,9,10,5,8,23,22,20,21,20,18,17,13,5,4,2,4,3,1,1,0
2022-03-21 18:00:00,0,1,2,0,7,10,11,4,4,6,6,2,2,3,28,29,17,27,23,13,18,10,5,1,0,7,3,1,0,0
2022-03-21 19:00:00,1,2,3,0,7,8,6,4,2,3,2,2,1,3,32,31,0,30,23,20,16,15,7,3,2,5,1,0,0,0
2022-03-21 20:00:00,1,2,0,0,5,2,3,5,6,3,2,5,3,1,13,16,15,14,17,10,14,12,7,2,1,6,4,2,0,0
2022-03-21 21:00:00,1,0,0,1,0,1,0,2,3,4,3,4,3,4,12,12,6,0,10,7,8,5,3,2,0,1,0,0,0,0
2022-03-21 22:00:00,1,0,1,1,3,1,1,2,3,2,0,1,1,2,19,21,22,19,20,18,17,11,7,1,0,0,0,0,0,0
2022-03-21 23:00:00,1,2,1,0,1,0,0,0,0,2,3,0,1,1,21,20,0,19,18,0,17,15,4,4,1,3,1,2,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,1,1,0,0,0,2,5,7,8,9,5,0,2,1,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,0,0,1,0,1,4,8,15,17,18,18,4,4,4,4,3,3,6,0,5,3,2,3,1,0,3,0,2,0
2022-03-22 07:00:00,10,4,11,14,17,6,19,20,27,28,27,28,5,3,5,7,5,4,4,6,6,6,13,17,19,29,24,27,19,0
2022-03-22 08:00:00,3,3,7,8,5,3,7,8,19,21,23,20,2,2,14,8,13,14,17,16,20,28,24,26,24,20,1,0,2,0
2022-03-22 09:00:00,3,6,8,8,3,2,7,9,13,18,18,13,5,7,6,6,4,2,3,0,1,1,1,3,1,2,1,0,1,0
2022-03-22 10:00:00,1,1,2,3,3,4,5,6,11,13,12,0,6,3,7,2,5,2,3,4,4,1,2,0,1,1,0,1,0,0
2022-03-22 11:00:00,1,0,0,0,0,1,2,4,6,8,6,6,5,4,4,0,0,0,0,2,1,3,2,1,1,0,0,0,0,0
2022-03-22 12:00:00,1,0,2,1,2,3,2,4,6,8,9,7,5,3,4,5,0,6,6,0,2,5,4,3,0,2,2,3,1,0
2022-03-22 13:00:00,1,3,2,0,2,2,3,6,11,10,10,3,3,3,12,11,9,9,9,5,11,8,2,3,3,2,1,1,0,0
2022-03-22 14:00:00,1,1,1,2,0,1,3,8,10,8,9,6,3,2,5,5,0,4,4,0,4,2,4,2,1,2,0,0,0,0
2022-03-22 15:00:00,3,0,2,14,15,16,15,14,14,10,10,9,7,9,16,16,16,14,10,9,9,8,5,3,2,2,1,0,1,0
2022-03-22 16:00:00,15,14,16,18,18,4,14,12,14,20,18,15,10,11,22,23,22,16,17,16,16,12,9,7,6,7,5,1,3,0
2022-03-22 17:00:00,2,0,0,2,5,4,6,9,10,12,11,9,7,7,26,22,19,18,21,19,20,14,9,6,2,7,2,0,0,0
2022-03-22 18:00:00,3,2,4,5,8,7,7,4,8,9,6,7,6,5,28,27,29,27,25,24,23,20,9,2,3,9,5,4,2,0
2022-03-22 19:00:00,3,0,0,1,5,6,8,6,6,5,5,2,3,2,28,27,28,26,24,22,21,18,11,3,1,5,4,3,1,0
2022-03-22 20:00:00,1,0,1,0,2,2,3,2,1,2,1,0,1,5,15,9,13,12,12,11,11,8,4,2,1,2,1,1,0,0
2022-03-22 21:00:00,1,0,0,0,1,0,1,0,2,1,1,0,0,1,19,17,15,2,16,6,14,11,6,2,0,2,1,0,0,0
2022-03-22 22:00:00,1,1,1,0,2,3,1,3,3,3,0,4,4,0,16,18,15,17,18,0,16,12,7,2,3,4,1,0,0,0
2022-03-22 23:00:00,0,0,1,0,2,1,1,0,0,2,1,0,0,1,21,20,17,15,18,0,16,10,6,3,1,3,1,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,0,0,0,0,0,4,7,10,9,8,7,2,0,1,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0
2022-03-23 06:00:00,0,1,0,2,1,2,5,14,20,20,15,16,15,5,7,0,5,5,8,1,6,2,2,2,1,0,3,0,0,0
2022-03-23 07:00:00,2,3,8,11,12,3,17,31,46,49,48,46,11,3,20,22,23,24,24,4,18,10,14,17,18,19,15,19,11,0
2022-03-23 08:00:00,3,4,5,6,11,5,7,21,28,31,33,30,5,3,10,11,10,11,15,16,18,27,28,32,29,26,5,4,1,0
2022-03-23 09:00:00,1,2,2,2,3,4,6,8,15,19,18,17,4,3,5,3,4,0,4,0,3,4,3,2,2,0,0,0,0,0
2022-03-23 10:00:00,1,0,2,0,0,0,3,6,11,10,10,9,6,2,8,10,12,13,2,11,9,8,5,3,0,0,0,0,0,0
2022-03-23 11:00:00,1,0,0,1,3,4,4,7,11,11,8,7,7,4,13,0,7,6,6,5,4,3,1,1,0,1,0,0,0,0
2022-03-23 12:00:00,1,0,1,0,2,3,3,5,6,6,5,3,4,3,14,4,0,9,9,0,10,6,2,1,2,0,0,0,0,0
2022-03-23 13:00:00,1,2,0,1,2,3,5,6,10,9,9,7,5,4,11,11,6,10,10,9,13,11,4,3,1,4,2,1,0,0
2022-03-23 14:00:00,2,2,3,23,11,7,22,17,13,11,6,7,7,3,12,15,2,11,9,10,9,8,6,3,2,3,2,1,1,0
2022-03-23 15:00:00,1,1,3,9,10,4,9,8,11,14,10,17,14,8,30,28,26,25,26,25,20,15,11,3,2,4,7,8,7,0
2022-03-23 16:00:00,20,5,5,22,7,22,18,14,12,17,16,14,13,12,32,26,29,26,26,14,22,18,15,13,7,13,9,2,1,0
2022-03-23 17:00:00,1,2,0,0,3,4,6,7,7,8,7,6,3,4,13,13,11,10,11,9,12,8,5,2,1,10,6,5,2,0
2022-03-23 18:00:00,1,2,0,1,5,7,6,5,9,10,10,12,9,6,35,34,32,31,29,24,21,16,7,7,5,9,6,5,1,0
2022-03-23 19:00:00,1,0,2,4,11,11,10,6,5,4,0,0,1,2,37,15,38,36,31,28,20,17,11,9,7,12,10,6,4,0
2022-03-23 20:00:00,2,2,0,0,2,3,2,3,2,1,0,0,2,3,18,8,5,0,16,15,17,8,2,3,0,6,2,1,1,0
2022-03-23 21:00:00,0,0,1,0,3,4,3,3,5,9,0,8,3,2,13,4,12,10,10,7,11,7,1,0,0,3,2,1,0,0
2022-03-23 22:00:00,2,0,0,2,1,3,0,2,3,1,0,2,3,0,14,15,0,15,15,14,15,12,6,3,2,2,0,1,0,0
2022-03-23 23:00:00,1,0,0,0,5,0,2,0,1,0,0,0,1,1,19,6,9,7,18,4,20,13,5,2,2,3,2,1,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,1,3,0,0,0,4,8,9,10,10,0,2,0,2,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,2,0,1,1,2,6,12,20,21,21,22,5,0,3,0,2,0,0,3,2,1,3,0,1,0,3,0,0,0
2022-03-24 07:00:00,6,9,7,6,8,9,13,19,31,34,32,26,5,4,18,20,21,23,25,6,17,13,15,19,20,15,10,14,11,0
2022-03-24 08:00:00,3,6,10,9,6,6,8,15,24,26,27,26,3,2,8,8,7,7,7,0,10,16,26,29,29,35,8,8,2,0
2022-03-24 09:00:00,2,4,4,4,3,4,8,12,20,21,18,16,8,4,4,0,1,0,6,5,6,4,5,3,3,2,0,1,2,0
2022-03-24 10:00:00,2,1,4,0,4,2,2,3,7,8,7,6,5,3,5,4,3,3,4,1,3,2,3,1,0,2,1,0,0,0
2022-03-24 11:00:00,0,0,0,1,1,0,3,4,6,4,6,6,5,3,8,8,9,5,9,8,8,7,2,1,0,0,1,0,0,0
2022-03-24 12:00:00,1,0,0,2,2,2,3,4,10,7,6,5,2,1,9,4,8,8,10,8,10,11,5,4,1,1,1,0,0,0
2022-03-24 13:00:00,1,1,1,1,2,2,4,6,5,5,5,6,3,2,5,0,2,4,8,0,4,4,2,0,2,4,1,0,1,0
2022-03-24 14:00:00,2,0,3,3,5,4,5,7,10,10,9,8,3,4,13,9,0,5,6,5,5,5,1,1,0,1,0,1,0,0
2022-03-24 15:00:00,4,3,2,24,27,26,28,22,14,14,12,12,6,5,17,18,18,15,14,13,14,10,6,4,0,3,1,1,0,0
2022-03-24 16:00:00,15,16,17,20,8,0,8,8,12,13,11,14,14,13,28,16,15,15,15,13,16,16,12,10,9,10,6,11,0,0
2022-03-24 17:00:00,9,0,12,11,19,19,16,13,12,14,13,10,6,9,19,18,25,18,17,16,14,9,3,3,2,4,2,1,8,0
2022-03-24 18:00:00,5,0,0,6,10,9,8,4,5,8,7,8,2,3,33,32,27,31,26,21,21,16,9,8,6,10,7,3,2,0
2022-03-24 19:00:00,0,2,1,0,5,6,7,4,5,4,5,4,3,1,18,15,16,16,19,17,13,9,5,3,1,4,2,1,0,0
2022-03-24 20:00:00,1,1,2,0,3,3,0,0,0,2,1,3,3,2,17,15,16,10,16,17,15,8,3,2,1,5,4,1,0,0
2022-03-24 21:00:00,1,0,0,2,5,4,3,3,4,3,2,0,3,0,12,11,0,12,10,0,11,10,5,1,0,3,2,1,0,0
2022-03-24 22:00:00,1,0,0,2,2,2,2,5,2,3,2,3,4,3,27,7,0,24,22,21,19,14,4,3,1,3,2,0,1,0
2022-03-24 23:00:00,1,0,0,0,0,2,3,1,0,2,2,0,1,0,19,18,4,5,16,0,15,8,5,3,0,3,2,2,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,1,0,0,0,0,2,5,9,10,11,10,1,0,1,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,2,3,0,0,0,3,11,16,19,10,9,2,3,2,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0
2022-03-25 07:00:00,10,1,12,14,12,13,19,24,21,23,22,18,5,3,8,6,0,0,0,3,4,3,11,15,17,15,12,18,8,0
2022-03-25 08:00:00,3,6,8,9,8,7,8,10,23,25,24,22,4,3,5,10,9,10,10,5,14,19,22,23,21,22,2,3,2,0
2022-03-25 09:00:00,1,2,1,0,1,2,6,10,14,15,13,10,4,2,10,9,7,6,4,4,3,1,4,3,2,1,2,0,1,0
2022-03-25 10:00:00,2,0,3,5,0,6,6,8,11,18,16,16,4,1,5,6,3,4,4,5,3,4,3,2,1,0,1,0,0,0
2022-03-25 11:00:00,1,1,2,0,1,0,4,5,9,11,12,9,4,5,6,0,5,5,7,0,6,5,3,3,2,0,0,1,0,0
2022-03-25 12:00:00,2,1,3,0,1,2,4,4,6,7,6,2,5,2,12,11,10,8,8,7,6,5,2,0,0,0,0,0,0,0
2022-03-25 13:00:00,4,1,3,20,22,6,17,13,9,10,10,0,4,4,9,8,8,10,10,0,10,8,4,3,0,2,2,1,1,0
2022-03-25 14:00:00,2,3,0,10,12,5,13,13,13,14,10,5,5,5,15,14,12,9,9,10,10,12,8,6,4,4,7,9,6,0
2022-03-25 15:00:00,5,2,2,5,7,8,8,11,11,10,13,13,9,9,15,16,17,11,17,15,17,12,8,4,3,4,2,1,1,0
2022-03-25 16:00:00,22,21,20,3,23,23,18,15,12,13,12,10,8,5,18,18,7,17,15,13,14,12,6,4,6,4,2,1,0,0
2022-03-25 17:00:00,3,4,0,3,5,3,4,7,9,9,8,10,7,7,27,26,26,23,20,8,17,10,6,3,3,9,10,7,4,0
2022-03-25 18:00:00,2,0,1,3,9,0,9,5,9,12,10,6,4,3,31,35,34,32,21,20,21,17,6,5,4,11,5,1,2,0
2022-03-25 19:00:00,0,0,0,1,4,0,2,1,3,3,1,1,2,1,23,28,24,31,26,25,26,18,3,2,2,5,2,1,0,0
2022-03-25 20:00:00,2,0,0,1,4,3,3,3,3,3,2,1,1,2,11,19,18,18,19,16,17,14,5,3,1,6,3,1,0,0
2022-03-25 21:00:00,2,1,1,0,3,3,2,3,2,1,0,1,3,0,17,8,16,15,13,12,9,8,3,2,1,7,5,1,0,0
2022-03-25 22:00:00,0,0,2,3,3,4,1,4,2,3,1,4,3,0,22,19,17,20,17,16,15,9,4,3,2,2,1,1,1,0
2022-03-25 23:00:00,0,0,0,0,1,0,1,4,3,6,2,4,3,0,15,16,13,16,17,15,13,7,3,1,0,3,2,2,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,0,0,2,3,5,7,0,5,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,0,0,0,0,2,2,5,2,4,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,0,1,0,1,1,0,2,3,4,6,4,5,2,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
2022-03-26 08:00:00,1,3,1,3,2,3,7,5,11,12,12,12,3,2,8,3,2,5,6,0,5,1,2,1,2,0,0,0,0,0
2022-03-26 09:00:00,2,0,2,3,3,0,3,6,11,11,11,9,4,1,4,3,0,2,1,0,3,3,4,3,1,2,1,0,0,0
2022-03-26 10:00:00,1,2,3,0,1,2,4,5,12,8,12,7,3,3,3,0,0,2,6,0,4,3,2,1,1,0,0,0,0,0
2022-03-26 11:00:00,2,3,0,0,1,0,0,5,9,11,0,10,5,5,8,0,6,4,5,1,6,0,4,2,1,0,0,0,0,0
2022-03-26 12:00:00,1,0,3,1,2,0,4,8,10,9,9,10,8,5,2,0,0,0,2,0,1,0,1,0,0,2,0,0,1,0
2022-03-26 13:00:00,0,1,2,1,2,1,5,9,15,17,10,14,7,6,7,2,0,7,4,1,2,1,2,0,0,0,0,0,0,0
2022-03-26 14:00:00,1,3,0,3,6,4,3,7,11,12,12,11,8,6,18,18,19,19,15,13,12,9,5,3,1,2,0,0,0,0
2022-03-26 15:00:00,1,0,0,0,1,1,3,6,8,7,7,8,3,2,18,14,3,12,15,14,13,10,5,3,1,2,4,3,2,0
2022-03-26 16:00:00,0,0,2,0,3,3,5,6,9,12,10,9,6,7,32,19,31,30,30,29,25,18,5,3,2,3,0,2,0,0
2022-03-26 17:00:00,1,0,1,3,2,3,5,5,7,9,2,0,4,4,31,11,30,22,19,15,16,11,11,4,3,3,0,1,1,0
2022-03-26 18:00:00,1,0,0,1,0,0,2,3,3,4,2,0,0,3,22,0,14,23,18,17,15,10,5,5,4,5,4,2,0,0
2022-03-26 19:00:00,1,2,0,0,1,0,0,2,3,0,0,2,2,2,27,28,27,24,7,22,19,8,5,3,1,6,5,3,2,0
2022-03-26 20:00:00,2,0,0,0,3,0,1,0,2,0,0,0,1,2,10,0,9,8,10,0,8,6,1,1,2,2,1,0,0,0
2022-03-26 21:00:00,2,1,0,2,1,1,0,0,1,0,2,0,1,0,13,0,0,4,12,0,3,2,2,0,3,4,3,1,0,0
2022-03-26 22:00:00,0,0,2,0,3,3,0,1,0,1,0,0,1,5,20,21,22,12,20,19,21,15,10,0,0,1,1,0,0,0
2022-03-26 23:00:00,1,0,0,0,4,3,3,2,3,3,0,0,2,0,17,16,0,15,13,12,13,8,3,1,1,5,2,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,0,0,1,2,0,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,0,0,0,0,1,2,3,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-27 08:00:00,1,0,0,0,0,0,0,1,5,0,3,0,3,0,3,2,0,2,3,0,4,1,0,1,1,0,0,0,0,0
2022-03-27 09:00:00,1,2,1,0,1,0,3,4,8,3,3,4,2,0,3,0,1,0,2,0,3,2,1,0,0,2,0,1,0,0
2022-03-27 10:00:00,0,5,4,0,2,1,3,2,4,7,5,4,3,3,7,5,0,4,5,3,4,3,2,1,0,0,2,1,0,0
2022-03-27 11:00:00,2,2,3,3,1,2,12,13,18,17,17,10,10,3,2,4,3,0,2,0,3,2,1,1,0,0,0,0,0,0
2022-03-27 12:00:00,17,0,17,18,10,10,11,10,15,13,12,0,4,2,5,6,5,5,5,0,6,1,5,1,0,0,0,0,0,0
2022-03-27 13:00:00,0,0,0,1,0,2,2,11,14,5,13,15,3,2,10,9,8,7,4,0,5,4,3,1,1,0,0,0,0,0
2022-03-27 14:00:00,1,2,1,0,0,0,2,4,5,3,4,5,14,15,16,15,14,13,11,9,7,6,4,1,0,2,1,0,0,0
2022-03-27 15:00:00,2,1,0,5,4,3,4,8,8,0,9,6,2,3,10,11,8,7,12,8,10,10,5,0,3,5,1,0,0,0
2022-03-27 16:00:00,1,3,2,0,3,4,5,9,12,13,13,10,3,2,15,15,0,0,13,12,9,7,3,2,0,2,2,1,0,0
2022-03-27 17:00:00,1,0,1,1,4,3,3,3,3,0,4,3,3,3,21,24,22,21,18,17,14,9,6,1,0,1,0,0,0,0
2022-03-27 18:00:00,0,0,0,0,1,0,2,0,3,4,2,0,1,3,15,4,16,3,4,0,14,13,10,3,0,1,0,0,0,0
2022-03-27 19:00:00,1,0,0,0,0,0,0,2,3,2,3,2,2,0,9,4,0,7,8,0,4,4,5,4,3,2,2,0,1,0
2022-03-27 20:00:00,1,0,0,1,2,3,2,4,3,3,0,4,0,0,7,5,4,0,7,6,4,3,0,0,0,1,0,0,0,0
2022-03-27 21:00:00,0,0,0,0,3,2,2,0,1,2,0,0,3,2,3,0,0,2,4,0,4,2,0,0,0,3,1,0,0,0
2022-03-27 22:00:00,1,0,0,0,1,0,0,0,1,2,0,1,0,0,10,7,0,11,12,11,9,4,2,1,0,2,1,0,0,0
2022-03-27 23:00:00,1,0,0,0,0,0,0,0,0,1,0,2,1,1,15,0,14,4,13,0,11,7,2,0,0,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,0,0,0,5,9,11,12,12,11,1,0,2,0,0,0,3,0,5,6,3,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,0,2,1,0,2,5,12,21,26,22,21,3,1,4,2,2,1,3,0,2,1,2,1,0,0,2,0,0,0
