Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_래미안922동앞,5_래미안909동앞,6_구파발역.롯데몰,7_박석고개.신도고등학교,8_한일탕,9_갈현1동주민센터,10_갈현동성당앞,11_선일여고입구,12_갈현동미미아파트,13_한솔아파트입구선정중학교후문,14_구산사거리,15_역촌중앙시장,16_구산역2번출구.예일여고,17_하나은행역촌동지점,18_역촌역.역촌오거리,19_서부경찰서후문,20_본서부병원,21_은평세무서,22_은평구청,23_녹번역,24_녹번동대림JR아파트앞,25_녹번역,26_은평구청,27_은평세무서,28_본서부병원,29_서부경찰서후문,30_역촌역.역촌오거리,31_삼성타운,32_구산역1번출구.예일여고,33_역촌중앙시장,34_구산사거리,35_한솔아파트입구선정중학교후문,36_갈현동미미아파트,37_선일여고입구,38_갈현동성당앞,39_갈현1동주민센터,40_갈현노인복지센터,41_한일탕,42_박석고개.신도고등학교,43_구파발(가상),44_구파발역2번출구,45_롯데캐슬823동앞,46_롯데캐슬820동앞,47_지축교앞,48_진관공영차고지
2022-03-25 16:00:00,0,1,1,5,7,15,18,20,22,26,47,39,46,41,39,35,33,30,23,16,13,6,3,3,4,9,8,14,15,14,13,12,12,16,30,29,42,43,44,34,46,41,35,14,5,1,0,0
2022-03-25 17:00:00,0,6,1,7,12,21,22,23,21,22,21,21,17,12,13,13,19,19,16,14,10,3,1,3,12,26,25,24,13,22,20,16,16,16,17,17,18,5,18,0,17,16,14,7,5,0,0,0
2022-03-25 18:00:00,0,1,1,4,7,19,20,21,21,19,16,19,17,13,11,16,14,10,8,12,16,15,6,6,13,16,19,18,19,32,25,25,24,26,23,22,21,20,20,19,15,12,8,9,5,0,0,0
2022-03-25 19:00:00,0,2,0,3,6,14,22,21,18,16,16,11,11,11,11,13,11,10,8,6,5,3,4,2,14,18,14,12,11,19,17,17,17,18,17,14,16,20,23,19,17,16,14,13,6,1,0,0
2022-03-25 20:00:00,0,1,0,3,2,12,13,12,10,11,12,10,9,8,0,8,7,4,3,2,4,2,2,0,7,11,12,11,10,14,10,12,9,9,10,11,10,9,8,7,4,6,5,6,2,0,0,0
2022-03-25 21:00:00,0,0,0,1,3,15,17,15,16,17,18,17,12,10,12,8,6,2,5,3,2,2,0,1,3,8,6,10,10,12,12,14,15,19,18,15,15,16,14,9,9,7,6,5,2,1,0,0
2022-03-25 22:00:00,1,1,1,2,2,9,12,9,12,6,10,9,6,6,9,18,17,13,11,9,7,5,3,2,8,9,9,10,3,10,12,13,14,14,8,12,10,11,3,10,9,10,6,9,4,0,0,0
2022-03-25 23:00:00,0,0,0,1,5,10,12,11,11,9,7,8,5,5,7,6,5,4,2,2,0,2,1,1,6,7,7,7,8,11,10,9,8,9,5,3,5,6,6,5,1,3,2,2,1,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,0,0,2,1,2,3,1,5,6,2,5,6,4,3,2,1,0,0,1,3,2,6,7,0,4,5,8,7,9,8,7,4,6,6,0,4,5,2,7,6,5,4,2,1,0,0,0
2022-03-26 06:00:00,0,0,0,1,3,3,1,4,5,0,0,4,7,6,0,0,5,3,4,3,2,1,0,0,2,4,5,0,0,6,5,0,4,4,4,2,5,0,0,4,5,3,2,2,0,0,0,0
2022-03-26 07:00:00,0,1,0,2,3,2,4,4,6,4,5,6,7,8,3,7,0,2,3,4,3,2,0,1,3,5,6,0,2,6,5,4,4,4,4,5,5,6,6,7,5,5,4,2,0,0,0,0
2022-03-26 08:00:00,0,0,1,7,8,11,8,10,13,16,18,17,15,13,13,12,9,8,7,9,10,7,2,1,3,3,4,3,5,7,10,8,7,7,10,9,14,15,13,15,13,9,8,2,1,0,0,0
2022-03-26 09:00:00,0,0,0,5,8,7,6,8,8,11,12,14,17,18,15,15,13,9,11,8,5,3,2,4,4,5,3,2,3,6,8,3,3,7,10,14,15,14,16,15,16,13,11,3,1,0,0,0
2022-03-26 10:00:00,0,0,0,4,8,15,12,13,15,16,12,13,14,13,12,12,11,10,8,12,11,9,1,3,5,9,8,7,8,12,13,6,5,5,6,9,11,10,11,12,7,10,8,4,1,0,0,0
2022-03-26 11:00:00,0,0,0,9,6,15,16,17,17,13,14,15,15,9,12,8,7,7,7,4,5,5,3,2,3,7,4,10,13,15,12,10,11,13,16,5,13,16,18,19,18,16,9,4,0,0,0,0
2022-03-26 12:00:00,0,0,1,3,10,13,13,13,13,13,12,12,15,16,16,15,11,6,9,12,11,7,2,3,3,5,7,10,12,14,9,12,12,16,18,17,17,18,18,0,17,17,11,3,2,1,0,0
2022-03-26 13:00:00,0,0,2,5,4,14,14,17,18,19,14,13,18,18,19,13,6,10,8,9,8,4,0,2,2,4,4,7,8,9,10,8,9,12,16,14,18,19,18,19,17,14,9,5,1,0,0,0
2022-03-26 14:00:00,0,1,2,8,10,20,18,15,19,18,19,20,21,17,17,16,16,12,9,8,8,4,2,1,3,6,7,11,11,12,12,10,8,14,13,12,12,12,14,13,11,10,6,2,1,0,0,0
2022-03-26 15:00:00,0,1,2,4,10,12,13,13,13,11,9,10,10,9,8,14,11,8,7,8,7,3,2,2,6,6,8,11,12,13,12,12,14,16,16,17,18,21,20,21,20,17,12,6,2,0,0,0
2022-03-26 16:00:00,0,0,2,5,8,14,16,18,18,15,16,12,12,7,10,11,8,6,7,4,3,1,0,2,5,7,8,10,12,14,15,14,16,17,16,18,17,14,14,13,9,9,7,2,2,0,0,0
2022-03-26 17:00:00,0,1,3,4,11,18,19,16,18,13,16,14,12,12,12,15,14,12,5,4,2,4,0,2,7,9,11,11,14,17,4,18,17,18,18,20,18,19,21,20,18,15,12,6,4,0,0,0
2022-03-26 18:00:00,1,0,0,4,1,16,17,15,17,17,14,12,12,11,12,13,10,8,7,6,5,3,2,4,6,7,9,10,11,16,14,13,16,16,17,17,16,17,17,16,14,13,9,5,2,2,0,0
2022-03-26 19:00:00,1,0,0,1,4,14,19,16,16,17,16,14,11,11,10,12,12,6,3,0,4,1,0,2,7,10,9,5,10,12,11,13,13,10,13,8,10,9,5,0,8,0,7,6,2,0,0,0
2022-03-26 20:00:00,0,0,0,3,5,17,21,12,19,18,16,13,10,7,0,5,2,2,1,3,2,3,2,1,3,5,7,7,9,13,10,10,10,8,9,8,6,8,7,8,7,8,7,5,1,0,0,0
2022-03-26 21:00:00,0,1,0,1,2,14,16,15,12,12,10,0,6,6,4,6,5,4,0,3,2,1,0,0,2,0,6,5,7,8,7,9,9,8,7,7,5,3,4,3,2,4,1,5,3,1,0,0
2022-03-26 22:00:00,0,1,0,3,4,9,11,11,8,7,8,7,6,4,3,9,10,9,8,7,5,3,2,0,3,4,6,8,7,9,0,9,9,12,9,4,13,11,8,7,6,0,4,3,2,0,0,0
2022-03-26 23:00:00,0,0,0,3,4,8,9,6,8,9,8,3,6,6,0,9,8,6,5,3,4,2,0,0,4,5,6,3,6,9,9,3,10,8,7,6,7,4,7,2,5,6,5,6,2,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,1,0,0,1,0,2,0,1,3,4,3,5,6,7,1,5,1,4,3,0,1,1,3,4,1,6,6,5,5,0,0,3,4,2,6,0,5,6,0,0,4,3,0,3,0,0,0,0
2022-03-27 06:00:00,0,0,0,1,5,4,4,5,4,4,5,2,6,5,0,6,3,5,3,3,1,0,0,1,0,0,1,1,2,3,0,4,0,3,4,5,5,6,3,0,5,4,4,2,1,0,0,0
2022-03-27 07:00:00,0,0,0,3,5,2,1,3,5,4,5,5,7,0,0,6,5,0,2,2,3,2,0,0,0,0,2,0,3,4,2,0,1,0,3,4,3,0,0,3,2,1,1,1,0,0,0,0
2022-03-27 08:00:00,1,0,0,2,3,4,3,6,5,6,5,6,9,10,6,11,10,7,5,7,8,4,0,3,1,3,4,3,2,6,7,6,6,9,12,14,12,8,9,9,8,9,5,8,2,0,0,0
2022-03-27 09:00:00,0,0,0,2,4,7,7,8,8,9,10,11,10,9,8,9,7,7,6,7,6,3,2,3,5,5,5,5,0,8,6,5,8,6,10,12,12,11,13,15,16,15,13,7,1,0,0,0
2022-03-27 10:00:00,0,0,0,5,8,11,10,9,10,11,14,14,17,15,14,11,9,8,7,7,5,2,1,2,4,4,5,6,0,6,0,7,2,8,10,13,0,17,11,12,12,11,0,4,0,0,0,0
2022-03-27 11:00:00,0,0,2,3,8,5,6,7,9,8,0,7,6,7,7,11,10,13,9,8,10,4,0,1,3,4,5,5,7,11,10,9,8,10,12,7,6,11,12,0,12,8,4,2,1,0,0,0
2022-03-27 12:00:00,0,1,0,8,11,18,20,22,22,23,25,25,22,15,14,12,9,3,1,0,2,0,0,0,0,5,0,7,12,13,4,14,15,15,15,14,6,14,13,15,13,10,9,2,0,0,0,0
2022-03-27 13:00:00,0,0,0,3,6,11,12,12,11,8,9,0,9,4,5,12,10,7,4,4,5,4,0,1,1,3,4,5,6,8,8,10,12,14,19,12,20,20,22,0,21,22,19,9,2,0,0,0
2022-03-27 14:00:00,0,0,0,1,6,16,18,12,11,11,11,12,11,10,11,8,8,7,4,6,5,1,0,1,1,3,5,8,5,10,8,7,4,9,12,14,11,15,17,16,15,14,9,4,0,0,0,0
2022-03-27 15:00:00,0,2,1,4,6,14,16,18,17,17,16,16,14,11,12,16,15,11,6,8,6,5,1,1,3,7,7,3,4,8,5,14,13,11,11,10,11,12,16,17,17,11,11,6,1,0,0,0
2022-03-27 16:00:00,0,0,0,4,8,22,23,22,21,18,17,15,11,10,9,13,11,9,9,10,9,6,1,0,4,7,4,5,6,8,7,10,12,11,12,4,4,8,9,11,12,11,8,4,2,0,0,0
2022-03-27 17:00:00,0,1,0,3,6,15,14,16,15,15,15,14,11,9,8,7,7,6,5,6,6,5,0,0,6,8,8,8,9,13,12,12,10,11,12,13,10,11,8,12,13,8,5,4,1,0,0,0
2022-03-27 18:00:00,0,1,1,0,7,16,20,3,18,15,15,14,12,4,0,4,3,2,0,1,2,1,0,1,4,4,3,1,5,8,5,9,9,10,10,12,13,11,10,7,7,8,7,5,2,0,0,0
2022-03-27 19:00:00,1,1,1,1,4,15,20,10,11,21,20,18,15,6,0,6,2,5,3,2,1,1,1,0,4,5,6,7,9,10,8,8,7,8,7,6,3,7,6,7,2,4,3,6,3,2,0,0
2022-03-27 20:00:00,0,1,0,0,2,12,9,13,12,7,11,8,5,4,5,8,6,1,0,4,4,2,1,1,3,3,4,6,7,9,5,8,9,3,8,7,8,7,6,0,5,0,2,4,1,0,0,0
2022-03-27 21:00:00,0,2,0,0,3,10,12,7,11,10,9,9,7,5,5,6,5,6,5,1,3,2,0,0,4,1,6,3,5,9,10,7,9,10,9,10,8,11,10,6,9,6,1,6,5,1,0,0
2022-03-27 22:00:00,0,1,0,2,4,6,6,0,4,4,5,5,5,5,2,2,4,3,2,1,0,0,0,0,2,3,4,4,4,7,8,9,5,12,12,11,8,9,8,6,5,4,4,5,3,0,0,0
2022-03-27 23:00:00,1,0,0,2,2,6,9,5,7,8,7,6,7,7,6,3,5,2,3,0,1,0,0,0,2,3,4,2,5,8,9,8,9,13,12,11,10,16,17,16,15,0,0,17,2,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,1,0,0,2,0,2,0,0,2,2,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,1,2,1,1,2,0,3,3,2,5,3,4,4,2,1,0,5,6,5,3,1,2,4,2,6,8,10,10,9,10,4,11,10,9,11,3,10,8,5,3,2,0,0,0,0
2022-03-28 06:00:00,1,0,4,10,8,10,9,3,10,5,3,3,5,6,6,5,4,2,5,6,4,2,0,1,2,2,3,6,7,8,10,7,3,8,4,5,7,8,0,1,7,6,3,1,0,0,0,0
2022-03-28 07:00:00,0,0,8,29,54,59,60,31,59,52,28,29,22,19,18,9,10,9,12,25,29,20,0,1,6,11,16,22,22,30,33,35,36,38,41,35,14,15,17,16,14,14,10,5,2,1,0,0
2022-03-28 08:00:00,0,0,1,16,23,13,17,23,23,27,31,32,41,42,40,40,37,31,23,22,19,10,1,2,7,6,4,5,7,12,15,14,16,16,21,24,26,26,29,21,28,22,14,10,3,1,0,0
2022-03-28 09:00:00,0,0,1,4,8,6,7,8,10,11,16,18,17,16,15,12,12,10,8,10,12,9,1,1,4,5,3,4,6,6,5,5,6,9,11,13,12,14,13,13,11,10,8,5,3,0,0,0
2022-03-28 10:00:00,1,0,0,2,7,6,9,10,7,7,11,10,13,13,10,9,5,9,7,9,10,4,1,0,3,6,6,8,5,10,7,7,8,11,12,14,11,11,11,13,11,10,7,3,0,0,0,0
2022-03-28 11:00:00,0,1,0,6,6,10,8,9,10,11,9,9,10,6,8,11,11,9,7,5,7,4,0,1,4,7,10,9,8,10,8,8,10,7,9,8,11,13,14,13,11,6,9,1,0,0,0,0
2022-03-28 12:00:00,1,0,0,6,7,11,10,12,14,14,13,12,11,11,13,15,16,13,8,7,7,6,2,1,2,3,3,3,3,9,8,7,10,10,13,6,13,12,11,10,11,9,6,4,2,1,0,0
2022-03-28 13:00:00,0,0,0,3,5,13,12,12,12,12,13,15,14,15,12,14,12,10,8,7,8,5,1,3,3,4,4,5,6,8,7,6,6,12,12,14,13,15,11,14,13,7,4,3,1,0,0,0
2022-03-28 14:00:00,0,0,1,3,4,11,14,13,11,11,11,12,12,13,17,13,12,9,6,6,5,1,0,1,6,11,14,15,8,16,8,16,12,11,10,14,11,13,12,12,13,12,11,7,2,0,0,0
2022-03-28 15:00:00,0,1,0,5,8,15,17,16,15,23,48,47,47,42,36,34,32,28,25,18,14,5,1,2,3,5,8,8,12,11,10,10,11,17,19,18,36,38,39,40,33,33,31,11,3,0,0,0
2022-03-28 16:00:00,1,0,2,5,8,20,24,22,18,28,31,32,30,23,21,22,20,21,20,16,12,8,6,3,7,10,11,11,12,17,16,21,25,30,41,44,57,58,52,56,51,46,43,20,7,2,0,0
2022-03-28 17:00:00,0,1,0,3,8,22,23,22,22,21,20,21,16,14,15,19,16,15,11,11,9,5,2,1,7,15,16,13,14,18,19,20,21,21,17,16,17,19,19,20,15,20,18,11,4,0,0,0
2022-03-28 18:00:00,0,2,1,4,10,19,22,22,21,21,18,18,15,11,11,13,9,9,8,8,7,5,3,2,12,17,25,28,30,32,31,30,28,27,27,25,25,25,22,21,20,16,15,14,7,0,0,0
2022-03-28 19:00:00,0,1,0,7,10,27,26,24,24,23,21,20,13,10,8,10,13,6,11,5,2,0,1,1,15,22,21,19,19,17,16,20,21,21,18,19,18,16,16,15,13,12,10,13,7,0,0,0
2022-03-28 20:00:00,0,1,0,4,6,17,18,16,15,12,12,0,8,7,7,8,7,6,5,5,3,2,1,3,11,13,11,13,15,23,19,16,15,15,10,8,6,10,6,9,6,7,3,6,2,0,0,0
2022-03-28 21:00:00,0,0,0,2,4,18,20,12,18,15,14,7,7,5,4,6,2,4,3,1,3,2,0,0,4,4,3,4,5,8,4,9,13,14,11,6,4,8,8,0,5,4,1,6,4,0,0,0
2022-03-28 22:00:00,0,0,0,1,2,6,8,8,0,7,9,10,5,6,8,12,11,10,5,4,5,2,0,0,3,5,5,6,6,9,4,9,8,10,13,8,14,14,10,8,13,12,3,8,5,0,0,0
2022-03-28 23:00:00,0,0,0,0,2,6,7,5,6,7,8,7,5,5,6,7,5,3,2,2,1,1,0,0,3,4,2,5,6,8,7,6,8,8,10,11,12,9,10,3,9,3,0,11,2,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,1,0,2,1,0,0,0,1,2,0,0,0,3,2,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,2,4,1,2,1,0,3,0,1,5,2,4,3,1,0,0,2,4,4,7,2,8,9,0,7,9,10,11,10,9,0,11,10,9,10,8,0,8,6,5,2,0,0,0,0
2022-03-29 06:00:00,0,0,3,6,12,9,12,6,15,14,8,8,7,5,8,8,7,7,2,5,7,4,0,0,1,2,4,9,10,10,11,9,9,10,9,5,6,7,0,0,6,7,6,3,1,1,0,0
2022-03-29 07:00:00,0,0,7,23,40,50,51,47,50,41,18,19,19,19,17,10,9,8,10,17,29,29,1,2,5,14,21,24,30,42,19,40,43,46,22,45,14,15,16,15,17,15,10,2,1,1,0,0
2022-03-29 08:00:00,0,0,1,11,15,14,17,31,32,28,25,27,32,31,27,25,23,21,18,21,17,17,1,1,3,5,6,8,9,12,14,12,11,13,19,19,20,20,22,21,20,17,15,8,3,4,0,0
2022-03-29 09:00:00,0,0,1,7,10,11,6,5,7,9,11,12,15,13,13,13,11,12,10,8,12,9,1,1,3,5,6,5,4,13,11,12,11,11,17,13,14,16,20,0,19,15,13,4,1,0,0,0
2022-03-29 10:00:00,0,0,1,3,4,8,12,14,15,13,14,13,13,12,15,15,11,11,8,8,7,5,1,2,3,6,7,4,7,11,6,14,17,15,13,15,13,14,18,17,18,14,11,4,1,0,0,0
2022-03-29 11:00:00,0,0,1,2,4,6,8,6,7,8,7,10,13,9,8,8,7,6,7,6,8,2,1,2,4,8,1,6,3,9,8,9,9,10,9,10,8,6,12,0,13,12,8,5,1,0,0,0
2022-03-29 12:00:00,0,0,0,3,8,12,13,15,13,11,11,7,12,9,8,6,7,5,6,8,8,4,1,2,4,8,5,7,9,8,7,9,8,8,11,8,9,12,10,11,9,8,6,3,2,0,0,0
2022-03-29 13:00:00,0,0,0,5,9,10,12,12,12,10,12,13,12,11,12,12,8,6,5,5,5,3,1,0,2,5,7,8,10,9,8,10,10,13,13,14,14,17,16,13,14,9,8,5,1,0,0,0
2022-03-29 14:00:00,0,1,3,5,7,15,15,17,18,16,17,17,16,11,11,10,8,7,6,6,5,3,0,1,4,7,8,13,14,17,16,18,18,19,20,16,14,11,11,12,13,7,11,4,2,0,0,0
2022-03-29 15:00:00,0,2,1,4,9,15,24,25,23,22,23,22,21,19,9,20,18,17,11,8,7,4,1,2,6,11,12,14,14,17,15,13,12,14,14,16,13,12,12,11,10,9,8,5,1,0,0,0
2022-03-29 16:00:00,0,0,1,5,8,21,28,26,26,38,56,57,56,45,43,44,41,33,26,18,10,5,2,3,8,17,18,19,20,18,18,16,19,25,38,37,47,45,40,38,35,34,28,16,5,1,0,0
2022-03-29 17:00:00,0,1,2,5,8,16,17,17,16,16,17,17,17,16,13,12,11,11,5,7,8,8,2,2,7,13,13,13,13,14,14,16,14,18,17,19,16,15,12,13,10,12,10,9,4,1,0,0
2022-03-29 18:00:00,0,5,6,7,9,20,23,21,23,21,23,22,17,13,14,17,16,13,11,11,11,7,2,2,12,21,19,17,18,26,26,24,22,21,18,18,19,24,20,15,18,10,12,11,5,2,0,0
2022-03-29 19:00:00,0,1,0,4,6,13,17,17,18,14,13,12,8,6,7,11,13,12,11,7,6,5,1,0,16,23,19,17,19,22,19,21,19,18,16,14,15,18,15,16,16,15,11,12,4,1,0,0
2022-03-29 20:00:00,0,2,0,3,2,11,15,10,17,14,12,11,9,7,4,9,6,4,8,6,3,2,0,1,5,10,10,12,17,20,19,16,16,17,14,15,16,16,17,5,16,13,10,12,6,0,0,0
2022-03-29 21:00:00,0,0,0,2,3,11,13,13,11,9,10,9,8,6,4,5,4,2,6,6,3,2,0,0,1,4,5,4,6,12,13,13,14,11,10,8,6,9,7,6,5,3,0,4,7,0,0,0
2022-03-29 22:00:00,0,3,0,4,2,10,16,9,17,16,19,17,10,8,11,14,12,8,10,7,6,4,0,1,4,9,10,9,7,9,9,15,14,16,14,13,15,16,16,14,13,11,14,8,4,0,0,0
2022-03-29 23:00:00,1,0,0,1,3,5,7,5,6,6,4,5,4,5,2,5,2,5,4,3,2,1,0,0,3,6,2,3,5,7,7,8,9,10,9,8,8,9,5,8,7,3,0,9,4,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,2,0,0,1,0,1,2,2,0,1,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,1,0,0,2,5,3,2,3,3,4,5,6,8,5,4,4,3,2,1,3,3,2,2,3,0,4,2,8,7,8,7,6,2,5,7,6,4,6,5,3,5,2,1,0,0,0,0,0
2022-03-30 06:00:00,0,0,1,11,13,13,12,5,14,5,4,5,9,8,6,5,0,3,3,5,5,4,0,1,1,2,2,5,4,6,7,7,0,7,9,8,5,8,9,3,9,8,7,3,2,1,0,0
2022-03-30 07:00:00,0,0,10,27,44,40,32,33,32,38,18,20,21,18,16,8,8,7,8,18,27,21,0,2,6,14,18,23,27,35,34,36,38,41,43,42,16,17,22,21,21,14,13,6,1,0,0,0
2022-03-30 08:00:00,0,0,1,16,22,10,12,24,26,25,27,29,37,30,28,25,21,22,19,23,25,18,2,2,6,7,2,9,8,22,19,11,10,11,21,23,23,23,24,26,25,17,15,8,3,0,1,0
2022-03-30 09:00:00,0,1,3,5,6,7,10,11,12,16,18,19,20,16,15,15,13,14,13,12,13,12,1,2,2,5,3,5,0,9,5,6,6,10,12,13,13,15,17,13,14,14,12,3,1,0,0,0
2022-03-30 10:00:00,1,1,1,2,5,8,8,10,10,12,13,16,19,18,16,14,15,14,13,8,10,4,1,2,3,5,7,9,10,11,8,9,11,10,12,10,11,11,9,13,12,11,10,3,2,1,0,0
2022-03-30 11:00:00,0,1,1,6,5,7,9,9,10,13,16,18,18,14,14,11,9,8,7,8,10,7,1,1,4,5,6,5,6,6,8,10,7,10,11,10,10,10,9,10,10,9,7,4,3,0,0,0
2022-03-30 12:00:00,0,0,1,7,9,10,11,13,14,11,11,9,7,6,9,9,7,8,5,3,3,4,2,1,4,6,2,4,5,8,8,9,3,7,9,6,9,9,9,7,8,8,5,5,1,0,0,0
2022-03-30 13:00:00,0,1,0,2,5,10,8,7,8,10,10,8,9,8,9,8,6,6,5,4,3,1,2,2,4,5,6,7,8,8,11,5,10,9,9,8,9,10,9,4,8,5,4,2,1,0,0,0
2022-03-30 14:00:00,0,1,1,4,4,14,21,22,20,18,17,17,17,14,14,15,15,13,9,6,6,4,1,4,5,9,7,8,10,12,13,11,11,13,14,16,17,14,13,13,11,9,8,5,1,1,0,0
2022-03-30 15:00:00,0,1,0,6,9,11,16,21,22,18,20,20,21,22,18,30,17,14,14,8,6,3,1,2,5,11,8,12,13,13,11,13,12,15,22,36,62,63,61,57,52,43,38,19,6,1,0,0
2022-03-30 16:00:00,0,1,0,5,7,18,17,18,15,30,54,0,49,48,47,41,40,38,26,17,9,4,3,4,13,15,16,16,15,16,16,18,19,17,25,25,45,45,44,43,38,35,33,11,7,1,0,0
2022-03-30 17:00:00,0,1,2,6,14,22,25,23,26,25,27,24,21,19,19,16,16,15,13,10,9,6,1,2,6,12,11,13,11,21,20,20,20,18,16,14,16,15,17,18,16,14,14,8,4,1,0,0
2022-03-30 18:00:00,0,3,2,8,12,28,28,31,30,26,26,25,23,17,17,14,12,9,9,5,6,8,3,2,19,30,36,37,36,40,38,31,28,27,22,19,17,20,20,19,18,13,11,11,6,1,0,0
