Unnamed: 0,1_가산동기점(가상),2_가산디지털단지역,3_마리오아울렛,4_금천패션아울렛사거리.W몰,5_디지털단지오거리,6_가리봉시장,7_구로4동자치회관,8_구로시장,9_구로4동우체국.고대구로병원정문,10_구로119안전센터,11_구로변전소.구로초등학교,12_구로역.나인스애비뉴,13_구일역.중앙유통상가,14_동양미래대학.구로성심병원,15_고척중학교,16_고척시장,17_목동아파트11단지(1117동),18_계남초등학교,19_양명초교.신서중,20_신정1동주민센터.신오새마을금고,21_신정네거리역,22_제일여성병원,23_양강중학교,24_까치산역2번출구,25_화곡동백구사,26_화곡동대림아파트.화곡중앙시장,27_가로공원.나누리병원,28_신월초등학교,29_화곡역,30_화곡본동시장,31_한국폴리텍1.서울강서대학교,32_우장초등학교,33_강서구청.한국건강관리협회,34_강서구청사거리.서울디지털대학교,35_등촌중학교백석초등학교,36_등촌역.강서보건소,37_염창역.서울도시가스,38_안양천입구,39_양평동한솔아파트,40_양평한신아파트.선유도공원입구,41_양화대교전망카페,42_합정역(가상),43_합정역,44_서교동,45_홍대입구역(가상),46_홍대입구역,47_홍대입구역(가상),48_홍대입구역,49_서교동,50_합정역(가상),51_합정역,52_양화대교전망카페,53_양평한신아파트.선유도공원입구,54_영등포아리수정수센터,55_염창역.서울도시가스,56_등촌역.강서보건소,57_등촌중학교백석초등학교,58_강서구청사거리.서울디지털대학교,59_강서구청.한국건강관리협회,60_우장초등학교,61_한국폴리텍1.서울강서대학교,62_화곡본동시장,63_화곡역.현대주유소,64_신월초등학교,65_가로공원.나누리병원,66_화곡중앙골목시장,67_화곡대림아파트,68_화곡동백구사,69_다운어린이공원.치유하는교회,70_까치산역4번출구,71_KT강서지사,72_양강중학교,73_신월2동우체국,74_신정네거리역,75_신정1동주민센터.신오새마을금고,76_남명초교.신정3동주민센터,77_신트리사거리,78_계남초등학교,79_고척파크푸르지오아파트,80_고척시장,81_고척중학교,82_동양미래대학.구로성심병원,83_구일역.제일제당,84_쌍용구로정비사업소,85_우리유앤미아파트,86_구로119안전센터,87_구로4동우체국.고대구로병원정문,88_구로시장,89_남구로역,90_가리봉시장,91_스타밸리앞,92_가산디지털단지역,93_가산동종점(가상)
2022-03-30 13:00:00,0,4,5,5,6,5,9,8,13,11,9,12,12,17,14,18,22,21,21,20,18,14,12,19,16,16,12,16,12,14,15,14,15,18,16,12,15,15,16,18,0,15,8,6,4,1,0,4,6,4,11,10,11,11,11,16,17,13,16,19,19,18,18,15,19,15,18,18,14,16,21,23,15,22,25,27,20,22,19,21,22,24,23,21,21,15,13,11,7,6,4,0,0
2022-03-30 14:00:00,1,3,4,4,6,9,9,9,15,18,13,18,15,13,16,15,20,28,27,22,12,12,14,12,13,14,9,13,15,14,15,18,22,20,17,13,13,12,11,11,10,9,5,4,4,0,0,6,7,3,11,10,11,12,17,23,18,23,23,21,23,22,18,19,18,17,19,18,15,18,20,19,20,22,21,22,22,21,14,13,12,12,11,17,16,11,8,7,5,2,3,0,0
2022-03-30 15:00:00,2,5,10,9,10,13,15,12,26,25,17,26,38,36,38,32,38,33,35,31,21,21,21,21,16,17,16,14,12,12,12,15,14,14,15,13,11,12,11,11,11,10,7,6,4,0,0,10,12,11,22,0,23,24,26,28,31,31,27,24,28,18,21,21,20,16,18,17,15,16,18,14,14,19,20,19,17,14,13,11,12,12,17,17,10,9,9,7,6,5,2,0,0
2022-03-30 16:00:00,0,4,6,11,13,15,15,14,23,25,25,27,27,30,24,23,27,26,26,25,21,23,25,22,19,13,14,14,14,15,14,14,17,17,16,14,15,17,8,16,8,13,11,9,6,1,0,17,19,18,26,25,27,26,29,26,24,20,25,22,23,21,25,25,25,25,23,16,22,19,24,23,24,27,25,24,25,24,20,18,18,21,21,17,15,13,8,6,5,5,2,0,0
2022-03-30 17:00:00,1,17,17,19,30,36,42,37,34,35,35,33,32,35,36,35,37,36,32,29,28,27,24,21,21,20,19,20,17,16,18,17,18,19,20,18,18,14,17,15,14,12,10,9,3,0,0,20,23,6,31,0,34,39,41,39,38,36,36,37,25,24,26,20,22,22,24,23,20,27,33,32,31,37,36,34,36,34,26,25,23,21,21,26,22,21,20,18,7,4,2,1,0
2022-03-30 18:00:00,1,20,21,28,31,38,38,37,38,41,41,41,51,53,51,47,50,51,49,45,42,42,36,53,32,27,21,21,26,24,20,15,29,29,26,22,22,24,26,34,27,28,16,13,9,1,0,22,30,18,48,47,45,45,47,46,41,42,42,40,41,36,45,42,35,35,33,28,25,29,30,28,29,40,45,41,42,42,20,15,17,21,24,24,21,18,18,14,7,5,4,0,0
2022-03-30 19:00:00,0,8,11,14,19,22,25,23,23,23,21,28,30,28,26,27,30,29,26,28,28,27,22,46,29,21,17,17,24,24,20,12,12,15,14,18,24,22,14,16,0,17,11,9,6,0,9,11,21,0,40,35,33,34,34,39,37,41,36,36,30,27,32,30,25,20,19,18,15,22,24,24,25,30,31,29,27,41,25,23,19,16,15,17,12,10,8,8,5,4,2,1,0
2022-03-30 20:00:00,0,6,5,8,9,11,13,12,13,14,13,19,20,20,19,20,21,21,19,17,16,17,17,22,14,12,9,11,13,12,11,7,8,5,4,6,6,7,5,0,3,7,3,3,1,1,0,10,14,9,21,20,21,19,22,25,22,26,25,25,22,22,17,17,13,11,10,9,7,12,15,13,12,15,13,15,15,16,11,9,8,6,7,10,11,10,4,2,2,2,1,0,0
2022-03-30 21:00:00,3,3,6,13,12,13,12,11,13,13,13,17,20,17,17,18,14,14,13,12,12,11,13,25,18,15,14,14,13,11,8,8,12,13,12,9,8,6,3,9,0,5,3,2,2,2,0,15,18,0,41,40,39,36,36,34,34,33,32,31,32,27,27,24,19,14,15,14,11,13,15,14,12,17,17,16,17,15,11,7,6,7,5,9,7,5,5,2,2,0,1,0,0
2022-03-30 22:00:00,0,2,3,4,7,8,10,9,12,15,7,16,15,20,18,15,13,6,12,15,16,17,15,14,13,9,9,10,15,13,9,9,8,8,9,8,8,7,7,0,4,8,5,2,1,0,10,14,20,16,27,26,19,27,29,30,29,24,25,24,18,19,19,10,16,15,13,9,8,14,15,13,15,16,18,12,14,12,10,7,8,7,8,9,8,7,6,5,2,0,1,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,11,9,11,9,5,7,7,9,4,9,10,9,6,7,8,5,6,7,7,6,0,0,5,4,4,2,0,0,16,26,7,57,56,54,30,51,43,38,31,34,32,28,24,22,20,16,15,13,12,11,14,10,8,9,9,10,14,12,11,7,5,4,6,7,6,5,3,4,1,1,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,3,0,4,6,9,8,11,13,14,12,9,8,7,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,2,0,2,3,4,6,10,10,14,14,11,10,12,12,13,15,14,15,17,14,15,15,12,14,16,17,15,9,12,13,14,11,19,16,11,9,5,8,0,0,7,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,2,1,1,3,5,8,9,11,12,14,13,11,15,13,14,19,16,15,19,20,22,21,13,12,14,15,17,15,17,21,23,22,23,17,15,11,14,12,15,14,11,7,6,4,0,3,1,2,1,4,0,5,4,5,6,7,6,8,9,11,10,14,15,17,19,19,19,18,17,18,19,20,22,26,0,25,23,25,24,26,26,26,26,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,8,16,14,4,5,6,9,7,9,12,14,18,20,21,13,19,28,28,31,32,30,26,22,14,18,27,35,36,36,39,44,41,42,43,44,34,25,25,25,26,23,20,8,7,5,0,5,3,5,3,13,10,13,14,14,18,19,17,18,30,36,17,19,17,24,30,35,44,43,38,40,32,35,37,42,39,40,35,39,44,45,43,42,39,39,30,28,28,14,13,9,0,0
2022-03-31 08:00:00,9,18,16,5,9,11,11,12,13,16,16,19,17,21,26,35,46,48,45,45,38,33,31,26,28,34,41,46,41,45,42,50,53,56,51,45,45,44,43,47,44,38,21,13,12,0,1,6,7,0,22,19,17,21,20,24,22,22,25,23,26,25,26,27,26,35,40,50,46,37,42,40,41,46,49,45,43,41,48,54,53,54,57,54,48,37,32,30,17,13,6,0,0
2022-03-31 09:00:00,3,10,6,5,7,8,13,10,11,14,15,15,10,10,11,14,19,20,19,18,16,16,17,13,15,15,19,22,29,30,30,30,29,44,45,38,31,35,36,37,36,32,16,9,8,1,2,5,5,0,7,3,5,7,11,15,14,12,16,15,18,16,12,11,13,21,25,31,26,21,25,27,28,28,32,35,35,31,38,44,41,36,37,33,32,23,16,17,14,13,6,0,0
2022-03-31 10:00:00,1,11,3,4,6,9,8,8,12,13,14,15,11,12,14,14,17,17,17,14,13,15,13,12,14,13,14,16,15,17,18,18,21,24,27,25,21,20,21,15,0,16,10,9,7,0,1,6,5,0,6,5,4,3,6,8,6,7,17,20,19,18,20,14,21,22,23,21,20,15,16,17,16,19,13,18,18,16,19,17,17,15,15,16,17,14,9,8,4,6,1,0,0
2022-03-31 11:00:00,0,3,3,5,6,5,4,4,10,13,14,19,17,14,15,10,14,14,16,16,14,12,14,15,13,12,15,16,14,20,19,23,24,24,17,21,20,18,20,18,15,18,12,8,5,1,0,4,6,0,7,0,6,0,8,9,9,9,12,14,15,14,12,12,11,13,11,12,11,11,17,17,18,15,15,15,13,10,15,18,17,16,14,12,13,10,8,7,8,7,4,0,0
2022-03-31 12:00:00,0,4,4,5,7,8,6,7,16,21,19,17,14,16,15,17,20,21,20,21,20,17,17,14,17,15,15,15,15,17,18,20,27,30,19,29,33,37,38,7,36,31,18,14,10,2,0,4,7,5,10,6,4,9,11,14,11,16,10,13,15,11,12,11,12,17,18,22,21,17,17,17,19,20,20,30,26,26,25,24,25,19,20,13,11,9,5,2,4,4,1,0,0
2022-03-31 13:00:00,0,3,4,8,7,10,14,15,17,13,16,18,18,16,19,20,20,19,20,19,17,18,15,16,12,16,20,19,18,18,19,22,27,29,29,29,24,7,13,14,23,22,11,7,6,0,4,9,11,9,13,12,8,11,15,15,18,18,17,19,21,13,13,12,12,17,18,19,17,16,23,17,20,24,20,23,22,22,20,20,20,25,25,22,22,14,13,10,8,6,4,0,0
2022-03-31 14:00:00,0,4,4,6,9,12,14,9,15,16,13,14,12,11,17,14,17,19,15,14,12,14,14,12,15,11,17,20,17,18,18,17,23,26,23,21,26,19,19,27,19,18,8,7,5,1,2,8,12,0,20,18,18,16,20,22,21,22,22,23,20,20,21,21,18,16,15,19,17,16,19,19,16,18,25,25,28,19,22,20,18,16,18,19,15,13,12,9,7,9,5,1,0
2022-03-31 15:00:00,1,5,4,12,18,20,18,17,23,25,23,23,21,23,25,26,31,30,27,23,23,21,22,18,15,18,17,16,12,15,20,19,18,18,18,13,14,9,11,9,0,23,21,17,15,0,2,8,9,8,15,11,11,12,17,19,22,24,25,23,22,16,18,17,17,18,17,13,14,13,15,15,10,16,17,16,18,15,15,12,14,18,20,17,16,13,9,11,6,4,2,0,0
2022-03-31 16:00:00,0,7,6,6,8,9,13,11,19,20,20,24,24,28,30,36,37,47,46,39,33,30,32,26,24,16,16,17,18,17,18,17,17,19,22,27,27,28,26,27,26,23,17,11,7,0,0,14,19,18,31,22,23,25,23,28,30,28,29,31,27,25,26,26,26,27,25,23,20,27,28,31,29,30,34,35,33,30,22,19,15,15,15,16,18,12,4,5,3,2,3,0,0
2022-03-31 17:00:00,0,10,11,16,20,23,27,25,28,35,31,36,40,39,38,41,45,44,39,39,26,25,23,32,28,24,15,21,21,21,19,18,22,28,27,30,29,30,32,39,26,36,19,16,14,0,0,19,23,0,31,30,30,30,33,35,37,36,36,36,34,33,29,28,23,26,29,28,26,24,28,27,31,34,34,23,34,29,25,18,16,21,28,32,29,25,19,17,8,6,2,0,0
2022-03-31 18:00:00,0,12,16,28,33,35,36,35,36,38,39,41,45,52,51,47,51,52,47,43,43,43,45,39,34,23,26,26,29,35,32,25,21,39,42,43,43,44,25,48,46,44,27,26,24,1,3,28,37,15,56,52,50,48,53,46,44,43,37,37,33,29,33,30,25,25,26,27,26,31,30,29,32,46,48,45,45,39,34,16,16,19,24,27,26,22,14,12,9,6,2,1,0
2022-03-31 19:00:00,1,5,6,18,19,20,22,21,27,25,22,29,30,28,30,26,27,18,29,25,24,25,24,38,31,18,16,16,18,19,14,12,14,16,15,16,12,11,10,13,12,11,10,7,5,0,1,29,35,4,50,27,49,46,50,48,45,37,32,31,29,21,30,27,21,14,13,16,16,18,32,32,33,35,37,21,34,30,17,24,19,24,26,21,18,8,8,5,4,3,0,0,0
2022-03-31 20:00:00,0,8,9,9,12,13,14,12,15,16,17,22,22,35,33,28,25,24,23,21,17,18,15,24,21,12,10,10,12,12,13,9,12,15,12,13,11,12,6,13,0,12,7,4,3,1,1,15,17,0,26,24,15,24,26,28,26,24,24,26,25,24,24,20,18,11,13,12,11,13,16,18,17,18,20,17,24,23,18,12,11,11,6,10,5,6,3,5,3,2,0,0,0
2022-03-31 21:00:00,0,3,6,12,11,13,13,13,17,18,18,19,20,19,20,20,17,14,14,14,18,21,21,25,22,13,10,11,10,12,9,10,10,8,9,8,10,9,0,0,0,8,4,4,1,1,0,13,17,0,31,28,29,22,32,31,29,30,27,23,20,16,20,20,15,13,12,12,11,12,14,15,14,19,22,21,19,20,15,10,9,9,8,8,6,5,3,2,2,0,1,0,0
2022-03-31 22:00:00,0,4,0,7,7,10,13,11,12,11,10,11,13,15,13,13,17,11,16,15,12,14,12,32,22,10,10,12,15,16,14,9,14,15,12,10,8,9,1,4,5,6,4,3,2,1,15,23,23,0,33,29,24,32,30,30,26,23,19,17,16,18,16,15,12,13,9,12,11,15,14,15,17,20,22,18,18,16,10,11,7,7,8,10,8,5,6,7,3,2,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,0,0,0,2,5,6,14,11,9,10,8,7,6,8,7,7,6,3,5,5,5,4,0,0,3,2,1,2,0,5,14,31,3,45,38,18,43,42,42,35,32,32,28,21,18,19,18,14,11,11,12,11,8,10,9,8,12,13,8,14,13,8,8,6,6,8,5,8,5,2,1,1,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,2,0,3,7,5,4,6,13,14,13,8,8,8,10,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,0,3,5,8,7,10,15,14,16,14,13,13,16,19,21,22,16,5,13,15,15,9,6,10,8,6,4,5,8,8,8,7,8,7,8,2,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,3,1,1,2,3,4,7,10,11,8,12,4,6,11,14,16,17,24,24,20,19,19,11,11,13,14,13,14,17,15,19,19,20,17,15,16,16,10,8,6,11,6,5,4,0,1,1,2,1,4,2,1,2,4,6,4,5,6,10,9,8,9,9,12,16,12,17,10,11,14,19,22,26,29,28,27,25,32,28,28,25,24,0,0,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,1,10,7,6,9,11,15,13,13,16,20,19,14,20,24,25,29,22,26,25,23,25,28,19,18,27,37,40,30,34,45,48,38,41,43,37,31,32,30,28,26,21,13,10,8,2,0,5,4,3,10,0,8,9,19,19,18,13,15,22,23,15,13,11,17,24,31,41,35,24,29,31,33,34,38,34,37,33,33,39,41,42,43,45,41,33,29,27,17,10,7,0,0
2022-04-01 08:00:00,0,22,17,7,8,9,14,15,17,17,18,21,18,19,21,31,40,42,50,50,47,40,37,25,34,34,48,50,39,45,48,51,52,54,52,49,51,52,57,58,54,50,25,11,9,0,0,4,3,0,12,1,13,12,18,19,20,19,18,25,35,22,22,20,22,46,56,63,55,40,43,42,45,52,53,53,50,51,54,49,50,53,51,50,48,40,32,30,22,15,7,0,0
2022-04-01 09:00:00,0,8,10,4,6,10,13,14,15,15,18,13,9,10,11,19,25,26,28,28,21,22,21,15,17,22,24,28,24,25,34,33,36,42,42,42,36,24,36,37,28,33,18,11,9,1,0,3,4,0,10,0,9,10,10,12,11,11,14,16,19,17,22,23,21,26,29,31,31,33,36,32,34,35,36,37,37,36,35,31,31,31,31,28,28,25,16,18,15,10,5,0,0
2022-04-01 10:00:00,1,8,4,7,8,7,7,6,13,15,15,14,13,13,11,9,12,13,15,13,15,15,16,11,11,16,19,21,20,18,22,23,28,35,33,32,32,32,33,34,0,30,15,10,7,0,0,3,4,0,6,0,5,7,5,10,9,9,10,11,10,10,12,10,11,13,14,18,15,14,17,18,19,20,24,24,23,22,22,22,20,22,26,25,23,19,12,10,10,8,3,0,0
2022-04-01 11:00:00,6,3,2,5,5,8,7,6,17,21,21,19,17,11,14,13,18,20,20,20,18,13,13,12,12,12,15,14,17,19,19,17,21,21,20,19,19,20,21,0,32,30,16,14,11,0,2,5,6,4,11,0,11,6,12,12,12,11,17,22,21,19,21,11,9,12,18,18,12,14,19,16,16,15,16,14,14,12,12,12,12,13,14,13,11,9,6,4,4,5,2,0,0
2022-04-01 12:00:00,0,4,3,5,7,3,8,7,11,12,12,12,11,19,13,17,21,22,19,19,19,17,17,14,13,15,18,20,15,15,20,21,24,27,25,24,24,25,19,20,14,23,16,11,9,1,0,6,9,1,11,2,6,10,14,14,12,9,11,14,14,12,14,20,21,18,19,23,21,19,20,19,24,26,26,23,15,23,21,22,19,17,19,16,17,15,8,10,6,6,2,0,0
2022-04-01 13:00:00,0,2,1,5,3,5,6,7,12,14,15,12,13,18,14,21,23,25,24,18,18,13,17,14,13,15,18,17,15,14,15,15,16,20,22,26,21,24,23,22,14,20,11,10,8,0,0,6,7,0,11,8,8,9,16,20,18,18,17,18,19,19,19,20,16,16,17,18,16,17,21,22,20,26,27,25,26,25,25,22,22,19,20,20,21,12,11,10,4,2,1,0,0
2022-04-01 14:00:00,0,4,5,6,8,8,9,9,15,14,12,14,15,17,18,22,29,17,25,23,20,18,14,19,15,19,18,17,17,19,21,18,21,22,20,18,15,13,11,15,0,14,7,4,1,1,2,8,9,6,16,0,17,11,16,23,22,21,18,18,20,19,18,17,15,16,15,14,13,11,14,12,13,14,16,16,17,14,12,20,19,20,21,20,18,13,8,7,5,3,2,0,0
2022-04-01 15:00:00,0,5,8,15,16,19,19,18,24,28,27,28,27,29,29,27,43,43,41,35,29,26,23,19,17,20,19,17,14,15,14,17,20,21,20,17,20,22,23,24,0,23,16,9,6,2,7,8,12,7,22,21,22,22,19,19,20,19,18,16,19,18,18,17,11,12,13,12,11,14,14,14,17,19,20,14,16,16,13,12,10,12,15,13,14,12,7,7,5,4,3,0,0
2022-04-01 16:00:00,0,6,4,10,15,11,14,16,22,23,21,18,22,28,31,32,41,41,41,37,33,26,23,21,20,21,18,17,18,19,22,23,22,27,24,21,24,23,19,24,9,17,12,9,7,0,7,16,15,12,27,25,25,26,28,31,30,36,33,31,29,30,30,31,29,28,27,26,23,20,21,23,22,32,33,33,35,30,27,27,22,21,20,20,21,14,9,10,8,7,3,0,0
2022-04-01 17:00:00,1,14,12,19,23,27,27,26,35,38,36,40,37,40,44,44,44,44,46,37,28,28,26,36,33,19,18,20,18,22,24,24,30,36,29,29,26,26,27,27,17,25,13,11,7,1,0,24,26,25,39,37,38,37,37,39,40,37,31,32,31,28,30,28,22,19,23,25,24,21,27,26,25,27,30,26,25,22,15,15,14,26,30,26,22,18,16,15,9,8,5,0,0
2022-04-01 18:00:00,0,11,16,23,31,34,40,35,43,47,42,43,50,55,58,59,67,66,58,52,44,41,35,33,29,28,27,27,28,29,31,28,36,44,43,36,40,41,42,45,44,37,23,22,18,1,28,13,35,17,56,52,52,55,52,59,57,51,43,45,39,38,39,36,35,27,33,41,38,32,36,34,33,38,45,43,41,39,26,20,18,19,21,15,14,12,10,9,6,3,5,0,0
2022-04-01 19:00:00,0,7,6,15,16,18,19,19,23,23,22,29,28,31,29,30,30,31,30,27,20,21,21,40,29,17,16,19,27,26,23,17,18,17,21,23,20,18,17,20,0,17,10,13,12,0,0,23,33,12,47,24,29,30,46,49,48,39,29,28,29,26,35,33,28,27,28,20,15,24,27,24,31,40,45,46,45,42,28,19,17,18,17,18,14,15,9,9,5,0,4,0,0
2022-04-01 20:00:00,1,8,9,13,13,14,16,17,21,21,23,17,24,25,27,15,25,23,23,20,19,18,13,17,16,13,12,11,12,12,10,7,6,9,9,8,7,8,9,8,0,1,7,4,3,4,0,15,15,8,25,12,23,21,40,39,34,27,26,23,15,24,24,23,21,19,17,12,11,18,22,23,13,29,32,35,31,28,24,15,12,8,8,7,7,4,5,4,3,3,1,0,0
2022-04-01 21:00:00,0,3,7,17,16,17,19,17,23,23,20,23,22,24,22,23,22,10,12,10,15,17,16,20,14,14,14,15,15,15,12,10,9,10,11,13,13,12,11,5,10,8,4,3,1,0,4,17,19,18,31,27,26,30,39,37,36,30,26,17,16,16,16,14,14,14,15,15,11,18,16,18,19,23,21,20,20,18,14,11,12,10,11,11,7,6,4,2,3,1,2,0,0
2022-04-01 22:00:00,0,2,0,6,8,7,9,10,14,7,13,13,13,18,16,18,19,21,19,19,16,17,14,27,18,12,10,11,10,12,13,12,16,15,16,11,8,7,2,4,6,4,2,2,1,3,24,25,34,12,46,45,42,46,42,40,37,37,37,30,26,26,30,27,22,16,15,10,12,14,12,14,13,20,18,17,21,18,12,10,9,10,8,11,7,9,7,6,2,1,0,0,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,14,15,14,12,8,9,8,25,19,15,15,14,12,11,10,11,10,11,9,7,9,6,5,0,0,6,4,2,1,0,0,21,30,0,52,51,50,45,40,40,33,30,25,27,23,21,25,22,22,20,18,16,8,13,16,17,15,22,21,12,21,20,12,8,4,5,4,5,4,2,4,2,2,1,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,1,0,2,3,6,6,7,9,3,3,8,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
