Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색119안전센터,5_수색초등학교,6_수색대림아파트,7_상신중학교앞,8_미성아파트앞,9_새마을금고앞,10_새절역.숭실고입구,11_응암오거리,12_은평문화예술정보학교,13_응암초등학교,14_명지전문대.충암중고등학교,15_명지중고등학교,16_명지대삼거리,17_명지대,18_DMC센트럴아이파크아파트,19_명지대사거리제일은행앞,20_백련시장,21_연희파크푸르지오앞,22_홍연시장,23_연희홍연아파트,24_서대문구청,25_서대문구청.서대문구의회,26_서대문자연사박물관입구,27_한성화교중고교.서대문소방서,28_연희초등학교,29_연희3거리,30_연희교차로,31_서대문우체국,32_연세대학교앞,33_세브란스병원,34_신촌기차역,35_이대역,36_웨딩타운,37_아현역,38_종근당.충정로역,39_한국경제신문사.서소문역사공원,40_서울역버스환승센터,41_숭례문,42_남대문시장앞.이회영활동터,43_롯데영프라자,44_우리은행종로지점,45_청계1가.광교,46_을지로2가.기업은행본점.서울노동청,47_롯데백화점,48_북창동.남대문시장,49_염천교,50_한국경제신문사.서소문역사공원,51_충정로역2호선,52_아현역,53_웨딩타운,54_이대역,55_신촌기차역입구,56_신촌기차역,57_이대부중,58_이대부고,59_이대부중,60_세브란스병원,61_연대앞,62_서대문우체국,63_연희교차로,64_연희3거리,65_연희초등학교,66_한성화교중고교.서대문소방서,67_서대문자연사박물관입구,68_서대문구청.보건소.구의회,69_서대문문화체육회관입구,70_홍연2교두산아파트앞,71_홍남교,72_백련시장,73_명지대사거리국민은행앞,74_명지대,75_명지대삼거리,76_명지중고등학교,77_명지전문대.충암중고등학교,78_응암초등학교,79_은평문화예술정보학교,80_응암오거리,81_새절역.숭실고입구,82_새마을금고앞,83_미성아파트앞,84_상신중학교앞,85_수색대림아파트,86_수색초등학교,87_수색역앞,88_수색교,89_덕은교.은평차고지앞,90_은평공영차고지(가상)
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,11,13,9,4,5,4,0,3,2,0,0,1,0,0,0,0,1,1,0,1,3,4,5,7,7,7,4,5,3,2,3,0,0,1,2,0,3,4,2,5,1,5,4,2,4,5,10,8,4,5,5,10,10,12,9,9,8,7,8,6,2,2,3,3,4,3,2,2,1,0,4,6,2,4,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,1,0,0,3,0,2,3,4,6,8,4,5,5,7,7,8,0,14,0,14,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,1,0,0,2,2,3,1,2,4,1,3,2,4,6,4,2,5,8,0,10,9,0,12,17,12,18,11,12,0,11,11,9,8,7,7,8,7,6,5,3,1,0,0,0,0,1,0,0,1,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,1,0,0,2,8,8,6,7,9,4,9,6,4,4,5,6,6,5,0,7,6,8,9,11,10,8,12,13,11,12,4,10,10,8,7,9,7,5,2,0,0,0,0,1,1,1,0,1,4,4,7,11,12,11,9,5,3,6,5,6,7,6,3,5,4,5,2,6,4,0,1,0,3,3,4,6,11,5,5,3,4,7,8,7,2,1,1,0
2022-03-08 07:00:00,1,1,7,8,1,15,20,24,22,23,25,26,29,26,12,11,13,11,12,11,14,18,18,16,16,20,22,23,23,26,25,23,21,20,21,18,19,16,15,8,6,3,1,0,0,3,3,4,5,4,6,9,12,18,21,23,14,6,5,3,4,5,4,5,3,7,5,8,9,9,7,11,15,9,27,7,10,14,20,21,12,12,16,15,22,21,3,2,1,0
2022-03-08 08:00:00,1,1,2,3,2,10,21,24,18,27,33,31,30,24,25,12,23,22,25,29,28,27,28,25,21,21,23,25,29,24,28,24,23,22,25,24,30,29,26,15,9,3,2,1,0,2,4,3,3,3,6,10,7,13,14,15,9,8,9,10,10,15,12,14,10,3,9,2,4,6,3,5,6,9,9,9,11,15,19,16,12,13,12,13,18,15,5,3,1,0
2022-03-08 09:00:00,1,1,1,1,2,6,12,14,13,42,43,42,36,16,14,13,12,11,9,9,8,11,13,12,10,12,13,13,17,19,20,22,20,20,17,20,20,18,17,14,11,7,2,1,1,5,7,4,2,2,2,5,4,5,7,7,3,4,6,5,7,6,9,10,11,6,9,9,10,11,4,8,7,8,9,8,6,11,13,12,11,10,8,6,5,4,3,1,0,0
2022-03-08 10:00:00,1,0,2,2,3,8,10,8,6,10,11,12,10,10,11,5,8,4,11,4,10,9,9,6,11,12,9,10,11,13,14,14,15,13,13,11,14,13,12,9,9,3,0,0,0,1,3,4,3,4,5,7,2,7,6,7,5,3,6,6,7,7,8,9,0,5,6,9,10,8,2,9,9,8,5,9,14,17,16,12,8,3,2,3,5,1,4,1,0,0
2022-03-08 11:00:00,0,1,3,2,2,7,8,8,9,22,24,25,25,11,11,9,9,11,11,11,7,10,9,10,15,14,17,16,14,13,9,12,11,11,16,14,12,16,16,9,9,3,2,0,2,5,4,5,6,4,5,5,4,6,6,7,6,5,6,8,10,8,9,8,8,11,9,11,9,8,7,9,10,9,9,5,9,21,22,16,9,10,4,3,2,2,1,0,0,0
2022-03-08 12:00:00,0,0,1,2,1,3,5,5,5,8,7,9,9,11,12,13,14,14,11,10,11,12,11,11,12,13,14,13,13,15,16,14,13,12,12,11,12,13,11,9,5,4,2,1,2,1,6,10,11,10,8,8,8,8,11,12,10,7,9,9,10,11,8,8,7,5,7,5,9,7,7,6,5,6,7,8,15,18,23,20,14,15,8,10,9,8,2,0,0,0
2022-03-08 13:00:00,0,2,2,2,4,6,6,6,5,22,23,22,17,7,7,9,12,6,12,8,12,15,16,10,18,21,20,19,20,23,22,18,22,19,20,22,21,19,17,14,9,4,0,0,1,1,4,9,9,10,10,7,10,14,7,13,10,8,10,12,6,5,12,10,11,7,10,10,11,10,0,8,8,9,8,9,11,6,12,11,8,7,6,5,5,4,2,2,1,0
2022-03-08 14:00:00,1,2,2,0,3,5,4,7,4,11,12,16,17,12,10,10,9,7,8,8,8,9,7,5,12,10,10,12,14,15,12,11,14,15,13,13,14,13,14,11,6,3,2,1,1,2,6,12,14,13,12,8,11,15,14,14,12,11,13,14,15,14,13,12,11,11,8,15,15,13,14,13,14,15,14,7,20,21,19,17,18,13,13,9,7,5,4,2,0,0
2022-03-08 15:00:00,0,4,6,7,7,7,9,9,6,14,14,14,14,16,13,9,8,11,9,11,5,7,8,8,10,10,14,13,14,15,13,13,14,14,11,12,13,14,13,8,6,3,2,1,0,2,7,10,11,9,12,12,13,15,12,14,14,15,23,27,28,10,10,9,11,10,9,12,13,11,10,10,13,15,11,14,25,28,30,25,12,15,16,11,5,5,3,1,2,0
2022-03-08 16:00:00,2,0,3,2,8,6,9,10,8,15,18,16,16,16,21,23,24,25,21,20,21,21,23,22,19,17,17,16,18,22,17,20,22,19,20,18,15,13,12,9,8,4,2,0,0,3,6,13,15,16,14,15,19,18,16,16,15,19,24,27,21,28,25,26,24,18,16,16,20,19,18,17,17,17,19,30,26,24,23,24,20,18,15,10,10,8,2,1,1,0
2022-03-08 17:00:00,0,1,4,4,3,10,8,9,7,12,12,14,13,14,12,10,11,13,12,13,10,13,13,12,12,14,15,14,16,21,20,19,21,20,18,19,15,14,14,7,4,3,2,0,2,5,7,17,19,17,15,15,12,15,12,14,14,14,16,20,21,12,16,16,15,14,11,11,11,11,10,10,12,13,16,18,24,23,22,18,17,9,7,5,5,7,3,3,2,0
2022-03-08 18:00:00,1,2,5,7,9,8,9,11,7,16,17,13,11,9,11,8,10,8,11,11,13,16,9,16,21,25,23,24,26,28,25,25,27,28,28,23,13,21,21,11,5,4,2,0,3,4,11,16,28,26,19,17,17,15,17,17,14,14,17,19,20,23,19,21,21,18,18,18,21,20,21,21,20,22,22,25,36,11,16,11,21,22,19,9,8,6,3,2,0,0
2022-03-08 19:00:00,1,1,2,0,2,6,6,6,6,16,17,17,14,10,12,10,10,9,8,7,5,6,7,5,9,9,15,14,12,14,12,11,14,15,14,12,11,8,12,4,2,2,1,0,2,3,5,7,11,11,10,12,12,13,9,10,9,10,13,15,17,17,14,12,12,11,9,9,10,12,4,11,10,12,14,16,34,33,33,17,24,23,15,5,4,4,1,0,2,0
2022-03-08 20:00:00,1,3,0,2,1,0,1,2,0,10,9,5,3,3,0,2,5,5,7,13,4,4,6,11,12,13,13,14,15,17,16,8,9,16,7,15,12,13,11,2,1,1,2,0,0,3,13,14,13,8,7,9,12,7,13,7,6,14,13,13,12,15,15,16,17,16,15,14,16,9,8,5,6,6,5,4,7,6,4,6,12,9,7,3,2,0,1,0,0,0
2022-03-08 21:00:00,0,0,1,0,1,1,1,2,1,11,16,13,13,9,7,6,5,5,3,2,3,4,2,3,4,4,12,11,5,6,2,5,7,8,7,5,4,4,4,2,0,4,5,2,1,4,5,9,7,9,8,9,10,11,11,11,0,8,12,13,18,17,18,16,17,13,14,15,13,13,11,12,10,10,13,8,9,8,9,11,15,14,11,6,3,0,0,0,0,0
2022-03-08 22:00:00,0,2,3,4,0,2,2,0,1,15,14,10,8,6,6,5,4,6,8,6,0,5,4,2,5,6,3,3,5,6,6,7,9,11,10,8,7,8,7,5,1,1,1,0,1,4,4,5,6,7,9,5,10,11,7,15,5,13,11,13,10,11,15,16,15,14,13,13,11,15,7,14,9,7,9,14,14,8,7,9,17,14,13,8,5,4,3,2,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,6,5,3,0,2,0,0,2,0,2,0,0,3,2,0,0,3,2,0,3,4,2,5,5,5,6,3,4,3,2,2,1,0,0,0,0,4,4,6,7,0,4,7,5,7,5,8,2,6,9,12,15,15,14,12,11,11,10,8,9,3,1,8,5,9,8,9,5,3,3,3,10,11,7,3,1,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,0,0,3,0,0,5,0,7,6,0,3,4,5,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,1,0,1,0,0,1,2,0,1,2,0,3,0,2,4,4,0,5,0,0,4,6,6,4,6,7,4,7,4,3,4,2,1,3,0,2,3,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,1,0,0,0,1,4,3,3,3,2,4,5,6,7,6,5,4,4,4,5,6,0,5,2,4,3,3,4,4,3,5,4,5,6,5,7,7,7,1,0,0,0,0,0,1,2,4,0,3,2,2,2,4,0,10,7,3,1,4,5,0,4,3,2,3,3,0,6,4,3,2,3,3,2,4,4,6,6,6,4,0,1,3,2,0,1,0,0,0
2022-03-09 07:00:00,2,0,0,1,0,3,4,3,3,4,6,5,6,5,5,1,8,6,8,7,2,9,3,10,8,5,6,3,7,0,4,6,0,4,5,5,5,5,2,3,3,1,0,0,0,2,1,2,2,1,2,4,3,6,5,6,5,3,0,5,2,4,5,0,4,0,3,2,4,1,3,0,0,2,0,0,1,2,0,5,5,0,1,2,4,5,1,0,0,0
2022-03-09 08:00:00,0,1,1,0,1,4,7,11,8,8,6,5,1,4,5,0,6,7,6,2,8,5,9,8,8,8,9,11,10,10,11,9,11,12,14,10,10,8,9,7,6,3,0,0,0,0,0,0,1,1,1,3,3,6,4,4,2,1,3,1,4,5,5,2,0,3,4,4,2,0,0,2,2,1,3,3,3,5,3,5,6,3,4,4,4,4,2,1,0,0
2022-03-09 09:00:00,1,0,0,0,2,6,11,14,12,7,8,9,10,9,0,7,9,8,10,13,10,10,14,12,11,11,12,11,14,18,16,16,12,14,15,17,19,17,18,9,9,2,1,0,0,0,1,2,2,1,2,2,0,5,4,3,4,3,2,2,5,6,5,4,4,5,3,5,5,3,4,0,3,4,4,5,7,4,5,4,4,2,2,3,4,1,2,0,1,0
2022-03-09 10:00:00,1,1,1,2,1,5,5,5,4,5,10,9,8,8,9,7,6,6,9,11,12,15,16,18,15,15,15,18,16,18,18,17,16,12,13,11,13,13,11,10,7,2,1,0,0,3,2,5,4,3,4,6,7,8,8,10,7,10,9,14,13,8,10,8,7,6,4,6,7,5,5,5,5,6,5,5,10,11,13,12,6,6,5,7,9,10,2,1,0,0
2022-03-09 11:00:00,1,2,2,3,4,2,10,9,8,9,9,10,11,8,10,12,8,13,12,13,13,10,12,10,13,14,16,15,16,20,21,18,10,17,21,18,18,8,15,10,9,4,3,0,0,0,2,4,0,5,5,7,10,13,10,11,5,5,9,9,5,11,13,10,8,10,4,9,6,0,8,6,10,8,3,9,10,11,13,12,5,6,5,5,6,6,3,1,1,0
2022-03-09 12:00:00,0,1,2,0,5,6,11,12,9,8,11,12,12,10,9,6,8,8,11,7,10,9,11,7,11,14,17,17,20,23,21,18,19,19,19,18,17,19,17,11,8,6,1,0,0,2,2,4,3,0,5,5,6,7,12,10,8,11,9,9,9,11,10,7,5,6,5,4,12,14,13,14,11,12,8,10,11,12,14,15,8,9,6,3,4,0,1,0,0,0
2022-03-09 13:00:00,0,1,2,2,3,5,6,6,8,6,11,11,13,11,3,10,7,8,9,11,9,13,14,0,17,17,16,15,16,22,22,20,18,16,21,16,19,20,18,17,12,6,3,3,3,3,9,13,12,13,11,10,9,12,13,16,14,11,12,14,7,14,12,11,9,6,5,2,6,7,4,6,7,5,7,9,10,8,6,5,7,5,6,3,3,1,2,1,0,0
2022-03-09 14:00:00,0,1,0,3,4,6,9,7,7,9,12,15,14,11,12,13,12,10,11,14,13,16,7,6,19,17,17,19,14,14,15,13,14,14,16,15,17,20,19,15,13,3,2,0,0,4,6,12,10,11,11,9,8,7,10,11,9,9,7,11,12,11,9,7,6,6,7,8,9,6,9,6,7,9,9,10,15,15,18,15,11,12,9,4,2,2,1,0,0,0
2022-03-09 15:00:00,1,0,3,2,2,4,7,8,7,9,7,10,5,9,8,8,12,11,12,8,0,11,12,13,12,16,20,26,25,28,29,24,22,25,25,14,24,13,19,13,8,5,2,1,1,2,8,18,14,16,9,10,4,9,9,11,8,7,5,9,9,10,12,12,11,9,8,8,11,14,15,15,17,16,10,15,14,14,12,9,10,9,8,5,5,4,2,1,0,0
2022-03-09 16:00:00,1,1,2,3,2,5,8,9,5,8,10,12,12,11,11,9,10,6,7,8,7,9,7,8,10,14,14,16,15,18,18,15,16,20,18,14,15,13,11,10,9,7,5,5,5,0,6,16,17,16,17,16,15,14,13,12,11,10,12,14,15,13,12,7,11,9,12,8,19,18,17,16,15,14,11,10,11,12,11,10,7,8,7,5,7,0,5,4,0,0
2022-03-09 17:00:00,0,1,2,6,2,6,4,5,4,15,15,15,16,12,11,12,12,13,10,8,8,7,8,7,8,7,13,17,19,20,18,17,17,16,14,13,11,9,8,4,0,2,4,3,3,2,8,24,25,14,24,19,14,13,8,16,10,14,13,15,16,16,16,10,15,12,6,9,12,11,10,11,7,6,8,5,14,12,11,10,12,12,10,5,5,4,3,2,0,0
2022-03-09 18:00:00,1,1,3,1,0,4,5,4,4,14,12,13,15,8,9,8,7,6,6,6,0,6,7,2,5,8,9,10,10,14,12,11,12,11,5,6,7,6,5,4,3,3,1,0,0,0,6,9,9,10,10,10,6,8,0,9,7,3,10,11,12,15,17,19,20,17,18,17,17,11,0,12,13,10,10,9,12,9,8,9,10,9,8,5,1,0,2,0,0,0
2022-03-09 19:00:00,1,0,2,0,2,3,4,4,2,6,8,7,8,5,5,7,5,3,7,6,4,4,0,0,0,6,9,8,9,10,6,9,4,8,9,6,7,8,8,3,2,0,2,0,0,6,5,8,9,8,7,7,5,7,4,9,8,6,7,6,9,10,9,9,12,6,11,0,11,2,9,0,10,5,8,10,11,13,10,11,9,8,6,4,4,3,1,0,0,0
2022-03-09 20:00:00,0,0,4,5,7,4,3,3,4,6,9,11,10,9,6,7,6,5,5,2,4,5,2,0,0,4,5,7,8,7,4,3,4,5,6,5,5,7,6,2,1,1,0,0,0,0,5,8,6,7,7,8,6,10,4,10,0,8,4,12,11,0,9,5,7,6,8,7,6,6,5,5,6,4,5,5,7,8,2,8,16,14,11,6,2,2,1,0,0,0
2022-03-09 21:00:00,0,0,2,0,0,1,0,0,1,8,7,6,6,4,7,8,5,4,6,0,0,9,4,0,7,6,8,9,7,11,0,6,10,10,7,9,8,7,1,3,1,1,0,2,2,1,3,5,5,6,6,7,7,11,3,10,3,8,7,8,8,11,14,13,11,9,9,5,10,10,7,8,11,9,8,7,10,11,10,10,10,9,8,6,2,0,1,2,2,0
2022-03-09 22:00:00,0,1,2,0,0,0,2,1,1,6,10,8,6,4,4,5,4,1,5,7,7,6,1,7,0,5,6,0,7,9,0,10,12,10,8,5,7,6,8,2,0,0,2,1,1,5,3,6,5,3,4,7,5,7,0,9,7,5,11,15,16,0,17,15,9,14,8,3,10,9,4,6,5,10,9,8,7,5,4,3,9,8,7,2,1,0,0,0,0,0
2022-03-09 23:00:00,0,1,2,0,0,1,0,0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,2,0,1,3,4,5,5,5,2,3,1,1,0,0,0,0,1,2,3,4,0,2,3,4,5,3,6,4,3,7,9,8,8,7,3,6,6,8,8,6,8,4,6,5,6,5,4,5,8,8,6,12,3,8,7,5,4,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,1,0,0,3,2,3,4,6,5,7,8,5,8,7,11,12,0,19,18,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,1,0,0,1,3,2,3,3,2,3,3,4,5,5,6,4,8,10,0,13,7,0,20,23,16,24,23,5,22,16,13,12,8,10,10,9,8,5,4,1,0,0,0,0,0,1,0,1,1,1,2,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,1,0,0,3,8,9,5,3,4,6,5,6,4,6,6,4,6,7,8,9,10,9,11,11,12,0,16,13,10,12,11,10,8,9,7,7,4,4,1,0,1,0,0,1,0,0,0,1,5,3,3,8,2,5,6,4,2,3,4,4,3,4,2,0,4,2,5,5,0,4,7,3,2,7,5,9,11,12,7,0,5,3,7,8,4,3,1,0
2022-03-10 07:00:00,1,0,4,6,2,13,29,33,27,24,27,27,29,25,13,9,14,10,9,9,13,19,21,23,25,29,31,32,32,33,32,31,18,28,24,20,23,23,23,6,5,4,2,0,0,3,1,2,3,3,4,6,8,16,16,15,10,3,0,4,3,5,4,4,3,6,6,5,9,5,10,11,14,7,13,7,6,13,17,14,10,4,11,13,13,13,3,1,0,0
2022-03-10 08:00:00,1,1,5,2,5,10,19,23,19,30,40,39,32,17,17,16,15,15,15,16,19,22,22,21,19,31,25,19,23,23,24,24,25,28,22,20,32,32,29,13,10,3,1,0,0,4,5,5,4,3,5,3,5,9,11,13,9,6,5,6,8,16,19,10,16,13,10,5,5,6,7,4,9,15,19,14,12,20,24,25,7,8,8,9,12,11,4,2,0,0
2022-03-10 09:00:00,0,1,2,3,2,6,11,12,11,40,40,39,33,10,12,13,16,17,15,19,18,24,25,22,21,20,21,15,19,23,22,21,19,16,17,18,18,19,16,15,8,3,1,0,0,3,5,6,4,2,4,4,6,9,11,9,9,8,7,7,2,8,6,7,0,5,6,5,5,7,5,6,5,7,10,8,7,8,6,4,6,6,4,4,6,7,2,0,1,0
2022-03-10 10:00:00,1,0,1,2,1,5,6,8,8,9,8,8,8,7,4,9,10,7,9,4,4,6,9,10,13,13,16,14,14,13,16,15,18,20,18,17,17,16,18,14,13,10,4,0,3,5,3,6,3,5,2,5,7,5,5,4,4,5,7,8,8,6,7,7,3,6,5,7,5,6,3,7,7,0,3,8,3,3,7,3,1,2,0,4,5,3,4,0,3,0
2022-03-10 11:00:00,1,1,0,1,1,3,6,8,7,16,16,16,16,7,8,7,9,10,9,7,6,10,11,9,12,17,20,19,16,20,20,13,11,10,12,11,10,10,11,9,10,4,2,2,0,2,4,5,6,3,6,5,5,4,6,4,0,3,7,7,7,8,7,8,7,6,6,7,9,8,8,6,6,6,5,4,8,12,13,12,8,4,5,3,4,0,1,0,0,0
2022-03-10 12:00:00,0,1,1,0,1,3,5,5,6,13,11,10,7,8,9,6,7,7,6,7,0,9,10,9,12,14,15,15,13,15,13,14,12,9,10,11,11,11,12,10,7,4,2,2,1,4,6,10,6,9,10,9,7,10,11,11,10,8,9,13,15,7,13,13,11,9,10,10,8,9,6,6,9,7,9,13,19,18,18,12,6,4,3,4,6,2,4,2,0,0
2022-03-10 13:00:00,0,1,2,2,3,4,6,7,6,15,18,18,15,11,11,9,9,10,10,11,12,14,13,13,14,14,14,15,15,15,13,14,11,13,12,11,10,9,10,9,8,3,1,0,0,2,5,10,0,6,7,11,13,12,12,13,12,10,9,11,13,13,13,6,12,12,16,15,16,17,16,15,15,15,14,13,12,11,10,11,6,7,5,8,8,7,2,1,0,0
2022-03-10 14:00:00,1,1,2,0,2,6,5,7,6,11,14,14,15,13,13,7,14,9,10,11,12,13,15,13,12,16,20,19,16,18,7,19,20,15,11,10,12,11,10,7,5,2,1,0,1,2,4,6,8,7,7,8,4,9,8,6,4,6,7,11,12,10,12,13,14,12,10,9,6,6,7,7,6,7,6,7,12,10,6,9,9,11,8,5,3,6,1,0,0,0
2022-03-10 15:00:00,2,1,0,6,8,10,11,9,8,14,19,15,13,11,12,9,12,12,13,15,14,12,15,11,14,13,12,12,12,14,12,11,13,12,13,12,10,11,11,6,7,5,4,3,0,5,6,10,10,10,9,11,4,13,14,13,10,11,14,14,13,12,12,12,6,7,11,11,13,12,12,12,13,16,16,16,31,30,31,29,12,9,8,7,6,4,3,3,1,0
2022-03-10 16:00:00,1,3,4,3,5,5,8,7,5,9,12,14,8,13,19,21,24,24,27,9,12,25,25,26,26,20,15,15,20,24,25,24,23,20,19,14,9,10,13,6,5,3,3,0,1,3,6,10,11,11,10,10,7,11,11,10,12,23,27,27,30,28,24,26,25,26,26,25,24,14,23,23,23,22,23,26,31,28,24,28,23,21,16,17,15,6,10,5,2,0
2022-03-10 17:00:00,1,2,4,5,7,9,7,7,5,17,18,18,16,14,12,9,13,13,11,12,11,11,10,11,14,14,17,15,18,19,18,18,18,17,16,17,15,13,15,7,5,4,2,0,3,5,7,14,16,15,14,10,9,11,11,14,12,13,14,18,21,22,17,16,14,15,12,11,12,12,11,13,14,13,17,13,33,32,27,17,15,10,13,7,6,2,3,4,3,0
