Unnamed: 0,1_삼화상운(기점가상),2_염광고등학교,3_신창중학교후문,4_유원극동아파트,5_쌍용스윗닷홈아파트,6_초안아파트.흥화브라운빌아파트,7_한승미메이드아파트,8_창3동염광아트빌,9_북서울농협창동지점,10_신화초교입구,11_창번교,12_창동서울탁주앞,13_번동사거리,14_북부시장입구,15_강북경찰서입구,16_수유사거리,17_수유역.노스페이스문화센터,18_강북구청사거리,19_수송초등학교,20_번동사거리,21_창번교앞,22_신화초교입구,23_북서울농협창동지점,24_창3동염광아트빌,25_한승미메이드아파트,26_초안아파트.흥화브라운빌아파트,27_쌍용스윗닷홈아파트,28_유원극동아파트,29_신창중학교후문,30_염광고등학교,31_월계주공1단지상가,32_월계종합사회복지관,33_월계주공1단지,34_인덕대학교,35_인덕삼거리,36_신도브래뉴.한전노원변전소,37_광운대역,38_월계현대아파트,39_물류센터,40_석계역1번출구.B,41_물류센터,42_월계현대아파트,43_광운대역,44_신도브래뉴.한전노원변전소,45_인덕삼거리,46_인덕대학교,47_월계주공2단지,48_월계종합사회복지관,49_월계공단,50_염광고등학교(가상)
2022-04-12 15:00:00,0,15,21,18,20,19,16,15,14,11,10,9,7,0,11,11,14,11,12,15,14,12,9,13,13,8,8,9,32,33,16,9,34,39,39,0,30,25,11,11,3,10,14,13,12,8,7,4,2,0
2022-04-12 16:00:00,0,13,8,9,9,14,7,17,8,18,8,16,17,10,8,8,17,18,19,18,14,13,13,11,11,13,14,16,14,25,27,26,27,30,26,27,21,20,17,9,5,8,11,4,0,9,3,2,1,0
2022-04-12 17:00:00,0,8,0,9,0,10,0,9,8,9,8,8,16,15,14,12,22,23,21,18,13,12,14,13,15,12,12,13,12,10,12,14,15,20,33,0,23,21,15,13,0,12,16,15,10,13,10,9,6,0
2022-04-12 18:00:00,0,4,0,4,0,4,5,5,6,5,4,6,7,0,6,8,37,40,41,38,37,24,22,20,14,14,9,13,7,12,13,14,15,19,21,20,14,13,13,35,41,25,47,31,29,26,17,12,6,0
2022-04-12 19:00:00,0,5,0,3,2,4,0,4,3,5,3,4,5,5,3,6,35,38,35,31,34,29,26,21,16,13,12,12,11,15,14,10,13,10,14,0,13,12,10,21,21,19,49,45,44,38,26,20,10,0
2022-04-12 20:00:00,0,6,3,2,4,2,3,2,0,3,0,5,6,5,2,4,19,18,18,17,15,15,14,11,10,9,7,8,7,6,9,8,4,7,8,0,8,7,9,19,18,18,20,19,16,14,9,7,4,0
2022-04-12 21:00:00,0,9,0,8,6,5,1,2,0,3,0,4,5,6,0,8,22,14,20,18,16,14,14,10,7,8,6,6,0,11,5,4,6,5,5,6,4,5,4,5,6,4,9,8,6,6,5,4,2,0
2022-04-12 22:00:00,0,7,0,6,5,3,1,1,0,1,0,3,0,0,0,2,22,22,21,20,15,12,10,10,7,5,4,5,3,4,3,10,0,10,9,8,5,2,3,12,9,7,13,0,11,10,5,3,4,0
2022-04-12 23:00:00,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,2,14,16,17,17,12,10,9,8,5,4,3,2,0,5,2,4,1,4,5,0,5,0,2,8,4,7,14,12,11,10,6,2,2,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,2,0,3,0,6,1,7,3,8,5,7,6,2,5,4,4,4,2,5,6,4,9,4,10,12,9,15,12,11,11,11,12,11,11,0,10,11,0,0,0,0,1,0,2,1,0,0,0,0
2022-04-13 06:00:00,0,0,0,1,1,1,2,5,4,7,9,11,7,7,6,6,6,2,1,0,2,5,4,6,7,14,12,15,7,17,11,18,18,12,17,16,8,8,4,4,1,2,5,4,0,0,0,1,0,0
2022-04-13 07:00:00,0,5,6,0,4,6,9,12,13,16,19,21,20,22,21,18,8,7,10,10,14,10,14,16,20,29,34,37,36,33,34,40,46,46,45,42,26,29,26,22,15,13,20,0,9,19,19,0,18,0
2022-04-13 08:00:00,0,4,1,0,8,11,13,16,17,19,24,27,28,24,23,22,12,13,14,16,19,20,22,33,34,39,40,42,33,25,30,32,32,32,34,34,25,28,26,12,16,24,27,26,10,24,23,20,16,0
2022-04-13 09:00:00,0,8,0,4,1,10,12,13,12,9,13,15,6,15,13,10,13,15,16,16,5,17,18,19,20,24,24,25,27,24,12,14,22,15,14,8,10,7,9,28,8,7,15,10,24,3,1,1,0,0
2022-04-13 10:00:00,0,3,0,0,0,2,5,7,0,4,6,10,0,8,0,10,7,8,4,8,7,9,7,3,3,8,7,10,11,12,13,12,14,15,14,11,10,6,3,8,5,4,9,6,7,2,0,1,0,0
2022-04-13 11:00:00,0,5,0,6,4,7,8,6,7,9,0,10,11,0,10,9,6,10,8,6,4,5,5,3,6,5,6,6,7,6,8,7,9,10,7,9,5,0,6,2,2,0,4,3,2,2,1,1,0,0
2022-04-13 12:00:00,0,2,2,0,1,5,6,8,9,4,11,2,0,0,5,9,8,8,9,9,8,7,9,10,13,14,13,14,6,14,10,13,15,15,17,0,14,13,11,3,6,0,6,5,3,5,3,0,0,0
2022-04-13 13:00:00,0,4,0,2,3,4,2,4,5,6,5,7,8,7,2,6,9,10,9,7,5,5,8,10,10,10,8,0,3,10,9,9,12,0,11,0,7,7,8,6,2,4,7,0,6,2,1,0,0,0
2022-04-13 14:00:00,0,4,8,0,7,1,5,6,1,0,6,7,6,5,5,4,9,10,13,10,11,10,11,12,10,11,7,14,20,19,18,19,13,16,14,7,9,8,4,11,6,10,11,9,10,7,6,2,4,0
2022-04-13 15:00:00,0,3,4,3,3,4,3,5,3,4,0,7,6,8,7,8,12,11,10,11,9,10,8,7,6,7,8,3,8,17,18,18,19,12,14,0,15,16,14,9,11,9,12,11,1,8,7,6,3,0
2022-04-13 16:00:00,8,31,1,32,12,11,31,32,34,30,28,27,0,16,25,13,11,14,7,12,11,12,11,11,10,13,13,15,19,32,34,32,32,34,35,34,23,19,12,9,6,10,11,6,5,4,9,2,6,0
2022-04-13 17:00:00,0,8,7,8,0,7,6,9,10,10,4,10,0,4,24,20,23,25,22,19,10,9,8,10,9,9,0,9,11,20,21,17,22,23,25,26,28,25,17,16,12,14,17,13,16,14,10,8,6,0
2022-04-13 18:00:00,0,5,0,7,4,6,7,4,9,0,6,10,7,8,7,12,32,31,31,30,25,22,20,17,15,14,13,14,10,14,18,17,19,22,21,0,23,22,16,23,25,23,27,26,24,23,16,13,8,0
2022-04-13 19:00:00,0,8,0,7,6,6,4,4,5,8,7,7,0,9,5,6,40,40,40,37,35,28,23,20,14,13,12,10,11,11,12,11,11,6,12,0,13,12,9,26,30,27,39,38,37,28,17,15,7,0
2022-04-13 20:00:00,0,3,2,0,0,2,0,2,3,1,0,2,0,0,0,3,15,17,15,16,14,13,11,9,7,8,7,10,9,8,7,6,8,7,8,0,7,8,9,15,17,10,20,17,18,16,9,7,5,0
2022-04-13 21:00:00,0,5,0,4,0,2,0,0,3,0,0,1,0,0,0,3,14,15,16,15,14,12,13,15,6,12,4,3,4,13,9,0,8,12,12,6,10,9,5,13,13,12,16,0,17,14,11,8,5,0
2022-04-13 22:00:00,0,1,0,0,0,5,4,4,0,0,0,0,0,0,0,4,19,17,14,17,16,14,13,12,9,7,5,6,0,5,3,3,4,3,1,0,6,5,2,7,8,6,11,0,0,10,6,4,3,0
2022-04-13 23:00:00,0,4,0,5,0,5,0,2,3,0,4,3,0,0,0,3,20,21,0,20,17,19,17,15,8,11,9,4,8,7,2,0,1,6,2,0,3,0,2,6,1,5,7,0,8,7,6,2,5,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,2,0,2,0,3,4,6,3,7,6,8,7,3,6,6,8,9,8,9,10,5,14,5,16,16,17,19,0,15,6,7,16,14,4,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,0,1,1,0,1,3,5,6,7,8,8,0,0,6,7,5,0,6,5,6,4,5,8,11,14,9,15,0,13,15,17,23,24,23,8,8,11,9,1,0,0,1,1,0,0,0,0,0,0
2022-04-14 07:00:00,6,2,1,1,2,6,8,13,14,16,17,21,18,19,19,17,6,4,7,7,13,15,16,20,27,29,30,36,35,35,39,42,52,48,43,43,23,29,26,8,16,22,28,4,0,27,3,0,27,0
2022-04-14 08:00:00,0,6,7,0,3,10,12,17,16,20,24,31,32,31,30,20,15,16,16,18,24,26,27,35,38,44,18,44,37,28,29,31,40,43,41,40,23,22,20,19,16,18,31,29,20,19,17,16,15,0
2022-04-14 09:00:00,3,3,3,3,3,5,6,8,10,11,13,13,0,13,9,13,17,19,20,25,0,24,23,23,25,27,15,28,28,26,25,26,26,16,15,12,11,10,9,19,21,8,23,22,19,5,2,0,1,0
2022-04-14 10:00:00,1,2,0,0,0,3,3,5,5,5,6,7,8,5,5,7,8,7,0,0,8,8,10,8,13,0,8,12,11,10,9,0,11,9,8,3,6,5,0,10,12,6,13,1,12,5,1,0,2,0
2022-04-14 11:00:00,0,2,0,1,0,3,3,5,8,4,0,0,9,5,8,9,4,3,0,4,6,4,6,4,10,11,5,0,0,10,10,11,12,9,11,13,10,4,9,8,5,0,9,0,8,3,2,1,0,0
2022-04-14 12:00:00,2,2,0,1,3,4,5,6,7,0,4,6,0,6,6,5,7,7,9,0,10,9,8,9,10,9,8,3,9,8,10,9,17,17,18,0,13,15,6,10,0,10,15,14,12,7,4,0,2,0
2022-04-14 13:00:00,7,3,0,0,6,7,1,6,5,7,9,8,7,3,6,5,7,11,5,9,4,12,14,10,13,9,14,16,18,15,15,14,14,11,9,4,5,6,1,5,5,6,8,4,4,7,4,0,1,0
2022-04-14 14:00:00,1,1,5,6,5,3,7,8,7,8,7,4,4,5,0,6,12,13,0,12,11,8,9,9,8,9,10,11,21,22,23,10,22,22,15,21,13,11,7,8,10,0,13,0,1,5,4,2,0,0
2022-04-14 15:00:00,0,19,24,26,7,28,6,27,24,25,23,19,17,18,15,12,12,12,11,13,12,11,8,7,7,7,7,12,15,45,25,11,14,42,39,38,21,19,9,7,7,6,13,12,11,9,4,3,2,1
2022-04-14 16:00:00,0,8,0,6,4,5,8,6,13,5,12,12,4,0,10,9,8,10,11,10,9,9,9,11,9,13,13,11,11,18,20,19,18,25,25,28,21,16,15,9,10,8,12,7,10,8,6,5,3,0
2022-04-14 17:00:00,4,8,8,6,7,9,10,12,3,10,11,12,6,0,6,12,18,19,14,18,17,16,14,13,12,10,9,10,0,13,11,13,14,20,21,21,18,15,12,13,13,13,17,16,15,14,8,6,4,0
2022-04-14 18:00:00,0,4,0,0,0,6,8,9,11,3,6,13,12,0,10,8,28,29,27,27,28,26,23,22,19,20,19,18,19,17,15,14,15,19,23,22,16,14,12,37,42,29,34,31,29,26,15,12,9,0
2022-04-14 19:00:00,0,5,4,5,1,3,3,5,4,7,5,8,0,0,6,5,41,34,33,31,28,26,24,20,16,11,10,11,8,9,8,7,7,11,10,10,12,11,11,26,26,40,47,44,38,29,20,12,4,0
2022-04-14 20:00:00,0,6,0,5,6,5,6,7,4,8,0,8,3,1,5,7,17,18,16,19,16,9,11,10,8,7,4,0,0,9,10,9,4,0,7,3,8,1,7,10,11,10,13,11,0,8,7,5,3,0
2022-04-14 21:00:00,1,4,2,3,2,2,3,0,2,0,0,2,0,3,0,2,16,16,17,18,17,16,16,13,12,13,12,11,0,10,9,8,8,7,9,8,8,9,4,12,14,13,19,12,19,16,9,6,1,0
2022-04-14 22:00:00,0,3,0,2,2,2,3,0,0,0,0,0,0,0,0,2,15,18,20,18,14,12,9,6,8,7,6,0,0,4,0,2,3,4,3,0,2,2,1,8,0,9,11,10,0,8,6,5,3,0
2022-04-14 23:00:00,1,2,0,2,0,0,0,0,0,0,0,1,0,0,2,1,15,15,14,13,12,9,8,6,7,5,2,0,0,2,0,0,1,2,0,0,4,1,3,11,12,0,16,0,15,12,4,2,3,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,2,0,1,3,3,5,3,6,5,5,4,0,3,6,4,0,0,5,7,0,9,3,10,11,7,12,0,9,5,6,7,8,7,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-15 06:00:00,0,0,0,0,0,1,2,3,5,6,7,10,4,11,1,5,4,1,2,4,6,5,4,6,7,11,12,13,0,14,17,19,21,19,21,22,8,12,10,2,3,4,8,0,0,0,1,0,0,0
2022-04-15 07:00:00,2,2,1,1,2,5,11,16,11,20,24,26,18,20,25,27,9,6,8,8,11,17,20,23,26,32,35,38,37,27,27,30,37,35,35,36,21,24,17,6,19,20,24,6,7,23,5,22,21,0
2022-04-15 08:00:00,1,5,6,4,0,10,10,16,17,19,22,25,27,24,25,20,11,13,14,15,19,18,23,24,29,35,37,36,27,26,25,21,28,25,27,25,17,18,15,12,12,17,24,22,19,20,17,13,12,0
2022-04-15 09:00:00,2,3,4,2,2,7,7,9,10,11,13,15,7,14,12,11,7,4,3,8,4,5,9,8,11,13,12,12,13,11,12,11,13,12,10,4,7,8,7,18,18,17,21,7,18,4,3,2,1,0
2022-04-15 10:00:00,0,5,0,7,8,9,8,10,6,11,12,12,11,9,8,8,5,6,5,6,7,6,6,4,6,12,11,11,12,9,10,11,12,10,13,7,11,6,9,3,5,0,6,0,3,5,4,2,0,0
2022-04-15 11:00:00,1,2,0,3,2,1,2,3,4,3,6,7,0,4,0,8,6,7,7,9,5,10,9,9,10,12,14,15,14,14,13,14,15,10,14,10,10,10,7,9,9,5,11,10,9,2,4,3,1,0
2022-04-15 12:00:00,0,4,0,0,3,4,1,5,8,11,7,12,13,12,10,8,9,11,10,7,6,10,13,12,12,14,10,3,13,12,13,12,14,15,17,15,16,13,7,6,4,5,8,7,5,6,2,0,3,0
2022-04-15 13:00:00,1,2,0,3,1,4,5,5,6,6,9,8,8,9,7,6,11,10,9,6,6,0,11,4,6,12,8,13,3,8,8,5,11,12,12,11,13,12,12,10,11,9,14,13,13,6,4,3,0,0
2022-04-15 14:00:00,0,6,4,5,1,9,12,13,15,11,6,16,6,15,13,10,12,14,15,14,11,9,7,8,6,9,5,7,4,22,21,13,23,21,22,18,10,7,7,7,2,6,7,8,5,4,2,2,1,0
2022-04-15 15:00:00,0,4,15,17,2,16,8,15,14,15,10,7,6,6,6,6,10,11,10,9,8,9,7,9,8,7,8,8,30,31,32,12,33,16,30,28,21,15,7,6,7,0,10,9,0,6,1,2,1,0
2022-04-15 16:00:00,0,17,15,18,16,17,14,18,8,12,17,15,7,14,13,12,15,16,15,14,15,13,12,11,12,13,13,12,11,21,24,23,22,26,26,24,17,17,13,9,9,8,13,11,10,9,5,4,2,0
2022-04-15 17:00:00,0,7,0,8,7,7,15,16,17,20,20,19,15,18,19,9,22,24,23,20,18,15,16,11,13,15,16,14,13,15,14,15,15,19,27,20,23,22,18,15,14,12,16,15,12,14,11,9,3,0
2022-04-15 18:00:00,0,5,0,0,0,6,7,6,11,12,8,14,15,12,12,12,35,36,36,32,29,27,31,29,24,22,19,18,18,17,19,20,23,24,23,22,19,17,13,26,23,20,30,27,27,23,11,8,5,0
2022-04-15 19:00:00,0,7,8,7,2,7,6,6,8,9,0,10,0,6,9,3,26,26,27,27,25,21,20,17,16,11,9,10,13,11,10,10,13,10,14,5,13,11,10,29,28,27,34,31,25,21,15,12,6,0
2022-04-15 20:00:00,0,4,0,4,0,4,0,6,5,0,0,5,5,4,6,8,21,22,21,19,16,15,12,11,10,10,8,6,7,10,5,9,4,9,9,7,9,3,3,12,12,13,19,18,17,16,12,11,9,0
2022-04-15 21:00:00,0,4,0,0,3,0,2,1,3,0,2,0,0,1,0,4,16,18,17,18,15,12,12,13,12,8,4,9,2,1,3,8,7,6,5,6,5,4,2,13,13,11,17,15,12,14,8,7,4,0
2022-04-15 22:00:00,0,3,0,5,4,0,3,2,1,0,0,1,0,4,0,1,18,17,20,20,17,14,14,9,11,10,9,7,0,6,5,5,3,5,6,0,4,0,3,14,10,9,21,20,17,16,12,8,6,0
2022-04-15 23:00:00,0,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,18,17,13,16,15,15,13,11,10,10,7,9,0,8,9,0,8,4,2,0,4,3,3,10,11,10,16,11,0,14,7,4,3,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
