Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_경일초등학교입구,8_성수공고앞,9_성원중성수동이마트앞,10_뚝도시장,11_경수중학교,12_성수119안전센터,13_노룬산시장앞,14_국민은행신자양지점,15_신양초등학교앞,16_자양고교앞,17_자양우성아파트앞,18_자양미소약국.자양골목시장,19_국민은행자양지점앞,20_자양아파트앞,21_잠실대교전망쉼터,22_잠실역.잠실대교남단,23_석촌호수.한솔병원,24_석촌역,25_송파역.헬리오시티,26_가락1동주민센터,27_가락시장.헬리오시티,28_수서역KT수서지점,29_수서역,30_쟁골마을,31_강남더샵라르고오피스텔,32_못골마을.LH강남아이파크,33_래미안강남힐즈,34_세곡중학교.세명초등학교,35_세곡푸르지오,36_강남신동아파밀리에1단지,37_은곡마을.강남신동아파밀리에,38_대왕초등학교,39_은곡마을.LH이편한세상,40_은곡마을진입로,41_세곡푸르지오,42_세곡중학교.세명초등학교,43_래미안강남힐즈,44_못골마을,45_강남현대힐스테이트에코,46_쟁골마을,47_고속철도수서역,48_수서역5번.출구,49_수서역,50_가락시장.헬리오시티,51_송파역,52_석촌역,53_석촌호수.한솔병원,54_잠실역.롯데월드몰,55_잠실역.잠실대교남단,56_잠실대교전망쉼터,57_자양아파트앞,58_국민은행자양지점앞,59_자양미소약국.자양골목시장,60_자양우성아파트앞,61_자양고교앞,62_국민은행신자양지점,63_노룬산시장앞,64_성수119안전센터,65_경수중학교,66_뚝도시장,67_성원중성수동이마트앞,68_성수공고앞,69_경일초등학교입구,70_뚝도아리수정수센터수도박물관,71_천주교성수동성당앞,72_성수1가1동새마을금고,73_서울숲지구대앞,74_뚝도시장구길,75_성수동차고지(종점가상)
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,17,18,17,16,15,22,0,19,18,8,3,1,0,0,0,3,0,4,3,2,7,4,0,10,8,17,11,8,6,9,11,14,12,18,13,10,8,6,4,6,5,4,0,4,1,3,3,2,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,1,1,2,0,1,2,1,0,3,5,6,6,6,12,21,28,15,7,8,9,6,5,6,3,4,0,0,0,3,0,0,2,1,0,1,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,0,0,0,2,3,3,1,4,5,5,3,8,8,9,10,14,17,19,17,14,13,16,17,15,10,11,9,7,5,0,4,3,2,2,1,0,2,0,4,7,8,10,9,0,7,5,10,11,9,9,7,5,6,5,6,8,9,5,8,6,4,3,1,0,0,0,0,1,0,0,0,0,0
2022-04-01 06:00:00,1,0,2,2,3,1,0,4,0,2,2,3,7,9,8,12,14,18,21,28,29,28,16,13,14,14,17,16,12,7,4,3,2,2,0,1,2,3,2,0,7,19,21,30,39,13,38,9,11,16,14,18,21,13,14,0,4,9,11,9,6,10,7,4,3,1,1,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,1,2,4,5,7,2,8,8,10,13,14,13,18,23,23,24,26,33,44,49,49,34,28,28,31,32,39,21,22,15,20,9,8,5,2,2,24,10,13,14,28,44,55,53,64,62,52,26,27,33,30,29,28,16,19,0,21,25,24,26,19,22,19,13,12,11,8,7,3,2,0,0,0,0,0
2022-04-01 08:00:00,2,3,8,10,9,7,3,6,6,11,12,15,17,27,34,40,46,55,72,76,68,42,38,43,43,41,42,31,40,38,34,17,14,7,4,3,7,28,38,17,35,29,33,40,59,58,53,23,29,30,32,40,34,15,14,0,22,27,33,32,28,31,24,22,18,13,7,6,2,0,0,0,0,0,0
2022-04-01 09:00:00,1,4,3,4,3,3,4,6,10,11,8,11,17,20,20,21,22,28,48,50,46,33,23,21,21,23,25,18,22,18,16,8,6,4,2,0,2,0,3,4,9,12,17,20,22,23,25,21,24,27,30,32,33,13,13,0,12,16,23,25,25,26,21,13,10,7,5,3,0,1,1,0,0,0,0
2022-04-01 10:00:00,0,0,1,1,0,1,2,3,4,5,7,6,4,6,8,11,10,17,20,22,23,15,11,12,11,12,15,12,12,11,12,7,5,3,1,1,2,1,3,4,7,12,17,20,22,20,19,19,21,24,22,22,22,8,9,8,9,13,14,14,12,12,12,5,11,11,1,7,4,3,2,1,0,0,0
2022-04-01 11:00:00,0,1,2,3,2,1,3,3,4,6,5,6,8,9,5,9,9,10,15,17,16,17,14,14,15,13,15,10,7,8,7,6,5,2,2,0,1,0,2,0,5,10,16,19,20,14,19,16,18,21,20,19,16,11,10,11,11,11,13,15,14,13,12,11,10,6,4,2,1,1,0,0,0,0,0
2022-04-01 12:00:00,1,0,1,1,2,3,4,5,7,8,9,10,12,13,15,16,18,17,19,21,20,21,17,15,16,14,15,10,14,10,10,12,8,5,1,1,1,0,3,3,5,7,15,22,27,26,29,20,21,24,20,19,22,18,18,17,20,19,16,15,12,11,8,6,5,5,4,2,1,0,1,0,0,0,0
2022-04-01 13:00:00,0,0,0,0,3,3,0,6,7,9,10,11,9,10,11,10,13,13,15,17,13,23,11,9,9,9,10,6,26,23,17,11,7,4,3,0,2,3,3,2,7,12,20,29,31,28,27,19,21,22,24,23,18,12,14,0,14,15,17,15,13,14,11,9,8,3,4,3,2,1,1,0,0,0,0
2022-04-01 14:00:00,1,0,2,0,1,2,4,5,6,7,7,6,8,10,11,10,11,11,14,18,16,20,21,18,21,19,19,16,23,22,17,18,14,9,5,0,1,1,3,5,8,15,18,23,25,24,28,19,20,24,22,21,24,21,22,10,25,28,26,23,21,9,9,5,3,4,3,2,0,0,1,0,0,0,0
2022-04-01 15:00:00,1,1,2,0,3,4,8,12,13,16,15,15,19,20,22,23,21,22,18,20,12,26,22,21,22,21,18,13,22,13,19,18,14,5,3,1,3,2,3,4,7,15,21,25,29,28,25,26,33,35,27,27,25,22,19,24,18,18,18,14,20,20,12,12,10,8,7,5,4,1,2,0,0,0,0
2022-04-01 16:00:00,0,1,2,0,1,7,3,11,13,16,16,17,18,22,24,27,29,29,29,22,28,24,26,29,30,26,26,23,27,24,22,31,27,35,30,17,5,3,5,0,6,19,27,37,40,39,41,31,37,36,31,31,23,24,28,13,25,21,18,17,16,8,5,9,7,4,2,1,3,1,1,0,0,0,0
2022-04-01 17:00:00,0,2,2,1,4,4,7,12,16,15,12,16,25,29,29,28,33,27,27,29,28,35,34,37,37,33,22,17,35,35,28,26,14,7,4,3,2,2,2,4,14,18,26,40,47,40,47,31,37,40,37,33,33,30,35,34,32,30,28,26,23,18,17,16,14,12,12,10,7,5,4,1,0,0,0
2022-04-01 18:00:00,1,2,3,2,2,3,8,13,20,22,24,23,28,34,36,37,34,33,34,34,32,45,41,37,41,39,27,25,49,47,38,30,23,11,7,2,3,3,6,10,20,25,34,49,54,53,51,39,49,50,43,35,37,30,37,31,31,27,22,19,17,17,12,14,13,9,8,7,5,3,3,0,0,0,0
2022-04-01 19:00:00,3,3,4,0,0,1,5,9,11,15,16,12,16,18,22,21,20,16,15,18,19,32,32,33,33,29,34,29,55,55,40,35,20,10,3,2,1,0,2,1,3,8,11,13,17,12,22,25,26,26,23,38,39,40,43,0,34,26,23,13,18,16,15,17,12,9,8,3,1,0,2,0,0,0,0
2022-04-01 20:00:00,0,0,1,0,1,2,4,6,7,16,17,11,20,12,22,23,21,19,16,14,12,17,19,20,18,16,12,12,23,21,15,11,9,5,4,2,0,0,1,1,2,4,7,12,14,13,14,12,16,11,10,10,15,20,23,0,20,15,11,9,11,10,7,9,10,8,4,1,0,0,0,0,0,0,0
2022-04-01 21:00:00,0,1,2,1,0,3,6,3,12,13,12,15,16,19,19,19,17,17,12,12,11,27,28,29,28,27,19,18,26,9,21,17,11,6,2,1,1,0,4,2,2,5,9,11,12,14,14,11,12,10,9,8,9,22,16,23,21,19,14,12,9,7,6,5,0,2,3,4,2,0,0,0,0,0,0
2022-04-01 22:00:00,1,2,1,1,0,6,7,8,9,14,10,11,19,20,20,17,19,16,14,13,8,17,18,21,17,25,25,24,31,21,26,20,15,6,3,1,1,2,1,0,1,2,5,7,11,0,18,19,20,17,15,13,15,19,18,9,15,14,13,11,8,7,6,5,3,4,5,3,1,2,1,0,0,0,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,24,22,18,16,25,27,19,15,13,5,4,3,1,0,1,1,3,1,2,3,6,0,13,11,4,11,9,4,7,9,10,5,8,6,6,5,4,5,4,1,3,1,1,0,0,0,0,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,0,0,1,1,2,2,2,3,4,3,4,0,5,7,9,6,7,5,7,5,2,7,5,3,0,0,0,2,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,0,1,2,1,3,4,5,6,7,11,9,11,12,13,15,20,19,20,17,12,15,14,8,13,10,9,3,2,1,0,2,0,1,0,2,0,2,4,5,7,3,0,5,5,7,6,5,4,5,2,1,0,3,4,4,0,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,0,0,0,1,1,0,1,3,0,0,5,6,6,7,8,11,14,15,7,9,15,13,11,12,11,9,11,9,7,4,1,3,2,1,2,1,1,3,1,5,8,10,12,7,0,13,9,11,13,0,4,6,5,0,0,5,5,6,6,7,6,4,4,2,3,2,1,0,0,0,0,0,0,0
2022-04-02 07:00:00,1,1,1,3,4,1,5,6,0,7,0,2,4,8,5,7,8,10,12,13,11,12,8,7,10,8,9,6,9,0,7,5,4,4,2,1,0,0,1,0,4,17,19,25,29,20,15,8,0,10,13,16,15,8,7,0,9,9,8,6,4,7,7,7,2,5,2,0,0,0,0,0,0,0,0
2022-04-02 08:00:00,1,1,2,0,0,2,3,4,6,8,9,5,10,10,11,10,13,15,18,24,25,15,14,11,12,10,11,11,13,10,14,9,6,3,2,1,1,2,3,2,3,14,16,19,27,26,22,21,22,26,21,24,19,14,9,15,15,17,18,15,14,13,13,12,9,6,3,2,0,1,0,0,0,0,0
2022-04-02 09:00:00,0,0,1,2,0,0,1,2,2,4,1,5,5,10,11,12,14,25,34,37,32,20,21,19,23,23,27,20,16,15,13,12,3,2,0,0,2,3,5,3,13,30,36,40,47,32,41,22,24,25,20,19,26,11,12,7,14,11,15,17,15,14,10,6,5,5,3,1,0,0,0,0,0,0,0
2022-04-02 10:00:00,0,1,1,2,2,3,2,5,8,6,6,6,8,9,10,14,21,22,23,25,22,17,15,14,17,16,17,11,18,0,13,11,5,2,1,0,3,0,4,5,8,18,23,29,34,33,44,33,37,38,32,30,25,14,12,0,13,11,12,13,14,14,11,11,6,5,4,3,2,1,0,0,0,0,0
2022-04-02 11:00:00,0,5,1,2,3,3,5,12,2,13,7,13,12,9,11,22,26,35,42,44,22,13,12,10,10,9,14,10,13,12,10,9,4,2,1,0,4,3,5,0,7,15,18,24,30,16,31,29,29,30,29,32,26,21,22,24,23,24,27,26,24,18,17,12,11,10,7,6,5,1,2,1,0,0,0
2022-04-02 12:00:00,0,2,3,0,1,2,3,5,6,6,2,7,11,13,15,26,42,48,46,45,41,27,23,18,16,15,16,13,15,14,12,10,9,8,3,4,2,3,5,6,7,14,22,26,33,32,39,35,35,39,39,37,31,22,20,20,22,21,18,18,18,18,17,18,17,17,12,10,5,1,0,1,0,0,0
2022-04-02 13:00:00,2,3,4,2,4,6,10,11,16,19,4,12,15,21,23,26,27,31,37,26,33,21,18,21,20,19,20,17,24,23,19,5,13,5,1,0,1,2,6,2,10,18,26,29,39,27,42,32,41,49,45,44,40,25,26,0,27,36,39,38,35,30,29,27,24,18,11,12,3,2,2,1,0,0,0
2022-04-02 14:00:00,1,3,1,3,4,5,6,8,11,12,10,16,20,22,24,21,21,20,28,33,32,23,20,23,27,26,20,17,16,15,11,8,9,8,2,1,3,3,7,0,8,15,18,24,32,31,28,28,32,35,33,29,24,21,22,17,20,21,22,20,18,19,14,19,15,14,14,9,5,6,5,0,1,0,0
2022-04-02 15:00:00,1,4,4,3,5,7,8,10,13,12,14,15,16,25,27,27,26,25,28,32,29,26,21,22,26,26,24,22,21,0,16,14,8,4,2,2,1,2,6,7,9,16,16,22,28,30,32,37,41,38,37,39,28,23,23,20,21,19,18,19,15,15,17,19,15,14,10,8,6,0,2,1,0,0,0
2022-04-02 16:00:00,2,1,2,3,3,12,9,13,15,13,16,19,22,29,32,33,33,35,34,35,33,34,29,29,34,34,34,33,34,20,18,14,10,3,1,0,4,3,4,5,7,11,28,34,41,42,39,35,41,38,34,35,34,34,25,31,29,28,29,21,21,19,19,22,18,18,13,9,6,2,3,0,0,0,0
2022-04-02 17:00:00,0,1,3,2,4,9,12,11,12,12,14,15,19,20,32,33,31,27,26,28,28,27,29,25,31,24,33,26,28,27,26,24,14,7,2,1,3,0,4,0,9,9,16,12,17,18,25,22,25,25,31,34,30,27,28,29,25,26,20,22,19,18,17,16,14,9,8,6,1,1,3,3,2,0,0
2022-04-02 18:00:00,0,0,2,0,3,11,13,10,19,20,17,24,25,22,25,27,25,26,26,24,20,26,32,31,32,30,27,25,37,31,27,23,19,9,5,4,3,3,5,0,6,11,18,25,33,31,29,14,16,20,19,28,35,38,40,2,32,29,25,23,22,12,13,12,10,8,5,3,1,0,0,0,0,0,0
2022-04-02 19:00:00,0,1,0,2,1,3,6,3,11,15,2,15,18,21,19,20,20,19,22,19,18,22,26,26,28,26,25,20,29,16,21,18,13,7,4,2,1,0,3,0,5,8,7,10,10,0,14,13,15,15,12,11,14,10,11,0,12,14,12,10,9,8,7,7,5,4,2,1,0,2,0,1,0,0,0
2022-04-02 20:00:00,2,3,1,1,0,2,3,5,9,13,7,14,15,15,16,14,15,14,13,10,12,23,24,24,23,22,20,12,23,23,13,11,9,7,4,1,1,0,1,3,4,3,9,11,16,14,15,13,11,11,8,10,15,14,14,9,16,13,12,10,11,7,7,8,7,2,1,0,0,0,0,1,0,0,0
2022-04-02 21:00:00,0,1,0,0,2,1,2,2,7,8,6,8,12,15,11,10,12,13,14,13,14,26,30,28,31,30,28,23,34,31,29,17,14,7,6,4,0,1,2,1,2,3,5,6,8,8,9,8,11,8,8,9,9,19,18,8,16,15,13,11,8,5,4,3,2,6,6,4,3,0,2,1,0,0,0
2022-04-02 22:00:00,0,1,1,1,0,0,2,4,5,7,0,8,6,11,11,7,10,7,7,7,12,34,35,32,30,27,26,22,37,34,33,30,15,7,3,2,1,1,0,2,1,2,3,4,6,5,11,10,14,13,12,10,13,20,24,0,19,15,9,8,7,6,5,5,4,3,4,4,3,2,0,2,0,0,0
2022-04-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,18,20,18,17,16,22,21,17,11,7,5,2,1,0,0,4,4,3,3,3,2,4,0,6,7,8,6,5,5,8,8,9,8,8,7,8,5,7,3,0,4,1,3,2,2,1,1,0,0,1,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,1,0,0,1,0,0,0,1,0,1,2,2,2,0,0,2,3,4,0,4,2,2,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,0,1,0,1,0,2,3,2,4,6,8,9,3,10,7,17,18,16,9,0,7,7,0,6,6,5,0,2,0,2,0,0,0,1,0,1,0,2,4,3,0,5,2,4,3,4,1,0,5,4,1,3,2,4,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,3,3,6,6,6,0,5,6,7,8,0,0,4,5,0,0,2,1,2,0,0,2,0,3,0,4,6,7,7,8,7,0,6,7,3,6,5,6,4,3,0,6,7,8,7,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 07:00:00,0,1,2,0,1,0,0,2,1,3,0,2,4,5,7,8,9,12,10,12,6,10,10,7,4,0,8,7,7,6,5,1,3,2,1,1,1,0,0,1,3,5,6,8,9,8,4,3,0,7,9,8,5,5,7,0,8,6,8,4,6,5,4,6,3,2,1,0,0,0,0,0,0,0,0
2022-04-03 08:00:00,1,0,1,0,2,0,0,1,3,5,6,7,8,10,0,5,12,8,16,17,17,14,6,6,6,4,5,4,7,6,6,4,2,3,0,0,4,3,1,4,10,16,18,19,25,10,23,13,14,16,12,10,7,5,0,0,5,7,9,7,11,10,11,10,3,8,5,1,0,0,0,1,0,0,0
2022-04-03 09:00:00,0,1,2,0,2,1,2,2,3,5,4,5,8,12,9,13,14,14,16,19,11,14,8,9,7,8,13,9,6,5,5,4,2,2,1,0,1,2,3,0,9,13,15,16,17,14,23,20,22,23,18,22,19,9,7,0,6,7,10,9,10,9,8,6,5,3,1,0,0,0,0,0,0,0,0
2022-04-03 10:00:00,1,2,1,0,0,2,3,4,3,5,6,4,8,9,10,13,15,18,21,22,14,10,10,9,10,9,15,14,11,0,11,8,6,3,3,1,0,0,1,1,2,13,22,26,31,29,25,21,25,32,27,24,17,11,8,0,7,8,10,12,11,10,9,6,4,4,3,1,0,1,1,0,0,0,0
2022-04-03 11:00:00,2,0,4,1,2,2,0,3,5,7,7,9,11,9,14,16,18,20,22,27,23,15,13,12,10,9,11,3,10,7,8,7,7,3,2,1,2,0,4,0,7,16,25,27,35,26,31,28,29,29,25,26,25,10,13,12,12,15,18,16,16,12,13,11,10,9,5,2,1,0,0,0,0,0,0
2022-04-03 12:00:00,2,0,0,3,1,2,4,6,7,11,9,10,14,16,19,19,18,20,26,27,24,16,20,18,18,15,17,13,12,0,9,8,4,4,5,2,5,0,6,7,10,15,22,24,38,33,55,41,44,46,45,30,24,16,18,0,19,13,16,15,9,11,7,10,8,6,5,4,3,0,0,0,0,0,0
2022-04-03 13:00:00,0,1,2,3,2,1,4,6,9,17,19,13,19,19,17,23,25,25,32,34,32,19,16,16,17,14,15,10,19,20,15,11,6,6,2,1,2,1,3,4,9,13,18,24,32,27,34,30,31,33,39,41,36,29,24,28,25,25,33,31,15,28,26,19,15,13,7,6,5,1,0,1,0,0,0
2022-04-03 14:00:00,0,1,2,0,4,5,7,5,8,14,9,11,14,14,17,20,23,22,23,25,26,27,27,24,26,17,20,15,20,21,15,13,7,5,3,4,3,6,3,7,10,13,15,18,27,24,29,29,30,31,31,30,29,23,27,26,24,18,24,23,20,21,20,14,16,12,10,9,2,0,0,0,0,0,0
2022-04-03 15:00:00,0,0,0,1,2,4,5,6,8,0,9,10,14,16,17,19,20,25,25,29,28,23,27,27,25,11,26,18,17,17,13,11,6,2,1,2,9,1,11,3,14,16,24,25,29,16,37,41,43,43,40,37,28,19,27,5,25,23,23,24,22,19,18,14,14,11,10,8,5,0,0,1,0,0,0
2022-04-03 16:00:00,2,1,1,0,3,6,10,12,9,13,11,15,15,16,20,22,20,26,25,26,21,30,29,31,34,12,26,21,34,27,26,21,14,7,5,1,2,1,2,2,10,14,15,18,22,0,27,24,27,26,25,25,21,31,31,16,30,28,30,33,30,16,11,14,12,10,10,9,6,5,0,3,0,2,0
2022-04-03 17:00:00,1,2,0,4,5,11,4,0,13,16,15,22,21,23,26,27,23,28,28,31,27,31,35,27,32,29,26,26,37,36,23,21,16,10,6,3,3,0,3,2,7,11,14,11,14,0,26,32,35,30,30,25,28,25,33,32,26,24,19,24,16,14,13,12,11,5,10,9,8,2,0,0,0,0,0
2022-04-03 18:00:00,0,1,0,3,2,5,3,7,9,12,12,13,19,21,19,20,21,26,28,25,23,30,34,33,34,28,27,21,31,22,24,20,14,6,4,2,0,1,2,2,4,9,13,16,17,0,27,23,24,22,23,20,19,29,27,19,25,19,17,15,14,10,5,11,8,3,1,2,2,1,1,0,0,0,0
2022-04-03 19:00:00,1,0,2,0,1,4,5,8,7,9,10,10,15,19,20,22,21,19,16,18,13,29,35,32,30,23,23,26,25,25,15,13,10,5,3,1,0,0,1,2,0,2,7,8,11,3,10,12,14,15,14,16,16,14,15,0,10,12,11,10,10,9,12,8,3,5,2,0,0,1,1,2,0,0,0
2022-04-03 20:00:00,0,0,0,0,0,1,3,1,7,10,9,7,12,15,18,15,19,20,20,21,18,41,43,41,44,39,35,17,27,23,20,17,15,9,8,4,1,0,1,2,2,8,6,9,11,10,15,19,20,19,18,14,13,24,25,22,20,20,19,17,10,11,8,7,0,4,4,2,2,0,0,0,0,0,0
2022-04-03 21:00:00,0,1,1,0,0,1,3,2,6,8,0,11,15,18,4,11,15,13,14,13,18,32,34,37,34,31,19,29,28,22,26,24,18,14,10,6,0,1,1,0,4,6,8,8,10,12,20,16,18,16,15,15,21,20,14,22,22,18,16,15,11,8,9,10,4,6,3,3,0,0,0,0,0,0,0
2022-04-03 22:00:00,0,0,0,0,1,1,2,0,4,7,0,5,7,10,11,13,12,11,9,7,8,14,16,16,18,16,30,26,28,28,25,20,17,7,3,2,0,1,2,1,0,0,3,4,4,3,19,19,19,18,16,10,12,18,23,0,21,18,16,15,13,9,7,6,5,0,6,1,0,5,0,1,0,0,0
2022-04-03 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,12,9,8,9,23,25,21,13,9,3,2,1,0,0,1,0,0,0,2,0,3,0,16,17,18,13,11,11,10,10,8,0,11,9,7,0,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,1,0,0,0,1,2,0,1,3,0,3,3,5,6,3,5,11,17,23,21,7,8,2,5,0,4,5,6,0,2,5,4,0,0,1,2,0,1,0,2,7,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,0,0,1,0,2,3,3,3,4,4,5,4,12,13,14,15,16,19,24,21,17,17,17,17,17,16,11,8,7,3,1,1,2,2,2,1,0,3,0,4,8,10,12,11,0,8,7,9,9,8,7,8,7,8,7,7,9,9,2,8,7,7,5,0,0,1,0,4,2,0,0,0,0,0
2022-04-04 06:00:00,2,0,1,2,2,0,3,5,6,6,8,6,5,6,5,10,13,14,17,22,21,15,16,19,19,15,17,13,9,7,6,5,2,3,2,1,2,2,3,0,7,8,16,24,30,13,23,9,12,15,15,15,12,5,0,0,8,6,5,6,6,6,4,5,4,4,3,1,1,0,0,0,0,0,0
