Unnamed: 0,1_수락산입구.동부거성아파트,2_청학리주공2.3단지.농협,3_청학리주공5단지.별내도서관,4_별내면사무소앞,5_경은학교앞,6_아랫미아리.퇴뫼,7_퇴메,8_중문마을,9_임촌마을,10_넉바위마을,11_별내하우스토리후문,12_별내하우스토리.중말사거리,13_유승한내들2차.세종로묘원입구,14_우미린스타포레.유승한내들이노스타,15_LH남양주사업단,16_대원칸다빌.모아미래도.유승한내들이든힐즈,17_현대아이파크1차후문,18_KCC스위첸후문,19_샛말.신안인스빌,20_불암동,21_202번종점,22_삼육대후문.논골.한화아파트,23_담터고개,24_삼육대앞,25_한국스포츠정책과학원,26_태릉선수촌,27_태릉,28_태릉국제사격장,29_서울여대.육군사관학교행정안내소,30_경춘선숲길화랑대역공원,31_화랑대사거리,32_화랑대역2번출구,33_경춘선숲길.토끼굴앞,34_서울생활사박물관.농협앞,35_태릉입구역,36_한진한화그랑빌아파트,37_석계역2번출구,38_석계역1번출구.A,39_석계역굴다리앞,40_석계역,41_태릉입구역,42_태릉입구역7번출구.서울생활사박물관,43_주유소앞다운복지관,44_화랑대역1번출구,45_화랑대사거리,46_경춘선숲길화랑대역공원,47_서울여대.육군사관학교행정안내소,48_태릉국제사격장,49_태릉,50_태릉선수촌,51_한국스포츠정책과학원,52_삼육대앞,53_담터고개,54_삼육대후문.논골.한화아파트,55_202번종점,56_불암동,57_샛말.신안인스빌,58_KCC스위첸후문,59_현대아이파크1차후문,60_대원칸다빌.모아미래도.유승한내들이든힐즈,61_LH남양주사업단,62_유승한내들2차.세종로묘원입구,63_별내하우스토리.중말사거리,64_별내하우스토리후문,65_넉바위마을,66_임촌마을,67_중문마을,68_퇴메,69_아랫미아리.퇴뫼,70_경은학교앞,71_별내면사무소앞,72_청학리주공5단지.별내도서관,73_청학리주공2.3단지.농협,74_수락산입구.동부거성아파트,75_청학리
2022-03-18 17:00:00,5,7,16,14,11,17,16,10,8,16,13,18,15,0,17,18,18,21,24,28,26,36,28,44,45,38,40,40,60,61,59,49,45,29,22,21,22,23,20,22,26,36,39,43,44,41,42,0,0,0,33,27,39,37,33,35,31,30,21,24,19,21,20,9,14,0,0,10,19,16,15,6,4,2,0
2022-03-18 18:00:00,2,7,9,10,10,6,13,0,11,9,14,28,30,0,19,32,33,33,32,38,38,57,56,58,17,19,0,0,60,62,55,41,37,33,29,27,31,29,28,32,34,54,56,57,59,57,43,0,0,0,56,44,53,49,46,46,47,41,39,29,26,28,27,27,0,0,0,24,26,11,24,10,3,1,0
2022-03-18 19:00:00,3,3,6,7,3,8,3,0,0,7,5,9,8,10,12,11,12,13,13,15,16,19,0,20,19,0,0,9,21,23,21,17,18,13,11,8,14,31,33,34,38,57,58,65,64,65,64,0,0,63,62,55,58,56,54,52,41,33,25,20,23,21,15,12,0,0,0,16,0,15,8,10,6,5,0
2022-03-18 20:00:00,3,4,6,0,0,7,7,0,0,6,7,7,8,5,6,5,8,7,8,7,0,8,0,0,9,8,0,0,10,11,13,11,9,8,7,6,7,14,4,14,15,25,24,29,33,32,29,0,0,0,0,21,28,27,26,25,39,34,26,25,19,17,13,12,0,0,0,0,13,4,12,5,2,1,0
2022-03-18 21:00:00,2,1,4,5,4,6,5,0,0,3,5,6,4,7,3,6,7,6,11,9,12,8,0,13,0,0,0,0,9,10,10,10,7,6,5,4,6,16,8,20,21,27,24,29,28,23,22,0,0,0,27,26,28,27,25,24,23,20,16,15,14,15,13,11,7,0,5,6,5,0,4,3,0,0,0
2022-03-18 22:00:00,2,3,5,0,0,0,0,0,0,0,7,6,0,0,5,4,4,6,6,6,0,5,0,7,0,0,0,4,8,8,7,6,5,3,2,6,5,16,0,17,19,33,29,32,25,24,31,0,0,0,0,23,17,30,32,31,17,15,12,11,6,11,10,3,0,0,0,0,6,6,2,5,3,2,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,0,0,5,0,0,0,0,0,0,0,3,4,2,0,3,2,1,1,8,9,0,18,25,25,28,29,14,0,0,0,0,0,0,16,29,17,27,24,21,16,20,19,17,13,0,0,0,0,0,10,12,11,8,5,4,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,2,1,3,0,4,0,0,0,0,0,0,6,0,0,0,7,11,0,0,0,3,4,10,0,0,0,0,0,0,0,0,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,3,4,3,1,0,0,0,0,0,0,0,3,0,0,5,3,5,6,6,4,3,8,0,7,4,0,0,0,0,9,7,8,4,3,8,5,7,3,3,5,1,4,3,6,6,4,0,0,0,0,4,5,4,5,4,1,4,0,5,4,0,0,0,2,0,0,0,3,0,0,4,3,2,0,0
2022-03-19 06:00:00,3,4,6,0,0,0,3,0,0,0,9,11,6,3,7,11,4,13,12,14,0,15,0,0,0,0,0,0,5,14,12,8,3,12,7,3,4,6,7,5,7,11,12,14,4,2,5,13,12,0,4,0,0,7,5,3,2,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-19 07:00:00,6,8,9,0,9,0,8,0,0,4,6,14,17,0,18,17,21,22,26,28,18,18,0,0,0,0,0,0,12,20,20,14,8,7,5,1,5,4,3,4,5,9,9,11,10,10,0,9,8,6,8,0,0,11,9,8,6,8,8,8,7,2,0,6,0,1,7,4,6,0,4,2,1,0,0
2022-03-19 08:00:00,8,10,11,0,4,0,0,0,0,12,12,16,17,0,18,20,22,22,23,23,22,30,11,34,0,0,0,27,35,28,35,29,26,18,14,13,12,9,3,10,4,13,16,18,14,11,17,10,0,9,9,8,0,14,16,15,16,17,16,15,14,10,13,12,0,0,4,9,3,8,9,3,0,0,0
2022-03-19 09:00:00,7,14,17,0,9,18,13,0,0,10,15,19,20,21,22,25,21,24,21,22,21,22,20,22,0,22,0,19,0,14,20,17,14,8,7,4,5,5,6,7,0,15,14,16,15,14,13,6,0,12,13,13,12,18,14,9,9,3,11,10,3,2,4,3,0,0,2,0,9,0,8,3,1,0,0
2022-03-19 10:00:00,3,6,8,0,3,0,0,0,0,9,11,13,14,0,11,15,19,22,24,26,24,28,17,25,0,0,16,15,20,26,23,20,19,18,14,0,11,5,6,6,6,9,10,14,13,13,12,0,0,0,9,10,9,8,6,8,6,7,9,9,5,8,5,0,6,7,0,7,4,0,6,4,0,0,0
2022-03-19 11:00:00,3,4,6,0,7,8,0,0,5,8,9,10,12,0,14,17,15,21,19,17,16,19,15,21,16,17,18,0,22,24,25,20,16,13,8,0,11,5,7,8,6,11,11,16,14,14,12,0,0,13,11,14,10,14,13,11,15,14,13,12,11,9,6,2,0,0,8,0,7,6,1,2,1,0,0
2022-03-19 12:00:00,3,5,8,10,0,0,5,8,9,7,12,13,14,0,17,17,20,21,26,27,11,29,20,32,22,0,0,35,20,35,29,27,27,22,16,15,11,10,11,10,7,16,18,18,18,16,15,0,0,0,14,15,12,18,16,14,13,15,13,12,12,10,11,0,11,13,12,7,10,6,8,5,2,0,0
2022-03-19 13:00:00,6,9,12,0,0,0,0,11,0,11,12,15,16,9,19,23,25,23,21,24,23,21,0,22,19,0,0,21,20,23,18,18,15,10,8,8,6,9,5,13,10,20,13,22,18,21,15,0,8,7,0,20,19,17,15,14,13,11,12,9,10,11,12,3,13,0,0,12,0,0,11,4,3,0,0
2022-03-19 14:00:00,3,6,11,0,6,9,6,0,5,0,8,9,7,0,8,12,12,12,16,22,0,23,20,21,20,0,0,0,23,20,19,17,16,13,8,11,8,5,6,8,4,16,12,18,20,17,15,0,0,0,9,11,14,11,10,9,10,9,8,11,6,8,6,9,0,0,0,4,3,0,0,3,1,0,0
2022-03-19 15:00:00,4,12,9,9,9,0,8,0,0,5,10,12,14,0,15,16,16,17,18,21,0,23,24,0,0,0,25,0,29,27,26,20,18,13,11,4,12,14,9,10,10,19,11,28,27,17,15,0,14,0,26,21,19,19,18,15,13,10,12,9,7,4,6,7,0,5,6,0,0,4,3,3,1,1,0
2022-03-19 16:00:00,8,10,11,5,8,12,7,0,0,0,13,14,12,11,16,16,16,16,18,15,16,17,14,16,14,0,0,0,19,23,24,22,20,13,11,9,8,20,25,10,27,30,28,27,28,26,23,25,27,0,16,26,24,25,22,16,19,18,20,21,9,10,10,12,0,0,6,0,7,0,10,4,3,3,0
2022-03-19 17:00:00,4,7,14,10,7,6,16,0,11,0,17,19,17,0,18,11,19,15,12,15,13,19,20,20,18,21,21,0,23,24,20,18,17,13,11,12,10,15,16,17,19,26,28,32,27,0,0,0,0,0,24,22,26,25,23,20,19,18,20,19,18,17,7,18,0,0,19,0,15,14,0,13,7,2,0
2022-03-19 18:00:00,4,7,8,9,0,0,6,0,5,8,4,12,0,0,9,11,13,7,13,10,16,14,19,12,0,0,0,0,15,22,19,18,16,15,12,13,14,14,15,17,18,28,27,28,29,0,0,0,0,0,0,17,23,32,25,30,24,24,23,20,18,14,11,10,0,0,0,0,10,9,9,7,2,2,0
2022-03-19 19:00:00,3,5,10,0,8,9,8,0,0,0,1,9,0,8,4,8,4,13,14,6,0,17,0,1,0,0,0,0,11,10,14,11,8,7,8,1,9,13,15,16,13,17,16,22,21,19,17,0,20,0,0,17,18,17,15,15,14,15,16,10,15,8,14,13,0,0,0,0,9,12,8,3,2,1,0
2022-03-19 20:00:00,4,5,9,0,11,12,8,0,0,7,9,10,9,7,8,8,10,6,12,13,9,12,0,0,0,9,0,8,9,13,9,9,3,7,2,5,3,12,0,13,13,19,16,21,19,19,0,0,0,0,10,9,15,18,17,13,16,14,11,10,5,8,7,7,0,0,0,8,0,0,0,4,2,1,0
2022-03-19 21:00:00,1,5,9,4,5,0,0,0,0,0,6,8,5,7,6,4,5,6,11,16,15,19,17,0,0,0,0,0,0,12,10,17,15,10,8,4,7,13,9,10,14,30,31,35,32,29,28,0,18,0,27,31,30,23,14,17,18,16,15,12,11,9,8,4,0,0,0,0,9,10,9,3,1,1,0
2022-03-19 22:00:00,1,4,5,3,6,4,0,0,0,0,6,7,0,0,8,2,7,8,10,10,8,12,9,13,0,0,0,0,13,8,12,11,10,5,6,7,8,16,17,20,4,28,12,33,32,33,30,0,0,0,29,20,28,27,0,24,23,19,21,20,10,18,16,6,0,0,15,0,4,6,14,3,1,2,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,6,0,0,0,0,0,0,0,0,0,7,6,0,0,9,7,4,2,8,7,8,9,11,12,13,0,23,0,0,0,0,0,0,19,17,8,7,18,19,18,16,10,15,12,11,12,0,0,0,6,0,11,4,3,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,2,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,4,4,5,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,3,4,5,0,0,0,0,0,0,0,0,6,0,0,0,7,8,4,9,0,3,8,8,0,0,0,7,0,9,0,7,6,2,3,4,3,3,2,3,4,0,5,3,3,7,6,0,0,1,0,0,5,3,5,0,4,0,1,3,4,0,0,3,0,2,0,0,1,0,0,0,1,0,0,0
2022-03-20 06:00:00,2,2,0,0,0,1,0,0,0,0,0,4,2,0,3,5,6,7,6,2,0,7,0,0,0,0,0,0,0,8,4,8,5,3,4,3,2,3,4,1,5,10,11,12,0,7,0,0,13,12,11,10,0,8,5,2,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,2,4,5,0,2,1,0,0,0,0,6,4,5,6,0,8,7,8,12,0,0,11,0,0,0,0,0,0,10,0,8,3,4,4,4,3,2,2,2,4,1,5,5,6,7,6,5,6,0,5,0,0,9,10,8,7,9,7,5,1,0,3,1,2,0,0,4,1,0,0,0,2,2,1,0
2022-03-20 08:00:00,5,8,11,3,5,0,6,0,0,0,4,8,0,0,6,10,9,11,13,13,12,14,0,12,12,0,8,0,0,0,11,9,8,7,4,3,2,5,3,5,6,13,7,14,15,0,17,5,16,4,6,15,13,12,7,5,6,0,7,7,6,4,8,0,6,0,3,7,4,3,0,2,1,0,0
2022-03-20 09:00:00,8,10,13,9,12,11,12,12,0,13,14,15,18,0,19,24,27,27,28,31,30,28,18,19,0,32,0,0,12,19,17,16,12,10,7,6,5,7,8,17,4,23,20,25,21,24,16,0,0,0,0,20,21,17,14,10,10,11,12,10,5,3,11,0,3,0,0,10,0,8,9,3,2,0,0
2022-03-20 10:00:00,7,8,14,0,13,11,12,0,0,3,14,19,20,11,17,28,29,19,31,28,0,29,0,30,18,0,0,31,32,35,29,23,22,15,9,6,8,5,6,9,4,24,27,30,29,28,29,0,0,4,28,5,13,22,18,8,13,9,11,9,9,0,8,0,5,0,0,0,6,5,7,2,0,0,0
2022-03-20 11:00:00,4,6,11,6,0,11,7,0,0,7,10,10,11,0,11,13,15,15,15,18,17,17,16,11,0,0,0,0,0,23,23,19,7,14,10,4,6,5,11,12,0,16,17,17,0,12,15,0,0,0,18,16,14,19,10,11,11,10,8,6,0,5,4,0,5,4,0,4,3,4,6,4,0,2,0
2022-03-20 12:00:00,6,10,15,0,10,0,10,0,16,0,7,18,9,0,24,23,22,23,24,26,6,22,0,23,0,0,0,0,21,22,20,17,10,10,8,6,8,6,7,7,8,13,15,18,22,21,11,20,19,0,0,23,10,20,18,15,8,7,9,11,11,10,4,0,0,0,0,0,2,0,3,5,1,3,0
2022-03-20 13:00:00,5,6,10,7,10,0,0,8,0,0,10,12,13,0,11,14,23,24,30,35,35,35,26,17,0,9,27,0,15,34,32,26,22,14,12,9,9,6,7,8,6,15,14,18,13,17,15,0,0,0,14,14,15,15,14,15,15,13,13,8,12,6,8,0,0,0,0,0,2,3,7,4,1,0,0
2022-03-20 14:00:00,2,3,10,10,5,0,5,0,0,8,10,12,11,0,7,12,12,15,18,21,21,23,20,22,22,0,18,0,20,24,22,22,18,15,14,13,10,10,9,10,11,19,20,23,16,12,21,0,11,0,0,20,18,17,13,16,12,11,10,13,6,12,14,0,4,0,12,8,5,4,7,5,5,4,0
2022-03-20 15:00:00,5,7,11,5,6,0,10,0,11,0,12,16,13,0,18,20,20,18,19,27,21,21,26,22,23,23,25,26,28,30,24,17,15,11,8,0,0,10,8,12,10,21,21,25,23,20,22,0,20,0,0,21,20,21,20,14,19,20,16,11,0,10,10,8,7,0,0,0,0,4,0,4,1,2,0
2022-03-20 16:00:00,4,8,11,6,9,0,0,0,0,10,11,13,0,12,7,17,19,18,19,21,23,32,31,35,0,0,0,26,43,45,46,40,35,20,16,15,8,10,9,10,11,20,21,25,21,27,20,0,0,0,0,18,17,16,15,12,11,13,13,11,12,11,9,9,8,4,0,7,0,9,8,4,3,2,0
2022-03-20 17:00:00,4,8,9,0,0,0,12,0,0,5,13,12,13,4,12,14,8,13,14,19,21,25,26,27,28,0,29,18,30,34,34,24,24,20,15,15,9,7,5,7,8,15,16,19,17,18,10,0,0,18,0,26,24,26,24,24,25,23,20,15,8,11,13,8,0,0,0,0,13,14,5,4,1,0,0
2022-03-20 18:00:00,2,5,5,0,0,0,0,0,0,5,5,6,0,0,7,10,12,13,15,16,13,11,8,25,0,0,0,0,29,30,28,24,23,20,18,18,19,9,10,9,12,24,27,28,27,25,25,0,0,0,26,23,21,23,22,22,23,21,11,9,10,8,10,10,0,0,0,0,0,0,9,5,3,0,0
2022-03-20 19:00:00,4,2,6,1,5,7,6,0,0,4,5,8,3,0,9,8,11,13,11,12,7,12,10,13,0,14,0,0,12,13,11,14,12,16,4,2,15,8,9,12,14,19,19,21,22,20,7,0,21,6,20,19,18,20,5,19,16,15,18,13,17,15,13,0,12,0,0,0,11,11,10,4,1,0,0
2022-03-20 20:00:00,4,4,6,0,5,1,2,0,0,0,7,6,0,0,7,5,9,8,10,13,0,13,7,0,0,0,0,0,13,14,12,10,9,8,7,3,7,14,7,16,8,22,21,25,22,21,20,0,0,0,17,19,17,17,13,16,15,14,12,11,7,5,0,5,4,0,0,0,0,6,3,3,1,0,0
2022-03-20 21:00:00,3,5,7,0,0,0,0,0,0,6,4,0,7,0,5,7,5,6,8,10,8,9,10,0,0,0,0,0,10,11,9,7,7,5,9,8,5,11,9,14,9,28,26,29,26,23,21,0,0,0,0,21,22,20,13,21,19,15,15,14,13,12,11,10,3,0,0,7,11,0,0,4,1,1,0
2022-03-20 22:00:00,4,5,9,0,2,0,0,0,0,3,10,3,4,0,0,9,6,6,8,0,5,9,0,0,0,0,0,0,0,9,8,0,8,9,7,5,9,15,16,0,13,24,27,29,25,24,0,0,0,0,0,23,22,22,0,22,21,21,16,13,12,7,8,3,2,0,0,0,6,11,9,4,3,2,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,4,3,2,1,0,0,7,8,0,10,18,7,10,0,0,0,0,0,0,0,0,17,0,0,0,14,13,11,10,11,9,8,7,0,0,0,0,0,0,0,5,3,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,2,4,5,0,0,0,0,0,0,0,0,4,0,0,1,6,8,9,10,0,0,11,0,4,0,0,0,10,0,12,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,4,5,6,0,0,0,6,0,0,0,5,8,5,0,10,7,10,12,11,11,11,14,11,0,0,0,0,0,0,13,10,9,0,6,6,5,8,4,6,3,2,7,8,11,5,3,0,0,0,2,0,2,3,4,3,3,4,0,5,4,0,1,2,0,0,0,0,1,0,0,3,2,1,0,0
2022-03-21 06:00:00,6,8,11,0,12,0,10,0,0,7,13,18,19,20,23,26,29,33,36,37,0,30,0,30,0,25,0,0,24,31,25,18,17,13,9,8,7,6,7,7,6,14,8,11,13,9,14,0,7,10,13,13,8,9,6,5,6,5,4,0,3,4,1,2,0,0,0,0,0,3,1,0,1,0,0
2022-03-21 07:00:00,13,19,23,0,20,14,21,0,22,24,29,36,38,0,41,50,52,57,62,58,31,62,61,60,0,0,0,59,58,59,52,36,27,14,10,13,12,13,15,19,18,29,30,31,38,19,34,0,0,18,11,13,12,14,9,12,10,14,17,18,17,14,14,14,9,0,9,8,6,2,8,3,0,1,0
2022-03-21 08:00:00,14,25,34,14,37,29,36,0,28,28,35,39,38,32,40,42,44,49,53,55,40,58,56,53,0,0,0,36,52,53,48,40,31,21,16,15,11,12,12,17,16,56,58,60,55,56,36,0,35,34,33,31,31,30,22,21,21,20,19,21,19,15,13,7,7,0,8,12,13,12,5,4,3,2,0
2022-03-21 09:00:00,9,14,20,19,14,18,16,0,15,19,20,23,24,23,24,29,30,31,33,32,24,36,0,0,31,37,37,30,23,36,32,23,19,15,13,4,7,8,10,11,10,20,19,26,20,25,18,0,0,17,15,14,13,13,11,8,6,6,7,4,8,3,9,7,2,0,1,0,6,4,3,2,1,0,0
2022-03-21 10:00:00,4,7,12,6,11,13,6,0,0,12,12,13,13,0,13,14,17,19,21,24,22,25,14,26,0,27,0,12,27,28,22,18,16,13,11,14,9,11,13,16,6,34,35,44,43,42,26,6,0,12,25,24,23,22,20,12,11,12,3,12,8,11,7,0,9,0,0,5,7,4,6,4,2,0,0
2022-03-21 11:00:00,8,10,13,13,6,12,6,0,0,7,8,13,13,11,15,21,24,22,21,20,19,21,11,0,0,20,0,11,19,23,22,20,15,13,11,12,9,12,13,19,20,46,45,57,47,45,22,0,10,0,9,13,10,11,8,7,13,7,9,7,12,8,11,8,10,9,0,7,5,9,4,2,1,1,0
2022-03-21 12:00:00,7,8,11,8,0,0,7,0,12,0,13,15,15,4,16,19,21,19,18,19,16,21,13,14,15,0,0,0,22,20,19,17,16,16,13,13,12,9,0,10,11,21,24,27,24,26,20,0,17,0,19,18,19,17,16,13,13,8,13,13,8,11,10,6,0,1,0,2,0,7,8,4,2,0,0
2022-03-21 13:00:00,6,8,11,10,12,5,11,8,0,9,13,14,13,14,16,19,19,21,21,21,22,25,0,15,0,0,14,10,38,39,35,34,30,23,15,14,12,12,13,14,6,28,29,35,34,31,27,0,26,25,21,24,24,21,13,12,12,9,11,10,7,8,9,6,7,0,0,8,0,6,7,3,1,0,0
2022-03-21 14:00:00,6,9,13,0,8,0,14,0,8,9,10,12,3,0,13,12,11,12,13,14,18,19,18,21,12,22,0,17,53,34,53,28,24,15,9,3,7,7,8,10,10,33,29,36,36,32,25,20,0,0,19,17,17,16,19,18,13,12,11,10,10,9,11,9,12,0,10,6,0,10,9,4,2,0,0
2022-03-21 15:00:00,5,6,8,6,7,0,0,7,0,7,12,13,8,7,15,16,16,15,14,10,13,18,0,18,19,23,0,0,52,53,51,37,32,23,13,11,9,9,9,12,14,20,20,29,28,26,26,20,19,0,25,26,24,29,25,25,27,26,24,25,24,22,21,11,20,0,9,0,6,10,9,4,2,2,0
2022-03-21 16:00:00,3,6,9,5,9,7,6,11,0,13,8,9,12,11,11,14,15,15,16,20,21,26,28,33,0,0,0,30,50,52,51,43,42,25,21,19,14,15,0,17,19,27,32,34,35,33,35,0,0,0,27,40,32,40,16,37,32,28,25,23,21,19,20,14,17,0,21,23,22,16,19,8,4,4,0
2022-03-21 17:00:00,4,5,21,0,11,6,18,0,8,19,17,15,12,0,16,15,15,20,25,31,19,40,42,46,47,0,0,49,63,65,63,41,39,32,21,19,18,29,19,32,31,44,36,50,48,48,50,0,0,0,26,49,47,42,41,35,34,30,33,36,35,31,27,28,19,27,0,24,26,25,24,10,5,4,0
2022-03-21 18:00:00,3,7,11,12,11,10,13,0,14,16,15,23,26,25,24,25,25,27,26,34,21,36,37,38,0,39,28,16,45,53,53,46,44,32,21,19,19,31,24,33,34,46,45,50,50,50,42,0,0,0,43,40,40,36,35,33,31,28,25,24,18,23,17,16,17,0,0,13,16,10,11,9,5,3,0
2022-03-21 19:00:00,6,4,4,4,1,5,5,0,0,5,6,8,7,0,12,11,12,15,15,8,14,19,22,24,10,25,0,0,36,37,32,30,27,20,14,13,15,21,18,21,27,43,44,53,51,52,50,0,40,0,0,49,48,47,46,45,37,31,28,22,19,17,16,15,0,0,0,8,8,11,15,12,3,2,0
2022-03-21 20:00:00,2,5,7,0,0,6,0,0,0,0,3,6,0,0,0,9,8,8,8,9,8,13,8,0,14,0,0,0,15,20,18,18,16,10,7,8,10,15,16,18,21,28,30,36,36,32,0,0,0,0,0,36,31,26,23,22,22,19,18,14,12,11,9,7,0,0,4,0,9,0,0,10,4,3,0
2022-03-21 21:00:00,4,3,5,0,4,0,5,0,0,3,6,7,0,0,0,3,4,6,9,13,15,16,0,17,7,10,0,0,14,16,14,10,8,8,5,2,5,9,10,11,12,26,25,26,26,24,20,0,0,0,19,17,23,23,22,22,18,16,14,11,9,9,8,7,0,0,0,8,5,7,3,3,1,2,0
2022-03-21 22:00:00,3,0,4,0,0,0,0,1,0,3,3,4,6,7,0,1,7,3,9,0,7,9,0,2,0,8,0,0,10,10,7,9,7,5,5,4,5,10,0,13,13,23,20,24,25,23,22,11,0,21,20,26,25,24,0,15,18,16,15,13,11,9,9,9,8,0,5,0,0,0,5,6,2,1,0
2022-03-21 23:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,6,0,8,6,7,6,0,4,5,0,4,13,14,0,0,17,13,14,14,11,13,0,0,0,0,0,9,10,6,11,11,9,9,8,6,8,6,5,0,0,0,0,3,7,0,6,4,2,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
