Unnamed: 0,1_월계동진아교통,2_월계역,3_월계사슴아파트3단지,4_인덕대학,5_월계주공108동앞롯데캐슬루나아파트,6_오현초등학교,7_북서울꿈의숲,8_장곡초교앞,9_하나은행장위동지점,10_장위동원천주유소,11_장위2동주민센터,12_돌곶이역,13_석관시장,14_석관동새마을금고,15_한국예술종합학교,16_의릉입구,17_이문동우체국,18_외대앞,19_경희중고,20_회기시장,21_회기동현대아파트,22_떡전교사거리.동대문노인복지관,23_청량리미주아파트.동대문세무서,24_청량리역환승센타,25_청량리.청과물도매시장,26_제기동역.서울약령시,27_서울시동부병원,28_동아제약앞,29_e편한세상청계센트럴포레아파트,30_텐즈힐아파트.청계벽산아파트,31_상왕십리역.센트라스아파트,32_상왕십리역,33_왕십리센트라스아파트,34_성동고등학교,35_신당동떡볶이타운.중구여성플라자,36_신당동.청구역,37_약수역2번출구.가온도서관,38_약수역5번출구.금호터널입구,39_금호역,40_압구정역4번출구,41_국민은행,42_강남을지병원,43_학동역,44_논현동고개,45_언주역2번출구.차병원사거리,46_차병원,47_역삼역,48_영동중앙교회,49_총지사,50_예림당아트홀.신한은행전산센터,51_역삼동개나리아파트,52_역삼e-편한세상이아파트,53_한티역,54_한티역7번출구,55_역삼중학교.강남세브란스병원,56_도곡1차아이파크.역삼청소년수련관,57_총지사,58_영동중앙교회,59_역삼역.GS타워,60_차병원,61_언주역3번출구,62_논현고개,63_학동역,64_강남을지병원,65_국민은행압구정지점,66_압구정역3번출구,67_금호역,68_약수역4번출구.금호터널입구,69_약수역3번출구.약수하이츠,70_신당동.청구역,71_신당동떡볶이타운.중구여성플라자,72_신당역.중앙시장앞,73_성동고등학교,74_신당파인힐하나유보라,75_뉴타운아파트,76_상왕십리역,77_청계벽산아파트.텐즈힐아파트,78_동아제약앞,79_서울시동부병원,80_제기동역.서울약령시,81_청량리수산시장,82_청량리역환승센터,83_서울성심병원,84_우산빌딩앞,85_회기시장,86_경희중고,87_외대앞,88_이문동교회,89_의릉입구,90_한국예술종합학교,91_석관동새마을금고,92_석관시장,93_돌곶이역,94_장위동원천주유소,95_하나은행장위동지점,96_장곡초교앞,97_북서울꿈의숲,98_북서울꿈의숲,99_장월초등학교,100_롯데캐슬루나아파트,101_인덕대앞,102_월계사슴아파트2단지,103_월계역,104_월계동진아교통
2022-03-07 14:00:00,2,7,8,9,10,11,15,17,18,19,13,14,13,15,17,22,12,24,22,22,24,31,16,16,15,14,15,14,16,16,14,13,11,14,15,15,12,9,10,11,11,12,12,13,14,11,10,9,8,5,11,6,6,12,11,15,18,17,14,15,26,25,23,24,21,19,15,16,21,17,14,15,16,15,15,17,18,17,16,16,18,20,23,20,25,18,18,17,15,16,14,13,18,13,12,6,10,7,5,6,3,3,2,0
2022-03-07 15:00:00,7,8,12,13,14,12,13,14,15,17,15,17,18,6,20,20,21,23,26,32,32,30,28,18,22,23,21,21,20,20,17,19,17,18,19,17,13,15,16,24,20,14,17,16,16,20,11,9,6,6,7,6,8,7,8,12,13,13,15,16,18,19,20,23,23,22,22,20,21,18,16,15,12,15,13,19,18,16,15,16,22,24,25,23,23,21,24,24,20,21,20,15,19,15,17,15,12,11,11,8,9,6,5,0
2022-03-07 16:00:00,8,7,8,12,11,11,15,20,22,23,17,12,11,11,11,15,16,21,26,29,27,27,26,21,23,17,19,20,20,15,15,14,10,20,16,14,10,10,9,10,11,16,17,17,19,20,13,12,6,7,8,5,5,7,7,8,19,19,24,20,23,27,22,26,24,22,20,23,25,22,17,14,14,14,13,17,16,18,13,15,16,23,22,21,21,22,20,14,18,17,17,21,26,20,20,17,12,11,9,6,5,5,0,0
2022-03-07 17:00:00,7,5,7,12,10,10,11,13,17,19,19,18,13,11,11,12,10,21,21,20,20,19,18,15,16,15,20,29,30,31,25,12,11,15,13,12,10,14,9,12,14,18,20,19,17,18,12,8,8,9,10,8,3,5,10,31,37,39,30,36,42,37,31,31,29,29,23,19,20,16,16,14,15,17,18,21,19,20,19,23,27,28,30,27,27,26,24,22,18,17,18,17,38,34,28,23,16,14,14,10,8,6,3,0
2022-03-07 18:00:00,10,12,11,10,7,9,11,13,16,18,17,18,16,14,13,13,10,19,15,18,17,15,15,12,12,16,18,21,23,21,18,18,20,22,23,18,14,13,13,25,47,51,44,40,38,36,18,15,12,30,29,19,7,9,10,24,49,53,47,40,46,42,41,46,47,32,29,24,28,23,23,23,21,21,13,30,28,34,31,27,31,29,28,27,29,28,30,27,26,27,24,24,52,48,39,24,17,14,9,8,6,6,3,0
2022-03-07 19:00:00,8,9,10,12,11,9,8,12,12,14,11,15,16,15,12,11,11,10,11,12,12,11,8,9,12,16,17,19,14,22,19,16,16,20,19,14,10,9,10,17,29,35,26,18,21,29,20,14,12,15,13,10,6,10,12,18,35,38,36,36,43,44,34,50,42,31,25,21,22,21,22,22,20,19,16,26,27,22,24,26,28,33,32,27,30,27,22,21,15,22,20,20,49,45,32,23,17,14,10,8,6,4,3,0
2022-03-07 20:00:00,4,5,6,5,6,5,4,6,7,6,6,12,10,8,8,6,5,10,8,9,8,10,9,8,9,4,8,8,11,11,8,7,8,7,11,12,13,13,10,16,19,25,26,24,23,22,7,6,3,5,5,3,4,7,6,8,20,23,31,30,35,36,27,34,29,20,20,17,15,17,18,18,15,15,16,22,22,20,18,18,20,17,22,18,22,14,19,17,15,14,13,17,29,26,17,15,12,12,8,7,6,2,1,0
2022-03-07 21:00:00,13,8,7,6,3,5,7,5,10,9,10,9,7,7,5,8,8,12,11,12,11,12,11,12,11,5,12,11,12,10,5,7,6,6,9,12,9,8,9,11,15,15,16,13,14,23,14,7,11,8,9,5,4,5,7,9,19,23,24,25,34,37,29,29,31,25,23,20,20,24,22,21,21,20,16,21,19,17,17,15,13,17,15,16,18,16,17,16,12,13,10,10,22,22,18,13,10,8,7,3,3,3,3,0
2022-03-07 22:00:00,4,3,10,11,3,6,7,8,9,3,6,4,0,1,3,8,5,6,6,7,9,7,6,7,5,8,8,9,8,9,9,10,10,10,12,9,8,8,9,10,14,14,13,12,10,10,8,8,6,7,5,4,4,10,10,14,29,27,30,32,38,32,24,23,25,28,21,17,18,20,19,16,14,16,13,17,17,14,12,14,13,14,16,15,19,19,17,13,12,10,8,10,21,16,12,9,6,4,3,4,3,3,3,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,2,1,1,0,2,5,5,1,6,4,4,5,8,6,6,8,5,7,2,6,4,1,2,2,3,5,5,9,12,16,22,19,20,14,16,16,19,16,14,14,14,15,14,12,10,0,13,12,11,11,10,9,12,14,14,14,10,9,8,7,7,6,6,19,14,9,8,7,5,3,1,3,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,2,0,8,10,10,14,10,15,13,15,13,18,19,20,20,22,21,22,22,21,24,27,24,25,24,23,22,23,24,25,24,26,24,28,31,37,38,45,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,1,2,4,3,6,8,10,8,9,7,6,8,9,10,11,10,14,13,15,14,15,10,17,10,7,9,10,7,12,8,20,21,17,24,25,24,34,38,39,39,38,34,29,23,19,7,5,5,1,3,3,2,1,2,4,5,4,4,4,5,0,5,6,5,6,6,8,11,10,12,7,8,10,8,15,16,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,5,1,4,5,9,15,22,23,21,13,8,10,8,13,10,12,13,12,13,14,16,15,10,11,12,15,12,13,16,15,16,9,17,16,17,15,16,15,16,15,10,14,11,13,11,6,5,6,2,0,3,2,5,3,4,8,10,16,11,10,11,16,10,7,5,5,4,6,6,4,5,6,7,6,8,8,10,7,14,10,9,8,6,8,7,7,1,5,5,6,7,6,5,5,4,2,2,2,0,0,0,0,0
2022-03-08 07:00:00,4,6,7,6,9,22,42,60,62,55,23,23,23,25,27,33,34,32,32,28,30,22,19,20,22,23,24,29,31,35,34,26,23,25,27,28,25,31,36,55,55,54,58,50,50,40,41,35,19,6,7,6,5,10,12,15,17,18,22,18,19,16,21,15,12,7,7,7,12,14,13,9,8,10,11,16,13,11,9,9,9,9,10,9,8,6,5,8,7,11,12,13,12,10,8,9,6,10,12,11,5,3,3,0
2022-03-08 08:00:00,3,11,13,10,13,23,32,43,52,45,21,25,31,31,35,39,38,39,41,36,38,42,41,39,34,41,40,44,51,52,44,41,42,35,28,29,28,36,40,51,48,47,63,65,61,64,59,46,20,11,8,5,7,38,35,18,26,25,42,34,44,36,35,24,14,8,10,13,18,19,17,14,12,14,13,26,18,15,14,13,15,16,19,20,22,19,12,11,12,15,17,18,17,14,10,11,9,10,11,9,7,4,3,0
2022-03-08 09:00:00,4,5,8,8,12,15,18,26,29,34,20,18,18,19,18,21,23,25,29,29,26,26,21,21,21,21,22,24,26,28,26,19,14,19,21,22,20,22,24,43,44,40,58,47,46,42,34,23,10,4,5,4,4,23,16,13,19,20,29,26,25,25,34,19,15,13,11,14,19,20,17,14,14,14,13,21,18,16,14,12,10,11,10,11,10,7,8,5,10,13,15,16,13,12,13,7,12,9,11,10,4,4,3,0
2022-03-08 10:00:00,3,4,5,6,11,18,18,22,23,22,19,18,20,19,21,22,21,26,28,28,21,20,18,16,17,20,19,21,23,23,22,23,25,25,16,19,17,18,22,23,26,19,24,21,19,18,24,21,13,5,4,3,4,8,8,9,12,13,19,20,15,15,20,14,11,10,7,7,12,14,12,14,16,10,8,20,19,10,18,15,13,13,15,15,21,14,13,12,11,8,7,7,10,7,8,10,9,8,9,10,4,5,4,0
2022-03-08 11:00:00,4,5,7,11,11,14,18,24,22,21,20,14,13,15,17,16,16,18,20,20,22,21,20,15,15,15,15,16,17,19,18,15,14,15,15,15,12,13,13,12,14,15,16,15,16,13,10,9,11,5,4,4,3,4,6,8,10,10,12,12,20,20,17,13,15,13,8,9,10,8,9,7,8,7,7,12,11,8,10,9,12,14,13,12,14,13,11,9,11,13,11,10,14,12,11,8,6,7,6,7,3,2,5,0
2022-03-08 12:00:00,5,9,10,9,15,13,16,18,20,20,18,15,16,12,15,17,18,18,19,20,18,20,15,17,13,14,17,18,19,20,17,16,15,16,18,17,17,17,17,16,20,20,19,15,16,15,13,13,12,8,6,4,4,6,7,8,13,11,20,19,20,23,24,20,14,13,16,13,16,18,18,16,11,12,8,21,17,16,12,13,16,18,20,20,19,20,16,17,13,14,8,14,18,18,16,13,12,11,6,5,6,3,5,1
2022-03-08 13:00:00,5,8,4,7,11,12,14,15,15,16,16,11,14,14,16,17,15,18,19,19,18,18,18,18,20,19,19,21,21,23,20,18,14,16,18,17,13,12,13,20,21,11,19,20,19,17,16,14,14,13,9,6,6,9,9,10,20,23,25,25,24,21,21,18,16,14,14,15,13,15,15,12,13,14,12,17,16,18,17,14,18,21,23,23,22,20,19,19,18,19,20,19,23,22,20,18,17,17,16,17,8,4,5,0
2022-03-08 14:00:00,5,4,3,6,10,8,9,12,11,12,15,16,12,17,11,19,20,19,20,27,29,31,32,27,13,14,15,15,12,14,15,17,17,19,18,17,13,10,9,12,17,17,15,12,15,13,9,11,7,7,5,6,5,8,9,10,14,14,16,23,29,25,25,24,20,17,18,16,14,13,12,12,15,13,7,14,15,15,11,9,13,18,21,22,23,18,17,13,10,9,10,11,17,16,14,11,8,6,7,5,4,3,1,0
2022-03-08 15:00:00,7,10,9,9,11,12,13,16,16,15,12,10,11,11,12,17,11,17,18,19,18,18,16,24,23,19,25,23,24,24,18,14,15,16,20,18,14,11,11,9,10,13,16,12,12,11,10,8,7,9,9,6,7,7,11,16,18,17,26,24,25,25,24,25,30,31,26,25,32,30,26,23,21,20,13,27,25,18,17,20,21,17,19,15,16,17,17,18,13,17,16,23,31,21,13,11,10,9,9,8,4,8,8,0
2022-03-08 16:00:00,15,8,7,11,12,17,22,23,18,23,18,18,16,15,18,20,19,22,29,31,31,30,28,19,20,20,19,12,17,19,13,13,12,16,16,16,15,9,11,21,24,27,29,26,19,18,10,11,10,9,13,7,6,8,6,12,28,24,22,30,36,36,39,44,35,23,21,17,18,17,23,18,16,15,14,19,23,18,18,17,21,27,32,33,38,36,29,25,23,24,19,19,29,27,22,16,10,8,6,7,8,6,2,0
2022-03-08 17:00:00,6,7,9,11,14,13,12,15,17,17,17,19,19,15,14,16,14,18,21,23,19,16,19,18,19,18,23,26,27,28,19,15,12,17,17,17,15,14,14,12,17,14,15,16,16,17,13,12,9,15,20,14,8,10,11,32,34,42,38,36,46,47,31,29,23,28,22,19,20,23,24,21,22,23,19,27,24,25,27,28,28,29,29,29,30,29,27,23,21,24,23,27,36,32,20,14,13,12,12,10,8,4,3,0
2022-03-08 18:00:00,6,7,6,9,10,10,11,15,18,19,16,20,19,18,16,21,21,27,26,31,27,26,24,17,18,14,16,21,24,29,27,23,22,24,27,21,17,13,13,16,21,41,43,40,37,34,16,15,13,22,23,19,7,12,13,39,57,59,46,45,50,48,40,39,39,33,26,24,26,22,22,22,20,18,17,30,26,21,21,17,18,22,24,23,29,20,18,16,15,14,21,18,48,43,36,23,16,16,11,9,7,6,6,0
2022-03-08 19:00:00,5,5,7,5,8,8,11,10,13,14,10,11,10,11,8,10,10,12,13,16,17,14,14,13,12,12,12,13,15,16,14,15,16,19,17,12,10,6,8,25,37,45,37,37,31,31,22,17,12,11,9,6,5,6,8,15,30,33,30,30,33,37,28,34,31,29,27,23,25,25,23,19,20,19,22,39,30,25,23,26,26,32,36,34,33,28,27,25,21,18,17,19,54,49,43,27,19,17,13,12,11,4,3,0
2022-03-08 20:00:00,5,6,4,6,4,4,5,6,8,9,8,8,9,2,9,10,9,10,4,9,7,10,10,10,12,11,14,13,12,12,11,10,9,13,20,17,13,12,10,16,17,19,17,15,20,20,11,10,10,7,7,7,6,6,6,10,15,19,25,25,28,27,21,21,22,19,18,13,17,17,16,15,14,13,12,16,17,18,17,14,13,16,19,19,22,22,26,22,20,17,14,17,29,32,21,13,10,11,7,4,3,2,3,0
2022-03-08 21:00:00,5,4,4,5,3,4,4,5,6,5,4,7,6,5,4,7,3,9,6,8,10,10,8,9,8,4,7,10,5,10,9,10,8,11,12,12,9,6,7,14,15,16,15,17,16,16,10,10,6,4,2,3,3,3,6,4,12,13,22,23,29,29,31,15,28,30,29,20,26,23,21,21,19,20,18,26,23,21,20,19,18,15,15,16,15,13,13,11,10,10,9,10,16,15,13,10,7,9,6,6,5,4,1,0
2022-03-08 22:00:00,3,4,0,3,2,3,4,4,5,5,1,4,4,3,2,4,0,6,3,7,8,9,10,9,9,10,11,12,7,8,6,6,7,6,7,10,8,10,9,9,12,15,15,9,15,13,12,11,8,7,5,4,8,9,14,16,16,17,16,16,16,15,15,20,25,32,27,24,21,20,21,20,18,19,7,21,22,21,17,18,17,17,16,16,20,20,19,17,18,17,15,14,26,24,14,13,10,10,7,6,4,3,4,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,6,7,0,6,5,0,7,6,6,4,5,5,4,8,8,9,11,8,6,7,8,7,5,5,4,5,6,5,7,16,14,21,20,22,17,18,19,20,18,15,13,14,12,11,16,17,8,11,16,15,13,11,17,15,17,16,15,28,23,16,13,10,7,6,8,17,21,20,15,10,8,7,6,4,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,0,3,4,5,4,6,4,5,7,6,7,8,0,9,8,6,7,8,5,8,7,8,9,9,9,8,9,0,6,8,10,12,10,10,11,10,12,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,2,3,4,5,4,7,7,7,6,6,7,7,6,7,7,7,6,7,8,6,5,7,6,5,9,10,9,7,8,5,7,12,17,16,15,11,11,8,7,7,6,6,5,5,3,2,3,4,0,3,0,2,0,2,3,3,4,6,4,5,7,2,0,7,8,8,9,8,0,7,3,0,0,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,2,1,4,5,6,8,7,8,7,7,9,10,9,7,8,11,10,9,6,12,9,10,9,10,13,13,12,13,10,8,6,8,7,11,9,12,10,13,9,8,9,4,4,3,4,2,1,1,1,2,1,3,3,4,5,6,10,8,10,5,12,7,3,6,3,7,7,7,8,6,7,5,4,8,5,9,4,8,7,8,9,7,9,2,3,2,3,5,2,9,8,1,7,6,3,4,3,2,0,1,0,0
2022-03-09 07:00:00,0,4,3,4,9,10,13,15,16,16,9,11,11,12,8,12,12,13,0,11,12,12,12,12,11,13,12,11,13,13,11,10,8,12,10,11,7,7,8,11,6,11,10,9,9,7,7,7,5,2,2,1,1,5,1,4,5,4,10,7,6,2,7,4,4,4,3,6,9,10,11,8,9,6,0,8,12,11,12,4,9,6,8,7,5,2,4,0,4,7,8,7,8,5,6,5,3,2,5,3,1,3,4,0
2022-03-09 08:00:00,3,5,6,6,13,22,20,21,22,17,14,15,16,15,16,17,19,23,22,23,24,26,24,16,15,15,18,19,22,23,17,15,14,13,10,9,8,6,9,11,9,9,12,11,11,12,7,6,3,3,3,2,3,3,5,4,8,9,9,10,10,8,13,9,8,8,9,11,12,12,14,12,11,11,10,10,11,10,7,5,5,6,7,5,8,7,8,2,8,9,7,8,8,7,4,3,4,4,4,3,2,1,5,0
2022-03-09 09:00:00,3,5,5,7,6,10,15,18,20,20,14,11,13,14,15,17,18,20,19,19,20,19,16,13,14,15,16,18,19,19,17,14,12,10,12,12,11,10,12,10,11,9,12,12,11,8,7,6,5,4,3,2,2,4,5,8,11,11,12,14,12,12,11,10,9,7,7,5,6,8,9,8,9,8,6,6,6,5,9,6,8,9,10,9,8,6,7,7,6,7,7,7,10,10,8,8,7,6,8,4,5,4,4,0
2022-03-09 10:00:00,2,2,2,8,10,14,17,15,21,23,17,16,18,18,14,22,16,21,21,20,21,22,20,16,19,20,22,23,24,25,26,22,21,23,19,17,14,12,14,14,16,15,17,16,15,16,13,9,6,4,5,3,4,6,7,6,11,13,13,12,13,11,12,10,9,6,7,7,9,7,9,6,10,11,12,13,8,13,7,11,10,10,11,12,13,11,12,11,8,6,6,7,10,11,10,8,8,7,8,7,9,8,6,0
2022-03-09 11:00:00,4,5,7,6,8,9,11,14,19,18,15,11,12,16,19,22,22,25,24,26,28,26,21,18,18,21,24,26,25,28,25,18,16,16,18,16,16,16,18,15,13,14,16,13,10,9,9,8,6,5,4,3,4,5,5,7,13,14,13,11,15,16,20,19,10,12,8,8,9,9,9,10,8,12,12,15,15,17,17,13,13,14,15,13,12,10,11,7,5,4,5,7,12,9,8,10,9,7,8,6,4,3,5,0
2022-03-09 12:00:00,7,8,9,8,9,12,13,15,19,19,17,18,19,18,21,24,12,24,22,19,19,16,17,19,22,21,26,22,29,29,25,19,17,19,20,19,13,13,12,14,17,16,15,16,17,16,11,10,7,6,10,6,6,5,4,8,13,15,14,13,14,11,12,11,17,15,11,11,15,13,11,12,12,11,11,13,13,15,13,9,12,14,11,14,14,11,11,10,11,11,10,7,10,9,7,9,8,8,8,7,5,5,5,0
2022-03-09 13:00:00,6,7,9,8,11,14,14,18,24,27,22,16,18,17,19,23,24,22,26,27,29,29,27,18,21,19,21,22,21,22,21,17,13,18,17,16,14,13,13,14,14,16,17,16,14,15,10,13,12,11,12,6,4,6,6,9,16,14,21,17,18,19,18,17,17,16,15,13,17,15,17,18,16,16,15,24,26,31,28,22,20,27,27,26,18,19,16,15,12,17,18,17,18,17,14,11,8,8,9,8,6,4,3,0
2022-03-09 14:00:00,6,7,9,9,10,14,15,15,17,19,18,17,19,19,18,23,19,23,23,23,24,22,19,16,23,27,29,30,31,33,29,22,23,34,30,25,16,17,17,14,11,11,14,11,11,13,10,10,6,4,5,5,6,8,10,10,10,12,11,15,19,20,20,18,15,13,15,12,17,18,17,17,19,11,9,21,20,18,17,10,15,20,19,20,23,22,23,20,20,20,23,26,30,24,20,13,11,11,11,12,8,7,6,0
2022-03-09 15:00:00,10,14,12,16,14,15,16,18,21,23,22,26,23,21,24,27,0,26,28,28,28,27,23,21,20,17,18,19,19,19,21,23,22,18,18,16,15,15,13,17,17,21,20,19,17,20,12,10,7,9,5,5,4,6,10,9,14,13,19,15,17,21,15,17,15,15,17,7,18,15,16,19,19,17,12,21,13,20,17,15,18,20,19,20,22,20,17,14,15,17,16,20,25,19,17,14,11,9,10,9,6,4,5,0
2022-03-09 16:00:00,8,7,8,8,10,9,15,21,22,21,16,18,17,17,15,19,16,23,21,19,21,17,16,15,21,24,30,31,30,29,25,20,17,17,19,18,14,11,10,10,11,13,15,13,11,13,13,5,7,5,4,5,5,6,7,10,15,16,17,16,16,17,24,23,20,17,18,19,24,25,24,15,15,16,12,21,18,18,15,20,23,28,30,27,24,21,21,19,18,20,19,19,26,22,18,11,12,13,12,11,7,3,3,0
2022-03-09 17:00:00,12,12,15,12,14,8,11,14,17,18,17,11,12,8,12,11,19,20,19,26,27,26,25,16,19,17,17,17,17,17,16,15,17,20,23,19,15,12,10,14,17,16,14,14,14,13,8,8,7,5,6,7,5,6,7,12,14,16,15,20,9,22,17,13,14,13,9,9,14,14,23,17,12,18,17,17,16,15,10,15,19,24,26,27,20,18,18,16,18,15,15,15,23,21,15,13,11,10,9,8,7,4,4,0
2022-03-09 18:00:00,13,10,11,12,13,12,17,16,18,21,13,22,20,17,15,17,16,16,15,17,16,15,12,13,20,22,21,21,22,21,17,14,12,18,19,20,14,10,10,20,25,22,22,17,10,9,8,6,6,7,4,5,8,9,10,12,17,15,17,17,19,20,18,17,14,16,14,11,15,15,14,18,13,11,9,16,14,15,16,19,24,32,36,31,28,27,27,28,26,21,20,18,22,18,13,12,11,13,11,9,8,4,3,0
2022-03-09 19:00:00,7,8,6,7,6,5,10,15,9,14,10,13,6,7,7,8,7,12,7,13,12,5,11,14,11,10,11,10,10,12,13,12,10,12,12,11,10,9,9,13,15,18,22,23,20,15,11,8,9,8,8,6,5,7,4,6,7,7,11,13,15,15,14,10,11,14,14,14,16,15,13,19,23,19,22,21,18,17,16,17,16,22,21,17,20,12,15,11,15,14,9,10,19,16,14,15,14,11,8,6,5,3,3,0
2022-03-09 20:00:00,9,4,3,3,2,4,4,2,5,8,3,5,4,3,2,3,2,3,4,5,6,7,5,6,7,8,12,11,6,7,11,15,11,14,11,9,10,9,10,13,17,17,16,17,16,15,10,8,7,3,2,4,2,5,8,5,8,8,8,10,9,10,9,12,14,14,11,9,11,11,11,11,9,10,8,17,14,13,12,14,15,21,21,22,25,24,21,21,16,14,10,18,24,25,23,19,12,10,8,6,6,4,2,0
2022-03-09 21:00:00,10,11,6,10,8,7,8,10,7,6,8,5,7,8,8,7,4,6,5,7,7,6,4,11,10,8,6,9,8,6,7,8,9,12,16,11,8,6,5,8,14,13,10,9,8,8,10,9,3,4,3,1,3,7,8,9,14,13,10,8,9,11,12,11,11,14,11,10,12,14,17,19,16,16,8,17,15,15,12,14,12,17,17,16,20,19,18,16,14,13,13,12,15,13,13,10,8,7,6,5,3,1,2,0
2022-03-09 22:00:00,9,5,6,5,4,4,4,0,5,5,0,7,6,6,3,0,3,6,4,9,8,6,5,8,7,6,8,7,5,7,6,6,7,7,14,16,13,12,11,10,11,10,10,9,8,8,9,4,6,4,3,6,12,14,7,13,16,17,17,15,13,13,13,13,15,22,19,17,21,17,16,18,19,17,10,20,19,16,17,18,17,16,12,13,14,11,13,17,11,9,10,10,16,15,14,11,9,7,6,3,3,1,2,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,7,0,3,6,0,9,7,6,4,5,4,6,10,12,11,9,11,14,9,7,6,3,2,4,3,2,0,3,8,11,12,12,12,10,9,11,11,10,9,7,6,7,9,10,9,13,0,17,11,15,12,13,12,15,18,19,24,21,21,20,18,16,13,10,16,15,13,9,5,1,3,2,2,1,1,0
