Unnamed: 0,1_제2공학관,2_유회진학술정보관.제1공학관,3_유전공학연구소.반도체공동연구소,4_교수회관입구,5_관악사삼거리,6_국제대학원,7_수의대입구.보건대학원앞,8_경영대,9_서울대학교,10_서울대학교치과병원.동물병원,11_서울여상.서울문영여중고앞,12_관악구청,13_서울대입구역,14_봉천사거리.봉천중앙시장,15_봉원중학교.행운동우성아파트,16_관악푸르지오아파트,17_봉현초등학교,18_관악드림타운115동,19_관악드림타운북문,20_구암중학교,21_벽산아파트.선의사회복지관,22_벽산블루밍아파트종점,23_벽산블루밍벽산아파트303동앞,24_벽산아파트.선의사회복지관,25_구암중학교,26_관악드림타운북문,27_관악드림타운115동,28_동아아파트105동앞,29_성현동동아아파트,30_봉원중학교.행운동우성아파트,31_봉천사거리.위버폴리스,32_서울대입구역,33_관악경찰서.관악소방서,34_서울여상.서울문영여중고앞,35_서울대학교치과병원.동물병원,36_서울대학교,37_서울대정문,38_법대.사회대입구,39_자연대.행정관입구,40_농생대,41_공대입구,42_신소재,43_건설환경종합연구소앞,44_제2공학관
2022-03-21 19:00:00,14,15,16,17,38,46,50,63,65,43,63,35,30,46,48,47,34,20,14,12,11,1,4,5,10,5,7,9,0,8,5,11,9,8,0,7,7,4,4,0,0,0,0,0
2022-03-21 20:00:00,6,9,10,10,14,0,20,35,28,36,35,23,17,23,21,20,22,15,13,9,8,0,3,3,0,4,3,1,5,4,3,12,10,0,4,9,1,0,3,1,0,0,0,0
2022-03-21 21:00:00,3,7,10,11,18,15,27,33,34,35,16,28,23,24,26,25,18,13,8,6,5,0,1,0,1,2,3,4,0,3,2,4,1,0,0,2,2,3,1,3,0,0,0,0
2022-03-21 22:00:00,4,5,6,5,13,9,10,18,18,12,17,9,15,22,22,23,17,9,6,5,3,1,1,0,1,1,2,0,3,0,2,3,2,0,0,1,0,0,1,1,0,0,0,0
2022-03-21 23:00:00,3,4,5,6,8,0,8,11,14,15,12,11,15,17,16,15,11,6,4,3,2,0,1,1,0,1,0,0,1,2,1,6,3,0,0,3,0,3,3,0,0,2,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,0,0,0,1,2,3,5,4,5,0,2,3,3,1,0,0,2,0,0,0,0,6,3,7,16,19,20,20,18,15,13,13,12,6,5,11,9,7,4,3,0,2,0
2022-03-22 07:00:00,0,0,1,0,5,0,1,2,3,0,3,3,6,7,9,12,10,13,12,2,1,0,7,9,13,24,33,34,39,35,28,25,25,21,19,20,17,17,11,7,4,0,2,0
2022-03-22 08:00:00,0,0,0,1,4,0,3,2,4,4,4,5,3,6,8,7,10,6,4,5,4,0,17,13,19,27,32,35,44,43,45,56,57,56,54,52,54,49,28,17,6,4,3,0
2022-03-22 09:00:00,1,0,0,2,4,3,2,3,5,0,2,8,5,6,6,5,5,3,3,2,1,0,13,6,14,19,24,25,29,34,44,56,57,56,55,59,59,48,27,15,10,7,4,0
2022-03-22 10:00:00,3,4,1,1,11,0,6,5,7,0,3,6,3,6,11,11,7,4,1,1,2,0,7,9,11,15,20,19,19,19,29,55,56,53,54,52,52,46,28,19,18,7,4,0
2022-03-22 11:00:00,1,2,0,0,4,0,11,16,6,15,6,11,9,11,11,11,9,4,4,2,3,0,7,5,9,11,12,13,15,14,20,47,22,0,33,32,30,26,15,8,7,17,3,0
2022-03-22 12:00:00,4,7,1,3,11,12,13,22,23,26,22,18,8,15,17,15,14,8,4,6,1,0,8,9,12,13,13,14,17,15,19,56,56,0,57,55,56,46,29,14,11,10,8,0
2022-03-22 13:00:00,3,1,4,2,7,9,14,21,16,0,11,16,6,8,11,12,8,4,3,2,0,0,5,6,12,14,16,20,20,16,27,55,57,0,26,55,54,39,29,16,12,10,3,0
2022-03-22 14:00:00,3,4,2,3,6,7,8,16,23,14,15,13,8,12,13,12,10,9,8,5,4,0,7,6,12,14,14,15,12,15,14,25,24,23,0,22,20,21,15,10,3,0,1,0
2022-03-22 15:00:00,2,3,6,0,10,10,14,24,35,39,38,28,17,22,31,15,13,10,6,6,5,1,5,4,24,13,26,27,22,16,8,24,25,0,0,24,25,21,14,9,9,0,0,0
2022-03-22 16:00:00,8,11,5,3,14,13,27,49,51,51,51,44,16,23,30,29,23,19,17,12,11,0,3,5,9,11,13,15,14,15,11,18,19,0,12,16,15,14,11,7,4,2,2,0
2022-03-22 17:00:00,12,15,16,14,27,31,42,63,53,55,61,45,28,38,44,44,33,21,16,13,10,0,5,6,11,11,14,13,13,10,9,14,10,0,0,10,10,8,5,3,0,0,0,0
2022-03-22 18:00:00,17,21,24,26,52,53,57,62,60,55,61,45,40,48,50,46,37,19,15,11,10,0,4,1,5,7,9,8,10,11,7,19,19,18,16,15,12,12,10,4,0,0,0,0
2022-03-22 19:00:00,8,9,14,15,32,30,37,50,51,59,50,39,34,45,46,43,33,21,13,11,10,0,3,4,5,8,11,12,14,12,9,19,15,13,10,12,11,9,4,3,0,0,2,0
2022-03-22 20:00:00,6,8,11,13,23,24,27,30,33,31,32,20,17,24,23,22,16,14,10,6,8,0,1,1,0,2,3,2,3,4,1,9,5,0,2,7,2,7,5,1,0,0,0,0
2022-03-22 21:00:00,3,4,5,0,10,15,19,28,31,0,29,19,14,21,23,22,17,11,7,5,3,1,0,0,2,1,1,3,2,3,1,5,4,1,0,3,0,0,2,0,0,0,0,0
2022-03-22 22:00:00,3,5,7,8,20,5,22,31,19,32,10,20,16,25,24,25,23,13,6,5,4,0,2,1,0,5,0,0,4,2,2,5,4,3,0,5,2,2,1,0,0,0,0,0
2022-03-22 23:00:00,1,2,2,0,5,3,6,10,11,12,11,14,12,15,23,22,13,10,7,5,3,1,0,0,0,1,1,0,0,0,2,11,3,0,0,3,2,0,2,1,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,0,0,1,0,2,1,1,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,3,4,7,10,14,14,14,15,14,21,19,17,14,12,13,12,7,4,3,2,2,0
2022-03-23 07:00:00,0,0,0,1,3,0,2,3,3,0,4,2,3,8,9,13,14,5,12,3,2,0,9,11,16,23,30,35,34,35,32,34,25,21,19,19,18,17,12,3,2,1,2,0
2022-03-23 08:00:00,1,2,0,0,2,0,0,0,6,2,5,5,5,6,6,8,7,6,5,2,2,0,15,14,19,29,38,40,42,44,51,52,55,48,52,57,59,58,33,14,6,5,4,0
2022-03-23 09:00:00,1,0,2,0,7,0,6,4,4,5,0,4,4,5,8,7,5,2,0,0,0,0,11,12,17,21,28,31,35,35,45,54,48,52,50,53,49,46,31,21,15,9,7,0
2022-03-23 10:00:00,4,6,4,1,6,3,6,10,2,1,9,8,7,8,8,8,8,5,1,0,0,0,7,4,10,15,17,17,24,26,41,54,55,0,50,53,51,47,24,15,9,7,4,0
2022-03-23 11:00:00,2,2,0,2,6,0,5,8,9,8,7,5,7,9,13,14,5,5,3,4,1,0,5,6,9,10,11,12,15,14,15,35,36,12,21,34,33,26,21,9,5,3,2,0
2022-03-23 12:00:00,2,6,2,3,9,14,18,22,23,22,21,14,9,10,15,14,11,9,4,2,1,0,6,7,13,19,20,19,17,16,23,55,41,0,35,55,54,45,24,14,9,12,10,0
2022-03-23 13:00:00,3,4,1,1,11,13,12,22,7,20,19,12,10,18,18,16,13,9,5,4,2,0,4,2,5,8,9,10,12,14,21,53,52,0,26,51,44,37,21,10,7,5,5,0
2022-03-23 14:00:00,4,0,3,1,6,4,6,12,25,14,0,21,9,12,15,16,13,9,6,8,3,0,3,3,10,8,12,10,13,13,14,28,27,0,19,50,49,43,26,15,11,10,5,0
2022-03-23 15:00:00,8,11,4,10,18,19,21,39,39,40,45,35,12,21,19,17,16,11,8,7,4,1,2,1,23,30,29,28,24,16,12,28,23,24,27,9,28,21,11,8,5,1,4,0
2022-03-23 16:00:00,13,21,0,6,15,17,25,43,45,46,49,39,33,41,39,38,23,14,11,9,6,0,4,5,8,11,10,11,12,15,11,16,15,0,0,2,12,10,6,5,2,0,0,0
2022-03-23 17:00:00,15,23,25,26,45,59,62,52,44,53,55,36,29,33,34,32,31,17,11,10,6,0,5,6,7,11,13,17,16,15,11,14,14,10,9,10,8,8,4,3,2,3,2,0
2022-03-23 18:00:00,22,27,31,32,56,60,65,68,63,62,65,47,30,39,42,41,28,16,12,12,10,0,4,4,4,7,10,12,11,11,8,16,17,0,7,15,14,10,7,4,4,0,2,0
2022-03-23 19:00:00,10,11,14,16,26,26,36,43,43,53,51,38,33,46,49,48,36,23,18,15,11,1,2,1,4,5,6,9,6,8,7,22,17,0,0,16,11,8,7,4,3,0,0,0
2022-03-23 20:00:00,27,30,31,25,35,36,38,46,49,47,45,35,19,25,25,25,19,12,9,8,7,0,1,2,1,3,3,3,2,2,4,7,6,0,5,2,3,0,3,4,3,0,0,0
2022-03-23 21:00:00,3,6,9,7,11,12,14,16,24,28,22,17,20,24,24,22,19,14,13,12,10,0,3,1,2,1,0,0,1,1,0,7,5,0,1,3,0,3,1,0,1,1,0,0
2022-03-23 22:00:00,2,2,4,4,8,6,10,12,15,17,27,20,16,20,21,22,15,9,7,6,3,0,2,1,3,3,2,4,3,0,2,8,2,0,0,1,1,0,1,1,0,0,0,0
2022-03-23 23:00:00,3,3,5,7,8,3,8,9,8,7,7,9,16,28,27,26,23,14,10,8,5,1,1,0,1,0,1,2,0,2,0,4,5,0,0,7,5,3,2,0,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,0,1,0,2,1,2,3,3,0,0,3,3,3,2,0,2,0,1,2,0,0,4,5,6,14,17,17,16,12,12,12,10,11,9,13,12,11,7,4,3,2,1,0
2022-03-24 07:00:00,0,0,1,3,2,0,1,1,6,2,4,5,5,7,10,13,13,12,11,3,0,0,11,14,16,27,32,32,34,32,27,27,23,15,14,15,22,20,14,8,4,3,2,0
2022-03-24 08:00:00,0,0,0,0,2,0,0,0,5,3,4,5,8,10,10,8,7,7,5,3,2,0,18,17,21,28,31,35,40,46,48,55,56,55,53,51,50,47,22,12,5,6,3,0
2022-03-24 09:00:00,1,2,0,0,4,2,0,5,4,6,4,5,4,8,9,7,2,3,2,1,0,0,9,9,15,19,26,28,33,37,40,53,55,38,51,55,48,51,29,13,7,6,5,0
2022-03-24 10:00:00,1,2,0,3,4,3,0,5,5,5,2,6,5,6,10,10,9,4,8,1,0,0,6,7,12,14,16,18,26,25,32,60,59,0,55,52,43,44,33,21,17,15,7,0
2022-03-24 11:00:00,1,2,3,0,7,0,8,9,8,8,0,6,4,8,11,7,7,4,3,1,0,0,5,7,11,8,9,10,13,13,19,48,28,24,29,34,29,30,22,11,8,3,4,0
2022-03-24 12:00:00,3,7,0,0,9,11,9,17,19,21,14,16,6,7,10,9,7,6,3,7,1,0,4,5,7,9,13,14,14,14,25,53,54,43,42,51,49,43,28,17,11,8,8,0
2022-03-24 13:00:00,3,4,4,2,14,17,19,22,14,14,10,12,5,12,10,11,8,4,3,1,1,0,6,7,10,13,14,17,16,16,28,54,43,25,0,51,49,45,18,10,9,7,5,0
2022-03-24 14:00:00,1,0,0,2,6,5,8,21,27,30,28,21,10,12,17,15,10,7,3,3,1,0,5,3,11,12,14,15,15,15,14,26,26,24,21,22,21,42,23,13,8,2,7,0
2022-03-24 15:00:00,10,14,16,4,23,25,24,27,30,32,22,19,12,13,17,12,9,7,4,5,4,0,7,6,9,8,10,14,12,13,10,34,29,6,0,35,34,25,22,15,12,11,0,0
2022-03-24 16:00:00,18,19,21,8,27,39,49,57,59,36,62,42,29,33,36,35,25,16,13,11,9,0,4,5,25,30,31,30,20,19,13,14,13,5,7,7,6,11,7,3,1,0,0,0
2022-03-24 17:00:00,11,12,14,16,36,39,53,59,57,54,56,43,31,39,45,39,29,22,16,14,12,1,5,7,8,12,13,14,11,9,10,18,17,14,15,12,9,11,5,4,2,0,0,0
2022-03-24 18:00:00,14,26,32,34,54,56,61,63,58,41,62,36,17,23,28,27,21,15,11,11,2,0,5,0,6,7,10,9,11,12,7,27,16,3,25,24,20,12,8,5,4,4,0,0
2022-03-24 19:00:00,9,11,13,14,31,32,35,54,55,56,55,27,25,36,36,35,27,18,12,8,6,0,2,2,3,6,5,5,6,5,5,14,11,0,10,11,16,10,7,1,6,0,0,0
2022-03-24 20:00:00,5,10,13,13,17,18,26,32,34,32,33,22,21,30,26,26,22,14,12,10,7,1,2,4,1,2,2,0,3,4,3,7,5,0,0,4,0,3,2,1,0,0,0,0
2022-03-24 21:00:00,2,1,4,5,8,0,12,16,16,19,14,12,16,28,27,15,21,12,10,8,7,0,2,0,0,3,2,0,2,4,0,5,4,0,0,3,3,2,1,2,0,2,0,0
2022-03-24 22:00:00,4,2,3,4,7,8,15,17,21,22,21,17,14,26,25,25,20,12,8,6,1,0,2,0,1,0,2,2,2,3,3,9,7,1,0,0,6,5,3,2,2,0,0,0
2022-03-24 23:00:00,3,5,2,3,8,7,11,13,12,11,8,8,15,20,19,16,13,8,5,3,0,0,1,0,0,0,1,0,1,0,0,12,9,0,0,2,0,7,0,6,4,0,3,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,2,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,0,1,0,2,3,4,0,0,3,0,2,2,3,4,1,1,0,0,0,0,0,4,7,7,12,15,15,17,20,12,13,13,12,11,13,12,9,7,4,2,1,0,0
2022-03-25 07:00:00,1,0,0,0,2,1,2,1,3,2,0,2,5,9,10,13,11,10,8,2,0,0,8,10,18,27,35,35,35,34,24,31,28,19,13,22,13,17,11,6,2,1,1,0
2022-03-25 08:00:00,1,0,0,0,4,3,3,1,5,5,7,7,8,7,7,4,8,2,1,4,1,0,18,16,16,27,31,34,46,41,41,54,50,55,49,49,52,50,28,11,5,4,3,0
2022-03-25 09:00:00,1,0,0,2,5,0,3,6,7,4,4,8,5,6,6,6,5,4,4,2,1,0,8,9,12,17,19,24,27,25,30,47,48,25,47,44,36,40,30,14,6,6,4,0
2022-03-25 10:00:00,2,2,3,3,5,0,4,7,6,5,6,7,6,8,9,8,7,3,2,1,0,0,5,6,6,10,13,14,22,23,26,50,39,0,37,46,45,41,20,14,13,12,7,0
2022-03-25 11:00:00,4,4,6,0,14,10,12,18,5,6,11,5,4,7,9,9,9,7,5,4,3,0,4,6,8,10,11,10,13,15,15,29,24,22,23,26,25,21,15,11,5,3,2,0
2022-03-25 12:00:00,3,6,5,0,16,11,19,25,26,9,8,16,6,8,11,10,7,5,4,2,0,1,3,5,6,8,11,11,13,12,15,44,40,23,22,41,44,40,23,10,6,5,3,0
2022-03-25 13:00:00,4,7,4,0,16,13,18,24,27,28,19,19,12,14,16,15,13,9,9,4,3,0,7,6,7,11,16,16,16,16,15,47,51,29,28,35,36,46,28,13,5,2,4,0
2022-03-25 14:00:00,4,7,1,3,9,9,15,19,25,17,18,16,8,12,18,18,15,12,9,6,2,0,2,4,25,28,32,32,27,22,15,26,25,8,16,24,22,20,12,11,2,0,7,0
2022-03-25 15:00:00,12,7,14,9,17,18,21,25,27,35,42,36,31,35,40,36,21,14,8,7,6,0,2,0,5,8,9,11,11,12,9,17,16,12,11,15,12,10,8,4,2,1,1,0
2022-03-25 16:00:00,10,12,10,5,21,23,29,39,39,40,50,39,22,27,34,30,23,17,12,7,6,0,7,8,17,20,23,13,23,18,16,23,22,20,19,18,15,10,6,4,2,1,0,0
2022-03-25 17:00:00,17,18,21,24,48,49,59,64,63,0,60,43,23,28,30,29,25,15,12,8,7,0,4,6,6,11,16,19,20,17,13,20,19,15,15,17,16,12,7,4,5,6,1,0
2022-03-25 18:00:00,18,26,29,30,39,43,47,59,62,61,59,36,36,49,51,49,41,22,13,10,8,0,6,4,8,13,15,16,16,14,13,25,21,0,20,18,15,10,6,4,2,1,0,0
2022-03-25 19:00:00,17,13,11,23,33,21,27,30,33,34,49,30,30,40,45,44,37,22,14,11,9,0,4,3,6,10,11,13,13,11,6,10,6,0,7,7,6,4,3,1,0,0,0,0
2022-03-25 20:00:00,4,6,4,6,17,35,37,46,46,33,24,32,13,21,10,19,21,11,9,7,3,1,2,1,3,1,1,2,3,3,6,5,5,4,0,4,3,1,1,0,0,0,0,0
2022-03-25 21:00:00,1,0,2,0,3,4,8,16,8,4,6,13,20,27,28,26,20,10,6,7,3,0,1,1,1,0,1,2,0,0,1,8,2,0,7,0,0,0,6,4,1,0,0,0
2022-03-25 22:00:00,1,2,2,0,7,5,18,26,25,19,3,17,17,26,25,23,18,10,6,3,5,0,1,0,0,1,1,2,1,0,0,3,4,0,0,3,0,2,0,0,0,0,0,0
2022-03-25 23:00:00,1,2,2,0,4,1,5,4,6,4,3,4,20,33,33,17,23,17,12,8,7,0,1,1,0,0,1,2,1,0,0,9,5,0,0,1,1,2,7,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,1,0,0,2,1,2,3,2,0,2,1,2,2,0,0,0,0,0,0,0,2,0,6,8,9,4,5,5,4,11,4,2,2,1,1,0,3,1,0,0,0,0
2022-03-26 07:00:00,0,0,1,0,1,0,3,0,2,0,0,1,2,4,3,2,1,2,1,0,0,0,5,6,7,7,8,4,9,7,5,6,5,5,6,9,9,5,4,1,0,0,0,0
2022-03-26 08:00:00,0,0,0,0,3,0,2,0,3,0,0,1,2,3,3,4,3,0,0,2,0,0,4,6,10,13,17,19,20,19,17,21,22,10,19,21,22,21,12,3,1,0,1,0
2022-03-26 09:00:00,1,0,0,0,5,6,5,0,3,2,3,2,6,8,7,4,4,1,1,2,1,0,6,8,14,15,19,19,20,16,12,23,23,24,21,17,14,15,9,4,5,4,0,0
2022-03-26 10:00:00,2,2,3,0,9,0,0,8,9,0,2,9,10,7,7,5,5,2,1,1,0,0,4,6,9,11,14,15,18,16,10,39,15,15,38,29,28,24,24,22,3,21,12,0
2022-03-26 11:00:00,4,0,5,7,14,0,13,16,11,0,9,10,7,9,12,10,8,6,5,4,3,0,6,7,5,7,11,10,11,9,10,17,16,16,13,18,16,15,13,9,8,7,2,0
2022-03-26 12:00:00,2,0,0,3,14,0,7,10,15,14,16,15,8,17,20,20,15,11,9,6,5,0,6,7,10,12,13,17,17,16,11,29,18,27,24,24,15,21,17,12,9,4,3,0
2022-03-26 13:00:00,5,5,6,5,15,0,14,16,19,12,17,12,9,14,17,16,10,7,4,0,3,0,5,8,9,15,22,25,27,23,23,35,35,0,34,32,33,23,18,10,8,7,6,0
2022-03-26 14:00:00,8,6,0,9,12,12,12,13,18,20,18,11,9,11,14,12,12,7,5,4,4,1,5,8,14,18,19,21,20,18,15,28,28,0,27,30,23,26,14,11,8,5,4,0
2022-03-26 15:00:00,3,5,0,6,17,0,24,24,23,24,6,19,13,15,20,17,13,8,4,5,4,0,3,5,6,11,13,11,15,12,9,21,21,0,21,21,22,20,12,10,7,0,8,0
2022-03-26 16:00:00,12,13,8,9,17,7,18,30,28,11,25,21,15,20,24,23,17,13,5,4,2,0,5,6,7,11,14,20,21,18,13,16,17,0,10,15,0,11,10,9,8,5,6,0
2022-03-26 17:00:00,12,15,16,19,21,0,27,48,16,17,46,35,23,27,29,22,20,12,9,8,6,1,1,1,3,5,7,7,9,13,14,14,12,0,3,11,0,6,5,4,1,0,0,0
2022-03-26 18:00:00,9,7,0,10,34,20,35,43,42,35,24,33,20,26,29,26,24,12,9,7,5,0,4,3,6,8,7,9,10,7,9,10,9,9,0,7,8,8,5,3,1,1,0,0
2022-03-26 19:00:00,3,1,2,1,7,8,10,18,21,16,8,10,12,18,23,22,21,17,9,6,5,1,2,1,6,7,4,0,5,4,3,7,4,0,0,6,2,6,5,0,3,0,2,0
2022-03-26 20:00:00,5,3,5,0,7,0,6,14,13,12,6,12,10,18,22,23,16,8,7,3,1,0,2,2,0,0,3,0,5,3,0,17,1,0,0,15,14,5,3,0,0,0,0,0
2022-03-26 21:00:00,1,0,2,2,11,0,12,17,11,12,11,13,12,17,17,17,13,7,6,4,0,0,0,0,0,3,0,5,0,1,6,5,6,0,4,0,0,0,2,2,1,0,0,0
2022-03-26 22:00:00,1,2,1,0,4,0,5,13,16,16,13,11,11,21,22,20,12,11,7,4,5,0,2,3,4,1,3,0,2,0,1,8,6,2,0,2,0,4,1,0,0,0,0,0
2022-03-26 23:00:00,2,0,3,0,5,0,2,3,4,5,4,3,13,20,14,19,18,10,4,4,0,0,1,0,0,2,3,0,2,0,0,5,3,0,0,2,0,0,4,3,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,2,1,2,0,0,0,1,1,2,3,4,0,0,0,0,0,0,0,1,1,3,5,4,0,7,4,6,6,4,2,1,3,0,0,2,1,0,1,0,0
2022-03-27 07:00:00,0,0,0,0,2,0,1,0,1,0,0,1,2,2,1,0,3,0,0,0,0,0,4,5,4,5,6,7,7,6,5,27,1,26,23,6,0,1,8,1,0,1,3,0
