Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_철산리버빌아파트,11_개봉역,12_개봉1동사거리.개봉푸르지오아파트,13_신정학마을아파트,14_서부트럭터미널.신정동일하이빌아파트,15_강신중학교,16_신한은행신월동지점,17_신곡시장.금빛새마을금고,18_동방아파트.신월종합사회복지관,19_신정네거리.신정119안전센터,20_신정네거리역,21_경서농협,22_우리은행신정동지점,23_신정1동우체국,24_서울남부지방법원.서울남부지방검찰청,25_진명여고,26_목동역,27_목동7단지,28_목동대학학원,29_오목교역.동신한방병원,30_관악고등학교,31_양평신동아아파트,32_교보앞,33_당산동진로아파트,34_김안과병원,35_영등포시장,36_영등포시장로터리방면,37_전경련회관,38_여의도환승센터,39_유진투자증권.파이낸셜뉴스신문,40_한국거래소,41_여의도역,42_샛강역4번출구.여의도자이,43_샛강역.앙카라공원,44_진주아파트,45_시범아파트,46_원효대교북단,47_용산전자상가.전자랜드,48_용산전자상가12동,49_신용산지하차도,50_신용산역3번출구,51_용산푸르지오써밋,52_용산역광장앞,53_용산전자상가10동,54_용산전자상가.전자랜드,55_원효대교북단,56_시범아파트.대교아파트,57_KBS별관,58_샛강역1번출구.여의도자이,59_여의도역,60_한국거래소,61_더현대서울,62_여의도환승센터,63_여의도공원,64_영등포로터리,65_영등포시장입구,66_김안과병원,67_당산동진로아파트,68_양남동로타리,69_양평1동주민센터,70_관악고등학교,71_오목교역.동신한방병원,72_목동대학학원,73_목동7단지.종로학원,74_진명여고,75_서울남부지방법원.서울남부지방검찰청,76_신정1동우체국,77_우리은행신정동지점,78_신정4동경서농협,79_신정네거리역,80_신정네거리해누리분수광장,81_동방아파트,82_신곡시장.금빛새마을금고,83_신한은행신월동지점,84_금실어린이공원,85_신월시영아파트중문,86_경창빌딩,87_강신중학교,88_서부트럭터미널.신정동일하이빌아파트,89_신정현대아파트.서부트럭터미널,90_개봉1동사거리,91_개봉고가,92_개봉역,93_철산리버빌아파트,94_구일우성아파트,95_디지털단지입구,96_디지털3단지.롯데정보통신,97_디지털3단지.영창실업,98_가산디지털단지역,99_디지털3단지.한일합섬,100_디지털3단지운동장,101_한일유앤아이아파트,102_가산동종점
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,0,0,1,1,1,0,1,2,8,10,11,7,8,13,16,22,25,25,26,27,24,23,22,21,24,25,25,24,23,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,0,0,0,2,1,2,4,2,3,4,3,4,4,5,9,12,11,12,10,7,8,9,8,13,14,15,17,18,7,6,7,18,17,23,19,12,4,10,6,7,6,5,3,3,0,2,1,1,0,2,1,1,2,3,0,2,1,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,4,0,1,0,1,1,0,0,3,3,5,8,4,9,11,10,14,14,10,13,15,16,10,11,12,8,0,11,6,9,10,8,9,8,7,10,9,7,4,3,6,4,4,3,5,3,6,4,3,2,2,3,3,1,3,6,7,6,1,2,3,7,0,6,3,4,5,2,3,4,4,5,0,3,3,2,4,4,3,3,6,6,4,5,4,6,7,8,9,12,10,10,11,10,12,0,8,2,0,0,0,0
2022-03-07 07:00:00,6,0,7,2,6,14,15,11,13,9,14,14,13,13,17,22,26,25,20,21,22,25,22,23,22,18,18,18,20,20,20,20,22,25,23,26,22,8,6,4,9,9,10,9,10,10,8,6,1,9,13,22,23,22,21,19,18,15,11,0,4,4,5,5,4,7,5,4,7,7,4,5,4,5,5,6,5,4,4,7,9,12,11,4,13,17,23,25,28,36,34,40,39,35,31,28,21,3,1,0,0,0
2022-03-07 08:00:00,4,3,0,0,3,15,19,7,11,15,20,21,20,23,22,27,29,33,26,29,30,31,30,31,26,23,22,19,20,20,27,27,22,25,24,28,21,12,10,7,21,19,17,13,18,15,14,7,5,20,22,26,29,26,22,22,24,20,12,10,7,7,0,8,9,8,9,4,8,7,9,8,10,13,6,15,18,18,19,19,13,9,9,8,10,9,14,16,19,17,38,30,24,26,22,21,18,7,4,0,1,0
2022-03-07 09:00:00,1,2,0,0,0,4,11,3,5,6,7,7,9,13,12,14,16,21,18,22,27,27,27,26,25,17,17,13,16,17,16,17,13,13,14,14,13,10,9,7,12,10,13,14,16,10,9,8,6,9,5,11,12,8,8,8,7,9,6,5,3,5,4,4,3,6,7,7,6,8,4,8,7,8,8,6,7,6,7,6,4,4,6,4,3,8,8,13,16,17,16,17,0,11,12,11,7,5,2,0,0,0
2022-03-07 10:00:00,0,1,1,3,1,6,7,2,3,4,7,8,9,12,11,14,15,18,19,20,21,20,15,21,17,15,14,13,14,15,17,17,16,13,11,12,10,10,9,7,10,7,8,7,6,7,7,3,1,4,3,4,3,4,6,5,5,8,5,3,0,4,2,3,4,4,4,5,5,7,9,13,14,16,12,10,10,8,10,6,7,6,8,3,7,8,9,11,11,6,8,5,5,2,4,2,5,1,0,0,0,0
2022-03-07 11:00:00,1,1,2,3,1,4,5,6,5,4,7,6,6,8,9,14,17,16,13,23,25,23,23,26,17,15,12,12,12,14,5,13,12,9,11,5,9,4,5,6,9,7,7,7,10,7,9,6,5,4,3,4,3,3,3,4,5,5,5,4,6,5,7,5,5,7,4,5,6,8,8,8,9,9,9,8,8,7,9,12,12,8,5,3,6,6,8,9,4,10,9,7,6,5,7,6,3,0,0,0,0,0
2022-03-07 12:00:00,2,3,0,0,0,3,4,4,3,2,5,6,7,8,9,10,12,12,10,12,13,14,13,13,11,9,12,11,12,12,7,11,11,10,4,5,4,4,5,6,11,13,6,8,8,10,9,6,4,4,3,5,6,6,7,6,7,8,8,7,4,7,6,6,7,6,5,5,6,7,10,11,10,13,11,11,10,9,10,9,12,9,5,0,6,2,7,6,9,10,7,5,5,6,5,5,3,1,0,0,0,0
2022-03-07 13:00:00,1,0,0,0,1,5,5,6,7,6,8,10,10,11,12,9,15,14,13,16,16,19,19,17,18,19,16,12,14,14,16,11,8,8,7,5,4,7,3,0,6,7,6,7,6,5,7,6,4,4,4,10,9,8,9,9,11,5,12,14,12,14,13,14,12,14,16,16,15,11,12,8,9,9,8,4,8,9,7,8,11,11,11,4,13,14,10,9,8,9,8,6,10,9,5,8,6,2,0,0,0,0
2022-03-07 14:00:00,1,2,0,2,3,10,11,11,10,9,14,11,10,9,12,14,14,14,15,16,16,15,6,16,14,13,12,11,11,11,10,10,13,14,8,9,8,7,8,8,8,8,7,10,7,6,6,6,4,5,4,7,6,8,8,12,12,12,13,12,13,17,19,15,15,16,16,19,18,20,17,21,19,19,19,17,17,16,13,14,14,10,9,8,6,5,8,7,5,9,8,7,1,6,5,3,5,0,0,0,0,0
2022-03-07 15:00:00,0,1,0,1,2,8,9,9,10,9,12,14,12,14,16,15,13,11,12,13,13,13,9,14,12,10,9,8,8,7,6,7,9,10,10,9,8,10,9,10,11,10,8,7,9,11,9,6,0,5,4,7,8,10,8,17,18,22,21,23,26,26,20,25,22,24,22,24,24,24,24,27,28,27,20,26,21,20,23,22,21,12,9,7,8,8,10,8,7,6,5,3,5,4,3,2,1,2,1,0,0,0
2022-03-07 16:00:00,0,0,1,1,3,8,12,13,13,10,12,11,13,41,42,40,37,34,31,32,28,22,19,22,20,16,13,9,8,9,7,8,7,6,7,9,6,8,6,7,10,10,11,10,10,10,10,10,6,6,4,6,5,7,8,7,11,12,11,15,18,23,10,21,20,20,21,22,24,21,21,26,27,30,30,29,29,25,21,21,18,14,12,9,11,10,11,10,9,10,7,5,6,5,4,3,3,3,2,1,0,0
2022-03-07 17:00:00,1,3,5,7,13,21,25,32,33,32,33,29,24,24,18,16,15,14,14,16,16,14,14,14,14,12,10,10,11,8,7,10,7,6,7,10,9,7,7,9,13,14,10,12,11,17,20,18,17,6,6,10,11,11,15,14,19,20,14,20,25,23,24,21,21,23,23,24,22,23,22,26,23,27,27,25,26,24,17,18,17,14,14,12,11,12,12,12,13,14,8,9,8,5,3,7,6,4,2,0,0,0
2022-03-07 18:00:00,1,2,4,12,27,40,45,48,47,45,46,36,37,31,24,17,15,13,12,15,16,12,14,11,12,10,10,13,12,8,7,8,11,10,10,12,12,12,17,20,25,28,30,27,29,42,42,40,29,8,8,11,15,16,27,26,26,25,17,21,25,36,40,36,29,26,26,28,26,29,24,29,32,36,37,32,30,28,30,40,35,27,15,13,16,18,21,24,25,21,15,8,8,7,6,11,13,4,2,0,2,0
2022-03-07 19:00:00,2,0,3,7,12,31,34,34,32,10,32,28,24,19,13,15,14,11,8,8,7,9,8,0,8,6,7,7,7,7,9,8,6,6,8,9,8,8,11,4,12,13,10,13,13,13,13,15,14,6,3,4,8,10,12,11,12,11,10,13,16,18,19,18,16,18,17,15,14,16,15,20,24,29,28,26,26,27,32,36,31,23,15,13,11,8,10,7,11,10,8,6,4,5,4,0,0,3,0,0,1,0
2022-03-07 20:00:00,0,0,2,3,5,14,17,16,15,0,13,11,9,10,9,11,11,8,8,8,7,8,0,5,8,7,8,7,10,7,7,5,5,6,4,5,6,6,8,6,7,6,7,8,8,6,7,7,6,3,3,5,4,4,7,4,8,7,8,10,11,18,8,15,8,17,19,19,15,14,13,18,16,18,17,16,16,15,18,17,17,10,7,7,9,9,5,7,8,6,4,5,2,5,0,6,4,5,0,0,2,0
2022-03-07 21:00:00,3,0,1,2,4,19,20,17,15,14,14,14,11,10,6,6,6,2,4,7,8,6,7,9,8,0,0,10,10,9,8,8,7,5,3,5,4,3,5,3,7,8,9,7,6,7,0,6,0,4,3,5,8,6,7,6,8,8,10,8,11,14,14,12,15,15,14,13,11,11,9,12,16,17,14,10,13,13,12,11,12,9,7,6,0,7,7,6,3,5,4,1,0,1,0,0,0,4,0,0,2,0
2022-03-07 22:00:00,0,0,0,0,1,5,8,6,5,7,14,10,6,6,4,8,8,0,7,6,3,5,7,3,6,5,8,11,12,9,11,9,7,5,5,4,3,3,4,3,5,2,6,4,3,5,1,0,4,2,1,5,6,2,4,2,6,7,8,3,10,11,12,10,9,10,10,12,12,12,17,19,21,23,22,16,22,20,20,17,15,12,8,7,7,4,5,7,5,6,2,3,5,3,0,1,0,4,0,3,1,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,2,1,0,1,0,1,4,0,3,1,2,1,1,0,0,3,0,5,5,2,4,3,6,5,9,10,5,7,9,10,10,12,11,14,7,14,11,12,9,13,12,10,11,8,9,15,13,8,6,6,5,6,5,4,4,2,2,4,3,1,0,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,4,0,0,2,2,2,1,1,0,6,8,10,7,7,10,13,18,20,21,22,23,0,22,20,20,26,0,26,0,24,25,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,0,0,0,2,0,1,4,5,3,4,3,5,5,8,9,10,11,11,8,10,11,10,11,9,4,8,8,6,9,17,9,29,25,26,25,12,4,2,11,7,7,6,5,4,0,2,0,1,0,3,2,1,0,1,0,0,0,1,0,2,2,3,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,0,0,0,1,1,0,2,2,2,7,9,13,10,15,23,21,18,18,20,19,20,11,9,7,6,6,7,9,9,11,10,8,8,9,8,6,5,2,4,2,2,2,3,2,3,2,2,4,1,6,3,4,4,5,7,4,3,3,2,3,0,2,0,1,0,2,0,2,3,6,0,2,2,7,8,7,0,6,5,5,4,2,5,9,11,12,9,12,13,14,15,16,6,15,9,1,0,0,0,0
2022-03-08 07:00:00,4,5,3,2,0,11,14,5,5,0,12,13,11,10,17,23,26,27,25,27,24,34,35,36,32,21,22,22,23,22,20,20,23,24,25,29,25,11,10,6,11,10,15,14,13,11,11,4,3,5,6,9,7,7,13,12,14,13,8,6,4,4,2,5,4,4,3,5,6,7,5,7,8,5,7,9,10,6,8,9,8,11,13,10,16,17,22,24,28,31,30,31,25,25,26,26,19,5,0,0,0,0
2022-03-08 08:00:00,4,1,6,0,6,20,24,10,11,12,15,16,17,21,24,22,24,31,26,25,26,29,30,31,26,22,22,19,21,21,23,27,24,25,25,28,25,16,15,8,19,16,25,25,26,11,9,8,6,12,14,23,25,20,17,12,13,11,8,5,7,5,0,6,5,7,6,3,7,8,7,7,8,12,8,7,15,18,20,17,9,8,9,7,10,9,14,12,14,20,30,28,28,27,23,19,14,4,1,0,0,0
2022-03-08 09:00:00,2,4,0,1,3,10,9,4,5,6,10,14,15,17,17,16,18,18,17,18,17,19,17,22,19,14,18,15,20,21,20,19,19,14,14,17,14,12,11,9,12,9,11,10,11,10,10,8,6,9,8,13,15,13,10,11,9,3,8,7,4,4,5,6,5,7,8,9,5,10,9,8,7,11,11,10,9,6,7,6,8,10,8,7,5,6,9,11,14,20,16,19,19,17,15,13,10,4,2,1,0,0
2022-03-08 10:00:00,2,0,1,3,1,4,4,2,2,3,5,7,7,9,12,16,17,24,22,26,23,24,16,24,22,14,19,16,17,15,17,16,13,7,8,10,9,6,5,5,5,4,5,4,5,4,6,3,6,3,0,5,5,3,4,4,4,5,5,3,5,6,6,5,4,2,5,4,3,5,7,11,10,10,11,12,10,9,8,5,9,6,5,4,6,4,7,8,0,9,7,4,4,0,11,2,5,1,0,0,0,0
2022-03-08 11:00:00,0,1,1,1,0,5,8,3,7,3,9,9,9,12,15,11,15,16,15,14,9,13,14,17,11,16,15,13,12,9,14,12,9,8,6,10,9,8,9,6,8,4,6,6,3,4,5,3,2,3,3,7,4,6,5,4,6,5,4,5,5,5,0,4,4,4,5,4,5,6,5,8,8,9,10,6,11,12,13,12,12,10,9,8,7,6,3,7,8,6,6,6,5,6,5,1,2,2,0,0,0,0
2022-03-08 12:00:00,0,0,1,1,0,3,6,0,7,5,8,12,12,12,12,12,12,11,9,10,12,12,13,11,11,11,8,10,8,9,10,9,12,14,13,9,12,10,8,8,8,7,6,5,7,11,12,6,11,4,3,9,10,11,11,9,8,6,7,6,7,6,6,7,6,7,7,7,10,9,13,11,13,11,10,9,9,7,6,8,6,8,6,6,10,8,11,8,8,8,6,4,3,1,3,0,1,4,1,0,0,0
2022-03-08 13:00:00,1,0,0,1,3,4,6,4,5,6,7,9,11,12,11,11,13,14,10,11,13,12,13,15,16,15,13,10,12,11,7,12,14,10,10,13,7,8,6,5,11,6,7,7,10,6,7,5,4,2,2,7,6,5,8,9,12,12,13,2,9,8,10,8,10,9,10,10,9,7,9,14,15,16,13,13,14,14,13,10,11,12,9,8,6,10,4,3,10,9,7,6,0,0,2,5,3,2,1,0,0,0
2022-03-08 14:00:00,0,0,0,1,3,8,4,9,11,6,14,12,11,11,11,14,16,21,17,17,17,17,16,17,18,14,14,13,9,10,7,11,13,12,10,9,12,10,12,6,13,13,4,13,14,13,13,12,8,7,6,8,8,10,8,10,13,11,13,18,17,19,6,11,14,16,17,16,15,15,17,20,20,18,16,14,12,12,13,13,13,14,13,11,13,12,6,6,10,9,8,6,5,0,4,5,3,0,0,0,0,0
2022-03-08 15:00:00,0,0,1,1,3,7,9,10,7,10,10,11,12,13,13,18,17,18,15,14,13,14,14,15,13,13,11,12,13,11,7,15,16,11,14,16,15,13,9,12,15,13,12,12,12,11,10,8,6,5,7,12,13,12,10,9,10,9,13,20,26,27,27,20,18,20,19,19,17,20,23,28,30,35,36,34,31,29,27,26,22,18,15,12,8,11,12,7,6,7,3,3,3,3,2,0,2,2,1,0,0,0
2022-03-08 16:00:00,1,0,2,2,4,12,17,19,17,15,15,13,16,40,41,43,42,37,32,30,26,21,21,19,19,18,18,15,10,9,9,9,8,8,9,10,9,6,8,7,8,6,8,7,7,10,10,4,9,4,6,7,9,11,15,21,19,17,15,19,21,24,24,21,21,24,22,23,22,20,19,22,27,25,28,25,24,18,19,17,15,11,11,8,9,10,9,9,10,8,8,8,7,8,5,6,7,3,0,1,0,0
2022-03-08 17:00:00,0,1,3,5,10,19,22,24,25,24,27,24,23,19,14,16,16,15,12,13,16,19,18,21,19,18,16,12,14,11,10,10,11,10,13,16,7,6,7,9,16,12,15,15,18,20,19,18,16,8,7,11,12,13,19,15,18,19,14,12,19,22,23,19,21,22,23,20,19,18,21,22,21,21,23,22,20,19,19,19,18,13,10,9,7,8,9,8,10,8,5,5,5,4,0,0,3,2,0,0,1,0
2022-03-08 18:00:00,0,3,13,18,28,29,42,47,44,43,42,35,29,21,17,19,21,23,22,19,19,18,18,19,16,14,15,12,11,11,12,13,13,9,7,15,12,12,13,12,19,22,21,21,30,44,46,42,37,10,10,12,17,15,21,21,22,25,18,21,27,36,38,27,25,27,28,28,27,25,24,30,32,30,34,32,31,28,28,40,34,26,18,10,9,9,10,11,12,9,9,5,1,5,5,8,5,2,1,0,0,0
2022-03-08 19:00:00,2,3,2,5,7,24,25,28,27,25,24,20,21,19,19,14,12,10,10,10,9,11,4,11,10,8,6,6,6,4,5,7,6,6,7,8,5,5,5,6,7,8,16,16,16,23,24,8,21,10,7,7,9,10,13,9,14,13,11,12,16,19,20,18,21,15,14,14,29,32,30,33,34,31,30,27,26,27,23,22,18,14,12,11,9,6,6,6,7,6,5,5,4,3,2,2,1,2,0,0,1,0
2022-03-08 20:00:00,0,1,1,4,6,22,25,23,16,15,15,16,14,11,9,13,11,8,10,8,6,6,7,8,4,4,7,10,9,9,2,8,3,2,9,10,9,8,7,4,5,6,7,6,4,5,4,5,2,5,5,7,11,12,11,3,16,15,13,14,20,19,9,16,14,22,21,15,18,18,15,19,17,19,20,19,19,16,16,16,17,14,12,10,0,3,11,9,5,6,4,5,4,3,2,3,2,2,0,1,0,0
2022-03-08 21:00:00,0,1,1,1,2,8,9,7,5,15,16,14,14,12,13,10,9,6,3,8,3,9,8,10,8,6,5,7,5,5,4,6,4,3,7,4,8,7,7,7,11,12,12,10,10,6,5,2,3,1,3,4,5,5,7,6,8,7,6,7,12,14,16,14,12,12,11,10,12,15,13,14,15,19,18,17,17,16,12,13,10,9,7,4,7,3,4,3,5,4,3,4,4,3,0,2,1,3,0,0,2,0
2022-03-08 22:00:00,0,1,0,0,3,11,14,14,14,4,16,13,9,5,6,9,8,1,6,6,5,6,8,9,4,8,3,13,12,10,6,6,5,4,4,5,2,3,6,7,7,0,8,8,2,9,0,0,2,2,1,5,6,4,2,4,7,8,9,12,11,16,10,13,14,17,15,15,16,18,23,24,29,29,27,25,24,22,18,17,12,10,8,7,6,5,6,6,6,7,1,1,0,1,0,2,1,4,0,0,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,2,0,3,0,4,0,3,4,3,0,2,0,1,0,0,2,5,4,7,8,1,6,7,8,9,9,11,13,12,13,10,11,11,12,12,9,12,11,12,14,17,18,16,15,14,10,12,13,9,9,8,5,4,6,7,3,5,5,6,2,4,4,4,3,3,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,1,1,0,3,2,3,6,4,1,0,5,0,5,3,7,0,6,5,4,4,0,0,3,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,1,2,0,2,2,3,3,3,3,4,2,4,2,5,3,6,3,6,7,6,0,5,8,1,7,0,5,6,5,5,4,3,4,3,0,2,0,1,1,2,3,3,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,3,0,0,0,2,2,5,4,0,2,3,4,3,5,0,0,2,0,0,2,2,0,1,2,0,0,4,3,4,4,5,6,3,2,2,3,2,3,2,4,2,2,1,0,1,0,3,2,1,3,2,5,1,0,0,0,0,0,4,2,3,4,2,0,3,3,4,3,3,4,0,0,4,2,5,3,3,3,1,4,2,3,3,3,4,6,8,9,0,8,0,4,0,0,0,0,0
2022-03-09 07:00:00,1,1,0,0,0,1,2,3,4,0,2,4,6,8,4,6,8,10,10,9,7,8,5,0,6,7,8,4,9,7,3,8,6,4,4,4,2,2,1,0,5,0,4,3,3,1,1,0,2,2,1,1,0,0,1,2,2,1,0,0,1,2,0,1,2,3,4,0,3,5,4,0,3,0,3,4,1,0,3,3,4,3,2,2,3,5,7,8,4,5,3,2,0,3,4,0,4,1,1,0,0,0
2022-03-09 08:00:00,0,0,0,0,0,3,2,0,4,3,5,4,6,4,6,7,10,9,9,9,10,11,8,8,9,7,0,9,8,7,5,8,5,4,3,5,4,3,0,4,4,1,0,0,5,5,2,3,1,1,2,4,0,3,2,3,4,2,0,0,1,3,0,2,3,2,3,4,0,2,3,4,1,5,0,6,0,1,5,2,2,5,2,5,2,4,10,7,8,9,6,7,10,4,9,2,2,1,0,0,0,0
2022-03-09 09:00:00,0,0,0,0,0,4,2,0,3,1,5,6,9,9,7,13,15,14,11,13,14,17,17,8,16,18,18,16,16,14,13,14,16,14,10,9,9,8,7,0,5,2,2,0,6,5,6,2,0,6,4,5,0,4,6,4,6,6,4,5,4,3,3,2,3,6,4,4,5,5,3,5,4,7,6,5,6,4,1,5,6,5,6,3,7,4,9,7,8,9,5,6,9,5,10,5,6,1,0,0,0,0
2022-03-09 10:00:00,1,0,0,1,0,1,1,1,1,0,3,4,7,7,6,12,13,15,15,16,14,17,17,16,14,12,10,11,12,9,4,9,8,7,0,6,6,6,4,1,4,6,7,8,9,12,10,8,7,8,5,11,3,6,9,15,7,15,13,8,5,3,3,6,4,5,5,3,6,7,5,4,2,4,5,3,7,6,3,5,6,5,2,0,2,3,7,6,7,6,4,2,3,4,4,0,7,2,1,0,0,0
2022-03-09 11:00:00,4,5,0,3,2,2,5,6,3,7,11,12,14,15,14,15,17,18,15,21,22,25,22,16,20,14,11,9,10,10,12,9,10,9,11,10,8,7,2,2,7,6,2,5,7,8,7,6,5,4,3,6,7,4,11,11,12,11,9,10,5,7,8,7,6,7,0,8,10,10,11,13,11,13,14,6,14,11,10,10,7,9,8,7,9,9,11,13,14,9,7,7,8,6,5,0,3,1,0,0,0,0
2022-03-09 12:00:00,1,0,1,0,6,8,9,0,4,0,13,12,13,12,10,13,18,19,18,17,18,21,23,21,22,21,20,17,15,18,13,12,10,13,14,16,15,8,6,7,12,13,5,11,15,13,11,9,6,9,5,10,9,10,13,17,20,12,15,12,8,11,12,8,7,8,7,3,6,7,0,7,6,7,0,8,5,5,6,9,6,7,8,3,11,5,6,9,13,15,14,7,7,6,2,6,5,1,0,0,0,0
2022-03-09 13:00:00,1,0,0,0,2,6,9,1,9,6,11,11,13,15,17,18,22,15,22,26,26,25,23,25,23,22,24,19,20,4,21,25,22,18,15,20,16,13,9,9,8,8,7,9,10,11,12,11,10,11,12,15,16,15,5,15,20,14,16,14,10,11,0,7,8,9,6,0,11,8,8,14,15,11,14,13,13,9,11,11,12,12,11,10,6,12,15,16,18,14,12,9,7,6,5,0,3,0,0,0,0,0
