Unnamed: 0,1_범일운수종점,2_은행나무로입구,3_화인전자산업,4_경동택배,5_문일고입구,6_금천구청.금천경찰서,7_말미고개.금천소방서,8_금천우체국.독산1동주민센터,9_진도아파트,10_시흥모터스,11_제일모직아울렛,12_벽산디지털밸리,13_마리오아울렛,14_국민연금공단.구로금천지사앞,15_가산디지털단지역,16_마리오아울렛,17_벽산디지털밸리,18_제일모직아울렛,19_진도아파트,20_현대지식산업센터,21_홈플러스금천점,22_말미고개.금천소방서,23_금천구청.금천경찰서,24_시흥사거리,25_삼화약국,26_대우당약국,27_시흥동은행나무.은행나무시장,28_범일운수종점
2022-03-21 16:00:00,7,9,6,10,11,12,13,16,16,17,11,18,14,4,16,22,14,16,20,19,19,18,15,16,13,8,3,0
2022-03-21 17:00:00,2,7,0,7,6,2,8,19,25,28,30,29,23,9,20,30,32,26,32,29,26,22,18,17,14,13,4,0
2022-03-21 18:00:00,3,3,0,4,1,5,6,33,43,44,46,46,39,23,42,46,55,28,52,42,40,32,28,29,25,18,3,0
2022-03-21 19:00:00,1,1,0,0,0,3,3,12,16,0,18,19,18,14,23,28,34,37,35,36,34,28,25,27,25,18,5,1
2022-03-21 20:00:00,1,1,1,0,4,5,6,9,10,7,5,11,6,6,15,16,20,13,12,17,17,11,10,8,6,6,4,0
2022-03-21 21:00:00,1,0,0,0,1,3,5,6,8,8,0,9,9,6,18,21,25,24,24,22,20,17,12,10,8,6,3,0
2022-03-21 22:00:00,0,1,0,0,1,1,0,5,6,0,8,5,0,5,9,6,8,6,8,8,8,10,8,7,6,4,2,0
2022-03-21 23:00:00,1,0,0,2,0,2,3,2,4,1,0,3,2,4,11,5,8,5,10,4,6,3,5,5,4,0,1,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,7,8,9,10,7,12,13,13,13,0,11,8,7,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,5,10,5,6,0,10,13,15,8,15,12,9,8,2,4,0,3,1,2,1,0,0,0,2,0,1,0,0
2022-03-22 06:00:00,7,12,9,12,0,9,11,14,12,12,11,7,5,3,5,0,2,0,5,4,0,3,0,0,0,2,1,0
2022-03-22 07:00:00,21,31,34,39,37,41,46,50,49,47,45,33,30,8,23,0,0,7,16,6,4,5,5,1,2,1,0,0
2022-03-22 08:00:00,20,33,21,39,41,43,45,54,55,53,45,29,21,25,47,46,43,42,33,7,4,1,3,4,2,2,1,0
2022-03-22 09:00:00,10,16,18,20,22,23,27,33,33,34,27,22,16,8,15,16,0,0,15,4,5,4,3,2,0,0,0,0
2022-03-22 10:00:00,3,9,12,6,7,15,13,17,16,13,12,8,6,2,7,0,8,5,7,5,1,3,2,3,0,2,0,0
2022-03-22 11:00:00,4,6,6,7,6,7,9,10,0,8,7,15,11,2,6,5,0,7,6,8,7,6,8,4,0,5,2,0
2022-03-22 12:00:00,3,4,0,0,3,3,7,6,7,8,6,4,3,2,5,6,9,0,7,7,5,2,4,3,0,2,0,0
2022-03-22 13:00:00,3,5,0,3,6,4,7,9,10,6,7,8,7,3,6,8,9,10,9,8,7,5,4,3,3,2,2,0
2022-03-22 14:00:00,2,3,3,4,5,5,6,12,12,3,11,8,4,2,10,8,12,8,8,8,7,6,4,6,4,4,1,0
2022-03-22 15:00:00,2,5,0,0,3,6,3,6,5,4,7,7,3,4,10,20,11,14,8,12,13,12,11,12,11,4,2,0
2022-03-22 16:00:00,8,14,0,8,14,13,12,15,12,12,10,9,12,4,9,11,21,14,20,20,18,17,15,18,19,13,3,0
2022-03-22 17:00:00,5,8,0,3,5,7,8,19,20,20,21,22,20,12,21,24,27,27,25,26,21,18,15,12,10,9,4,0
2022-03-22 18:00:00,2,4,3,5,6,8,7,28,31,29,32,32,28,17,35,36,41,44,40,36,31,27,23,25,21,18,5,0
2022-03-22 19:00:00,0,3,0,4,3,3,4,15,18,20,12,22,16,12,23,28,35,26,30,37,33,25,20,18,17,13,6,0
2022-03-22 20:00:00,0,2,1,0,3,3,0,8,9,0,8,9,8,7,17,18,22,23,24,25,15,12,14,12,10,7,2,0
2022-03-22 21:00:00,2,0,1,1,2,3,4,6,8,2,0,15,15,9,14,15,17,9,17,24,22,18,17,19,16,14,7,0
2022-03-22 22:00:00,0,1,0,0,1,2,3,5,4,0,5,2,4,2,6,8,4,6,8,7,11,7,10,14,4,12,4,0
2022-03-22 23:00:00,0,0,0,0,0,2,1,1,0,0,0,0,0,2,10,9,12,11,9,4,5,8,7,6,4,4,1,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,9,11,12,12,13,16,16,17,18,0,15,12,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,4,10,8,5,7,9,13,16,11,11,14,12,9,2,0,0,3,0,0,0,0,0,1,2,0,1,0,0
2022-03-23 06:00:00,6,12,13,12,11,11,13,17,18,16,16,11,9,4,3,0,0,0,3,2,3,2,1,0,0,1,0,0
2022-03-23 07:00:00,19,28,32,37,38,30,39,46,48,45,39,34,27,12,21,0,0,15,14,4,4,6,6,6,5,0,0,0
2022-03-23 08:00:00,22,35,36,42,46,52,55,58,56,59,53,31,23,25,48,49,13,45,37,8,5,4,5,3,4,1,1,0
2022-03-23 09:00:00,10,16,19,22,23,26,31,36,38,40,37,26,18,11,22,22,21,21,19,8,6,5,5,6,2,3,2,0
2022-03-23 10:00:00,4,6,7,0,6,8,13,17,18,11,17,14,11,3,7,4,5,8,4,2,5,4,3,4,0,3,1,0
2022-03-23 11:00:00,3,9,8,11,3,9,9,10,11,9,7,9,7,4,4,6,0,8,8,7,5,6,2,3,2,1,1,0
2022-03-23 12:00:00,3,5,0,0,4,7,5,9,0,3,4,3,2,4,3,4,5,0,7,6,6,7,4,2,0,3,1,0
2022-03-23 13:00:00,3,5,0,3,4,7,8,12,11,6,7,10,6,2,9,10,12,13,11,8,9,8,8,4,2,1,0,0
2022-03-23 14:00:00,2,5,0,4,6,8,7,7,4,8,6,5,3,3,7,4,9,6,9,8,8,7,6,0,2,7,3,0
2022-03-23 15:00:00,1,2,0,3,4,3,5,6,6,5,2,4,4,4,15,19,8,10,19,15,10,9,7,9,8,7,2,0
2022-03-23 16:00:00,10,12,0,10,4,10,11,14,13,14,9,13,9,3,9,10,12,13,15,11,13,6,14,10,8,7,2,0
2022-03-23 17:00:00,4,8,0,8,7,8,13,24,29,30,29,30,28,11,16,20,27,32,33,35,33,25,25,20,19,9,3,0
2022-03-23 18:00:00,3,4,0,3,5,6,7,23,30,32,38,43,41,18,34,35,50,51,50,50,47,39,33,30,28,21,7,0
2022-03-23 19:00:00,0,2,0,0,0,3,4,15,17,16,17,18,16,13,24,28,32,34,32,36,36,28,25,24,22,14,4,0
2022-03-23 20:00:00,2,1,0,0,0,2,3,7,7,0,6,7,8,4,13,14,16,13,15,16,15,16,12,12,11,8,2,0
2022-03-23 21:00:00,1,2,0,0,2,1,0,6,6,7,0,13,15,12,23,25,32,33,31,16,25,19,14,10,9,8,3,0
2022-03-23 22:00:00,0,1,0,0,1,2,0,8,9,4,10,9,5,7,16,5,19,4,18,16,15,12,11,10,7,6,3,0
2022-03-23 23:00:00,1,1,0,0,0,2,0,2,0,1,0,0,0,1,10,5,5,11,9,8,6,4,2,1,0,3,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,8,9,8,7,8,9,12,11,12,0,11,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,5,10,7,7,8,10,13,16,11,12,14,11,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2022-03-24 06:00:00,7,11,0,11,11,12,13,14,15,14,12,8,6,5,7,0,3,6,4,3,4,4,0,3,2,1,1,0
2022-03-24 07:00:00,17,30,37,41,40,43,38,40,42,45,39,33,30,17,32,15,0,28,27,6,5,4,3,2,0,1,0,0
2022-03-24 08:00:00,17,25,26,29,34,44,46,51,50,49,43,29,22,20,44,43,42,40,29,7,5,4,4,5,3,1,2,0
2022-03-24 09:00:00,8,14,18,20,23,28,35,33,35,37,33,26,24,8,14,15,16,17,16,5,4,3,2,2,1,0,0,0
2022-03-24 10:00:00,6,7,5,0,4,8,18,18,0,13,16,13,10,1,7,5,8,9,7,4,4,3,2,2,1,0,0,0
2022-03-24 11:00:00,2,4,3,3,0,5,4,8,0,7,8,5,3,2,3,5,5,6,5,4,4,3,0,4,0,3,1,0
2022-03-24 12:00:00,4,5,5,6,4,5,5,6,7,8,3,2,8,5,4,7,5,0,8,6,7,6,5,3,4,2,3,0
2022-03-24 13:00:00,3,5,6,5,5,7,6,9,10,9,8,8,9,3,9,10,11,12,4,12,11,10,8,4,2,2,0,0
2022-03-24 14:00:00,2,7,5,0,5,5,5,7,5,8,6,7,4,4,9,10,13,0,11,10,9,10,10,9,2,2,2,0
2022-03-24 15:00:00,1,5,0,1,8,10,5,8,9,0,9,8,6,2,15,19,20,8,13,19,20,19,17,14,13,11,4,0
2022-03-24 16:00:00,10,11,11,12,11,11,13,15,15,16,20,19,15,4,14,15,17,17,16,14,14,11,9,11,10,8,4,0
2022-03-24 17:00:00,4,5,0,5,7,0,9,17,20,21,23,26,21,14,24,33,38,41,37,32,25,23,18,14,12,9,5,0
2022-03-24 18:00:00,1,3,1,6,2,7,9,29,41,42,50,53,50,19,32,38,46,47,45,44,37,28,26,27,21,14,6,0
2022-03-24 19:00:00,2,4,0,1,0,5,0,14,15,13,14,16,15,15,26,30,35,25,33,31,30,23,20,23,21,16,5,0
2022-03-24 20:00:00,2,2,0,3,1,4,4,10,11,8,13,14,12,10,13,14,16,0,15,15,17,15,14,14,12,10,4,0
2022-03-24 21:00:00,0,2,1,1,4,4,0,8,8,2,6,0,4,5,7,11,20,11,19,17,18,16,10,10,9,6,5,0
2022-03-24 22:00:00,1,1,0,1,0,2,2,7,4,0,3,8,7,6,14,8,16,0,14,13,14,11,9,7,8,5,3,0
2022-03-24 23:00:00,1,0,0,0,2,1,1,3,0,0,0,1,0,1,8,4,8,0,7,4,7,3,3,0,2,1,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,8,12,13,14,15,16,16,16,10,0,14,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,6,13,6,10,0,14,12,14,12,13,15,10,8,1,3,0,0,1,3,2,0,0,0,1,1,0,0,0
2022-03-25 06:00:00,4,9,10,10,9,8,11,12,12,12,10,7,5,4,6,5,4,3,5,0,1,3,0,0,0,1,0,0
2022-03-25 07:00:00,20,37,38,44,44,43,42,41,45,44,41,34,30,10,23,0,0,17,15,6,6,4,0,3,2,0,2,0
2022-03-25 08:00:00,25,37,38,44,48,51,54,55,53,52,50,30,26,16,37,20,36,35,25,6,1,5,4,6,5,2,1,0
2022-03-25 09:00:00,8,15,16,18,18,20,35,38,41,42,36,30,23,6,16,3,12,17,15,5,3,3,3,5,4,1,1,0
2022-03-25 10:00:00,4,10,12,0,0,12,11,15,12,8,10,7,7,3,6,7,6,0,6,4,5,1,4,3,0,2,1,0
2022-03-25 11:00:00,3,7,8,9,8,10,5,10,10,14,13,12,6,4,3,5,3,0,5,5,5,7,4,4,0,3,0,0
2022-03-25 12:00:00,3,5,6,3,10,11,10,14,9,9,8,12,9,3,6,8,9,0,9,6,7,5,4,4,2,1,2,0
2022-03-25 13:00:00,4,5,5,0,0,6,8,7,7,0,0,4,8,2,10,12,11,0,11,12,13,11,9,8,7,3,4,0
2022-03-25 14:00:00,4,6,7,5,4,6,7,7,7,7,8,9,7,4,11,13,14,6,12,10,9,8,6,7,6,4,1,0
2022-03-25 15:00:00,8,9,3,4,10,13,8,11,10,7,14,12,4,6,13,18,20,13,19,16,19,18,16,21,20,16,1,0
2022-03-25 16:00:00,3,4,5,3,6,4,6,12,14,17,20,19,15,6,17,21,23,25,24,22,18,17,16,13,10,8,1,0
2022-03-25 17:00:00,4,5,6,3,6,8,8,21,27,31,33,34,27,10,21,26,32,33,30,23,22,20,19,20,19,16,5,0
2022-03-25 18:00:00,1,3,2,3,4,6,8,29,37,38,27,39,36,20,36,39,50,51,48,43,39,35,34,28,22,19,5,0
2022-03-25 19:00:00,1,1,0,1,0,3,2,14,16,13,19,22,20,16,32,35,39,41,40,43,36,30,23,21,20,16,5,0
2022-03-25 20:00:00,2,2,0,2,3,2,4,11,10,7,0,0,8,6,14,16,19,20,17,10,15,14,13,13,9,6,1,0
2022-03-25 21:00:00,0,2,0,0,1,4,3,6,3,4,0,7,10,8,10,9,13,13,7,19,19,15,14,13,10,8,1,0
2022-03-25 22:00:00,0,1,0,0,2,4,0,6,5,0,0,0,3,2,14,16,17,19,6,21,19,15,14,13,12,9,3,0
2022-03-25 23:00:00,1,1,0,0,1,2,0,3,3,2,0,0,0,5,13,16,15,10,13,9,9,6,7,8,7,11,8,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,5,4,0,5,4,6,7,5,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,6,2,6,3,8,11,11,7,6,9,3,6,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0
2022-03-26 06:00:00,2,6,0,0,0,5,5,7,9,8,7,4,3,2,3,4,2,3,2,0,2,0,0,3,0,1,0,0
2022-03-26 07:00:00,2,6,6,8,7,7,9,6,4,5,4,4,3,2,8,0,0,4,6,2,1,0,0,0,0,0,0,0
2022-03-26 08:00:00,4,9,0,7,0,8,8,8,7,8,6,8,5,4,8,0,0,3,6,1,0,1,0,0,0,0,0,0
2022-03-26 09:00:00,2,8,7,5,6,9,11,12,11,12,10,8,6,2,7,8,9,10,6,5,4,4,3,2,1,2,1,0
2022-03-26 10:00:00,4,9,6,10,9,10,9,5,6,7,6,4,0,3,5,0,3,0,3,3,2,3,1,2,1,1,0,0
2022-03-26 11:00:00,4,9,9,10,10,12,15,18,11,20,19,16,11,1,5,7,8,4,8,6,6,4,3,3,0,1,0,0
2022-03-26 12:00:00,3,10,16,8,1,16,15,17,11,17,14,10,5,1,8,7,9,0,8,8,10,6,6,7,4,4,1,0
2022-03-26 13:00:00,3,6,7,0,9,15,16,18,19,0,18,17,8,4,13,16,14,0,16,16,16,14,10,10,7,0,3,0
2022-03-26 14:00:00,4,6,0,7,2,8,7,14,12,15,18,14,13,7,10,14,12,13,12,13,13,11,10,10,9,5,1,0
2022-03-26 15:00:00,2,6,1,4,4,4,4,9,10,11,9,8,7,5,11,13,18,17,18,17,19,18,16,13,12,9,3,0
2022-03-26 16:00:00,4,7,8,7,10,11,9,13,13,18,19,9,12,8,13,20,12,17,21,17,16,12,9,12,9,4,1,0
2022-03-26 17:00:00,4,5,0,4,4,2,5,12,15,9,12,14,13,5,10,17,18,21,19,24,22,20,20,22,18,14,8,0
2022-03-26 18:00:00,3,4,0,0,5,6,7,10,11,7,10,0,8,4,12,21,23,9,23,24,20,18,17,12,11,8,3,0
2022-03-26 19:00:00,0,2,3,0,2,0,4,7,6,6,7,1,6,6,11,15,20,15,17,15,16,13,9,6,0,5,3,0
2022-03-26 20:00:00,1,0,2,0,1,0,0,5,6,0,0,3,2,3,9,16,12,12,14,10,10,7,10,9,0,8,1,0
2022-03-26 21:00:00,1,3,0,0,4,3,3,5,1,3,0,4,4,7,11,13,18,19,17,16,15,14,12,10,8,6,2,0
2022-03-26 22:00:00,1,1,0,2,1,0,0,5,1,4,0,3,3,2,10,4,7,7,2,5,7,11,8,7,0,5,1,0
