Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_잠실대교전망쉼터,6_잠실역,7_잠실역.롯데월드,8_잠실5단지,9_잠실새내역.잠실2동주민센터,10_잠실엘스아파트앞,11_종합운동장사거리,12_잠실종합운동장,13_강남경찰서면허시험장,14_삼성역7번출구,15_봉은사역3번출구.삼성1파출소,16_청담역.경기고교,17_진흥아파트,18_청담역,19_센트럴아이파크.강남구도시관리공단,20_한별구립어린이집,21_포스코사거리,22_대치사거리,23_대치동현대아파트,24_농협대치지점,25_대치SKVIEW아파트.서울교회,26_대치역1번출구,27_래미안대치팰리스,28_도곡역2번출구.동부센트레빌,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역3번출구.서울강남고용노동지청,32_삼성아파트입구,33_대치현대아파트,34_대치사거리,35_포스코사거리,36_한별구립어린이집,37_센트럴아이파크.강남구도시관리공단,38_진흥아파트청담역,39_청담역.경기고교,40_봉은사.삼성1파출소앞,41_무역센타,42_강남경찰서.강남운전면허시험장,43_잠실종합운동장,44_종합운동장사거리,45_잠실새내역4번출구,46_잠실트리지움아파트앞,47_잠실역,48_잠실대교전망쉼터,49_자양아파트앞,50_국민은행자양지점앞,51_자양미소약국.자양골목시장,52_신자초등학교앞
2022-04-12 15:00:00,2,4,5,9,7,4,6,4,5,3,2,1,3,3,6,3,8,11,12,13,13,12,16,10,8,7,7,9,46,43,37,13,5,12,19,19,11,6,5,7,9,6,7,7,8,9,10,9,7,4,2,0
2022-04-12 16:00:00,2,6,7,8,5,7,6,6,3,3,5,6,5,7,12,21,21,13,34,32,32,27,21,12,8,8,7,10,21,21,21,13,11,12,19,19,16,4,6,7,4,9,24,23,18,12,22,20,14,8,2,0
2022-04-12 17:00:00,2,5,8,12,12,10,10,9,9,9,10,9,12,19,24,9,12,13,19,27,28,24,13,13,10,7,7,6,13,14,15,14,12,17,38,39,32,5,5,5,5,7,9,10,9,10,20,15,14,7,4,0
2022-04-12 18:00:00,3,6,7,11,4,7,10,7,6,3,6,3,15,29,48,15,13,14,16,18,21,20,24,15,10,10,8,6,14,12,12,14,11,19,61,68,48,40,8,11,10,15,16,18,20,20,37,39,31,12,4,0
2022-04-12 19:00:00,2,6,4,5,6,5,7,7,3,2,3,2,7,13,19,4,8,10,12,15,13,14,13,7,12,7,4,4,5,5,7,10,10,13,36,38,34,6,10,9,12,6,13,14,14,19,47,46,35,13,5,0
2022-04-12 20:00:00,2,3,2,5,0,3,3,3,0,2,2,1,4,9,8,6,5,4,6,5,5,6,8,6,5,4,4,3,3,1,4,9,6,10,15,17,15,6,4,4,4,4,7,6,10,8,18,8,14,8,5,0
2022-04-12 21:00:00,1,3,4,6,0,2,2,2,2,2,1,6,7,8,10,10,10,9,8,5,6,9,8,10,9,9,8,4,6,4,10,10,11,14,22,27,24,4,4,4,9,8,11,13,13,11,33,32,21,11,3,0
2022-04-12 22:00:00,1,1,2,4,4,2,5,7,6,4,6,1,2,8,7,4,5,5,6,6,4,10,16,18,20,21,22,19,15,12,13,21,28,30,35,39,30,12,11,10,12,6,12,11,15,10,26,17,20,10,2,0
2022-04-12 23:00:00,1,2,4,3,2,2,2,0,2,2,1,0,1,2,4,2,4,7,4,4,5,3,3,4,3,2,4,0,4,3,2,9,10,11,12,7,8,1,2,2,4,6,7,9,8,8,15,12,8,3,4,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,4,9,16,19,26,24,16,0,14,15,13,13,11,10,8,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,4,5,7,13,11,10,9,0,8,7,7,6,6,4,2,5,1,6,5,4,3,1,2,1,0,0,0,0,0,0,2,0,4,1,4,1,1,1,0,6,7,3,1,2,0,0,2,0,0,0,0,0
2022-04-13 06:00:00,1,5,13,13,12,7,5,5,2,6,5,4,2,1,3,3,9,9,10,10,8,2,3,3,2,1,1,2,1,3,4,4,5,5,7,4,5,3,7,4,3,2,2,0,3,2,2,1,1,0,0,0
2022-04-13 07:00:00,6,11,18,22,18,12,11,13,10,10,9,7,5,3,4,11,25,48,42,35,17,11,13,12,15,12,5,4,7,10,21,19,25,21,19,14,6,25,22,11,6,2,2,1,3,4,5,4,3,1,1,0
2022-04-13 08:00:00,6,13,23,29,27,20,21,27,18,16,13,12,10,10,13,28,55,72,65,55,27,10,10,8,7,4,6,4,8,11,21,20,20,16,21,17,9,36,41,25,19,4,3,3,4,5,10,11,8,7,2,0
2022-04-13 09:00:00,6,11,14,19,16,11,12,12,10,7,9,8,4,4,4,5,29,63,62,42,9,4,5,5,4,2,2,1,7,4,9,10,8,8,6,6,6,20,27,13,10,5,5,4,4,4,4,1,3,1,0,0
2022-04-13 10:00:00,2,4,7,9,9,8,5,6,5,6,3,5,2,4,4,4,10,18,17,14,6,5,4,3,2,4,2,1,3,3,5,6,4,5,6,6,5,4,5,5,4,3,4,3,5,3,6,0,4,2,2,0
2022-04-13 11:00:00,3,4,5,11,5,10,9,3,7,5,6,4,3,5,5,6,7,9,10,9,7,6,6,4,6,3,5,1,6,4,7,6,4,5,6,9,4,4,2,4,3,1,0,3,4,4,5,0,3,2,1,0
2022-04-13 12:00:00,1,2,7,11,6,4,5,4,5,5,4,3,4,2,4,5,6,11,10,7,7,6,7,6,4,2,4,0,2,2,3,5,3,2,7,4,6,3,4,4,3,3,4,6,6,3,10,6,3,5,2,0
2022-04-13 13:00:00,3,4,8,10,10,5,3,4,4,4,3,2,5,6,4,5,9,12,11,9,5,15,10,12,9,10,10,7,7,4,11,7,7,8,6,7,7,5,8,6,4,6,3,5,8,7,7,9,10,7,6,0
2022-04-13 14:00:00,3,7,9,11,8,6,8,10,7,6,4,5,5,8,10,8,10,9,11,9,8,9,8,10,6,4,4,2,6,4,6,7,7,8,10,10,8,7,8,9,9,10,5,9,9,6,14,10,11,10,2,0
2022-04-13 15:00:00,3,4,5,5,4,4,4,5,2,2,3,7,4,8,7,5,5,7,8,9,8,13,15,14,12,9,8,10,31,28,27,11,7,11,15,13,12,7,6,6,6,6,14,13,6,8,10,9,6,2,1,0
2022-04-13 16:00:00,1,2,4,8,9,5,7,6,5,6,3,3,7,8,9,17,18,19,21,21,18,17,16,12,11,10,10,9,48,46,39,16,10,11,16,16,11,6,6,6,7,8,8,10,12,9,11,7,9,4,2,0
2022-04-13 17:00:00,3,5,9,12,9,8,10,8,4,8,9,11,15,17,30,12,11,16,23,27,30,27,20,11,7,6,8,8,13,14,17,16,11,8,32,42,38,7,6,6,7,8,11,12,13,14,16,14,13,5,2,0
2022-04-13 18:00:00,2,5,7,9,10,6,6,9,7,7,7,5,23,31,40,13,9,10,11,14,17,19,17,12,9,11,10,8,16,15,14,19,16,19,60,62,53,19,17,20,17,18,18,20,20,19,33,35,24,14,5,0
2022-04-13 19:00:00,2,3,5,6,5,4,5,3,3,2,2,2,6,9,13,6,6,7,8,9,12,9,13,14,16,9,11,6,8,7,10,11,12,13,34,39,34,11,15,11,11,9,13,11,13,13,27,27,19,10,7,0
2022-04-13 20:00:00,0,1,4,6,0,3,4,3,0,1,2,4,5,10,10,5,5,6,7,5,7,8,9,9,0,7,6,5,4,3,7,8,13,10,19,21,18,7,6,6,7,8,7,9,14,13,22,17,16,8,2,0
2022-04-13 21:00:00,3,1,3,4,1,0,3,4,4,3,3,2,2,7,10,8,8,9,11,9,10,15,16,12,14,8,6,5,4,5,7,8,14,15,21,31,29,7,3,8,5,8,9,13,11,8,17,16,13,5,3,0
2022-04-13 22:00:00,1,2,3,3,3,2,4,4,1,4,2,6,5,10,10,8,5,5,5,4,4,7,12,23,25,22,18,12,13,7,9,20,27,36,37,33,25,8,4,10,11,12,17,18,20,18,20,19,16,10,7,0
2022-04-13 23:00:00,1,2,2,1,0,1,1,0,2,1,0,0,0,5,5,4,4,3,3,5,6,3,5,6,5,4,3,2,2,1,3,5,7,6,12,13,8,4,3,3,7,5,10,11,14,11,16,0,14,8,2,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,2,8,14,21,20,20,14,0,13,0,10,15,15,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,2,4,7,11,8,16,17,4,16,14,11,4,9,7,5,4,9,7,6,3,2,1,0,2,1,1,0,1,0,0,2,1,1,0,0,1,0,2,2,3,8,4,3,4,4,0,2,0,0,0,0,0
2022-04-14 06:00:00,3,7,13,20,19,6,8,9,7,5,4,3,2,3,3,3,6,10,12,7,6,5,3,3,2,2,2,1,1,2,3,2,3,4,3,3,4,3,9,7,4,3,2,1,2,0,2,0,1,1,0,0
2022-04-14 07:00:00,6,13,19,24,23,13,13,14,11,11,11,10,8,8,9,10,27,42,40,33,20,14,18,17,20,18,17,4,8,13,20,18,27,24,25,12,4,24,40,26,17,3,2,2,2,2,4,3,3,2,1,0
2022-04-14 08:00:00,7,11,20,27,23,13,16,16,15,15,14,11,7,9,11,23,42,77,78,64,15,7,9,8,6,4,4,4,9,11,14,16,18,20,16,24,12,32,55,34,25,7,8,6,3,5,8,1,7,5,3,0
2022-04-14 09:00:00,3,9,19,24,21,13,19,19,17,15,15,14,8,11,11,7,28,57,55,39,13,6,6,6,5,4,3,2,6,4,7,6,8,10,9,8,7,34,41,22,12,7,6,4,3,5,4,1,3,2,0,0
2022-04-14 10:00:00,3,7,11,14,7,7,6,4,8,6,5,5,2,3,3,4,9,13,14,12,5,5,6,4,3,2,0,0,2,3,5,6,5,4,6,7,6,11,12,9,5,4,5,4,3,4,5,6,5,4,3,0
2022-04-14 11:00:00,1,6,7,11,9,4,6,5,4,3,1,4,6,5,4,3,4,9,11,10,8,5,6,4,3,2,3,2,4,3,4,6,6,4,8,7,7,7,6,5,1,3,4,5,5,4,6,5,4,3,1,0
2022-04-14 12:00:00,1,5,10,11,10,7,4,6,6,5,6,3,3,6,5,4,6,9,11,9,10,7,4,4,3,2,3,2,3,2,4,5,4,6,5,5,6,3,4,6,4,3,7,7,8,8,9,7,5,3,1,0
2022-04-14 13:00:00,3,3,8,9,7,5,6,8,7,5,5,4,3,7,7,7,8,7,8,7,9,11,10,6,5,4,5,5,8,7,14,17,16,15,14,14,13,10,8,12,5,5,1,8,6,5,12,11,9,3,0,0
2022-04-14 14:00:00,3,7,10,15,6,5,5,6,4,3,4,3,3,2,3,2,5,8,10,11,10,8,7,8,7,3,5,3,7,6,11,9,8,6,14,7,6,6,5,5,5,6,5,10,8,7,16,0,14,5,2,0
2022-04-14 15:00:00,2,4,7,13,14,4,7,8,6,4,6,5,5,4,8,7,7,9,11,10,11,15,18,18,17,14,8,7,13,12,8,5,5,13,25,25,15,6,5,6,8,7,10,10,11,8,16,10,11,9,3,0
2022-04-14 16:00:00,2,5,7,7,6,9,4,5,6,6,6,7,9,10,12,23,26,28,37,36,39,35,30,18,17,10,9,8,54,54,45,16,16,17,20,17,13,8,10,11,13,10,18,17,15,15,17,2,11,5,2,0
2022-04-14 17:00:00,2,5,11,13,11,7,9,10,8,7,6,8,12,14,13,9,12,17,16,16,17,11,10,7,4,5,4,4,10,12,18,17,8,9,28,35,23,9,8,6,8,10,11,13,17,9,29,28,17,10,5,0
2022-04-14 18:00:00,3,5,8,9,5,7,10,11,8,7,5,4,12,21,27,10,6,9,13,12,13,19,17,18,15,19,7,5,17,8,14,14,16,23,68,68,51,12,19,20,27,27,34,33,37,39,51,52,35,26,9,0
2022-04-14 19:00:00,4,3,6,7,3,5,6,4,3,5,3,4,8,12,15,8,11,11,12,13,14,12,11,9,8,16,10,9,10,12,11,12,8,15,35,40,36,9,12,11,12,15,17,18,21,13,39,38,28,22,12,0
2022-04-14 20:00:00,1,2,3,3,3,3,4,0,1,3,4,3,4,7,9,6,5,4,5,4,3,4,4,6,4,4,6,5,6,3,8,9,9,12,23,21,17,5,0,6,7,5,6,6,10,10,19,18,15,6,4,0
2022-04-14 21:00:00,3,5,5,8,0,3,3,3,5,3,2,6,3,11,9,5,5,4,5,4,4,5,7,8,7,6,6,7,6,5,5,9,12,13,18,20,17,5,2,4,7,7,10,13,16,11,22,17,13,6,3,0
2022-04-14 22:00:00,3,4,5,9,8,6,4,5,3,3,2,0,4,5,4,4,6,5,6,8,9,10,16,26,25,24,23,17,11,8,11,16,25,36,47,50,35,7,8,9,10,12,13,13,18,12,35,17,28,11,6,0
2022-04-14 23:00:00,1,2,0,0,0,1,2,2,3,0,2,1,1,5,4,1,3,5,6,6,5,2,4,6,7,0,1,0,2,1,2,5,8,8,9,11,8,3,4,3,3,3,5,8,11,9,13,20,14,5,3,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,2,6,12,15,28,21,22,0,21,18,13,14,8,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,3,6,13,7,14,17,6,15,13,10,7,4,3,2,6,2,5,3,4,1,1,2,1,1,0,1,0,1,0,2,0,1,1,0,0,0,2,6,4,8,3,2,1,1,0,2,0,1,0,0,0
2022-04-15 06:00:00,2,5,8,13,10,6,6,2,3,4,3,3,4,3,3,2,11,9,8,9,6,3,3,4,1,2,1,0,2,2,4,3,3,3,4,4,2,4,4,3,1,1,3,1,1,1,3,1,1,1,0,0
2022-04-15 07:00:00,8,10,21,23,18,15,16,22,20,17,14,9,4,3,5,10,34,57,51,41,16,16,17,16,17,17,18,5,7,12,15,16,25,26,24,18,5,26,45,30,18,2,2,2,4,3,3,1,2,1,1,0
2022-04-15 08:00:00,5,14,26,26,22,10,17,17,14,16,15,13,8,6,7,19,45,67,66,56,23,6,10,8,7,3,5,4,7,10,20,20,20,21,12,24,8,30,51,46,26,6,7,4,5,4,8,5,5,3,1,0
2022-04-15 09:00:00,4,11,18,22,21,13,11,12,10,11,10,5,6,5,5,7,24,51,51,37,17,9,3,4,3,3,1,2,4,4,5,5,7,8,8,6,5,18,28,14,11,4,6,5,5,6,5,0,2,2,0,0
2022-04-15 10:00:00,3,4,10,10,8,8,8,7,5,8,4,4,6,2,6,3,6,19,21,16,5,4,3,3,2,1,1,2,3,3,5,6,6,6,2,3,4,5,8,6,5,2,4,4,1,1,4,2,2,1,0,0
2022-04-15 11:00:00,3,4,8,9,8,6,11,9,5,4,3,5,2,4,3,4,5,9,8,8,8,7,5,6,3,2,3,1,4,3,6,5,7,8,9,9,7,7,7,3,2,3,2,4,2,2,9,8,5,2,0,0
2022-04-15 12:00:00,3,6,11,12,8,8,9,10,12,13,12,4,11,1,6,2,10,11,16,17,14,14,15,6,4,4,3,3,6,2,7,6,5,3,6,6,4,5,6,4,4,4,1,2,4,3,7,3,4,3,2,0
2022-04-15 13:00:00,1,4,8,10,8,5,6,5,4,4,5,4,4,5,7,6,5,8,10,7,8,15,16,15,13,11,12,5,7,3,7,8,6,5,10,10,7,5,4,3,5,3,4,5,6,6,16,4,5,3,2,0
2022-04-15 14:00:00,2,5,6,7,7,7,8,11,6,4,3,4,4,5,8,5,8,11,12,15,12,13,10,12,11,8,3,5,7,5,11,6,5,7,12,14,11,5,8,12,7,5,8,6,6,8,17,16,13,11,8,0
2022-04-15 15:00:00,1,4,6,9,10,9,5,5,5,4,4,3,4,3,4,3,6,8,9,9,9,13,16,13,12,10,8,9,33,31,29,16,13,12,23,24,21,8,8,6,5,7,10,10,11,12,21,6,8,5,2,0
2022-04-15 16:00:00,4,3,6,9,8,7,10,10,7,3,6,3,9,9,10,17,16,27,33,33,35,28,24,23,19,13,12,11,53,55,54,25,14,12,21,20,17,7,12,13,12,11,11,9,11,12,23,16,15,10,4,0
2022-04-15 17:00:00,3,6,10,10,9,6,9,10,9,9,11,10,10,14,16,8,13,17,18,15,15,21,18,13,10,9,7,8,11,12,19,21,17,20,43,52,43,9,10,9,9,10,11,10,13,12,26,20,17,13,9,0
2022-04-15 18:00:00,4,7,10,12,11,6,4,5,6,6,5,5,16,19,27,9,6,14,12,17,16,15,15,17,19,15,16,18,17,13,18,14,16,21,47,51,44,11,15,14,16,17,12,16,18,18,38,22,29,12,7,0
2022-04-15 19:00:00,2,5,5,7,8,7,6,7,4,7,7,2,7,13,14,11,11,14,17,15,20,17,17,11,6,9,10,8,7,5,7,9,9,11,33,33,28,8,12,11,11,13,15,17,21,23,33,32,24,11,4,0
2022-04-15 20:00:00,2,4,6,3,7,4,7,7,6,3,3,4,6,12,11,6,8,7,8,9,9,6,7,7,5,4,5,5,4,3,4,8,10,12,19,20,12,5,8,7,10,7,11,7,10,8,18,17,14,5,3,0
2022-04-15 21:00:00,1,2,4,5,7,6,3,5,4,3,4,6,5,5,7,4,7,9,3,10,10,9,10,11,8,9,9,6,4,2,4,7,9,14,18,19,15,6,5,8,5,6,10,11,14,14,26,24,18,11,6,0
2022-04-15 22:00:00,2,3,4,3,6,5,5,5,3,4,3,0,3,5,4,4,3,5,2,6,6,11,15,20,18,30,30,27,23,14,15,20,39,43,45,45,27,9,5,12,14,14,16,12,16,15,23,24,18,9,4,0
2022-04-15 23:00:00,0,2,2,2,4,1,3,4,2,4,2,2,1,2,5,2,3,4,4,3,5,4,3,4,1,2,3,1,2,1,3,5,5,6,5,4,7,1,1,3,4,7,9,10,10,11,15,11,9,5,3,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
