Unnamed: 0,1_성수동차고지,2_성수동진주타운,3_제민약국,4_영동대교,5_영동대교북단,6_노룬산시장앞,7_국민은행신자양지점,8_자양4동주민센터앞,9_신양초등학교앞,10_국민은행신자양지점,11_노룬산시장앞,12_영동대교,13_제민약국,14_성수동진주타운,15_뚝도시장구길,16_서울숲지구대앞,17_성수1가새마을금고,18_천주교성수동성당앞,19_뚝도아리수정수센터수도박물관,20_서울숲,21_성동구민종합체육센터,22_성동교남단,23_한양대정문앞,24_서울숲삼부아파트,25_왕십리역,26_코스모타워.서울신용보증재단성동지점,27_상왕십리역,28_왕십리센트라스아파트,29_성동고등학교,30_신당역.중앙시장앞,31_충무아트센터.스포츠센터.중부소방서,32_을지로6가.국립중앙의료원,33_방산시장.훈련원종합체육관,34_종로5가,35_동대문역사문화공원,36_동대문역사문화공원,37_충무아트센터.스포츠센터.중부소방서,38_신당역.중앙시장앞,39_성동고등학교,40_신당파인힐하나유보라,41_뉴타운아파트,42_상왕십리역,43_왕십리2동주민센터,44_왕십리역,45_행당1동주민센터.성동소방서,46_한양대정문,47_성동교남단,48_성동구민종합체육센터,49_서울숲,50_뚝도아리수정수센터수도박물관,51_천주교성수동성당앞,52_성수1가1동새마을금고,53_서울숲지구대앞,54_뚝도시장구길,55_성수동진주타운,56_제민약국,57_영동대교,58_영동대교북단,59_노룬산시장앞,60_국민은행신자양지점,61_자양4동주민센터앞,62_신양초등학교앞,63_국민은행신자양지점,64_노룬산시장앞,65_영동대교,66_제민약국,67_성수동진주타운
2022-03-05 04:00:00,0,1,0,0,0,0,0,2,4,6,3,4,7,0,9,11,12,8,0,5,13,12,14,15,14,13,12,6,8,8,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,0,0,0,0,0,0,1,2,2,5,3,4,5,6,9,11,6,12,9,5,10,6,5,3,6,5,5,4,4,4,2,2,3,0,5,9,9,10,10,0,11,12,10,8,6,4,5,4,0,3,3,4,0,0,7,6,5,4,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,1,2,0,0,1,0,0,1,1,2,4,1,5,6,5,5,6,7,4,8,7,3,2,6,6,6,6,0,7,5,3,2,1,1,0,0,3,4,1,5,0,1,3,4,6,6,4,5,1,0,4,2,5,0,4,0,3,1,0,0,0,0,1,0,0,0,0
2022-03-05 07:00:00,0,1,0,0,0,0,0,0,3,2,2,4,3,3,5,11,14,16,15,10,13,11,10,9,8,7,6,5,5,6,5,5,3,1,2,2,3,3,4,5,6,8,9,0,2,8,7,8,0,0,3,7,6,4,4,2,2,1,0,0,0,1,0,0,0,0,0
2022-03-05 08:00:00,1,3,0,0,1,0,2,1,1,4,2,5,5,7,9,15,18,24,22,19,22,18,14,15,13,9,9,10,10,7,7,6,3,2,4,3,3,5,5,7,0,7,5,9,0,5,6,6,5,5,4,4,5,5,6,0,4,1,0,0,0,1,0,0,2,0,0
2022-03-05 09:00:00,2,1,2,2,2,0,0,0,2,3,3,5,9,11,13,16,17,17,16,15,13,12,11,13,10,8,7,8,10,9,11,9,7,3,5,7,7,4,9,4,10,11,11,11,10,11,8,12,8,7,8,9,9,8,4,7,5,4,1,2,0,2,3,0,2,0,0
2022-03-05 10:00:00,0,2,3,2,0,0,0,0,3,6,3,8,9,6,14,16,12,19,17,13,12,10,12,11,8,10,8,8,8,9,8,7,6,3,4,2,4,5,9,6,7,12,16,19,12,24,21,20,10,5,11,10,9,8,4,7,2,3,0,2,1,1,0,0,2,0,0
2022-03-05 11:00:00,0,1,0,0,0,0,0,1,4,7,9,5,10,11,12,13,18,19,18,18,19,20,14,15,15,14,12,11,12,14,13,8,4,5,6,6,8,8,11,10,9,10,10,10,11,12,11,17,16,14,16,9,11,9,10,8,6,2,0,1,0,2,3,0,1,2,0
2022-03-05 12:00:00,0,0,1,0,0,0,0,1,5,4,3,4,5,7,9,14,18,19,18,19,21,18,17,16,13,12,15,15,8,8,9,6,5,6,7,10,11,13,16,18,20,17,15,17,18,20,18,16,18,15,14,11,8,8,7,6,5,6,0,3,2,0,1,0,0,0,0
2022-03-05 13:00:00,0,2,0,0,0,1,0,1,4,5,3,8,10,9,12,15,18,24,22,24,25,22,21,20,19,18,15,14,14,13,12,11,8,9,16,14,15,16,14,16,14,18,16,19,19,17,16,12,15,13,14,12,9,9,7,10,8,6,5,5,1,3,5,0,2,4,0
2022-03-05 14:00:00,0,0,1,0,3,0,0,2,7,8,9,12,13,17,18,22,22,24,24,24,27,23,23,22,18,14,11,12,14,14,15,10,8,12,18,19,18,18,18,17,18,15,24,29,38,40,19,23,29,9,23,21,12,13,10,4,7,3,0,2,0,1,2,0,2,1,0
2022-03-05 15:00:00,1,2,0,0,0,0,0,1,1,6,5,7,8,5,9,10,16,18,17,20,18,19,19,16,16,16,17,19,20,19,11,14,8,15,16,19,18,19,21,24,14,26,26,25,25,27,37,27,28,26,24,22,20,18,17,15,14,9,7,2,0,2,0,0,3,2,0
2022-03-05 16:00:00,0,1,0,0,2,2,1,1,4,7,7,9,8,7,8,11,14,16,15,20,26,25,22,20,26,24,23,22,16,17,8,15,15,9,13,0,14,19,19,21,12,20,18,21,18,21,18,21,25,26,24,21,15,12,11,4,7,7,6,4,2,2,4,5,4,2,0
2022-03-05 17:00:00,0,0,0,0,0,0,1,1,3,5,7,9,7,8,11,13,14,13,14,16,25,25,23,25,21,15,15,12,10,9,10,9,6,8,21,16,20,19,17,19,18,18,19,18,19,19,18,18,19,19,20,16,11,12,10,7,11,9,7,2,1,3,0,1,1,0,0
2022-03-05 18:00:00,1,2,0,0,0,1,0,1,5,6,7,11,10,12,9,11,6,12,11,12,13,12,15,11,14,18,13,10,10,9,11,8,7,10,13,12,14,18,18,18,17,17,15,17,19,18,17,16,17,19,18,18,17,14,11,5,0,7,4,1,0,2,3,0,0,1,0
2022-03-05 19:00:00,0,0,0,0,1,0,0,2,7,8,11,4,12,14,8,11,12,11,12,12,19,20,17,14,13,10,9,8,6,7,1,5,3,8,21,17,20,17,18,17,11,17,16,15,15,15,14,14,18,15,16,17,9,6,6,5,4,7,8,6,3,2,5,0,4,2,0
2022-03-05 20:00:00,1,2,3,0,2,0,1,0,3,1,4,0,0,0,5,2,0,6,0,6,18,17,10,13,10,11,9,7,6,5,5,3,2,5,9,12,11,11,3,5,10,7,10,12,11,12,10,10,16,15,11,10,10,9,8,8,0,6,5,2,1,2,3,0,0,1,0
2022-03-05 21:00:00,0,1,0,0,2,0,0,0,3,0,4,5,2,3,4,8,9,9,4,11,12,13,12,10,8,10,8,5,5,4,3,3,2,3,4,3,5,7,8,0,6,7,8,9,7,11,9,10,12,2,10,6,2,5,6,5,3,6,4,1,1,2,0,0,1,0,0
2022-03-05 22:00:00,0,0,0,0,1,0,0,1,3,7,3,5,0,0,4,5,7,5,0,6,8,6,0,4,0,5,4,3,4,2,0,2,2,4,7,8,7,11,10,9,0,6,8,8,9,12,11,12,21,20,16,13,8,8,5,6,4,2,3,1,2,0,0,0,1,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,2,2,3,8,8,5,11,12,10,9,2,5,12,11,10,3,10,7,5,2,3,4,6,5,3,4,5,6,5,8,7,8,0,8,11,12,14,13,0,13,10,9,6,8,3,5,2,1,0,1,0,0,0,1,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,1,2,0,3,2,4,2,5,2,6,0,0,5,0,0,4,0,0,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,3,4,3,2,2,0,4,4,3,3,0,1,0,1,2,0,1,0,1,2,1,1,2,0,1,0,2,0,2,0,1,2,2,2,0,1,1,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,0,0,0,0,1,2,1,2,3,2,3,4,3,4,2,4,3,4,3,1,0,2,1,2,2,3,2,1,0,0,1,0,1,3,4,0,1,3,2,3,3,0,2,2,0,0,2,2,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,0,0,0,0,0,0,2,3,0,4,6,2,5,8,7,10,8,0,9,7,7,6,4,1,1,2,0,0,0,1,1,0,0,0,0,1,0,2,0,2,4,3,5,0,5,4,3,0,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-03-06 08:00:00,0,1,0,0,0,0,0,0,2,2,4,5,2,5,7,6,8,12,11,10,0,9,9,8,7,8,9,9,8,4,3,2,2,1,0,1,1,3,3,4,3,5,4,5,6,5,4,3,4,1,2,3,3,3,0,1,3,2,0,0,0,0,0,0,0,0,0
2022-03-06 09:00:00,2,3,0,0,1,0,0,1,3,3,0,5,7,4,7,8,10,13,14,13,14,13,11,8,7,6,6,6,7,7,6,4,3,3,2,2,2,5,6,5,2,3,5,6,0,7,7,5,7,6,7,4,6,3,4,2,3,0,0,0,0,1,1,0,1,0,0
2022-03-06 10:00:00,0,1,0,0,0,0,0,0,5,9,12,10,12,12,13,15,17,20,20,18,14,12,10,8,9,9,9,10,8,9,10,9,5,4,6,7,5,4,4,5,4,7,9,10,8,7,9,8,8,6,5,5,4,2,1,3,0,2,0,1,0,1,0,0,0,0,0
2022-03-06 11:00:00,0,0,0,0,0,0,0,0,4,5,6,6,7,7,11,17,22,24,23,23,21,20,18,17,16,16,14,10,11,6,5,4,4,4,6,6,7,9,7,10,0,10,12,18,13,18,15,12,16,17,7,7,6,4,2,2,2,3,0,2,0,1,0,0,0,0,0
2022-03-06 12:00:00,0,1,0,0,0,0,0,0,2,3,4,9,11,12,13,18,20,21,16,21,25,26,18,17,21,21,7,17,16,7,6,2,3,5,14,8,15,16,13,12,11,15,17,20,21,22,18,13,17,0,16,12,11,9,6,7,6,3,2,3,0,0,0,0,0,0,0
2022-03-06 13:00:00,0,1,0,0,0,0,0,0,1,2,1,4,4,5,10,13,13,17,17,14,13,20,20,21,18,17,15,13,10,10,5,11,9,5,11,9,8,19,19,13,0,21,23,23,16,17,21,22,23,22,22,21,20,13,12,11,6,8,4,2,4,1,2,0,0,1,0
2022-03-06 14:00:00,0,0,0,0,1,0,0,2,5,6,9,14,15,16,18,18,19,15,18,16,21,20,18,19,13,12,12,10,10,10,6,9,7,8,12,14,14,13,11,14,9,16,21,23,25,23,17,17,16,14,16,10,13,7,0,5,8,5,4,1,0,1,0,2,1,0,0
2022-03-06 15:00:00,0,1,2,0,1,0,0,0,5,7,9,12,0,13,11,17,18,24,18,14,18,16,16,14,15,12,12,11,10,6,6,5,4,10,10,11,8,15,11,13,6,11,11,13,17,19,18,20,20,21,10,10,4,10,8,6,6,5,3,2,0,1,1,0,0,0,0
2022-03-06 16:00:00,0,0,0,0,2,0,0,0,3,4,5,10,4,7,10,13,13,13,11,15,18,18,16,15,9,12,9,9,8,8,7,6,4,11,17,13,14,16,17,17,18,16,14,15,16,19,21,21,23,21,21,20,18,13,12,11,10,7,2,6,0,1,2,1,0,0,0
2022-03-06 17:00:00,0,1,0,0,3,0,0,1,5,6,7,10,10,9,9,9,9,10,9,10,13,17,17,15,12,13,12,9,8,8,7,5,5,11,14,12,13,17,14,18,19,19,16,17,15,14,13,18,21,19,18,15,13,10,6,2,9,1,0,4,0,3,3,0,2,1,0
2022-03-06 18:00:00,1,0,0,2,4,0,0,1,3,3,3,7,2,6,7,11,13,9,9,14,17,14,16,11,14,13,11,8,8,9,5,4,0,5,6,8,5,9,8,9,8,10,11,13,10,15,14,14,18,20,17,15,10,9,0,5,8,4,0,2,0,1,0,0,0,0,0
2022-03-06 19:00:00,0,0,0,0,0,1,0,0,2,5,8,10,11,11,10,10,13,17,15,15,19,16,3,15,12,3,9,9,6,5,4,3,1,2,6,2,6,6,5,7,0,6,8,9,5,7,8,8,9,8,10,2,9,4,4,1,2,0,2,0,0,1,1,0,2,0,0
2022-03-06 20:00:00,0,1,0,2,0,0,1,1,3,3,4,6,6,0,8,10,8,7,9,9,11,18,16,17,16,10,10,8,6,5,4,3,2,3,4,4,5,5,4,4,2,4,5,8,6,7,5,10,15,14,13,11,8,7,3,2,0,3,0,0,1,0,0,0,0,0,0
2022-03-06 21:00:00,0,0,0,0,1,0,0,1,2,4,0,4,0,3,5,8,10,12,11,12,11,6,2,0,5,7,3,4,5,3,2,3,2,5,5,4,6,6,6,2,7,7,8,11,10,8,11,9,11,10,9,7,4,4,0,2,0,0,0,3,2,2,3,0,2,1,0
2022-03-06 22:00:00,0,0,0,0,1,1,0,0,3,4,5,4,3,1,5,5,0,3,0,5,6,0,5,4,3,5,1,3,2,0,0,1,2,3,4,5,7,6,4,3,0,5,4,7,7,9,8,12,16,13,13,11,10,9,3,8,6,1,4,3,0,0,0,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,2,4,0,5,3,3,6,6,4,1,3,5,9,10,9,4,4,4,3,3,2,2,1,0,0,1,3,0,4,4,0,0,0,4,1,5,2,6,0,0,8,5,6,4,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,1,3,5,8,7,9,2,10,12,15,12,15,17,18,17,19,19,17,19,16,17,16,19,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,2,0,0,3,0,0,1,1,2,3,2,3,5,4,7,10,10,10,9,7,7,9,5,8,3,7,1,8,7,5,7,5,1,2,10,17,18,8,17,0,18,15,11,13,12,10,7,9,4,5,10,11,0,9,8,6,4,1,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,3,3,4,0,1,0,0,0,3,4,4,5,10,11,12,15,17,20,18,15,13,13,11,12,11,10,9,8,5,6,0,4,3,1,2,1,0,1,2,3,2,3,4,8,8,5,7,6,7,6,9,9,7,8,7,1,6,4,3,3,1,0,0,0,0,0,0
2022-03-07 07:00:00,3,2,2,1,3,1,0,1,3,5,7,8,12,14,15,22,25,30,25,25,27,16,14,15,14,13,13,13,15,16,11,9,2,1,3,5,5,8,11,13,5,12,10,13,10,13,11,12,12,11,9,8,9,11,12,11,3,7,3,5,4,1,0,0,1,0,0
2022-03-07 08:00:00,3,5,0,2,0,0,3,1,7,8,11,10,13,17,24,43,50,57,50,36,35,31,21,20,18,19,14,15,13,13,11,10,8,2,5,7,7,6,10,12,11,16,24,24,25,17,17,17,14,12,12,11,9,8,8,6,6,3,2,0,0,2,0,0,2,1,0
2022-03-07 09:00:00,0,0,0,0,0,1,0,1,9,11,14,18,21,19,18,24,26,25,21,25,23,21,16,10,15,14,14,17,17,15,16,13,8,3,6,5,5,3,9,10,9,14,16,17,18,18,16,13,9,4,9,8,7,6,6,5,4,2,1,0,0,0,1,0,1,0,0
2022-03-07 10:00:00,1,0,0,1,0,0,0,0,3,4,4,5,5,6,7,11,13,15,16,16,13,14,13,14,11,12,10,10,9,9,10,7,2,4,9,3,7,8,8,9,5,10,10,13,13,14,13,10,13,0,12,9,7,7,6,2,5,3,0,0,1,0,0,0,0,0,0
2022-03-07 11:00:00,0,1,0,0,3,2,0,0,3,3,4,4,6,7,9,12,13,13,11,12,13,13,11,10,8,11,6,7,12,12,10,8,8,5,10,9,11,11,10,7,7,11,11,12,13,14,13,15,14,12,9,8,6,4,7,0,3,4,2,1,0,1,0,0,0,0,0
2022-03-07 12:00:00,1,0,0,0,0,0,0,0,3,3,3,5,0,4,7,13,15,14,14,13,14,12,12,12,8,10,10,9,8,7,8,5,8,8,8,8,9,9,11,12,11,12,13,17,12,16,5,13,13,10,9,7,6,4,2,3,0,2,0,1,0,0,1,0,3,2,0
2022-03-07 13:00:00,0,0,0,0,1,0,0,0,3,4,5,6,2,6,9,11,10,12,9,10,4,9,10,9,7,8,9,0,10,13,14,10,7,6,11,13,13,14,12,12,11,12,13,13,12,14,10,10,11,10,9,8,6,7,6,3,2,5,4,1,0,2,3,2,1,1,0
2022-03-07 14:00:00,1,1,0,1,3,2,0,0,2,3,3,4,5,9,8,12,14,15,14,16,18,19,11,11,7,8,7,6,9,10,10,9,6,9,17,14,19,15,14,15,14,16,15,16,17,19,17,15,16,8,15,14,13,4,5,2,3,3,1,1,0,3,0,2,2,1,0
2022-03-07 15:00:00,0,0,0,0,0,0,0,0,3,5,7,9,8,10,11,16,17,18,19,16,17,18,19,15,15,12,12,11,11,12,5,9,8,12,15,16,14,11,10,9,9,19,17,19,18,19,19,29,28,22,21,17,12,11,10,10,9,7,6,4,0,0,0,1,0,0,0
2022-03-07 16:00:00,0,0,0,0,0,0,0,1,4,3,3,6,7,8,10,13,15,13,14,16,17,16,14,12,12,12,9,8,8,7,7,8,7,13,20,20,18,19,20,21,19,18,16,19,21,23,24,23,21,20,21,20,17,12,7,5,8,6,6,5,1,1,1,0,1,2,0
2022-03-07 17:00:00,0,0,0,0,1,0,0,0,6,8,9,12,6,14,12,16,16,20,15,17,16,19,18,14,12,13,11,4,11,11,4,8,6,7,13,15,12,11,12,12,12,13,16,20,14,22,22,14,23,21,17,12,8,9,8,6,5,5,3,2,1,3,2,2,0,0,0
2022-03-07 18:00:00,2,3,0,0,7,0,0,0,7,8,8,15,14,10,14,21,23,27,25,26,30,32,28,24,19,18,12,11,9,9,8,5,5,7,14,13,13,17,8,18,17,15,15,18,19,21,25,23,26,27,22,19,12,7,6,5,3,5,6,3,1,1,2,0,0,0,0
2022-03-07 19:00:00,1,3,0,0,4,0,0,0,2,8,10,15,14,13,15,14,21,22,21,23,24,23,20,16,13,14,13,12,11,10,8,7,5,7,9,7,12,14,16,13,15,15,16,15,13,16,15,15,22,20,18,16,13,12,11,11,10,6,2,4,1,4,5,0,5,3,0
2022-03-07 20:00:00,1,0,1,0,1,0,0,1,5,4,7,9,8,8,9,10,12,13,12,13,14,14,13,17,16,7,13,12,13,11,2,1,3,8,11,6,10,13,10,9,9,12,11,10,9,12,9,13,19,18,16,10,7,8,6,7,4,0,1,2,0,1,3,0,1,0,0
2022-03-07 21:00:00,1,2,0,1,2,0,0,0,4,4,4,10,5,0,14,13,12,9,8,13,14,7,12,7,9,7,5,0,3,9,7,4,3,3,5,0,5,7,8,7,4,6,8,10,12,14,9,16,16,15,15,14,10,7,7,5,6,4,3,2,0,1,0,0,0,0,0
2022-03-07 22:00:00,0,0,0,0,1,0,1,0,3,5,1,7,4,6,5,7,8,9,7,8,10,10,12,10,10,4,9,7,6,5,3,2,2,8,12,14,10,14,13,14,7,12,10,12,12,15,0,16,17,13,14,13,11,9,8,7,4,5,4,3,0,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,1,0,0,0,1,0,1,4,0,0,3,6,0,4,3,4,4,5,6,7,6,7,8,0,5,5,2,3,2,1,4,4,7,9,8,9,6,0,10,11,9,11,12,9,16,15,13,10,7,7,4,0,2,2,0,0,0,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,1,5,8,2,10,4,11,0,12,15,11,8,14,16,17,17,17,18,0,19,18,18,18,18,14,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,2,0,1,0,0,1,0,1,4,4,5,8,6,6,9,11,10,11,10,0,9,5,8,8,5,7,0,8,9,8,4,8,0,3,9,14,17,16,15,16,19,18,14,15,14,11,10,9,0,2,10,12,13,12,10,7,6,1,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,2,3,1,1,0,4,0,1,2,3,3,6,8,7,11,13,14,17,14,12,11,11,10,10,9,7,8,7,6,6,4,6,4,1,1,0,0,2,4,5,0,2,5,6,0,5,6,5,3,0,6,6,8,7,6,2,6,5,4,0,0,0,2,1,0,0,0
2022-03-08 07:00:00,2,3,2,1,0,0,0,1,3,4,5,7,11,16,21,25,27,30,30,28,21,20,17,17,16,11,12,11,12,8,7,3,3,2,3,3,5,4,5,7,6,7,8,10,10,11,9,9,10,9,7,8,8,10,9,8,5,4,2,3,0,1,0,0,0,0,0
2022-03-08 08:00:00,1,4,0,0,0,0,4,1,7,11,11,13,15,18,23,29,38,43,40,35,34,33,25,23,21,21,20,16,16,16,17,13,10,3,5,4,6,8,9,13,12,16,20,18,18,14,14,11,13,11,12,12,13,11,7,10,9,4,3,3,0,2,3,0,0,0,0
2022-03-08 09:00:00,1,1,0,0,0,0,0,1,10,16,17,16,17,17,19,21,21,23,26,28,25,24,22,9,21,16,17,17,17,17,15,10,8,5,4,5,7,10,5,14,12,14,10,11,12,13,12,9,11,3,9,9,7,6,3,5,5,2,0,1,0,2,2,0,1,1,0
2022-03-08 10:00:00,1,1,0,0,1,0,0,0,2,2,4,5,6,7,9,14,18,19,19,19,19,17,11,12,9,9,11,13,10,9,8,10,4,4,6,0,6,7,6,7,7,9,11,11,10,11,8,6,7,6,8,9,8,6,5,4,2,0,0,1,0,1,1,0,0,0,0
2022-03-08 11:00:00,0,0,0,0,1,0,1,1,4,5,3,4,5,7,9,11,14,7,14,14,13,10,13,12,10,12,14,11,11,11,14,9,9,5,9,6,9,10,12,11,10,9,12,13,12,13,12,12,12,10,10,7,9,6,6,3,8,5,4,2,0,0,2,0,1,0,0
2022-03-08 12:00:00,0,1,0,0,3,2,0,1,4,7,8,9,11,12,10,17,15,20,22,22,20,22,18,15,13,13,11,9,13,10,12,12,6,7,14,14,12,10,11,12,11,13,14,15,16,14,8,13,11,6,9,9,7,7,5,4,0,3,2,1,0,0,0,0,1,0,0
2022-03-08 13:00:00,0,0,0,0,0,1,0,0,1,3,4,7,9,11,14,20,23,26,27,23,23,21,20,20,18,17,16,15,17,20,21,14,10,9,12,12,12,14,16,17,0,17,14,13,12,10,10,11,12,6,10,7,5,5,4,4,1,3,0,2,0,0,1,0,0,0,0
2022-03-08 14:00:00,0,1,0,0,2,1,0,2,5,4,5,7,7,7,9,9,11,11,12,13,15,12,16,16,13,12,12,12,11,7,12,8,5,9,16,16,20,23,23,21,14,22,20,20,21,19,14,19,14,16,13,12,10,7,6,2,5,5,3,2,0,1,0,0,0,0,0
2022-03-08 15:00:00,0,1,0,0,0,0,0,0,3,4,5,8,1,8,8,9,11,13,12,13,14,14,21,22,22,12,10,9,8,9,12,7,6,11,16,19,23,25,27,26,24,23,27,27,25,27,28,28,27,26,26,20,11,7,6,5,4,3,2,0,0,2,1,4,5,3,0
2022-03-08 16:00:00,1,0,0,0,2,0,1,2,5,4,6,10,12,15,20,24,25,28,27,25,24,25,21,22,18,17,14,12,11,10,10,7,5,8,24,18,18,18,20,10,19,19,18,20,24,17,21,17,17,16,13,11,11,5,4,9,3,7,2,1,0,0,0,1,0,0,0
2022-03-08 17:00:00,0,1,0,0,0,0,0,0,4,5,4,8,6,9,10,12,13,16,13,17,20,19,22,20,19,15,15,14,11,9,9,7,6,6,19,21,18,19,18,19,14,17,13,18,17,19,18,15,18,9,17,14,12,10,5,4,9,6,4,1,0,2,3,4,1,3,0
2022-03-08 18:00:00,0,0,0,0,0,0,0,0,5,8,8,8,11,12,11,14,19,19,19,24,25,30,27,26,19,18,13,13,12,11,12,12,11,18,23,24,18,22,25,26,25,24,19,24,23,26,24,24,31,30,30,26,19,16,16,14,13,9,6,5,0,5,3,0,5,3,0
2022-03-08 19:00:00,1,2,2,0,0,0,0,0,5,6,7,9,8,10,8,10,10,12,12,13,15,17,17,17,18,19,15,11,7,6,5,3,4,11,13,10,13,14,12,13,9,15,15,20,9,20,10,24,38,31,24,21,15,8,7,8,4,7,6,4,0,2,0,0,2,1,0
2022-03-08 20:00:00,0,0,0,0,1,0,0,1,3,0,3,4,5,4,5,6,7,9,9,9,11,11,10,10,10,8,6,7,3,7,5,4,2,7,6,0,7,10,7,11,8,9,10,14,12,12,6,14,20,19,20,19,16,13,10,0,9,8,1,7,3,2,3,0,2,1,0
