Unnamed: 0,1_화계사입구.종점,2_인수동청수탕입구,3_우이초등학교후문,4_서울영어마을수유캠프국립재활원입구,5_인수중학교,6_인수동백운교회입구,7_국립419묘지삼거리.윤극영가옥,8_국립4.19민주묘지입구사거리,9_북부성모병원,10_수유2동주민센터우이시장,11_광산사거리,12_강북구청,13_수유(강북구청)역,14_수유역,15_신일병원,16_강북노인종합복지관,17_화계사입구사거리,18_수유동삼양탕앞,19_화계사입구.한신대학교대학원,20_수유중학교혜화여고,21_서울정인학교,22_구세군강북종합사회복지관입구,23_미양중고등학교.팔팔·미송경로당,24_SK아파트.벽산아파트상가,25_솔샘터널,26_SK아파트.벽산아파트상가,27_삼각산동SK아파트북한산시티미양초등학교,28_두산위브아파트입구,29_동북프라자,30_삼양동사거리,31_성암국제무역고등학교,32_삼양동사거리입구,33_미아사거리역,34_성북우체국현대백화점,35_미아사거리역,36_삼양동사거리입구,37_성암국제무역고등학교,38_삼양동사거리,39_동북시장,40_두산위브아파트입구,41_삼양동벽산라이브파크미양초등학교,42_SK아파트.벽산아파트상가,43_솔샘터널,44_SK아파트벽산아파트상가,45_미양중고등학교.팔팔·미송경로당,46_구세군강북종합사회복지관입구,47_우광타운,48_혜화여고,49_화계사입구.한신대학교대학원,50_수유동삼양탕앞,51_화계사입구사거리,52_강북노인종합복지관,53_신일병원,54_수유역.강북구청,55_강북구청,56_광산사거리,57_수유2동주민센터우이시장,58_북부성모의원,59_국립4.19민주묘지입구사거리,60_국립419묘지삼거리.윤극영가옥,61_인수동백운교회입구,62_인수중학교,63_서울영어마을수유캠프국립재활원입구,64_우이초등학교후문,65_인수동청수탕입구,66_한신대학교,67_화계사입구.종점(가상)
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,2,0,0,0,3,4,3,0,2,0,0,1,0,0,0,0,2,0,3,0,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,0,0,3,4,4,5,6,8,8,10,4,7,6,7,6,1,0,0,0,0,0,7,4,5,4,4,4,3,5,3,0,1,5,0,3,3,1,3,2,0,3,4,6,7,0,9,2,9,8,7,7,3,3,4,0,0,3,1,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,0,1,2,3,4,6,7,9,11,10,5,5,0,0,4,0,4,0,2,2,0,0,2,4,5,6,4,7,5,4,0,0,3,2,3,4,3,2,0,4,4,7,3,7,8,7,2,2,8,3,7,5,3,3,2,4,3,1,0,0,0,0,0,0,0
2022-03-19 07:00:00,1,1,2,2,4,9,10,8,9,12,13,11,4,3,5,2,1,4,1,2,3,4,3,3,4,5,5,8,10,11,10,9,1,0,3,4,2,2,2,3,1,2,3,6,7,8,10,9,11,6,9,12,12,3,2,1,1,0,2,1,2,1,0,0,1,0,0
2022-03-19 08:00:00,1,3,4,2,4,8,12,13,15,18,19,14,7,11,11,6,8,5,5,0,6,8,8,6,8,10,10,14,15,14,14,12,2,0,7,6,6,4,3,4,4,5,7,9,11,16,17,10,16,14,15,15,14,9,10,8,6,3,1,2,5,4,2,3,1,0,0
2022-03-19 09:00:00,2,6,7,3,9,15,12,17,18,22,22,19,13,8,10,9,7,4,6,7,7,8,7,8,9,13,15,16,17,20,22,15,3,2,5,6,7,2,4,6,4,5,6,12,13,14,16,17,20,13,20,17,12,10,9,7,3,3,4,2,1,1,2,1,1,1,0
2022-03-19 10:00:00,0,2,5,6,9,13,17,22,17,20,21,15,14,11,13,9,8,12,11,12,11,10,10,9,10,14,15,17,18,21,21,20,6,1,11,7,10,9,7,7,5,5,9,11,14,14,16,17,19,14,20,20,14,12,11,11,8,7,4,2,1,3,1,0,0,0,0
2022-03-19 11:00:00,2,4,3,6,8,14,14,15,13,15,16,14,12,9,11,12,12,11,5,12,12,12,13,9,13,19,18,23,23,29,24,21,2,3,12,9,13,12,13,10,9,9,10,12,14,13,12,15,17,19,17,18,17,11,10,11,7,5,6,4,3,2,0,1,0,0,0
2022-03-19 12:00:00,1,5,6,6,8,10,12,15,14,15,16,14,14,19,17,3,16,10,15,9,10,9,6,8,11,11,12,16,18,28,25,23,4,5,15,13,13,13,14,17,15,14,10,12,11,12,11,13,15,12,17,16,9,12,13,12,6,10,7,3,1,2,2,1,0,0,0
2022-03-19 13:00:00,2,3,4,6,8,10,11,12,15,16,16,13,11,13,12,10,13,12,11,16,12,11,10,10,11,10,12,15,16,20,19,14,5,2,11,13,14,14,16,18,18,17,17,13,14,15,18,20,17,16,13,15,13,8,7,11,12,13,13,9,6,3,3,2,1,0,0
2022-03-19 14:00:00,1,2,4,4,6,7,11,8,14,15,17,12,10,5,13,15,14,6,6,9,7,7,8,11,12,10,14,17,20,19,19,16,4,3,18,19,0,13,15,14,13,11,11,15,12,15,16,13,15,12,17,14,14,12,10,8,7,6,5,4,2,3,1,1,0,0,0
2022-03-19 15:00:00,0,1,2,1,4,9,10,11,11,13,15,16,11,13,12,13,13,6,12,12,11,8,6,13,12,18,20,24,28,32,30,22,4,2,21,20,20,18,17,16,17,16,13,13,12,13,12,11,11,14,12,13,12,13,16,15,10,11,10,9,7,5,6,3,2,1,0
2022-03-19 16:00:00,3,5,6,7,8,9,10,9,10,14,16,12,17,16,18,16,14,13,14,17,17,18,19,15,17,18,15,15,17,19,21,17,4,3,13,14,15,16,17,15,14,12,10,12,11,12,11,13,16,17,11,11,14,17,15,15,12,11,10,9,5,3,2,1,0,0,0
2022-03-19 17:00:00,3,3,5,6,7,10,9,10,11,12,14,12,17,16,21,19,19,16,17,15,13,13,14,12,12,17,17,22,31,34,32,26,3,6,28,29,27,23,21,20,19,12,9,15,12,17,24,24,24,25,25,25,18,12,13,11,11,12,11,8,7,6,3,1,0,0,0
2022-03-19 18:00:00,1,1,2,4,5,8,10,13,13,14,14,14,17,21,24,23,21,20,19,18,16,15,15,14,13,12,8,9,18,18,18,17,1,6,25,26,25,25,22,20,18,14,14,15,12,12,10,10,8,11,8,10,9,16,16,15,13,11,9,4,2,3,3,1,1,0,0
2022-03-19 19:00:00,1,2,4,4,6,8,7,7,1,7,9,11,22,23,25,23,22,16,21,17,16,12,12,11,13,11,10,8,8,10,12,8,0,7,14,15,14,12,15,15,19,14,10,7,9,7,6,5,7,6,8,5,8,19,21,20,15,13,12,8,4,3,2,1,1,0,0
2022-03-19 20:00:00,0,3,1,2,6,7,8,6,6,8,7,7,15,13,15,13,12,13,12,9,6,7,5,3,10,9,8,9,10,11,11,7,1,4,19,20,14,13,16,16,18,11,13,12,12,10,10,11,10,3,4,2,9,11,11,10,8,8,6,4,4,3,0,1,1,0,0
2022-03-19 21:00:00,0,2,0,3,1,2,3,4,5,7,2,8,15,17,17,16,16,16,14,10,9,7,6,5,4,3,2,4,2,4,3,0,0,1,13,19,17,16,12,12,11,9,10,9,6,5,5,4,2,4,5,6,2,21,20,19,15,12,11,9,5,4,2,3,2,0,0
2022-03-19 22:00:00,0,2,2,1,3,4,3,4,2,4,5,7,18,17,17,18,18,16,18,17,13,12,7,6,3,7,2,4,4,3,2,1,1,2,10,11,11,12,13,12,14,13,11,10,7,7,6,4,5,7,6,5,4,12,15,13,13,10,10,6,4,2,2,2,0,0,0
2022-03-19 23:00:00,0,0,0,0,1,1,0,2,0,1,0,5,17,19,18,18,20,19,18,13,11,8,9,6,5,4,3,3,4,4,2,1,0,1,18,17,14,9,13,13,12,9,7,11,7,7,6,5,1,0,2,6,3,10,8,13,12,8,10,9,5,3,4,0,2,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,1,0,2,3,2,3,0,0,4,0,0,0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,0,0,0,1,3,3,1,3,2,3,2,4,1,2,4,3,1,0,3,0,1,1,2,1,4,2,7,4,8,4,4,1,0,3,0,0,4,4,4,3,0,4,3,0,0,4,5,0,4,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,1,2,3,5,4,6,7,8,6,5,1,2,1,4,1,0,1,0,3,2,2,2,2,2,3,3,3,4,2,0,0,3,2,4,3,4,3,1,3,0,5,5,6,5,1,6,0,8,6,8,4,4,2,5,4,3,3,0,1,0,1,0,0,0
2022-03-20 07:00:00,0,0,0,0,1,3,4,4,5,7,7,7,4,3,4,1,2,0,0,3,2,0,2,0,3,2,0,5,5,6,7,5,1,0,3,1,1,2,1,3,0,2,1,4,5,4,5,6,6,4,5,0,6,6,7,5,2,0,0,1,0,0,0,0,0,0,0
2022-03-20 08:00:00,2,3,5,4,6,10,11,12,14,15,10,6,4,0,4,5,3,4,3,2,2,2,2,3,5,6,7,10,11,10,7,8,0,1,7,0,1,6,5,4,3,4,5,8,8,3,4,9,10,11,12,10,9,5,7,6,4,4,3,1,1,0,0,0,0,0,0
2022-03-20 09:00:00,1,2,6,3,6,7,5,8,10,11,13,11,7,7,8,7,5,7,5,6,7,7,8,5,6,8,9,12,14,19,22,14,3,1,6,4,6,4,4,9,9,3,9,8,12,13,16,20,21,16,16,19,16,8,10,6,2,5,4,2,2,0,1,1,1,0,0
2022-03-20 10:00:00,4,2,5,3,5,9,10,14,15,17,17,13,9,7,7,8,2,6,6,7,8,7,8,7,8,11,13,17,16,17,18,13,2,1,10,6,6,8,9,14,7,11,8,11,15,16,17,19,20,13,21,22,15,8,6,9,7,5,4,4,0,2,3,2,1,0,0
2022-03-20 11:00:00,0,2,0,3,4,7,6,8,9,8,8,10,5,5,6,6,5,7,3,8,8,6,5,5,9,10,11,15,15,16,17,11,3,1,4,7,3,7,8,7,6,7,9,9,6,8,10,11,9,9,12,12,12,11,9,7,7,4,7,4,3,2,0,0,0,0,0
2022-03-20 12:00:00,0,7,9,8,9,11,10,16,14,17,16,14,8,8,9,8,7,6,5,7,7,10,4,9,10,9,12,15,9,18,18,15,3,4,13,14,5,10,16,14,12,11,12,17,16,16,15,19,14,18,0,16,14,10,11,7,6,6,7,2,0,0,3,3,2,0,0
2022-03-20 13:00:00,4,3,6,5,9,10,8,9,11,14,14,15,16,15,17,13,15,0,12,14,13,19,16,13,18,13,17,10,16,17,19,15,2,2,17,18,13,11,13,10,9,9,8,9,8,9,10,17,18,19,18,19,17,11,10,11,10,5,6,4,6,2,4,0,0,0,0
2022-03-20 14:00:00,1,0,3,4,7,9,11,12,13,19,22,15,12,12,17,17,16,15,12,11,14,11,14,5,11,11,14,16,16,16,13,15,4,3,16,18,19,18,17,19,18,22,19,17,21,16,17,18,16,7,9,15,11,8,10,9,8,7,6,2,4,2,1,2,1,0,0
2022-03-20 15:00:00,1,1,2,1,5,8,9,7,8,10,11,11,12,10,14,11,12,11,11,11,12,11,11,10,11,11,11,15,13,15,6,12,3,3,10,11,10,9,13,13,13,11,8,11,15,16,15,14,12,13,12,12,11,10,10,10,9,7,7,5,3,2,4,2,1,0,0
2022-03-20 16:00:00,1,4,1,2,4,4,5,7,9,6,10,7,22,24,27,15,14,9,21,17,10,13,11,10,9,11,13,10,10,13,13,9,4,3,22,22,21,21,19,19,17,17,13,14,16,16,17,14,15,11,17,14,15,17,19,16,15,16,14,5,5,4,4,2,1,0,0
2022-03-20 17:00:00,1,2,3,4,8,12,11,8,7,14,16,13,17,16,13,14,15,16,11,16,12,10,10,11,12,12,11,11,12,16,15,13,4,4,17,18,17,13,14,15,14,13,10,12,10,11,12,9,9,10,9,10,8,19,20,7,6,4,6,4,5,3,4,1,0,0,0
2022-03-20 18:00:00,1,2,3,2,9,3,6,10,11,13,14,8,12,14,25,23,24,13,23,21,19,15,12,10,12,12,10,9,14,13,14,13,2,7,14,13,13,12,20,24,28,21,18,15,11,9,10,7,7,4,8,8,10,17,16,17,16,13,9,6,4,1,2,1,1,0,0
2022-03-20 19:00:00,1,1,2,2,4,6,7,9,5,10,9,9,17,23,25,23,22,21,13,18,12,13,10,8,6,6,6,9,10,12,3,9,1,4,20,19,19,21,25,23,13,16,11,10,9,8,6,7,5,5,5,8,6,13,17,16,16,16,15,8,6,4,3,1,0,0,0
2022-03-20 20:00:00,0,1,3,2,4,4,5,6,0,5,7,6,16,17,24,4,21,18,20,19,15,15,12,3,5,5,3,7,5,5,6,5,1,4,15,14,9,9,12,12,10,10,8,6,5,5,4,4,4,0,0,0,3,8,12,11,10,7,9,9,5,3,3,1,1,0,0
2022-03-20 21:00:00,0,0,1,2,1,3,4,2,4,5,4,6,14,13,15,14,6,0,13,11,10,9,8,6,5,3,5,2,3,5,5,4,1,0,7,11,10,9,8,10,7,8,8,6,7,5,3,2,2,0,3,3,1,11,13,12,10,9,5,4,1,1,0,3,0,0,0
2022-03-20 22:00:00,0,1,0,0,0,1,0,3,0,4,5,5,12,13,12,13,12,12,12,11,10,8,5,4,3,2,3,5,4,6,5,3,0,2,9,10,6,10,13,11,10,8,6,7,5,5,4,2,0,6,5,2,4,8,11,7,9,8,2,5,3,0,2,0,0,0,0
2022-03-20 23:00:00,0,0,2,0,2,0,1,0,3,4,2,3,15,10,8,16,5,6,14,12,10,8,6,5,4,4,3,2,3,2,1,0,0,2,18,15,15,14,14,7,10,6,5,6,3,0,2,0,0,2,0,0,1,12,12,11,10,9,6,4,3,3,2,1,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,0,1,0,2,3,0,2,3,5,2,0,3,0,0,2,0,0,0,1,2,3,0,0,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,0,1,3,2,4,6,7,9,10,11,11,5,5,7,6,3,2,2,1,2,5,3,3,6,8,9,13,12,14,10,12,0,1,6,0,7,6,0,5,4,0,1,6,7,10,0,11,10,2,9,7,5,5,5,6,0,0,4,2,0,1,0,0,0,0,0
2022-03-21 06:00:00,2,0,1,2,4,10,12,14,15,20,20,17,6,4,0,2,0,3,4,3,2,4,3,2,6,5,7,10,11,10,13,10,0,1,4,0,3,6,5,4,4,3,3,5,4,6,7,7,8,8,7,7,7,6,7,3,2,2,1,1,3,1,0,0,0,0,0
2022-03-21 07:00:00,1,2,3,2,10,17,19,23,32,35,44,45,34,37,40,42,45,16,43,33,32,19,11,8,10,14,21,22,26,33,34,26,3,3,10,6,9,5,8,9,16,16,21,34,30,33,34,28,29,29,30,20,19,5,7,6,6,5,5,5,4,6,7,3,4,4,0
2022-03-21 08:00:00,2,4,8,8,10,18,16,22,27,28,29,29,17,22,22,20,20,20,16,14,13,15,14,11,15,18,18,22,23,31,34,24,2,1,12,13,10,10,9,11,9,13,15,25,23,26,30,34,34,33,33,32,28,18,16,12,10,8,6,6,6,5,3,3,2,1,0
2022-03-21 09:00:00,1,1,2,3,5,8,13,15,16,24,25,16,12,12,11,10,10,4,8,12,11,9,8,5,7,10,10,13,15,20,20,18,3,2,7,8,5,7,6,6,6,8,7,13,11,17,18,20,14,19,20,21,17,8,8,7,4,4,4,3,4,6,5,4,3,2,0
2022-03-21 10:00:00,2,1,3,2,5,8,11,13,13,16,15,11,11,10,10,6,6,5,5,8,5,7,7,10,15,13,13,10,9,12,13,9,2,2,7,4,9,8,6,7,10,5,12,9,11,12,8,12,10,13,15,14,12,6,6,5,2,5,2,3,1,3,1,2,2,0,0
2022-03-21 11:00:00,1,1,4,5,7,11,12,11,9,12,15,11,13,13,15,14,12,13,13,11,9,8,10,8,8,9,10,10,11,15,16,10,1,2,9,10,9,9,12,13,7,11,7,13,14,13,14,13,10,11,10,8,10,7,8,7,6,6,7,6,2,0,2,0,0,0,0
2022-03-21 12:00:00,1,1,4,2,5,10,11,10,11,11,14,9,11,6,15,6,10,11,12,11,10,9,9,10,9,8,9,10,13,14,12,13,4,2,12,13,8,13,12,13,12,12,9,13,12,16,15,14,13,9,10,3,9,6,8,9,9,8,7,6,5,4,3,2,1,0,0
2022-03-21 13:00:00,0,3,2,2,4,6,7,9,7,10,9,9,15,10,15,16,12,14,15,16,6,15,14,13,11,13,13,10,11,12,10,10,1,2,13,13,10,7,12,11,10,9,9,9,11,11,12,14,13,14,15,13,15,12,15,11,12,13,12,9,5,4,3,1,0,0,0
2022-03-21 14:00:00,1,4,3,5,6,8,10,15,16,18,16,15,16,14,19,20,19,11,13,19,18,13,12,10,11,12,12,12,14,16,15,13,0,2,10,11,8,10,10,10,10,14,11,12,12,15,11,15,16,15,15,14,13,9,12,12,10,11,10,8,6,3,3,2,1,0,0
2022-03-21 15:00:00,22,21,23,21,18,16,16,15,14,13,13,13,17,19,19,18,17,9,18,34,32,31,29,24,20,18,19,18,18,20,14,13,3,5,15,19,18,17,18,18,17,18,9,11,39,42,41,45,40,40,41,38,37,19,19,12,9,7,7,5,4,2,2,0,0,0,0
2022-03-21 16:00:00,1,2,2,3,7,15,16,11,15,13,13,12,17,18,23,26,25,25,18,24,22,20,14,13,14,15,16,13,13,13,16,13,3,3,29,20,28,21,21,20,15,16,12,11,14,14,15,18,24,20,24,23,20,22,25,20,16,14,11,7,4,3,1,1,0,0,0
2022-03-21 17:00:00,2,2,3,5,6,7,11,12,8,11,11,10,18,19,19,18,16,17,17,15,14,12,10,9,9,8,9,10,10,14,15,11,1,3,21,22,20,21,21,19,19,17,16,15,11,13,11,13,16,15,11,14,17,24,33,26,25,19,13,10,7,6,3,2,0,0,0
2022-03-21 18:00:00,1,2,3,4,3,10,12,11,15,18,19,19,34,29,31,31,30,28,28,28,25,24,19,20,14,11,11,10,15,16,12,11,3,7,27,26,21,21,23,20,19,14,13,15,12,15,16,15,12,15,16,16,14,22,23,20,24,23,16,10,6,4,3,2,1,1,0
2022-03-21 19:00:00,1,2,2,3,4,6,7,12,14,11,12,14,19,35,36,36,33,32,29,29,25,21,16,12,9,8,7,7,8,10,12,10,2,4,22,21,22,23,31,28,28,26,22,23,14,15,12,12,12,11,14,17,16,20,24,24,19,20,15,10,7,5,4,2,2,1,0
2022-03-21 20:00:00,1,2,1,2,4,6,7,7,9,10,6,9,15,16,18,18,17,3,16,17,12,9,8,7,6,5,2,6,7,6,5,5,1,1,19,10,8,18,23,25,25,18,14,12,10,8,8,9,9,6,8,9,7,15,19,21,18,16,12,11,9,5,3,1,0,0,0
2022-03-21 21:00:00,1,2,0,1,3,4,3,4,6,8,6,8,15,17,20,19,18,19,16,15,14,9,8,7,3,4,2,5,6,4,1,2,0,1,7,8,9,6,14,8,13,7,7,8,4,7,3,7,4,5,6,5,6,12,15,12,8,7,7,6,3,1,2,0,0,0,0
2022-03-21 22:00:00,2,2,3,1,3,3,2,3,3,3,4,4,12,14,16,15,13,12,12,9,8,5,6,5,4,5,3,4,4,5,3,2,0,1,7,7,7,9,9,12,9,11,9,8,7,6,5,6,7,3,0,4,7,15,19,16,13,11,9,6,4,3,2,1,0,0,0
2022-03-21 23:00:00,0,0,0,1,1,0,0,5,1,1,4,5,11,12,13,0,10,12,11,10,10,9,8,6,5,4,2,1,2,3,4,2,1,0,11,9,10,10,10,9,9,7,6,5,5,3,5,3,1,4,3,3,2,14,16,14,11,10,8,5,3,2,1,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,0,2,2,0,3,0,1,2,3,2,2,2,0,3,4,0,3,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,0,2,1,3,4,5,5,11,15,17,12,5,4,4,1,3,2,1,0,1,5,4,3,3,6,8,11,8,12,11,9,1,1,6,0,5,4,0,3,1,0,2,6,7,4,6,8,0,5,4,4,3,2,4,3,0,2,0,1,0,0,0,0,1,0,0
2022-03-22 06:00:00,2,1,2,4,6,10,11,12,13,14,17,14,5,5,6,3,5,0,4,4,3,2,4,4,7,6,7,8,5,10,11,9,1,0,3,0,5,0,5,0,0,5,3,12,13,5,14,15,8,9,10,9,13,3,3,1,1,0,1,0,1,0,1,0,0,0,0
2022-03-22 07:00:00,2,3,3,3,7,13,21,23,31,39,39,39,48,49,51,53,53,29,51,32,31,14,6,6,8,11,14,24,26,34,37,28,1,2,9,3,4,5,6,6,5,6,14,30,30,30,32,21,23,24,25,24,21,8,7,4,3,5,5,7,5,3,7,8,0,6,0
2022-03-22 08:00:00,2,3,7,5,7,17,20,23,28,35,37,32,17,18,23,26,26,15,22,14,14,14,12,8,12,15,19,23,21,38,39,29,3,2,15,17,17,18,15,13,11,13,11,20,22,24,25,27,21,27,25,26,23,10,13,14,12,13,13,10,7,6,5,3,2,1,0
2022-03-22 09:00:00,1,5,6,5,10,14,15,17,15,21,25,21,11,6,9,10,7,6,5,8,10,9,8,8,11,11,13,12,15,16,17,12,3,2,6,7,8,7,6,5,6,6,7,14,15,15,15,17,18,13,18,21,19,6,7,7,5,2,6,2,2,3,2,1,0,0,0
2022-03-22 10:00:00,2,3,4,4,2,7,9,10,19,20,19,13,7,10,11,10,9,7,5,3,7,6,7,5,7,7,10,9,12,14,16,13,2,1,5,4,5,4,6,8,7,7,5,7,8,9,8,8,7,8,7,8,9,6,6,3,3,5,4,3,2,2,1,0,0,0,0
2022-03-22 11:00:00,1,2,3,5,6,8,9,13,15,17,15,11,11,12,11,10,9,7,5,8,7,8,6,5,6,9,8,9,12,15,18,16,4,2,8,8,6,7,9,8,7,6,5,8,7,12,13,14,13,14,13,11,10,4,7,6,6,4,6,3,2,3,1,2,1,0,0
2022-03-22 12:00:00,1,2,4,3,5,10,12,9,12,16,14,9,9,11,12,12,12,10,7,9,10,8,9,7,8,8,11,12,14,14,15,15,5,2,12,13,12,14,9,9,8,9,7,10,10,11,10,13,11,12,11,10,10,10,7,6,8,4,9,8,6,3,1,3,2,1,0
2022-03-22 13:00:00,2,4,2,3,7,10,11,11,14,13,12,9,8,8,11,11,12,10,14,13,12,11,9,8,6,10,11,10,12,10,10,10,4,3,10,11,9,7,16,13,11,10,8,8,9,9,9,8,11,11,12,12,11,8,8,5,6,7,8,4,4,1,1,0,1,0,0
2022-03-22 14:00:00,3,2,6,3,5,8,7,9,6,10,11,13,10,11,11,11,11,9,12,15,11,12,9,9,12,12,9,16,13,16,18,14,3,2,14,10,15,13,12,12,7,11,11,11,10,10,11,12,13,12,13,14,9,17,17,12,13,10,6,5,4,2,3,1,1,0,0
2022-03-22 15:00:00,8,9,4,2,3,7,6,6,8,8,9,10,12,15,15,14,13,12,10,15,15,15,18,16,20,19,18,15,16,16,14,11,2,4,18,11,10,15,20,15,14,15,13,14,36,39,20,40,40,39,36,38,34,23,23,17,14,12,11,10,5,3,2,2,1,0,0
2022-03-22 16:00:00,25,26,11,25,21,18,20,19,16,18,14,13,19,15,20,22,19,11,17,23,22,20,21,19,12,10,10,13,15,17,20,16,4,4,24,22,24,27,21,21,13,12,11,13,18,19,19,37,36,35,33,36,36,22,29,19,14,13,12,10,5,4,3,1,0,1,0
2022-03-22 17:00:00,3,4,0,6,8,11,13,14,16,18,16,16,16,17,18,18,18,18,17,16,13,12,11,9,8,10,15,13,15,18,16,13,1,6,25,27,26,23,25,27,21,19,17,19,20,20,20,23,22,23,22,23,21,17,18,14,14,12,9,4,5,4,6,3,1,1,0
