Unnamed: 0,1_신월동기점,2_황외과앞,3_화곡동대림아파트.화곡중앙시장,4_가로공원.나누리병원,5_신월초등학교,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_강서구청사거리.서울디지털대학교,12_등촌중학교백석초등학교,13_등촌역.강서보건소,14_염창역.서울도시가스,15_안양천입구,16_양평동한솔아파트,17_양평한신아파트.선유도공원입구,18_양화대교전망카페,19_합정역(가상),20_합정역,21_서교동,22_홍대입구역(가상),23_홍대입구역,24_동교동삼거리,25_신촌역,26_신촌로터리,27_서강대학교,28_광성중고등학교,29_대흥역,30_용강초등학교,31_동도중학교.서울디자인고등학교,32_공덕역.1번.출구,33_서울대동창회관,34_공덕시장,35_신덕성결교회,36_한겨레신문사,37_만리동고개,38_손기정체육공원,39_서울역서부,40_서울역버스환승센터,41_남대문시장.회현역,42_명동입구,43_충무로역.매일경제,44_초동,45_을지로4가.베스트웨스턴국도,46_중구청앞.덕수중학교,47_충무로역8번출구.대한극장앞,48_퇴계로3가.한옥마을.한국의집,49_퇴계로2가.명동역,50_남대문시장.회현역,51_중림동교차로,52_서울의료보건고등학교.서울역서부,53_손기정체육공원입구,54_만리동고개,55_한겨레신문사,56_신덕성결교회,57_공덕역.공덕시장,58_공덕역.2번.출구,59_동도중학교.서울디자인고등학교,60_대흥역,61_광성중고등학교,62_서강대학교,63_신촌로터리,64_신촌오거리.현대백화점,65_동교동삼거리,66_홍대입구역(가상),67_홍대입구역,68_서교동,69_합정역(가상),70_합정역,71_양화대교전망카페,72_양평한신아파트.선유도공원입구,73_영등포아리수정수센터,74_염창역.서울도시가스,75_등촌역.강서보건소,76_등촌중학교백석초등학교,77_강서구청사거리.서울디지털대학교,78_강서구청.한국건강관리협회,79_우장초등학교,80_한국폴리텍1.서울강서대학교,81_화곡본동시장,82_화곡역.현대주유소,83_신월초등학교,84_가로공원.나누리병원,85_화곡중앙골목시장,86_화곡대림아파트,87_하나은행신월동지점,88_신월동기점
2022-03-27 10:00:00,0,5,6,11,13,12,13,16,18,19,18,15,25,29,12,14,30,29,28,20,16,16,17,16,13,12,11,10,12,8,9,9,12,11,13,16,15,13,13,10,9,4,1,0,1,0,2,3,6,3,2,8,10,14,18,19,17,17,18,21,22,10,9,22,18,17,9,9,8,11,10,5,13,5,7,1,7,4,0,3,2,0,1,0,1,0,0,0
2022-03-27 11:00:00,5,7,10,14,7,12,14,14,16,19,16,21,19,21,21,23,25,0,23,15,17,15,11,12,10,8,9,0,12,14,11,12,11,11,10,15,12,14,12,9,7,5,3,0,2,0,0,3,5,7,3,8,13,7,10,12,11,13,11,11,11,12,11,11,12,11,13,12,11,12,11,8,9,14,12,10,8,9,7,6,5,3,1,4,2,1,0,0
2022-03-27 12:00:00,0,13,14,19,22,24,23,27,30,31,34,34,43,42,43,40,43,41,39,28,26,19,15,16,18,14,16,15,15,14,14,15,13,17,18,16,15,13,12,11,5,1,0,1,2,3,0,4,5,6,6,7,12,16,21,23,24,25,25,21,22,24,19,20,15,16,6,5,0,10,0,5,7,11,13,14,14,13,13,12,11,10,9,6,4,0,0,0
2022-03-27 13:00:00,0,9,10,14,22,23,24,35,36,12,18,18,33,35,36,37,39,36,35,30,25,23,18,14,13,14,15,13,14,16,18,19,19,20,23,21,24,23,16,11,10,5,3,0,5,1,5,2,4,10,11,17,19,21,22,19,21,24,27,34,33,32,27,19,22,16,22,25,22,26,24,12,21,23,22,22,20,17,16,15,14,11,10,5,4,2,0,0
2022-03-27 14:00:00,0,8,9,10,10,15,13,15,33,32,38,26,36,34,34,27,32,0,31,30,21,19,15,14,18,15,0,11,17,12,18,11,16,15,16,12,14,17,14,9,6,4,1,1,1,3,2,2,6,7,7,7,12,14,17,18,17,22,23,20,18,17,16,16,17,14,13,12,10,15,0,21,20,14,13,8,14,13,13,13,13,10,0,6,2,3,0,0
2022-03-27 15:00:00,0,9,10,12,13,15,15,16,18,18,21,23,24,25,23,21,24,22,23,25,18,7,15,17,15,14,13,16,14,14,14,15,16,17,18,17,17,12,12,6,4,4,0,1,3,2,0,3,6,10,11,13,16,16,18,16,19,21,23,24,26,18,19,19,19,18,17,14,16,19,0,15,14,14,17,16,12,13,14,11,9,13,11,8,6,0,0,0
2022-03-27 16:00:00,0,8,11,13,15,9,14,19,20,15,17,18,18,18,20,17,21,20,16,18,20,17,19,18,21,23,8,24,22,20,22,18,16,18,17,15,12,7,10,9,8,6,5,2,2,6,9,0,17,20,18,23,21,27,27,29,29,29,25,26,31,30,26,20,14,16,23,22,20,29,29,28,28,27,25,25,19,18,15,14,13,15,16,8,2,5,0,0
2022-03-27 17:00:00,0,5,7,9,9,11,13,12,12,16,23,25,22,25,26,22,27,31,27,20,21,18,20,16,24,25,20,21,18,17,21,20,19,22,21,16,14,11,12,9,7,2,0,0,2,3,4,5,5,17,19,21,22,25,26,14,24,23,22,22,23,0,21,25,23,21,22,19,17,24,14,22,19,21,20,18,17,12,10,10,6,10,12,12,7,6,0,0
2022-03-27 18:00:00,5,4,10,8,9,11,12,15,17,18,20,19,16,24,26,27,20,0,23,20,20,19,15,17,14,15,14,15,6,15,13,11,13,23,23,15,9,10,8,5,2,3,2,2,1,1,3,5,10,15,11,17,15,18,21,18,20,22,14,16,18,19,20,19,9,17,34,33,0,42,44,42,40,41,46,44,35,29,25,26,23,18,16,11,7,5,0,0
2022-03-27 19:00:00,0,5,5,5,6,10,10,9,9,9,10,10,13,12,8,12,11,0,0,10,9,7,10,11,18,16,17,12,20,19,20,19,17,20,13,9,5,5,6,5,5,0,0,2,0,0,4,7,10,12,12,20,23,19,22,23,23,23,21,20,18,18,17,20,19,18,27,29,23,47,45,39,33,35,36,33,27,24,18,14,12,6,4,4,3,0,0,0
2022-03-27 20:00:00,0,1,8,8,5,11,13,0,11,9,12,11,11,13,2,14,0,0,13,9,8,0,12,12,13,12,11,10,11,12,15,13,9,11,10,8,7,6,1,3,3,3,2,2,1,0,3,2,7,9,10,11,13,13,12,10,11,12,10,10,11,9,0,14,14,12,24,26,25,35,34,21,33,24,22,18,17,15,14,11,9,7,5,3,2,0,0,0
2022-03-27 21:00:00,0,4,6,3,8,10,12,11,3,8,4,6,5,6,5,0,0,0,2,8,9,8,13,12,12,13,13,14,14,17,15,15,16,15,13,10,6,5,2,2,0,1,0,0,0,0,1,2,6,8,0,13,9,9,12,11,12,11,14,11,12,10,10,16,15,0,27,29,0,39,30,27,29,40,38,36,32,31,25,18,15,11,9,7,5,4,0,0
2022-03-27 22:00:00,0,4,4,6,9,8,3,3,0,8,9,6,5,5,4,0,0,0,4,5,7,7,16,16,17,18,18,17,16,16,11,6,18,14,10,11,6,7,5,2,0,0,0,2,1,0,4,6,7,10,5,14,16,10,5,0,9,8,9,6,7,9,11,15,13,12,19,22,20,30,0,26,29,30,29,25,21,17,12,11,11,12,7,5,3,2,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,2,5,7,5,4,6,0,0,5,0,0,8,10,0,29,25,27,21,20,19,23,24,24,25,20,15,13,8,4,2,0,1,0,1,0,0,1,2,0,0,3,3,2,4,3,4,9,7,7,8,10,11,7,6,10,13,14,0,18,22,18,27,26,0,26,24,26,23,21,20,10,18,14,9,8,6,3,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,4,9,12,9,11,17,18,20,22,21,12,21,20,19,22,17,18,21,24,25,22,22,15,12,0,0,13,10,10,11,11,12,15,10,19,26,27,22,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,7,10,8,11,10,7,12,13,14,14,11,15,11,14,12,9,8,12,13,14,10,14,11,6,10,5,6,9,7,9,8,9,8,9,12,15,12,13,10,7,3,2,1,0,0,1,2,0,5,4,0,6,8,10,3,10,11,1,3,9,8,9,8,0,0,10,13,0,15,14,0,13,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,9,13,19,21,18,17,17,20,22,24,25,21,19,20,21,20,19,14,18,17,16,17,12,13,0,12,11,13,14,13,5,7,12,8,11,11,12,9,5,5,1,0,1,0,1,1,0,0,1,0,2,3,6,8,7,4,2,4,1,3,0,2,4,3,1,3,4,0,4,0,1,3,10,9,11,9,8,10,9,5,3,3,2,2,0,0,0
2022-03-28 07:00:00,8,16,24,40,44,33,39,37,45,53,55,52,45,42,41,40,41,19,23,23,22,20,23,20,18,15,19,18,17,19,20,15,24,31,30,30,33,34,28,22,15,8,5,3,1,0,3,4,3,12,8,8,7,12,23,28,27,13,10,8,10,9,7,8,7,0,9,7,0,13,11,10,11,14,11,11,10,7,10,11,4,4,3,2,1,0,0,0
2022-03-28 08:00:00,6,19,25,33,38,32,35,46,49,54,55,54,49,47,44,46,45,45,43,26,25,23,22,25,22,21,18,19,18,20,19,21,27,38,38,33,39,40,35,26,14,8,5,3,2,2,2,2,7,7,11,13,12,19,24,24,24,22,19,13,12,15,13,15,8,12,12,11,10,19,17,14,17,28,28,27,21,15,15,21,15,11,8,8,5,4,0,0
2022-03-28 09:00:00,0,6,15,17,15,14,17,21,23,28,38,39,38,38,40,41,42,39,33,22,18,17,20,20,14,13,11,10,12,14,16,17,18,17,15,13,13,14,14,12,10,4,3,2,1,1,2,4,5,6,3,5,7,11,17,18,20,17,15,14,15,15,13,10,8,8,7,6,5,6,5,8,5,8,17,7,15,15,15,17,18,13,12,6,5,4,0,0
2022-03-28 10:00:00,2,5,10,10,15,16,18,22,26,31,30,29,17,16,15,17,19,0,19,14,13,11,12,13,13,13,14,10,14,15,15,16,13,16,17,17,16,17,15,12,4,2,1,0,2,0,2,1,2,5,2,3,3,6,7,9,8,5,9,6,5,8,3,11,8,7,6,6,0,12,0,11,0,12,10,7,7,6,10,7,6,9,4,5,3,2,0,0
2022-03-28 11:00:00,0,4,3,7,5,8,12,19,19,24,25,25,28,27,29,29,0,28,25,16,17,16,15,13,15,10,15,16,14,16,16,15,14,16,15,15,15,13,12,12,9,3,1,0,1,3,5,5,7,8,9,9,8,11,13,13,13,16,16,15,14,13,6,10,11,10,10,8,7,11,0,0,10,10,14,11,10,13,13,10,10,4,0,5,2,2,0,0
2022-03-28 12:00:00,0,4,6,11,13,11,13,18,19,21,24,23,22,21,22,0,23,17,22,16,15,11,16,15,15,14,14,9,15,9,16,16,18,16,14,14,12,13,15,9,5,4,3,3,3,4,3,2,2,11,11,10,10,17,19,17,14,17,21,11,12,13,20,16,14,7,11,11,10,12,10,11,10,10,11,10,8,13,14,12,11,13,0,10,5,4,0,0
2022-03-28 13:00:00,0,5,8,9,11,12,13,17,18,23,25,26,28,30,29,30,24,0,26,22,20,13,12,13,14,15,14,17,6,13,13,12,12,16,12,13,13,13,14,11,6,3,3,2,1,2,2,5,6,13,12,12,13,16,16,15,13,13,13,14,17,16,16,16,15,13,14,11,0,15,13,14,14,13,16,15,8,15,7,13,12,8,0,4,1,3,0,0
2022-03-28 14:00:00,2,6,10,8,11,7,10,11,15,15,22,25,24,26,27,28,0,0,26,25,23,22,17,17,16,16,15,13,15,8,14,12,11,11,8,16,13,13,12,8,12,10,4,2,2,4,4,5,10,20,20,19,20,21,26,25,24,27,26,26,23,20,19,23,22,20,24,24,23,21,0,20,19,19,23,17,22,21,19,19,14,20,19,12,3,4,0,0
2022-03-28 15:00:00,0,5,11,12,13,12,15,14,14,18,19,19,20,21,19,20,21,20,19,14,14,0,14,11,12,10,11,11,12,12,29,26,24,32,27,25,10,10,6,7,5,2,1,0,2,4,6,7,14,22,22,27,26,40,38,39,35,17,18,19,18,20,21,18,16,9,18,17,10,22,9,21,16,24,22,28,29,25,22,22,18,21,20,15,12,8,0,0
2022-03-28 16:00:00,5,7,10,12,13,14,21,23,21,22,19,18,18,17,16,8,16,0,15,15,16,10,13,12,13,12,13,9,14,19,22,11,17,19,8,23,11,8,10,8,4,4,2,2,1,2,4,6,8,18,21,24,22,30,36,33,31,28,31,34,36,37,34,34,34,30,25,25,0,28,27,26,27,25,27,25,27,26,26,25,22,19,19,13,10,9,0,0
2022-03-28 17:00:00,4,10,14,18,18,22,25,26,24,28,35,38,30,31,31,32,31,0,28,22,22,21,15,14,14,15,14,16,16,13,13,13,13,20,17,16,13,12,11,7,6,7,3,0,3,4,6,9,15,21,22,31,30,43,40,40,40,38,31,31,30,30,30,28,30,28,32,35,33,53,51,49,43,40,44,42,41,38,32,23,22,22,19,16,11,10,0,0
2022-03-28 18:00:00,0,7,11,13,17,26,22,25,21,24,24,25,26,29,21,30,22,28,26,15,20,17,16,16,17,19,20,21,20,21,20,21,20,28,26,21,20,21,20,7,5,6,3,6,7,7,7,12,20,26,28,27,29,34,29,28,28,30,29,29,27,27,26,29,31,26,32,37,35,51,49,47,46,44,46,47,42,44,40,35,38,37,33,28,18,15,0,0
2022-03-28 19:00:00,6,4,6,7,8,16,21,17,11,8,11,12,9,11,9,8,14,14,12,8,9,8,12,9,14,15,12,16,16,16,15,17,16,18,19,15,13,9,7,6,4,3,3,2,1,0,6,10,15,26,26,33,28,35,38,38,29,26,24,21,22,14,22,30,31,28,24,27,0,43,34,41,40,37,42,33,28,32,29,25,23,20,17,11,8,7,0,0
2022-03-28 20:00:00,0,2,4,5,2,14,14,9,8,9,11,12,13,12,13,1,9,0,12,14,15,9,15,15,16,15,9,16,12,17,20,16,15,23,20,14,8,6,7,2,0,1,2,0,2,3,6,9,21,27,6,27,27,26,27,9,28,27,24,24,23,23,22,22,17,0,22,24,21,33,26,24,32,35,39,35,29,23,20,16,15,15,14,11,6,4,0,0
2022-03-28 21:00:00,1,5,3,4,3,10,12,11,9,11,11,12,11,11,10,10,11,10,9,10,11,9,13,8,14,15,16,9,8,9,14,15,14,16,15,11,7,6,2,3,2,0,1,2,3,1,8,8,9,11,13,9,9,11,9,10,9,8,10,9,10,12,12,13,15,14,18,21,0,27,26,18,26,23,23,21,18,19,10,18,16,15,12,11,9,8,0,0
2022-03-28 22:00:00,0,3,4,6,4,3,1,5,4,8,8,6,6,6,5,4,7,0,4,9,11,10,13,14,20,21,21,23,16,25,23,22,18,19,18,14,7,5,3,3,0,0,1,1,4,0,2,6,10,17,18,17,12,22,24,23,18,16,15,11,12,12,14,18,18,17,23,22,21,30,29,28,25,31,29,28,25,22,19,14,10,10,8,6,5,4,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,7,6,5,3,4,3,0,0,0,0,5,7,0,19,20,24,25,23,21,20,19,0,20,18,15,13,7,5,3,0,2,1,0,0,1,0,2,4,5,7,9,0,11,12,12,13,7,11,10,10,9,8,9,10,14,14,13,23,24,0,33,32,0,28,26,24,21,23,22,17,13,9,8,7,7,6,4,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,5,9,12,10,11,16,18,19,19,17,0,19,21,19,14,20,19,19,22,23,22,20,13,11,14,13,12,12,14,14,11,11,12,0,14,24,25,19,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,8,10,17,9,16,14,14,15,16,17,8,12,11,12,0,9,10,11,17,15,13,14,10,6,9,10,9,8,0,7,7,8,9,6,8,18,12,16,12,8,4,2,2,1,0,1,0,2,4,0,0,5,7,9,7,7,7,0,8,2,7,7,6,2,5,0,9,8,9,0,0,0,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,7,14,20,21,7,11,12,13,14,15,17,21,23,22,15,16,15,14,13,14,10,13,8,10,14,15,16,17,18,20,18,11,12,12,14,16,15,12,13,7,5,4,3,0,2,0,1,1,1,3,2,2,4,8,10,8,3,4,5,4,4,3,5,3,3,2,0,0,8,7,6,5,7,5,6,7,7,8,6,7,10,0,6,3,2,0,0
2022-03-29 07:00:00,0,13,19,23,26,24,26,33,38,40,42,41,39,34,32,32,34,33,30,23,22,19,20,21,19,18,17,19,16,20,21,17,24,27,28,28,29,31,27,15,12,6,3,2,1,2,2,3,6,8,2,8,7,10,19,19,16,14,8,11,10,12,4,14,7,6,15,14,5,17,5,12,13,9,10,9,7,7,15,22,10,5,0,3,1,2,0,0
2022-03-29 08:00:00,0,16,24,36,39,41,49,51,45,44,50,48,50,60,59,59,61,59,57,32,26,23,21,24,21,16,15,15,17,16,15,15,21,25,20,24,30,29,30,22,14,12,4,2,1,2,3,2,4,7,8,14,16,22,31,31,22,20,23,22,25,22,20,18,16,15,14,12,7,18,8,16,16,21,22,22,19,15,18,21,14,15,13,12,11,10,0,0
2022-03-29 09:00:00,8,10,15,18,18,19,26,31,32,36,38,39,34,33,28,29,33,30,27,24,23,22,22,19,16,13,13,13,13,14,16,14,16,17,16,21,18,17,14,13,8,4,2,1,2,2,3,0,4,4,4,7,8,15,16,17,17,18,14,17,9,16,16,17,12,9,10,9,8,9,7,7,7,9,12,10,11,13,12,8,11,7,5,5,4,3,0,0
2022-03-29 10:00:00,0,5,8,11,12,14,20,22,25,27,30,31,30,31,32,26,20,21,22,18,18,17,17,16,14,14,15,13,11,14,12,15,17,18,17,17,17,16,15,10,6,5,2,1,2,1,1,2,2,6,5,9,8,10,12,9,11,12,11,14,8,10,12,13,6,8,7,7,7,10,0,9,7,12,11,11,8,9,10,7,4,5,4,3,3,2,0,0
2022-03-29 11:00:00,0,4,10,10,11,10,9,10,18,24,25,25,27,28,29,32,25,30,29,24,22,20,19,17,17,17,10,17,14,19,18,20,20,0,0,20,18,18,6,14,3,0,3,1,3,2,3,3,4,7,5,5,6,6,13,12,13,15,14,15,16,16,9,12,11,10,10,9,0,10,0,7,8,11,14,15,10,9,12,11,7,5,5,5,2,1,0,0
2022-03-29 12:00:00,0,4,5,10,12,14,13,17,20,22,25,19,24,26,25,0,19,23,22,17,14,12,12,14,13,17,16,12,17,18,19,18,18,18,18,15,18,18,0,16,6,5,2,1,2,1,3,5,7,12,11,9,7,14,17,21,21,20,19,15,15,17,15,10,14,12,11,10,10,15,6,0,15,13,15,8,13,11,14,14,13,10,10,9,6,5,0,0
2022-03-29 13:00:00,0,7,10,11,9,13,14,20,20,23,31,29,27,25,20,24,16,21,18,22,19,17,16,15,19,10,16,18,18,19,18,18,19,17,16,16,14,15,14,11,2,1,1,2,1,3,5,7,9,16,3,13,14,16,20,23,22,20,19,18,17,18,17,21,18,20,16,12,0,16,0,15,14,16,15,13,13,11,9,9,5,7,6,6,4,1,0,0
2022-03-29 14:00:00,0,5,7,9,11,10,11,14,13,15,17,17,25,29,29,0,30,29,14,18,15,9,17,18,19,22,20,17,15,15,16,15,19,21,21,18,15,19,15,13,7,6,5,1,4,5,7,11,12,24,23,21,23,24,29,28,27,27,27,24,23,22,20,20,21,18,20,21,14,22,12,24,26,12,11,11,11,10,9,10,10,10,8,7,6,2,0,0
2022-03-29 15:00:00,0,5,6,13,14,12,9,10,14,16,17,19,15,19,17,17,15,0,16,15,15,14,15,14,13,13,14,13,14,0,22,22,21,19,11,12,9,11,9,8,5,1,4,3,1,3,3,6,14,24,23,22,21,33,33,32,28,25,33,33,29,30,25,25,26,18,26,28,15,27,0,21,25,27,29,19,28,24,23,20,16,16,13,15,11,6,0,0
2022-03-29 16:00:00,0,5,12,15,10,14,16,14,15,18,26,24,22,21,22,23,24,18,22,15,16,14,17,16,19,22,21,21,22,24,29,28,25,26,23,19,16,14,14,11,9,3,2,4,4,3,5,7,14,26,24,25,25,29,32,27,30,28,34,36,33,34,34,34,33,31,29,27,28,30,29,29,31,32,30,29,28,23,21,19,24,24,17,19,6,5,0,0
2022-03-29 17:00:00,0,7,8,9,8,9,11,14,17,23,26,29,28,28,27,18,28,26,22,17,17,15,15,15,17,21,14,20,22,23,21,23,19,22,21,18,17,17,15,7,3,7,4,2,3,4,6,10,14,28,29,29,26,25,27,26,26,33,34,35,33,32,33,31,29,27,29,28,22,36,20,35,37,33,29,26,26,24,21,17,15,17,15,10,9,3,0,0
2022-03-29 18:00:00,7,7,12,15,11,22,21,21,20,25,28,26,27,24,25,29,32,31,28,16,16,15,16,20,18,19,17,18,16,18,18,21,27,31,29,23,19,18,20,13,11,11,7,5,5,6,13,19,25,30,30,34,31,30,33,28,28,25,24,24,24,25,26,26,25,22,36,40,22,61,60,60,59,64,58,50,52,43,36,31,24,25,23,22,16,13,0,0
2022-03-29 19:00:00,0,3,9,10,11,21,23,20,16,21,20,19,18,17,14,18,18,8,16,14,17,15,18,21,23,22,21,19,18,19,20,19,18,26,25,15,11,12,11,4,3,3,0,2,3,4,5,12,19,23,21,22,25,27,25,27,22,19,17,21,24,26,27,30,26,22,28,35,24,43,40,38,39,47,46,44,36,33,28,23,19,23,21,20,15,13,0,0
2022-03-29 20:00:00,0,3,6,5,7,12,11,10,7,8,8,10,11,8,7,4,9,0,7,5,7,4,13,12,12,14,13,8,12,14,5,15,18,16,15,14,7,5,4,2,1,1,2,2,1,1,3,8,12,22,23,27,24,20,23,21,20,19,17,18,19,18,17,22,20,19,21,24,18,33,30,32,33,29,31,29,29,25,24,22,18,20,18,13,10,4,0,0
2022-03-29 21:00:00,0,6,5,4,4,8,8,8,7,7,10,10,7,11,4,10,0,0,5,10,13,12,19,18,21,27,26,8,7,11,12,12,14,20,20,15,8,7,6,4,3,2,0,1,2,3,7,10,14,16,14,16,13,13,10,10,9,9,11,12,14,7,13,16,20,19,28,24,23,31,27,27,28,29,25,23,22,19,17,15,13,18,15,13,7,6,0,0
2022-03-29 22:00:00,0,3,3,5,6,10,9,6,5,4,8,9,8,10,9,0,7,0,8,9,7,2,18,18,20,20,25,25,24,28,29,27,24,23,21,13,9,5,0,2,2,0,0,0,1,0,4,5,7,14,6,19,16,17,18,5,19,10,16,14,16,12,17,20,19,11,29,31,0,34,31,34,32,38,35,33,32,33,22,19,13,12,11,10,6,5,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,3,8,9,0,7,7,0,0,5,0,6,6,12,11,22,22,23,0,0,23,21,21,24,23,21,20,16,13,5,4,5,3,2,3,0,2,2,0,7,11,14,17,13,18,14,11,12,11,7,9,11,12,10,8,9,14,16,6,24,26,0,36,35,34,31,34,28,26,22,25,21,16,14,13,6,11,7,4,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,2,7,11,12,10,11,16,20,17,18,18,11,19,23,22,15,19,20,18,22,22,21,23,15,14,7,14,15,14,15,14,14,13,14,0,18,26,30,26,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,5,7,10,8,9,10,13,17,18,15,13,14,12,13,14,10,13,11,11,12,10,11,8,7,6,7,5,7,9,9,6,11,9,10,11,15,16,14,10,10,3,2,1,1,0,2,3,0,5,4,3,0,6,7,2,9,3,0,10,10,0,11,2,10,0,11,13,2,17,0,0,16,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0
