Unnamed: 0,1_삼화상운차고지,2_인덕삼거리,3_신도브래뉴.한전노원변전소,4_월계삼거리,5_광운대학교,6_광운전자공업고등학교,7_벼루말교,8_장위래미안아파트,9_꿈의숲아이파크아파트,10_장곡초교사거리,11_장곡초교,12_국민은행장위동지점,13_장위1동치안센터,14_장위1동주민센터,15_장위동고개,16_장위동입구,17_월곡1동주민센터,18_밤나무골시장,19_월곡동두산아파트,20_생명의전화,21_KT월곡지사,22_종암경찰서,23_종암동주민센터,24_숭례초교,25_고대앞,26_우신향병원,27_종암초등학교앞,28_용두시장앞,29_서울시동부병원,30_동아제약앞,31_e편한세상청계센트럴포레아파트,32_텐즈힐아파트.청계벽산아파트,33_상왕십리역.센트라스아파트,34_상왕십리역,35_왕십리센트라스아파트,36_왕십리교회,37_왕십리도선동주민센터,38_도선고등학교.꽃재교회,39_청계벽산아파트.텐즈힐아파트,40_동아제약앞,41_서울시동부병원,42_용두시장앞,43_안암오거리,44_우신향병원,45_고려대학교앞,46_숭례초등학교,47_종암동주민센터,48_종암경찰서,49_KT월곡지사,50_종암SK아파트,51_성북구보건소,52_생명의전화,53_월곡동두산아파트,54_월곡삼성래미안아파트,55_월곡1동주민센터,56_창문여고,57_장위동고개,58_장위1동주민센터,59_장위1동치안센터,60_국민은행장위동지점,61_장곡초교,62_장곡초교사거리,63_꿈의숲아이파크아파트,64_장위래미안아파트,65_벼루말교,66_광운중학교,67_광운대학교,68_월계삼거리,69_신도브래뉴.한전노원변전소,70_인덕삼거리,71_삼화상운차고지,6_광운중.광운인공지능고등학교,22_종암사거리입구,48_종암사거리입구,66_광운중.광운인공지능고등학교
2022-03-18 15:00:00,0,2,0,4,6,,0,11,2,12,12,10,9,11,13,8,13,11,13,9,12,,8,9,9,6,9,8,8,6,7,6,5,5,6,5,8,9,7,8,10,11,9,8,8,7,6,,6,9,10,13,13,13,15,14,12,8,7,5,4,3,4,5,0,,2,1,0,0,0,11.0,9.0,8.0,7.0
2022-03-18 16:00:00,0,4,10,7,8,,7,7,2,7,8,0,6,8,8,9,11,13,15,11,13,,8,9,11,13,12,11,11,13,12,14,12,6,6,4,5,6,8,11,10,11,14,13,12,29,29,,0,25,21,20,17,17,16,14,12,11,10,7,6,4,3,5,4,,5,3,2,0,0,0.0,13.0,27.0,2.0
2022-03-18 17:00:00,0,1,1,1,3,,4,7,0,9,0,9,9,9,9,9,10,9,11,8,12,,11,13,11,14,19,18,21,26,25,26,20,9,10,11,10,9,11,13,15,14,15,13,13,14,15,,16,14,20,22,25,24,23,22,16,15,13,6,9,7,3,2,5,,4,1,0,0,0,0.0,9.0,15.0,1.0
2022-03-18 18:00:00,0,3,0,14,14,,9,8,9,11,17,16,7,11,12,0,11,10,12,18,17,,16,17,15,17,22,21,23,22,25,22,20,15,10,12,14,15,18,21,24,23,23,24,25,20,21,,18,17,20,22,23,16,22,22,16,12,11,8,7,7,6,7,5,,5,1,0,0,0,12.0,17.0,20.0,5.0
2022-03-18 19:00:00,0,1,0,10,13,,13,10,8,9,10,9,7,8,6,3,7,8,7,6,5,,5,2,5,7,13,7,11,9,9,9,10,13,13,14,14,4,16,18,19,15,20,19,17,16,19,,22,20,19,21,22,23,24,27,16,11,9,8,7,8,4,7,6,,3,3,0,0,0,10.0,5.0,23.0,5.0
2022-03-18 20:00:00,0,1,0,4,6,,4,3,3,3,5,6,3,5,8,7,6,7,6,7,7,,6,4,7,6,7,6,5,3,6,5,4,7,9,12,13,4,13,14,16,15,11,10,9,9,6,,6,5,6,5,8,9,8,9,8,8,4,5,3,2,3,4,6,,7,1,0,0,0,0.0,6.0,6.0,8.0
2022-03-18 21:00:00,0,2,0,6,7,,6,7,8,7,9,0,7,8,5,5,5,6,5,6,5,,5,5,5,6,9,8,7,0,6,0,7,9,5,8,8,9,13,14,18,15,16,16,14,12,9,,9,6,12,15,16,14,4,13,3,6,7,5,0,0,3,0,2,,2,1,0,0,0,0.0,5.0,11.0,0.0
2022-03-18 22:00:00,1,1,0,2,7,,3,3,0,4,0,0,4,3,4,0,5,6,5,7,6,,8,9,6,6,10,12,12,9,8,6,7,8,4,6,9,7,10,12,13,14,13,12,11,12,12,,7,6,16,8,18,16,14,18,12,9,6,6,5,4,2,1,0,,1,1,0,0,0,6.0,7.0,17.0,0.0
2022-03-18 23:00:00,0,0,0,3,0,,0,3,0,4,3,2,2,3,3,4,5,2,4,4,0,,2,3,2,4,2,8,7,5,4,1,3,12,10,15,15,6,16,17,16,17,12,9,10,9,9,,5,0,8,8,9,8,8,12,9,7,4,6,3,2,4,1,2,,4,3,0,0,0,4.0,3.0,8.0,3.0
2022-03-19 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-19 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-19 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-19 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-19 04:00:00,0,1,0,2,0,,0,0,0,0,1,1,2,0,0,0,2,0,3,4,0,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,1.0,0.0,0.0
2022-03-19 05:00:00,0,0,0,0,0,,0,0,1,1,2,0,3,4,4,0,0,0,6,0,7,,6,4,7,0,5,6,5,4,3,3,1,2,1,3,2,0,4,3,4,7,8,0,1,5,4,,4,0,4,3,4,2,0,0,2,4,0,0,3,2,1,2,0,,1,0,0,0,0,0.0,5.0,5.0,0.0
2022-03-19 06:00:00,0,1,0,3,4,,3,5,0,4,2,4,5,7,6,7,8,7,8,7,6,,8,9,0,0,7,6,4,2,2,0,0,1,1,1,2,0,3,5,7,5,5,4,0,4,2,,0,0,1,0,2,1,0,4,0,0,0,0,0,0,1,2,0,,1,0,0,0,0,2.0,8.0,2.0,1.0
2022-03-19 07:00:00,0,1,0,1,0,,0,2,0,3,0,4,3,3,6,7,6,7,7,9,8,,9,5,8,7,4,6,2,1,4,3,4,2,1,0,0,0,2,3,2,0,3,2,0,0,4,,0,0,0,4,6,0,2,3,4,0,3,1,1,0,0,1,0,,2,1,0,0,0,0.0,6.0,3.0,1.0
2022-03-19 08:00:00,1,2,0,2,2,,3,2,2,3,4,5,8,14,16,13,16,15,16,18,18,,15,16,15,16,9,12,12,10,11,10,8,4,1,2,2,3,4,6,8,10,8,7,6,6,8,,3,3,7,10,8,7,6,7,6,8,6,3,2,2,0,0,5,,0,0,0,0,0,1.0,17.0,7.0,4.0
2022-03-19 09:00:00,0,0,1,3,2,,2,3,4,3,6,5,7,7,8,9,13,12,14,10,11,,13,15,12,10,9,9,9,10,11,12,9,4,4,0,3,1,5,3,7,9,8,8,7,5,4,,3,4,5,8,12,3,5,6,5,5,3,4,6,2,0,4,3,,0,2,0,0,0,1.0,12.0,6.0,5.0
2022-03-19 10:00:00,0,0,1,1,4,,5,5,6,5,6,6,7,9,13,13,11,14,14,13,14,,14,16,14,14,15,12,8,9,9,6,6,5,3,2,3,2,5,5,6,3,5,7,5,6,6,,3,7,8,9,11,10,9,8,6,8,3,6,6,5,6,7,6,,5,1,0,0,0,0.0,13.0,8.0,0.0
2022-03-19 11:00:00,0,1,1,3,3,,2,4,2,4,0,7,4,8,8,7,6,6,8,10,13,,13,12,5,6,5,7,6,7,8,3,5,6,5,4,5,10,11,11,11,11,10,11,10,3,5,,7,4,9,6,11,5,10,8,7,7,5,4,1,2,0,0,7,,2,0,0,0,0,4.0,12.0,6.0,5.0
2022-03-19 12:00:00,0,1,2,2,1,,3,4,4,5,5,5,7,7,9,11,12,12,10,8,10,,9,10,10,10,11,11,10,11,11,14,11,6,1,4,2,3,3,7,8,10,7,5,6,8,7,,9,0,10,7,4,0,2,10,11,8,7,5,3,3,0,1,2,,2,0,0,0,0,3.0,10.0,9.0,3.0
2022-03-19 13:00:00,0,1,0,4,5,,1,0,4,4,3,6,7,7,12,7,6,9,10,11,11,,13,11,10,11,12,15,14,13,13,12,11,4,2,5,8,9,11,13,12,12,11,9,9,9,8,,8,0,8,7,7,6,6,9,5,7,6,6,7,4,7,7,8,,6,1,0,0,0,0.0,11.0,9.0,7.0
2022-03-19 14:00:00,1,0,1,2,4,,2,3,3,4,5,0,6,12,14,8,16,14,11,12,11,,12,11,10,9,10,9,8,6,6,0,5,3,1,4,6,3,9,10,12,0,9,2,10,10,8,,11,10,13,13,12,10,3,11,7,6,6,5,0,3,3,6,3,,3,1,0,0,0,0.0,10.0,10.0,0.0
2022-03-19 15:00:00,0,1,0,2,3,,2,2,3,1,4,3,6,0,7,8,8,7,9,10,9,,8,6,8,9,8,8,6,6,8,7,4,6,4,3,4,6,8,7,3,8,7,8,10,9,9,,0,5,8,8,10,9,6,11,7,6,0,0,5,1,4,4,1,,2,1,0,0,0,0.0,9.0,5.0,3.0
2022-03-19 16:00:00,0,0,1,3,6,,5,6,2,2,5,1,3,5,6,6,5,6,5,2,6,,7,10,12,11,15,8,11,8,7,6,4,4,5,6,7,8,10,11,11,8,3,9,7,9,7,,11,0,12,9,12,13,9,15,11,6,4,5,5,7,0,4,0,,4,1,0,0,0,4.0,8.0,12.0,0.0
2022-03-19 17:00:00,0,0,1,4,5,,0,4,0,4,5,7,7,7,9,10,8,10,7,10,11,,10,14,14,13,12,11,10,12,7,10,7,5,5,4,5,6,9,7,8,9,9,10,8,11,8,,10,7,10,11,15,11,0,17,13,11,10,11,7,7,5,0,0,,3,2,1,0,0,0.0,8.0,9.0,0.0
2022-03-19 18:00:00,0,0,0,2,4,,0,6,7,6,9,10,9,2,8,0,9,7,6,3,3,,9,9,8,7,11,6,8,10,9,8,7,4,5,7,9,0,10,11,16,17,13,10,9,9,9,,8,0,12,11,12,10,10,11,8,9,6,5,4,3,2,0,5,,5,2,0,0,0,6.0,6.0,9.0,0.0
2022-03-19 19:00:00,0,0,0,3,0,,0,1,2,1,2,4,5,4,6,7,8,6,0,8,6,,7,8,7,8,3,4,6,5,4,4,3,4,5,4,4,0,7,5,9,7,7,7,9,10,11,,4,8,9,12,8,12,7,16,10,7,6,5,3,4,1,0,1,,1,0,0,0,0,0.0,5.0,11.0,0.0
2022-03-19 20:00:00,0,0,0,1,0,,4,1,0,2,3,4,0,5,3,0,4,3,1,3,5,,3,4,4,6,6,4,0,3,0,5,4,5,2,4,5,6,6,8,9,10,4,11,9,8,4,,0,2,6,8,10,9,7,8,6,4,3,3,2,1,1,0,0,,0,0,0,0,0,0.0,5.0,6.0,0.0
2022-03-19 21:00:00,0,0,0,2,0,,0,3,4,3,0,0,0,4,5,0,4,1,6,5,4,,1,3,7,6,7,3,4,3,4,1,3,7,8,8,7,0,8,11,11,9,7,8,7,9,10,,0,0,11,11,11,10,2,18,12,10,9,6,5,4,0,3,2,,0,0,0,0,0,1.0,2.0,9.0,1.0
2022-03-19 22:00:00,0,0,0,2,1,,0,2,2,2,0,0,4,3,4,1,4,5,3,2,2,,3,0,4,2,5,7,6,6,5,4,2,4,3,9,10,11,12,5,13,10,5,9,9,8,8,,0,14,4,14,10,7,6,8,5,3,2,1,0,1,3,0,0,,1,2,0,1,0,1.0,2.0,15.0,0.0
2022-03-19 23:00:00,0,0,1,1,2,,0,0,0,0,1,2,0,2,3,0,1,0,2,0,1,,1,0,4,4,7,1,3,8,0,7,4,7,6,7,6,0,4,5,7,5,6,6,0,5,6,,0,0,8,7,10,8,4,7,5,3,2,2,0,1,0,0,0,,1,0,0,0,0,1.0,2.0,8.0,0.0
2022-03-20 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-20 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-20 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-20 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-20 04:00:00,0,0,0,0,0,,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-20 05:00:00,0,0,0,2,3,,0,2,3,2,0,0,3,0,4,0,3,0,2,5,6,,7,9,0,0,0,7,6,5,1,4,2,2,0,0,1,0,2,4,5,4,0,1,0,2,3,,0,0,0,0,3,0,2,3,2,0,0,0,0,0,0,0,0,,0,1,0,0,0,0.0,6.0,5.0,0.0
2022-03-20 06:00:00,0,1,0,1,2,,0,0,0,2,1,0,3,4,0,3,2,4,3,3,0,,0,3,0,4,5,5,4,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,2,,0,0,0,0,0,0,2,0,0,0,2,1,1,0,1,0,0,,0,0,0,0,0,3.0,1.0,2.0,0.0
2022-03-20 07:00:00,0,0,0,0,1,,0,2,0,0,4,3,1,4,6,0,0,2,4,3,0,,2,2,0,0,3,0,1,4,0,3,0,2,0,0,0,1,0,1,1,1,1,0,0,0,0,,0,0,0,2,3,0,0,2,1,0,1,1,2,0,0,0,3,,2,0,0,0,0,0.0,4.0,0.0,0.0
2022-03-20 08:00:00,0,0,0,2,0,,0,1,2,3,6,0,8,9,10,9,5,5,7,6,4,,4,5,4,4,6,5,6,0,5,4,4,2,0,0,3,4,3,3,4,0,2,4,3,2,3,,3,2,1,0,0,0,0,4,3,3,4,5,1,0,2,6,2,,3,1,0,0,0,0.0,5.0,2.0,0.0
2022-03-20 09:00:00,0,0,0,2,1,,2,3,0,3,4,7,3,0,8,9,5,6,6,0,4,,6,0,5,4,5,7,0,0,2,4,2,3,1,2,1,2,3,4,3,0,5,3,4,4,5,,7,0,9,10,4,8,0,7,5,4,5,4,4,0,1,0,2,,3,0,0,0,0,0.0,5.0,8.0,0.0
2022-03-20 10:00:00,0,1,0,2,4,,0,5,0,3,6,8,0,14,19,20,18,21,16,14,13,,9,11,10,12,16,15,12,8,0,7,7,3,3,5,4,4,5,4,6,0,6,7,6,6,8,,0,1,9,10,14,12,11,14,11,9,7,6,7,5,4,1,2,,2,0,0,0,0,0.0,12.0,6.0,3.0
2022-03-20 11:00:00,0,0,0,1,1,,1,0,0,2,0,3,4,6,10,12,13,13,12,11,4,,7,8,0,7,11,0,5,10,10,2,8,2,1,0,2,0,3,5,1,2,7,1,6,5,5,,0,0,5,7,6,8,5,6,5,3,2,1,1,2,2,3,0,,1,1,0,0,0,2.0,7.0,3.0,0.0
2022-03-20 12:00:00,0,0,0,3,6,,8,7,4,9,1,7,8,8,9,8,9,13,14,9,13,,14,13,8,11,12,13,10,12,13,17,15,4,5,3,6,7,7,14,5,9,11,0,9,8,6,,0,0,6,7,10,11,11,11,8,7,6,4,5,2,0,3,4,,3,0,0,0,0,6.0,11.0,7.0,0.0
2022-03-20 13:00:00,0,0,0,1,2,,1,0,2,3,4,1,5,4,8,3,7,8,7,7,8,,10,9,8,7,9,9,8,7,8,7,6,2,0,2,3,2,2,4,5,6,6,0,6,5,8,,0,10,11,10,11,10,9,11,10,8,4,3,0,0,2,3,2,,0,2,0,0,0,1.0,8.0,9.0,2.0
2022-03-20 14:00:00,0,1,0,2,3,,0,1,0,2,3,0,4,6,5,6,8,10,8,9,9,,10,10,9,13,15,10,14,0,0,10,7,4,4,5,4,1,10,5,8,0,6,2,5,5,3,,0,5,6,5,8,0,8,13,15,14,12,10,3,7,2,0,1,,1,1,0,0,0,2.0,8.0,6.0,0.0
2022-03-20 15:00:00,0,0,0,1,0,,0,0,1,2,0,3,4,6,8,5,7,8,7,8,7,,8,8,7,7,8,6,5,6,5,5,4,3,2,4,3,0,4,8,9,6,7,8,0,4,6,,0,3,11,12,15,10,5,14,9,7,6,5,3,6,5,0,0,,3,3,2,0,0,0.0,6.0,8.0,0.0
2022-03-20 16:00:00,1,2,0,4,4,,0,5,0,6,4,0,7,6,7,3,9,9,10,6,4,,5,5,5,6,9,8,7,7,7,8,4,7,5,8,9,8,9,10,13,11,10,11,3,10,10,,8,7,12,11,10,4,9,8,7,6,5,2,4,5,4,3,0,,3,2,1,0,0,0.0,5.0,11.0,0.0
2022-03-20 17:00:00,0,0,1,1,2,,0,1,3,0,4,4,5,5,6,7,3,5,9,10,5,,11,7,6,5,7,8,7,8,8,7,8,6,2,6,6,0,8,10,11,8,10,9,9,8,7,,6,0,12,14,12,11,8,8,5,3,1,0,3,0,4,2,3,,2,0,0,0,0,0.0,13.0,11.0,1.0
2022-03-20 18:00:00,0,0,0,1,3,,1,2,1,2,3,4,3,4,0,5,6,6,7,5,0,,5,3,0,4,5,0,2,0,0,0,3,7,6,5,10,6,7,9,10,13,12,9,8,12,12,,13,14,14,12,11,10,9,10,5,4,0,4,3,3,2,0,0,,0,0,0,0,0,3.0,4.0,13.0,0.0
2022-03-20 19:00:00,0,0,0,1,0,,0,0,3,2,2,1,3,4,4,5,6,5,1,0,3,,6,6,6,0,5,2,4,0,2,6,1,4,4,0,5,0,7,7,8,7,9,6,10,7,8,,7,0,9,8,10,9,9,11,10,7,5,4,3,2,1,2,1,,0,0,0,0,0,0.0,5.0,9.0,0.0
2022-03-20 20:00:00,0,1,0,4,1,,0,3,0,4,5,1,4,4,3,5,5,0,3,4,0,,2,8,2,7,3,0,1,0,3,3,2,5,6,0,7,0,8,9,1,0,8,7,4,7,8,,0,0,9,8,5,9,0,9,2,6,4,2,0,3,0,2,0,,0,0,0,0,0,0.0,6.0,5.0,0.0
2022-03-20 21:00:00,0,0,0,1,1,,0,0,0,0,0,2,3,0,0,4,5,3,5,7,6,,0,12,14,12,8,3,5,1,7,5,4,9,6,6,6,7,9,9,8,0,8,6,8,10,9,,11,0,11,9,7,6,0,8,7,2,6,4,3,2,0,0,1,,0,0,0,0,0,0.0,9.0,11.0,1.0
2022-03-20 22:00:00,0,0,0,3,0,,0,0,0,1,0,2,0,0,2,2,0,3,2,3,2,,1,2,1,4,8,9,11,9,6,4,1,7,3,6,7,4,8,8,9,8,7,6,9,10,6,,5,0,6,5,6,5,2,4,1,3,2,0,1,0,0,2,0,,2,1,0,0,0,0.0,0.0,9.0,1.0
2022-03-20 23:00:00,0,0,0,3,2,,1,0,0,0,0,0,1,1,0,1,2,0,2,0,1,,0,3,2,3,5,6,5,4,3,3,0,4,5,4,5,0,6,5,0,2,2,5,3,4,1,,0,0,9,8,7,0,8,9,8,6,5,0,4,0,0,3,0,,0,0,0,0,0,0.0,3.0,0.0,2.0
2022-03-21 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-21 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-21 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-21 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-21 04:00:00,1,1,0,1,0,,0,0,2,1,0,3,4,5,6,0,8,7,10,11,10,,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,5.0,0.0,0.0
2022-03-21 05:00:00,0,0,0,1,0,,0,1,0,1,3,0,4,0,8,3,7,5,6,2,5,,5,6,5,6,5,3,5,1,5,4,2,2,4,2,1,2,3,2,5,4,5,4,0,3,3,,0,0,0,0,5,0,0,2,6,0,0,4,0,3,2,3,0,,3,2,1,0,0,0.0,4.0,5.0,4.0
2022-03-21 06:00:00,0,1,0,1,3,,5,4,0,2,6,5,3,7,4,8,9,10,12,11,9,,10,12,13,6,10,9,6,5,6,3,5,2,1,1,2,0,4,5,4,3,4,5,3,3,3,,0,1,0,1,3,0,4,3,1,0,1,2,0,3,4,8,9,,9,1,0,0,0,0.0,10.0,2.0,10.0
2022-03-21 07:00:00,1,2,1,11,13,,0,6,6,7,9,10,10,13,17,21,24,27,27,29,29,,33,29,29,32,33,33,16,22,28,26,22,5,4,5,4,5,6,7,4,5,5,3,4,3,3,,2,6,3,7,11,5,11,9,8,8,7,3,4,8,10,12,14,,12,2,1,0,0,6.0,29.0,4.0,7.0
2022-03-21 08:00:00,0,2,3,5,4,,5,8,9,10,14,17,21,19,24,25,26,26,24,30,30,,27,29,27,30,36,36,27,32,31,25,21,6,4,6,7,8,9,12,13,12,11,9,7,7,9,,13,12,10,13,14,12,13,24,22,19,17,14,14,13,14,17,19,,13,3,1,1,0,2.0,25.0,12.0,19.0
2022-03-21 09:00:00,1,0,0,2,2,,2,3,5,4,6,8,9,19,25,25,23,23,23,21,19,,15,14,13,15,16,15,18,17,18,18,13,5,4,4,5,0,8,8,10,9,6,6,5,4,7,,7,0,6,6,8,8,4,8,8,5,5,4,3,7,3,3,2,,3,0,0,0,0,1.0,14.0,7.0,6.0
2022-03-21 10:00:00,1,1,2,7,6,,3,0,2,2,4,5,6,8,11,7,10,10,10,9,10,,10,10,12,13,14,6,12,9,9,11,3,4,3,3,3,4,6,6,5,10,10,7,6,5,7,,0,3,6,12,13,10,9,12,7,8,7,7,5,5,4,0,1,,2,1,1,0,0,5.0,10.0,6.0,3.0
2022-03-21 11:00:00,0,1,0,5,4,,3,4,0,2,5,8,7,7,10,10,12,12,13,12,10,,8,8,7,7,8,8,9,6,9,8,5,2,1,5,0,6,7,11,9,8,7,7,5,6,8,,7,6,10,9,12,9,13,11,7,8,6,5,5,6,0,4,5,,4,2,0,0,0,1.0,9.0,7.0,4.0
2022-03-21 12:00:00,0,2,2,5,5,,3,2,5,7,7,9,10,13,14,14,10,11,10,9,10,,12,12,10,4,10,9,6,7,5,6,4,2,0,3,2,0,5,6,4,7,5,7,7,7,8,,0,8,8,8,11,5,10,9,6,5,2,2,3,0,0,4,0,,2,2,1,0,0,0.0,11.0,10.0,2.0
2022-03-21 13:00:00,0,2,0,3,4,,3,4,4,2,5,6,8,10,10,9,8,12,13,10,11,,9,12,9,8,11,12,8,7,0,11,10,3,6,7,8,0,11,12,13,14,11,10,8,10,9,,0,4,12,11,12,13,7,11,7,6,5,6,6,6,3,2,3,,4,3,1,0,0,0.0,12.0,11.0,5.0
2022-03-21 14:00:00,0,0,1,3,5,,5,8,9,10,7,11,10,13,14,7,15,18,12,11,10,,9,10,11,12,15,5,14,11,10,8,6,4,4,5,5,7,8,7,10,11,11,9,7,9,7,,0,8,10,11,10,10,11,14,13,15,13,12,9,8,4,4,0,,0,0,1,0,0,6.0,9.0,7.0,2.0
2022-03-21 15:00:00,1,2,4,2,7,,3,11,11,11,15,16,18,21,22,23,16,17,13,12,12,,9,9,13,3,15,14,11,12,11,9,7,4,4,5,4,7,6,8,9,9,8,7,8,21,23,,27,26,25,21,17,16,10,18,11,12,11,4,3,2,8,6,7,,7,2,0,1,0,12.0,9.0,29.0,11.0
2022-03-21 16:00:00,0,3,1,6,10,,13,10,11,12,11,13,2,9,9,8,14,17,13,7,14,,10,13,14,12,19,17,17,15,13,12,7,8,6,6,8,9,9,10,11,12,12,12,13,15,14,,5,12,15,17,22,19,14,23,16,14,10,8,9,8,5,4,4,,1,1,0,0,0,12.0,15.0,16.0,0.0
2022-03-21 17:00:00,0,2,0,4,8,,6,13,8,14,12,8,9,10,9,5,10,6,10,12,9,,10,10,15,15,17,14,16,17,16,15,11,10,8,10,9,8,10,15,17,15,14,15,15,18,19,,25,26,30,28,26,24,24,22,16,15,7,12,11,10,7,7,6,,7,2,0,0,0,6.0,10.0,24.0,7.0
2022-03-21 18:00:00,0,1,0,4,10,,9,6,8,7,10,12,13,14,13,13,12,10,12,8,9,,12,10,12,13,15,14,15,15,15,13,10,13,13,13,14,10,21,22,25,25,21,21,24,22,16,,19,17,25,23,24,20,17,20,16,15,14,12,10,8,8,7,5,,3,3,1,0,0,7.0,11.0,21.0,4.0
2022-03-21 19:00:00,1,2,1,8,10,,9,10,9,10,8,9,11,13,15,14,13,11,12,5,10,,6,5,7,11,9,12,11,13,12,9,7,10,11,14,12,0,16,18,22,23,21,18,19,21,22,,25,26,32,30,32,32,31,28,20,15,14,15,10,8,4,7,6,,4,3,1,0,0,8.0,7.0,24.0,5.0
2022-03-21 20:00:00,0,0,0,2,5,,4,5,6,3,3,7,8,6,5,0,4,8,4,5,5,,10,10,9,8,10,9,8,6,6,3,2,9,4,8,9,0,13,13,15,17,14,12,10,9,8,,7,5,7,5,9,12,5,14,8,6,5,4,4,3,1,0,0,,0,0,0,0,0,2.0,9.0,8.0,0.0
