Unnamed: 0,1_중부운수앞(가상),2_신월동우성상가,3_신월문화체육센터,4_신월시영아파트중문,5_금실어린이공원,6_신한은행신월동지점,7_신곡시장.금빛새마을금고,8_동방아파트.신월종합사회복지관,9_신정네거리.신정119안전센터,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역,17_목동7단지,18_목운초등학교.목운중학교,19_목동운동장남문.아이스링크,20_목동5단지C상가.목동운동장북문,21_파리공원,22_목동5단지B상가.목5동주민센터,23_목동이대병원.목동6단지앞,24_한신아파트.선유도역,25_선유도역.롯데제과,26_당산역,27_선유도공원,28_합정역(가상),29_합정역,30_서교동,31_홍대입구역(가상),32_홍대입구역,33_동교동삼거리,34_신촌오거리.현대백화점,35_신촌오거리.2호선신촌역,36_이대역,37_웨딩타운,38_아현역,39_종근당.충정로역,40_서소문,41_삼성본관앞,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_한국경제신문사.서소문역사공원,46_충정로역2호선,47_아현역,48_웨딩타운,49_이대역,50_신촌오거리.2호선신촌역,51_신촌오거리.현대백화점,52_동교동삼거리,53_홍대입구역(가상),54_홍대입구역,55_서교동,56_합정역(가상),57_합정역,58_선유도공원,59_당산역,60_선유도역.롯데제과,61_한신아파트.선유도역,62_월촌중학교.목동1단지,63_목동2단지,64_목동3단지,65_목동4단지상가.목동종합운동장,66_목1동주민센터,67_목동7단지,68_목동7단지.종로학원,69_진명여고,70_서울남부지방법원.서울남부지방검찰청,71_신정1동우체국,72_우리은행신정동지점,73_신정4동경서농협,74_신정네거리역,75_신정네거리해누리분수광장,76_동방아파트,77_신곡시장.금빛새마을금고,78_신한은행신월동지점,79_금실어린이공원,80_신월시영아파트중문,81_신월동우성상가,82_중부운수앞(가상)
2022-03-08 05:00:00,4,5,0,7,8,8,8,7,8,10,11,11,12,8,9,12,15,13,11,11,9,10,10,9,7,14,0,13,16,18,16,3,4,14,5,4,4,12,10,5,4,0,4,2,1,3,5,2,3,0,2,5,0,6,0,0,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,4,7,11,6,15,13,15,18,16,18,22,26,28,22,24,22,21,21,18,22,24,15,17,13,14,10,9,8,8,8,1,6,7,7,0,6,8,7,6,5,3,2,0,2,2,1,2,2,3,3,2,2,0,3,1,0,5,0,8,8,2,6,5,6,9,7,4,3,3,3,4,5,0,4,3,1,2,0,1,1,0,0
2022-03-08 07:00:00,9,13,17,22,26,35,38,40,34,35,35,37,36,36,35,30,30,29,30,30,32,35,31,26,26,20,19,17,16,14,15,15,16,15,16,17,15,14,15,9,6,5,2,4,2,1,4,5,5,6,7,10,6,13,14,13,20,11,23,15,14,18,22,24,30,28,21,17,9,6,5,4,4,6,6,5,2,5,4,1,0,0
2022-03-08 08:00:00,7,14,17,19,20,32,43,48,39,37,42,46,43,44,43,39,40,39,36,38,43,53,55,40,33,26,11,23,18,19,18,17,19,23,21,21,20,19,22,12,9,7,3,11,7,6,7,8,4,8,9,8,8,11,10,9,19,0,36,26,22,19,22,22,23,20,18,14,13,12,9,14,13,7,4,12,5,4,7,6,0,0
2022-03-08 09:00:00,4,10,11,13,14,18,19,21,22,28,28,29,29,28,32,33,34,33,29,29,31,36,33,24,24,22,21,19,16,13,12,14,13,12,10,10,12,7,10,8,5,3,1,2,1,3,3,6,4,4,6,8,2,10,12,0,16,0,22,18,16,18,20,19,16,15,13,11,13,15,13,10,8,8,9,8,6,6,6,5,2,0
2022-03-08 10:00:00,3,9,11,11,12,15,17,19,18,17,16,17,17,18,17,15,16,17,15,16,16,15,18,14,13,15,0,11,11,9,8,7,11,10,7,9,3,8,7,7,6,5,2,5,2,3,4,0,1,3,7,0,4,10,8,2,11,0,10,9,10,14,14,17,17,12,10,11,9,6,10,10,9,10,10,9,5,5,5,4,1,0
2022-03-08 11:00:00,3,8,9,11,10,16,14,15,14,16,15,17,18,18,21,22,24,22,25,27,29,29,27,21,20,17,16,14,13,11,9,9,9,11,9,7,5,6,3,3,4,2,3,8,3,7,8,8,8,10,5,5,9,9,6,2,8,0,9,12,12,10,11,10,12,12,10,13,13,13,12,12,8,14,12,11,11,12,7,4,1,0
2022-03-08 12:00:00,2,6,7,7,8,15,18,22,22,23,26,26,28,29,26,24,26,26,24,24,24,25,23,20,20,17,5,16,12,11,5,11,10,8,11,6,8,10,8,7,8,7,6,10,9,3,5,5,6,7,9,12,7,11,13,0,16,0,19,19,20,18,17,19,11,21,10,15,16,13,12,17,15,13,11,10,11,11,9,7,2,0
2022-03-08 13:00:00,3,8,10,11,11,13,14,18,16,17,21,23,24,25,24,24,23,19,20,18,17,21,21,17,17,18,16,15,12,11,6,11,9,11,14,9,10,11,12,6,5,3,2,6,2,6,11,5,10,11,13,17,16,17,18,17,22,0,21,20,24,25,25,23,24,22,21,20,18,20,12,19,10,22,18,19,12,9,8,4,1,0
2022-03-08 14:00:00,2,10,11,8,10,13,15,15,14,17,16,20,22,21,21,27,28,22,21,21,23,19,19,17,26,28,0,25,19,18,9,12,12,9,8,9,10,6,9,6,9,8,10,13,14,14,9,3,11,13,12,8,11,13,10,0,14,15,14,13,19,20,20,19,21,22,21,20,17,19,18,17,17,15,17,15,12,13,10,7,2,0
2022-03-08 15:00:00,2,6,8,9,9,9,10,12,12,12,13,16,16,17,16,16,15,19,21,20,20,22,21,22,24,26,25,24,21,19,18,14,11,14,13,9,10,7,6,8,6,5,7,12,15,12,9,10,11,11,10,9,8,12,14,7,17,0,18,21,21,28,30,30,28,31,31,30,28,28,28,27,27,24,22,20,17,14,11,10,1,0
2022-03-08 16:00:00,3,10,11,9,13,16,20,21,17,21,21,25,27,33,53,53,34,47,38,32,22,17,19,18,22,23,22,20,14,16,15,14,10,14,12,10,6,7,7,9,13,12,10,11,10,11,13,12,13,17,16,20,0,23,24,23,33,32,37,37,42,45,43,37,40,34,33,30,33,32,31,27,25,30,30,27,18,16,15,12,6,0
2022-03-08 17:00:00,2,6,8,10,11,14,16,15,15,17,19,21,23,26,30,37,38,31,36,34,25,24,27,31,39,41,39,38,28,24,21,20,19,15,14,13,14,15,9,10,14,13,18,12,13,12,17,13,18,14,16,17,15,22,20,0,26,24,30,30,38,33,36,38,42,45,44,38,37,36,29,27,25,25,29,28,23,19,20,16,5,0
2022-03-08 18:00:00,2,7,6,10,5,14,16,20,18,14,16,18,15,22,23,28,29,30,33,30,27,25,28,33,36,31,27,29,22,20,12,14,17,18,19,17,14,12,11,9,13,0,17,19,22,26,24,23,21,21,23,22,21,27,26,24,30,31,34,37,46,43,41,37,38,40,36,33,32,32,31,30,30,30,35,31,20,17,15,9,8,0
2022-03-08 19:00:00,0,4,6,5,6,9,13,12,12,11,12,13,13,15,14,15,14,16,16,15,13,16,17,18,27,25,0,21,12,20,9,13,12,11,12,6,11,10,6,3,4,0,4,9,11,12,11,13,12,13,15,15,13,20,24,0,32,0,36,36,43,38,36,34,33,36,25,31,31,30,28,25,26,30,43,36,25,18,15,12,5,0
2022-03-08 20:00:00,0,2,3,4,3,7,11,9,8,8,3,9,8,9,7,6,10,11,13,11,10,14,16,15,11,16,9,14,8,6,7,7,5,6,5,4,3,2,2,6,4,0,2,3,1,2,2,2,3,9,9,7,6,12,9,0,24,11,24,24,23,20,23,22,24,28,26,24,22,18,20,14,16,15,17,15,11,9,8,7,2,0
2022-03-08 21:00:00,2,1,0,0,1,5,2,5,4,8,3,12,7,14,16,15,12,14,14,13,13,11,9,16,8,13,4,11,8,4,7,8,6,6,3,3,1,0,2,5,8,1,10,13,14,13,12,6,15,15,18,20,5,25,7,5,19,18,20,21,22,21,26,25,24,26,25,24,26,28,19,25,18,16,24,19,15,12,9,7,3,0
2022-03-08 22:00:00,0,2,0,0,0,5,2,0,6,4,6,8,21,9,26,23,25,26,24,23,23,29,32,27,24,15,0,9,10,9,8,10,11,13,5,14,11,10,6,2,4,0,4,3,0,4,5,3,6,11,12,14,7,26,27,25,41,0,39,35,31,32,39,37,36,35,33,24,22,21,18,19,12,17,19,16,10,8,7,6,2,0
2022-03-08 23:00:00,1,2,0,0,1,3,0,2,0,2,3,6,7,0,5,5,4,12,14,16,14,19,18,17,18,15,5,14,11,11,9,12,16,17,15,5,14,12,3,11,3,2,1,6,3,5,6,5,6,5,10,11,9,35,38,8,41,0,40,34,33,28,28,26,26,23,21,19,18,17,18,16,3,19,21,16,11,8,7,4,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,5,8,0,6,9,9,11,14,15,15,10,16,0,14,15,16,15,16,14,14,12,7,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,3,0,3,4,5,0,8,7,10,4,10,9,0,7,0,8,7,15,14,14,10,8,7,5,2,1,0,5,0,2,3,4,2,1,0,5,0,3,1,4,0,2,2,1,0,2,3,0,0,0,4,3,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,2,3,6,4,7,8,7,8,9,10,11,10,12,11,11,8,7,5,6,5,4,4,3,4,0,2,2,3,0,4,3,4,2,3,0,4,3,2,2,0,0,2,1,0,2,0,3,0,1,2,0,2,3,0,5,4,4,4,5,5,5,6,3,3,2,2,4,5,4,5,2,4,3,0,2,1,0,1,0,0
2022-03-09 07:00:00,3,4,5,2,7,9,11,13,12,10,7,12,8,0,7,11,4,9,3,7,7,7,8,8,7,7,6,0,7,6,5,4,5,2,4,0,0,3,4,2,3,2,1,0,0,1,1,0,0,1,0,2,0,2,3,0,4,0,4,3,4,4,5,5,4,3,2,5,4,0,3,2,0,4,6,5,4,2,2,1,1,0
2022-03-09 08:00:00,4,7,9,8,10,11,13,15,14,17,23,24,25,13,15,25,23,20,13,14,16,13,9,7,10,7,0,6,6,5,0,6,6,6,7,2,9,9,7,4,5,1,2,2,0,0,2,1,0,0,3,2,0,3,1,2,5,0,3,5,5,6,9,7,8,9,8,8,8,5,5,8,7,6,7,8,6,7,2,1,0,0
2022-03-09 09:00:00,3,7,8,9,7,16,20,23,24,24,23,21,25,20,28,29,31,23,18,18,15,14,14,15,15,15,14,13,12,11,10,11,10,10,7,4,6,7,7,2,5,0,3,2,0,1,4,5,1,2,7,0,0,6,7,0,7,6,9,5,8,7,4,3,5,4,4,6,4,5,4,5,3,4,2,2,4,2,0,1,0,0
2022-03-09 10:00:00,3,7,9,14,6,18,21,19,19,21,20,23,24,25,23,21,22,17,14,13,17,16,16,14,15,15,14,11,12,11,7,10,10,9,8,7,6,3,7,5,2,0,1,3,2,3,4,0,3,4,5,7,0,7,6,0,7,4,6,10,10,6,9,10,8,9,10,9,10,7,8,7,3,7,8,7,6,7,6,2,1,0
2022-03-09 11:00:00,5,7,8,14,15,18,24,28,27,23,20,28,29,30,25,24,23,22,17,20,21,25,28,27,26,29,0,24,22,19,15,12,13,14,16,12,12,5,11,8,6,5,2,3,2,4,7,2,6,4,5,7,6,8,10,0,12,0,17,18,17,15,16,14,9,12,9,8,6,3,3,8,2,7,5,4,5,4,3,3,1,0
2022-03-09 12:00:00,10,14,18,19,18,25,27,30,29,36,35,28,36,38,39,39,41,29,30,19,31,36,35,35,36,38,36,35,27,18,19,15,9,10,9,8,7,8,9,6,4,3,3,8,7,6,6,5,6,8,11,7,10,11,8,5,12,6,18,17,22,19,19,18,15,17,15,15,15,13,10,9,8,10,11,10,8,8,9,8,3,0
2022-03-09 13:00:00,4,12,13,15,14,20,27,31,28,30,32,38,32,40,42,43,41,33,31,30,30,30,32,34,35,34,33,32,25,22,20,13,14,16,16,14,14,15,11,10,5,4,3,8,0,4,6,6,8,9,12,13,12,16,16,0,20,23,22,19,21,19,18,19,19,18,18,15,17,16,17,15,9,11,7,6,7,7,6,5,2,0
2022-03-09 14:00:00,9,17,16,17,17,22,24,24,25,27,30,30,29,35,37,40,28,32,34,33,35,36,36,32,29,23,25,18,23,23,17,13,8,9,6,7,6,8,7,6,7,6,3,9,11,9,11,14,12,6,14,0,13,13,11,11,19,22,22,22,23,22,21,19,20,23,20,21,19,18,15,15,12,14,14,11,11,11,10,8,3,0
2022-03-09 15:00:00,3,7,10,12,6,17,26,20,25,28,32,33,20,33,34,38,41,40,29,36,35,39,40,38,40,38,35,31,27,25,21,19,14,14,17,14,13,12,15,9,13,5,11,14,13,8,8,15,15,16,21,20,7,24,26,24,26,26,29,27,24,22,26,26,30,33,32,25,24,23,22,22,17,21,20,15,14,8,6,4,1,0
2022-03-09 16:00:00,3,7,3,3,8,17,18,20,20,23,22,26,27,8,31,32,31,35,28,29,28,34,31,32,26,26,25,21,22,22,0,20,18,16,13,12,11,11,9,11,12,10,9,17,10,12,15,14,15,15,19,17,18,28,28,27,34,29,37,34,29,25,27,26,22,35,33,29,26,25,24,25,23,25,23,21,17,13,10,10,0,0
2022-03-09 17:00:00,1,8,9,10,11,13,12,16,20,27,28,29,35,17,40,41,44,36,29,28,27,23,26,31,36,33,35,32,23,21,16,20,11,16,13,13,12,11,9,10,14,10,14,15,17,18,17,18,18,18,20,20,19,26,32,31,33,33,32,31,31,34,36,38,36,38,26,40,38,36,32,28,23,26,27,21,18,16,13,9,4,0
2022-03-09 18:00:00,3,5,1,2,5,9,10,12,11,14,8,17,9,10,18,20,24,26,23,24,22,28,31,32,33,33,32,28,20,19,15,11,10,7,3,6,6,5,1,4,5,0,5,3,1,4,9,9,10,10,13,11,10,17,21,20,26,19,25,25,28,30,32,32,32,30,30,26,20,19,18,17,16,13,12,11,10,11,14,10,3,0
2022-03-09 19:00:00,1,4,3,3,0,6,6,8,4,9,2,3,0,6,7,6,9,10,10,10,11,13,14,17,20,9,0,8,17,16,15,16,13,14,13,10,9,3,8,7,7,3,6,6,3,5,6,6,7,8,7,6,0,17,15,0,23,11,21,18,21,22,20,17,17,24,23,22,22,21,11,20,9,12,14,13,12,7,6,2,0,0
2022-03-09 20:00:00,0,2,2,1,2,6,5,0,4,5,6,7,12,0,11,10,4,10,14,7,12,13,13,8,9,10,9,5,7,7,1,7,5,10,8,8,7,0,5,2,0,0,1,4,4,2,7,7,6,6,11,11,9,16,14,10,22,23,21,21,21,17,20,17,19,28,27,26,26,24,22,24,21,20,19,18,14,18,5,11,3,0
2022-03-09 21:00:00,1,2,3,0,4,4,5,6,5,7,0,0,8,0,3,7,3,10,14,5,15,18,18,19,15,13,0,12,10,5,5,11,11,11,7,9,6,5,4,0,4,0,4,5,3,5,4,5,5,6,12,3,0,17,22,13,25,14,24,23,21,22,21,20,21,21,21,20,17,16,14,13,10,12,13,10,11,11,7,5,1,0
2022-03-09 22:00:00,1,3,0,4,0,5,3,1,0,3,4,7,10,12,17,2,0,28,31,29,31,27,26,23,16,14,0,13,10,9,8,8,7,7,5,6,6,5,1,1,4,5,3,5,4,5,6,5,7,8,11,12,0,40,42,0,45,0,49,47,45,38,39,32,31,27,24,23,25,20,14,18,15,17,22,18,16,13,9,7,2,0
2022-03-09 23:00:00,1,2,0,1,0,3,0,0,3,4,0,6,7,0,4,5,0,9,11,14,0,13,12,9,10,12,0,0,7,6,0,9,7,6,6,4,6,5,4,0,5,1,3,8,6,2,7,2,8,8,7,8,0,11,19,0,27,15,26,22,22,19,20,17,18,17,15,16,15,13,14,12,11,10,12,11,7,7,5,6,2,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,8,13,3,2,13,17,18,21,23,9,22,21,20,10,22,24,28,32,25,23,22,18,19,16,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,3,4,5,8,7,8,11,11,9,10,11,12,12,6,6,8,14,12,11,11,12,11,10,7,9,7,18,5,7,19,5,18,14,2,3,13,12,12,10,4,4,3,3,2,1,0,4,4,3,0,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,4,5,5,8,14,17,18,16,17,19,22,18,23,21,18,16,18,15,15,15,18,14,12,13,8,11,10,10,9,9,10,10,9,8,7,5,7,5,5,1,0,0,3,2,1,3,1,3,4,4,4,0,4,3,3,5,0,6,6,5,7,5,6,7,5,4,5,3,2,0,5,2,1,4,1,3,2,1,0,0,0
2022-03-10 07:00:00,13,28,34,33,38,42,44,47,38,42,42,41,41,42,38,31,33,30,29,32,37,41,41,32,30,25,10,14,14,15,9,14,14,14,13,14,15,15,17,9,6,5,2,3,2,1,3,3,3,4,5,8,0,10,6,7,18,0,18,16,16,19,22,27,32,34,34,34,17,14,5,4,3,2,4,3,4,2,1,0,0,0
2022-03-10 08:00:00,10,16,13,17,19,31,40,43,33,37,34,39,42,44,43,43,50,47,47,51,52,59,56,38,33,26,23,25,20,15,14,19,20,20,21,22,22,23,23,10,6,1,3,6,4,4,9,9,11,8,8,8,0,13,15,14,19,14,32,24,21,23,21,21,21,20,19,20,19,14,13,11,8,9,13,13,12,11,5,2,1,0
2022-03-10 09:00:00,3,8,7,11,9,20,28,30,31,30,31,32,28,34,31,29,30,29,25,28,29,26,29,23,22,19,13,17,16,17,14,11,10,9,9,5,8,10,10,7,4,3,2,8,4,6,5,6,2,8,5,9,5,9,8,3,17,0,20,13,14,16,19,19,17,12,11,10,11,9,10,10,8,8,6,7,7,5,3,4,1,0
2022-03-10 10:00:00,3,6,8,8,9,12,18,25,25,26,28,33,21,34,34,29,22,29,28,30,28,26,23,21,23,23,12,14,19,17,16,9,11,14,9,6,4,13,12,10,2,1,3,4,3,3,2,0,3,4,3,3,2,5,8,7,10,0,10,12,13,14,14,5,13,11,8,11,13,12,10,8,7,6,5,5,4,6,5,2,1,0
2022-03-10 11:00:00,4,6,8,10,12,12,13,12,12,14,15,19,11,21,24,25,25,22,17,18,17,16,17,18,16,11,10,8,8,8,6,12,12,10,10,9,8,7,8,9,5,5,3,7,4,6,5,5,5,4,7,5,4,8,7,2,11,10,10,12,16,22,14,16,20,18,12,15,14,17,18,17,8,16,10,16,13,7,5,10,1,0
2022-03-10 12:00:00,3,9,11,13,12,13,14,14,15,17,20,21,21,24,22,21,23,22,24,22,28,24,21,16,18,18,0,17,12,8,11,9,8,8,9,7,9,10,10,7,6,4,5,5,6,5,6,0,6,8,10,11,10,13,11,11,16,0,21,19,18,18,14,15,13,15,11,11,10,10,8,10,8,9,8,6,8,12,6,5,1,0
2022-03-10 13:00:00,2,5,7,6,6,9,11,15,13,16,20,21,22,15,23,26,28,29,27,26,23,23,19,16,18,21,17,15,12,12,10,12,12,11,11,11,6,6,10,9,10,9,9,12,11,7,7,10,11,10,11,13,7,19,14,18,17,0,17,21,25,27,30,29,30,29,27,20,17,18,8,15,15,12,13,11,9,13,10,7,2,0
2022-03-10 14:00:00,3,9,13,5,9,14,14,17,18,18,19,21,9,20,22,23,24,25,21,23,19,19,23,21,18,14,0,12,16,15,11,12,11,12,8,11,10,11,10,7,6,5,4,6,6,6,10,9,8,7,8,7,0,11,11,5,14,11,16,16,17,19,20,21,18,21,19,19,19,16,17,16,13,18,19,20,18,20,18,12,3,0
2022-03-10 15:00:00,3,6,6,6,6,13,14,17,12,17,15,20,20,22,22,25,26,24,22,23,20,20,20,20,20,19,17,15,12,11,8,13,11,18,7,15,15,10,10,7,10,9,8,10,7,9,10,8,9,10,10,10,8,12,14,7,20,11,20,19,21,31,32,35,33,35,31,28,27,27,24,23,22,22,22,20,15,14,15,9,2,0
2022-03-10 16:00:00,1,9,12,11,12,10,13,12,13,11,13,20,22,21,42,48,44,43,41,30,32,27,31,34,29,25,0,21,16,16,15,13,11,11,10,10,9,9,2,9,9,8,6,9,10,11,10,14,14,14,20,19,17,22,21,20,21,0,31,31,34,40,41,42,44,47,43,35,38,36,28,33,29,20,23,23,20,18,16,9,2,0
2022-03-10 17:00:00,1,10,12,6,7,10,8,13,11,15,15,18,23,15,27,29,30,25,23,23,22,18,20,26,24,27,23,22,16,13,11,13,12,10,13,10,9,8,7,8,9,0,10,17,20,22,21,23,21,19,16,21,18,22,23,21,27,26,31,33,41,39,39,34,37,36,34,29,27,27,26,25,23,25,25,25,24,30,31,19,5,0
2022-03-10 18:00:00,1,4,7,8,9,13,15,19,19,18,17,19,21,23,25,28,29,26,33,27,24,26,29,31,32,33,29,28,21,16,14,11,9,9,10,10,9,12,10,12,12,3,16,23,25,26,25,26,27,27,23,23,22,25,26,25,33,0,40,43,45,39,38,38,34,35,33,32,28,27,27,28,26,28,28,26,23,17,14,10,3,0
2022-03-10 19:00:00,1,6,3,4,5,4,6,10,5,11,11,10,9,11,11,15,15,17,19,18,16,16,16,17,16,15,12,14,11,19,15,13,9,8,6,7,4,5,8,3,7,5,4,8,8,9,10,11,12,13,16,19,11,26,26,18,32,18,37,37,50,37,37,34,34,35,34,34,38,38,33,30,27,29,35,30,22,17,16,13,4,0
2022-03-10 20:00:00,0,2,0,0,0,3,7,4,8,7,8,8,10,11,10,12,11,11,14,13,13,13,15,14,14,14,13,12,12,9,10,15,12,11,10,8,5,8,6,5,6,5,4,5,3,3,3,4,3,7,10,10,8,11,12,0,21,12,20,21,18,18,20,18,21,28,28,32,30,30,31,28,23,23,26,22,16,12,11,7,3,0
2022-03-10 21:00:00,1,2,0,2,0,2,0,2,0,3,4,5,6,3,8,9,8,13,13,12,14,11,12,10,11,12,9,9,8,12,4,13,11,11,11,10,8,5,6,4,7,0,4,10,8,7,6,6,8,10,12,11,10,16,21,20,27,0,26,25,27,22,27,26,27,27,27,27,25,24,23,22,21,20,21,19,13,13,12,9,6,0
2022-03-10 22:00:00,1,2,1,2,1,2,2,2,2,3,0,4,13,2,14,13,16,20,20,21,28,31,30,20,22,15,7,14,8,6,6,8,7,9,11,8,7,4,5,7,5,0,2,5,6,5,4,0,4,7,7,8,0,13,17,0,22,0,23,24,25,29,41,40,44,40,40,35,30,29,27,25,24,23,19,17,12,9,8,6,4,0
2022-03-10 23:00:00,1,0,0,0,0,3,0,0,2,1,1,2,0,0,1,3,5,7,8,7,7,7,8,7,6,10,8,6,8,9,0,6,4,6,5,4,3,1,2,1,4,3,2,4,4,5,2,0,2,6,6,8,0,10,14,13,14,14,17,18,18,18,19,18,19,22,12,15,12,6,0,12,11,12,15,13,9,6,5,1,2,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,10,17,4,5,20,23,25,26,28,29,27,26,25,15,26,27,31,26,21,20,15,11,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,5,4,5,6,8,10,11,9,12,15,0,16,14,0,15,14,18,19,11,18,18,13,13,10,9,14,4,12,12,4,11,2,10,10,9,8,2,7,2,3,1,0,1,3,1,1,4,3,0,4,2,5,0,0,2,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
