Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일고등학교.강일리버파크7단지,5_강일리버파크5단지.4단지,6_강일리버파크2단지.4단지,7_강일리버파크1단지.3단지,8_강일동주민센터,9_강동공영차고지,10_고덕리엔파크1단지,11_해뜨는주유소,12_고덕천교차로,13_고덕자이.고덕천물놀이장,14_고덕자이,15_강동첨단업무단지.상일여고입구,16_상일초등학교,17_초이동,18_강동자이.프라자아파트,19_길동주민센터.둔촌2동주민센터,20_길동사거리.강동세무서,21_강동역,22_천호역,23_광나루역,24_새밭교회,25_어린이대공원후문아차산역,26_중곡동입구삼거리,27_군자역4번출구.용마초등학교,28_군자교입구,29_장한평역,30_청년회의소,31_답십리역사거리,32_신답초등학교.청계한신휴플러스,33_동대문구청,34_서울시동부병원,35_신설동역.서울풍물시장,36_동묘앞,37_동대문(흥인지문),38_종로6가.동대문종합시장,39_종로5가.광장시장,40_종로4가.종묘,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문경찰서,47_한국경제신문사.서소문역사공원,48_충정로역2호선,49_충정로역5호선,50_서대문역사거리,51_서울역사박물관.경희궁앞,52_광화문,53_종로1가,54_종로2가,55_종로3가.탑골공원,56_종로4가.종묘,57_종로5가.광장시장,58_종로6가.동대문종합시장,59_동대문역.흥인지문,60_숭인동,61_동대문우체국.서울풍물시장,62_용두동신동아아파트,63_용두역,64_동대문구청,65_신답초등학교.청계한신휴플러스,66_답십리역사거리,67_청년회의소.서울새활용플라자,68_장한평역,69_군자교입구,70_군자역5번출구.용마초등학교,71_중곡동입구삼거리,72_어린이대공원후문아차산역,73_새밭교회,74_광나루역,75_천호역,76_강동역,77_길동사거리.강동세무서,78_길동주민센터.둔촌2동주민센터,79_강동자이·프라자아파트,80_초이동,81_상일초교,82_강동첨단업무단지.상일여고입구,83_고덕리엔파크3단지,84_강명초등학교,85_고덕천교차로,86_해뜨는주유소,87_고덕리엔파크1단지,88_강일리버파크3단지,89_강일동주민센터,90_강일리버파크3단지.1단지,91_강일리버파크4단지.2단지,92_강일리버파크4단지.5단지,93_강일고등학교.강일리버파크7단지,94_강일리버파크8단지,95_강일리버파크6단지
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,2,1,2,1,3,3,3,5,6,5,0,7,6,7,2,5,8,9,7,11,0,7,9,10,10,11,12,11,15,15,11,0,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,1,1,2,5,3,1,4,6,5,0,5,2,6,4,1,6,3,5,4,6,6,4,6,8,9,10,12,12,17,13,16,15,12,10,8,4,7,6,4,3,2,2,1,0,2,0,3,1,1,1,0,0,1,0,0,0,4,1,3,2,2,3,0,3,0,4,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,2,1,3,4,5,7,3,4,6,5,8,6,6,6,8,9,8,6,7,8,7,7,6,6,5,4,6,4,5,5,5,4,3,2,0,2,3,3,1,2,0,0,0,1,1,2,3,4,6,1,2,4,3,2,2,4,5,2,5,4,5,6,3,3,5,6,3,5,9,8,7,7,8,6,7,7,5,3,4,2,1,3,2,2,0,1,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,1,2,3,3,5,4,6,7,5,9,10,11,10,13,6,16,17,18,16,13,11,8,11,11,12,8,8,9,9,8,9,8,5,5,4,3,3,2,2,1,2,1,1,0,0,1,0,3,1,4,0,5,1,2,0,5,5,3,7,7,8,7,7,7,5,8,7,8,5,8,9,8,8,9,6,8,7,3,5,4,3,0,2,1,0,0,0,0,0,1,0,0,0
2022-03-27 08:00:00,0,1,3,2,4,7,9,6,7,9,11,7,16,9,14,15,7,16,16,16,13,16,15,17,18,13,12,13,17,12,13,14,13,15,12,7,5,5,4,3,2,0,1,1,1,2,1,2,0,3,4,6,7,2,3,6,3,7,7,9,12,14,0,13,9,12,6,8,8,8,9,9,9,9,9,11,9,6,8,6,8,4,3,4,2,4,3,2,0,1,0,0,0,0,0
2022-03-27 09:00:00,0,0,1,2,4,6,9,13,11,14,16,13,16,22,22,28,27,29,33,33,27,27,23,23,24,28,30,28,26,27,28,27,30,26,24,15,13,9,8,8,7,5,4,2,1,1,2,0,1,2,5,15,16,13,8,8,12,8,10,12,10,11,12,11,10,13,9,13,15,18,16,18,17,10,9,10,11,11,12,11,8,6,6,7,4,6,4,5,3,2,0,0,0,0,0
2022-03-27 10:00:00,1,0,2,2,5,11,14,11,14,11,15,18,17,20,19,23,24,25,29,30,24,37,34,33,33,36,36,35,35,34,38,38,38,33,23,17,13,11,9,7,6,4,4,2,0,3,4,3,2,4,6,10,8,11,14,6,15,14,17,16,17,21,23,22,21,18,17,23,22,23,19,19,22,21,11,15,14,10,10,7,10,7,8,4,5,4,7,5,3,3,1,0,0,0,0
2022-03-27 11:00:00,0,0,2,5,10,6,13,10,13,11,13,14,18,22,18,26,26,29,33,29,31,32,25,24,24,29,30,29,26,24,31,33,32,31,26,21,16,13,13,7,5,7,5,4,1,0,3,2,2,3,4,10,9,11,11,8,11,13,13,18,22,24,23,23,24,24,21,25,27,29,27,26,25,23,14,15,15,13,11,8,5,6,8,8,7,6,3,2,5,1,0,0,0,0,0
2022-03-27 12:00:00,0,1,3,4,6,10,11,12,14,15,15,17,16,20,22,26,22,30,36,31,28,32,33,31,29,32,34,35,34,29,33,35,34,32,22,22,18,15,13,13,5,7,6,5,4,3,5,3,3,3,3,10,9,8,12,10,12,13,15,20,22,24,26,25,23,27,24,17,15,21,23,22,21,19,16,17,17,17,13,11,12,14,14,10,8,12,11,8,5,3,1,0,0,0,0
2022-03-27 13:00:00,1,0,2,3,6,7,6,10,12,10,11,14,15,18,17,25,24,32,37,36,35,33,33,32,38,38,40,40,40,39,40,38,36,32,30,23,21,14,16,12,11,9,7,6,5,5,3,2,4,5,7,9,18,19,17,18,18,15,21,25,30,31,30,31,31,33,32,31,29,33,32,27,31,35,25,24,26,23,20,16,12,11,8,7,6,8,6,4,3,2,2,1,0,0,0
2022-03-27 14:00:00,0,0,1,2,2,6,8,10,11,6,7,3,13,14,17,23,26,24,32,31,26,31,25,23,33,32,29,29,28,30,33,28,29,27,22,17,18,15,17,13,9,5,4,2,3,3,5,4,3,4,11,17,19,20,17,20,23,22,31,35,43,42,32,29,32,35,31,34,30,30,26,28,27,28,26,23,20,17,16,15,15,15,11,10,5,9,10,7,2,1,1,1,0,0,0
2022-03-27 15:00:00,0,2,1,1,6,3,9,11,13,8,13,14,12,12,14,16,18,19,22,20,19,22,22,19,22,23,26,23,24,27,32,33,30,29,27,21,18,22,25,22,11,9,6,6,5,4,3,2,4,6,9,11,18,19,20,18,21,27,30,31,41,42,40,37,34,30,29,34,32,31,29,32,32,31,30,38,34,29,26,23,21,19,16,13,11,8,7,5,3,4,1,0,0,0,0
2022-03-27 16:00:00,0,1,4,2,2,5,6,7,8,6,11,5,10,12,13,17,12,18,19,21,22,24,26,23,23,25,23,24,22,20,18,16,21,20,18,15,13,12,15,13,9,9,7,3,3,1,4,3,3,5,7,8,9,14,23,23,25,30,36,41,52,49,44,43,42,43,27,39,34,34,33,28,24,23,26,30,26,22,19,17,15,12,11,10,8,7,6,5,4,2,2,1,2,0,0
2022-03-27 17:00:00,0,0,2,2,2,7,2,5,9,6,8,10,10,11,14,13,10,15,21,19,19,22,23,23,24,25,22,21,23,22,22,23,24,24,18,15,15,11,9,11,8,9,8,7,3,3,2,2,1,3,7,12,13,18,19,23,24,37,38,47,51,50,48,50,42,37,32,37,32,32,30,36,35,35,26,31,28,27,24,22,22,13,14,13,8,7,4,7,4,6,4,2,1,0,0
2022-03-27 18:00:00,0,0,1,1,2,3,6,11,15,3,10,15,13,11,9,11,12,14,16,16,16,29,30,26,21,20,18,16,16,15,12,12,12,14,12,13,13,11,13,12,10,4,7,6,5,4,4,2,2,6,8,16,15,17,19,21,27,30,37,41,44,42,39,36,34,34,34,35,32,32,29,27,27,29,24,27,24,25,22,19,17,13,11,11,9,9,7,6,6,5,4,2,0,0,0
2022-03-27 19:00:00,0,0,1,0,0,2,3,4,6,5,6,6,5,7,7,9,10,11,15,16,14,16,17,14,13,20,23,21,22,18,16,17,15,13,14,10,6,4,8,5,5,4,2,3,3,2,2,1,4,6,7,4,7,10,8,9,13,18,20,23,25,22,23,21,13,19,18,24,25,26,21,35,31,31,30,39,34,26,24,22,20,15,14,13,12,14,6,10,8,5,4,3,0,0,0
2022-03-27 20:00:00,0,0,2,1,0,2,3,3,2,4,3,5,6,8,13,17,16,16,17,16,11,20,16,15,13,12,14,10,14,15,12,11,11,8,8,7,5,4,3,2,4,4,3,2,1,0,3,1,0,3,4,6,7,9,11,11,13,16,20,21,25,19,26,17,16,21,20,19,18,18,12,13,12,13,18,20,19,17,15,14,13,11,10,9,9,11,3,8,7,4,2,1,1,0,0
2022-03-27 21:00:00,0,0,2,0,2,3,4,5,7,5,8,9,10,11,13,13,6,12,11,10,10,13,15,14,12,12,10,9,9,10,9,7,8,6,9,6,5,3,5,4,5,4,4,4,3,2,2,2,1,3,5,6,5,7,12,13,15,16,20,23,26,23,18,19,22,20,19,20,20,22,20,21,18,17,23,26,25,16,15,12,14,8,8,4,3,3,2,7,6,4,3,0,2,0,0
2022-03-27 22:00:00,1,0,1,0,2,3,4,3,4,5,5,5,6,7,8,9,8,5,12,11,11,11,11,15,14,8,15,13,14,12,10,6,6,8,7,7,5,4,2,0,1,2,3,2,1,1,1,2,0,0,3,11,12,12,15,16,14,13,15,17,19,22,20,20,19,17,16,15,14,14,13,15,14,13,20,23,29,23,21,19,17,13,9,7,7,8,0,6,5,4,3,1,2,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,7,0,7,6,13,13,10,9,12,11,10,11,6,13,10,12,9,9,9,4,5,4,1,4,3,1,2,3,0,3,2,1,4,4,6,9,10,11,9,12,14,18,17,20,19,16,9,15,14,16,13,13,14,13,15,14,12,18,19,19,13,13,11,14,15,9,8,7,7,1,5,4,0,2,1,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,0,2,3,4,5,6,6,5,8,9,9,10,10,11,12,0,14,18,17,20,29,28,25,32,34,35,38,40,38,51,47,44,42,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,1,2,3,6,8,9,3,7,9,8,10,13,14,13,8,9,15,16,17,19,18,20,18,17,18,26,27,24,30,47,32,45,41,35,33,32,31,28,25,18,11,6,6,1,0,2,1,1,5,0,8,0,9,0,9,3,17,18,23,23,0,24,9,23,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,3,1,8,12,15,17,11,10,9,11,16,20,25,28,27,28,31,27,21,23,20,18,20,22,22,23,20,21,24,23,24,23,22,20,16,11,9,7,7,5,6,4,2,3,1,1,1,3,4,5,7,6,6,6,5,3,13,8,13,12,11,12,11,13,13,14,21,22,21,24,26,26,28,28,30,25,28,24,24,18,1,6,16,16,11,6,5,1,2,1,0,0,0
2022-03-28 07:00:00,0,0,3,7,12,18,27,31,36,40,41,47,48,37,35,37,35,42,53,45,36,37,39,44,46,33,33,30,32,31,36,37,34,36,35,26,23,19,16,13,13,11,14,17,4,2,2,4,4,6,13,15,9,16,14,12,11,12,14,16,26,25,24,27,31,32,30,30,27,34,35,42,42,41,41,52,47,50,51,49,29,7,10,10,12,13,1,9,3,0,2,5,0,0,0
2022-03-28 08:00:00,0,2,3,4,8,17,25,27,30,31,35,38,37,34,39,45,45,44,54,52,42,43,45,45,50,49,47,47,47,45,48,46,41,40,31,33,31,27,20,17,17,21,18,19,12,4,4,7,7,10,17,29,22,18,16,14,16,15,22,27,44,34,33,32,33,29,26,19,30,39,41,49,49,43,33,50,49,45,44,40,28,7,8,6,4,4,4,5,4,3,2,1,0,0,0
2022-03-28 09:00:00,0,1,1,3,8,10,11,12,14,13,16,14,18,27,28,34,35,40,40,32,25,25,28,27,28,31,28,34,34,44,47,48,49,48,39,34,25,20,17,14,11,8,6,4,4,4,3,2,1,4,10,14,13,10,15,13,12,11,14,15,23,21,20,16,21,20,23,21,22,21,16,27,27,33,20,24,21,18,19,17,19,7,8,9,6,3,5,3,1,1,0,0,0,0,0
2022-03-28 10:00:00,0,0,3,5,6,7,9,11,12,9,14,10,12,15,19,23,22,22,21,19,19,23,26,25,21,23,25,25,26,26,29,30,27,28,26,27,22,13,11,7,7,5,3,3,3,1,2,3,3,4,5,9,8,11,9,7,9,9,15,14,20,18,20,19,17,16,15,14,13,12,13,19,17,14,13,13,12,9,10,11,9,8,7,7,3,6,5,4,3,0,1,0,0,0,0
2022-03-28 11:00:00,0,0,2,1,5,6,6,10,10,9,10,8,10,16,17,16,17,19,24,22,21,22,22,22,26,25,21,22,24,27,26,25,26,25,21,20,16,12,8,6,5,3,4,2,2,1,2,3,1,2,7,17,21,22,23,21,24,18,23,23,26,26,20,25,23,22,18,18,18,18,17,17,15,13,13,13,12,12,9,9,9,5,6,4,4,3,2,4,3,2,1,0,0,0,0
2022-03-28 12:00:00,0,0,1,3,3,4,7,8,11,9,11,11,14,16,19,22,20,21,22,20,19,24,24,26,26,25,24,28,27,28,29,28,27,29,25,23,19,15,8,9,7,3,4,2,1,2,2,2,1,3,6,8,10,9,13,10,11,13,20,18,20,18,13,18,15,17,18,19,22,17,16,18,15,16,15,16,15,14,14,12,12,10,10,8,3,4,1,6,5,4,1,2,0,0,0
2022-03-28 13:00:00,0,0,1,3,4,7,5,9,9,11,11,12,15,16,17,18,16,18,21,22,22,25,27,25,27,28,35,35,33,31,34,33,31,31,27,22,19,18,12,9,6,5,4,3,3,1,2,3,3,5,5,10,15,16,15,17,17,19,24,23,26,25,24,25,25,24,28,26,24,24,21,23,23,20,18,16,15,14,13,12,13,11,9,9,9,8,6,4,4,3,2,1,0,0,0
2022-03-28 14:00:00,0,0,2,4,6,7,9,10,12,6,8,13,13,15,19,18,21,20,22,20,19,20,22,23,22,18,19,23,24,23,27,25,27,30,24,23,19,16,13,10,7,9,8,6,5,1,2,4,3,4,12,13,20,17,20,20,21,33,36,35,35,36,35,32,22,27,19,19,20,23,21,26,25,27,23,22,23,21,23,18,14,12,14,8,10,9,7,5,3,4,3,2,0,0,0
2022-03-28 15:00:00,0,0,4,17,18,19,20,22,24,23,24,26,23,22,28,30,29,30,32,26,20,21,32,30,25,23,20,23,21,27,25,12,25,26,25,22,19,13,11,9,9,6,5,5,4,4,3,3,1,4,6,8,19,20,24,22,22,33,34,36,39,37,33,35,29,27,25,22,20,20,18,19,18,17,17,19,18,21,20,19,21,16,15,15,13,13,12,9,7,4,4,1,0,0,0
2022-03-28 16:00:00,0,0,1,2,3,6,6,9,11,12,13,14,17,17,41,46,45,42,42,40,30,26,29,27,23,20,21,18,18,20,24,23,20,24,28,25,19,18,13,12,11,9,6,6,2,4,5,3,3,4,6,10,13,13,15,19,29,36,30,32,33,34,34,36,34,31,30,28,28,31,28,30,27,27,27,31,26,22,20,17,18,29,29,27,24,24,12,16,8,7,4,2,1,0,0
2022-03-28 17:00:00,0,0,1,4,4,6,9,11,13,18,20,22,21,25,37,40,38,38,42,36,29,34,39,35,30,27,25,24,24,22,23,21,23,24,23,19,16,19,17,15,12,9,9,7,8,5,4,4,5,8,13,16,20,24,29,28,35,44,47,48,48,48,51,52,49,50,46,47,47,41,40,46,42,41,33,39,34,29,28,28,35,29,26,23,22,11,8,6,6,4,4,2,1,0,0
2022-03-28 18:00:00,1,0,0,2,1,3,6,6,9,9,12,15,20,28,48,55,53,51,53,48,40,40,46,41,35,33,30,26,29,29,29,27,24,25,23,17,15,12,10,14,11,8,7,6,7,8,6,6,6,18,20,23,31,30,34,38,39,48,48,46,43,43,43,47,42,37,37,46,45,46,47,46,45,44,52,50,45,38,36,34,36,32,30,29,28,24,21,16,11,10,7,3,1,0,0
2022-03-28 19:00:00,0,0,0,1,1,2,4,6,7,5,9,12,12,13,19,21,16,20,23,22,23,28,27,26,23,20,18,25,22,20,19,18,17,16,16,12,8,8,11,6,7,6,6,3,3,2,2,1,3,5,12,13,17,16,17,22,30,34,33,30,39,39,42,43,42,42,41,39,37,34,33,37,36,35,38,37,38,35,31,33,32,29,25,21,27,29,28,18,13,11,2,2,0,0,0
2022-03-28 20:00:00,0,0,0,1,1,3,4,5,7,6,7,9,6,10,20,22,21,22,22,19,15,23,22,18,18,18,17,18,19,18,22,22,17,15,14,9,5,5,7,3,6,4,3,3,3,2,3,3,2,6,9,10,14,16,20,24,26,29,35,33,34,32,31,29,25,21,23,22,20,17,23,23,20,20,23,38,34,28,22,26,24,22,18,14,13,12,8,10,9,7,4,2,0,0,0
2022-03-28 21:00:00,0,0,1,1,1,3,3,5,6,7,7,7,8,8,15,15,16,16,18,18,13,21,23,22,20,18,15,15,12,11,12,12,11,12,9,7,4,2,3,5,4,5,2,3,3,3,2,2,1,4,6,8,13,19,27,26,30,32,37,38,37,35,33,34,32,34,34,35,34,38,37,38,39,32,30,24,23,23,22,21,18,15,15,14,13,11,6,8,6,5,3,1,0,0,0
2022-03-28 22:00:00,0,1,1,0,2,2,3,5,3,4,5,6,6,9,11,11,12,11,12,14,15,16,16,14,12,11,9,10,8,9,10,7,8,9,7,4,3,4,3,0,4,2,3,2,4,3,2,1,2,5,5,9,12,18,25,20,19,28,30,33,32,29,29,27,24,22,20,19,17,18,18,26,22,18,24,28,30,24,24,19,26,29,27,24,21,14,13,8,5,7,6,3,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,5,8,9,11,11,10,8,9,8,8,8,7,7,8,8,8,9,8,5,4,3,4,3,4,1,1,3,0,1,0,1,3,3,7,11,14,10,15,11,12,18,19,21,15,20,16,18,16,14,12,12,14,18,18,16,15,19,28,25,24,23,22,20,16,15,12,11,10,9,4,6,4,3,1,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,3,5,6,7,4,2,3,9,11,7,12,12,13,12,6,12,13,15,14,21,22,25,28,29,36,35,42,44,52,49,45,43,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,1,2,3,4,4,5,7,7,8,0,10,12,12,11,4,12,10,15,18,23,22,22,24,21,19,22,25,25,28,35,37,34,29,33,34,32,31,30,25,21,14,6,4,3,1,3,0,4,5,4,8,2,9,0,9,10,16,18,25,5,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,2,4,9,13,16,11,10,11,12,14,16,21,22,22,16,26,32,30,28,30,31,30,19,21,18,19,20,23,31,30,31,31,31,28,21,19,12,11,6,7,5,5,4,1,1,0,1,4,6,9,7,6,2,5,3,4,10,9,12,11,11,12,12,14,16,15,28,29,28,31,30,34,33,37,33,29,31,29,24,20,1,18,4,15,9,7,6,5,2,0,0,0,0
2022-03-29 07:00:00,0,1,3,6,10,18,26,26,33,31,32,35,37,43,44,48,47,57,58,48,33,36,38,41,39,40,40,39,36,35,41,43,45,48,38,36,36,28,23,14,14,12,8,8,6,2,2,3,4,6,13,16,17,14,10,11,10,10,14,15,19,20,18,18,19,26,26,25,23,27,30,34,36,43,32,51,55,52,56,55,42,9,7,9,5,5,5,5,5,4,3,3,0,0,0
2022-03-29 08:00:00,0,2,4,7,10,20,25,28,29,32,33,38,40,47,47,48,46,51,56,46,45,47,50,49,47,53,49,51,48,47,49,53,47,47,44,34,38,29,28,29,24,21,22,25,14,7,5,8,7,17,17,21,19,18,21,20,16,13,17,17,25,26,24,25,26,23,19,21,23,44,52,58,54,42,37,43,43,40,41,41,33,9,8,7,4,2,6,4,3,2,2,1,0,0,0
2022-03-29 09:00:00,0,0,2,3,6,10,13,16,18,17,19,18,19,21,22,32,17,32,32,31,29,29,31,30,28,29,31,30,37,40,54,55,53,54,46,37,33,25,23,18,12,9,6,5,2,2,4,4,4,7,5,7,9,7,9,9,9,9,9,10,11,12,12,22,9,16,17,19,20,23,21,28,27,23,17,23,19,20,22,16,18,7,7,7,5,7,0,2,1,1,0,0,0,0,0
2022-03-29 10:00:00,0,0,2,3,4,9,10,11,15,14,16,16,18,25,28,30,29,33,36,32,29,24,26,24,23,25,24,25,26,26,30,33,32,32,26,24,28,19,14,10,8,6,5,5,4,4,1,1,2,3,7,17,15,14,12,7,9,11,13,12,12,20,18,22,21,18,22,23,21,21,13,16,18,19,15,16,14,13,13,9,10,10,9,8,7,5,3,5,4,2,2,0,0,0,0
2022-03-29 11:00:00,0,0,1,3,3,7,9,10,11,11,13,12,14,20,21,21,9,25,27,29,22,25,28,28,31,30,36,39,37,33,32,26,33,30,27,26,19,12,12,11,10,7,3,4,4,2,6,4,3,8,14,23,22,20,23,25,19,19,18,19,20,17,19,19,20,19,21,16,15,14,14,15,15,14,16,16,17,16,15,11,8,7,6,3,2,2,1,3,0,2,1,0,0,0,0
2022-03-29 12:00:00,0,0,2,4,5,6,7,9,11,14,15,16,16,18,23,30,27,25,22,25,23,24,25,22,22,23,23,21,21,26,25,25,25,25,23,22,21,18,19,14,12,10,6,3,3,2,2,3,2,3,6,14,13,12,17,17,16,15,18,22,21,19,20,21,22,20,19,20,15,21,22,22,17,20,14,14,12,12,15,12,12,10,8,8,0,7,2,3,6,4,1,2,1,0,0
2022-03-29 13:00:00,0,0,2,1,4,6,7,9,12,13,14,15,16,21,21,22,21,23,22,17,18,20,22,23,22,24,27,25,28,30,31,30,31,28,27,24,18,13,11,9,7,5,5,4,3,2,3,3,4,6,9,16,21,24,23,18,13,18,24,26,28,26,24,26,24,22,20,16,18,16,12,21,22,20,15,15,15,14,12,11,10,11,9,8,7,4,3,3,1,1,1,0,0,0,0
2022-03-29 14:00:00,0,0,1,3,4,5,6,12,13,12,10,12,13,14,18,21,21,20,22,21,18,19,29,27,21,22,18,20,22,25,32,28,25,24,23,18,16,11,8,9,6,5,4,3,2,4,3,2,4,7,9,10,9,10,13,17,22,29,32,30,35,34,34,35,34,31,26,23,23,21,22,24,21,18,20,22,23,19,17,15,15,15,14,12,9,10,5,9,4,6,3,0,2,0,0
2022-03-29 15:00:00,0,0,2,25,3,4,28,28,30,31,32,31,26,21,25,32,30,22,24,20,17,27,33,28,26,21,20,20,20,20,21,18,19,19,16,16,13,14,12,8,7,6,4,3,5,1,4,5,4,8,8,10,12,11,20,18,22,26,30,27,33,30,28,27,28,29,27,29,19,27,24,21,21,23,17,22,17,19,18,18,16,17,19,16,9,11,8,7,5,4,2,3,2,0,0
2022-03-29 16:00:00,0,0,1,2,4,6,9,12,13,14,14,14,17,19,28,33,31,32,34,29,23,28,25,25,26,23,23,22,24,23,24,24,21,24,21,21,20,19,17,15,11,8,4,4,3,4,4,3,4,11,11,12,13,18,26,27,35,42,48,47,50,47,46,48,47,48,41,41,37,40,38,50,48,42,38,36,31,31,24,25,27,31,30,29,27,25,10,21,19,13,5,3,2,1,0
